obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
246.525,246.5242+,40563.9,460,1.00e+08,,0.000,40563.97,4f14.6s2,1S,0,4f14.6s.7p,1P*,1,1,3,,T7227,L3475,
267.275,267.2754+,37414.6,390,1.43e+07,,0.000,37414.59,4f14.6s2,1S,0,4f13.(2F*).5d2.6s?,*,1,1,3,,T7227,L3475,
287.433,,34790.7,45,,,,,,,,,,,1,1,,,L3475,
293.522,,34069.0,35,,,,,,,,,,,1,1,,,L3475,
310.164,,32241.0,28,,,,,,,,,,,1,1,,,L3475,
316.321,,31613.5,28,,,,,,,,,,,1,1,,,L3475,
324.051,,30859.3,35,,,,,,,,,,,1,1,,,L3475,
330.620,,30246.2,130,,,,,,,,,,,1,1,,,L3475,
332.037,,30117.2,80,,,,,,,,,,,1,1,,,L3475,
338.847,,29511.8,140,,,,,,,,,,,1,1,,,L3475,
341.343,,29296.1,50,,,,,,,,,,,1,1,,,L3475,
341.937,,29245.1,140,,,,,,,,,,,1,1,,,L3475,
342.702,,29179.9,360,,,,,,,,,,,1,1,,,L3475,
343.209,,29136.7,240,,,,,,,,,,,1,1,,,L3475,
345.339,,28957.1,85,,,,,,,,,,,1,1,,,L3475,
345.938,,28906.9,,,,,,,,,,,,1,1,,,L3475,
346.126,,28891.2,360,,,,,,,,,,,1,1,,,L3475,
346.536,346.53620+,28857.0,2400,6.83e+07,,0.000,28857.014,4f14.6s2,1S,0,4f13.(2F*<7/2>).5d<5/2>.6s2,"(7/2,5/2)*",1,1,3,,T7227,L3475,
351.801,,28425.2,50,,,,,,,,,,,1,1,,,L3475,
356.005,,28089.5,35,,,,,,,,,,,1,1,,,L3475,
364.919,,27403.3,70,,,,,,,,,,,1,1,,,L3475,
365.677,,27346.5,90,,,,,,,,,,,1,1,,,L3475,
370.163,,27015.1,70,,,,,,,,,,,1,1,,,L3475,
373.575,,26768.4,180,,,,,,,,,,,1,1,,,L3475,
377.117,,26517.0,550,,,,,,,,,,,1,1,,,L3475,
377.539,,26487.3,80,,,,,,,,,,,1,1,,,L3475,
379.282,,26365.6,60w,,,,,,,,,,,1,1,,,L3475,
384.100,,26034.9,170,,,,,,,,,,,1,1,,,L3475,
387.395,,25813.5,340,,,,,,,,,,,1,1,,,L3475,
390.196,,25628.2,340,,,,,,,,,,,1,1,,,L3475,
391.238,,25559.9,140,,,,,,,,,,,1,1,,,L3475,
398.912,398.91142+,25068.2,32000,1.92e+08,,0.000,25068.222,4f14.6s2,1S,0,4f14.6s.6p,1P*,1,1,3,,T7227,L3475,
399.201,399.2019+,25050.0,930,,,19710.388,44760.37,4f14.6s.6p,3P*,2,4f14.6p2,3P,2,5,5,,,L3475,
400.849,,24947.0,50,,,,,,,,,,,1,1,,,L3475,
405.342,,24670.5,70,,,,,,,,,,,1,1,,,L3475,
409.083,,24444.9,440,,,,,,,,,,,1,1,,,L3475,
415.024,,24095.0,470,,,,,,,,,,,1,1,,,L3475,
417.574,,23947.9,120,,,,,,,,,,,1,1,,,L3475,
421.988,,23697.4,,,,,,,,,,,,1,1,,,L3475,
423.316,,23623.0,120,,,,,,,,,,,1,1,,,L3475,
427.894,,23370.3,70,,,,,,,,,,,1,1,,,L3475,
430.718,,23217.0,120,,,,,,,,,,,1,1,,,L3475,
439.492,,22753.5,60w,,,,,,,,,,,1,1,,,L3475,
443.145,,22566.0,60w,,,,,,,,,,,1,1,,,L3475,
444.044,,22520.3,440,,,,,,,,,,,1,1,,,L3475,
448.368,,22303.1,85w,,,,,,,,,,,1,1,,,L3475,
456.523,,21904.7,85w,,,,,,,,,,,1,1,,,L3475,
457.749,457.7490+,21846.0,640,,,17992.007,39838.04,4f14.6s.6p,3P*,1,4f14.6s.6d,3D,2,3,5,,,L3475,
458.364,,21816.7,200,,,,,,,,,,,1,1,,,L3475,
459.050,,21784.1,70,,,,,,,,,,,1,1,,,L3475,
459.212,,21776.5,140,,,,,,,,,,,1,1,,,L3475,
468.558,,21342.1,40,,,,,,,,,,,1,1,,,L3475,
478.321,,20906.5,170w,,,,,,,,,,,1,1,,,L3475,
481.778,,20756.5,35,,,,,,,,,,,1,1,,,L3475,
483.881,,20666.2,40,,,,,,,,,,,1,1,,,L3475,
489.597,,20425.0,40w,,,,,,,,,,,1,1,,,L3475,
491.373,,20351.1,27,,,,,,,,,,,1,1,,,L3475,
493.688,493.6881+,20255.7,710,,,19710.388,39966.09,4f14.6s.6p,3P*,2,4f14.6s.6d,3D,3,5,7,,,L3475,
496.829,,20127.7,140,,,,,,,,,,,1,1,,,L3475,
506.921,,19726.9,30,,,,,,,,,,,1,1,,,L3475,
507.055,,19721.7,70,,,,,,,,,,,1,1,,,L3475,
507.575,,19701.5,220,,,,,,,,,,,1,1,,,L3475,
507.816,,19692.2,50,,,,,,,,,,,1,1,,,L3475,
519.753,,19239.9,60,,,,,,,,,,,1,1,,,L3475,
521.305,,19182.6,85,,,,,,,,,,,1,1,,,L3475,
524.557,,19063.7,100,,,,,,,,,,,1,1,,,L3475,
527.851,,18944.7,150w,,,,,,,,,,,1,1,,,L3475,
535.278,,18681.9,30w,,,,,,,,,,,1,1,,,L3475,
536.515,,18638.8,30,,,,,,,,,,,1,1,,,L3475,
548.344,,18236.7,60,,,,,,,,,,,1,1,,,L3475,
550.702,,18158.6,40,,,,,,,,,,,1,1,,,L3475,
552.607,,18096.0,17,,,,,,,,,,,1,1,,,L3475,
554.059,,18048.6,85w,,,,,,,,,,,1,1,,,L3475,
555.801,555.8024+,17992.0,2400,1.15e+06,,0.000,17992.007,4f14.6s2,1S,0,4f14.6s.6p,3P*,1,1,3,,T7227,L3475,
556.363,,17973.9,35,,,,,,,,,,,1,1,,,L3475,
556.966,,17954.4,20,,,,,,,,,,,1,1,,,L3475,
558.791,,17895.8,20,,,,,,,,,,,1,1,,,L3475,
572.158,,17477.7,220,,,,,,,,,,,1,1,,,L3475,
575.749,,17368.7,10w,,,,,,,,,,,1,1,,,L3475,
580.505,,17226.4,10,,,,,,,,,,,1,1,,,L3475,
585.613,,17076.1,27,,,,,,,,,,,1,1,,,L3475,
599.099,,16691.7,17,,,,,,,,,,,1,1,,,L3475,
605.625,,16511.9,10,,,,,,,,,,,1,1,,,L3475,
640.212,,15619.83,35w,,,,,,,,,,,1,1,,,L3475,
641.968,,15577.09,35w,,,,,,,,,,,1,1,,,L3475,
649.085,,15406.30,340,,,,,,,,,,,1,1,,,L3475,
664.538,,15048.04,20,,,,,,,,,,,1,1,,,L3475,
666.966,,14993.27,180,,,,,,,,,,,1,1,,,L3475,
668.001,,14970.03,15,,,,,,,,,,,1,1,,,L3475,
677.057,,14769.81,25,,,,,,,,,,,1,1,,,L3475,
680.148,680.1479+,14702.69,690,,,17992.007,32694.692,4f14.6s.6p,3P*,1,4f14.6s.7s,3S,1,3,3,,,L3475,
724.641,,13799.94,9w,,,,,,,,,,,1,1,,,L3475,
730.723,,13685.07,8w,,,,,,,,,,,1,1,,,L3475,
731.506,,13670.42,10w,,,,,,,,,,,1,1,,,L3475,
735.206,,13601.62,16w,,,,,,,,,,,1,1,,,L3475,
745.033,,13422.22,25,,,,,,,,,,,1,1,,,L3475,
752.953,,13281.04,30w,,,,,,,,,,,1,1,,,L3475,
770.160,770.1606+,12984.32,750,,,19710.388,32694.692,4f14.6s.6p,3P*,2,4f14.6s.7s,3S,1,5,3,,,L3475,
789.725,,12662.63,7,,,,,,,,,,,1,1,,,L3475,
