obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
230.121,230.1207+,43455.4,910,,,6323.91,49779.37,5d7.6s2,a 4F,7/2,,4977*,5/2,8,6,,,L3475,
230.493,230.4926+,43385.3,2700,,,2834.98,46220.32,5d8.(3F).6s,b 4F,9/2,,4622*,9/2,10,10,,,L3475,
230.618,230.6176+,43361.8,410,,,5784.62,49146.44,5d7.6s2,a 4F,5/2,,4914*,5/2,6,6,,,L3475,
230.798,230.7984+,43327.9,210,,,7106.61,50434.46,5d8.(3F).6s,b 4F,7/2,,5043*,9/2,8,10,,,L3475,
230.964,230.9607+,43296.8,910,,,6323.91,49621.32,5d7.6s2,a 4F,7/2,,4962*,5/2,8,6,,,L3475,
231.6045,231.6055+,43177.06,60p,,,13087.90,56264.76,5d8.(3F).6s,a 2F,7/2,,5626*,5/2,8,6,,,L14858,
231.6090,231.6093+,43176.22,460,,,0.00,43176.15,5d7.6s2,a 4F,9/2,,4317*,7/2,10,8,,,L14858,
232.216,232.2165+,43063.3,410,,,7106.61,50169.88,5d8.(3F).6s,b 4F,7/2,,5016*,5/2,8,6,,,L3475,
232.229,232.2294+,43060.9,410,,,2834.98,45895.85,5d8.(3F).6s,b 4F,9/2,,4589*,7/2,10,8,,,L3475,
232.869,232.8700+,42942.5,210*,,,12218.47,55160.88,5d8.(3F).6s,a 2F,5/2,,5516*,3/2,6,4,,,L3475,
232.869,232.8683+,42942.5,210*,,,17779.24,60721.97,5d7.6s2,a 2G,7/2,,6072*,5/2,8,6,,,L3475,
233.402,233.4016+,42844.6,540,,,5784.62,48629.22,5d7.6s2,a 4F,5/2,,4862*,7/2,6,8,,,L3475,
233.456,233.4556+,42834.7,740,,,6323.91,49158.61,5d7.6s2,a 4F,7/2,,4915*,9/2,8,10,,,L3475,
233.522,233.5219+,42822.6,580,,,6323.91,49146.44,5d7.6s2,a 4F,7/2,,4914*,5/2,8,6,,,L3475,
234.390,234.3895+,42664.0,1600,,,5784.62,48448.65,5d7.6s2,a 4F,5/2,,4844*,7/2,6,8,,,L3475,
234.433,234.4325+,42656.1,740,,,5784.62,48440.83,5d7.6s2,a 4F,5/2,,4844*,3/2,6,4,,,L3475,
235.334,235.3349+,42492.8,100,,,12218.47,54711.10,5d8.(3F).6s,a 2F,5/2,,5471*,7/2,6,8,,,L3475,
235.572,235.5724+,42449.9,580,,,9877.54,52327.33,5d8.(3F).6s,b 4F,5/2,,5232*,5/2,6,6,,,L3475,
235.888,235.8886+,42393.0,410,,,4078.94,46471.84,5d7.6s2,a 4F,3/2,,4647*,3/2,4,4,,,L3475,
236.145,236.1452+,42346.8,500,,,9877.54,52224.37,5d8.(3F).6s,b 4F,5/2,,5222*,7/2,6,8,,,L3475,
236.376,236.3769+,42305.4,2500,,,6323.91,48629.22,5d7.6s2,a 4F,7/2,,4862*,7/2,8,8,,,L3475,
237.349,237.3503+,42132.0,3500,,,0.00,42131.82,5d7.6s2,a 4F,9/2,,4213*,11/2,10,12,,,L3475,
237.801,237.8008+,42052.0,250,,,7106.61,49158.61,5d8.(3F).6s,b 4F,7/2,,4915*,9/2,8,10,,,L3475,
237.871,237.8697+,42039.7,250*,,,7106.61,49146.44,5d8.(3F).6s,b 4F,7/2,,4914*,5/2,8,6,,,L3475,
237.871,237.8729+,42039.7,250*,,,13939.80,55979.05,5d7.6s2,a 2G,9/2,,5597*,9/2,10,10,,,L3475,
238.011,238.0108+,42014.9,500,,,4078.94,46093.84,5d7.6s2,a 4F,3/2,,4609*,5/2,4,6,,,L3475,
238.235,238.2352+,41975.4,540,,,6323.91,48299.24,5d7.6s2,a 4F,7/2,,4829*,9/2,8,10,,,L3475,
238.390,238.3902+,41948.1,210,,,13087.90,55035.94,5d8.(3F).6s,a 2F,7/2,,5503*,9/2,8,10,,,L3475,
238.762,238.7623+,41882.8,1300,,,6323.91,48206.57,5d7.6s2,a 4F,7/2,,4820*,5/2,8,6,,,L3475,
239.135,239.1346+,41817.4,2500,,,2834.98,44652.43,5d8.(3F).6s,b 4F,9/2,,4465*,9/2,10,10,,,L3475,
239.191,239.1904+,41807.6,2700,,,2834.98,44642.67,5d8.(3F).6s,b 4F,9/2,,4464*,7/2,10,8,,,L3475,
240.832,240.8326+,41522.7,230,,,7106.61,48629.22,5d8.(3F).6s,b 4F,7/2,,4862*,7/2,8,8,,,L3475,
241.010,241.0106+,41492.0,290,,,4078.94,45570.89,5d7.6s2,a 4F,3/2,,4557*,5/2,4,6,,,L3475,
241.090,241.0907+,41478.2,290,,,13087.90,54566.06,5d8.(3F).6s,a 2F,7/2,,5456*,7/2,8,8,,,L3475,
241.146,241.1468+,41468.6,290,,,12218.47,53686.99,5d8.(3F).6s,a 2F,5/2,,5368*,7/2,6,8,,,L3475,
241.404,241.4047+,41424.3,540,,,4078.94,45503.15,5d7.6s2,a 4F,3/2,,4550*,1/2,4,2,,,L3475,
241.659,241.6597+,41380.6,370,,,5784.62,47165.12,5d7.6s2,a 4F,5/2,,4716*,7/2,6,8,,,L3475,
241.884,241.8845+,41342.0,620,,,7106.61,48448.65,5d8.(3F).6s,b 4F,7/2,,4844*,7/2,8,8,,,L3475,
242.506,242.5061+,41236.2,120,,,10578.68,51814.75,5d8.(3P).6s,a 2P,3/2,,5181*,5/2,4,6,,,L3475,
242.540,242.5395+,41230.4,120,,,9877.54,51107.94,5d8.(3F).6s,b 4F,5/2,,5110*,7/2,6,8,,,L3475,
242.563,242.5626+,41226.5,210,,,5784.62,47011.09,5d7.6s2,a 4F,5/2,,4701*,5/2,6,6,,,L3475,
242.573,242.5725+,41224.8,370,,,6323.91,47548.69,5d7.6s2,a 4F,7/2,,4754*,7/2,8,8,,,L3475,
242.640,242.6396+,41213.4,290,,,6323.91,47537.29,5d7.6s2,a 4F,7/2,,4753*,5/2,8,6,,,L3475,
242.835,242.8351+,41180.3,540,,,4078.94,45259.14,5d7.6s2,a 4F,3/2,,4525*,3/2,4,4,,,L3475,
243.198,243.1983+,41118.8,540,,,0.00,41118.71,5d7.6s2,a 4F,9/2,,4111*,9/2,10,10,,,L3475,
243.268,243.2675+,41107.0,1300,,,4078.94,45185.95,5d7.6s2,a 4F,3/2,,4518*,5/2,4,6,,,L3475,
243.310,243.3092+,41099.9,170,,,7106.61,48206.57,5d8.(3F).6s,b 4F,7/2,,4820*,5/2,8,6,,,L3475,
243.332,243.3319+,41096.1,100,,,13939.80,55035.94,5d7.6s2,a 2G,9/2,,5503*,9/2,10,10,,,L3475,
243.588,243.5880+,41052.9,270,,,13087.90,54140.83,5d8.(3F).6s,a 2F,7/2,,5414*,7/2,8,8,,,L3475,
244.608,244.6085+,40881.7,250,,,6323.91,47205.57,5d7.6s2,a 4F,7/2,,4720*,9/2,8,10,,,L3475,
244.850,244.8507+,40841.3,250,,,6323.91,47165.12,5d7.6s2,a 4F,7/2,,4716*,7/2,8,8,,,L3475,
244.897,244.8969+,40833.5,190,,,5784.62,46618.13,5d7.6s2,a 4F,5/2,,4661*,3/2,6,4,,,L3475,
245.355,245.3552+,40757.2,910,,,2834.98,43592.21,5d8.(3F).6s,b 4F,9/2,,4359*,7/2,10,8,,,L3475,
245.635,245.6352+,40710.8,1300,1.1e+07,D,0.00,40710.78,5d7.6s2,a 4F,9/2,,4071*,7/2,10,8,,"T7959,T4422",L3475,
245.661,245.6610+,40706.4,230,,,4078.94,44785.44,5d7.6s2,a 4F,3/2,,4478*,3/2,4,4,,,L3475,
245.777,245.7774+,40687.2,210*,,,5784.62,46471.84,5d7.6s2,a 4F,5/2,,4647*,3/2,6,4,,,L3475,
245.777,245.7777+,40687.2,210*,,,6323.91,47011.09,5d7.6s2,a 4F,7/2,,4701*,5/2,8,6,,,L3475,
245.797,245.7969+,40683.9,210,,,13087.90,53771.90,5d8.(3F).6s,a 2F,7/2,,5377*,7/2,8,8,,,L3475,
246.584,246.5838+,40554.2,120,,,13087.90,53642.06,5d8.(3F).6s,a 2F,7/2,,5364*,9/2,8,10,,,L3475,
246.805,246.8049+,40517.9,870,,,4078.94,44596.77,5d7.6s2,a 4F,3/2,,4459*,5/2,4,6,,,L3475,
247.587,247.5871+,40389.9,3300,2.04e+07,B+,0.00,40389.83,5d7.6s2,a 4F,9/2,,4038*,9/2,10,10,,"T4422,T7959",L3475,
247.886,247.8857+,40341.1,210,,,2834.98,43176.15,5d8.(3F).6s,b 4F,9/2,,4317*,7/2,10,8,,,L3475,
248.193,248.1932+,40291.2,2100,1.3e+07,D,0.00,40291.19,5d7.6s2,a 4F,9/2,,4029*,7/2,10,8,,"T7959,T4422",L3475,
248.613,248.6129+,40223.2,100*,,,9877.54,50100.71,5d8.(3F).6s,b 4F,5/2,,5010*,3/2,6,4,,,L3475,
248.613,248.6148+,40223.2,100*,,,16565.35,56788.22,5d8.(3P).6s,a 4P,3/2,,5678*,3/2,4,4,,,L3475,
249.383,249.3830+,40098.9,620,,,7106.61,47205.57,5d8.(3F).6s,b 4F,7/2,,4720*,9/2,8,10,,,L3475,
249.702,249.7020+,40047.7,210,,,6323.91,46371.64,5d7.6s2,a 4F,7/2,,4637*,9/2,8,10,,,L3475,
250.338,250.3380+,39945.9,250,,,9877.54,49823.54,5d8.(3F).6s,b 4F,5/2,,4982*,7/2,6,8,,,L3475,
250.373,250.3739+,39940.3,4100,3.8e+07,B,0.00,39940.27,5d7.6s2,a 4F,9/2,,3994*,11/2,10,12,,"T4422,T7959",L3475,
250.512,250.5122+,39918.2,170,,,17779.24,57697.46,5d7.6s2,a 2G,7/2,,5769*,7/2,8,8,,,L3475,
250.649,250.6491+,39896.4,120,,,6323.91,46220.32,5d7.6s2,a 4F,7/2,,4622*,9/2,8,10,,,L3475,
250.839,250.8382+,39866.3,120,,,10578.68,50445.02,5d8.(3P).6s,a 2P,3/2,,5044*,1/2,4,2,,,L3475,
251.047,251.0464+,39833.2,170,,,12218.47,52051.75,5d8.(3F).6s,a 2F,5/2,,5205*,5/2,6,6,,,L3475,
251.270,251.2691+,39797.9,170,,,12505.68,52303.65,5d8.(3P).6s,a 2P,1/2,,5230*,3/2,2,4,,,L3475,
251.447,251.4463+,39769.9,210,,,6323.91,46093.84,5d7.6s2,a 4F,7/2,,4609*,5/2,8,6,,,L3475,
251.612,251.6117+,39743.8,120,,,9877.54,49621.32,5d8.(3F).6s,b 4F,5/2,,4962*,5/2,6,6,,,L3475,
252.581,252.5814+,39591.3,170,,,10578.68,50169.88,5d8.(3P).6s,a 2P,3/2,,5016*,5/2,4,6,,,L3475,
253.328,253.3280+,39474.5,120,,,5784.62,45259.14,5d7.6s2,a 4F,5/2,,4525*,3/2,6,4,,,L3475,
253.389,253.3893+,39465.0,990,,,9877.54,49342.51,5d8.(3F).6s,b 4F,5/2,,4934*,3/2,6,4,,,L3475,
253.522,253.5221+,39444.3,1100,,,2834.98,42279.28,5d8.(3F).6s,b 4F,9/2,,4227*,9/2,10,10,,,L3475,
253.798,253.7985+,39401.4,580,,,5784.62,45185.95,5d7.6s2,a 4F,5/2,,4518*,5/2,6,6,,,L3475,
253.844,253.8457+,39394.2,170,,,16103.32,55497.33,5d7.6s2,b 4P,5/2,,5549*,3/2,6,4,,,L3475,
254.224,254.2239+,39335.3,100*,,,16681.20,56016.60,5d8.(3P).6s,a 4P,1/2,,5601*,3/2,2,4,,,L3475,
254.224,254.2236+,39335.3,100*,,,11831.09,51166.54,5d8.(3F).6s,b 4F,3/2,,5116*,3/2,4,4,,,L3475,
254.278,254.2778+,39327.0,580*,,,5784.62,45111.68,5d7.6s2,a 4F,5/2,,4511*,7/2,6,8,,,L3475,
254.278,254.2756+,39327.0,580*,,,20236.70,59564.11,5d7.6s2,b 4P,1/2,,5956*,3/2,2,4,,,L3475,
254.473,254.4734+,39296.8,7900,,,2834.98,42131.82,5d8.(3F).6s,b 4F,9/2,,4213*,11/2,10,12,,,L3475,
254.630,254.6298+,39272.6,150,,,12951.67,52224.37,5d8.(3P).6s,a 4P,5/2,,5222*,7/2,6,8,,,L3475,
254.679,254.6795+,39265.0,790,,,7106.61,46371.64,5d8.(3F).6s,b 4F,7/2,,4637*,9/2,8,10,,,L3475,
254.796,254.7967+,39247.0,120,,,6323.91,45570.89,5d7.6s2,a 4F,7/2,,4557*,5/2,8,6,,,L3475,
254.845,254.8457+,39239.5,120,,,13087.90,52327.33,5d8.(3F).6s,a 2F,7/2,,5232*,5/2,8,6,,,L3475,
255.217,255.2164+,39182.4,210,,,12951.67,52134.11,5d8.(3P).6s,a 4P,5/2,,5213*,7/2,6,8,,,L3475,
255.517,255.5161+,39136.4,190,,,13087.90,52224.37,5d8.(3F).6s,a 2F,7/2,,5222*,7/2,8,8,,,L3475,
255.612,255.6110+,39121.8,210,,,4078.94,43200.89,5d7.6s2,a 4F,3/2,,4320*,3/2,4,4,,,L3475,
255.665,255.6648+,39113.7,170,,,7106.61,46220.32,5d8.(3F).6s,b 4F,7/2,,4622*,9/2,8,10,,,L3475,
256.405,256.4049+,39000.8,150,,,5784.62,44785.44,5d7.6s2,a 4F,5/2,,4478*,3/2,6,4,,,L3475,
256.495,256.4942+,38987.1,910,,,7106.61,46093.84,5d8.(3F).6s,b 4F,7/2,,4609*,5/2,8,6,,,L3475,
257.065,257.0647+,38900.7,210,,,12951.67,51852.38,5d8.(3P).6s,a 4P,5/2,,5185*,7/2,6,8,,,L3475,
257.139,257.1390+,38889.5,100,,,12218.47,51107.94,5d8.(3F).6s,a 2F,5/2,,5110*,7/2,6,8,,,L3475,
257.347,257.3469+,38858.0,230,,,5784.62,44642.67,5d7.6s2,a 4F,5/2,,4464*,7/2,6,8,,,L3475,
257.803,257.8035+,38789.3,740,,,7106.61,45895.85,5d8.(3F).6s,b 4F,7/2,,4589*,7/2,8,8,,,L3475,
257.948,,38767.5,100,,,,,,,,,,,1,1,,,L3475,
