obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
253.456,,39454.6,170,,,,,,,,,,,1,1,,,L3475,
255.761,,39099.0,80,,,,,,,,,,,1,1,,,L3475,
258.729,,38650.4,80,,,,,,,,,,,1,1,,,L3475,
259.377,,38554.0,95,,,,,,,,,,,1,1,,,L3475,
264.088,,37866.2,80,,,,,,,,,,,1,1,,,L3475,
318.729,,31374.6,200,,,,,,,,,,,1,1,,,L3475,
345.034,,28982.7,390,,,,,,,,,,,1,1,,,L3475,
351.173,,28476.0,810,,,,,,,,,,,1,1,,,L3475,
358.014,,27931.9,810,,,,,,,,,,,1,1,,,L3475,
360.051,,27773.9,340,,,,,,,,,,,1,1,,,L3475,
361.946,,27628.4,410,,,,,,,,,,,1,1,,,L3475,
366.333,,27297.5,1600c,,,,,,,,,,,1,1,,,L3475,
366.403,,27292.3,430,,,,,,,,,,,1,1,,,L3475,
366.769,,27265.1,720,,,,,,,,,,,1,1,,,L3475,
366.901,,27255.3,1400,,,,,,,,,,,1,1,,,L3475,
367.057,,27243.8,450,,,,,,,,,,,1,1,,,L3475,
368.024,,27172.2,720,,,,,,,,,,,1,1,,,L3475,
368.075,,27168.4,670,,,,,,,,,,,1,1,,,L3475,
368.370,,27146.6,720,,,,,,,,,,,1,1,,,L3475,
369.170,,27087.8,580,,,,,,,,,,,1,1,,,L3475,
369.300,,27078.2,340,,,,,,,,,,,1,1,,,L3475,
370.109,,27019.0,410,,,,,,,,,,,1,1,,,L3475,
371.082,,26948.3,320,,,,,,,,,,,1,1,,,L3475,
371.394,,26925.6,430,,,,,,,,,,,1,1,,,L3475,
372.178,,26868.9,450,,,,,,,,,,,1,1,,,L3475,
373.246,,26792.0,1100,,,,,,,,,,,1,1,,,L3475,
373.315,,26787.0,360,,,,,,,,,,,1,1,,,L3475,
373.741,,26756.5,810,,,,,,,,,,,1,1,,,L3475,
377.016,,26524.1,340,,,,,,,,,,,1,1,,,L3475,
381.294,,26226.5,490,,,,,,,,,,,1,1,,,L3475,
383.036,,26107.2,390,,,,,,,,,,,1,1,,,L3475,
385.097,,25967.5,300,,,,,,,,,,,1,1,,,L3475,
386.372,,25881.8,540,,,,,,,,,,,1,1,,,L3475,
389.152,,25696.9,490,,,,,,,,,,,1,1,,,L3475,
390.555,,25604.6,320,,,,,,,,,,,1,1,,,L3475,
391.291,,25556.4,320,,,,,,,,,,,1,1,,,L3475,
392.056,,25506.6,320,,,,,,,,,,,1,1,,,L3475,
393.997,,25380.9,220,,,,,,,,,,,1,1,,,L3475,
395.168,,25305.7,220,,,,,,,,,,,1,1,,,L3475,
395.685,,25272.6,580,,,,,,,,,,,1,1,,,L3475,
396.080,,25247.4,490,,,,,,,,,,,1,1,,,L3475,
397.700,,25144.6,220,,,,,,,,,,,1,1,,,L3475,
397.805,,25137.9,390c,,,,,,,,,,,1,1,,,L3475,
400.071,,24995.6,380,,,,,,,,,,,1,1,,,L3475,
400.452,,24971.8,220,,,,,,,,,,,1,1,,,L3475,
401.463,,24908.9,110,,,,,,,,,,,1,1,,,L3475,
402.653,,24835.3,110,,,,,,,,,,,1,1,,,L3475,
402.835,,24824.1,320,,,,,,,,,,,1,1,,,L3475,
403.000,,24813.9,270,,,,,,,,,,,1,1,,,L3475,
403.294,,24795.8,180c,,,,,,,,,,,1,1,,,L3475,
403.876,,24760.1,220,,,,,,,,,,,1,1,,,L3475,
404.195,404.1952+,24740.5,2700,3.73e+07,,0.00,24740.52,4f11.6s2,4I*,15/2,4f10.5d.6s2,,13/2,16,14,,T7227,L3475,
404.866,,24699.5,220c,1.62e+08,,,,,,,,,,1,1,,,L3475,
405.508,405.5018+,24660.5,8100,1.62e+08,,0.00,24660.80,4f11.6s2,4I*,15/2,4f11.(4I*<15/2>).6s.6p.(1P*<1>),"(15/2,1)",15/2,16,16,,T7227,L3475,
405.870,,24638.5,270,,,,,,,,,,,1,1,,,L3475,
406.146,,24621.7,220,,,,,,,,,,,1,1,,,L3475,
406.872,,24577.8,170,,,,,,,,,,,1,1,,,L3475,
406.920,,24574.9,720,,,,,,,,,,,1,1,,,L3475,
407.298,,24552.0,270,,,,,,,,,,,1,1,,,L3475,
407.428,,24544.2,270,,,,,,,,,,,1,1,,,L3475,
407.466,,24541.9,290,,,,,,,,,,,1,1,,,L3475,
408.482,,24480.9,230,,,,,,,,,,,1,1,,,L3475,
408.624,,24472.4,140,,,,,,,,,,,1,1,,,L3475,
408.850,,24458.8,170,,,,,,,,,,,1,1,,,L3475,
