obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
336.910,,29681.5,,,,,,,,,,,,1,1,,,L3475,
338.303,,29559.3,230,,,,,,,,,,,1,1,,,L3475,
344.367,,29038.8,390,,,,,,,,,,,1,1,,,L3475,
347.050,,28814.3,490,,,,,,,,,,,1,1,,,L3475,
350.378,,28540.6,610,,,,,,,,,,,1,1,,,L3475,
354.060,,28243.8,410,,,,,,,,,,,1,1,,,L3475,
355.904,,28097.5,1500,,,,,,,,,,,1,1,,,L3475,
355.973,,28092.0,510,,,,,,,,,,,1,1,,,L3475,
356.619,,28041.1,310,,,,,,,,,,,1,1,,,L3475,
357.926,,27938.7,310,,,,,,,,,,,1,1,,,L3475,
358.762,,27873.6,370,,,,,,,,,,,1,1,,,L3475,
359.178,,27841.3,610,,,,,,,,,,,1,1,,,L3475,
359.687,,27802.0,410,,,,,,,,,,,1,1,,,L3475,
360.845,,27712.7,410,,,,,,,,,,,1,1,,,L3475,
362.907,,27555.2,720,,,,,,,,,,,1,1,,,L3475,
363.040,,27545.1,310,,,,,,,,,,,1,1,,,L3475,
363.571,,27505.0,510,,,,,,,,,,,1,1,,,L3475,
363.972,,27474.7,1600,,,,,,,,,,,1,1,,,L3475,
366.549,,27281.5,360,,,,,,,,,,,1,1,,,L3475,
368.506,,27136.6,320,,,,,,,,,,,1,1,,,L3475,
369.873,,27036.3,380,,,,,,,,,,,1,1,,,L3475,
372.041,,26878.8,320,,,,,,,,,,,1,1,,,L3475,
374.850,,26677.4,900,,,,,,,,,,,1,1,,,L3475,
375.712,,26616.1,540,,,,,,,,,,,1,1,,,L3475,
379.387,,26358.3,500,,,,,,,,,,,1,1,,,L3475,
381.141,,26237.0,1600,,,,,,,,,,,1,1,,,L3475,
385.100,,25967.3,540,,,,,,,,,,,1,1,,,L3475,
385.699,,25926.9,680,,,,,,,,,,,1,1,,,L3475,
386.395,386.39467+,25880.3,7500,1.16e+08,,0.000,25880.274,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,6,13,13,,T7227,L3475,
389.378,389.37879+,25682.0,4200,7.28e+07,,0.000,25681.933,4f12.6s2,3H,6,4f11.(4F*).5d.6s2,*,5,13,11,,T7227,L3475,
390.509,,25607.6,250,,,,,,,,,,,1,1,,,L3475,
390.651,,25598.3,1200,,,,,,,,,,,1,1,,,L3475,
391.916,,25515.7,280,,,,,,,,,,,1,1,,,L3475,
393.812,393.81274+,25392.8,3200,2.92e+07,,0.000,25392.779,4f12.6s2,3H,6,4f11.(4F*).5d.6s2,*,6,13,13,,T7227,L3475,
394.554,394.55375+,25345.1,3200,,,5035.193,30380.282,4f12.6s2,3F,4,4f11.(4I*).5d2.(3F) (4F*).6s,*,5,9,11,,,L3475,
394.918,,25321.7,550,,,,,,,,,,,1,1,,,L3475,
395.260,,25299.8,250,,,,,,,,,,,1,1,,,L3475,
395.754,,25268.2,320,,,,,,,,,,,1,1,,,L3475,
396.747,,25205.0,280,,,,,,,,,,,1,1,,,L3475,
397.416,397.41595+,25162.5,2700,4.79e+07,,0.000,25162.553,4f12.6s2,3H,6,4f11.(4I*).5d.6s2,*,5,13,11,,T7227,L3475,
397.470,397.46982+,25159.1,3200,3.66e+07,,0.000,25159.143,4f12.6s2,3H,6,,*,7,13,15,,T7227,L3475,
397.785,,25139.2,280,,,,,,,,,,,1,1,,,L3475,
397.814,,25137.3,810,,,,,,,,,,,1,1,,,L3475,
398.346,,25103.8,1100,,,,,,,,,,,1,1,,,L3475,
398.866,,25071.1,280,,,,,,,,,,,1,1,,,L3475,
398.879,,25070.3,810,,,,,,,,,,,1,1,,,L3475,
399.228,,25048.4,230,,,,,,,,,,,1,1,,,L3475,
400.518,,24967.7,230,,,,,,,,,,,1,1,,,L3475,
400.909,400.90971+,24943.3,14000,1.73e+08,,0.000,24943.272,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,7,13,15,,T7227,L3475,
401.371,,24914.6,1100,,,,,,,,,,,1,1,,,L3475,
402.165,402.16495+,24865.4,3000,,,6958.329,31823.748,4f12.6s2,3H,5,4f12.(3H).6s.6p,*,6,11,13,,,L3475,
402.269,,24859.0,450,,,,,,,,,,,1,1,,,L3475,
404.810,,24702.9,1000,,,,,,,,,,,1,1,,,L3475,
406.066,,24626.6,550,,,,,,,,,,,1,1,,,L3475,
407.903,,24515.6,420,,,,,,,,,,,1,1,,,L3475,
408.878,408.87857+,24457.1,3500,3.03e+07,,0.000,24457.139,4f12.6s2,3H,6,4f11.(4I*).5d.6s2,*,6,13,13,,T7227,L3475,
409.406,,24425.7,210,,,,,,,,,,,1,1,,,L3475,
409.926,,24394.7,1100,,,,,,,,,,,1,1,,,L3475,
411.752,,24286.5,320,,,,,,,,,,,1,1,,,L3475,
411.971,,24273.5,320,,,,,,,,,,,1,1,,,L3475,
413.267,,24197.5,600,,,,,,,,,,,1,1,,,L3475,
415.228,415.22780+,24083.2,6900,9.60e+07,,0.000,24083.166,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,5,13,11,,T7227,L3475,
419.188,,23855.6,1000,,,,,,,,,,,1,1,,,L3475,
420.650,,23772.7,130,,,,,,,,,,,1,1,,,L3475,
421.962,,23698.8,1400,,,,,,,,,,,1,1,,,L3475,
422.218,,23684.5,200,,,,,,,,,,,1,1,,,L3475,
428.777,,23322.2,690,,,,,,,,,,,1,1,,,L3475,
430.012,,23255.2,320,,,,,,,,,,,1,1,,,L3475,
