obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
142.32,,70260,1,,,,,,,,,,,1,1,,,L611,
148.965,,67130,8r,,,,,,,,,,,1,1,,,L611,
161.6,,61900,5w,,,,,,,,,,,1,1,,,L611,
165.02,,60600,1,,,,,,,,,,,1,1,,,L611,
168.540,,59333,5,,,,,,,,,,,1,1,,,L611,
172.8,,57900,1,,,,,,,,,,,1,1,,,L611,
184.7,,54100,3w,,,,,,,,,,,1,1,,,L611,
200.821,,49795.6,100r,,,,,,,,,,,1,1,,,L611,
210.57,,47491,,4.0e+06,D,,,,,1/2,,,3/2,2,4,,T4515,L3428,
211.98,,47175,,2.0e+06,D,,,,,1/2,,,1/2,2,2,,T4515,L3428,
212.995,,46949.4,1r,5.8e+06,D,,,,,1/2,,,3/2,2,4,,T4515,"L7608,L7609",
215.260,,46455.5,1r,3.1e+06,D,,,,,1/2,,,1/2,2,2,,T4515,"L7608,L7609",
216.927,,46098.4,4r,9.8e+06,D,,,,,1/2,,,3/2,2,4,,T4515,"L7608,L7609",
221.044,,45239.9,2,,,,,,,,,,,1,1,,,L611,
221.140,,45220.2,100r,,,,,,,,,,,1,1,,,L611,
223.853,,44672.1,6r,1.9e+07,D,,,,,1/2,,,3/2,2,4,,T4515,L3428,
228.83,,43700,3,,,,,,,,,,,1,1,,,L611,
231.669,,43165.0,140,7.8e+06,D,,,,,1/2,,,1/2,2,2,,T4515,L3475,
238.042,238.031+,42009.5,900w,4.4e+07,C,0.0,42011.4,6s2.6p,2P*,1/2,6s2.7d,2D,3/2,2,4,,T4515,L3475,
250.870,,39861.4,1r,1.1e+06,C,,,,,3/2,,,1/2,4,2,,T4515,L3428,
250.90,,39857,1,,,,,,,,,,,1,1,,,L611,
253.894,,39386.5,2r,1.6e+06,C,,,,,3/2,,,1/2,4,2,,T4515,L3428,
258.091,258.092+,38746.0,700,1.8e+07,D,0.0,38745.9,6s2.6p,2P*,1/2,6s2.8s,2S,1/2,2,2,,T4515,L3475,
260.977,,38317.6,60,1.0e+07,C,,,,,3/2,,,5/2,4,6,,T4515,L3475,
261.055,,38306.1,4r,1.9e+06,C,,,,,3/2,,,3/2,4,4,,T4515,L3428,
266.636,,37504.3,80,5.7e+06,C,,,,,3/2,,,1/2,4,2,,T4515,L3475,
271.003,,36899.9,420,1.7e+07,C,,,,,3/2,,,5/2,4,6,,T4515,L3475,
271.147,,36880.3,50w,3.7e+06,C,,,,,3/2,,,3/2,4,4,,T4515,L3475,
276.869,276.871+,36118.2,4400bl,1.26e+08,C,0.0,36117.9,6s2.6p,2P*,1/2,6s2.6d,2D,3/2,2,4,,T4515,L3475,
282.699,,35373.3,280,8.0e+06,C,,,,,3/2,,,1/2,4,2,,T4515,L3475,
291.917,291.917+,34256.3,2800,4.2e+07,C,7792.7,42049.0,6s2.6p,2P*,3/2,6s2.7d,2D,5/2,4,6,,T4515,L3475,
292.238,,34218.7,440,7.6e+06,C,,,,,3/2,,,3/2,4,4,,T4515,L3475,
323.068,323.068+,30953.2,1200,1.73e+07,C,7792.7,38745.9,6s2.6p,2P*,3/2,6s2.8s,2S,1/2,4,2,,T4515,L3475,
352.025,352.023+,28407.1,20000,1.24e+08,C,7792.7,36199.9,6s2.6p,2P*,3/2,6s2.6d,2D,5/2,4,6,,T4515,L3475,
353.044,353.043+,28325.1,5000,2.20e+07,C,7792.7,36117.9,6s2.6p,2P*,3/2,6s2.6d,2D,3/2,4,4,,T4515,L3475,
377.679,377.679+,26477.5,12000w,6.25e+07,B,0.0,26477.5,6s2.6p,2P*,1/2,6s2.7s,2S,1/2,2,2,,T4515,L3475,
436.11,,22930,2,,,,,,,,,,,1,1,,,L611,
535.195,535.19+,18684.8,18000,7.05e+07,B,7792.7,26477.5,6s2.6p,2P*,3/2,6s2.7s,2S,1/2,4,2,,T4515,L3475,
655.165,,15263.33,16w,,,,,,,,,,,1,1,,,L3475,
671.565,,14890.58,6w,,,,,,,,,,,1,1,,,L3475,
749.57,,13341.0,3,,,,,,,,,,,1,1,,,L4830,
768.104,,13019.06,2,,,,,,,,,,,1,1,,,L4830,
781.795,,12791.08,10,,,,,,,,,,,1,1,,,L4830,
813.22,,12296.7,8,,,,,,,,,,,1,1,,,L4830,
837.59,,11939.0,20,,,,,,,,,,,1,1,,,L4830,
847.660,,11797.19,10,,,,,,,,,,,1,1,,,L4830,
885.28,,11295.8,4,,,,,,,,,,,1,1,,,L4830,
897.921,,11136.83,5,,,,,,,,,,,1,1,,,L4830,
904.09,,11060.9,3,,,,,,,,,,,1,1,,,L4830,
913.30,,10949.3,20,,,,,,,,,,,1,1,,,L4830,
918.56,,10886.6,2w,,,,,,,,,,,1,1,,,L4830,
925.51,,10804.8,2w,,,,,,,,,,,1,1,,,L4830,
951.20,,10513.0,40,,,,,,,,,,,1,1,,,L4830,
986.61,,10135.7,10,,,,,,,,,,,1,1,,,L4830,
993.31,,10067.3,20,,,,,,,,,,,1,1,,,L4830,
994.01,,10060.2,2,,,,,,,,,,,1,1,,,L4830,
1001.46,,9985.4,30,,,,,,,,,,,1,1,,,L4830,
1049.167,,9531.37,40,,,,,,,,,,,1,1,,,L4830,
1110.465,,9005.24,5,,,,,,,,,,,1,1,,,L4830,
1148.68,,8705.6,4,,,,,,,,,,,1,1,,,L4830,
1151.597,1151.60+,8683.59,1000,,,26477.5,35161.1,6s2.7s,2S,1/2,6s2.7p,2P*,3/2,2,4,,,L4830,
1159.61,,8623.6,5,,,,,,,,,,,1,1,,,L4830,
1249.52,,8003.1,15,,,,,,,,,,,1,1,,,L4830,
1273.99,,7849.4,150,,,,,,,,,,,1,1,,,L4830,
1301.68,1301.68+,7682.4,700,,,26477.5,34159.9,6s2.7s,2S,1/2,6s2.7p,2P*,1/2,2,2,,,L4830,
