obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
,,91.2323660,0.0000008,109610.2232,,1.2258e+02,AAA,0.0000000000,[109610.2232],1s,2S,1/2,40,,,2,3200,,T8637,,
,,91.2353295,0.0000008,109606.6628,,1.3913e+02,AAA,0.0000000000,[109606.6628],1s,2S,1/2,39,,,2,3042,,T8637,,
,,91.2385303,0.0000008,109602.8177,,1.5843e+02,AAA,0.0000000000,[109602.8177],1s,2S,1/2,38,,,2,2888,,T8637,,
,,91.2419943,0.0000008,109598.6566,,1.8103e+02,AAA,0.0000000000,[109598.6566],1s,2S,1/2,37,,,2,2738,,T8637,,
,,91.2457513,0.0000008,109594.1439,,2.0762e+02,AAA,0.0000000000,[109594.1439],1s,2S,1/2,36,,,2,2592,,T8637,,
,,91.2498352,0.0000008,109589.2390,,2.3903e+02,AAA,0.0000000000,[109589.2390],1s,2S,1/2,35,,,2,2450,,T8637,,
,,91.2542852,0.0000008,109583.8949,,2.7631e+02,AAA,0.0000000000,[109583.8949],1s,2S,1/2,34,,,2,2312,,T8637,,
,,91.2591463,0.0000008,109578.0577,,3.2081e+02,AAA,0.0000000000,[109578.0577],1s,2S,1/2,33,,,2,2178,,T8637,,
,,91.2644709,0.0000008,109571.6647,,3.7418e+02,AAA,0.0000000000,[109571.6647],1s,2S,1/2,32,,,2,2048,,T8637,,
,,91.2703197,0.0000008,109564.6431,,4.3857e+02,AAA,0.0000000000,[109564.6431],1s,2S,1/2,31,,,2,1922,,T8637,,
,,91.2767639,0.0000008,109556.9077,,5.1673e+02,AAA,0.0000000000,[109556.9077],1s,2S,1/2,30,,,2,1800,,T8637,,
,,91.2838873,0.0000008,109548.3584,,6.1221e+02,AAA,0.0000000000,[109548.3584],1s,2S,1/2,29,,,2,1682,,T8637,,
,,91.2917887,0.0000008,109538.8768,,7.2967e+02,AAA,0.0000000000,[109538.8768],1s,2S,1/2,28,,,2,1568,,T8637,,
,,91.3005859,0.0000008,109528.3223,,8.7524e+02,AAA,0.0000000000,[109528.3223],1s,2S,1/2,27,,,2,1458,,T8637,,
,,91.3104195,0.0000008,109516.5267,,1.0571e+03,AAA,0.0000000000,[109516.5267],1s,2S,1/2,26,,,2,1352,,T8637,,
,,91.3214592,0.0000008,109503.2875,,1.2862e+03,AAA,0.0000000000,[109503.2875],1s,2S,1/2,25,,,2,1250,,T8637,,
,,91.3339105,0.0000008,109488.3592,,1.5776e+03,AAA,0.0000000000,[109488.3592],1s,2S,1/2,24,,,2,1152,,T8637,,
,,91.3480251,0.0000008,109471.4416,,1.9519e+03,AAA,0.0000000000,[109471.4416],1s,2S,1/2,23,,,2,1058,,T8637,,
,,91.3641133,0.0000008,109452.1650,,2.4380e+03,AAA,0.0000000000,[109452.1650],1s,2S,1/2,22,,,2,968,,T8637,,
,,91.3825609,0.0000008,109430.0696,,3.0769e+03,AAA,0.0000000000,[109430.0696],1s,2S,1/2,21,,,2,882,,T8637,,
,,91.4038537,0.0000008,109404.5776,,3.9276e+03,AAA,0.0000000000,[109404.5776],1s,2S,1/2,20,,,2,800,,T8637,,
,,91.4286086,0.0000008,109374.9555,,5.0767e+03,AAA,0.0000000000,[109374.9555],1s,2S,1/2,19,,,2,722,,T8637,,
,,91.4576201,0.0000008,109340.2604,,6.6540e+03,AAA,0.0000000000,[109340.2604],1s,2S,1/2,18,,,2,648,,T8637,,
,,91.4919242,0.0000008,109299.2642,,8.8574e+03,AAA,0.0000000000,[109299.2642],1s,2S,1/2,17,,,2,578,,T8637,,
,,91.5328932,0.0000008,109250.3433,,1.1997e+04,AAA,0.0000000000,[109250.3433],1s,2S,1/2,16,,,2,512,,T8637,,
,,91.5823751,0.0000008,109191.3154,,1.6572e+04,AAA,0.0000000000,[109191.3154],1s,2S,1/2,15,,,2,450,,T8637,,
,,91.6429076,0.0000008,109119.1917,,2.3409e+04,AAA,0.0000000000,[109119.1917],1s,2S,1/2,14,,,2,392,,T8637,,
,,91.7180514,0.0000008,109029.7913,,3.3927e+04,AAA,0.0000000000,[109029.7913],1s,2S,1/2,13,,,2,338,,T8637,,
91.8125,0.0013,91.8129300,0.0000004,108917.6,5600,5.0659e+04,AAA,0.0000000000,108917.1209,1s,2S,1/2,12,,,2,288,,T8637,L8834,
91.81293175,0.00000003,91.81293175,0.00000003,108917.11886,,,,0.0000000000,[108917.11886],1s,2S,1/2,12s,2S,1/2,2,2,M1,,L15291c36,
91.8130,0.0020,91.81293046,0.00000003,108917.0,,2.4317e+06,AAA,0.0000000000,[108917.12039],1s,2S,1/2,12p,2P*,3/2,2,4,,T7771,L8445,
91.8130,0.0020,91.81293188,0.00000003,108917.0,,2.4316e+06,AAA,0.0000000000,[108917.11870],1s,2S,1/2,12p,2P*,1/2,2,2,,T7771,L8445,
91.9342,0.0014,91.9351334,0.0000005,108773.4,6100,7.8340e+04,AAA,0.0000000000,108772.3445,1s,2S,1/2,11,,,2,242,,T8637,L8834,
91.9349,0.0020,91.93513419,0.00000003,108772.6,,3.1597e+06,AAA,0.0000000000,[108772.34355],1s,2S,1/2,11p,2P*,3/2,2,4,,T7771,L8445,
91.9349,0.0020,91.93513605,0.00000003,108772.6,,3.1597e+06,AAA,0.0000000000,[108772.34135],1s,2S,1/2,11p,2P*,1/2,2,2,,T7771,L8445,
91.935133578,0.000000020,91.935133577,0.000000019,108772.34427,,,,0.0000000000,[108772.344270],1s,2S,1/2,11d,2D,5/2,2,6,E2,,L15291c37,
91.93513586,0.00000003,91.93513586,0.00000003,108772.34157,,,,0.0000000000,[108772.34157],1s,2S,1/2,11s,2S,1/2,2,2,M1,,L15291c36,
92.0947,0.0014,92.0963006,0.0000007,108583.9,7400,1.2631e+05,AAA,0.0000000000,108581.9945,1s,2S,1/2,10,,,2,200,,T8637,L8834,
92.09630369,0.00000003,92.09630369,0.00000003,108581.99080,,,,0.0000000000,[108581.99080],1s,2S,1/2,10s,2S,1/2,2,2,M1,,L15291c36,
92.0970,0.0020,92.09630145,0.00000003,108581.1,,4.2105e+06,AAA,0.0000000000,[108581.99344],1s,2S,1/2,10p,2P*,3/2,2,4,,T7771,L8445,
92.0970,0.0020,92.09630394,0.00000003,108581.1,,4.2104e+06,AAA,0.0000000000,[108581.99051],1s,2S,1/2,10p,2P*,1/2,2,2,,T7771,L8445,
92.3148,0.0014,92.3150275,0.0000009,108325.0,12000,2.1425e+05,AAA,0.0000000000,108324.7253,1s,2S,1/2,9,,,2,162,,T8637,L8834,
92.315027375,0.000000020,92.315027375,0.000000017,108324.725501,,,,0.0000000000,[108324.725501],1s,2S,1/2,9d,2D,5/2,2,6,E2,,L15291c37,
92.31503159,0.00000003,92.31503159,0.00000003,108324.72055,,,,0.0000000000,[108324.72055],1s,2S,1/2,9s,2S,1/2,2,2,M1,,L15291c36,
92.3151,0.0020,92.31502850,0.00000003,108324.6,,5.7848e+06,AAA,0.0000000000,[108324.72418],1s,2S,1/2,9p,2P*,3/2,2,4,,T7771,L8445,
92.3151,0.0020,92.31503193,0.00000003,108324.6,,5.7847e+06,AAA,0.0000000000,[108324.72016],1s,2S,1/2,9p,2P*,1/2,2,2,,T7771,L8445,
,,92.6225665291,0.0000000003,107965.0497145,,,,0.0000000000,107965.0497145,1s,2S,1/2,8s,2S,1/2,2,2,M1,,,
92.6229,0.0020,92.6225621017,0.0000000005,107964.7,,8.2547e+06,AAA,0.0000000000,[107965.0548753],1s,2S,1/2,8p,2P*,3/2,2,4,,T7771,L8445,
92.6229,0.0020,92.6225670063,0.0000000005,107964.7,,8.2545e+06,AAA,0.0000000000,[107965.0491583],1s,2S,1/2,8p,2P*,1/2,2,2,,T7771,L8445,
92.6249,0.0014,92.6225605,0.0000013,107962.3,11000,3.8694e+05,AAA,0.0000000000,107965.0568,1s,2S,1/2,8,,,2,128,,T8637,L8834,
