obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
70.11,0.05,70.11,0.05,142630,"a,B",,,0.0000,142630a,1s2.2s2,1S,0,1s2.3s.3p,1P*,1,1,3,,,L1790,
94.01,0.10,94.01,0.10,106370,a,,,0.0000,106370,1s2.2s2,1S,0,1s2.2p.13s,1P*,1,1,3,,,L1790,
94.14,0.10,94.14,0.10,106220,a,,,0.0000,106220,1s2.2s2,1S,0,1s2.2p.12s,1P*,1,1,3,,,L1790,
94.27,0.10,94.27,0.10,106080,a,,,0.0000,106080,1s2.2s2,1S,0,1s2.2p.11s,1P*,1,1,3,,,L1790,
94.49,0.10,94.49,0.10,105830,"a,B",,,0.0000,105830a,1s2.2s2,1S,0,1s2.2p.10s,1P*,1,1,3,,,L1790,
94.77,0.10,94.77,0.10,105520,"a,B",,,0.0000,105520a,1s2.2s2,1S,0,1s2.2p.9s,1P*,1,1,3,,,L1790,
95.16,0.10,95.16,0.10,105090,"a,B",,,0.0000,105090a,1s2.2s2,1S,0,1s2.2p.8s,1P*,1,1,3,,,L1790,
95.78,0.10,95.78,0.10,104410,"a,B",,,0.0000,104410a,1s2.2s2,1S,0,1s2.2p.7s,1P*,1,1,3,,,L1790,
95.97,0.05,95.987,0.005,104200,"a,B",,,0.0000,104181a,1s2.2s2,1S,0,1s2.2p.6d,1P*,1,1,3,,,L481,
96.78,0.10,96.78,0.10,103330,"a,B",,,0.0000,103330a,1s2.2s2,1S,0,1s2.2p.6s,1P*,1,1,3,,,L1790,
97.19,0.05,97.190,0.005,102890,"a,B",,,0.0000,102891a,1s2.2s2,1S,0,1s2.2p.5d,1P*,1,1,3,,,L481,
98.62,0.10,98.62,0.10,101400,"a,B",,,0.0000,101400a,1s2.2s2,1S,0,1s2.2p.5s,1P*,1,1,3,,,L1790,
99.46,0.05,99.435,0.005,100540,"a,B",,,0.0000,[100568a],1s2.2s2,1S,0,1s2.2p.4d,1P*,1,1,3,,,L481,
102.5,0.5,102.5,0.5,97600,"a,B",,,0.0000,97600a,1s2.2s2,1S,0,1s2.2p.4s,1P*,1,1,3,,,L1790,
104.58,0.05,104.554,0.005,95620,"a,B",,,0.0000,95644a,1s2.2s2,1S,0,1s2.2p.3d,1P*,1,1,3,,,L1790,
