obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
337.79359,0.00010,337.79359+,29603.877,13,,,9215.501,38819.378,6s.5d,3D,2,6s.6f,3F*,3,5,7,,,L9224,
337.83566,0.00010,337.83557+,29600.190,2,,,9215.501,38815.700,6s.5d,3D,2,6s.6f,3F*,2,5,5,,,L9224,
342.12938,0.00010,342.12938+,29228.709,19,,,9596.533,38825.242,6s.5d,3D,3,6s.6f,3F*,4,7,9,,,L9224,
342.19815,0.00010,342.19803+,29222.835,1,,,9596.533,38819.378,6s.5d,3D,3,6s.6f,3F*,3,7,7,,,L9224,
350.21091,0.00010,350.21092+,28554.222,860,3.5e+07,B,0.000,28554.221,6s2,1S,0,5d.6p,1P*,1,1,3,,T5037,L9224,
352.59810,0.00010,352.59809+,28360.902,47,,,9033.966,37394.868,6s.5d,3D,1,6s.5f,3F*,2,3,5,,,L9224,
353.04899,0.00010,353.04896+,28324.681,6,,,9215.501,37540.184,6s.5d,3D,2,5d.7p,3D*,3,5,7,,,L9224,
353.23512,0.00010,353.23512+,28309.756,5,,,11395.350,39705.106,6s.5d,1D,2,6s.7f,1F*,3,5,7,,,L9224,
354.56694,0.00010,354.56694+,28203.419,74,,,9215.501,37418.920,6s.5d,3D,2,6s.5f,3F*,3,5,7,,,L9224,
354.86958,0.00010,354.86958+,28179.367,9,,,9215.501,37394.868,6s.5d,3D,2,6s.5f,3F*,2,5,5,,,L9224,
356.29509,0.00010,356.29509+,28066.623,6,,,9215.501,37282.124,6s.5d,3D,2,5d.7p,1F*,3,5,7,,,L9224,
356.76718,0.00010,356.76716+,28029.484,6,,,9033.966,37063.452,6s.5d,3D,1,5d.7p,3D*,2,3,5,,,L9224,
357.70479,0.00010,357.70477+,27956.014,6,,,9033.966,36989.981,6s.5d,3D,1,5d.7p,3P*,1,3,3,,,L9224,
357.86302,0.00010,357.86304+,27943.653,18,,,9596.533,37540.184,6s.5d,3D,3,5d.7p,3D*,3,7,7,,,L9224,
358.06853,0.00010,358.06853+,27927.615,87,,,9596.533,37524.148,6s.5d,3D,3,6s.5f,3F*,4,7,9,,,L9224,
358.75323,0.00010,358.75322+,27874.313,10,,,9033.966,36908.280,6s.5d,3D,1,5d.7p,3P*,0,3,1,,,L9224,
358.91209,0.00010,358.91209+,27861.976,11,,,9215.501,37077.477,6s.5d,3D,2,5d.7p,3P*,2,5,5,,,L9224,
359.09286,0.00010,359.09285+,27847.950,2,,,9215.501,37063.452,6s.5d,3D,2,5d.7p,3D*,2,5,5,,,L9224,
359.42277,0.00010,359.42279+,27822.388,12,,,9596.533,37418.920,6s.5d,3D,3,6s.5f,3F*,3,7,7,,,L9224,
360.04274,0.00010,360.04274+,27774.480,16,,,9215.501,36989.981,6s.5d,3D,2,5d.7p,3P*,1,5,3,,,L9224,
361.19871,0.00010,361.19872+,27685.592,11,,,9596.533,37282.124,6s.5d,3D,3,5d.7p,1F*,3,7,7,,,L9224,
363.16751,0.00010,363.16751+,27535.503,57,,,9596.533,37132.036,6s.5d,3D,3,5d.7p,3F*,4,7,9,,,L9224,
363.78779,0.00010,363.78779+,27488.553,19,,,11395.350,38883.903,6s.5d,1D,2,6s.6f,1F*,3,5,7,,,L9224,
364.07437,0.00010,364.07433+,27466.915,1,,,9596.533,37063.452,6s.5d,3D,3,5d.7p,3D*,2,7,5,,,L9224,
364.14263,0.00010,364.14264+,27461.767,114,,,9033.966,36495.732,6s.5d,3D,1,5d.7p,3D*,1,3,3,,,L9224,
366.35799,0.00010,366.35799+,27295.706,13,,,9215.501,36511.207,6s.5d,3D,2,5d.7p,3F*,3,5,7,,,L9224,
368.94229,0.00010,368.94229+,27104.510,13,,,11395.350,38499.860,6s.5d,1D,2,5d.7p,1P*,1,5,3,,,L9224,
379.58754,0.00010,379.58754+,26344.384,33,,,11395.350,37739.734,6s.5d,1D,2,6s.5f,1F*,3,5,7,,,L9224,
386.29766,0.00010,386.29765+,25886.774,53,,,11395.350,37282.124,6s.5d,1D,2,5d.7p,1F*,3,5,7,,,L9224,
388.24342,0.00010,388.24344+,25757.037,3,,,12266.024,38023.059,6s.6p,3P*,0,5d.6d,3P,1,1,3,,,L9224,
389.04284,0.00010,389.04284+,25704.110,165,1.10e+06,C+,0.000,25704.110,6s2,1S,0,5d.6p,3P*,1,1,3,,T5495,L9224,
389.16738,0.00010,389.16739+,25695.884,9,,,12266.024,37961.908,6s.6p,3P*,0,6s.8d,3D,1,1,3,,,L9224,
389.37585,0.00010,389.37585+,25682.127,82,,,11395.350,37077.477,6s.5d,1D,2,5d.7p,3P*,2,5,5,,,L9224,
389.54528,0.00010,389.54531+,25670.957,4,,,13514.745,39185.700,6s.6p,3P*,2,6s.9d,3D,3,5,7,,,L9224,
389.58852,0.00010,389.58860+,25668.107,1,,,11395.350,37063.452,6s.5d,1D,2,5d.7p,3D*,2,5,5,,,L9224,
390.70696,0.00010,390.70694+,25594.630,5,,,11395.350,36989.981,6s.5d,1D,2,5d.7p,3P*,1,5,3,,,L9224,
391.10167,0.00010,391.10167+,25568.799,272,4.9e+07,E,9033.966,34602.765,6s.5d,3D,1,6s.4f,3F*,2,3,5,,T4515,L9224,
391.83614,0.00010,391.83614+,25520.872,4,,,9215.501,34736.373,6s.5d,3D,2,6s.4f,1F*,3,5,7,,,L9224,
393.68309,0.00010,393.68309+,25401.142,423,4.7e+07,E,9215.501,34616.643,6s.5d,3D,2,6s.4f,3F*,3,5,7,,T4515,L9224,
393.89829,0.00010,393.89829+,25387.265,59,1.1e+07,E,9215.501,34602.765,6s.5d,3D,2,6s.4f,3F*,2,5,5,,T4515,L9224,
394.67096,0.00010,394.67095+,25337.562,21,,,12636.623,37974.186,6s.6p,3P*,1,6s.8d,3D,2,3,5,,,L9224,
394.86230,0.00010,394.86229+,25325.285,9,,,12636.623,37961.908,6s.6p,3P*,1,6s.8d,3D,1,3,3,,,L9224,
399.45281,0.00010,399.45281+,25034.246,530,5.5e+07,E,9596.533,34630.779,6s.5d,3D,3,6s.4f,3F*,4,7,9,,T4515,L9224,
399.67849,0.00010,399.67850+,25020.110,61,8.8e+06,E,9596.533,34616.643,6s.5d,3D,3,6s.4f,3F*,3,7,7,,T4515,L9224,
399.90032,0.00010,399.90031+,25006.231,1,,,9596.533,34602.765,6s.5d,3D,3,6s.4f,3F*,2,7,5,,,L9224,
408.21136,0.00010,408.21133+,24497.113,13,,,11395.350,35892.465,6s.5d,1D,2,6s.8p,1P*,1,5,3,,,L9224,
408.60205,0.00010,408.60207+,24473.690,43,,,13514.745,37988.434,6s.6p,3P*,2,6s.8d,3D,3,5,7,,,L9224,
408.84005,0.00010,408.84009+,24459.443,8,,,13514.745,37974.186,6s.6p,3P*,2,6s.8d,3D,2,5,5,,,L9224,
408.84973,0.00010,408.84975+,24458.864,9,,,12636.623,37095.486,6s.6p,3P*,1,5d.6d,3S,1,3,3,,,L9224,
413.35922,0.00010,413.35922+,24192.033,309,1.46e+06,B,0.000,24192.033,6s2,1S,0,5d.6p,3D*,1,1,3,,"T5037,T5495",L9224,
418.05266,0.00010,418.05267+,23920.431,14,,,13514.745,37435.176,6s.6p,3P*,2,6s.8d,1D,2,5,5,,,L9224,
422.51530,0.00010,422.5153+,23667.782,34,,,12266.024,35933.806,6s.6p,3P*,0,5d.6d,3D,1,1,3,,,L9224,
424.07489,0.00010,424.0749+,23580.740,25,2.4e+07,E,13514.745,37095.486,6s.6p,3P*,2,5d.6d,3S,1,5,3,,T4515,L9224,
424.37995,0.00010,424.3800+,23563.790,17,5.6e+06,E,12636.623,36200.412,6s.6p,3P*,1,5d.6d,3D,2,3,5,,T4515,L9224,
426.56177,0.00010,426.5617+,23443.264,42,1.5e+07,E,12266.024,35709.289,6s.6p,3P*,0,6s.7d,3D,1,1,3,,T4515,L9224,
428.43025,0.00010,428.4302+,23341.022,530,6.4e+07,E,11395.350,34736.373,6s.5d,1D,2,6s.4f,1F*,3,5,7,,T4515,L9224,
429.23644,0.00010,429.2364+,23297.183,26,,,12636.623,35933.806,6s.6p,3P*,1,5d.6d,3D,1,3,3,,,L9224,
430.63925,0.00010,430.6392+,23221.293,6,,,11395.350,34616.643,6s.5d,1D,2,6s.4f,3F*,3,5,7,,,L9224,
432.42188,0.00010,432.4219+,23125.564,61,8.8e+06,C+,12636.623,35762.187,6s.6p,3P*,1,6s.7d,1D,2,3,5,,T5495,L9224,
432.63247,0.00010,432.6325+,23114.308,18,7.1e+06,E,13514.745,36629.053,6s.6p,3P*,2,5d.6d,3D,3,5,7,,T4515,L9224,
433.41329,0.00010,433.4133+,23072.666,39,1.5e+07,E,12636.623,35709.289,6s.6p,3P*,1,6s.7d,3D,1,3,3,,T4515,L9224,
435.15484,0.00010,435.1548+,22980.326,271,6.0e+07,E,12636.623,35616.949,6s.6p,3P*,1,6s.7d,3D,2,3,5,,T4515,L9224,
436.07522,0.00010,436.0752+,22931.824,9,,,13514.745,36446.570,6s.6p,3P*,2,5d.6d,1P,1,5,3,,,L9224,
440.37752,0.00010,440.3775+,22707.789,273,2.7e+07,C,12636.623,35344.413,6s.6p,3P*,1,6p2,3P,2,3,5,,T5429,L9224,
440.80696,0.00010,440.8070+,22685.667,29,1.0e+07,E,13514.745,36200.412,6s.6p,3P*,2,5d.6d,3D,2,5,5,,T4515,L9224,
441.49007,0.00010,441.4901+,22650.566,13,,,13514.745,36165.312,6s.6p,3P*,2,5d.6d,1F,3,5,7,,,L9224,
443.31386,0.00010,443.3139+,22557.382,374,1.2e+08,E,12266.024,34823.406,6s.6p,3P*,0,6p2,3P,1,1,3,,T4515,L9224,
446.83450,0.00010,446.8345+,22379.650,30,6.6e+06,E,13514.745,35894.395,6s.6p,3P*,2,5d.6d,3G,3,5,7,,T4515,L9224,
449.0239,0.0010,449.0239+,22270.53,234,2.8e+07,C+,13514.745,35785.273,6s.6p,3P*,2,6s.7d,3D,3,5,7,,T5495,L9224,
449.4899,0.0010,449.4899+,22247.44,137,2.0e+07,C+,13514.745,35762.187,6s.6p,3P*,2,6s.7d,1D,2,5,5,,T5495,L9224,
450.5611,0.0010,450.5612+,22194.55,5,,,13514.745,35709.289,6s.6p,3P*,2,6s.7d,3D,1,5,3,,,L9224,
450.7188,0.0010,450.7188+,22186.78,209,1.1e+08,E,12636.623,34823.406,6s.6p,3P*,1,6p2,3P,1,3,3,,T4515,L9224,
452.4435,0.0010,452.4436+,22102.21,327,9.6e+07,E,13514.745,35616.949,6s.6p,3P*,2,6s.7d,3D,2,5,5,,T4515,L9224,
457.5135,0.0010,457.5134+,21857.28,230,1.21e+08,B,12636.623,34493.904,6s.6p,3P*,1,6p2,3P,0,3,1,,T5429,L9224,
458.0921,0.0010,458.0922+,21829.67,580,7.0e+07,C+,13514.745,35344.413,6s.6p,3P*,2,6p2,3P,2,5,5,,T5429,L9224,
459.1042,0.0010,459.1042+,21781.55,22,,,9033.966,30815.512,6s.5d,3D,1,6s.7p,3P*,1,3,3,,,L9224,
459.3111,0.0010,459.3110+,21771.74,28,1.6e+06,E,9215.501,30987.240,6s.5d,3D,2,6s.7p,3P*,2,5,5,,T4515,L9224,
460.1006,0.0010,460.1006+,21734.38,108,4.1e+07,B+,12636.623,34371.002,6s.6p,3P*,1,6s.8s,1S,0,3,1,,T5429,L9224,
460.6273,0.0010,460.6273+,21709.53,28,7.7e+06,E,9033.966,30743.490,6s.5d,3D,1,6s.7p,3P*,0,3,1,,T4515,L9224,
462.1214,0.0010,462.1214+,21639.34,40,2.7e+06,C+,12266.024,33905.358,6s.6p,3P*,0,6s.8s,3S,1,1,3,,T5495,L9224,
462.9627,0.0010,462.9627+,21600.01,63,6.0e+06,E,9215.501,30815.512,6s.5d,3D,2,6s.7p,3P*,1,5,3,,T4515,L9224,
467.4927,0.0010,467.4927+,21390.71,133,6.5e+06,E,9596.533,30987.240,6s.5d,3D,3,6s.7p,3P*,2,7,5,,T4515,L9224,
469.2927,0.0010,469.2927+,21308.66,306,1.6e+08,E,13514.745,34823.406,6s.6p,3P*,2,6p2,3P,1,5,3,,T4515,L9224,
470.0410,0.0010,470.0410+,21274.74,24,,,18060.261,39335.003,6s.6p,1P*,1,6s.9d,1D,2,3,5,,,L9224,
470.1737,0.0010,470.1737+,21268.73,80,6.1e+06,C+,12636.623,33905.358,6s.6p,3P*,1,6s.8s,3S,1,3,3,,T5495,L9224,
472.6035,0.0010,472.6035+,21159.39,8,,,12636.623,33796.011,6s.6p,3P*,1,5d.7s,1D,2,3,5,,,L9224,
472.7756,0.0010,472.7756+,21151.68,371,3.3e+07,C,11395.350,32547.033,6s.5d,1D,2,6s.7p,1P*,1,5,3,,T5037,L9224,
487.9009,0.0010,487.9009+,20495.96,66,,,18060.261,38556.227,6s.6p,1P*,1,6p2,1D,2,3,5,,,L9224,
490.4217,0.0010,490.4217+,20390.61,63,5.4e+06,C+,13514.745,33905.358,6s.6p,3P*,2,6s.8s,3S,1,5,3,,T5495,L9224,
494.8693,0.0010,494.8693+,20207.36,25,,,18060.261,38267.616,6s.6p,1P*,1,5d.6d,3P,2,3,5,,,L9224,
499.7038,0.0010,499.7038+,20011.86,5,,,13514.745,33526.601,6s.6p,3P*,2,5d.7s,3D,3,5,7,,,L9224,
505.6367,0.0010,505.6367+,19777.04,19,,,18060.261,37837.305,6s.6p,1P*,1,5d.6d,1D,2,3,5,,,L9224,
516.1313,0.0010,516.1313+,19374.91,80,,,18060.261,37435.176,6s.6p,1P*,1,6s.8d,1D,2,3,5,,,L9224,
525.5266,0.0010,525.5266+,19028.53,5,,,18060.261,37088.794,6s.6p,1P*,1,5d.6d,3F,2,3,5,,,L9224,
530.7177,0.0010,530.7177+,18842.41,6,,,18060.261,36902.670,6s.6p,1P*,1,6s.9s,3S,1,3,3,,,L9224,
542.6056,0.0010,542.6056+,18429.59,199,,,12266.024,30695.617,6s.6p,3P*,0,6s.6d,3D,1,1,3,,,L9224,
543.8829,0.0010,543.8830+,18386.31,5,,,18060.261,36446.570,6s.6p,1P*,1,5d.6d,1P,1,3,3,,,L9224,
552.0577,0.0010,552.0577+,18114.05,280,5.7e+07,C+,12636.623,30750.672,6s.6p,3P*,1,6s.6d,3D,2,3,5,,T5495,L9224,
553.7018,0.0010,553.7019+,18060.26,1830,1.190e+08,A+,0.000,18060.261,6s2,1S,0,6s.6p,1P*,1,1,3,,T3202,L9224,
553.7407,0.0010,553.7407+,18059.00,112,,,12636.623,30695.617,6s.6p,3P*,1,6s.6d,3D,1,3,3,,,L9224,
559.4861,0.0010,559.4861+,17873.55,5,,,18060.261,35933.806,6s.6p,1P*,1,5d.6d,3D,1,3,3,,,L9224,
568.1571,0.0010,568.1571+,17600.77,21,,,9215.501,26816.266,6s.5d,3D,2,5d.6p,1F*,3,5,7,,,L9224,
568.1752,0.0010,568.1753+,17600.20,41,,,12636.623,30236.826,6s.6p,3P*,1,6s.6d,1D,2,3,5,,,L9224,
577.9220,0.0010,577.9221+,17303.37,740,8.0e+07,C+,13514.745,30818.115,6s.6p,3P*,2,6s.6d,3D,3,5,7,,T5495,L9224,
578.5646,0.0010,578.5647+,17284.15,5,2.1e+07,C,18060.261,35344.413,6s.6p,1P*,1,6p2,3P,2,3,5,,T5429,L9224,
580.1834,0.0010,580.1835+,17235.93,203,2.4e+07,C+,13514.745,30750.672,6s.6p,3P*,2,6s.6d,3D,2,5,5,,T5495,L9224,
580.7291,0.0010,580.7291+,17219.73,419,1.1e+06,E,9596.533,26816.266,6s.5d,3D,3,5d.6p,1F*,3,7,7,,T4515,L9224,
582.0425,0.0010,582.0426+,17180.88,14,,,13514.745,30695.617,6s.6p,3P*,2,6s.6d,3D,1,5,3,,,L9224,
582.7889,0.0010,582.7889+,17158.87,610,4.5e+07,B,11395.350,28554.221,6s.5d,1D,2,5d.6p,1P*,1,5,3,,T5037,L9224,
590.9273,0.0010,590.9274+,16922.56,94,3.6e+06,E,9033.966,25956.519,6s.5d,3D,1,5d.6p,3P*,2,3,5,,T4515,L9224,
597.3352,0.0010,597.3352+,16741.02,700,1.6e+07,C+,9215.501,25956.519,6s.5d,3D,2,5d.6p,3P*,2,5,5,,T5495,L9224,
598.0117,0.0010,598.0117+,16722.08,8,,,13514.745,30236.826,6s.6p,3P*,2,6s.6d,1D,2,5,5,,,L9224,
599.8748,0.0010,599.8748+,16670.15,620,2.8e+07,C+,9033.966,25704.110,6s.5d,3D,1,5d.6p,3P*,1,3,3,,T5495,L9224,
602.1137,0.0010,602.1137+,16608.16,610,8.1e+07,C,9033.966,25642.126,6s.5d,3D,1,5d.6p,3P*,0,3,1,,T5495,L9224,
606.4793,0.0010,606.4793+,16488.61,840,5.6e+07,C+,9215.501,25704.110,6s.5d,3D,2,5d.6p,3P*,1,5,3,,T5495,L9224,
608.5078,0.0010,608.5078+,16433.64,5,1.1e+07,D+,18060.261,34493.904,6s.6p,1P*,1,6p2,3P,0,3,1,,T5429,L9224,
611.2474,0.0010,611.2475+,16359.99,880,1.0e+08,E,9596.533,25956.519,6s.5d,3D,3,5d.6p,3P*,2,7,5,,T4515,L9224,
613.0929,0.0010,613.0929+,16310.74,5,6.0e+06,C,18060.261,34371.002,6s.6p,1P*,1,6s.8s,1S,0,3,1,,T5429,L9224,
634.3433,0.0010,634.3434+,15764.333,900,1.16e+07,C+,9215.501,24979.834,6s.5d,3D,2,5d.6p,3D*,3,5,7,,T5495,L9224,
641.2884,0.0010,641.2884+,15593.608,3,,,12636.623,28230.231,6s.6p,3P*,1,6s.7s,1S,0,3,1,,,L9224,
645.2634,0.0010,645.2634+,15497.548,580,1.10e+07,B,9033.966,24531.513,6s.5d,3D,1,5d.6p,3D*,2,3,5,,"T5037,T5495",L9224,
648.4699,0.0010,648.4699+,15420.915,1770,4.4e+07,E,11395.350,26816.266,6s.5d,1D,2,5d.6p,1F*,3,5,7,,T4515,L9224,
650.0556,0.0010,650.0555+,15383.300,1060,5.4e+07,C+,9596.533,24979.834,6s.5d,3D,3,5d.6p,3D*,3,7,7,,T5495,L9224,
652.9114,0.0010,652.9115+,15316.013,890,3.3e+07,B,9215.501,24531.513,6s.5d,3D,2,5d.6p,3D*,2,5,5,,"T5037,T5495",L9224,
659.7147,0.0010,659.7147+,15158.068,740,3.8e+07,B+,9033.966,24192.033,6s.5d,3D,1,5d.6p,3D*,1,3,3,,"T5037,T5495",L9224,
665.5951,0.0010,665.5951+,15024.148,9,,,22064.645,37088.794,5d.6p,3F*,2,5d.6d,3F,2,5,5,,,L9224,
667.7113,0.0010,667.7113+,14976.532,462,1.89e+07,B+,9215.501,24192.033,6s.5d,3D,2,5d.6p,3D*,1,5,3,,"T5037,T5495",L9224,
669.5690,0.0010,669.5690+,14934.980,454,1.46e+07,B,9596.533,24531.513,6s.5d,3D,3,5d.6p,3D*,2,7,5,,"T5037,T5495",L9224,
677.3727,0.0010,677.3729+,14762.921,4,,,23074.387,37837.305,5d.6p,1D*,2,5d.6d,1D,2,5,5,,,L9224,
686.7580,0.0010,686.7580+,14561.169,62,7.8e+06,E,11395.350,25956.519,6s.5d,1D,2,5d.6p,3P*,2,5,5,,T4515,L9224,
686.9800,0.0010,686.9800+,14556.465,8,,,22947.423,37503.887,5d.6p,3F*,3,5d.6d,3F,3,7,7,,,L9224,
696.3402,0.0010,696.3406+,14360.796,1,,,23074.387,37435.176,5d.6p,1D*,2,6s.8d,1D,2,5,5,,,L9224,
706.1890,0.0010,706.1890+,14160.516,770,5.0e+07,C,9596.533,23757.049,6s.5d,3D,3,5d.6p,3F*,4,7,9,,T5495,L9224,
709.1863,0.0010,709.1863+,14100.668,6,,,22064.645,36165.312,5d.6p,3F*,2,5d.6d,1F,3,5,7,,,L9224,
712.2294,0.0010,712.2294+,14040.420,530,1.1e+07,C,9033.966,23074.387,6s.5d,3D,1,5d.6p,1D*,2,3,5,,T5037,L9224,
715.5596,0.0010,715.5595+,13975.076,5,,,23757.049,37732.127,5d.6p,3F*,4,5d.6d,3F,4,9,9,,,L9224,
719.7213,0.0010,719.7212+,13894.267,53,5.6e+06,C+,12266.024,26160.293,6s.6p,3P*,0,6s.7s,3S,1,1,3,,T5495,L9224,
723.0788,0.0010,723.0789+,13829.751,25,,,22064.645,35894.395,5d.6p,3F*,2,5d.6d,3G,3,5,7,,,L9224,
723.1560,0.0010,723.1556+,13828.274,1,,,23074.387,36902.670,5d.6p,1D*,2,6s.9s,3S,1,5,3,,,L9224,
728.2302,0.0010,728.2302+,13731.922,1280,3.2e+07,C+,9215.501,22947.423,6s.5d,3D,2,5d.6p,3F*,3,5,7,,"T5037,T5495",L9224,
736.1335,0.0010,736.1340+,13584.492,2,,,11395.350,24979.834,6s.5d,1D,2,5d.6p,3D*,3,5,7,,,L9224,
737.7534,0.0010,737.7533+,13554.665,3,,,23074.387,36629.053,5d.6p,1D*,2,5d.6d,3D,3,5,7,,,L9224,
739.4441,0.0010,739.4442+,13523.672,143,1.8e+07,C+,12636.623,26160.293,6s.6p,3P*,1,6s.7s,3S,1,3,3,,T5495,L9224,
741.2050,0.0010,741.2049+,13491.544,1,,,24531.513,38023.059,5d.6p,3D*,2,5d.6d,3P,1,5,3,,,L9224,
741.9579,0.0010,741.9579+,13477.854,30,7.7e+05,C,9596.533,23074.387,6s.5d,3D,3,5d.6p,1D*,2,7,5,,T5037,L9224,
746.1718,0.0010,746.1719+,13401.739,29,,,22947.423,36349.161,5d.6p,3F*,3,5d.6d,3G,4,7,9,,,L9224,
749.0137,0.0010,749.0137+,13350.891,253,7.3e+06,C+,9596.533,22947.423,6s.5d,3D,3,5d.6p,3F*,3,7,7,,"T5037,T5495",L9224,
751.5524,0.0010,751.5524+,13305.792,2,,,24531.513,37837.305,5d.6p,3D*,2,5d.6d,1D,2,5,5,,,L9224,
752.5714,0.0010,752.5710+,13287.776,1,,,24979.834,38267.616,5d.6p,3D*,3,5d.6d,3P,2,7,5,,,L9224,
761.2572,0.0010,761.2573+,13136.165,22,1.1e+06,C,11395.350,24531.513,6s.5d,1D,2,5d.6p,3D*,2,5,5,,T5037,L9224,
763.8879,0.0010,763.8880+,13090.926,14,,,23074.387,36165.312,5d.6p,1D*,2,5d.6d,1F,3,5,7,,,L9224,
764.4897,0.0010,764.4897+,13080.621,23,,,23757.049,36837.670,5d.6p,3F*,4,5d.6d,3G,5,9,11,,,L9224,
767.4197,0.0010,767.4197+,13030.680,560,1.5e+07,C,9033.966,22064.645,6s.5d,3D,1,5d.6p,3F*,2,3,5,,T5037,L9224,
770.8688,0.0010,770.8689+,12972.376,3,,,24531.513,37503.887,5d.6p,3D*,2,5d.6d,3F,3,5,7,,,L9224,
775.3886,0.0010,775.3885+,12896.759,3,,,24192.033,37088.794,5d.6p,3D*,1,5d.6d,3F,2,3,5,,,L9224,
778.2619,0.0010,778.2620+,12849.145,299,7.6e+06,C,9215.501,22064.645,6s.5d,3D,2,5d.6p,3F*,2,5,5,,T5037,L9224,
784.1726,0.0010,784.1727+,12752.295,5,,,24979.834,37732.127,5d.6p,3D*,3,5d.6d,3F,4,7,9,,,L9224,
787.9968,0.0010,787.9965+,12690.406,2,1.6e+06,C+,18060.261,30750.672,6s.6p,1P*,1,6s.6d,3D,2,3,5,,T5495,L9224,
790.7922,0.0010,790.7921+,12645.547,150,2.6e+07,C+,13514.745,26160.293,6s.6p,3P*,2,6s.7s,3S,1,5,3,,T5495,L9224,
