obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
471.080,471.080+,21227.8,1400,,,9120.63,30348.45,4d8,b 3F,4,4d7.(a 4F).5p,z 3F*,4,9,9,,,L3475,
473.265,473.266+,21129.8,140,,,9120.63,30250.40,4d8,b 3F,4,4d6.5s.(a 6D).5p,z 7P*,4,9,9,,,L3475,
473.484,473.485+,21120.0,120,,,8770.93,29890.91,4d7.(a 4P).5s,a 5P,3,4d7.(a 4F).5p,z 3G*,4,7,9,,,L3475,
475.917,475.918+,21012.1,500,,,7483.07,28495.10,4d6.5s2,a 5D,4,4d7.(a 4F).5p,z 3G*,5,9,11,,,L3475,
481.687,481.688+,20760.4,260,,,11447.31,32207.65,4d8,b 3F,2,4d7.(a 4F).5p,z 3D*,2,5,5,,,L3475,
484.591,484.592+,20635.9,120,,,9057.64,29693.57,4d6.5s2,a 5D,2,4d7.(a 4F).5p,z 5F*,1,5,3,,,L3475,
487.051,487.051+,20531.7,550,,,7483.07,28014.79,4d6.5s2,a 5D,4,4d7.(a 4F).5p,z 5F*,4,9,9,,,L3475,
489.697,489.696+,20420.8,160,,,10623.53,31044.35,4d7.(a 2P).5s,a 3P,2,4d7.(a 4F).5p,z 3D*,3,5,7,,,L3475,
490.442,490.443+,20389.8,470,,,10654.62,31044.35,4d8,b 3F,3,4d7.(a 4F).5p,z 3D*,3,7,7,,,L3475,
490.926,490.926+,20369.7,120,,,9057.64,29427.32,4d6.5s2,a 5D,2,4d7.(a 4F).5p,z 5F*,2,5,5,,,L3475,
492.244,492.246+,20315.1,260,,,8575.42,28890.47,4d6.5s2,a 5D,3,4d7.(a 4F).5p,z 5F*,3,7,7,,,L3475,
493.981,493.982+,20243.7,180,,,9183.66,29427.32,4d7.(a 4F).5s,a 3F,2,4d7.(a 4F).5p,z 5F*,2,5,5,,,L3475,
497.029,497.029+,20119.6,160,,,8770.93,28890.47,4d7.(a 4P).5s,a 5P,3,4d7.(a 4F).5p,z 5F*,3,7,7,,,L3475,
498.174,498.175+,20073.3,160,,,9620.29,29693.57,4d7.(a 4P).5s,a 5P,1,4d7.(a 4F).5p,z 5F*,1,3,3,,,L3475,
499.413,499.413+,20023.5,120,,,7483.07,27506.59,4d6.5s2,a 5D,4,4d7.(a 4F).5p,z 5D*,3,9,7,,,L3475,
501.263,501.263+,19949.6,160,,,9620.29,29569.90,4d7.(a 4P).5s,a 5P,1,4d7.(a 4F).5p,z 5D*,0,3,1,,,L3475,
501.635,501.635+,19934.8,90,,,9183.66,29118.49,4d7.(a 4F).5s,a 3F,2,4d7.(a 4F).5p,z 5D*,1,5,3,,,L3475,
502.758,502.758+,19890.3,90,,,8575.42,28465.69,4d6.5s2,a 5D,3,4d7.(a 4F).5p,z 5D*,2,7,5,,,L3475,
502.956,502.956+,19882.4,65,,,10654.62,30537.06,4d8,b 3F,3,4d7.(a 4F).5p,z 5G*,3,7,7,,,L3475,
504.176,504.175+,19834.4,35,,,20933.75,40768.15,4d8,c 3P,2,4d7.(a 2P).5p,x 3D*,3,5,7,,,L3475,
504.215,504.214+,19832.8,35,,,9057.64,28890.47,4d6.5s2,a 5D,2,4d7.(a 4F).5p,z 5F*,3,5,7,,,L3475,
504.872,504.871+,19807.0,65,,,9620.29,29427.32,4d7.(a 4P).5s,a 5P,1,4d7.(a 4F).5p,z 5F*,2,3,5,,,L3475,
505.874,505.873+,19767.8,450,,,6545.03,26312.83,4d7.(a 4F).5s,a 3F,4,4d7.(a 4F).5p,z 5D*,4,9,9,,,L3475,
506.405,506.406+,19747.0,21,,,13981.67,33728.66,4d7.(a 4P).5s,b 3P,1,4d6.5s.(a 6D).5p,y 5D*,2,3,5,,,L3475,
507.438,507.439+,19706.8,90,,,9183.66,28890.47,4d7.(a 4F).5s,a 3F,2,4d7.(a 4F).5p,z 5F*,3,5,7,,,L3475,
507.774,507.773+,19693.8,120,,,10654.62,30348.45,4d8,b 3F,3,4d7.(a 4F).5p,z 3F*,4,7,9,,,L3475,
509.525,509.525+,19626.1,200,,,9492.37,29118.49,4d6.5s2,a 5D,0,4d7.(a 4F).5p,z 5D*,1,1,3,,,L3475,
510.849,510.849+,19575.2,80,,,12816.69,32391.95,4d7.(a 2G).5s,a 3G,4,4d7.(a 4F).5p,z 3F*,3,9,7,,,L3475,
512.516,512.519+,19511.6,24,,,11447.31,30958.80,4d8,b 3F,2,4d7.(a 4F).5p,z 5G*,2,5,5,,,L3475,
512.869,512.868+,19498.2,55,,,9620.29,29118.49,4d7.(a 4P).5s,a 5P,1,4d7.(a 4F).5p,z 5D*,1,3,3,,,L3475,
513.532,513.533+,19473.0,65,,,13699.07,33172.02,4d7.(a 2G).5s,a 3G,3,4d7.(a 4F).5p,z 3F*,2,7,5,,,L3475,
513.798,513.798+,19462.9,530,,,8043.69,27506.59,4d7.(a 4P).5s,a 5P,2,4d7.(a 4F).5p,z 5D*,3,5,7,,,L3475,
514.419,514.420+,19439.4,170,,,8575.42,28014.79,4d6.5s2,a 5D,3,4d7.(a 4F).5p,z 5F*,4,7,9,,,L3475,
514.867,514.868+,19422.5,250,,,8084.12,27506.59,4d7.(a 4F).5s,a 3F,3,4d7.(a 4F).5p,z 5D*,3,7,7,,,L3475,
515.250,515.250+,19408.0,110,,,9057.64,28465.69,4d6.5s2,a 5D,2,4d7.(a 4F).5p,z 5D*,2,5,5,,,L3475,
515.464,515.464+,19400.0,55,,,11786.05,31186.03,4d7.(a 2P).5s,a 3P,1,4d7.(a 4P).5p,z 5S*,2,3,5,,,L3475,
515.658,515.658+,19392.7,500,,,9072.98,28465.69,4d6.5s2,a 5D,1,4d7.(a 4F).5p,z 5D*,2,3,5,,,L3475,
516.144,516.143+,19374.4,55,,,9120.63,28495.10,4d8,b 3F,4,4d7.(a 4F).5p,z 3G*,5,9,11,,,L3475,
517.247,517.246+,19333.1,920,,,7483.07,26816.23,4d6.5s2,a 5D,4,4d7.(a 4F).5p,z 5F*,5,9,11,,,L3475,
519.647,519.646+,19243.8,180,,,8770.93,28014.79,4d7.(a 4P).5s,a 5P,3,4d7.(a 4F).5p,z 5F*,4,7,9,,,L3475,
520.132,520.133+,19225.9,80,,,29160.46,48386.33,4d6.5s.(a 6D).5p,z 7F*,6,4d6.5s.(a 6D).6s,e 7D,5,13,11,,,L3475,
520.357,520.357+,19217.6,45,,,20055.71,39273.28,4d7.(a 2H).5s,a 1H,5,4d7.(a 2G).5p,z 3H*,4,11,9,,,L3475,
521.4892,,19175.85,45,,,,,,,,,,,1,1,,,L16319,
522.500,522.500+,19138.7,65,,,12207.05,31345.79,4d7.(a 2G).5s,a 3G,5,4d7.(a 4F).5p,z 5G*,4,11,9,,,L3475,
524.384,524.383+,19070.0,40,,,10623.53,29693.57,4d7.(a 2P).5s,a 3P,2,4d7.(a 4F).5p,z 5F*,1,5,3,,,L3475,
525.313,525.315+,19036.3,55,,,12816.69,31852.90,4d7.(a 2G).5s,a 3G,4,4d7.(a 4F).5p,z 3G*,3,9,7,,,L3475,
525.853,525.854+,19016.7,40,,,30537.06,49553.73,4d7.(a 4F).5p,z 5G*,3,4d7.(a 4F).5d?,e 5G,3,7,7,,,L3475,
526.794,526.793+,18982.8,40,,,20933.75,39916.54,4d8,c 3P,2,4d7.(a 2P).5p,y 3P*,1,5,3,,,L3475,
526.830,526.830+,18981.5,40,,,20055.71,39037.18,4d7.(a 2H).5s,a 1H,5,4d7.(a 2G).5p,z 1G*,4,11,9,,,L3475,
528.229,528.229+,18931.2,40,,,8575.42,27506.59,4d6.5s2,a 5D,3,4d7.(a 4F).5p,z 5D*,3,7,7,,,L3475,
528.555,528.556+,18919.5,130,,,6545.03,25464.49,4d7.(a 4F).5s,a 3F,4,4d6.5s.(a 6D).5p,z 7D*,4,9,9,,,L3475,
529.263,529.264+,18894.2,40,,,9120.63,28014.79,4d8,b 3F,4,4d7.(a 4F).5p,z 5F*,4,9,9,,,L3475,
530.634,530.633+,18845.4,80,,,9620.29,28465.69,4d7.(a 4P).5s,a 5P,1,4d7.(a 4F).5p,z 5D*,2,3,5,,,L3475,
531.075,531.074+,18829.7,260,,,7483.07,26312.83,4d6.5s2,a 5D,4,4d7.(a 4F).5p,z 5D*,4,9,9,,,L3475,
531.681,531.681+,18808.3,13,,,20933.75,39742.03,4d8,c 3P,2,4d7.(a 2P).5p,y 3P*,2,5,5,,,L3475,
533.441,533.441+,18746.2,40,,,13645.75,32391.95,4d7.(a 4P).5s,b 3P,2,4d7.(a 4F).5p,z 3F*,3,5,7,,,L3475,
533.6200,,18739.93,45w,,,,,,,,,,,1,1,,,L16319,
533.741,533.742+,18735.7,110,,,8770.93,27506.59,4d7.(a 4P).5s,a 5P,3,4d7.(a 4F).5p,z 5D*,3,7,7,,,L3475,
536.3283,,18645.30,130,,,,,,,,,,,1,1,,,L16319,
537.934,537.932+,18589.7,65,,,28495.10,47084.80,4d7.(a 4F).5p,z 3G*,5,4d7.(a 4F).5d?,e 3G,5,11,11,,,L3475,
538.738,538.738+,18561.9,65,,,13645.75,32207.65,4d7.(a 4P).5s,b 3P,2,4d7.(a 4F).5p,z 3D*,2,5,5,,,L3475,
540.2549,,18509.78,110w,,,,,,,,,,,1,1,,,L16319,
540.289,540.290+,18508.6,40,,,13699.07,32207.65,4d7.(a 2G).5s,a 3G,3,4d7.(a 4F).5p,z 3D*,2,7,5,,,L3475,
542.037,542.036+,18448.9,40,,,9057.64,27506.59,4d6.5s2,a 5D,2,4d7.(a 4F).5p,z 5D*,3,5,7,,,L3475,
542.910,542.910+,18419.3,55,,,28571.89,46991.15,4d7.(a 4F).5p,z 5G*,6,4d7.(a 4F).5d?,e 5G,6,13,13,,,L3475,
544.0730,,18379.89,26l,,,,,,,,,,,1,1,,,L16319,
545.423,545.422+,18334.4,13,,,28571.89,46906.32,4d7.(a 4F).5p,z 5G*,6,4d7.(a 4F).5d?,f 5F,5,13,11,,,L3475,
545.634,545.634+,18327.3,80w,,,31186.03,49513.33?,4d7.(a 4P).5p,z 5S*,2,4d7.(a 4F).5d?,e 5D,1,5,3,,,L3475,
545.765,545.764+,18322.9,90,,,9183.66,27506.59,4d7.(a 4F).5s,a 3F,2,4d7.(a 4F).5p,z 5D*,3,5,7,,,L3475,
547.6708,,18259.14,13w,,,,,,,,,,,1,1,,,L16319,
