obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
277.958,,35976.7,45,,,,,,,,,,,1,1,,,L3475,
278.850,,35861.5,70,,,,,,,,,,,1,1,,,L3475,
295.329,,33860.5,35,,,,,,,,,,,1,1,,,L3475,
304.390,,32852.6,130,,,,,,,,,,,1,1,,,L3475,
304.737,,32815.2,160,,,,,,,,,,,1,1,,,L3475,
306.081,,32671.1,100,,,,,,,,,,,1,1,,,L3475,
311.209,,32132.7,170,,,,,,,,,,,1,1,,,L3475,
311.991,,32052.2,120,,,,,,,,,,,1,1,,,L3475,
313.784,,31869.1,190,,,,,,,,,,,1,1,,,L3475,
313.821,,31865.3,190,,,,,,,,,,,1,1,,,L3475,
313.962,,31851.0,120,,,,,,,,,,,1,1,,,L3475,
315.954,,31650.1,200,,,,,,,,,,,1,1,,,L3475,
319.120,,31336.2,220,,,,,,,,,,,1,1,,,L3475,
320.022,,31247.8,220,,,,,,,,,,,1,1,,,L3475,
320.050,,31245.1,160,,,,,,,,,,,1,1,,,L3475,
320.434,,31207.7,110,,,,,,,,,,,1,1,,,L3475,
322.471,,31010.5,,,,,,,,,,,,1,1,,,L3475,
323.371,,30924.2,220,,,,,,,,,,,1,1,,,L3475,
326.767,,30602.8,540,,,,,,,,,,,1,1,,,L3475,
326.858,,30594.3,250,,,,,,,,,,,1,1,,,L3475,
328.320,,30458.1,250,,,,,,,,,,,1,1,,,L3475,
329.243,,30372.7,430,,,,,,,,,,,1,1,,,L3475,
329.503,,30348.7,430,,,,,,,,,,,1,1,,,L3475,
335.857,,29774.5,220,,,,,,,,,,,1,1,,,L3475,
339.820,,29427.4,220bl,,,,,,,,,,,1,1,,,L3475,
339.830,,29426.5,,,,,,,,,,,,1,1,,,L3475,
340.790,,29343.6,200,,,,,,,,,,,1,1,,,L3475,
341.200,,29308.3,220,,,,,,,,,,,1,1,,,L3475,
342.488,,29198.1,1100,,,,,,,,,,,1,1,,,L3475,
345.626,,28933.0,200,,,,,,,,,,,1,1,,,L3475,
348.720,,28676.3,220,,,,,,,,,,,1,1,,,L3475,
351.465,,28452.3,830,,,,,,,,,,,1,1,,,L3475,
360.590,,27732.3,1100,,,,,,,,,,,1,1,,,L3475,
