obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
237.2264,0.0010,,,42153.82,1900,,,,,,,,,,,1,1,,,L16323,
237.2644,0.0010,237.26447,0.00010,42147.07,3700,,,2356.6756,44503.737,5d2.6s2,a 3F,3,5d3.(b 4F).6p,y 5F*,2,7,5,,,L16323,
237.2954,0.0010,,,42141.56,1200,,,,,,,,,,,1,1,,,L16323,
237.3845,0.0010,,,42125.76,1200,,,,,,,,,,,1,1,,,L16323,
237.4255,0.0003,237.42539,0.00009,42118.48,4900,,,5521.7776,47640.273,5d2.6s2,a 3P,0,,4764*,1,1,3,,,L16323,
237.4911,0.0003,237.49117,0.00007,42106.84,9200,,,2356.6756,44463.504,5d2.6s2,a 3F,3,5d3.(b 4P).6p,t 3D*,3,7,7,,,L16323,
237.5241,0.0003,,,42100.99,1200,,,,,,,,,,,1,1,,,L16323,
237.6662,0.0003,237.66619,0.00007,42075.82,3700,,,0.0000,42075.820,5d2.6s2,a 3F,2,5d2.(a 3P).6s.(a 2P).6p,w 3P*,2,5,5,,,L16323,
237.7185,0.0010,,,42066.56,610,,,,,,,,,,,1,1,,,L16323,
237.7962,0.0003,,,42052.81,1200,,,,,,,,,,,1,1,,,L16323,
237.8197,0.0003,237.81938,0.00007,42048.67,2400,,,10532.5690,52581.287,5d2.6s2,a 1G,4,5d3.(b 4F).6p,t 3F*,4,9,9,,,L16323,
237.8706,0.0010,,,42039.67,1800,,,,,,,,,,,1,1,,,L16323,
237.8889,0.0003,237.88888,0.00006,42036.44,9200,,,0.0000,42036.433,5d2.6s2,a 3F,2,5d3.(b 4P).6p,v 3P*,1,5,3,,,L16323,
237.9046,0.0010,,,42033.66,610,,,,,,,,,,,1,1,,,L16323,
237.9239,0.0003,,,42030.25,610,,,,,,,,,,,1,1,,,L16323,
237.9536,0.0010,,,42025.00,2400,,,,,,,,,,,1,1,,,L16323,
237.9651,0.0003,,,42022.97,2400,,,,,,,,,,,1,1,,,L16323,
238.0442,0.0003,,,42009.00,3000,,,,,,,,,,,1,1,,,L16323,
238.2236,0.0010,,,41977.36,610,,,,,,,,,,,1,1,,,L16323,
238.3707,0.0003,238.37034,0.00010,41951.47,9100,,,5638.6151,47590.144,5d2.6s2,a 1D,2,,4759*,3,5,7,,,L16323,
238.5194,0.0003,,,41925.31,9100,,,,,,,,,,,1,1,,,L16323,
238.6741,0.0003,,,41898.13,600,,,,,,,,,,,1,1,,,L16323,
238.7290,0.0003,,,41888.51,1200,,,,,,,,,,,1,1,,,L16323,
238.7428,0.0010,,,41886.09,600,,,,,,,,,,,1,1,,,L16323,
238.8108,0.0010,238.81064,0.00010,41874.16,3000,,,8983.7652,50857.946,5d2.6s2,a 3P,2,5d3.(b 4P).6p,w 5D*,3,5,7,,,L16323,
238.9228,0.0010,,,41854.52,1200,,,,,,,,,,,1,1,,,L16323,
239.0928,0.0010,239.09368,0.00004,41824.76,2400,,,0.0000,41824.611,5d2.6s2,a 3F,2,5d3.(b 2G).6p,u 3F*,3,5,7,,,L16323,
239.1523,0.0003,,,41814.37,4800,,,,,,,,,,,1,1,,,L16323,
239.5702,0.0003,,,41741.41,1200,,,,,,,,,,,1,1,,,L16323,
239.7710,0.0010,239.77064,0.00009,41706.46,2400,,,5638.6151,47345.139,5d2.6s2,a 1D,2,,4735*,2,5,5,,,L16323,
239.7940,0.0010,,,41702.46,1200,,,,,,,,,,,1,1,,,L16323,
239.8295,0.0003,,,41696.29,5900,,,,,,,,,,,1,1,,,L16323,
239.8510,0.0003,239.85075,0.00007,41692.55,12000,,,2356.6756,44049.269,5d2.6s2,a 3F,3,5d3.(b 2G).6p,v 1F*,3,7,7,,,L16323,
239.8851,0.0003,239.88501,0.00008,41686.62,5900,,,6572.5498,48259.189,5d2.6s2,a 3P,1,5d3.(b 4P).6p,w 5D*,1,3,3,,,L16323,
239.9874,0.0003,,,41668.85,3500,,,,,,,,,,,1,1,,,L16323,
240.0457,0.0003,,,41658.74,12000,,,,,,,,,,,1,1,,,L16323,
240.1056,0.0003,,,41648.35,1200,,,,,,,,,,,1,1,,,L16323,
240.2253,0.0003,,,41627.59,580,,,,,,,,,,,1,1,,,L16323,
