obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
217.06854,0.00011,217.068351,0.000015,46068.398,500r,1.47e+08,C+,0.000,46068.4385,6s2.6p2,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,1,3,,T7227,L50,
217.62619,0.00003,217.626218,0.000015,45950.352,7,,,10650.3271,56600.673,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).9d,2[5/2]*,3,5,7,,,L50,
218.857249,0.000016,218.857239,0.000009,45691.884,7,,,7819.2626,53511.1485,6s2.6p2,"(3/2,1/2)",1,6s2.6p.9s,"(1/2,1/2)*",1,3,3,,,L50,
219.02873,0.00002,219.028728,0.000011,45656.111,8,,,7819.2626,53475.374,6s2.6p2,"(3/2,1/2)",1,6s2.6p.9s,"(1/2,1/2)*",0,3,1,,,L50,
223.81195,0.00002,223.811901,0.000007,44680.367,20,,,7819.2626,52499.6391,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,3,3,,,L50,
224.75526,0.00012,224.755403,0.000009,44492.841,20,,,10650.3271,55143.1396,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).8d,2[5/2]*,3,5,7,,,L50,
224.7589,0.0002,224.759243,0.000012,44492.12,25,,,7819.2626,52311.315,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).7d,2[3/2]*,2,3,5,,,L50,
233.313318,0.000015,233.313307,0.000009,42860.820,150,,,10650.3271,53511.1485,6s2.6p2,"(3/2,1/2)",2,6s2.6p.9s,"(1/2,1/2)*",1,5,3,,,L50,
238.952550,0.000015,238.952554,0.000007,41849.313,180,,,10650.3271,52499.6391,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,5,3,,,L50,
239.452151,0.000016,239.452146,0.000012,41761.997,550r,,,10650.3271,52412.325,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[5/2]*,3,5,7,,,L50,
