obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
258.607,,38668.7,220,,,,,,,,,,,1,1,,,L3475,
262.447,,38102.9,370,,,,,,,,,,,1,1,,,L3475,
264.294,,37836.7,110,,,,,,,,,,,1,1,,,L3475,
266.873,,37471.0,110,,,,,,,,,,,1,1,,,L3475,
273.660,,36541.7,55,,,,,,,,,,,1,1,,,L3475,
286.354,286.3535+,34921.8,140,7.9e+06,B+,0.000,34921.87,4f10.6s2,5I,8,,*,7,17,15,,T7148,L3475,
288.638,,34645.5,120,,,,,,,,,,,1,1,,,L3475,
296.547,296.5465+,33721.5,220,6.5e+06,D,0.000,33721.52,4f10.6s2,5I,8,,*,8,17,17,,T4515,L3475,
314.8606,314.8601+,31760.09,300,1.1e+07,D,4134.222,35894.36,4f10.6s2,5I,7,,*,8,15,17,,T4515,L1177,
326.4127,326.4125+,30636.06,3000,1.4e+07,D,4134.222,34770.30,4f10.6s2,5I,7,,*,6,15,13,,T4515,L1177,
351.2019,351.2018+,28473.65,1000,9.4e+06,B+,4134.222,32607.88,4f10.6s2,5I,7,,*,6,15,13,,T7148,L1177,
357.2458,357.2457+,27991.93,1000,4.80e+06,B+,4134.222,32126.16,4f10.6s2,5I,7,,*,6,15,13,,T7148,L1177,
366.788,,27263.7,400,,,,,,,,,,,1,1,,,L3475,
367.956,,27177.2,640,,,,,,,,,,,1,1,,,L3475,
368.590,,27130.4,820,,,,,,,,,,,1,1,,,L3475,
368.683,,27123.6,1300,,,,,,,,,,,1,1,,,L3475,
372.906,,26816.4,300,,,,,,,,,,,1,1,,,L3475,
374.040,,26735.1,930,,,,,,,,,,,1,1,,,L3475,
375.812,375.8120+,26609.1,1200,3.0e+08,D,7565.610,34174.66,4f9.(6H*).5d.6s2,7H*,8,,,9,17,19,,T4515,L3475,
376.870,,26534.3,640,,,,,,,,,,,1,1,,,L3475,
377.218,,26509.9,330,,,,,,,,,,,1,1,,,L3475,
377.412,,26496.2,640,,,,,,,,,,,1,1,,,L3475,
377.578,,26484.6,370,,,,,,,,,,,1,1,,,L3475,
378.254,,26437.2,420,,,,,,,,,,,1,1,,,L3475,
381.335,,26223.6,470,,,,,,,,,,,1,1,,,L3475,
384.198,,26028.2,370,,,,,,,,,,,1,1,,,L3475,
384.545,,26004.8,330,,,,,,,,,,,1,1,,,L3475,
384.811,,25986.8,420,,,,,,,,,,,1,1,,,L3475,
385.949,,25910.1,420,,,,,,,,,,,1,1,,,L3475,
386.991,386.9902+,25840.4,1600,3.1e+08,D,7565.610,33406.06,4f9.(6H*).5d.6s2,7H*,8,,,8,17,17,,T4515,L3475,
391.840,,25520.6,540bl,,,,,,,,,,,1,1,,,L3475,
392.897,,25451.9,420,,,,,,,,,,,1,1,,,L3475,
393.125,,25437.2,540,,,,,,,,,,,1,1,,,L3475,
393.781,,25394.8,420,,,,,,,,,,,1,1,,,L3475,
