obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
329.4764,0.0021,329.4775,0.0018,30351.19,2h,,,46598.35,76949.44,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(3D).5d,2D,5/2,6,6,,,L772,
329.5117,0.0021,329.5130,0.0014,30347.94,5h,,,44915.68,75263.50,3d9.(2D).4s.4p.(3P*),4D*,1/2,3d9.4s.(1D).4d,2P,3/2,2,4,,,L772,
330.3738,0.0017,330.3731,0.0013,30268.74,4,,,43726.24,73995.05,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).6s,4D,7/2,6,8,,,L772,
330.6482,0.0017,330.6498,0.0019,30243.63,4,,,45820.94,76064.42,3d9.(2D).4s.4p.(3P*),2P*,1/2,3d9.4s.(3D).6s,4D,1/2,2,2,,,L772,
330.8900,0.0021,330.8900,0.0021,30221.52,2500h,,,40909.16,71130.68,3d9.(2D).4s.4p.(3P*),4F*,9/2,3d9.4s.(3D).4d,4G,11/2,10,12,,,L772,
331.0511,0.0017,331.0494,0.0018,30206.82,4,,,44963.26,75170.23,3d9.(2D).4s.4p.(3P*),2F*,7/2,3d9.4s.(3D).6s,2D,5/2,8,6,,,L772,
331.1940,0.0017,331.1939,0.0008,30193.78,8,,,44915.68,75109.47,3d9.(2D).4s.4p.(3P*),4D*,1/2,3d9.4s.(1D).4d,2P,1/2,2,2,,,L772,
331.4153,0.0021,331.4153,0.0021,30173.63,0h,,,30783.697,60957.32,3d10.4p,2P*,3/2,3d10.10d,2D,5/2,4,6,,,L772,
,,331.4198,0.0044,30173.2,m,,,30783.697,60956.91,3d10.4p,2P*,3/2,3d10.10d,2D,3/2,4,4,,,L772,
331.577,0.006,331.5713,0.0055,30158.9,1,,,46172.89,76332.32,3d9.(2D).4s.4p.(3P*),*,3/2,3d9.4s.(3D).6s,2D,3/2,4,4,,,L772,
331.8173,0.0009,331.8169,0.0007,30137.07,750,,,41153.47,71290.57,3d9.(2D).4s.4p.(3P*),4F*,7/2,3d9.4s.(3D).4d,4F,9/2,8,10,,,L772,
332.0637,0.0009,332.0631,0.0008,30114.70,150,,,41153.47,71268.23,3d9.(2D).4s.4p.(3P*),4F*,7/2,3d9.4s.(3D).4d,4D,7/2,8,8,,,L772,
332.6769,0.0017,332.6769,0.0017,30059.20,3,,,30535.324,60594.52,3d10.4p,2P*,1/2,3d10.9d,2D,3/2,2,4,,,L772,
333.0594,0.0009,333.0590,0.0006,30024.68,225,,,41153.47,71178.18,3d9.(2D).4s.4p.(3P*),4F*,7/2,3d9.4s.(3D).4d,4P,5/2,8,6,,,L772,
333.6174,0.0009,333.6186,0.0012,29974.45,400,,,41153.47,71127.82,3d9.(2D).4s.4p.(3P*),4F*,7/2,3d9.4s.(3D).4d,2F,7/2,8,8,,,L772,
333.8805,0.0009,333.8803,0.0003,29950.84,1500,3.8e+05,C+,11202.618,41153.47,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(3P*),4F*,7/2,6,8,,T1343,L772,
334.3415,0.0021,334.3409,0.0008,29909.54,5h,,,40943.78,70853.37,3d9.(2D).4s.4p.(3P*),4P*,1/2,3d9.4s.(3D).4d,2P,3/2,2,4,,,L772,
334.373,0.006,334.3723,0.0013,29906.7,5h,,,44406.32,74313.10,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).6s,4D,5/2,6,6,,,L772,
335.0242,0.0021,335.0240,0.0006,29848.59,450h,,,42302.58,72151.19,3d9.(2D).4s.4p.(3P*),4F*,3/2,3d9.4s.(3D).4d,2F,5/2,4,6,,,L772,
335.4430,0.0009,335.4430,0.0009,29811.33,10,,,30783.697,60595.02,3d10.4p,2P*,3/2,3d10.9d,2D,5/2,4,6,,,L772,
335.5438,0.0021,335.5433,0.0012,29802.37,60h,,,42302.58,72104.99,3d9.(2D).4s.4p.(3P*),4F*,3/2,3d9.4s.(3D).4d,2D,3/2,4,4,,,L772,
335.924,0.006,335.9206,0.0034,29768.7,2h,,,44544.16,74313.10,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).6s,4D,5/2,4,6,,,L772,
335.971,0.006,335.9718,0.0012,29764.5,2h,,,42302.58,72066.98,3d9.(2D).4s.4p.(3P*),4F*,3/2,3d9.4s.(3D).4d,4D,5/2,4,6,,,L772,
336.309,0.006,336.3157,0.0068,29734.6,2h,,,46598.35,76332.32,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(3D).6s,2D,3/2,6,4,,,L772,
336.6309,0.0021,336.6320,0.0014,29706.13,750h,,,41153.47,70859.50,3d9.(2D).4s.4p.(3P*),4F*,7/2,3d9.4s.(3D).4d,2G,9/2,8,10,,,L772,
337.615,0.006,337.6184,0.0034,29619.5,8h,,,45820.94,75440.18,3d9.(2D).4s.4p.(3P*),2P*,1/2,3d9.4s.(1D).4d,2D,3/2,2,4,,,L772,
337.6641,0.0021,337.6639,0.0005,29615.23,30h,,,41562.93,71178.18,3d9.(2D).4s.4p.(3P*),4F*,5/2,3d9.4s.(3D).4d,4P,5/2,6,6,,,L772,
337.9677,0.0021,337.9665,0.0018,29588.6,2*,,,44406.32,73995.05,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).6s,4D,7/2,6,8,,,L772,
337.9677,0.0021,337.9665,0.0016,29588.6,2*,,,43514.01,73102.74,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,4G,7/2,8,8,,,L772,
338.0624,0.0021,338.0624,0.0011,29580.34,5h,,,42302.58,71882.92,3d9.(2D).4s.4p.(3P*),4F*,3/2,3d9.4s.(3D).4d,4P,1/2,4,2,,,L772,
338.0835,0.0017,338.0843,0.0010,29578.50,3,,,43726.24,73304.66,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,4F,5/2,6,6,,,L772,
338.2095,0.0021,338.2109,0.0018,29567.47,60h,,,45879.32,75446.67,3d9.(2D).4s.4p.(3P*),2P*,3/2,3d9.4s.(1D).4d,2D,5/2,4,6,,,L772,
338.2392,0.0021,338.2390,0.0005,29564.88,200h,,,41562.93,71127.82,3d9.(2D).4s.4p.(3P*),4F*,5/2,3d9.4s.(3D).4d,2F,7/2,6,8,,,L772,
338.577,0.006,338.5782,0.0016,29535.4,15h,,,41562.93,71098.20,3d9.(2D).4s.4p.(3P*),4F*,5/2,3d9.4s.(3D).4d,2D,5/2,6,6,,,L772,
338.6366,0.0017,338.6365,0.0017,29530.18,2,,,30535.324,60065.51,3d10.4p,2P*,1/2,3d10.8d,2D,3/2,2,4,,,L772,
338.904,0.006,338.904,0.003,29506.9,8h,,,45879.32,75386.2,3d9.(2D).4s.4p.(3P*),2P*,3/2,3d9.4s.(1D).4d,2S,1/2,4,2,,,L772,
339.2990,0.0021,339.2990,0.0006,29472.53,8h,,,43726.24,73198.77,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,4G,5/2,6,6,,,L772,
339.6451,0.0021,339.6444,0.0009,29442.50,60h,,,45820.94,75263.50,3d9.(2D).4s.4p.(3P*),2P*,1/2,3d9.4s.(1D).4d,2P,3/2,2,4,,,L772,
339.7299,0.0021,339.7294,0.0007,29435.15,10h,,,41562.93,70998.12,3d9.(2D).4s.4p.(3P*),4F*,5/2,3d9.4s.(3D).4d,4S,3/2,6,4,,,L772,
340.3220,0.0021,340.3192,0.0035,29383.93,225h,,,45879.32,75263.50,3d9.(2D).4s.4p.(3P*),2P*,3/2,3d9.4s.(1D).4d,2P,3/2,4,4,,,L772,
