obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
179.3603,0.0011,179.3584,0.0006,1300,,,20546.591,76300.87,5s2.5p3,2P*,1/2,5s.(2S).5p4.(3P),4P,1/2,,,L15043,
183.7705,0.0011,183.7691,0.0007,580,,,24032.095,78448.22,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6s,4P,1/2,,,L15043,
196.287805,0.003000,196.2887,0.0008,2200,,,71192.526,122137.90,5s.(2S).5p4.(3P),4P,5/2,5s2.5p2.(3P).4f,4D*,7/2,,,L3546,
obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
237.306,0.007,,,900,,,,,,,,,,,,,L3546,
238.782,0.007,238.7899,0.0016,510,,,83577.41,125442.46,5s2.5p2.(3P).6s,2P,1/2,5s2.5p2.(3P).4f,2D*,3/2,,,L3546,
240.163,0.007,,,490,,,,,,,,,,,,,L3546,
243.647,0.007,,,660,,,,,,,,,,,,,L3546,
243.869,0.007,243.8750,0.0017,1400,,,81895.43,122887.62,5s2.5p2.(3P).5d,2P,3/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
256.782,0.007,,,600,,,,,,,,,,,,,L3546,
257.496,0.007,,,300,,,,,,,,,,,,,L3546,
257.610,0.004,,,190,,,,,,,,,,,,,L3546,
257.924,0.004,257.9228,0.0019,1600,,,87404.54,126164.22,5s.(2S).5p4.(1D),2D,5/2,5s2.5p2.(3P).4f,2F*,7/2,,,L3546,
259.112,0.007,259.1293,0.0019,300,,,87404.54,125983.78,5s.(2S).5p4.(1D),2D,5/2,5s2.5p2.(3P).4f,4F*,7/2,,,L3546,
259.285,0.007,,,300,,,,,,,,,,,,,L3546,
260.572,0.007,,,300,,,,,,,,,,,,,L3546,
262.192,0.007,,,100,,,,,,,,,,,,,L3546,
262.486,0.007,262.4997,0.0020,290,,,87899.86,125983.78,5s2.5p2.(3P).5d,4F,7/2,5s2.5p2.(3P).4f,4F*,7/2,,,L3546,
262.797,0.007,262.8029,0.0025,570,,,92793.22,130833.2?,5s2.5p2.(3P).5d,4D,5/2,5s2.5p2.(3P).5f?,130*,3/2,,,L3546,
264.189,0.007,264.2044,0.0020,600,,,85049.41,122887.62,5s2.5p2.(3P).5d,4F,5/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
264.848,0.007,264.8605,0.0020,560,,,87899.86,125644.34,5s2.5p2.(3P).5d,4F,7/2,5s2.5p2.(3P).4f,4F*,9/2,,,L3546,
264.966,0.007,264.9765,0.0020,1800,,,85159.66,122887.62,5s2.5p2.(3P).5d,4F,3/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
265.770,0.007,265.7685,0.0020,870,,,85159.66,122775.20,5s2.5p2.(3P).5d,4F,3/2,5s2.5p2.(3P).4f,4F*,3/2,,,L3546,
266.110,0.007,266.1102,0.0020,1700,,,85049.41,122616.65,5s2.5p2.(3P).5d,4F,5/2,5s2.5p2.(3P).4f,2G*,7/2,,,L3546,
271.1574,0.0014,271.1567,0.0021,2000,,,85159.66,122027.77,5s2.5p2.(3P).5d,4F,3/2,5s2.5p2.(3P).4f,2D*,5/2,,,L3546,
284.1172,0.0014,284.1158,0.0023,1600,,,90797.21,125983.78,5s2.5p2.(1D).5d,2F,7/2,5s2.5p2.(3P).4f,4F*,7/2,,,L3546,
284.6154,0.0014,284.6165,0.0023,970,,,90519.67,125644.34,5s2.5p2.(3P).5d,4F,9/2,5s2.5p2.(3P).4f,4F*,9/2,,,L3546,
285.8287,0.0014,285.829,0.003,2700,,,90519.67,125495.39,5s2.5p2.(3P).5d,4F,9/2,5s2.5p2.(3P).4f,4G*,11/2,,,L3546,
286.100,0.003,286.1004,0.0023,1400,,,82743.33,117685.83,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).4f,4G*,5/2,,,L3546,
286.8817,0.0014,286.8835,0.0023,2300,,,90797.21,125644.34,5s2.5p2.(1D).5d,2F,7/2,5s2.5p2.(3P).4f,4F*,9/2,,,L3546,
289.5407,0.0014,289.5424,0.0024,2600,,,87899.86,122427.00,5s2.5p2.(3P).5d,4F,7/2,5s2.5p2.(3P).4f,4G*,9/2,,,L3546,
291.9887,0.0014,291.9873,0.0024,1500,,,87899.86,122137.90,5s2.5p2.(3P).5d,4F,7/2,5s2.5p2.(3P).4f,4D*,7/2,,,L3546,
294.2112,0.0014,294.2130,0.0024,2200,,,88796.16,122775.20,5s2.5p2.(3P).5d,2P,1/2,5s2.5p2.(3P).4f,4F*,3/2,,,L3546,
294.6675,0.0014,294.6684,0.0025,540,,,88961.09,122887.62,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
296.7288,0.0014,296.7211,0.0025,2800,,,88924.81,122616.65,5s2.5p2.(3P).5d,2F,5/2,5s2.5p2.(3P).4f,2G*,7/2,,,L3546,
297.367,0.003,297.373,0.003,1900,,,92691.51,126309.55,5s2.5p2.(3P).5d,4D,1/2,5s2.5p2.(1S).6p,2P*,3/2,,,L3546,
297.590,0.003,,,5000,,,,,,,,,,,,,L3546,
299.704,0.003,299.704,0.003,1600,,,92691.51,126047.99,5s2.5p2.(3P).5d,4D,1/2,5s2.5p2.(1S).6p,2P*,1/2,,,L3546,
301.2021,0.0014,301.203,0.003,900,,,92793.22,125983.78,5s2.5p2.(3P).5d,4D,5/2,5s2.5p2.(3P).4f,4F*,7/2,,,L3546,
301.7581,0.0014,,,2000,,,,,,,,,,,,,L3546,
302.3310,0.0014,302.331,0.003,970,,,88961.09,122027.77,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(3P).4f,2D*,5/2,,,L3546,
304.6998,0.0014,304.700,0.003,2100,,,85049.41,117859.06,5s2.5p2.(3P).5d,4F,5/2,5s2.5p2.(3P).4f,4G*,7/2,,,L3546,
305.2460,0.0014,305.246,0.003,540,,,92691.51,125442.46,5s2.5p2.(3P).5d,4D,1/2,5s2.5p2.(3P).4f,2D*,3/2,,,L3546,
306.316,0.003,306.317,0.003,560,,,85049.41,117685.83,5s2.5p2.(3P).5d,4F,5/2,5s2.5p2.(3P).4f,4G*,5/2,,,L3546,
307.356,0.003,307.355,0.003,1200,,,85159.66,117685.83,5s2.5p2.(3P).5d,4F,3/2,5s2.5p2.(3P).4f,4G*,5/2,,,L3546,
310.444,0.003,310.437,0.012,730,,,96144.74,128348.0,5s2.5p2.(3P).6p,4D*,3/2,5s2.5p2.(3P).7d,4F,5/2,,,L3546,
313.258,0.003,313.2579,0.0020,300,,,71192.526,103105.86,5s.(2S).5p4.(3P),4P,5/2,5s2.5p2.(3P).6p,4D*,7/2,,,L3546,
316.0659,0.0014,316.066,0.003,650,,,90797.21,122427.00,5s2.5p2.(1D).5d,2F,7/2,5s2.5p2.(3P).4f,4G*,9/2,,,L3546,
318.983,0.007,318.982,0.003,290,,,90797.21,122137.90,5s2.5p2.(1D).5d,2F,7/2,5s2.5p2.(3P).4f,4D*,7/2,,,L3546,
321.1213,0.0014,321.1205,0.0021,370,,,71192.526,102324.49,5s.(2S).5p4.(3P),4P,5/2,5s2.5p2.(3P).6p,4P*,5/2,,,L3546,
325.6798,0.0014,325.680,0.003,1100,,,92191.47,122887.62,5s2.5p2.(3P).5d,4D,3/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
326.8773,0.0014,326.877,0.003,400,,,92191.47,122775.20,5s2.5p2.(3P).5d,4D,3/2,5s2.5p2.(3P).4f,4F*,3/2,,,L3546,
328.2634,0.0014,328.264,0.003,430,,,87404.54,117859.06,5s.(2S).5p4.(1D),2D,5/2,5s2.5p2.(3P).4f,4G*,7/2,,,L3546,
332.1923,0.0014,332.192,0.003,290,,,92793.22,122887.62,5s2.5p2.(3P).5d,4D,5/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
332.3106,0.0014,332.310,0.003,510,,,92691.51,122775.20,5s2.5p2.(3P).5d,4D,1/2,5s2.5p2.(3P).4f,4F*,3/2,,,L3546,
332.9223,0.0014,332.9218,0.0022,790,,,71192.526,101220.97,5s.(2S).5p4.(3P),4P,5/2,5s2.5p2.(3P).6p,2D*,3/2,,,L3546,
335.2102,0.0014,335.210,0.003,910,,,92793.22,122616.65,5s2.5p2.(3P).5d,4D,5/2,5s2.5p2.(3P).4f,2G*,7/2,,,L3546,
336.2793,0.0014,,,960,,,,,,,,,,,,,L3546,
337.4101,0.0014,,,510,,,,,,,,,,,,,L3546,
340.6787,0.0014,340.680,0.003,1200,,,92793.22,122137.90,5s2.5p2.(3P).5d,4D,5/2,5s2.5p2.(3P).4f,4D*,7/2,,,L3546,
341.9627,0.0014,341.963,0.003,110,,,92793.22,122027.77,5s2.5p2.(3P).5d,4D,5/2,5s2.5p2.(3P).4f,2D*,5/2,,,L3546,
344.2246,0.0014,344.224,0.003,360,,,74893.40,103935.90,5s.(2S).5p4.(3P),4P,3/2,5s2.5p2.(3P).6p,4P*,3/2,,,L3546,
345.5116,0.0014,345.512,0.003,540,,,88924.81,117859.06,5s2.5p2.(3P).5d,2F,5/2,5s2.5p2.(3P).4f,4G*,7/2,,,L3546,
345.6883,0.0014,345.6875,0.0024,250,,,71192.526,100112.10,5s.(2S).5p4.(3P),4P,5/2,5s2.5p2.(3P).6p,4D*,5/2,,,L3546,
348.0317,0.0014,348.032,0.003,310,,,88961.09,117685.83,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(3P).4f,4G*,5/2,,,L3546,
348.3672,0.0014,348.367,0.003,270,,,87404.54,116101.71,5s.(2S).5p4.(1D),2D,5/2,5s2.5p2.(1D).6p,2P*,3/2,,,L3546,
348.6108,0.0014,348.611,0.003,220,,,95208.37,123885.43,5s2.5p2.(1D).6s,2D,3/2,5s2.5p2.(3P).7p,4D*,5/2,,,L3546,
352.1112,0.0014,352.1104,0.0025,470,,,71192.526,99584.59,5s.(2S).5p4.(3P),4P,5/2,5s2.5p2.(3P).6p,4S*,3/2,,,L3546,
355.2187,0.0014,,,520,,,,,,,,,,,,,L3546,
361.1782,0.0014,361.178,0.004,490,,,95208.37,122887.62,5s2.5p2.(1D).6s,2D,3/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
361.7565,0.0014,361.756,0.004,440,,,76300.87,103935.90,5s.(2S).5p4.(3P),4P,1/2,5s2.5p2.(3P).6p,4P*,3/2,,,L3546,
364.4465,0.0014,364.446,0.004,240,,,74893.40,102324.49,5s.(2S).5p4.(3P),4P,3/2,5s2.5p2.(3P).6p,4P*,5/2,,,L3546,
367.9266,0.0014,,,170,,,,,,,,,,,,,L3546,
372.5657,0.0014,372.565,0.004,270,,,99229.68,126063.01,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(3P).4f,4F*,5/2,,,L3546,
379.7220,0.0010,379.722,0.004,230,,,74893.40,101220.97,5s.(2S).5p4.(3P),4P,3/2,5s2.5p2.(3P).6p,2D*,3/2,,,L3546,
380.0920,0.0014,380.092,0.004,180,,,97780.09,124082.07,5s2.5p2.(3P).6p,2S*,1/2,5s.(2S).5p4.(3P),2P,3/2,,,L3546,
390.5672,0.0014,,,240,,,,,,,,,,,,,L3546,
391.8534,0.0014,391.853,0.004,180,,,86759.90,112272.43,5s.(2S).5p4.(1D),2D,3/2,5s2.5p2.(1D).6p,2D*,3/2,,,L3546,
393.1487,0.0014,,,230,,,,,,,,,,,,,L3546,
394.7980,0.0014,394.798,0.004,340,,,100740.75,126063.01,5s2.5p2.(3P).5d,4P,3/2,5s2.5p2.(3P).4f,4F*,5/2,,,L3546,
396.9222,0.0014,396.921,0.004,320,,,86759.90,111946.69,5s.(2S).5p4.(1D),2D,3/2,5s2.5p2.(1D).6p,2D*,5/2,,,L3546,
397.5936,0.0014,397.592,0.004,250,,,87404.54,112548.84,5s.(2S).5p4.(1D),2D,5/2,5s2.5p2.(1D).6p,2F*,5/2,,,L3546,
398.1766,0.0014,398.176,0.004,240,,,88961.09,114068.52,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(1D).6p,2P*,1/2,,,L3546,
400.6519,0.0014,400.653,0.003,310,,,71192.526,96144.74,5s.(2S).5p4.(3P),4P,5/2,5s2.5p2.(3P).6p,4D*,3/2,,,L3546,
401.1691,0.0014,401.169,0.005,180,,,76300.87,101220.97,5s.(2S).5p4.(3P),4P,1/2,5s2.5p2.(3P).6p,2D*,3/2,,,L3546,
402.9730,0.0014,402.973,0.015,220,,,100835.8,125644.34,5s2.5p2.(1D).5d,2G,7/2,5s2.5p2.(3P).4f,4F*,9/2,,,L3546,
404.7168,0.0014,404.716,0.005,400,,,100740.75,125442.46,5s2.5p2.(3P).5d,4P,3/2,5s2.5p2.(3P).4f,2D*,3/2,,,L3546,
404.8882,0.0014,404.888,0.005,230,,,74893.40,99584.59,5s.(2S).5p4.(3P),4P,3/2,5s2.5p2.(3P).6p,4S*,3/2,,,L3546,
407.3474,0.0014,407.347,0.005,130,,,87404.54,111946.69,5s.(2S).5p4.(1D),2D,5/2,5s2.5p2.(1D).6p,2D*,5/2,,,L3546,
410.1045,0.0014,410.105,0.005,320,,,101065.37,125442.46,5s2.5p2.(1D).5d,2S,1/2,5s2.5p2.(3P).4f,2D*,3/2,,,L3546,
412.7319,0.0014,412.732,0.005,320,,,101065.37,125287.32,5s2.5p2.(1D).5d,2S,1/2,5s2.5p2.(3P).4f,4D*,1/2,,,L3546,
416.3551,0.0014,416.356,0.005,250,,,102127.22,126138.35,5s2.5p2.(3P).5d,4P,1/2,5s2.5p2.(3P).4f,4D*,3/2,,,L3546,
416.9770,0.0014,416.977,0.005,540,,,102244.60,126219.97,5s2.5p2.(3P).5d,2D,3/2,5s2.5p2.(3P).4f,2F*,5/2,,,L3546,
417.9286,0.0014,417.929,0.005,300,,,102127.22,126047.99,5s2.5p2.(3P).5d,4P,1/2,5s2.5p2.(1S).6p,2P*,1/2,,,L3546,
421.1312,0.0014,421.132,0.005,140,,,97780.09,121518.93,5s2.5p2.(3P).6p,2S*,1/2,5s2.5p2.(3P).6d,4D,3/2,,,L3546,
422.5728,0.0014,422.572,0.005,340,,,99229.68,122887.62,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
424.6469,0.0014,424.645,0.005,150,,,100112.10,123654.56,5s2.5p2.(3P).6p,4D*,5/2,5s2.5p2.(3P).6d,4D,7/2,,,L3546,
425.1148,0.0014,425.114,0.008,240,,,102703.5,126219.97,5s2.5p2.(3P).5d,2D,5/2,5s2.5p2.(3P).4f,2F*,5/2,,,L3546,
426.1112,0.0014,,,570,,,,,,,,,,,,,L3546,
426.4360,0.0014,,,170,,,,,,,,,,,,,L3546,
427.3429,0.0014,427.343,0.005,300,,,97780.09,121173.94,5s2.5p2.(3P).6p,2S*,1/2,5s2.5p2.(3P).7s,2P,3/2,,,L3546,
428.5854,0.0014,428.583,0.005,370,,,97780.09,121106.21,5s2.5p2.(3P).6p,2S*,1/2,5s2.5p2.(3P).6d,4D,1/2,,,L3546,
432.0898,0.0014,,,160,,,,,,,,,,,,,L3546,
436.1285,0.0014,436.127,0.005,150,,,78448.22,101370.86,5s2.5p2.(3P).6s,4P,1/2,5s2.5p2.(3P).6p,4P*,1/2,,,L3546,
436.4000,0.0014,436.402,0.005,650,,,99229.68,122137.90,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(3P).4f,4D*,7/2,,,L3546,
437.7119,0.0014,437.711,0.005,170,,,82743.33,105583.02,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).6p,2D*,5/2,,,L3546,
438.5102,0.0014,438.510,0.005,310,,,99229.68,122027.77,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(3P).4f,2D*,5/2,,,L3546,
439.5997,0.0014,439.600,0.005,220,,,102324.49,125066.06,5s2.5p2.(3P).6p,4P*,5/2,5s2.5p2.(3P).6d,4P,3/2,,,L3546,
447.863,0.007,447.865,0.006,830,,,102324.49,124646.39,5s2.5p2.(3P).6p,4P*,5/2,5s2.5p2.(3P).6d,4D,5/2,,,L3546,
453.7070,0.0014,453.708,0.006,260,,,100740.75,122775.20,5s2.5p2.(3P).5d,4P,3/2,5s2.5p2.(3P).4f,4F*,3/2,,,L3546,
455.7784,0.0014,455.778,0.006,480,,,99584.59,121518.93,5s2.5p2.(3P).6p,4S*,3/2,5s2.5p2.(3P).6d,4D,3/2,,,L3546,
463.0623,0.0014,463.062,0.006,540,,,99584.59,121173.94,5s2.5p2.(3P).6p,4S*,3/2,5s2.5p2.(3P).7s,2P,3/2,,,L3546,
464.1125,0.0014,464.111,0.006,680,,,103105.86,124646.39,5s2.5p2.(3P).6p,4D*,7/2,5s2.5p2.(3P).6d,4D,5/2,,,L3546,
465.4370,0.0014,465.436,0.006,1100*,,,99584.59,121063.80,5s2.5p2.(3P).6p,4S*,3/2,5s2.5p2.(3P).6d,4F,5/2,,,L3546,
465.4370,0.0014,465.436,0.006,1100*,,,76300.87,97780.09,5s.(2S).5p4.(3P),4P,1/2,5s2.5p2.(3P).6p,2S*,1/2,,,L3546,
468.6905,0.0014,468.691,0.006,1310,,,102324.49,123654.56,5s2.5p2.(3P).6p,4P*,5/2,5s2.5p2.(3P).6d,4D,7/2,,,L3546,
469.6382,0.0014,469.638,0.006,560,,,100740.75,122027.77,5s2.5p2.(3P).5d,4P,3/2,5s2.5p2.(3P).4f,2D*,5/2,,,L3546,
470.6535,0.0014,470.654,0.006,670,,,94860.63,116101.71,5s2.5p2.(1D).6s,2D,5/2,5s2.5p2.(1D).6p,2P*,3/2,,,L3546,
476.6055,0.0014,476.605,0.006,1300,,,101220.97,122196.84,5s2.5p2.(3P).6p,2D*,3/2,5s2.5p2.(3P).6d,2F,5/2,,,L3546,
477.1557,0.0014,477.155,0.006,800,,,100112.10,121063.80,5s2.5p2.(3P).6p,4D*,5/2,5s2.5p2.(3P).6d,4F,5/2,,,L3546,
478.4867,0.0014,478.488,0.006,510,,,95208.37,116101.71,5s2.5p2.(1D).6s,2D,3/2,5s2.5p2.(1D).6p,2P*,3/2,,,L3546,
482.7138,0.0014,482.712,0.007,900,,,103935.90,124646.39,5s2.5p2.(3P).6p,4P*,3/2,5s2.5p2.(3P).6d,4D,5/2,,,L3546,
483.1277,0.0014,483.130,0.007,1600,,,96144.74,116837.31,5s2.5p2.(3P).6p,4D*,3/2,5s2.5p2.(3P).6d,4P,5/2,,,L3546,
484.2895,0.0014,484.290,0.007,1000,,,102244.60,122887.62,5s2.5p2.(3P).5d,2D,3/2,5s2.5p2.(3P).4f,4D*,5/2,,,L3546,
486.5119,0.0014,486.513,0.007,1000,,,103105.86,123654.56,5s2.5p2.(3P).6p,4D*,7/2,5s2.5p2.(3P).6d,4D,7/2,,,L3546,
486.6235,0.0014,486.623,0.007,2300,,,103105.86,123649.92,5s2.5p2.(3P).6p,4D*,7/2,5s2.5p2.(3P).6d,4F,9/2,,,L3546,
488.5221,0.0014,,,1200,,,,,,,,,,,,,L3546,
490.4437,0.0014,490.442,0.007,1300,,,105583.02,125967.10,5s2.5p2.(3P).6p,2D*,5/2,5s2.5p2.(3P).6d,2F,7/2,,,L3546,
496.1885,0.0014,496.187,0.007,320,,,101370.86,121518.93,5s2.5p2.(3P).6p,4P*,1/2,5s2.5p2.(3P).6d,4D,3/2,,,L3546,
500.0818,0.0014,500.081,0.007,810,,,85591.83,105583.02,5s2.5p2.(3P).6s,4P,5/2,5s2.5p2.(3P).6p,2D*,5/2,,,L3546,
544.9838,0.0014,544.984,0.008,1400,,,85591.83,103935.90,5s2.5p2.(3P).6s,4P,5/2,5s2.5p2.(3P).6p,4P*,3/2,,,L3546,
548.7950,0.0014,548.795,0.009,1100,,,81895.43,100112.10,5s2.5p2.(3P).5d,2P,3/2,5s2.5p2.(3P).6p,4D*,5/2,,,L3546,
557.6353,0.0014,557.636,0.009,2100,,,94860.63,112788.49,5s2.5p2.(1D).6s,2D,5/2,5s2.5p2.(1D).6p,2F*,7/2,,,L3546,
564.9257,0.0014,564.926,0.009,1500,,,78448.22,96144.74,5s2.5p2.(3P).6s,4P,1/2,5s2.5p2.(3P).6p,4D*,3/2,,,L3546,
566.6199,0.0014,566.622,0.009,1200,,,83577.41,101220.97,5s2.5p2.(3P).6s,2P,1/2,5s2.5p2.(3P).6p,2D*,3/2,,,L3546,
570.8118,0.0014,570.812,0.009,1900,,,85591.83,103105.86,5s2.5p2.(3P).6s,4P,5/2,5s2.5p2.(3P).6p,4D*,7/2,,,L3546,
575.5850,0.0014,575.586,0.009,1500,,,82743.33,100112.10,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).6p,4D*,5/2,,,L3546,
593.6143,0.0014,593.615,0.010,730,,,82743.33,99584.59,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).6p,4S*,3/2,,,L3546,
597.4674,0.0014,597.468,0.010,1200,,,85591.83,102324.49,5s2.5p2.(3P).6s,4P,5/2,5s2.5p2.(3P).6p,4P*,5/2,,,L3546,
636.7127,0.0014,636.713,0.011,570,,,87404.54,103105.86,5s.(2S).5p4.(1D),2D,5/2,5s2.5p2.(3P).6p,4D*,7/2,,,L3546,
664.858,0.003,664.853,0.013,230,,,82743.33,97780.09,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).6p,2S*,1/2,,,L3546,
701.606,0.018,701.595,0.014,150,,,81895.43,96144.74,5s2.5p2.(3P).5d,2P,3/2,5s2.5p2.(3P).6p,4D*,3/2,,,L3546,
703.913,0.018,703.898,0.014,180,,,83577.41,97780.09,5s2.5p2.(3P).6s,2P,1/2,5s2.5p2.(3P).6p,2S*,1/2,,,L3546,
723.662,0.018,,,200,,,,,,,,,,,,,L3546,
728.926,0.018,,,200,,,,,,,,,,,,,L3546,
744.539,0.018,744.525,0.016,180,,,92691.51,106119.20,5s2.5p2.(3P).5d,4D,1/2,5s2.5p2.(3P).6p,2P*,1/2,,,L3546,
746.098,0.018,746.081,0.016,180,,,88924.81,102324.49,5s2.5p2.(3P).5d,2F,5/2,5s2.5p2.(3P).6p,4P*,5/2,,,L3546,
746.875,0.018,,,200,,,,,,,,,,,,,L3546,
748.126,0.018,748.107,0.016,140,,,88961.09,102324.49,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(3P).6p,4P*,5/2,,,L3546,
768.861,0.018,768.845,0.017,140,,,105006.08,118009.02,5s2.5p2.(3P).6p,2P*,3/2,5s2.5p2.(3P).7s,2P,1/2,,,L3546,
781.679,0.018,781.658,0.017,100,,,92793.22,105583.02,5s2.5p2.(3P).5d,4D,5/2,5s2.5p2.(3P).6p,2D*,5/2,,,L3546,
786.161,0.018,786.132,0.017,120,,,99229.68,111946.69,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(1D).6p,2D*,5/2,,,L3546,
792.169,0.018,792.148,0.018,110,,,85159.66,97780.09,5s2.5p2.(3P).5d,4F,3/2,5s2.5p2.(3P).6p,2S*,1/2,,,L3546,
794.314,0.018,794.303,0.018,140,,,90519.67,103105.86,5s2.5p2.(3P).5d,4F,9/2,5s2.5p2.(3P).6p,4D*,7/2,,,L3546,
795.034,0.018,795.029,0.018,90,,,88796.16,101370.86,5s2.5p2.(3P).5d,2P,1/2,5s2.5p2.(3P).6p,4P*,1/2,,,L3546,
805.614,0.018,805.595,0.018,50,,,88961.09,101370.86,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(3P).6p,4P*,1/2,,,L3546,
812.244,0.018,812.213,0.019,80,,,90797.21,103105.86,5s2.5p2.(1D).5d,2F,7/2,5s2.5p2.(3P).6p,4D*,7/2,,,L3546,
813.039,0.018,813.038,0.019,60,,,88924.81,101220.97,5s2.5p2.(3P).5d,2F,5/2,5s2.5p2.(3P).6p,2D*,3/2,,,L3546,
815.447,0.018,815.444,0.019,60,,,88961.09,101220.97,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(3P).6p,2D*,3/2,,,L3546,
818.644,0.018,818.626,0.019,130,,,87899.86,100112.10,5s2.5p2.(3P).5d,4F,7/2,5s2.5p2.(3P).6p,4D*,5/2,,,L3546,
819.094,0.018,819.08,0.06,180,,,122887.62,135093.1,5s2.5p2.(3P).4f,4D*,5/2,5s2.5p2.(1D).6d,2D,5/2,,,L3546,
827.353,0.018,827.347,0.019,70,,,81895.43,93978.93,5s2.5p2.(3P).5d,2P,3/2,5s2.5p2.(3P).6p,4D*,1/2,,,L3546,
837.212,0.018,837.200,0.020,100,,,102127.22,114068.52,5s2.5p2.(3P).5d,4P,1/2,5s2.5p2.(1D).6p,2P*,1/2,,,L3546,
853.568,0.018,,,70,,,,,,,,,,,,,L3546,
857.578,0.018,,,80,,,,,,,,,,,,,L3546,
860.463,0.018,,,60,,,,,,,,,,,,,L3546,
862.168,0.018,,,50,,,,,,,,,,,,,L3546,
867.295,0.018,867.269,0.021,70,,,90797.21,102324.49,5s2.5p2.(1D).5d,2F,7/2,5s2.5p2.(3P).6p,4P*,5/2,,,L3546,
873.381,0.018,873.35,0.11,190,,,125442.46,136889.5,5s2.5p2.(3P).4f,2D*,3/2,5s2.5p2.(3P).7d,2P,1/2,,,L3546,
889.792,0.018,889.784,0.022,15,,,82743.33,93978.93,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).6p,4D*,1/2,,,L3546,
