obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
98.340,0.002,98.33866,0.00019,15,,,9472.993,111162.4,3d5.(6S).4s,a 5S,2,,s 5P*,1,,,L562,
100.096,0.002,100.09368,0.00018,25,,,9472.993,109379.4,3d5.(6S).4s,a 5S,2,3d4.(5D).4s.4p.(1P*),t 5P*,3,,,L562,
100.300,0.002,100.29977,0.00004,22,2.e+08,E,14325.866,114026.99,3d6,a 5D,4,3d5.(6S).6f,5F*,5,,c88,L562,
100.502,0.002,100.50018,0.00020,20,,,9472.993,108975.3,3d5.(6S).4s,a 5S,2,3d4.(5D).4s.4p.(1P*),t 5P*,2,,,L562,
100.570,0.002,100.568944,0.000020,22,,,14593.835,114028.11,3d6,a 5D,3,3d5.(6S).6f,5F*,4,,,L562,
100.672,0.002,100.67168,0.00004,7,,,14325.866,113658.67,3d6,a 5D,4,3d5.(4G).5p,s 5F*,5,,,L562,
100.753,0.002,100.75160,0.00020,15,,,9472.993,108727.0,3d5.(6S).4s,a 5S,2,3d4.(5D).4s.4p.(1P*),t 5P*,1,,,L562,
100.761,0.002,100.760495,0.000020,15,,,14781.205,114026.45,3d6,a 5D,2,3d5.(6S).6f,5F*,3,,,L562,
100.885,0.002,100.88396,0.00004,12,,,14901.203,114024.99,3d6,a 5D,1,3d5.(6S).6f,5F*,2,,,L562,
100.945,0.002,100.94508,0.00005,10,,,14959.876,114023.64,3d6,a 5D,0,3d5.(6S).6f,5F*,1,,,L562,
100.956,0.002,100.95508,0.00004,6,,,14593.835,113647.79,3d6,a 5D,3,3d5.(4G).5p,s 5F*,4,,,L562,
101.151,0.002,101.15202,0.00003,5,,,14781.205,113642.31,3d6,a 5D,2,3d5.(4G).5p,s 5F*,3,,,L562,
101.271,0.002,101.27142,0.00003,4,,,14901.203,113645.746,3d6,a 5D,1,3d5.(4G).5p,s 5F*,2,,,L562,
101.335,0.002,101.33112,0.00005,0h,,,14959.876,113646.24,3d6,a 5D,0,3d5.(4G).5p,s 5F*,1,,,L562,
102.355,0.002,102.35382,0.00020,20,5.e+08,E,9472.993,107173.3,3d5.(6S).4s,a 5S,2,3d4.(b 3F).4s.4p.(3P*),u 5P*,3,,c88,L562,
102.799,0.002,102.79932,0.00021,18,4.e+08,E,9472.993,106749.9,3d5.(6S).4s,a 5S,2,3d4.(b 3F).4s.4p.(3P*),u 5P*,2,,c88,L562,
103.087,0.002,103.08608,0.00021,10,,,9472.993,106479.3,3d5.(6S).4s,a 5S,2,3d4.(b 3F).4s.4p.(3P*),u 5P*,1,,,L562,
103.269,0.002,103.26871,0.00003,2,,,14325.866,111160.62,3d6,a 5D,4,3d4.(3G).4s.4p.(3P*),t 5F*,5,,,L562,
104.054,0.002,104.05463,0.00014,8,,,14325.866,110429.23,3d6,a 5D,4,3d4.4s.4p,u 5D*,4,,,L562,
104.298,0.002,104.29733,0.00021,3,,,14325.866,110205.6,3d6,a 5D,4,3d4.4s.4p,u 5D*,3,,,L562,
104.346,0.002,104.34558,0.00014,3,,,14593.835,110429.23,3d6,a 5D,3,3d4.4s.4p,u 5D*,4,,,L562,
104.589,0.002,104.58964,0.00021,4,,,14593.835,110205.6,3d6,a 5D,3,3d4.4s.4p,u 5D*,3,,,L562,
104.740,0.002,104.73936,0.00011,1,,,14593.835,110068.93,3d6,a 5D,3,3d4.4s.4p,u 5D*,2,,,L562,
104.795,0.002,104.79501,0.00021,4,,,14781.205,110205.6,3d6,a 5D,2,3d4.4s.4p,u 5D*,3,,,L562,
,,105.03488,0.00012,,4.e+05,E,0.000,95206.47,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),w 5D*,4,,"T7574,c88",,
105.078,0.002,105.07764,0.00011,2h,,,14901.203,110068.93,3d6,a 5D,1,3d4.4s.4p,u 5D*,2,,,L562,
105.204,0.002,105.20387,0.00020,5,,,14325.866,109379.4,3d6,a 5D,4,3d4.(5D).4s.4p.(1P*),t 5P*,3,,,L562,
105.260,0.002,105.26140,0.00017,5,,,14325.866,109327.45,3d6,a 5D,4,3d4.(b 3F).4s.4p.(1P*),u 5F*,5,,,L562,
,,105.27449,0.00012,,1.2e+05,E,0.000,94989.77,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),w 5D*,3,,"T7574,c88",,
,,105.38847,0.00010,,5.e+03,E,0.000,94887.04,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),w 5D*,2,,"T7574,c88",,
105.680,0.002,105.67701,0.00018,4,,,14593.835,109221.8,3d6,a 5D,3,3d4.(b 3F).4s.4p.(1P*),u 5F*,4,,,L562,
105.953,0.002,105.95301,0.00022,1,,,14593.835,108975.3,3d6,a 5D,3,3d4.(5D).4s.4p.(1P*),t 5P*,2,,,L562,
105.998,0.002,105.99741,0.00017,1,,,14781.205,109123.13,3d6,a 5D,2,3d4.(b 3F).4s.4p.(1P*),u 5F*,3,,,L562,
106.164,0.002,106.16377,0.00023,1,,,14781.205,108975.3,3d6,a 5D,2,3d4.(5D).4s.4p.(1P*),t 5P*,2,,,L562,
106.251,0.002,106.25041,0.00005,30,3.e+08,E,14325.866,108443.15,3d6,a 5D,4,3d5.(6S).5f,5F*,5,,c88,L562,
106.343,0.002,106.34392,0.00023,1,,,14959.876,108994.4,3d6,a 5D,0,3d4.(b 3F).4s.4p.(1P*),u 5F*,1,,,L562,
106.556,0.002,106.55567,0.00011,25,2.e+08,E,14593.835,108441.49,3d6,a 5D,3,3d5.(6S).5f,5F*,4,,c88,L562,
106.773,0.002,106.77163,0.00011,25,,,14781.205,108439.04,3d6,a 5D,2,3d5.(6S).5f,5F*,3,,,L562,
106.911,0.002,106.91046,0.00011,20,,,14901.203,108437.42,3d6,a 5D,1,3d5.(6S).5f,5F*,2,,,L562,
106.977,0.002,106.97938,0.00011,10,,,14959.876,108435.83,3d6,a 5D,0,3d5.(6S).5f,5F*,1,,,L562,
107.702,0.002,107.70357,0.00022,3,,,14325.866,107173.3,3d6,a 5D,4,3d4.(b 3F).4s.4p.(3P*),u 5P*,3,,,L562,
108.029,0.002,108.0283,0.0006,5,,,14325.866,106894.2,3d6,a 5D,4,3d4.(b 3F).4s.4p.(3P*),v 5F*,5,,,L562,
108.562,0.002,108.56083,0.00016,2,,,14593.835,106708.09,3d6,a 5D,3,3d4.(b 3F).4s.4p.(3P*),v 5F*,4,,,L562,
108.998,0.002,108.9973,0.0005,1,,,14781.205,106526.6,3d6,a 5D,2,3d4.(b 3F).4s.4p.(3P*),v 5F*,3,,,L562,
109.322,0.002,109.32182,0.00017,0,,,14901.203,106374.25,3d6,a 5D,1,3d4.(b 3F).4s.4p.(3P*),v 5F*,2,,,L562,
111.190,0.002,111.18996,0.00007,10,,,27547.26,117483.44,3d5.(4G).4s,a 5G,6,3d4.(3D).4s.4p.(3P*),r 5F*,5,,,L562,
111.219,0.002,111.21962,0.00007,0,,,27571.25,117483.44,3d5.(4G).4s,a 5G,5,3d4.(3D).4s.4p.(3P*),r 5F*,5,,,L562,
111.323,0.002,111.3245,0.0007,9,,,27571.25,117398.7,3d5.(4G).4s,a 5G,5,3d4.(3D).4s.4p.(3P*),r 5F*,4,,,L562,
111.339,0.002,111.3398,0.0007,0,,,27583.59,117398.7,3d5.(4G).4s,a 5G,4,3d4.(3D).4s.4p.(3P*),r 5F*,4,,,L562,
111.444,0.002,111.44464,0.00011,8,,,27583.59,117314.24,3d5.(4G).4s,a 5G,4,3d4.(3D).4s.4p.(3P*),r 5F*,3,,,L562,
111.450,0.002,111.45078,0.00011,0,,,27588.53,117314.24,3d5.(4G).4s,a 5G,3,3d4.(3D).4s.4p.(3P*),r 5F*,3,,,L562,
111.553,0.002,111.55539,0.00025,6,,,27588.53,117230.1,3d5.(4G).4s,a 5G,3,3d4.(3D).4s.4p.(3P*),r 5F*,2,,,L562,
111.637,0.002,111.6370,0.0015,6,,,27589.36,117165.4,3d5.(4G).4s,a 5G,2,3d4.(3D).4s.4p.(3P*),r 5F*,1,,,L562,
,,111.82008,0.00006,,8.e+05,D,0.000,89429.38,3d5.(6S).4s,a 7S,3,3d5.(6S).5p,v 5P*,3,,T3092,,
,,112.25936,0.00006,,6.e+05,D,0.000,89079.43,3d5.(6S).4s,a 7S,3,3d5.(6S).5p,v 5P*,2,,T3092,,
,,115.02585,0.00003,,1.8e+05,D,0.000,86936.981,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),w 5P*,2,,T3092,,
,,115.07767,0.00003,,3.2e+05,D,0.000,86897.831,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),w 5P*,3,,T3092,,
115.634,0.002,115.63403,0.00007,30,,,27547.26,114026.99,3d5.(4G).4s,a 5G,6,3d5.(6S).6f,5F*,5,,,L562,
115.666,0.002,115.66462,0.00004,25,,,27571.25,114028.11,3d5.(4G).4s,a 5G,5,3d5.(6S).6f,5F*,4,,,L562,
115.683,0.002,115.68335,0.00004,20,,,27583.59,114026.45,3d5.(4G).4s,a 5G,4,3d5.(6S).6f,5F*,3,,,L562,
115.692,0.002,115.69192,0.00005,20,,,27588.53,114024.99,3d5.(4G).4s,a 5G,3,3d5.(6S).6f,5F*,2,,,L562,
116.129,0.002,116.12863,0.00008,20,,,27547.26,113658.67,3d5.(4G).4s,a 5G,6,3d5.(4G).5p,s 5F*,5,,,L562,
116.161,0.002,116.16099,0.00007,3,,,27571.25,113658.67,3d5.(4G).4s,a 5G,5,3d5.(4G).5p,s 5F*,5,,,L562,
116.176,0.002,116.17567,0.00007,20,,,27571.25,113647.79,3d5.(4G).4s,a 5G,5,3d5.(4G).5p,s 5F*,4,,,L562,
116.202,0.002,116.19973,0.00004,50*,,,27583.59,113642.31,3d5.(4G).4s,a 5G,4,3d5.(4G).5p,s 5F*,3,,,L562,
116.202,0.002,116.20121,0.00003,50*,6.9e+07,C,0.000,86057.625,3d5.(6S).4s,a 7S,3,3d5.(6S).5p,x 7P*,4,,T3092,L562,
116.332,0.002,116.33234,0.00003,40,6.2e+07,C,0.000,85960.622,3d5.(6S).4s,a 7S,3,3d5.(6S).5p,x 7P*,3,,T3092,L562,
116.421,0.002,116.42057,0.00003,30,5.7e+07,C,0.000,85895.477,3d5.(6S).4s,a 7S,3,3d5.(6S).5p,x 7P*,2,,T3092,L562,
116.582,0.002,116.5828,0.0010,25,,,27547.26,113323.2,3d5.(4G).4s,a 5G,6,,v 5G*,6,,,L562,
116.616,0.002,116.6154,0.0010,10,,,27571.25,113323.2,3d5.(4G).4s,a 5G,5,,v 5G*,6,,,L562,
116.681,0.002,116.6810,0.0007,8,,,27547.26,113251.0,3d5.(4G).4s,a 5G,6,,v 5G*,5,,,L562,
116.713,0.002,116.7137,0.0007,20,,,27571.25,113251.0,3d5.(4G).4s,a 5G,5,,v 5G*,5,,,L562,
116.731,0.002,116.7305,0.0007,9,,,27583.59,113251.0,3d5.(4G).4s,a 5G,4,,v 5G*,5,,,L562,
116.807,0.002,116.8083,0.0004,5,,,27571.25,113181.6,3d5.(4G).4s,a 5G,5,,v 5G*,4,,,L562,
116.825,0.002,116.8251,0.0004,15,,,27583.59,113181.6,3d5.(4G).4s,a 5G,4,,v 5G*,4,,,L562,
116.928,0.002,116.9293,0.0004,15,,,27588.53,113110.3,3d5.(4G).4s,a 5G,3,,v 5G*,3,,,L562,
116.953,0.002,116.9541,0.0004,15,,,27589.36,113093.0,3d5.(4G).4s,a 5G,2,,v 5G*,2,,,L562,
117.752,0.002,117.7512,0.0008,20,,,27547.26,112472.1,3d5.(4G).4s,a 5G,6,3d5.(4G).5p,w 5G*,6,,,L562,
117.789,0.002,117.7890,0.0007,18,,,27571.25,112468.8,3d5.(4G).4s,a 5G,5,3d5.(4G).5p,w 5G*,5,,,L562,
117.814,0.002,117.8138,0.0006,15,,,27583.59,112463.3,3d5.(4G).4s,a 5G,4,3d5.(4G).5p,w 5G*,4,,,L562,
117.834,0.002,117.8351,0.0006,12,,,27588.53,112452.9,3d5.(4G).4s,a 5G,3,3d5.(4G).5p,w 5G*,3,,,L562,
117.876,0.002,117.8758,0.0007,5,,,27589.36,112424.4,3d5.(4G).4s,a 5G,2,3d5.(4G).5p,w 5G*,2,,,L562,
118.069,0.002,118.06997,0.00007,1,,,32787.90,117483.44,3d5.(4D).4s,b 5D,4,3d4.(3D).4s.4p.(3P*),r 5F*,5,,,L562,
118.8502,0.0006,118.85027,0.00003,50,3.7e+08,D,14325.866,98465.345,3d6,a 5D,4,3d5.(6S).4f,5F*,5,,c88,L562,
119.2313,0.0006,119.231451,0.000024,40,3.1e+08,D,14593.835,98464.323,3d6,a 5D,3,3d5.(6S).4f,5F*,4,,c88,L562,
119.500,0.002,119.49978,0.00003,30,2.e+08,E,14781.205,98463.366,3d6,a 5D,2,3d5.(6S).4f,5F*,3,,c88,L562,
119.597,0.002,119.59811,0.00007,30,1.e+08,E,27547.26,111160.62,3d5.(4G).4s,a 5G,6,3d4.(3G).4s.4p.(3P*),t 5F*,5,,c88,L562,
119.633,0.002,119.63244,0.00006,25*,,,27571.25,111160.62,3d5.(4G).4s,a 5G,5,3d4.(3G).4s.4p.(3P*),t 5F*,5,,,L562,
119.633,0.002,119.6343,0.0004,25*,,,27571.25,111159.3,3d5.(4G).4s,a 5G,5,3d4.(3G).4s.4p.(3P*),t 5F*,4,,,L562,
119.652,0.002,119.6520,0.0004,20,,,27583.59,111159.3,3d5.(4G).4s,a 5G,4,3d4.(3G).4s.4p.(3P*),t 5F*,4,,,L562,
119.6724,0.0006,119.67254,0.00003,25,,,14901.203,98462.563,3d6,a 5D,1,3d5.(6S).4f,5F*,2,,,L562,
119.717,0.002,119.7142,0.0003,40*,,,27583.59,111115.9,3d5.(4G).4s,a 5G,4,3d4.(3G).4s.4p.(3P*),t 5F*,3,,,L562,
119.717,0.002,119.71815,0.00006,40*,5.4e+08,C+,0.000,83529.52,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),y 7P*,4,,T3092,L562,
119.757,0.002,119.75747,0.00004,10,,,14959.876,98461.977,3d6,a 5D,0,3d5.(6S).4f,5F*,1,,,L562,
119.800,0.002,119.8003,0.0003,10,,,27588.53,111060.8,3d5.(4G).4s,a 5G,3,3d4.(3G).4s.4p.(3P*),t 5F*,2,,,L562,
119.863,0.002,119.8638,0.0004,10,,,27589.36,111017.4,3d5.(4G).4s,a 5G,2,3d4.(3G).4s.4p.(3P*),t 5F*,1,,,L562,
119.934,0.002,119.9339,0.0014,30,1.0e+08,E,27547.26,110926.5,3d5.(4G).4s,a 5G,6,3d4.(3G).4s.4p.(3P*),y 5H*,7,,c88,L562,
119.938,0.002,119.93888,0.00006,50,5.4e+08,C+,0.000,83375.80,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),y 7P*,3,,T3092,L562,
120.1124,0.0006,120.11148,0.00006,20,5.4e+08,C+,0.000,83255.99,3d5.(6S).4s,a 7S,3,3d4.(5D).4s.4p.(3P*),y 7P*,2,,T3092,L562,
120.123,0.002,120.1227,0.0010,5,,,27547.26,110795.5,3d5.(4G).4s,a 5G,6,3d4.(3G).4s.4p.(3P*),y 5H*,6,,,L562,
120.157,0.002,120.1573,0.0010,40,1.0e+08,E,27571.25,110795.5,3d5.(4G).4s,a 5G,5,3d4.(3G).4s.4p.(3P*),y 5H*,6,,c88,L562,
120.307,0.002,120.3070,0.0010,8,,,27571.25,110691.9,3d5.(4G).4s,a 5G,5,3d4.(3G).4s.4p.(3P*),y 5H*,5,,,L562,
120.325,0.002,120.3249,0.0010,30,,,27583.59,110691.9,3d5.(4G).4s,a 5G,4,3d4.(3G).4s.4p.(3P*),y 5H*,5,,,L562,
,,120.37907,0.00004,,1.0e+06,E,0.000,83070.92,3d5.(6S).4s,a 7S,3,3d5.(a 2F).4p,w 3D*,2,,"T7574,c88",,
120.462,0.002,120.4619,0.0015,25,,,27588.53,110602.3,3d5.(4G).4s,a 5G,3,3d4.(3G).4s.4p.(3P*),y 5H*,4,,,L562,
120.495,0.002,120.4946,0.0004,15,,,30523.71,113515.0,3d6,a 3H,6,3d5.(4G).5p,t 3G*,5,,,L562,
120.542,0.002,120.5420,0.0015,20,,,27589.36,110548.0,3d5.(4G).4s,a 5G,2,3d4.(3G).4s.4p.(3P*),y 5H*,3,,,L562,
,,120.57477,0.00003,,3.e+05,E,0.000,82936.09,3d5.(6S).4s,a 7S,3,3d5.(a 2F).4p,w 3F*,3,,"T7574,c88",,
,,120.60138,0.00004,,5.e+05,E,0.000,82917.79,3d5.(6S).4s,a 7S,3,3d5.(a 2F).4p,w 3F*,2,,"T7574,c88",,
120.655,0.002,120.6552,0.0003,10,,,30679.51,113560.3,3d6,a 3H,5,3d5.(4G).5p,t 3G*,4,,,L562,
120.687,0.002,120.68844,0.00019,5,,,27571.25,110429.23,3d5.(4G).4s,a 5G,5,3d4.4s.4p,u 5D*,4,,,L562,
120.705,0.002,120.70641,0.00019,2,,,27583.59,110429.23,3d5.(4G).4s,a 5G,4,3d4.4s.4p,u 5D*,4,,,L562,
120.712,0.002,120.71361,0.00019,2,,,27588.53,110429.23,3d5.(4G).4s,a 5G,3,3d4.4s.4p,u 5D*,4,,,L562,
,,120.72810,0.00003,,3.e+03,E,0.000,82830.76,3d5.(6S).4s,a 7S,3,3d5.(a 2F).4p,w 3F*,4,,"T7574,c88",,
,,120.86744,0.00004,,9.e+05,E,0.000,82735.27,3d5.(6S).4s,a 7S,3,3d5.(4F).4p,x 5D*,2,,"T7574,c88",,
120.883,0.002,120.8837,0.0003,8,,,30796.06,113520.2,3d6,a 3H,4,3d5.(4G).5p,t 3G*,3,,,L562,
,,120.90061,0.00003,,3.e+06,E,0.000,82712.57,3d5.(6S).4s,a 7S,3,3d5.(4F).4p,x 5D*,3,,"T7574,c88",,
121.033,0.002,121.0331,0.0003,5,,,27583.59,110205.6,3d5.(4G).4s,a 5G,4,3d4.4s.4p,u 5D*,3,,,L562,
,,121.05756,0.00004,,3.e+06,E,0.000,82605.33,3d5.(6S).4s,a 7S,3,3d5.(4F).4p,x 5D*,4,,"T7574,c88",,
121.240,0.002,121.24093,0.00015,5,,,27588.53,110068.93,3d5.(4G).4s,a 5G,3,3d4.4s.4p,u 5D*,2,,,L562,
,,121.33051,0.00004,,2.e+02,E,0.000,82419.50,3d5.(6S).4s,a 7S,3,3d5.(a 2F).4p,w 3D*,3,,"T7574,c88",,
121.350,0.002,121.35111,0.00022,0,,,27589.36,109994.87,3d5.(4G).4s,a 5G,2,3d4.4s.4p,u 5D*,1,,,L562,
,,121.87034,0.00006,,6.e+04,E,0.000,82054.42,3d5.(6S).4s,a 7S,3,3d5.(4F).4p,x 5F*,2,,"T7574,c88",,
,,121.87445,0.00006,,1.e+05,E,0.000,82051.65,3d5.(6S).4s,a 7S,3,3d5.(4F).4p,x 5F*,3,,"T7574,c88",,
121.894,0.002,121.8960,0.0003,8,,,27571.25,109608.4,3d5.(4G).4s,a 5G,5,3d4.(b 3F).4s.4p.(3P*),v 5D*,4,,,L562,
121.950,0.002,121.9508,0.0004,0,,,31514.71,113515.0,3d6,a 3F,4,3d5.(4G).5p,t 3G*,5,,,L562,
,,121.96037,0.00004,,5.e+05,E,0.000,81993.85,3d5.(6S).4s,a 7S,3,3d5.(4F).4p,x 5F*,4,,"T7574,c88",,
122.111,0.002,122.1105,0.0003,6,,,27583.59,109476.6,3d5.(4G).4s,a 5G,4,3d4.(b 3F).4s.4p.(3P*),v 5D*,3,,,L562,
122.2785,0.0006,122.27900,0.00024,30,4.7e+08,D,27547.26,109327.45,3d5.(4G).4s,a 5G,6,3d4.(b 3F).4s.4p.(1P*),u 5F*,5,,c88,L562,
122.315,0.002,122.31488,0.00022,8,,,27571.25,109327.45,3d5.(4G).4s,a 5G,5,3d4.(b 3F).4s.4p.(1P*),u 5F*,5,,,L562,
122.4733,0.0006,122.47315,0.00024,30,3.9e+08,D,27571.25,109221.8,3d5.(4G).4s,a 5G,5,3d4.(b 3F).4s.4p.(1P*),u 5F*,4,,c88,L562,
122.4928,0.0006,122.49166,0.00024,6,,,27583.59,109221.8,3d5.(4G).4s,a 5G,4,3d4.(b 3F).4s.4p.(1P*),u 5F*,4,,,L562,
122.640,0.002,122.63989,0.00023,25,3.e+08,E,27583.59,109123.13,3d5.(4G).4s,a 5G,4,3d4.(b 3F).4s.4p.(1P*),u 5F*,3,,c88,L562,
122.7638,0.0006,122.7631,0.0003,23,4.e+08,E,27588.53,109046.2,3d5.(4G).4s,a 5G,3,3d4.(b 3F).4s.4p.(1P*),u 5F*,2,,c88,L562,
122.8423,0.0006,122.8425,0.0003,20,5.e+08,E,27589.36,108994.4,3d5.(4G).4s,a 5G,2,3d4.(b 3F).4s.4p.(1P*),u 5F*,1,,c88,L562,
122.965,0.002,122.9654,0.0005,25,,,29889.534,111213.2,3d5.(4P).4s,a 5P,3,,s 5P*,3,,,L562,
123.011,0.002,123.0107,0.0005,20,,,29919.444,111213.2,3d5.(4P).4s,a 5P,2,,s 5P*,3,,,L562,
123.015,0.002,123.01759,0.00015,15,,,29889.534,111178.72,3d5.(4P).4s,a 5P,3,,s 5P*,2,,,L562,
123.046,0.002,123.0470,0.0005,1,,,29889.534,111159.3,3d5.(4P).4s,a 5P,3,3d4.(3G).4s.4p.(3P*),t 5F*,4,,,L562,
123.062,0.002,123.06287,0.00015,1,,,29919.444,111178.72,3d5.(4P).4s,a 5P,2,,s 5P*,2,,,L562,
123.087,0.002,123.0876,0.0003,10,,,29919.444,111162.4,3d5.(4P).4s,a 5P,2,,s 5P*,1,,,L562,
123.110,0.002,123.11134,0.00015,8,,,29951.434,111178.72,3d5.(4P).4s,a 5P,1,,s 5P*,2,,,L562,
123.135,0.002,123.1361,0.0003,5,,,29951.434,111162.4,3d5.(4P).4s,a 5P,1,,s 5P*,1,,,L562,
123.3952,0.0006,123.3953,0.0003,30,7.e+08,D,27547.26,108587.6,3d5.(4G).4s,a 5G,6,3d4.(3H).4s.4p.(3P*),x 5G*,6,,c88,L562,
123.430,0.002,123.4319,0.0003,5,,,27571.25,108587.6,3d5.(4G).4s,a 5G,5,3d4.(3H).4s.4p.(3P*),x 5G*,6,,,L562,
123.451,0.002,123.4508,0.0005,8,,,27547.26,108551.2,3d5.(4G).4s,a 5G,6,3d4.(3H).4s.4p.(3P*),x 5G*,5,,,L562,
123.4871,0.0006,123.4874,0.0005,25,6.e+08,D,27571.25,108551.2,3d5.(4G).4s,a 5G,5,3d4.(3H).4s.4p.(3P*),x 5G*,5,,c88,L562,
123.506,0.002,123.5062,0.0005,8,,,27583.59,108551.2,3d5.(4G).4s,a 5G,4,3d4.(3H).4s.4p.(3P*),x 5G*,5,,,L562,
123.527,0.002,123.5276,0.0006,10,1.e+08,E,27571.25,108524.8,3d5.(4G).4s,a 5G,5,3d4.(3H).4s.4p.(3P*),x 5G*,4,,c88,L562,
123.546,0.002,123.5437,0.0003,25*,,,33147.71,114090.7,3d5.(4G).4s,a 3G,5,3d4.(b 3F).4s.4p.(3P*),s 3G*,5,,,L562,
123.546,0.002,123.5465,0.0006,25*,6.e+08,D,27583.59,108524.8,3d5.(4G).4s,a 5G,4,3d4.(3H).4s.4p.(3P*),x 5G*,4,,c88,L562,
123.579,0.002,123.5790,0.0006,10,2.e+08,E,27583.59,108503.5,3d5.(4G).4s,a 5G,4,3d4.(3H).4s.4p.(3P*),x 5G*,3,,c88,L562,
123.587,0.002,123.5865,0.0006,25,5.5e+08,D,27588.53,108503.5,3d5.(4G).4s,a 5G,3,3d4.(3H).4s.4p.(3P*),x 5G*,3,,c88,L562,
123.615,0.002,123.6147,0.0009,25*,7.e+08,D,27589.36,108485.9,3d5.(4G).4s,a 5G,2,3d4.(3H).4s.4p.(3P*),x 5G*,2,,c88,L562,
123.615,0.002,123.61567,0.00009,25*,,,27547.26,108443.15,3d5.(4G).4s,a 5G,6,3d5.(6S).5f,5F*,5,,,L562,
123.654,0.002,123.65407,0.00008,15*,,,32787.90,113658.67,3d5.(4D).4s,b 5D,4,3d5.(4G).5p,s 5F*,5,,,L562,
123.654,0.002,123.65488,0.00017,15*,,,27571.25,108441.49,3d5.(4G).4s,a 5G,5,3d5.(6S).5f,5F*,4,,,L562,
123.677,0.002,123.67750,0.00015,20,,,27583.59,108439.04,3d5.(4G).4s,a 5G,4,3d5.(6S).5f,5F*,3,,,L562,
123.687,0.002,123.68754,0.00015,20*,,,27588.53,108437.42,3d5.(4G).4s,a 5G,3,3d5.(6S).5f,5F*,2,,,L562,
123.687,0.002,123.69124,0.00017,20*,,,27589.36,108435.83,3d5.(4G).4s,a 5G,2,3d5.(6S).5f,5F*,1,,,L562,
123.759,0.002,123.7590,0.0003,2,,,29869.42,110671.6,3d6,a 3P,2,3d4.(a 3P).4s.4p.(3P*),y 3S*,1,,,L562,
123.778,0.002,123.77690,0.00006,1,,,32857.27,113647.79,3d5.(4D).4s,b 5D,3,3d5.(4G).5p,s 5F*,4,,,L562,
123.795,0.002,123.7952,0.0003,1,,,33147.71,113926.3,3d5.(4G).4s,a 3G,5,3d4.(b 3F).4s.4p.(3P*),s 3G*,4,,,L562,
123.835,0.002,123.8357,0.0005,5,,,29919.444,110671.6,3d5.(4P).4s,a 5P,2,3d4.(a 3P).4s.4p.(3P*),y 3S*,1,,,L562,
123.884,0.002,123.8848,0.0003,7,,,29951.434,110671.6,3d5.(4P).4s,a 5P,1,3d4.(a 3P).4s.4p.(3P*),y 3S*,1,,,L562,
