obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
157.3003,157.30040,3,,,85481.35,149053.98,3p2,1D,2,3s.14p,1P*,1,,,L4575,
158.0919,158.09199,1,,,85481.35,148735.66,3p2,1D,2,3s.12f,1F*,3,,,L4575,
158.4708,158.47085,4,,,85481.35,148584.44,3p2,1D,2,3s.13p,1P*,1,,,L4575,
159.6059,159.6053,112,,,85481.35,148135.9,3p2,1D,2,3s.11f,1F*,3,,,L3460,
159.9410,159.94078,20,,,85481.35,148004.49,3p2,1D,2,3s.12p,1P*,1,,,L4575,
161.6415,161.64145,10,,,85481.35,147346.67,3p2,1D,2,3s.10f,1F*,3,,,L4575,
161.83990,161.83987,50,,,85481.35,147270.82,3p2,1D,2,3s.11p,1P*,1,,,L3460,
162.56271,162.56276,125,1.31e+08,C+,59852.02,121366.725,3s.3p,1P*,1,3s.5s,1S,0,,T6533,L3460,
164.42348,164.42346,100,,,85481.35,146299.92,3p2,1D,2,3s.10p,1P*,1,,,L3460,
164.48089,164.48085,100,,,85481.35,146278.70,3p2,1D,2,3s.9f,1F*,3,,,L3460,
167.07867,167.07874,400g,1.41e+09,A+,0.00,59852.02,2p6.3s2,1S,0,3s.3p,1P*,1,,"c47,u24,T6101,T5370",L3460,
168.18089,168.18100,80,,,85481.35,144941.10,3p2,1D,2,3s.9p,1P*,1,,,L3460,
168.62505,168.62525,100,,,85481.35,144784.45,3p2,1D,2,3s.8f,1F*,3,,,L3460,
171.94400,171.9442,340,6.55e+08,A,37393.03,95551.44,3s.3p,3P*,0,3s.3d,3D,1,,c47,L3460,
172.12435,172.1244,255,4.93e+08,A,37453.91,95551.44,3s.3p,3P*,1,3s.3d,3D,1,,c47,L3460,
172.12714,172.1271,365,8.82e+08,A,37453.91,95550.51,3s.3p,3P*,1,3s.3d,3D,2,,c47,L3460,
,172.4922,,3.32e+07,B+,37577.79,95551.44,3s.3p,3P*,2,3s.3d,3D,1,,c47,,
172.49519,172.4949,255,2.97e+08,A,37577.79,95550.51,3s.3p,3P*,2,3s.3d,3D,2,,c47,L3460,
172.49838,172.4982,365,1.18e+09,A,37577.79,95549.42,3s.3p,3P*,2,3s.3d,3D,3,,c47,L3460,
173.97382,173.9740,50,,,85481.35,142961.20,3p2,1D,2,3s.8p,1P*,1,,,L3460,
175.0612,175.0618,60,5.73e+07,C+,85481.35,142604.05,3p2,1D,2,3s.7f,1F*,3,,T6533,L3460,
176.01044,176.0106,210,3.13e+08,A,37453.91,94268.68,3s.3p,3P*,1,3p2,3P,2,,c47,L3460,
176.19751,176.1977,190,4.12e+08,A,37393.03,94147.46,3s.3p,3P*,0,3p2,3P,1,,c47,L3460,
176.38692,176.3869,255,3.04e+08,A,37453.91,94147.46,3s.3p,3P*,1,3p2,3P,1,,c47,L3460,
176.39521,176.3952,315,9.21e+08,A,37577.79,94268.68,3s.3p,3P*,2,3p2,3P,2,,c47,L3460,
176.58150,176.5816,190,1.23e+09,A,37453.91,94084.96,3s.3p,3P*,1,3p2,3P,0,,c47,L3460,
176.77308,176.7732,225,5.13e+08,A,37577.79,94147.46,3s.3p,3P*,2,3p2,3P,1,,c47,L3460,
177.2802,177.2803,10,9.41e+08,B,94084.96,150492.80,3p2,3P,0,3p.3d,3D*,1,,"T6298c4,LS",L4575,
177.4002,177.4002,25,1.26e+09,B+,94147.46,150517.17,3p2,3P,1,3p.3d,3D*,2,,"T6298c4,LS",L4575,
177.4770,177.4770,10,7.01e+08,B,94147.46,150492.80,3p2,3P,1,3p.3d,3D*,1,,"T6298c4,LS",L4575,
177.619,177.6202,10,,,91274.50,147574.4,3s.4s,3S,1,3s.11p,3P*,2,,,L7431,
177.6975,177.6973,100,1.67e+09,B+,94268.68,150544.17,3p2,3P,2,3p.3d,3D*,3,,"T6298c4,LS",L4575,
177.7825,177.7826,3,4.18e+08,B,94268.68,150517.17,3p2,3P,2,3p.3d,3D*,2,,"T6298c4,LS",L4575,
,177.8596,,4.64e+07,C+,94268.68,150492.80,3p2,3P,2,3p.3d,3D*,1,,"T6298c4,LS",,
180.74168,180.7416,70,,,91274.50,146602.10,3s.4s,3S,1,3s.10p,3P*,2,,,L3460,
180.75851,180.7584,20,,,91274.50,146596.95,3s.4s,3S,1,3s.10p,3P*,1,,,L3460,
180.7651,180.7653,1,,,91274.50,146594.85,3s.4s,3S,1,3s.10p,3P*,0,,,L4575,
181.8352,181.8355,50,5.45e+08,B+,95549.42,150544.17,3s.3d,3D,3,3p.3d,3D*,3,,"T6298c4,LS",L4575,
181.8392,181.8391,3,6.82e+07,C+,95550.51,150544.17,3s.3d,3D,2,3p.3d,3D*,3,,"T6298c4,LS",L4575,
,181.9249,,9.54e+07,C+,95549.42,150517.17,3s.3d,3D,3,3p.3d,3D*,2,,"T6298c4,LS",,
181.9285,181.9285,1,4.25e+08,B,95550.51,150517.17,3s.3d,3D,2,3p.3d,3D*,2,,"T6298c4,LS",L4575,
,181.9315,,9.17e+07,C+,95551.44,150517.17,3s.3d,3D,1,3p.3d,3D*,2,,"T6298c4,LS",,
,182.0092,,1.53e+08,C+,95550.51,150492.80,3s.3d,3D,2,3p.3d,3D*,1,,"T6298c4,LS",,
182.0124,182.0122,2,4.57e+08,B,95551.44,150492.80,3s.3d,3D,1,3p.3d,3D*,1,,"T6298c4,LS",L4575,
182.85876,182.8587,290,4.72e+08,B,91274.50,145961.54,3s.4s,3S,1,3p.4s,3P*,2,,"T6298c4,LS",L3460,
183.28374,183.2838,225,4.69e+08,B,91274.50,145834.70,3s.4s,3S,1,3p.4s,3P*,1,,"T6298c4,LS",L3460,
183.48077,183.4807,170,4.67e+08,C+,91274.50,145776.15,3s.4s,3S,1,3p.4s,3P*,0,,"T6298c4,LS",L3460,
183.69635,183.6965,60,4.03e+07,C,85481.35,139918.98,3p2,1D,2,3s.7p,1P*,1,,T6533,L3460,
184.8888,184.8888,1,,,95350.60,149437.17,3s.4s,1S,0,3s.15p,1P*,1,,,L4575,
184.915,184.9164,2,,,95550.51,149629.0,3s.3d,3D,2,3s.14f,3F*,3,,,L7431,
185.58054,185.5804,90,,,91274.50,145159.49,3s.4s,3S,1,3s.9p,3P*,2,,,L3460,
185.59286,185.5926,190,8.38e+07,B+,37393.03,91274.50,3s.3p,3P*,0,3s.4s,3S,1,,c47,L3460,
185.60957,185.6095,90,,,91274.50,145151.06,3s.4s,3S,1,3s.9p,3P*,1,,,L3460,
185.62741,185.6275,30,,,91274.50,145145.84,3s.4s,3S,1,3s.9p,3P*,0,,,L3460,
185.80262,185.8025,315,2.49e+08,A,37453.91,91274.50,3s.3p,3P*,1,3s.4s,3S,1,,c47,L3460,
185.99796,185.99809,110,8.68e+07,B,85481.35,139245.343,3p2,1D,2,3s.6f,1F*,3,,T6533,L3460,
186.2081,186.2080,5,,,95350.60,149053.98,3s.4s,1S,0,3s.14p,1P*,1,,,L4575,
186.23111,186.2311,400,4.08e+08,A,37577.79,91274.50,3s.3p,3P*,2,3s.4s,3S,1,,c47,L3460,
187.704,187.7046,5,,,95550.51,148825.7,3s.3d,3D,2,3s.12f,3F*,3,,,L7431,
187.8504,187.8504,8,,,95350.60,148584.44,3s.4s,1S,0,3s.13p,1P*,1,,,L4575,
189.7401,189.7401,10,,,95549.42,148253.08,3s.3d,3D,3,3s.11f,3F*,4,,,L4575,
189.7460,189.7461,3,,,95550.51,148252.52,3s.3d,3D,2,3s.11f,3F*,3,,,L4575,
189.7500,189.7500,1,,,95551.44,148252.37,3s.3d,3D,1,3s.11f,3F*,2,,,L4575,
189.91943,189.9195,25,,,95350.60,148004.49,3s.4s,1S,0,3s.12p,1P*,1,,,L3460,
190.4326,190.4327,8,2.7e+08,D,94084.96,146596.95,3p2,3P,0,3s.10p,3P*,1,,"T6298c4,LS",L4575,
190.64082,190.6409,25,2.0e+08,D,94147.46,146602.10,3p2,3P,1,3s.10p,3P*,2,,"T6298c4,LS",L3460,
190.6596,190.6596,4,2.0e+08,D,94147.46,146596.95,3p2,3P,1,3s.10p,3P*,1,,"T6298c4,LS",L4575,
190.6674,190.6673,8,8.2e+08,D,94147.46,146594.85,3p2,3P,1,3s.10p,3P*,0,,"T6298c4,LS",L4575,
191.08252,191.0825,80,5.8e+08,D,94268.68,146602.10,3p2,3P,2,3s.10p,3P*,2,,"T6298c4,LS",L3460,
191.1013,191.1013,15,3.4e+08,D,94268.68,146596.95,3p2,3P,2,3s.10p,3P*,1,,"T6298c4,LS",L4575,
192.216,192.2154,1,,,95549.42,147574.4,3s.3d,3D,3,3s.11p,3P*,2,,,L7431,
192.47537,192.4754,50,,,95549.42,147504.12,3s.3d,3D,3,3s.10f,3F*,4,,,L3460,
192.4825,192.4826,30,,,95550.51,147503.27,3s.3d,3D,2,3s.10f,3F*,3,,,L4575,
192.4879,192.4879,10,,,95551.44,147502.76,3s.3d,3D,1,3s.10f,3F*,2,,,L4575,
192.60291,192.6032,60,,,95350.60,147270.82,3s.4s,1S,0,3s.11p,1P*,1,,,L3460,
192.6948,192.6948,20,,,91274.50,143170.04,3s.4s,3S,1,3s.8p,3P*,2,,,L4575,
192.7070,192.7070,10,,,91274.50,143166.76,3s.4s,3S,1,3s.8p,3P*,1,,,L4575,
192.713,192.7120,1,,,91274.50,143165.4,3s.4s,3S,1,3s.8p,3P*,0,,,L7431,
192.99775,192.9977,150,1.15e+08,C+,94147.46,145961.54,3p2,3P,1,3p.4s,3P*,2,,"T6298c4,LS",L3460,
193.10481,193.1050,125,1.04e+09,A,59852.02,111637.33,3s.3p,1P*,1,3p2,1S,0,,"c47,u24",L3460,
193.23768,193.2377,150,1.53e+08,C+,94084.96,145834.70,3p2,3P,0,3p.4s,3P*,1,,"T6298c4,LS",L3460,
193.45032,193.4503,225,3.44e+08,B,94268.68,145961.54,3p2,3P,2,3p.4s,3P*,2,,"T6298c4,LS",L3460,
193.47129,193.4713,125,1.14e+08,C+,94147.46,145834.70,3p2,3P,1,3p.4s,3P*,1,,"T6298c4,LS",L3460,
193.69066,193.6908,125,4.56e+08,C+,94147.46,145776.15,3p2,3P,1,3p.4s,3P*,0,,"T6298c4,LS",L3460,
193.92606,193.9262,150,1.89e+08,C+,94268.68,145834.70,3p2,3P,2,3p.4s,3P*,1,,"T6298c4,LS",L3460,
195.8247,195.8246,8,,,94084.96,145151.06,3p2,3P,0,3s.9p,3P*,1,,,L4575,
195.877,195.8761,1,5.7e+08,D,95549.42,146602.10,3s.3d,3D,3,3s.10p,3P*,2,,T6533,L7431,
,195.8839,,6.8e+06,D,95551.44,146602.10,3s.3d,3D,1,3s.10p,3P*,2,,T6533,,
195.900,195.9000,0,,,95550.51,146596.95,3s.3d,3D,2,3s.10p,3P*,1,,,L7431,
,195.9036,,1.7e+08,D,95551.44,146596.95,3s.3d,3D,1,3s.10p,3P*,1,,T6533,,
,195.9117,,6.8e+08,D,95551.44,146594.85,3s.3d,3D,1,3s.10p,3P*,0,,T6533,,
196.0322,196.0322,3,,,94147.46,145159.49,3p2,3P,1,3s.9p,3P*,2,,,L4575,
196.0646,196.0646,3,,,94147.46,145151.06,3p2,3P,1,3s.9p,3P*,1,,,L4575,
196.0846,196.0847,10,,,94147.46,145145.84,3p2,3P,1,3s.9p,3P*,0,,,L4575,
196.25904,196.2591,70,,,95549.42,146502.47,3s.3d,3D,3,3s.9f,3F*,4,,,L3460,
196.2645,196.2648,8,,,95549.42,146500.99,3s.3d,3D,3,3s.9f,3F*,3,,,L4575,
196.26910,196.2690,60,,,95550.51,146500.99,3s.3d,3D,2,3s.9f,3F*,3,,,L3460,
196.27349,196.2735,70,,,95350.60,146299.92,3s.4s,1S,0,3s.10p,1P*,1,,,L3460,
196.2763,196.2768,50,,,95551.44,146499.90,3s.3d,3D,1,3s.9f,3F*,2,,,L3460,
196.4990,196.4991,40,,,94268.68,145159.49,3p2,3P,2,3s.9p,3P*,2,,,L4575,
196.5316,196.5317,10,,,94268.68,145151.06,3p2,3P,2,3s.9p,3P*,1,,,L4575,
198.3650,198.3650,10,4.06e+06,C,95549.42,145961.54,3s.3d,3D,3,3p.4s,3P*,2,,"T6298c4,LS",L4575,
,198.3693,,7.24e+05,D,95550.51,145961.54,3s.3d,3D,2,3p.4s,3P*,2,,"T6298c4,LS",,
,198.3729,,4.82e+04,E,95551.44,145961.54,3s.3d,3D,1,3p.4s,3P*,2,,"T6298c4,LS",,
198.8699,198.8697,3,3.60e+06,C,95550.51,145834.70,3s.3d,3D,2,3p.4s,3P*,1,,"T6298c4,LS",L4575,
,198.8733,,1.20e+06,D,95551.44,145834.70,3s.3d,3D,1,3p.4s,3P*,1,,"T6298c4,LS",,
199.05310,199.0533,315,1.38e+09,A,59852.02,110089.83,3s.3p,1P*,1,3s.3d,1D,2,,"c47,u24",L3460,
199.105,199.1052,1,4.77e+06,D,95551.44,145776.15,3s.3d,3D,1,3p.4s,3P*,0,,"T6298c4,LS",L7431,
obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
201.5864,201.5864,70,,,95350.60,144941.10,3s.4s,1S,0,3s.9p,1P*,1,,,L4575,
201.6053,201.6052,150,9.82e+07,C+,95549.42,145135.31,3s.3d,3D,3,3s.8f,3F*,4,,"T6298c4,LS",L4575,
201.6193,201.6189,80,1.10e+07,D,95549.42,145131.93,3s.3d,3D,3,3s.8f,3F*,3,,"T6298c4,LS",L4575,
201.6234,201.6234,150,8.73e+07,C+,95550.51,145131.93,3s.3d,3D,2,3s.8f,3F*,3,,"T6298c4,LS",L4575,
,201.6288,,4.32e+05,E,95549.42,145129.51,3s.3d,3D,3,3s.8f,3F*,2,,"T6298c4,LS",,
201.6334,201.6332,50,1.53e+07,D,95550.51,145129.51,3s.3d,3D,2,3s.8f,3F*,2,,"T6298c4,LS",L4575,
201.6369,201.6370,100,8.25e+07,C,95551.44,145129.51,3s.3d,3D,1,3s.8f,3F*,2,,"T6298c4,LS",L4575,
202.2081,202.2082,40,4.05e+07,C+,85481.35,134919.40,3p2,1D,2,3s.6p,1P*,1,,T6533,L4575,
203.675,203.6760,1,,,94084.96,143166.76,3p2,3P,0,3s.8p,3P*,1,,,L7431,
203.922,203.9221,1,,,94147.46,143170.04,3p2,3P,1,3s.8p,3P*,2,,,L7431,
203.940,203.9414,5,,,94147.46,143165.4,3p2,3P,1,3s.8p,3P*,0,,,L7431,
204.427,204.4277,2,,,94268.68,143170.04,3p2,3P,2,3s.8p,3P*,2,,,L7431,
204.441,204.4414,1,,,94268.68,143166.76,3p2,3P,2,3s.8p,3P*,1,,,L7431,
204.763,204.7634,5,,,91274.50,140095.7,3s.4s,3S,1,3s.7p,3P*,2,,,L7431,
204.779,204.7793,5,,,91274.50,140091.9,3s.4s,3S,1,3s.7p,3P*,1,,,L7431,
204.787,204.7873,1,,,91274.50,140090.0,3s.4s,3S,1,3s.7p,3P*,0,,,L7431,
207.4009,207.4009,200,1.41e+08,B,85481.35,133681.78,3p2,1D,2,3s.5f,1F*,3,,T6533,L4575,
208.1481,208.1480,15,,,37453.91,85481.35,3s.3p,3P*,1,3p2,1D,2,,,L4575,
208.6864,208.6863,30,,,37577.79,85481.35,3s.3p,3P*,2,3p2,1D,2,,,L4575,
209.4264,209.4263,700,1.84e+08,C+,95549.42,143283.75,3s.3d,3D,3,3s.7f,3F*,4,,"T6298c4,LS",L4575,
209.4744,209.4741,150,2.05e+07,D,95549.42,143272.86,3s.3d,3D,3,3s.7f,3F*,3,,"T6298c4,LS",L4575,
209.4790,209.4789,300,1.64e+08,C+,95550.51,143272.86,3s.3d,3D,2,3s.7f,3F*,3,,"T6298c4,LS",L4575,
,209.5049,,8.10e+05,E,95549.42,143265.83,3s.3d,3D,3,3s.7f,3F*,2,,"T6298c4,LS",,
209.5100,209.5097,100,2.87e+07,D,95550.51,143265.83,3s.3d,3D,2,3s.7f,3F*,2,,"T6298c4,LS",L4575,
209.5140,209.5138,200,1.55e+08,C+,95551.44,143265.83,3s.3d,3D,1,3s.7f,3F*,2,,"T6298c4,LS",L4575,
209.9709,209.9706,80,,,95350.60,142961.20,3s.4s,1S,0,3s.8p,1P*,1,,,L4575,
219.2604,219.2604,500,2.47e+08,C+,95549.42,141143.05,3s.3d,3D,3,3p.3d,3F*,4,,"T6298c4,LS",L4575,
219.4189,219.4191,20,2.74e+07,C,95549.42,141110.06,3s.3d,3D,3,3p.3d,3F*,3,,"T6298c4,LS",L4575,
219.4245,219.4244,70,2.19e+08,C+,95550.51,141110.06,3s.3d,3D,2,3p.3d,3F*,3,,"T6298c4,LS",L4575,
,219.5404,,1.08e+06,E,95549.42,141084.89,3s.3d,3D,3,3p.3d,3F*,2,,"T6298c4,LS",,
219.5456,219.5457,300,3.83e+07,C,95550.51,141084.89,3s.3d,3D,2,3p.3d,3F*,2,,"T6298c4,LS",L4575,
219.5502,219.5502,300,2.07e+08,C+,95551.44,141084.89,3s.3d,3D,1,3p.3d,3F*,2,,"T6298c4,LS",L4575,
224.3045,224.3047,300,3.03e+07,C+,95350.60,139918.98,3s.4s,1S,0,3s.7p,1P*,1,,T6533,L4575,
228.5126,228.5133,50,,,91274.50,135022.127,3s.4s,3S,1,3s.6p,3P*,2,,,L4575,
228.5470,228.5469,10,,,91274.50,135015.701,3s.4s,3S,1,3s.6p,3P*,1,,,L4575,
228.569,228.5647,5,,,91274.50,135012.285,3s.4s,3S,1,3s.6p,3P*,0,,,L3471,
231.2225,231.2192,1,,,105441.50,148677.2,3s.4p,3P*,1,3s.13s,3S,1,,,L3471,
231.3768,231.3768,100,,,105470.93,148677.2,3s.4p,3P*,2,3s.13s,3S,1,,,L4575,
232.4199,232.4198,350,3.46e+07,C+,95549.42,138561.8,3s.3d,3D,3,3s.6f,3F*,4,,"T6298c4,LS",L4575,
232.5436,232.5437,10,3.85e+06,C,95549.42,138538.9,3s.3d,3D,3,3s.6f,3F*,3,,"T6298c4,LS",L4575,
232.5494,232.5496,300,3.07e+07,C+,95550.51,138538.9,3s.3d,3D,2,3s.6f,3F*,3,,"T6298c4,LS",L4575,
,232.6384,,1.52e+05,E,95549.42,138521.4,3s.3d,3D,3,3s.6f,3F*,2,,"T6298c4,LS",,
232.6445,232.6443,10,5.38e+06,C,95550.51,138521.4,3s.3d,3D,2,3s.6f,3F*,2,,"T6298c4,LS",L4575,
232.6496,232.6493,300,2.90e+07,C+,95551.44,138521.4,3s.3d,3D,1,3s.6f,3F*,2,,"T6298c4,LS",L4575,
232.820,232.8201,3,,,106920.56,149859.0,3s.4p,1P*,1,3s.16s,1S,0,,,L3471,
234.469,234.4688,7,,,106920.56,149557.1,3s.4p,1P*,1,3s.15s,1S,0,,,L3471,
234.547,234.5473,3,,,105470.93,148093.2,3s.4p,3P*,2,3s.11d,3D,3,,,L3471,
234.592,234.5895,3,,,105441.50,148056.1,3s.4p,3P*,1,3s.12s,3S,1,,,L3471,
234.7516,234.7516,30,,,105470.93,148056.1,3s.4p,3P*,2,3s.12s,3S,1,,,L4575,
