obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
48.035,0.002,48.0369,0.0021,29a*,,,37357.80,245531,1s2.2s.2p,3P*,2,1s2.2p.9p,3P,"0,1,2",,,L12120,
48.400,0.002,48.3967,0.0021,40a*,,,37335.54,243961,1s2.2s.2p,3P*,0,1s2.2p.8p,3P,"0,1,2",,,L12120,
48.400,0.002,48.3982,0.0021,40a*,,,37341.65,243961,1s2.2s.2p,3P*,1,1s2.2p.8p,3P,"0,1,2",,,L12120,
48.400,0.002,48.4020,0.0021,40a*,,,37357.80,243961,1s2.2s.2p,3P*,2,1s2.2p.8p,3P,"0,1,2",,,L12120,
48.742,0.015,48.7550,0.0007,450a*,,,0.00,205107,1s2.2s2,1S,0,1s2.2p.3d,1P*,1,,,L12120,
48.946,0.006,48.942,0.007,120a*,,,37335.54,241660,1s2.2s.2p,3P*,0,1s2.2p.7p,3P,"0,1,2",,,L12120,
48.946,0.006,48.943,0.007,120a*,,,37341.65,241660,1s2.2s.2p,3P*,1,1s2.2p.7p,3P,"0,1,2",,,L12120,
48.946,0.006,48.947,0.007,120a*,,,37357.80,241660,1s2.2s.2p,3P*,2,1s2.2p.7p,3P,"0,1,2",,,L12120,
49.780,0.002,49.7764,0.0020,68a*,,,37335.54,238234,1s2.2s.2p,3P*,0,1s2.2p.6p,3P,"0,1,2",,,L12120,
49.780,0.002,49.7779,0.0020,68a*,,,37341.65,238234,1s2.2s.2p,3P*,1,1s2.2p.6p,3P,"0,1,2",,,L12120,
49.780,0.002,49.7819,0.0020,68a*,,,37357.80,238234,1s2.2s.2p,3P*,2,1s2.2p.6p,3P,"0,1,2",,,L12120,
49.881,0.002,49.8774,0.0020,56a*,,,37335.54,237827,1s2.2s.2p,3P*,0,1s2.2p.6p,3D,"1,2,3",,,L12120,
49.881,0.002,49.8790,0.0020,56a*,,,37341.65,237827,1s2.2s.2p,3P*,1,1s2.2p.6p,3D,"1,2,3",,,L12120,
49.881,0.002,49.8830,0.0020,56a*,,,37357.80,237827,1s2.2s.2p,3P*,2,1s2.2p.6p,3D,"1,2,3",,,L12120,
50.73,0.05,50.73,0.05,47a,,,0.00,197120,1s2.2s2,1S,0,1s2.2s.9p,1P*,1,,,L12120,
51.13,0.05,51.13,0.05,47a,,,0.00,195580,1s2.2s2,1S,0,1s2.2s.8p,1P*,1,,,L12120,
51.299,0.002,51.2953,0.0021,90a*,,,37335.54,232285,1s2.2s.2p,3P*,0,1s2.2p.5p,3P,"0,1,2",,,L12120,
51.299,0.002,51.2970,0.0021,90a*,,,37341.65,232285,1s2.2s.2p,3P*,1,1s2.2p.5p,3P,"0,1,2",,,L12120,
51.299,0.002,51.3012,0.0021,90a*,,,37357.80,232285,1s2.2s.2p,3P*,2,1s2.2p.5p,3P,"0,1,2",,,L12120,
51.496,0.002,51.4921,0.0021,80a*,,,37335.54,231540,1s2.2s.2p,3P*,0,1s2.2p.5p,3D,"1,2,3",,,L12120,
51.496,0.002,51.4937,0.0021,80a*,,,37341.65,231540,1s2.2s.2p,3P*,1,1s2.2p.5p,3D,"1,2,3",,,L12120,
51.496,0.002,51.4980,0.0021,80a*,,,37357.80,231540,1s2.2s.2p,3P*,2,1s2.2p.5p,3D,"1,2,3",,,L12120,
51.72,0.05,51.654,0.003,94a,,,0.00,193594,1s2.2s2,1S,0,1s2.2s.7p,1P*,1,,,L12120,
52.56,0.05,52.56,0.05,76a,,,0.00,190260,1s2.2s2,1S,0,1s2.2s.6p,1P*,1,,,L12120,
53.63,0.05,53.582,0.049,30a,1.58e+07,B,0.00,186629.92,1s2.2s2,1S,0,1s2.2p.3s,1P*,1,,u27,L12120,
54.429,0.004,54.4233,0.0004,137a*,,,37335.54,221080.3,1s2.2s.2p,3P*,0,1s2.2p.4p,3P,"0,1,2",,,L12120,
54.429,0.004,54.4251,0.0004,137a*,,,37341.65,221080.3,1s2.2s.2p,3P*,1,1s2.2p.4p,3P,"0,1,2",,,L12120,
54.429,0.004,54.4299,0.0004,137a*,,,37357.80,221080.3,1s2.2s.2p,3P*,2,1s2.2p.4p,3P,"0,1,2",,,L12120,
54.9180,0.0020,54.9135,0.0021,122a*,,,37335.54,219440,1s2.2s.2p,3P*,0,1s2.2p.4p,3D,"1,2,3",,,L12120,
54.9180,0.0020,54.9154,0.0021,122a*,,,37341.65,219440,1s2.2s.2p,3P*,1,1s2.2p.4p,3D,"1,2,3",,,L12120,
54.9180,0.0020,54.9203,0.0021,122a*,,,37357.80,219440,1s2.2s.2p,3P*,2,1s2.2p.4p,3D,"1,2,3",,,L12120,
55.0155,0.0010,55.0159,0.0009,1,1.77e+08,B,0.00,181765.7,1s2.2s2,1S,0,1s2.2s.5p,1P*,1,,u27,L12120,
58.6198,0.0010,58.61963,0.00003,2,3.32e+08,B,0.00,170591.33,1s2.2s2,1S,0,1s2.2s.4p,1P*,1,,u27,L12120,
62.10,0.05,62.09,0.05,53a*,,,37335.54,198380,1s2.2s.2p,3P*,0,1s2.2s.10d,3D,"1,2,3",,,L12120,
62.10,0.05,62.10,0.05,53a*,,,37341.65,198380,1s2.2s.2p,3P*,1,1s2.2s.10d,3D,"1,2,3",,,L12120,
62.10,0.05,62.10,0.05,53a*,,,37357.80,198380,1s2.2s.2p,3P*,2,1s2.2s.10d,3D,"1,2,3",,,L12120,
62.50,0.05,62.49,0.05,55a*,,,37335.54,197350,1s2.2s.2p,3P*,0,1s2.2s.9d,3D,"1,2,3",,,L12120,
62.50,0.05,62.50,0.05,55a*,,,37341.65,197350,1s2.2s.2p,3P*,1,1s2.2s.9d,3D,"1,2,3",,,L12120,
62.50,0.05,62.50,0.05,55a*,,,37357.80,197350,1s2.2s.2p,3P*,2,1s2.2s.9d,3D,"1,2,3",,,L12120,
63.10,0.05,63.09,0.05,97a*,,,37335.54,195830,1s2.2s.2p,3P*,0,1s2.2s.8d,3D,"1,2,3",,,L12120,
63.10,0.05,63.10,0.05,97a*,,,37341.65,195830,1s2.2s.2p,3P*,1,1s2.2s.8d,3D,"1,2,3",,,L12120,
63.10,0.05,63.10,0.05,97a*,,,37357.80,195830,1s2.2s.2p,3P*,2,1s2.2s.8d,3D,"1,2,3",,,L12120,
,,63.18021,0.00016,,3.37e+07,B,37341.65,195619.05,1s2.2s.2p,3P*,1,1s2.2p.3p,3P,2,,"u27,LS",,
,,63.18210,0.00016,,4.50e+07,B,37335.54,195608.22,1s2.2s.2p,3P*,0,1s2.2p.3p,3P,1,,"u27,LS",,
,,63.18714,0.00016,,1.35e+08,C,37341.65,195601.7,1s2.2s.2p,3P*,1,1s2.2p.3p,3P,0,,"u27,LS",,
63.1875,0.0020,63.18454,0.00024,2*,3.37e+07,B,37341.65,195608.22,1s2.2s.2p,3P*,1,1s2.2p.3p,3P,1,,"u27,LS",L12120,
63.1875,0.0020,63.18666,0.00024,2*,1.01e+08,B,37357.80,195619.05,1s2.2s.2p,3P*,2,1s2.2p.3p,3P,2,,"u27,LS",L12120,
,,63.19099,0.00016,,5.62e+07,C,37357.80,195608.22,1s2.2s.2p,3P*,2,1s2.2p.3p,3P,1,,"u27,LS",,
63.44,0.05,63.43,0.05,a*,,,37335.54,194980,1s2.2s.2p,3P*,0,1s2.2s.8s,3S,1,,,L12120,
63.44,0.05,63.44,0.05,a*,,,37341.65,194980,1s2.2s.2p,3P*,1,1s2.2s.8s,3S,1,,,L12120,
63.44,0.05,63.44,0.05,a*,,,37357.80,194980,1s2.2s.2p,3P*,2,1s2.2s.8s,3S,1,,,L12120,
63.960,0.010,63.954,0.010,25*,,,37335.54,193698,1s2.2s.2p,3P*,0,1s2.2s.7d,3D,"1,2,3",,,L12120,
63.960,0.010,63.956,0.010,25*,,,37341.65,193698,1s2.2s.2p,3P*,1,1s2.2s.7d,3D,"1,2,3",,,L12120,
63.960,0.010,63.963,0.010,25*,,,37357.80,193698,1s2.2s.2p,3P*,2,1s2.2s.7d,3D,"1,2,3",,,L12120,
64.158,0.006,64.1474,0.0004,220*,2.16e+07,B,37335.54,193226.5,1s2.2s.2p,3P*,0,1s2.2p.3p,3S,1,,"u27,LS",L12120,
64.158,0.006,64.1499,0.0004,220*,6.47e+07,B,37341.65,193226.5,1s2.2s.2p,3P*,1,1s2.2p.3p,3S,1,,"u27,LS",L12120,
64.158,0.006,64.1566,0.0004,220*,1.08e+08,B,37357.80,193226.5,1s2.2s.2p,3P*,2,1s2.2p.3p,3S,1,,"u27,LS",L12120,
64.56,0.05,64.56,0.05,10a*,,,37335.54,192240,1s2.2s.2p,3P*,0,1s2.2s.7s,3S,1,,,L12120,
64.56,0.05,64.56,0.05,10a*,,,37341.65,192240,1s2.2s.2p,3P*,1,1s2.2s.7s,3S,1,,,L12120,
64.56,0.05,64.57,0.05,10a*,,,37357.80,192240,1s2.2s.2p,3P*,2,1s2.2s.7s,3S,1,,,L12120,
65.064,0.005,65.05944,0.00508,60*,5.3e+07,C,37357.80,191063.4,1s2.2s.2p,3P*,2,1s2.2p.3p,3D,3,,"u27,LS",L12120,
65.064,0.005,65.06056,0.00508,60*,3.96e+07,C,37341.65,191044.6,1s2.2s.2p,3P*,1,1s2.2p.3p,3D,2,,"u27,LS",L12120,
65.064,0.005,65.06212,0.00508,60*,2.94e+07,C,37335.54,191034.8,1s2.2s.2p,3P*,0,1s2.2p.3p,3D,1,,"u27,LS",L12120,
,,65.06471,0.00021,,2.2e+07,C,37341.65,191034.8,1s2.2s.2p,3P*,1,1s2.2p.3p,3D,1,,"u27,LS",,
,,65.06740,0.00021,,1.3e+07,C,37357.80,191044.6,1s2.2s.2p,3P*,2,1s2.2p.3p,3D,2,,"u27,LS",,
,,65.07155,0.00021,,1.5e+06,C,37357.80,191034.8,1s2.2s.2p,3P*,2,1s2.2p.3p,3D,1,,"u27,LS",,
65.4022,0.0020,65.3942,0.0021,80*,,,37335.54,190254.4,1s2.2s.2p,3P*,0,1s2.2s.6d,3D,"1,2,3",,,L12120,
65.4022,0.0020,65.3968,0.0021,80*,,,37341.65,190254.4,1s2.2s.2p,3P*,1,1s2.2s.6d,3D,"1,2,3",,,L12120,
65.4022,0.0020,65.4037,0.0021,80*,,,37357.80,190254.4,1s2.2s.2p,3P*,2,1s2.2s.6d,3D,"1,2,3",,,L12120,
66.3066,0.0020,66.29758,0.00022,15*,,,37335.54,188170.6,1s2.2s.2p,3P*,0,1s2.2s.6s,3S,1,,,L12120,
66.3066,0.0020,66.30027,0.00022,15*,,,37341.65,188170.6,1s2.2s.2p,3P*,1,1s2.2s.6s,3S,1,,,L12120,
66.3066,0.0020,66.30737,0.00022,15*,,,37357.80,188170.6,1s2.2s.2p,3P*,2,1s2.2s.6s,3S,1,,,L12120,
67.8985,0.0020,67.88950,0.00023,220*,2.59e+08,B,37335.54,184633.72,1s2.2s.2p,3P*,0,1s2.2s.5d,3D,1,,"u27,LS",L12120,
67.8985,0.0010,67.89232,0.00023,220*,1.94e+08,B,37341.65,184633.72,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,1,,"u27,LS",L12120,
67.8985,0.0020,67.89232,0.00023,220*,3.50e+08,B,37341.65,184633.72,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,2,,"u27,LS",L12120,
67.8985,0.0010,67.89976,0.00023,220*,1.16e+08,B,37357.80,184633.72,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,2,,"u27,LS",L12120,
67.8985,0.0010,67.89976,0.00023,220*,1.29e+07,B,37357.80,184633.72,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,1,,"u27,LS",L12120,
67.8985,0.0020,67.89976,0.00023,220*,4.65e+08,B,37357.80,184633.72,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,3,,"u27,LS",L12120,
68.722,0.010,68.71833,0.00019,10,,,73396.510,218918.1,1s2.2s.2p,1P*,1,1s2.2p.4p,1P,1,,,L12120,
69.3944,0.0010,69.39484,0.00007,820,5.01e+08,A,0.00,144102.94,1s2.2s2,1S,0,1s2.2s.3p,1P*,1,,T7096,L12120,
,,69.44900,0.00024,,2.34e+05,B,0.00,143990.56,1s2.2s2,1S,0,1s2.2s.3p,3P*,1,,T7096,,
69.6660,0.0030,69.65652,0.00024,40*,2.16e+07,B,37335.54,180897.12,1s2.2s.2p,3P*,0,1s2.2s.5s,3S,1,,"u27,LS",L12120,
69.6660,0.0030,69.65948,0.00024,40*,6.45e+07,B,37341.65,180897.12,1s2.2s.2p,3P*,1,1s2.2s.5s,3S,1,,"u27,LS",L12120,
69.6660,0.0030,69.66732,0.00024,40*,1.08e+08,B,37357.80,180897.12,1s2.2s.2p,3P*,2,1s2.2s.5s,3S,1,,"u27,LS",L12120,
,,73.13594,0.00021,,3.94e+08,B,37341.65,174073.33,1s2.2s.2p,3P*,1,1s2.2s.4d,3D,1,,"u27,LS",,
73.1393,0.0030,73.13267,0.00321,200*,5.25e+08,B,37335.54,174073.33,1s2.2s.2p,3P*,0,1s2.2s.4d,3D,1,,"u27,LS",L12120,
73.1393,0.0030,73.13594,0.00321,200*,7.08e+08,B,37341.65,174073.33,1s2.2s.2p,3P*,1,1s2.2s.4d,3D,2,,"u27,LS",L12120,
,,73.14458,0.00021,,2.62e+07,B,37357.80,174073.33,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,1,,"u27,LS",,
,,73.14458,0.00016,,2.36e+08,B,37357.80,174073.33,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,2,,"u27,LS",,
73.1467,0.0030,73.14458,0.00321,350,9.47e+08,B,37357.80,174073.33,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,3,,"u27,LS",L12120,
74.46,0.05,74.46,0.05,a*,,,98919.87,233220,1s2.2p2,3P,1,1s2.2p.5d,3D*,"1,2,3",,,L12120,
74.46,0.05,74.46,0.05,a*,,,98911.38,233220,1s2.2p2,3P,0,1s2.2p.5d,3D*,"1,2,3",,,L12120,
74.46,0.05,74.47,0.05,a*,,,98933.26,233220,1s2.2p2,3P,2,1s2.2p.5d,3D*,"1,2,3",,,L12120,
77.08,0.05,77.08,0.05,300?,,,73396.510,203130?,1s2.2s.2p,1P*,1,1s2.2p.3p,1S,0,,,L12120,
,,77.51376,0.00024,,4.26e+07,B,37335.54,166344.89,1s2.2s.2p,3P*,0,1s2.2s.4s,3S,1,,"u27,LS",,
77.521,0.003,77.51743,0.00300,13,1.28e+08,B,37341.65,166344.89,1s2.2s.2p,3P*,1,1s2.2s.4s,3S,1,,"u27,LS",L12120,
77.529,0.003,77.52714,0.00301,13,2.13e+08,B,37357.80,166344.89,1s2.2s.2p,3P*,2,1s2.2s.4s,3S,1,,"u27,LS",L12120,
80.569,0.003,80.5609,0.0008,2*,,,98911.38,223041.1,1s2.2p2,3P,0,1s2.2p.4d,3D*,"1,2,3",,,L12120,
80.569,0.003,80.5664,0.0008,2*,,,98919.87,223041.1,1s2.2p2,3P,1,1s2.2p.4d,3D*,"1,2,3",,,L12120,
80.569,0.003,80.5751,0.0008,2*,,,98933.26,223041.1,1s2.2p2,3P,2,1s2.2p.4d,3D*,"1,2,3",,,L12120,
80.915,0.040,80.9172,0.0327,90,2.13e+08,B,73396.510,196979.6,1s2.2s.2p,1P*,1,1s2.2p.3p,1D,2,,u27,L12120,
83.65,0.05,83.6725,0.0490,1,,,102362.770,221876.4,1s2.2p2,1D,2,1s2.2p.4d,1D*,2,,,L12120,
,,85.2192,0.0004,,4.2e+01,C,37341.65,154686.12,1s2.2s.2p,3P*,1,1s2.2s.3d,1D,2,,T7096,,
,,85.2309,0.0004,,7.9e-02,D,37357.80,154686.12,1s2.2s.2p,3P*,2,1s2.2s.3d,1D,2,,T7096,,
85.2821,0.0005,85.2821,0.0005,12,,,73396.510,190654.4,1s2.2s.2p,1P*,1,1s2.2s.6d,1D,2,,,L12120,
85.77,0.02,85.77,0.05,23,,,1641433+x,1758024+x,1s.2p3,5S*,2,1s.2p2.3s,5P,"1,2,3",,,L12120,
86.408,0.005,86.40692,0.00523,90,3.95e+08,B,73396.510,189127.98,1s2.2s.2p,1P*,1,1s2.2p.3p,1P,1,,u27,L12120,
86.84,0.05,86.84,0.05,10,,,73396.510,188550,1s2.2s.2p,1P*,1,1s2.2s.6s,1S,0,,,L12120,
88.2537,0.0020,88.25024,0.00023,650*,1.36e+09,A,37335.54,150649.68,1s2.2s.2p,3P*,0,1s2.2s.3d,3D,1,,T7096,L12120,
88.2537,0.0020,88.25500,0.00023,650*,1.83e+09,A,37341.65,150649.68,1s2.2s.2p,3P*,1,1s2.2s.3d,3D,2,,T7096,L12120,
,,88.2550,0.0003,,1.02e+09,A,37341.65,150649.68,1s2.2s.2p,3P*,1,1s2.2s.3d,3D,1,,T7096,,
,,88.2676,0.0003,,6.79e+07,A,37357.80,150649.68,1s2.2s.2p,3P*,2,1s2.2s.3d,3D,1,,T7096,,
,,88.2676,0.0003,,6.13e+08,A,37357.80,150649.68,1s2.2s.2p,3P*,2,1s2.2s.3d,3D,2,,T7096,,
88.2679,0.0020,88.26758,0.00023,850,2.45e+09,A,37357.80,150649.68,1s2.2s.2p,3P*,2,1s2.2s.3d,3D,3,,T7096,L12120,
89.3445,0.0010,89.34421,0.00011,25,3.62e+08,B,73396.510,185323.18,1s2.2s.2p,1P*,1,1s2.2s.5d,1D,2,,u27,L12120,
,,92.45945,0.00014,,3.28e+07,C,73396.510,181552.03,1s2.2s.2p,1P*,1,1s2.2s.5s,1S,0,,u27,,
97.3291,0.0030,97.329,0.003,1,,,102362.770,205107,1s2.2p2,1D,2,1s2.2p.3d,1P*,1,,,L12120,
,,97.69177,0.00005,,1.83e+03,B,0.00,102362.770,1s2.2s2,1S,0,1s2.2p2,1D,2,E2,T7405,,
97.8943,0.0010,97.89477,0.00015,50,6.52e+08,B,73396.510,175547.01,1s2.2s.2p,1P*,1,1s2.2s.4d,1D,2,,u27,L12120,
98.4645,0.0010,98.4574,0.0010,120*,1.46e+09,B,98911.38,200478.1,1s2.2p2,3P,0,1s2.2p.3d,3D*,1,,"u27,LS",L12120,
98.4645,0.0010,98.4620,0.0010,120*,1.97e+09,B,98919.87,200481.9,1s2.2p2,3P,1,1s2.2p.3d,3D*,2,,"u27,LS",L12120,
,,98.4657,0.0005,,1.09e+09,C,98919.87,200478.1,1s2.2p2,3P,1,1s2.2p.3d,3D*,1,,"u27,LS",,
98.4695,0.0010,98.4698,0.0010,250,2.62e+09,B,98933.26,200487.28,1s2.2p2,3P,2,1s2.2p.3d,3D*,3,,"u27,LS",L12120,
,,98.4750,0.0005,,6.53e+08,C,98933.26,200481.9,1s2.2p2,3P,2,1s2.2p.3d,3D*,2,,"u27,LS",,
,,98.4787,0.0005,,7.28e+07,C,98933.26,200478.1,1s2.2p2,3P,2,1s2.2p.3d,3D*,1,,"u27,LS",,
,,99.7202,0.0006,,8.25e+01,C,37341.65,137622.25,1s2.2s.2p,3P*,1,1s2.2s.3s,1S,0,,T7096,,
,,101.0782,0.0006,,1.24e-02,B,0.00,98933.26,1s2.2s2,1S,0,1s2.2p2,3P,2,E2,T7405,,
,,101.0919,0.0006,,8.50e-05,B,0.00,98919.87,1s2.2s2,1S,0,1s2.2p2,3P,1,M1,T7417,,
104.8680,0.0010,104.86866,0.00024,3,1.40e+09,B,102362.770,197720.14,1s2.2p2,1D,2,1s2.2p.3d,1D*,2,,u27,L12120,
105.7788,0.0020,105.77668,0.00016,0.5,6.39e+07,C,73396.510,167935.31,1s2.2s.2p,1P*,1,1s2.2s.4s,1S,0,,u27,L12120,
108.1795,0.0010,108.18028,0.00025,3,1.22e+08,A,37335.54,129773.83,1s2.2s.2p,3P*,0,1s2.2s.3s,3S,1,,T7096,L12120,
108.1873,0.0010,108.18743,0.00025,9,3.65e+08,A,37341.65,129773.83,1s2.2s.2p,3P*,1,1s2.2s.3s,3S,1,,T7096,L12120,
108.2065,0.0010,108.20634,0.00025,12,6.08e+08,A,37357.80,129773.83,1s2.2s.2p,3P*,2,1s2.2s.3s,3S,1,,T7096,L12120,
,,110.7180,0.0007,,2.43e+02,C,37341.65,127661.19,1s2.2s.2p,3P*,1,1s2.2p2,1S,0,,T7096,,
,,110.7378,0.0007,,3.90e-02,B,37357.80,127661.19,1s2.2s.2p,3P*,2,1s2.2p2,1S,0,M2,T7405,,
,,113.55081,0.00018,,9.33e+07,B,102362.770,190429.07,1s2.2p2,1D,2,1s2.2s.6f,1F*,3,,u27,,
,,118.0534,0.0007,,3.4e+06,D,98911.38,183618.81,1s2.2p2,3P,0,1s2.2s.5p,3P*,1,,"u27,LS",,
,,118.0652,0.0008,,1.0e+07,D,98919.87,183618.81,1s2.2p2,3P,1,1s2.2s.5p,3P*,0,,"u27,LS",,
,,118.0652,0.0006,,2.5e+06,D,98919.87,183618.81,1s2.2p2,3P,1,1s2.2s.5p,3P*,2,,"u27,LS",,
,,118.0652,0.0007,,2.6e+06,D,98919.87,183618.81,1s2.2p2,3P,1,1s2.2s.5p,3P*,1,,"u27,LS",,
,,118.0839,0.0006,,7.6e+06,D,98933.26,183618.81,1s2.2p2,3P,2,1s2.2s.5p,3P*,2,,"u27,LS",,
,,118.0839,0.0007,,4.1e+06,D,98933.26,183618.81,1s2.2p2,3P,2,1s2.2s.5p,3P*,1,,"u27,LS",,
118.6703,0.0010,118.67021,0.00023,2,2.32e+08,B,102362.770,186629.92,1s2.2p2,1D,2,1s2.2p.3s,1P*,1,,u27,L12120,
120.8363,0.0015,120.8359,0.0015,4,1.8e+08,C,98919.87,181676.76,1s2.2p2,3P,1,1s2.2p.3s,3P*,2,,"u27,LS",L12120,
120.8558,0.0015,120.8544,0.0015,16*,2.4e+08,C,98911.38,181655.55,1s2.2p2,3P,0,1s2.2p.3s,3P*,1,,"u27,LS",L12120,
120.8558,0.0015,120.8554,0.0015,16*,5.53e+08,C,98933.26,181676.76,1s2.2p2,3P,2,1s2.2p.3s,3P*,2,,"u27,LS",L12120,
120.8673,0.0020,120.8668,0.0020,4,1.84e+08,C,98919.87,181655.55,1s2.2p2,3P,1,1s2.2p.3s,3P*,1,,"u27,LS",L12120,
120.8856,0.0015,120.8809,0.0015,8*,7.3e+08,C,98919.87,181645.9,1s2.2p2,3P,1,1s2.2p.3s,3P*,0,,"u27,LS",L12120,
120.8856,0.0015,120.8864,0.0015,8*,3.1e+08,C,98933.26,181655.55,1s2.2p2,3P,2,1s2.2p.3s,3P*,1,,"u27,LS",L12120,
121.0705,0.0010,121.0721,0.0010,2,1.05e+08,B,102362.770,184958.2,1s2.2p2,1D,2,1s2.2s.5f,1F*,3,,u27,L12120,
123.0160,0.0010,123.01695,0.00023,5,1.36e+09,A,73396.510,154686.12,1s2.2s.2p,1P*,1,1s2.2s.3d,1D,2,,T7096,L12120,
