obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
591.881,591.876+,2Hw,,,151826.36,168717.10,4s2.4p4.(1D).4d,2P,3/2,4s2.4p4.(3P<2>).4f,2[1]*,3/2,,,L7386,
592.424,592.420+,1H,,,149702.80,166578.05,4s2.4p4.(1D).5p,2F*,7/2,4s2.4p4.(3P).5d,2F,7/2,,,L7386,
594.993,594.999+,3h,,,151826.36,168628.47,4s2.4p4.(1D).4d,2P,3/2,4s2.4p4.(3P<2>).4f,2[1]*,1/2,,,L7386,
596.754,596.760+,15Hs,,,152185.02,168937.54,4s2.4p4.(1D).4d,2P,1/2,4s2.4p4.(1S).5p,2P*,3/2,,,L7386,
597.482,597.481+,2,,,164646.33,181378.63,4s2.4p4.(3P).6p,4P*,3/2,4s2.4p4.(3P).8s,4P,3/2,,,L7386,
599.224,599.2232+,200,,,117603.016,134286.667,4s2.4p4.(3P).5s,4P,1/2,4s2.4p4.(3P).5p,4P*,3/2,,,L8549,
600.810,600.818+,3Hs,,,149514.06,166153.43,4s2.4p4.(1D).4d,2D,5/2,4s2.4p4.(3P).6p,4D*,3/2,,,L7386,
600.999,601.001+,10H,,,151826.36,168460.67,4s2.4p4.(1D).4d,2P,3/2,4s2.4p4.(3P<2>).4f,2[2]*,5/2,,,L7386,
602.240,602.240+,40,,,121779.54,138379.610,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P).5p,4D*,3/2,,,L8549,
603.81,603.811+,1h,,,151826.36,168383.26,4s2.4p4.(1D).4d,2P,3/2,4s2.4p4.(3P<2>).4f,2[2]*,3/2,,,L7386,
604.713,604.717+,?H,,,152185.02,168717.10,4s2.4p4.(1D).4d,2P,1/2,4s2.4p4.(3P<2>).4f,2[1]*,3/2,,,L7386,
607.971,607.977+,20Hs,,,152185.02,168628.47,4s2.4p4.(1D).4d,2P,1/2,4s2.4p4.(3P<2>).4f,2[1]*,1/2,,,L7386,
609.450,609.448+,30hl,,,135781.264,152185.02,4s2.4p4.(3P).5p,4P*,1/2,4s2.4p4.(1D).4d,2P,1/2,,,L7386,
610.761,610.743+,5Hlw,,,166578.05,182947.03,4s2.4p4.(3P).5d,2F,7/2,4s2.4p4.(3P<1>).5f,2[4]*,9/2,,,L7386,
611.261,611.262+,4h,,,151826.36,168181.44,4s2.4p4.(1D).4d,2P,3/2,4s2.4p4.(3P<2>).4f,2[3]*,5/2,,,L7386,
611.652,611.634+,1h,,,162057.31,178402.42,4s2.4p4.(3P).5d,4D,3/2,4s2.4p4.(3P<2>).5f,2[3]*,5/2,,,L7386,
611.956,611.950+,10Hlw,,,162207.13,178543.80,4s2.4p4.(3P).5d,4F,9/2,4s2.4p4.(3P<2>).5f,2[5]*,11/2,,,L7386,
615.054,615.053+,1h,,,133923.859,150178.13,4s2.4p4.(3P).5p,4P*,5/2,4s2.4p4.(1D).4d,2D,3/2,,,L7386,
616.880,616.880+,50,,,132965.52,149171.64,4s2.4p4.4d,,3/2,4s2.4p4.(1D).5p,2F*,5/2,,,L8549,
617.177,617.180+,6Hs,,,152185.02,168383.26,4s2.4p4.(1D).4d,2P,1/2,4s2.4p4.(3P<2>).4f,2[2]*,3/2,,,L7386,
618.535,618.538+,7Hl,,,141720.955,157883.65,4s2.4p4.(3P).5p,4S*,3/2,4s2.4p4.(3P).6s,4P,3/2,,,L7386,
619.614,619.609+,3Hlw,,,162207.13,178341.88,4s2.4p4.(3P).5d,4F,9/2,4s2.4p4.(3P<2>).5f,2[4]*,9/2,,,L7386,
621.830,621.818+,1,,,157077.34,173154.78,4s2.4p4.(3P).6s,4P,5/2,4s2.4p4.(3P<1>).4f,2[3]*,5/2,,,L10563,
622.814,622.819+,1H,,,157077.34,173128.92,4s2.4p4.(3P).6s,4P,5/2,4s2.4p4.(3P<1>).4f,2[3]*,7/2,,,L7386,
623.074,623.071+,10hl,,,135781.264,151826.36,4s2.4p4.(3P).5p,4P*,1/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
624.353,624.348+,2hlw,,,166951.56,182963.85,4s2.4p4.(3P).5d,2P,1/2,4s2.4p4.(3P<1>).5f,2[2]*,3/2,,,L7386,
624.735,624.741+,1,,,166999.69,183001.89,4s2.4p4.(3P).5d,2F,5/2,4s2.4p4.(3P<1>).5f,2[4]*,7/2,,,L10563,
625.784,625.793+,4hsw,,,150178.13,166153.43,4s2.4p4.(1D).4d,2D,3/2,4s2.4p4.(3P).6p,4D*,3/2,,,L7386,
629.096,629.095+,3hl,,,134286.667,150178.13,4s2.4p4.(3P).5p,4P*,3/2,4s2.4p4.(1D).4d,2D,3/2,,,L7386,
630.369,630.368+,100,,,120209.87,136069.229,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P).5p,4D*,5/2,,,L8549,
632.242,632.2439+,4,,,118474.359,134286.667,4s2.4p4.(3P).5s,2P,3/2,4s2.4p4.(3P).5p,4P*,3/2,,,L7386,
634.461,634.458+,4h,,,136069.229,151826.36,4s2.4p4.(3P).5p,4D*,5/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
639.115,639.116+,30,,,120426.93,136069.229,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P).5p,4D*,5/2,,,L8549,
639.425,639.425+,4hs,,,134566.95,150201.68,4s2.4p4.(3P).4d,2F,5/2,4s2.4p4.(1D).5p,2P*,3/2,,,L8549,
640.984,640.978+,10Hhs*,,,152314.48,167911.34,4s2.4p4.(1D).5p,2D*,5/2,4s2.4p4.(3P).5d,2P,3/2,,,L7386,
640.984,640.975+,10Hhs*,,,175339.62,190936.53,4s2.4p4.(3P).6d,4D,7/2,4s2.4p4.(3P<2>).9f,2[4]*,9/2,,,L7386,
641.253,641.251+,4h,,,133923.859,149514.06,4s2.4p4.(3P).5p,4P*,5/2,4s2.4p4.(1D).4d,2D,5/2,,,L7386,
641.660,641.660+,60Hs,,,134621.41,150201.68,4s2.4p4.4d,,3/2,4s2.4p4.(1D).5p,2P*,3/2,,,L8549,
642.020,642.020+,300,,,120209.87,135781.415,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P).5p,4D*,7/2,,,L8549,
643.192,643.194+,2H,,,149514.06,165057.18,4s2.4p4.(1D).4d,2D,5/2,4s2.4p4.(3P).6p,4D*,5/2,,,L7386,
644.074,644.077+,5Hl,,,142361.840,157883.65,4s2.4p4.(3P).5p,2S*,1/2,4s2.4p4.(3P).6s,4P,3/2,,,L7386,
645.612,645.619+,1,,,167517.16,183001.89,4s2.4p4.(3P).5d,4P,5/2,4s2.4p4.(3P<1>).5f,2[4]*,7/2,,,L10563,
647.092,647.0913+,50,,,118474.359,133923.859,4s2.4p4.(3P).5s,2P,3/2,4s2.4p4.(3P).5p,4P*,5/2,,,L8549,
651.014,651.015+,8hl,,,141720.955,157077.34,4s2.4p4.(3P).5p,4S*,3/2,4s2.4p4.(3P).6s,4P,5/2,,,L7386,
651.096,651.096+,100,,,120426.93,135781.415,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P).5p,4D*,7/2,,,L8549,
656.532,656.530+,6h,,,134286.667,149514.06,4s2.4p4.(3P).5p,4P*,3/2,4s2.4p4.(1D).4d,2D,5/2,,,L7386,
657.008,657.008+,150,,,137098.16,152314.48,4s2.4p4.4d,,5/2,4s2.4p4.(1D).5p,2D*,5/2,,,L8549,
660.501,660.501+,15h,,,134566.95,149702.80,4s2.4p4.(3P).4d,2F,5/2,4s2.4p4.(1D).5p,2F*,7/2,,,L8549,
662.421,662.421+,2Hs,,,137098.16,152190.13,4s2.4p4.4d,,5/2,4s2.4p4.(1D).5p,2D*,3/2,,,L8549,
662.796,662.797+,2Hl,,,141993.940,157077.34,4s2.4p4.(3P).5p,2D*,3/2,4s2.4p4.(3P).6s,4P,5/2,,,L7386,
663.437,663.437+,15h,,,121000.37,136069.229,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P).5p,4D*,5/2,,,L8549,
672.150,672.132+,1,,,150201.68,165075.60,4s2.4p4.(1D).5p,2P*,3/2,4s2.4p4.(3P).5d,4F,5/2,,,L10563,
676.363,676.362+,100,,,121000.37,135781.264,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P).5p,4P*,1/2,,,L8549,
676.443,676.4438+,80,,,121002.149,135781.264,4s2.4p4.(3P).5s,2P,1/2,4s2.4p4.(3P).5p,4P*,1/2,,,L7386,
677.120,677.120+,50,,,127597.49,142361.840,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P).5p,2S*,1/2,,,L8549,
687.085,687.085+,40,,,134621.41,149171.64,4s2.4p4.4d,,3/2,4s2.4p4.(1D).5p,2F*,5/2,,,L8549,
694.406,694.404+,10Hl*,,,135781.264,150178.13,4s2.4p4.(3P).5p,4P*,1/2,4s2.4p4.(1D).4d,2D,3/2,,,L7386,
694.406,694.424+,10Hl*,,,127597.49,141993.940,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P).5p,2D*,3/2,,,L7386,
697.795,697.787+,3h,,,151826.36,166153.43,4s2.4p4.(1D).4d,2P,3/2,4s2.4p4.(3P).6p,4D*,3/2,,,L7386,
702.256,702.262+,2H,,,150201.68,164437.45,4s2.4p4.(1D).5p,2P*,3/2,4s2.4p4.(3P).5d,4P,1/2,,,L7386,
707.398,707.397+,60,,,127861.51,141993.940,4s2.4p4.(1D).5s,2D,5/2,4s2.4p4.(3P).5p,2D*,3/2,,,L8549,
707.844,707.846+,3,,,127597.49,141720.955,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P).5p,4S*,3/2,,,L7386,
714.001,714.001+,60,,,121779.54,135781.264,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P).5p,4P*,1/2,,,L8549,
721.316,721.316+,250,,,120426.93,134286.667,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P).5p,4P*,3/2,,,L8549,
724.156,724.154+,2Hl,,,138379.610,152185.02,4s2.4p4.(3P).5p,4D*,3/2,4s2.4p4.(1D).4d,2P,1/2,,,L7386,
728.982,728.982+,400h,,,120209.87,133923.859,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P).5p,4P*,5/2,,,L8549,
740.706,740.705+,400h,7.0e+06,D,120426.93,133923.859,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P).5p,4P*,5/2,,T3408,L8549,
743.474,743.469+,15h,,,138379.610,151826.36,4s2.4p4.(3P).5p,4D*,3/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
743.578,743.575+,200h,,,136069.229,149514.06,4s2.4p4.(3P).5p,4D*,5/2,4s2.4p4.(1D).4d,2D,5/2,,,L7386,
746.799,746.793+,6Hw,,,165075.60,178462.50,4s2.4p4.(3P).5d,4F,5/2,4s2.4p4.(3P<2>).5f,2[3]*,7/2,,,L7386,
751.752,751.743+,2H,,,169703.13,183001.89,4s2.4p4.(3P).5d,2D,5/2,4s2.4p4.(3P<1>).5f,2[4]*,7/2,,,L7386,
752.448,752.448+,300h,,,121000.37,134286.667,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P).5p,4P*,3/2,,,L8549,
752.549,752.5487+,20h,,,121002.149,134286.667,4s2.4p4.(3P).5s,2P,1/2,4s2.4p4.(3P).5p,4P*,3/2,,,L8549,
762.944,762.944+,5h,,,137098.16,150201.68,4s2.4p4.4d,,5/2,4s2.4p4.(1D).5p,2P*,3/2,,,L8549,
764.116,764.114+,150,,,139101.568,152185.02,4s2.4p4.(3P).5p,2P*,1/2,4s2.4p4.(1D).4d,2P,1/2,,,L7386,
773.572,773.572+,250h,,,121000.37,133923.859,4s2.4p4.(3P).4d,4D,3/2,4s2.4p4.(3P).5p,4P*,5/2,,,L8549,
774.916,774.921+,1h,,,152239.19,165140.18,4s2.4p4.(1D).5p,2P*,1/2,4s2.4p4.(3P).5d,4F,3/2,,,L7386,
778.197,778.192+,100h,,,129515.08,142361.840,4s2.4p4.4d,,1/2,4s2.4p4.(3P).5p,2S*,1/2,,,L7386,
779.190,779.195+,6Hl,,,150201.68,163031.91,4s2.4p4.(1D).5p,2P*,3/2,4s2.4p4.(3P).6s,2P,1/2,,,L7386,
785.652,785.651+,30H,,,139101.568,151826.36,4s2.4p4.(3P).5p,2P*,1/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
789.557,789.554+,1h,,,161011.83,173673.73,4s2.4p4.(1S).4d,2D,5/2,4s2.4p4.(3P<0>).4f,2[3]*,7/2,,,L7386,
793.141,793.140+,40h,,,137098.16,149702.80,4s2.4p4.4d,,5/2,4s2.4p4.(1D).5p,2F*,7/2,,,L7386,
795.707,795.708+,3h,,,127597.49,140161.462,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P).5p,4D*,1/2,,,L7386,
797.362,797.362+,120hs,,,127597.49,140135.395,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P).5p,2P*,3/2,,,L8549,
799.324,799.324+,200h,,,121779.54,134286.667,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P).5p,4P*,3/2,,,L8549,
813.003,812.999+,10h,,,129697.19,141993.940,4s2.4p4.(3P).4d,4F,5/2,4s2.4p4.(3P).5p,2D*,3/2,,,L7386,
814.217,814.205+,1H,,,161407.57,173686.12,4s2.4p4.(1S).4d,2D,3/2,4s2.4p4.(3P<0>).4f,2[3]*,5/2,,,L7386,
814.514,814.514+,100H,,,127861.51,140135.395,4s2.4p4.(1D).5s,2D,5/2,4s2.4p4.(3P).5p,2P*,3/2,,,L8549,
815.725,815.721+,10hs,,,127861.51,140117.228,4s2.4p4.(1D).5s,2D,5/2,4s2.4p4.(3P).5p,2D*,5/2,,,L7386,
817.868,817.863+,2Hs,,,161450.10,173673.73,4s2.4p4.(3P).5d,4D,5/2,4s2.4p4.(3P<0>).4f,2[3]*,7/2,,,L7386,
820.273,820.273+,200h,,,127929.52,140117.228,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P).5p,2D*,5/2,,,L8549,
837.655,837.674+,1,,,175339.62,187274.16,4s2.4p4.(3P).6d,4D,7/2,4s2.4p4.(3P<2>).7f,2[4]*,9/2,,,L10563,
841.114,841.098+,1H,,,161800.17,173686.12,4s2.4p4.(3P).6s,2P,3/2,4s2.4p4.(3P<0>).4f,2[3]*,5/2,,,L7386,
843.237,843.249+,1H,,,150201.68,162057.31,4s2.4p4.(1D).5p,2P*,3/2,4s2.4p4.(3P).5d,4D,3/2,,,L7386,
847.331,847.331+,100hl,,,138379.610,150178.13,4s2.4p4.(3P).5p,4D*,3/2,4s2.4p4.(1D).4d,2D,3/2,,,L7386,
853.798,853.800+,3h,,,140117.228,151826.36,4s2.4p4.(3P).5p,2D*,5/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
855.133,855.126+,2H*,,,140135.395,151826.36,4s2.4p4.(3P).5p,2P*,3/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
855.133,855.142+,2H*,,,175664.77,187355.52,4s2.4p4.(3P).6d,4F,9/2,4s2.4p4.(3P<2>).7f,2[5]*,11/2,,,L7386,
856.359,856.374+,2H,,,150201.68,161875.62,4s2.4p4.(1D).5p,2P*,3/2,4s2.4p4.(3P).6s,4P,1/2,,,L7386,
858.817,858.842+,6,,,164950.83,176591.22,4s2.4p4.(3P).6p,4D*,7/2,4s2.4p4.(1D).5d,2G,9/2,,,L10563,
861.934,861.944+,1Hw,,,150201.68,161800.17,4s2.4p4.(1D).5p,2P*,3/2,4s2.4p4.(3P).6s,2P,3/2,,,L7386,
863.911,863.932+,3,,,161283.59,172855.40,4s2.4p4.(3P).5d,4D,7/2,4s2.4p4.(3P<1>).4f,2[4]*,7/2,,,L10563,
865.164,865.183+,3,,,166153.43,177708.50,4s2.4p4.(3P).6p,4D*,3/2,4s2.4p4.(1D).5d,2F,5/2,,,L10563,
867.426,867.423+,2h,,,134286.667,145811.90,4s2.4p4.(3P).5p,4P*,3/2,4s2.4p4.(1S).5s,2S,1/2,,,L7386,
868.094,868.082+,1h,,,175844.05,187360.53,4s2.4p4.(3P).6d,4F,7/2,4s2.4p4.(3P<2>).7f,2[5]*,9/2,,,L7386,
869.019,869.018+,100hs,,,127597.49,139101.568,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P).5p,2P*,1/2,,,L7386,
870.761,870.749+,8h,,,130512.73,141993.940,4s2.4p4.(3P).4d,4F,3/2,4s2.4p4.(3P).5p,2D*,3/2,,,L7386,
871.731,871.723+,2h,,,130893.45,142361.840,4s2.4p4.(3P).4d,4P,1/2,4s2.4p4.(3P).5p,2S*,1/2,,,L7386,
880.465,880.458+,3H,,,161800.17,173154.78,4s2.4p4.(3P).6s,2P,3/2,4s2.4p4.(3P<1>).4f,2[3]*,5/2,,,L7386,
884.009,884.006+,4h,,,149702.80,161011.83,4s2.4p4.(1D).5p,2F*,7/2,4s2.4p4.(1S).4d,2D,5/2,,,L7386,
897.870,897.867+,15h,,,138379.610,149514.06,4s2.4p4.(3P).5p,4D*,3/2,4s2.4p4.(1D).4d,2D,5/2,,,L7386,
900.615,900.614+,10,,,130893.45,141993.940,4s2.4p4.(3P).4d,4P,1/2,4s2.4p4.(3P).5p,2D*,3/2,,,L7386,
902.567,902.559+,10hl,,,139101.568,150178.13,4s2.4p4.(3P).5p,2P*,1/2,4s2.4p4.(1D).4d,2D,3/2,,,L7386,
903.995,903.982+,20HL,,,164372.15,175431.28,4s2.4p4.(3P).6p,4P*,5/2,4s2.4p4.(3P).6d,4D,5/2,,,L7386,
909.972,909.967+,15h,,,131375.45,142361.840,4s2.4p4.(3P).4d,2P,3/2,4s2.4p4.(3P).5p,2S*,1/2,,,L7386,
923.318,923.320+,50,,,130893.45,141720.955,4s2.4p4.(3P).4d,4P,1/2,4s2.4p4.(3P).5p,4S*,3/2,,,L7386,
926.293,926.296+,2,,,152239.19,163031.91,4s2.4p4.(1D).5p,2P*,1/2,4s2.4p4.(3P).6s,2P,1/2,,,L7386,
927.207,927.207+,50,,,127597.49,138379.610,4s2.4p4.(1D).5s,2D,3/2,4s2.4p4.(3P).5p,4D*,3/2,,,L8549,
932.619,932.629+,4h,,,173307.95,184027.39,4s2.4p4.(3P).7s,4P,5/2,4s2.4p4.(3P<2>).6f,2[3]*,5/2,,,L7386,
933.066,933.073+,5h,,,162057.31,172771.65,4s2.4p4.(3P).5d,4D,3/2,4s2.4p4.(3P<1>).4f,2[2]*,5/2,,,L7386,
939.03,939.029+,1H,,,129515.08,140161.462,4s2.4p4.4d,,1/2,4s2.4p4.(3P).5p,4D*,1/2,,,L7386,
941.332,941.333+,3,,,129515.08,140135.395,4s2.4p4.4d,,1/2,4s2.4p4.(3P).5p,2P*,3/2,,,L7386,
941.495,941.495+,100,,,131375.45,141993.940,4s2.4p4.(3P).4d,2P,3/2,4s2.4p4.(3P).5p,2D*,3/2,,,L8549,
943.721,943.738+,20H,,,150201.68,160794.93,4s2.4p4.(1D).5p,2P*,3/2,4s2.4p4.(1D).4d,2S,1/2,,,L7386,
950.481,950.481+,100,,,127861.51,138379.610,4s2.4p4.(1D).5s,2D,5/2,4s2.4p4.(3P).5p,4D*,3/2,,,L8549,
957.756,957.756+,500,,,129697.19,140135.395,4s2.4p4.(3P).4d,4F,5/2,4s2.4p4.(3P).5p,2P*,3/2,,,L8549,
959.426,959.426+,100,,,129697.19,140117.228,4s2.4p4.(3P).4d,4F,5/2,4s2.4p4.(3P).5p,2D*,5/2,,,L8549,
966.338,966.338+,200,,,131375.45,141720.955,4s2.4p4.(3P).4d,2P,3/2,4s2.4p4.(3P).5p,4S*,3/2,,,L8549,
985.140,985.131+,3h,,,162564.41,172712.56,4s2.4p4.(3P).5d,4D,1/2,4s2.4p4.(3P<1>).4f,2[2]*,3/2,,,L7386,
989.297,989.298+,10h,,,141720.955,151826.36,4s2.4p4.(3P).5p,4S*,3/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
995.475,995.472+,20H,,,140135.395,150178.13,4s2.4p4.(3P).5p,2P*,3/2,4s2.4p4.(1D).4d,2D,3/2,,,L7386,
996.667,996.673+,5h,,,135781.264,145811.90,4s2.4p4.(3P).5p,4P*,1/2,4s2.4p4.(1S).5s,2S,1/2,,,L7386,
1016.761,1016.765+,10H,,,141993.940,151826.36,4s2.4p4.(3P).5p,2D*,3/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
1017.741,1017.721+,3H,,,142361.840,152185.02,4s2.4p4.(3P).5p,2S*,1/2,4s2.4p4.(1D).4d,2P,1/2,,,L7386,
1022.152,1022.153+,1000,,,126000.82,135781.415,4s2.4p4.(3P).4d,4F,9/2,4s2.4p4.(3P).5p,4D*,7/2,,,L8549,
1036.115,1036.122+,100,,,130512.73,140161.462,4s2.4p4.(3P).4d,4F,3/2,4s2.4p4.(3P).5p,4D*,1/2,,,L7386,
1038.928,1038.928+,8h,,,130512.73,140135.395,4s2.4p4.(3P).4d,4F,3/2,4s2.4p4.(3P).5p,2P*,3/2,,,L8549,
1042.849,1042.849+,10,,,129515.08,139101.568,4s2.4p4.4d,,1/2,4s2.4p4.(3P).5p,2P*,1/2,,,L8549,
1056.284,1056.288+,4h,,,142361.840,151826.36,4s2.4p4.(3P).5p,2S*,1/2,4s2.4p4.(1D).4d,2P,3/2,,,L7386,
1063.955,1063.955+,,,,132965.52,142361.840,4s2.4p4.4d,,3/2,4s2.4p4.(3P).5p,2S*,1/2,,,L8549,
1065.95,1065.958+,1-h,,,140135.395,149514.06,4s2.4p4.(3P).5p,2P*,3/2,4s2.4p4.(1D).4d,2D,5/2,,,L7386,
1107.920,1107.920+,,,,132970.49,141993.940,4s2.4p4.(3P).4d,4P,5/2,4s2.4p4.(3P).5p,2D*,3/2,,,L8549,
1142.483,1142.484+,,,,132970.49,141720.955,4s2.4p4.(3P).4d,4P,5/2,4s2.4p4.(3P).5p,4S*,3/2,,,L8549,
1151.437,1151.437+,,,,129697.19,138379.610,4s2.4p4.(3P).4d,4F,5/2,4s2.4p4.(3P).5p,4D*,3/2,,,L8549,
1178.211,1178.211+,,,,131632.11,140117.228,4s2.4p4.(3P).4d,2F,7/2,4s2.4p4.(3P).5p,2D*,5/2,,,L8549,
1228.209,1228.209+,,,,127929.52,136069.229,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P).5p,4D*,5/2,,,L8549,
1273.229,1273.230+,,,,127929.52,135781.415,4s2.4p4.(3P).4d,4F,7/2,4s2.4p4.(3P).5p,4D*,7/2,,,L8549,
1291.564,1291.565+,,,,134621.41,142361.840,4s2.4p4.4d,,3/2,4s2.4p4.(3P).5p,2S*,1/2,,,L8549,
1397.436,1397.436+,,,,134566.95,141720.955,4s2.4p4.(3P).4d,2F,5/2,4s2.4p4.(3P).5p,4S*,3/2,,,L8549,
