obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
39.1943,39.19380,10,2.38e+09,C+,0.00,255142.41,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4P,3/2,,T5723LS,L3492,
39.2002,39.19954,15,2.38e+09,C+,0.00,255105.01,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4P,5/2,,T5723LS,L3492,
39.2322,39.23162,15*,,,0.00,254896.42,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4D,5/2,,,L3492,
39.2322,39.23394,15*,,,0.00,254881.37,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4D,3/2,,,L3492,
,39.78768,,,,26810.55,278144.62,2s2.2p3,2D*,5/2,2s2.2p2.(1D).5s,2D,5/2,,,L11267,
,39.78773,,,,26810.55,278144.33?,2s2.2p3,2D*,5/2,2s2.2p2.(1D).5s,2D,3/2,,,L11267,
,39.79085,,,,26830.57,278144.62,2s2.2p3,2D*,3/2,2s2.2p2.(1D).5s,2D,5/2,,,L11267,
,39.79090,,,,26830.57,278144.33?,2s2.2p3,2D*,3/2,2s2.2p2.(1D).5s,2D,3/2,,,L11267,
40.10,40.11798,*,1.88e+08,D,26810.55,276075.32,2s2.2p3,2D*,5/2,2s2.2p2.(1S).3d,2D,5/2,,T5723LS,L7084,
40.10,40.12121,*,1.34e+07,E,26830.57,276075.32,2s2.2p3,2D*,3/2,2s2.2p2.(1S).3d,2D,5/2,,T5723LS,L7084,
40.10,40.13269,*,2.01e+07,E,26810.55,275983.95,2s2.2p3,2D*,5/2,2s2.2p2.(1S).3d,2D,3/2,,T5723LS,L7084,
40.10,40.13592,*,1.81e+08,D,26830.57,275983.95,2s2.2p3,2D*,3/2,2s2.2p2.(1S).3d,2D,3/2,,T5723LS,L7084,
,40.1928,,,,26810.55,275611.1?,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2P,3/2,,,L11267,
,40.1961,,,,26830.57,275611.1?,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4d,2P,3/2,,,L11267,
40.3035,40.3035,1,1.12e+09,D,26810.55,274928.0,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2D,5/2,,T5723LS,L3492,
,40.3054,,1.20e+08,D,26810.55,274916.0,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,L11267,
,40.3067,,8.03e+07,D,26830.57,274928.0,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4d,2D,5/2,,T5723LS,L11267,
40.3087,40.3087,1,1.08e+09,D,26830.57,274916.0,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,L3492,
40.3273,40.3273,1,1.24e+09,D,26810.55,274781.5,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2F,7/2,,T5723LS,L3492,
,40.3339,,8.24e+07,D,26810.55,274740.7,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2F,5/2,,T5723LS,L11267,
40.3372,40.3372,1,1.15e+09,D,26830.57,274740.7,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4d,2F,5/2,,T5723LS,L3492,
,40.55494,,,,40468.01,287047.1,2s2.2p3,2P*,3/2,2s2.2p2.(1D).6s,2D,5/2,,,L11267,
,40.55519,,,,40468.01,287045.6,2s2.2p3,2P*,3/2,2s2.2p2.(1D).6s,2D,3/2,,,L11267,
,40.55551,,,,40470.00,287045.6,2s2.2p3,2P*,1/2,2s2.2p2.(1D).6s,2D,3/2,,,L11267,
,41.36472,,,,40468.01,282219.90,2s2.2p3,2P*,3/2,2s2.2p2.(1S).4s,2S,1/2,,,L11267,
,41.36506,,,,40470.00,282219.90,2s2.2p3,2P*,1/2,2s2.2p2.(1S).4s,2S,1/2,,,L11267,
,41.58217,,,,26810.55,267298.23,2s2.2p3,2D*,5/2,2s2.2p2.(3P).6s,2P,3/2,,,L11267,
,41.58563,,,,26830.57,267298.23,2s2.2p3,2D*,3/2,2s2.2p2.(3P).6s,2P,3/2,,,L11267,
,41.61975,,,,26830.57,267101.1?,2s2.2p3,2D*,3/2,2s2.2p2.(3P).6s,2P,1/2,,,L11267,
,41.8332,,,,26810.55,265855.2,2s2.2p3,2D*,5/2,2s2.2p2.(3P).5d,2D,5/2,,,L11267,
,41.8367,,,,26830.57,265855.2,2s2.2p3,2D*,3/2,2s2.2p2.(3P).5d,2D,5/2,,,L11267,
41.8598,41.85958,5,1.86e+08,C+,0.00,238893.96,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4s,4P,5/2,,T5723LS,L3492,
41.8812,41.8812,1,,,26810.55,265581.2?,2s2.2p3,2D*,5/2,2s2.2p2.(3P).5d,2F,7/2,,,L3492,
,41.88786,,1.86e+08,C+,0.00,238732.65,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4s,4P,3/2,,T5723LS,L11267,
,41.90633,,1.86e+08,C+,0.00,238627.46,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4s,4P,1/2,,T5723LS,L11267,
42.02,42.07398,*,,,40468.01,278144.62,2s2.2p3,2P*,3/2,2s2.2p2.(1D).5s,2D,5/2,,,L7084,
42.02,42.07403,*,,,40468.01,278144.33?,2s2.2p3,2P*,3/2,2s2.2p2.(1D).5s,2D,3/2,,,L7084,
42.02,42.07438,*,,,40470.00,278144.33?,2s2.2p3,2P*,1/2,2s2.2p2.(1D).5s,2D,3/2,,,L7084,
,42.44350,,7.99e+08,D,40468.01,276075.32,2s2.2p3,2P*,3/2,2s2.2p2.(1S).3d,2D,5/2,,T5723LS,L11267,
42.4577,42.4577,1*,,,40468.01,275996.5?,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4d,2S,1/2,,,L3492,
42.4577,42.4581,1*,,,40470.00,275996.5?,2s2.2p3,2P*,1/2,2s2.2p2.(1D).4d,2S,1/2,,,L3492,
,42.45997,,1.33e+08,E,40468.01,275983.95,2s2.2p3,2P*,3/2,2s2.2p2.(1S).3d,2D,3/2,,T5723LS,L11267,
,42.46033,,6.65e+08,D,40470.00,275983.95,2s2.2p3,2P*,1/2,2s2.2p2.(1S).3d,2D,3/2,,T5723LS,L11267,
42.5273,42.5273,1*,,,40468.01,275611.1?,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4d,2P,3/2,,,L3492,
42.5273,42.5277,1*,,,40470.00,275611.1?,2s2.2p3,2P*,1/2,2s2.2p2.(1D).4d,2P,3/2,,,L3492,
,42.6522,,2.06e+06,C,0.00,234454.634,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,2D,5/2,,T6172,,
42.6526,42.6512,5w*,1.23e+09,D,40468.01,274928.0,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4d,2D,5/2,,T5723LS,L3492,
42.6526,42.6534,5w*,2.04e+08,E,40468.01,274916.0,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,L3492,
42.6526,42.6537,5w*,1.02e+09,D,40470.00,274916.0,2s2.2p3,2P*,1/2,2s2.2p2.(1D).4d,2D,3/2,,T5723LS,L3492,
,42.8393,,3.06e+06,C,0.00,233430.53,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,2P,3/2,,T6172,,
42.9557,42.95601,10,6.52e+07,D,0.00,232796.298,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,2F,5/2,,T6172,L3492,
42.9647,42.96500,30*,3.49e+08,C,0.00,232747.562,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4D,5/2,,T6172,L3492,
42.9647,42.96530,30*,6.35e+08,C,0.00,232745.981,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4D,3/2,,T6172,L3492,
42.9716,42.97164,20,5.21e+08,C,0.00,232711.642,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4D,1/2,,T6172,L3492,
42.9918,42.99180,30,4.25e+09,B+,0.00,232602.492,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4P,1/2,,T6172n,L3492,
43.0041,43.00410,40,4.13e+09,B+,0.00,232535.949,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4P,3/2,,T6172n,L3492,
,43.01491,,2.74e+07,D,26810.55,259288.07,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4s,2D,3/2,,T5723LS,L11267,
,43.01500,,2.56e+08,D,26810.55,259287.61,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4s,2D,5/2,,T5723LS,L11267,
43.0177,43.01765,50,4.36e+09,B+,0.00,232462.724,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4P,5/2,,T6172n,L3492,
,43.01862,,2.47e+08,D,26830.57,259288.07,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4s,2D,3/2,,T5723LS,L11267,
,43.01870,,1.83e+07,D,26830.57,259287.61,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4s,2D,5/2,,T5723LS,L11267,
,43.14142,,8.40e+07,D,26810.55,258606.35,2s2.2p3,2D*,5/2,2s2.2p2.(3P).5s,2P,3/2,,T5723LS,L11267,
,43.14515,,9.33e+06,D,26830.57,258606.35,2s2.2p3,2D*,3/2,2s2.2p2.(3P).5s,2P,3/2,,T5723LS,L11267,
,43.18149,,9.31e+07,D,26830.57,258411.26,2s2.2p3,2D*,3/2,2s2.2p2.(3P).5s,2P,1/2,,T5723LS,L11267,
43.6510,43.65153,5,2.89e+08,D,26810.55,255897.59,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2D,5/2,,T5723LS,L3492,
,43.65535,,2.07e+07,D,26830.57,255897.59,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2D,5/2,,T5723LS,L11267,
,43.66195,,3.10e+07,D,26810.55,255842.91,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2D,3/2,,T5723LS,L11267,
43.6649,43.66577,1,2.79e+08,D,26830.57,255842.91,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2D,3/2,,T5723LS,L3492,
43.7332,43.73390,20,2.04e+09,C,26810.55,255466.10,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2F,7/2,,T5723LS,L3492,
,43.76529,,1.36e+08,D,26810.55,255302.11,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2F,5/2,,T5723LS,L11267,
43.7683,43.76913,15,1.90e+09,C,26830.57,255302.11,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2F,5/2,,T5723LS,L3492,
,43.77299,,9.50e+07,D,26830.57,255281.93,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2P,1/2,,T5723LS,L11267,
,43.78993,,8.54e+07,D,26810.55,255173.58,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2P,3/2,,T5723LS,L11267,
,43.79376,,9.49e+06,D,26830.57,255173.58,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2P,3/2,,T5723LS,L11267,
44.0552,44.05639,15,1.37e+09,D,26810.55,253792.40,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3d,2P,3/2,,T5723LS,L3492,
44.0598,44.06027,10*,1.53e+08,D,26830.57,253792.40,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3d,2P,3/2,,T5723LS,L3492,
44.0598,44.06074,10*,1.53e+09,D,26830.57,253789.99,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3d,2P,1/2,,T5723LS,L3492,
,44.08584,,,,40468.01,267298.23,2s2.2p3,2P*,3/2,2s2.2p2.(3P).6s,2P,3/2,,,L11267,
,44.08622,,,,40470.00,267298.23,2s2.2p3,2P*,1/2,2s2.2p2.(3P).6s,2P,3/2,,,L11267,
,44.12418,,,,40468.01,267101.1?,2s2.2p3,2P*,3/2,2s2.2p2.(3P).6s,2P,1/2,,,L11267,
,44.12457,,,,40470.00,267101.1?,2s2.2p3,2P*,1/2,2s2.2p2.(3P).6s,2P,1/2,,,L11267,
44.2001,44.20119,25*,2.61e+09,D,26810.55,253048.82,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3d,2D,5/2,,T5723LS,L3492,
44.2001,44.20159,25*,2.79e+08,D,26810.55,253046.74,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3d,2D,3/2,,T5723LS,L3492,
44.2048,44.20510,20*,1.86e+08,D,26830.57,253048.82,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3d,2D,5/2,,T5723LS,L3492,
44.2048,44.20550,20*,2.51e+09,D,26830.57,253046.74,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3d,2D,3/2,,T5723LS,L3492,
44.3681,44.3681,1,,,40468.01,265855.2,2s2.2p3,2P*,3/2,2s2.2p2.(3P).5d,2D,5/2,,,L3492,
44.5601,44.56045,25*,9.58e+07,D,26810.55,251224.79,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3d,2F,5/2,,T5723LS,L3492,
44.5601,44.56097,25*,1.44e+09,C,26810.55,251222.19,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3d,2F,7/2,,T5723LS,L3492,
44.5638,44.56443,20,1.34e+09,C,26830.57,251224.79,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3d,2F,5/2,,T5723LS,L3492,
45.6997,45.69965,5*,4.17e+07,E,40468.01,259288.07,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4s,2D,3/2,,T5723LS,L3492,
45.6997,45.69975,5*,2.50e+08,D,40468.01,259287.61,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4s,2D,5/2,,T5723LS,L3492,
45.6997,45.70006,5*,2.09e+08,D,40470.00,259288.07,2s2.2p3,2P*,1/2,2s2.2p2.(1D).4s,2D,3/2,,T5723LS,L3492,
45.8422,45.84247,1*,2.77e+08,D,40468.01,258606.35,2s2.2p3,2P*,3/2,2s2.2p2.(3P).5s,2P,3/2,,T5723LS,L3492,
45.8422,45.84289,1*,5.53e+07,E,40470.00,258606.35,2s2.2p3,2P*,1/2,2s2.2p2.(3P).5s,2P,3/2,,T5723LS,L3492,
,45.88350,,1.10e+08,E,40468.01,258411.26,2s2.2p3,2P*,3/2,2s2.2p2.(3P).5s,2P,1/2,,T5723LS,L11267,
,45.88392,,2.21e+08,D,40470.00,258411.26,2s2.2p3,2P*,1/2,2s2.2p2.(3P).5s,2P,1/2,,T5723LS,L11267,
46.4194,46.41888,10,8.98e+08,D,40468.01,255897.59,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4d,2D,5/2,,T5723LS,L3492,
46.4310,46.43067,5*,1.49e+08,E,40468.01,255842.91,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4d,2D,3/2,,T5723LS,L3492,
46.4310,46.43109,5*,7.47e+08,D,40470.00,255842.91,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4d,2D,3/2,,T5723LS,L3492,
46.4785,46.47817,15*,1.18e+09,D,40468.01,255622.80,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3d,2S,1/2,,T5723LS,L3492,
46.4785,46.47860,15*,5.89e+08,D,40470.00,255622.80,2s2.2p3,2P*,1/2,2s2.2p2.(1D).3d,2S,1/2,,T5723LS,L3492,
46.5529,46.55192,5*,5.56e+08,E,40468.01,255281.93,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4d,2P,1/2,,T5723LS,L3492,
46.5529,46.55235,5*,1.11e+09,D,40470.00,255281.93,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4d,2P,1/2,,T5723LS,L3492,
46.5760,46.57541,10*,1.39e+09,D,40468.01,255173.58,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4d,2P,3/2,,T5723LS,L3492,
46.5760,46.57584,10*,2.78e+08,E,40470.00,255173.58,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4d,2P,3/2,,T5723LS,L3492,
46.7926,46.79308,1,7.65e+07,C,26810.55,240517.35,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4s,2P,3/2,,T5723LS,L3492,
,46.79747,,8.50e+06,D,26830.57,240517.35,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4s,2P,3/2,,T5723LS,L11267,
,46.83853,,8.48e+07,C,26830.57,240330.01,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4s,2P,1/2,,T5723LS,L11267,
46.8766,46.87697,10*,2.29e+08,D,40468.01,253792.40,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3d,2P,3/2,,T5723LS,L3492,
46.8766,46.87740,10*,4.57e+07,E,40470.00,253792.40,2s2.2p3,2P*,1/2,2s2.2p2.(1D).3d,2P,3/2,,T5723LS,L3492,
46.8766,46.87749,10*,9.15e+07,E,40468.01,253789.99,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3d,2P,1/2,,T5723LS,L3492,
46.8766,46.87793,10*,1.83e+08,D,40470.00,253789.99,2s2.2p3,2P*,1/2,2s2.2p2.(1D).3d,2P,1/2,,T5723LS,L3492,
47.0408,47.04093,20*,8.06e+08,D,40468.01,253048.82,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3d,2D,5/2,,T5723LS,L3492,
47.0408,47.04139,20*,1.34e+08,D,40468.01,253046.74,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3d,2D,3/2,,T5723LS,L3492,
47.0408,47.04184,20*,6.71e+08,D,40470.00,253046.74,2s2.2p3,2P*,1/2,2s2.2p2.(1D).3d,2D,3/2,,T5723LS,L3492,
48.1587,48.15933,20,7.60e+08,B,26810.55,234454.634,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2D,5/2,,T6172n,L3492,
48.1635,48.16397,1,3.75e+07,C,26830.57,234454.634,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2D,5/2,,T6172n,L3492,
48.1704,48.17136,5,1.65e+08,C,26810.55,234402.797,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2D,3/2,,T6172n,L3492,
48.1755,48.17600,15,6.00e+08,B,26830.57,234402.797,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2D,3/2,,T6172n,L3492,
48.3752,48.37601,20,2.05e+09,B,26830.57,233544.59,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2P,1/2,,T6172n,L3492,
48.3976,48.39803,25,1.80e+09,B,26810.55,233430.53,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2P,3/2,,T6172n,L3492,
48.4025,48.40272,10,3.22e+08,C,26830.57,233430.53,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2P,3/2,,T6172n,L3492,
48.5086,48.50868,30,2.60e+09,B,26810.55,232959.210,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2F,7/2,,T6172n,L3492,
48.5465,48.54705,1,1.20e+08,C,26810.55,232796.298,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2F,5/2,,T6172n,L3492,
48.5515,48.55177,25,1.93e+09,C+,26830.57,232796.298,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2F,5/2,,T6172n,L3492,
48.5572,48.55706,5*,1.52e+08,C,26810.55,232753.816,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4D,7/2,,T6172,L3492,
48.5572,48.55854,5*,3.30e+07,C,26810.55,232747.562,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4D,5/2,,T6172,L3492,
48.5572,48.55891,5*,4.09e+06,C,26810.55,232745.981,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4D,3/2,,T6172,L3492,
48.5631,48.56326,20*,6.15e+08,C,26830.57,232747.562,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4D,5/2,,T6172,L3492,
48.5631,48.56363,20*,,,26830.57,232745.981,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4D,3/2,,,L3492,
,48.5717,,8.13e+06,C,26830.57,232711.642,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4D,1/2,,T6172,,
,48.5975,,3.10e+06,C,26830.57,232602.492,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4P,1/2,,T6172,,
,48.6085,,4.50e+06,C,26810.55,232535.949,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4P,3/2,,T6172,,
,48.6305,,3.53e+06,C,26830.57,232462.724,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4P,5/2,,T6172,,
,48.8717,,3.28e+06,C,26810.55,231427.970,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4F,7/2,,T6172,,
,48.8951,,2.43e+06,C,26830.57,231350.087,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4F,5/2,,T6172,,
49.9871,49.98767,10*,7.11e+08,D,40468.01,240517.35,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4s,2P,3/2,,T5723LS,L3492,
49.9871,49.98817,10*,1.42e+08,D,40470.00,240517.35,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4s,2P,3/2,,T5723LS,L3492,
50.0343,50.03452,5*,2.84e+08,D,40468.01,240330.01,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4s,2P,1/2,,T5723LS,L3492,
50.0343,50.03502,5*,5.67e+08,D,40470.00,240330.01,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4s,2P,1/2,,T5723LS,L3492,
51.5498,51.54995,25,1.83e+09,B,40468.01,234454.634,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2D,5/2,,T6172n,L3492,
51.5640,51.56372,20*,5.03e+08,D,40468.01,234402.797,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2D,3/2,,T6172n,L3492,
51.5640,51.56425,20*,1.36e+09,B,40470.00,234402.797,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,2D,3/2,,T6172n,L3492,
51.7937,51.79292,20*,9.35e+08,C+,40468.01,233544.59,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2P,1/2,,T6172n,L3492,
51.7937,51.79345,20*,1.82e+09,C+,40470.00,233544.59,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,2P,1/2,,T6172n,L3492,
51.8242,51.82354,25*,2.07e+09,C+,40468.01,233430.53,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2P,3/2,,T6172n,L3492,
51.8242,51.82407,25*,6.05e+08,D,40470.00,233430.53,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,2P,3/2,,T6172n,L3492,
,51.9944,,1.18e+06,C,40468.01,232796.298,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2F,5/2,,T6172,,
,52.0080,,4.15e+06,C,40468.01,232745.981,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4D,3/2,,T6172,,
,52.0086,,8.03e+05,C,40470.00,232745.981,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4D,3/2,,T6172,,
,52.0173,,3.49e+06,C,40468.01,232711.642,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4D,1/2,,T6172,,
,52.0179,,6.82e+06,C,40470.00,232711.642,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4D,1/2,,T6172,,
,52.0474,,2.99e+06,C,40470.00,232602.492,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4P,1/2,,T6172,,
,52.0649,,6.62e+06,C,40468.01,232535.949,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4P,3/2,,T6172,,
,52.0848,,1.42e+06,C,40468.01,232462.724,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4P,5/2,,T6172,,
52.59267,52.59243,15*,6.21e+08,D,40468.01,230609.45,2s2.2p3,2P*,3/2,2s2.2p2.(1S).3s,2S,1/2,,T6172n,L6915,
52.59267,52.59298,15*,3.24e+08,D,40470.00,230609.45,2s2.2p3,2P*,1/2,2s2.2p2.(1S).3s,2S,1/2,,T6172n,L6915,
53.78319,53.78320,45,5.73e+09,B+,26830.57,212762.25,2s2.2p3,2D*,3/2,2s.2p4,2P,1/2,,T6172n,L6915,
53.82636,53.82616,50,5.18e+09,B+,26810.55,212593.82,2s2.2p3,2D*,5/2,2s.2p4,2P,3/2,,T6172n,L6915,
53.8318,53.83196,35bl,5.87e+08,B+,26830.57,212593.82,2s2.2p3,2D*,3/2,2s.2p4,2P,3/2,,T6172n,L6915,
53.90855,53.90861,60,9.83e+08,B+,0.00,185499.124,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,4P,5/2,,T6172n,L6915,
53.95489,53.95473,50,9.81e+08,B+,0.00,185340.577,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,4P,3/2,,T6172n,L6915,
53.98544,53.98540,45,9.81e+08,B+,0.00,185235.281,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,4P,1/2,,T6172n,L6915,
55.5059,55.50555,25*,9.67e+07,B,26810.55,206972.72,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3s,2D,3/2,,T6172n,"L3492,L6915",
55.5059,55.50587,25*,1.04e+09,B,26810.55,206971.68,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3s,2D,5/2,,T6172n,"L3492,L6915",
55.5118,55.51172,20*,1.01e+09,B,26830.57,206972.72,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3s,2D,3/2,,T6172n,"L3492,L6915",
