obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
263.46549,0.00009,263.465495,0.000014,6*,,,67870.2106,105814.5345,3d4.(a 3F).4p,x 4D*,3/2,3d4.(a 3F).4d,4F,3/2,,,L18847,
263.47928,0.00003,263.479236,0.000013,19,,,51942.6640,89885.0091,3d4.(5D).4p,z 4F*,9/2,3d4.(5D).4d,f 4D,7/2,,,L18847,
263.48127,0.00005,263.481218,0.000012,9,,,49645.8058,87587.8656,3d4.(5D).4p,z 6D*,7/2,3d4.(5D).4d,f 6D,7/2,,,L18847,
263.50083,0.00015,263.500841,0.000021,3,,,67867.7867,105807.021,3d4.(a 3F).4p,x 4D*,5/2,3d4.(a 3F).4d,4F,5/2,,,L18847,
263.51780,0.00003,263.517678,0.000021,27*,,,67870.2106,105807.021,3d4.(a 3F).4p,x 4D*,3/2,3d4.(a 3F).4d,4F,5/2,,,L18847,
263.51780,0.00003,263.518274,0.000014,27*,,,69477.9002,107414.6249,3d4.(3G).4p,4F*,5/2,3d4.(5D).5d,6D,3/2,,,L18847c153,
263.55958,0.00006,263.55955,0.00003,10,,,68759.7991,106690.583,3d4.(a 3F).4p,z 2F*,7/2,3d4.(a 3F).4d,2F,7/2,,,L18847,
263.57701,0.00003,263.577056,0.000014,20,,,67506.0890,105434.3536,3d4.(3H).4p,z 2I*,11/2,3d4.(a 3F).4d,g 4H,13/2,,,L18847,
263.5928,0.0003,263.592628,0.000014,3,,,69903.4828,107829.507,3d4.(a 3F).4p,y 2G*,7/2,3d4.(3G).4d,h 4H,7/2,,,L18847,
263.5948,0.0002,263.594805,0.000014,3,,,67353.2671,105278.978,3d4.(3H).4p,y 4G*,9/2,3d4.(3H).4d,g 4G,7/2,,,L18847,
263.59837,0.00006,263.59835,0.00003,9,,,69348.1427,107273.344,3d4.(a 3P).4p,2D*,3/2,3d4.(a 3P).4d,2F,5/2,,,L18847,
263.61446,0.00014,263.614485,0.000014,5,,,69477.9002,107400.7800,3d4.(3G).4p,4F*,5/2,3d4.(3G).4d,4G,5/2,,,L18847,
263.62389,0.00006,263.623886,0.000014,9,,,67333.7774,105255.3049,3d4.(3H).4p,y 4G*,7/2,3d4.(a 3F).4d,g 4H,9/2,,,L18847,
263.64561,0.00002,263.645353,0.000012,26*,,,48749.2779,86667.7179,3d4.(5D).4p,z 4P*,1/2,3d4.(5D).4d,e 6P,3/2,,,L18847c153,
263.64561,0.00002,263.645670,0.000011,26*,,,29951.8162,67870.2106,3d4.(a 3P).4s,b 4P,1/2,3d4.(a 3F).4p,x 4D*,3/2,,,L18847,
263.6512,0.0005,263.651234,0.000014,2,,,65709.4418,103627.036,3d4.(a 3F).4p,z 4G*,11/2,3d4.(3G).5s,f 4G,9/2,,,L18847,
263.65562,0.00011,263.655624,0.000014,5*,,,67448.5405,105365.5034,3d4.(a 3F).4p,y 4F*,9/2,3d4.(3H).4d,g 4G,9/2,,,L18847,
263.65562,0.00011,263.655714,0.000014,5*,,,67867.7867,105784.7366,3d4.(a 3F).4p,x 4D*,5/2,3d4.(a 3F).4d,4D,7/2,,,L18847,
263.67762,0.00012,263.677720,0.000021,4,,,67333.7774,105247.563,3d4.(3H).4p,y 4G*,7/2,3d4.(3H).4d,g 4G,5/2,,,L18847,
263.70153,0.00008,263.701555,0.000014,7,,,70107.6226,108017.9816,3d4.(a 3F).4p,y 2G*,9/2,3d4.(3G).4d,h 4H,11/2,,,L18847,
263.708450,0.000011,263.708451,0.000014,92,,,67875.3689,105784.7366,3d4.(a 3F).4p,x 4D*,7/2,3d4.(a 3F).4d,4D,7/2,,,L18847,
263.71978,0.00003,263.719753,0.000011,19,,,29951.8162,67859.5593,3d4.(a 3P).4s,b 4P,1/2,3d4.(a 3F).4p,x 4D*,1/2,,,L18847,
