obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
297.113,,30,,,,,,,,,,,,,L3475,
297.140,,40D*,,,,,,,,,,,,,L3475,
297.146,,40D*,,,,,,,,,,,,,L3475,
298.498,,50,,,,,,,,,,,,,L3475,
298.618,,30,,,,,,,,,,,,,L3475,
299.022,,30,,,,,,,,,,,,,L3475,
308.211,,110,,,,,,,,,,,,,L3475,
311.134,,100,,,,,,,,,,,,,L3475,
312.158,,140,,,,,,,,,,,,,L3475,
316.373,,140,,,,,,,,,,,,,L3475,
316.824,,270,,,,,,,,,,,,,L3475,
317.231,,160,,,,,,,,,,,,,L3475,
319.142,,110,,,,,,,,,,,,,L3475,
319.599,,200D,,,,,,,,,,,,,L3475,
319.904,,110,,,,,,,,,,,,,L3475,
320.789,,100,,,,,,,,,,,,,L3475,
321.948,,190,,,,,,,,,,,,,L3475,
323.427,,100,,,,,,,,,,,,,L3475,
324.548,,100,,,,,,,,,,,,,L3475,
335.567,,140,,,,,,,,,,,,,L3475,
339.462,,110,,,,,,,,,,,,,L3475,
346.574,,110,,,,,,,,,,,,,L3475,
358.421,,200,,,,,,,,,,,,,L3475,
361.194,,130,,,,,,,,,,,,,L3475,
363.096,363.0969+,170,,,5854.61,33387.62,4f2.(3H).5d2.(3F),5L,6,4f2.5d.6p?,*,5,,,L3475,
364.555,364.5546+,100,,,5854.61,33277.53,4f2.(3H).5d2.(3F),5L,6,4f2.5d.6p?,*,5,,,L3475,
364.566,,250,,,,,,,,,,,,,L3475,
364.630,,250,,,,,,,,,,,,,L3475,
364.830,,100,,,,,,,,,,,,,L3475,
366.036,,150c,,,,,,,,,,,,,L3475,
366.162,,100,,,,,,,,,,,,,L3475,
366.883,,370,,,,,,,,,,,,,L3475,
368.703,,250,,,,,,,,,,,,,L3475,
368.719,,150,,,,,,,,,,,,,L3475,
368.971,368.9708+,100,,,7227.99,34322.69,4f2.(3H).5d2.(3F)?,5I?,4,4f2.5d.6p?,*,4,,,L3475,
369.806,,150,,,,,,,,,,,,,L3475,
370.675,,230,,,,,,,,,,,,,L3475,
371.110,371.1103+,170c,,,441.95,27380.45,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,,,5,,,L3475,
371.405,,290,,,,,,,,,,,,,L3475,
373.303,,120c,,,,,,,,,,,,,L3475,
373.441,,210c,,,,,,,,,,,,,L3475,
373.576,,250,,,,,,,,,,,,,L3475,
373.649,373.6671+,190i*,,,8379.44,35133.62,4f2.(3H).5d.6s.(3D)?,5K?,5,,*,6,,,L3475,
373.649,373.6377+,190i*,,,441.95,27198.24,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p?,,5,,,L3475,
373.918,373.9201+,410,,,5854.61,32590.69,4f2.(3H).5d2.(3F),5L,6,4f2.5d.6p?,*,5,,,L3475,
374.099,,150,,,,,,,,,,,,,L3475,
374.398,,120,,,,,,,,,,,,,L3475,
375.098,,190,,,,,,,,,,,,,L3475,
375.960,,140,,,,,,,,,,,,,L3475,
376.008,,120,,,,,,,,,,,,,L3475,
376.187,,680,,,,,,,,,,,,,L3475,
376.477,,230,,,,,,,,,,,,,L3475,
376.894,376.9107+,230i,,,1649.01,28172.96,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,,,7,,,L3475,
377.282,,170c,,,,,,,,,,,,,L3475,
377.406,377.3900+,170i,,,7832.43,34322.69,4f2.5d.6s?,5I,4,4f2.5d.6p?,*,4,,,L3475,
377.762,,140,,,,,,,,,,,,,L3475,
378.066,,170,,,,,,,,,,,,,L3475,
378.546,,150,,,,,,,,,,,,,L3475,
378.686,,150,,,,,,,,,,,,,L3475,
379.251,379.2436+,210,6.1e+06,C+,1649.01,28009.80,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p?,,7,,T8137,L3475,
379.493,,190,,,,,,,,,,,,,L3475,
380.030,,680,,,,,,,,,,,,,L3475,
380.484,,290,,,,,,,,,,,,,L3475,
380.918,,140,,,,,,,,,,,,,L3475,
381.184,381.1847+,390,,,0.00,26226.56,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f3.(4I*).6p?,,4,,,L3475,
381.602,381.5870+,1300hi,,,441.95,26640.86,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,,,5,,,L3475,
381.766,,120,,,,,,,,,,,,,L3475,
381.828,,680,,,,,,,,,,,,,L3475,
381.914,,120,,,,,,,,,,,,,L3475,
382.180,382.1600+,310i,,,7227.99,33387.62,4f2.(3H).5d2.(3F)?,5I?,4,4f2.5d.6p?,*,5,,,L3475,
382.318,382.3182+,150c,,,7832.43,33981.23,4f2.5d.6s?,5I,4,4f2.5d.6p?,*,4,,,L3475,
382.667,382.6718+,120*,,,3893.46,30018.10,4f3.(4I*).5d,5L*,6,4f3.(4I*).6p?,5H?,7,,,L3475,
382.667,382.6682+,120*,,,8197.80,34322.69,4f2.5d.6s?,,5,4f2.5d.6p?,*,4,,,L3475,
383.072,,960,,,,,,,,,,,,,L3475,
383.493,,140,,,,,,,,,,,,,L3475,
384.099,,480,,,,,,,,,,,,,L3475,
384.234,,270,,,,,,,,,,,,,L3475,
384.454,,150c,,,,,,,,,,,,,L3475,
384.659,,580,,,,,,,,,,,,,L3475,
385.079,,1200,,,,,,,,,,,,,L3475,
385.155,385.1497+,720c*,1.16e+07,C+,441.95,26398.52,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p?,,6,,T8137,L3475,
385.155,385.1592+,720c*,,,1649.01,27604.94,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p?,,6,,,L3475,
385.280,,960,,,,,,,,,,,,,L3475,
385.825,,120,,,,,,,,,,,,,L3475,
385.914,,110,,,,,,,,,,,,,L3475,
386.545,,480c,,,,,,,,,,,,,L3475,
386.752,,210,,,,,,,,,,,,,L3475,
387.072,387.0856+,210i,,,9670.81,35497.57,,,6,,*,5,,,L3475,
387.619,,480,,,,,,,,,,,,,L3475,
387.718,387.7183+,1700c,,,441.95,26226.56,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p?,,4,,,L3475,
387.920,,270,,,,,,,,,,,,,L3475,
388.047,388.0464+,680,,,0.00,25762.81,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,,,3,,,L3475,
388.519,388.5195+,440c,,,1649.01,27380.45,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,,,5,,,L3475,
388.934,388.9334+,440c,9.3e+06,C+,441.95,26146.01,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p?,,5,,T8137,L3475,
389.171,389.1706+,120c,,,9532.52,35220.91,4f2.(3H).5d2.(3F)?,5I?,6,,*,5,,,L3475,
389.725,389.7249+,190,,,8379.44,34031.30,4f2.(3H).5d.6s.(3D)?,5K?,5,4f2.5d.6p?,*,6,,,L3475,
389.884,,210,,,,,,,,,,,,,L3475,
390.245,390.2453+,250,,,9515.97,35133.62,,,5,,*,6,,,L3475,
390.805,390.8052+,770c,,,4437.15,30018.10,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,4f3.(4I*).6p?,5H?,7,,,L3475,
391.290,391.2904+,630,,,1649.01,27198.24,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p?,,5,,,L3475,
391.355,391.3546+,310,,,0.00,25545.04,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,,,4,,,L3475,
391.476,,210,,,,,,,,,,,,,L3475,
391.885,391.8855+,1300c,,,2998.36,28508.79,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,4f3.(4I*).6p,3I,6,,,L3475,
391.963,,420,,,,,,,,,,,,,L3475,
392.053,392.0594+,250*,,,7888.50,33387.62,4f2.(3H).5d.6s.(3D)?,,5,4f2.5d.6p?,*,5,,,L3475,
392.053,392.0532+,250*,4.9e+06,C+,0.00,25499.52,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f3.(4I*).6p?,,5,,T8137,L3475,
392.547,392.5466+,960,2.29e+07,C+,0.00,25467.47,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,,,4,,T8137,L3475,
392.746,392.7463+,480,,,1743.72,27198.24,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f3.(4I*).6p?,,5,,,L3475,
392.929,,370,,,,,,,,,,,,,L3475,
393.582,393.5822+,370,,,441.95,25842.41,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,,,5,,,L3475,
393.830,,250,,,,,,,,,,,,,L3475,
394.763,394.7631+,730c,,,1649.01,26973.49,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,,,5,,,L3475,
394.943,394.9429+,900c,2.25e+07,B,1649.01,26961.96,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p?,,6,,T8137,L3475,
395.351,395.3510+,900c,,,4437.15,29723.97,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,4f3.(4I*).6p?,,8,,,L3475,
395.675,,380,,,,,,,,,,,,,L3475,
396.245,396.2450+,470,,,1743.72,26973.49,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,5,,,L3475,
396.426,396.4262+,560,1.92e+07,B,1743.72,26961.96,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f3.(4I*).6p?,,6,,T8137,L3475,
396.481,396.4812+,1600c,3.8e+07,B+,441.95,25656.69&dagger;,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p,5I,6,,T8137,L3475,
396.657,396.6566+,560c,1.85e+07,B,2998.36,28201.95,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,4f3.(4I*).6p,5I,8,,T8137,L3475,
397.116,397.1134+,500*,1.91e+06,C+,2998.36,28172.96,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,,,7,,T8137,L3475,
397.116,397.1137+,500*,1.90e+07,C+,3403.21,28577.79,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,4f3.(4I*).6p?,3I?,7,,T8137,L3475,
397.167,,320,,,,,,,,,,,,,L3475,
397.214,397.2136+,620c,1.38e+07,B+,441.95,25610.20,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,,,6,,T8137,L3475,
397.485,,320,,,,,,,,,,,,,L3475,
398.968,398.9682+,1300c,2.01e+07,B,441.95,25499.52,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p?,,5,,T8137,L3475,
399.191,,230,,,,,,,,,,,,,L3475,
399.216,,340,,,,,,,,,,,,,L3475,
399.479,399.4791+,1600,4.4e+07,B,441.95,25467.47,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,,,4,,T8137,L3475,
399.583,,270,,,,,,,,,,,,,L3475,
399.704,399.7040+,560c,1.71e+07,B,2998.36,28009.80,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,4f3.(4I*).6p?,,7,,T8137,L3475,
399.796,,230,,,,,,,,,,,,,L3475,
399.912,,320,,,,,,,,,,,,,L3475,
400.017,400.0173+,620c,1.15e+07,B,1649.01,26640.86,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,,,5,,T8137,L3475,
400.470,400.4702+,730,2.13e+07,B+,1743.72,26707.31,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,5,,T8137,L3475,
400.869,400.8691+,1900,,,5079.35,30018.10,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,4f3.(4I*).6p?,5H?,7,,,L3475,
401.060,,620,,,,,,,,,,,,,L3475,
401.539,401.5391+,730,1.64e+07,B+,1743.72,26640.86,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,5,,T8137,L3475,
402.096,,620,,,,,,,,,,,,,L3475,
402.271,,470,,,,,,,,,,,,,L3475,
402.554,,360,,,,,,,,,,,,,L3475,
402.683,,230,,,,,,,,,,,,,L3475,
402.900,,230,,,,,,,,,,,,,L3475,
402.972,,360c,,,,,,,,,,,,,L3475,
403.175,403.1753+,730c,1.45e+07,B,1649.01,26445.11,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,,,7,,T8137,L3475,
403.247,403.2488+,230,,,5226.52,30018.10,4f3.(4I*).5d,5K*,6,4f3.(4I*).6p?,5H?,7,,,L3475,
403.383,403.3830+,960,2.15e+07,B+,2998.36,27781.69,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,,,8,,T8137,L3475,
403.433,403.4324+,230,5.1e+06,C+,1743.72,26524.02,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,6,,T8137,L3475,
403.822,,230,,,,,,,,,,,,,L3475,
403.845,403.8455+,730,,,0.00,24754.95,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f3.(4I*).6p?,,4,,,L3475,
403.934,403.9343+,470,1.45e+07,C+,1649.01,26398.52,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p?,,6,,T8137,L3475,
404.481,404.4813+,1300,1.88e+07,C+,0.00,24716.04,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f3.(4I*).6p,5I,5,,T8137,L3475,
404.570,,230,,,,,,,,,,,,,L3475,
404.663,,230,,,,,,,,,,,,,L3475,
404.708,404.7081+,340,,,7888.50,32590.69,4f2.(3H).5d.6s.(3D)?,,5,4f2.5d.6p?,*,5,,,L3475,
405.113,,450,,,,,,,,,,,,,L3475,
405.488,405.4860+,2200,5.1e+07,C+,1743.72,26398.52,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f3.(4I*).6p?,,6,,T8137,L3475,
405.654,405.6535+,2200,,,5079.35,29723.97,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,4f3.(4I*).6p?,,8,,,L3475,
405.880,405.8800+,450,1.22e+07,B,3403.21,28034.08,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,6,,T8137,L3475,
406.222,,230,,,,,,,,,,,,,L3475,
406.281,406.2805+,3400,5.8e+07,B+,3403.21,28009.80,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,4f3.(4I*).6p?,,7,,T8137,L3475,
406.880,,210,,,,,,,,,,,,,L3475,
407.977,,500c,,,,,,,,,,,,,L3475,
408.098,408.0980+,500c,1.31e+07,B,1649.01,26146.01,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p?,,5,,T8137,L3475,
408.185,,790,,,,,,,,,,,,,L3475,
408.334,408.3341+,500,,,1743.72,26226.56,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f3.(4I*).6p?,,4,,,L3475,
408.721,,200c,,,,,,,,,,,,,L3475,
409.682,409.6820+,560,2.01e+07,B,1743.72,26146.01,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f3.(4I*).6p?,,5,,T8137,L3475,
409.840,409.8367+,380*,6.3e+05,B,441.95,24835.03,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,,,6,,T8137,L3475,
409.840,409.8399+,380*,,,8197.80,32590.69,4f2.5d.6s?,,5,4f2.5d.6p?,*,5,,,L3475,
410.072,410.0717+,2900c,8.4e+07,C+,4437.15,28816.25,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,4f3.(4I*).6p,5K,9,,T2994,L3475,
411.389,,270c,,,,,,,,,,,,,L3475,
411.846,411.8457+,1700c,5.3e+07,B,441.95,24716.04,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p,5I,5,,T8137,L3475,
412.915,412.9147+,250,,,8379.44,32590.69,4f2.(3H).5d.6s.(3D)?,5K?,5,4f2.5d.6p?,*,5,,,L3475,
413.077,413.0771+,340,,,3403.21,27604.94,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,4f3.(4I*).6p?,,6,,,L3475,
413.361,,200,,,,,,,,,,,,,L3475,
414.122,414.1228+,1500c*,,,3893.46,28034.08,4f3.(4I*).5d,5L*,6,,,6,,,L3475,
414.122,414.1224+,1500c*,6.2e+07,B+,4437.15,28577.79,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,4f3.(4I*).6p?,3I?,7,,T8137,L3475,
414.311,414.3112+,2700,8.9e+07,B+,2998.36,27128.00,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,4f3.(4I*).6p,5K,8,,T8137n,L3475,
414.650,,270c,,,,,,,,,,,,,L3475,
414.844,414.8433+,270,,,1743.72,25842.41,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,5,,,L3475,
415.650,415.6509+,200,,,9335.75,33387.62,,,4,4f2.5d.6p?,*,5,,,L3475,
416.416,416.4160+,1700c,4.4e+07,B+,1649.01,25656.69&dagger;,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p,5I,6,,T8137,L3475,
416.804,,270,,,,,,,,,,,,,L3475,
416.945,416.9446+,230,,,3403.21,27380.45,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,5,,,L3475,
417.182,417.1820+,620,2.22e+07,B,2998.36,26961.96,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,4f3.(4I*).6p?,,6,,T8137,L3475,
417.225,417.2239+,730,1.82e+07,B+,1649.01,25610.20,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,,,6,,T8137,L3475,
417.532,417.5322+,250,,,7832.43,31775.93,4f2.5d.6s?,5I,4,4f2.5d.6p?,*,4,,,L3475,
417.562,417.5622+,250,,,9335.75,33277.53,,,4,4f2.5d.6p?,*,5,,,L3475,
417.863,417.8634+,200,,,9515.97,33440.49,,,5,4f2.5d.6p?,*,4,,,L3475,
417.939,417.9393+,5200,6.8e+07,B,1649.01,25569.19,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p,5K,7,,T8137n,L3475,
418.948,418.9479+,2500,6.8e+07,B,2998.36,26860.95,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,4f3.(4I*).6p,5I,7,,T8137,L3475,
419.160,419.1607+,560c*,,,11283.14,35133.62,,,6,,*,6,,,L3475,
419.160,419.1601+,560c*,1.44e+07,B,1649.01,25499.52,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p?,,5,,T8137,L3475,
420.117,,290,,,,,,,,,,,,,L3475,
420.672,420.672+,2500c,4.6e+07,B,4437.15,28201.95,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,4f3.(4I*).6p,5I,8,,T8137,L3475,
420.832,420.831+,500,1.0e+07,B,1743.72,25499.52,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f3.(4I*).6p?,,5,,T8137,L3475,
421.186,421.186+,320,5.7e+06,B+,4437.15,28172.96,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,,,7,,T8137,L3475,
421.781,,320,,,,,,,,,,,,,L3475,
422.293,422.293+,3800,4.7e+07,B+,441.95,24115.50,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p,5K,6,,T8137n,L3475,
422.535,422.532+,3800,8.7e+07,B+,0.00,23660.20,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f3.(4I*).6p,5I,4,,T8137,L3475,
423.311,423.307+,320*,,,0.00,23616.86,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,,,5,,,L3475,
423.311,423.311+,320*,,,7227.99,30844.63,4f2.(3H).5d2.(3F)?,5I?,4,4f2.(3H).5d.6p?,5K*?,5,,,L3475,
423.615,423.615+,320c,3.62e+06,B+,1649.01,25248.69,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,,,7,,T8137,L3475,
424.002,424.002+,270,,,8197.80,31775.93,4f2.5d.6s?,,5,4f2.5d.6p?,*,4,,,L3475,
424.101,424.101+,960,2.72e+07,B,4437.15,28009.80,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,4f3.(4I*).6p?,,7,,T8137,L3475,
424.351,424.351+,340,8.0e+06,B,3403.21,26961.96,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,4f3.(4I*).6p?,,6,,T8137,L3475,
424.763,424.764+,840c,7.9e+06,B,441.95,23977.83,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,,,6,,T8137,L3475,
425.440,425.440+,500,1.01e+07,C+,5079.35,28577.79,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,4f3.(4I*).6p?,3I?,7,,T8137,L3475,
426.378,426.378+,270c,5.0e+06,B,2998.36,26445.11,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,,,7,,T8137,L3475,
426.909,,320,,,,,,,,,,,,,L3475,
427.227,427.223+,790c*,,,5108.40,28508.79,4f3.(4I*).5d,5L*,7,4f3.(4I*).6p,3I,6,,,L3475,
427.227,427.227+,790c*,1.88e+07,C+,2998.36,26398.52,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,4f3.(4I*).6p?,,6,,T8137,L3475,
428.007,,470c,,,,,,,,,,,,,L3475,
428.242,428.245+,790c,1.64e+07,B+,4437.15,27781.69,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,,,8,,T8137,L3475,
429.898,429.895+,450c,,,9335.75,32590.69,,,4,4f2.5d.6p?,*,5,,,L3475,
430.361,430.366+,290,,,10801.81,34031.30,,,5,4f2.5d.6p?,*,6,,,L3475,
430.576,430.575+,1500,2.99e+07,B,441.95,23660.20,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f3.(4I*).6p,5I,4,,T8137,L3475,
432.355,432.356+,210,5.1e+06,C+,5079.35,28201.95,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,4f3.(4I*).6p,5I,8,,T8137,L3475,
432.941,432.942+,270,3.77e+06,B+,1743.72,24835.03,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,6,,T8137,L3475,
433.397,433.397+,1300,2.3e+07,D+,1649.01,24716.04,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",6,4f3.(4I*).6p,5I,5,,T8137,L3475,
433.574,433.564+,200*,,,9532.52,32590.69,4f2.(3H).5d2.(3F)?,5I?,6,4f2.5d.6p?,*,5,,,L3475,
433.574,433.580+,200*,,,12076.31,35133.62,4f2.5d.6s?,,6,,*,6,,,L3475,
433.870,433.870+,360,6.9e+06,B,3403.21,26445.11,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,7,,T8137,L3475,
434.430,434.448+,620cw*,,,1743.72,24754.95,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f3.(4I*).6p?,,4,,,L3475,
434.430,434.430+,620cw*,,,7832.43,30844.63,4f2.5d.6s?,5I,4,4f2.(3H).5d.6p?,5K*?,5,,,L3475,
434.749,434.749+,470c,1.28e+07,C+,3403.21,26398.52,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,4f3.(4I*).6p?,,6,,T8137,L3475,
435.040,,340,,,,,,,,,,,,,L3475,
435.491,435.491+,450,,,7888.50,30844.63,4f2.(3H).5d.6s.(3D)?,,5,4f2.(3H).5d.6p?,5K*?,5,,,L3475,
435.979,435.979+,410c,1.05e+07,C+,5079.35,28009.80,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,4f3.(4I*).6p?,,7,,T8137,L3475,
436.833,436.833+,1200,1.43e+07,B+,0.00,22885.59,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,,,5,,T8137,L3475,
437.162,,320,,,,,,,,,,,,,L3475,
439.608,,270,,,,,,,,,,,,,L3475,
440.360,440.360+,170,7.2e+06,B,5079.35,27781.69,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,8,,T8137,L3475,
440.512,,100,,,,,,,,,,,,,L3475,
440.583,440.583+,430,1.70e+07,B,4437.15,27128.00,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",8,4f3.(4I*).6p,5K,8,,T8137n,L3475,
440.882,440.882+,1700,3.58e+07,B+,0.00,22675.44,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f3.(4I*).6p,5K,5,,T8137,L3475,
441.377,441.377+,410,7.2e+06,B+,1743.72,24393.73,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,6,,T8137,L3475,
441.904,,160,,,,,,,,,,,,,L3475,
