obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
86.07214,0.00024,86.072158,0.000004,22000,,,22847.1176,139028.705,3d9.4s,3D,2,3d9.(2D<5/2>).6p,2[5/2]*,2,,,L19804c170,
86.19932,0.00011,86.199338,0.000006,1900000,,,21928.7326,137938.904,3d9.4s,3D,3,3d8.(1G).4s.4p.(3P*),3F*,4,,,L19804c170,
86.28221,0.00020,86.282245,0.000004,78000,,,22847.1176,138745.817,3d9.4s,3D,2,3d9.(2D<5/2>).6p,2[3/2]*,2,,,L19804c170,
86.4163,0.0004,86.415435,0.000003,130000,,,21928.7326,137648.800,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),1D*,2,,,L19804c170,
86.4214,0.0003,86.421371,0.000003,670000,,,23998.3718,139710.491,3d9.4s,3D,1,3d8.(3F).4s.4p.(1P*),3F*,2,,,L19804c170,
86.53907,0.00008,86.5389986,0.0000022,1600000,,,22847.1176,138401.956,3d9.4s,3D,2,3d9.(2D<5/2>).6p,2[7/2]*,3,,,L22,
86.64430,0.00020,86.6442524,0.0000013,64000,,,22847.1176,138261.5822,3d9.4s,3D,2,3d9.(2D<3/2>).4f,2[7/2]*,3,,,L19804c170,
86.77321,0.00021,86.773348,0.000003,320000,,,23998.3718,139241.130,3d9.4s,3D,1,3d9.(2D<5/2>).6p,2[3/2]*,1,,,L19804c170,
86.90634,0.00018,86.906394,0.000003,250000,,,22847.1176,137913.450,3d9.4s,3D,2,3d8.(3F).4s.4p.(1P*),3D*,1,,,L19804c170,
86.93338,0.00024,86.933592,0.000004,1200000,,,23998.3718,139028.705,3d9.4s,3D,1,3d9.(2D<5/2>).6p,2[5/2]*,2,,,L19804c170,
87.05390,0.00018,87.0538673,0.0000023,240000,,,21928.7326,136800.137,3d9.4s,3D,3,3d8.(3F).4s.4p.(1P*),3D*,2,,,L19804c170,
87.10674,0.00018,87.106737,0.000003,130000,,,22847.1176,137648.800,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),1D*,2,,,L19804c170,
87.32629,0.00021,87.3262654,0.0000023,310000,,,21928.7326,136441.817,3d9.4s,3D,3,3d8.(3F).4s.4p.(1P*),3F*,3,,,L19804c170,
87.67226,0.00020,87.6722436,0.0000013,830000,,,21928.7326,135989.9176,3d9.4s,3D,3,3d9.(2D<5/2>).4f,2[7/2]*,3,,,L19804c170,
87.6973,0.0005,87.6962109,0.0000023,420000,,,23998.3718,138028.384,3d9.4s,3D,1,3d9.(2D<3/2>).4f,2[3/2]*,1,,,L19804c170,
87.70107,0.00024,87.701184,0.000004,890000,,,21928.7326,135952.279,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),5S*,2,,,L19804c170,
87.75531,0.00020,87.7554632,0.0000023,820000,,,22847.1176,136800.137,3d9.4s,3D,2,3d8.(3F).4s.4p.(1P*),3D*,2,,,L19804c170,
87.78469,0.00021,87.784692,0.000003,610000,,,23998.3718,137913.450,3d9.4s,3D,1,3d8.(3F).4s.4p.(1P*),3D*,1,,,L19804c170,
87.86984,0.00008,87.869833,0.000003,1500000,,,21928.7326,135733.433,3d9.4s,3D,3,3d8.(3F).4s.4p.(1P*),3D*,3,,,L22,
87.98897,0.00024,87.989110,0.000003,21000,,,23998.3718,137648.800,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),1D*,2,,,L19804c170,
88.03225,0.00024,88.0322766,0.0000023,38000,,,22847.1176,136441.817,3d9.4s,3D,2,3d8.(3F).4s.4p.(1P*),3F*,3,,,L19804c170,
88.1473,0.0003,88.147711,0.000003,3100,,,26264.5502,139710.491,3d9.4s,1D,2,3d8.(3F).4s.4p.(1P*),3F*,2,,,L19804c170,
88.32800,0.00020,88.327981,0.000003,41000,,,23998.3718,137212.779,3d9.4s,3D,1,3d8.(1G).4s.4p.(3P*),3F*,2,,,"L19804c170,L14468c169",
88.38404,0.00020,88.3838830,0.0000010,55000,,,22847.1176,135989.9176,3d9.4s,3D,2,3d9.(2D<5/2>).4f,2[7/2]*,3,,,L19804c170,
88.41340,0.00021,88.413295,0.000004,290000,,,22847.1176,135952.279,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),5S*,2,,,L19804c170,
88.44346,0.00018,88.443449,0.000003,420000,,,26264.5502,139331.149,3d9.4s,1D,2,3d8.(1G).4s.4p.(3P*),3F*,3,,,L19804c170,
88.48262,0.00020,88.4826019,0.0000013,34000,,,22847.1176,135863.6857,3d9.4s,3D,2,3d9.(2D<5/2>).4f,2[1/2]*,1,,,L19804c170,
88.58463,0.00020,88.5846966,0.0000024,770000,,,22847.1176,135733.433,3d9.4s,3D,2,3d8.(3F).4s.4p.(1P*),3D*,3,,,L19804c170,
88.64163,0.00024,88.6413782,0.0000024,25000,,,21928.7326,134742.863,3d9.4s,3D,3,3d8.(3F).4s.4p.(1P*),3F*,4,,,L19804c170,
88.65113,0.00020,88.6510950,0.0000024,280000,,,23998.3718,136800.137,3d9.4s,3D,1,3d8.(3F).4s.4p.(1P*),3D*,2,,,L19804c170,
88.69435,0.00008,88.694322,0.000003,1300000,,,21928.7326,134675.522,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),3D*,2,,,L22,
89.05677,0.00006,89.056671,0.000003,1300000,,,22847.1176,135135.168,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),3P*,1,,,L22,
89.17636,0.00024,89.176309,0.000003,23000,,,26264.5502,138401.956,3d9.4s,1D,2,3d9.(2D<5/2>).6p,2[7/2]*,3,,,L19804c170,
89.24154,0.00006,89.241418,0.000003,1100000,,,21928.7326,133984.325,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),3D*,3,,,L22,
89.3634,0.0005,89.3624985,0.0000019,1100000,,,23998.3718,135902.1365,3d9.4s,3D,1,3d9.(2D<5/2>).4f,2[1/2]*,0,,,L19804c170,
89.36787,0.00006,89.367746,0.000003,940000,,,21928.7326,133825.927,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),3P*,2,,,L22,
89.42260,0.00020,89.4227192,0.0000024,860000,,,22847.1176,134675.522,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),3D*,2,,,L19804c170,
89.67583,0.00015,89.6758608,0.0000024,1000000,,,22847.1176,134359.847,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),3D*,1,,,L19804c170,
89.69741,0.00020,89.697600,0.000003,870000,,,23998.3718,135484.075,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),3P*,0,,,L19804c170,
89.77927,0.00018,89.779300,0.000003,410000,,,26264.5502,137648.800,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),1D*,2,,,L19804c170,
89.97904,0.00018,89.978867,0.000003,910000*,,,22847.1176,133984.325,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),3D*,3,,,L19804c170,
89.97904,0.00018,89.979200,0.000003,910000*,,,23998.3718,135135.168,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),3P*,1,,,L19804c170,
90.10757,0.00016,90.107292,0.000003,660000*,,,22847.1176,133825.927,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),3P*,2,,,L19804c170,
90.10757,0.00016,90.107654,0.000007,660000*,,,26264.5502,137242.914,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),1P*,1,,,"L19804c170,L14468c169",
90.1322,0.0003,90.132128,0.000003,25000,,,26264.5502,137212.779,3d9.4s,1D,2,3d8.(1G).4s.4p.(3P*),3F*,2,,,L19804c170,
90.3522,0.0006,90.352887,0.000003,16000,,,23998.3718,134675.522,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),3D*,2,,,L14468c171,
90.61130,0.00020,90.611330,0.000003,670000,,,23998.3718,134359.847,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),3D*,1,,,L19804c170,
91.05183,0.00021,91.051831,0.000003,240000,,,23998.3718,133825.927,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),3P*,2,,,L19804c170,
91.1630,,91.1629867,0.0000016,15000:,,,26264.5502,135958.1919,3d9.4s,1D,2,3d9.(2D<5/2>).4f,2[3/2]*,1,,,L14468c171,
91.1679,,91.167901,0.000004,15000:,,,26264.5502,135952.279,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),5S*,2,,,L14468c171,
91.2025,,91.2024525,0.0000012,7400:,,,26264.5502,135910.7245,3d9.4s,1D,2,3d9.(2D<5/2>).4f,2[3/2]*,2,,,L14468c171,
91.24142,0.00024,91.2415956,0.0000016,15000,,,26264.5502,135863.6857,3d9.4s,1D,2,3d9.(2D<5/2>).4f,2[1/2]*,1,,,L19804c170,
91.347,0.004,91.350160,0.000003,7300,,,26264.5502,135733.433,3d9.4s,1D,2,3d8.(3F).4s.4p.(1P*),3D*,3,,,L14468c171,
91.42128,0.00006,91.421305,0.000011,830000,,,21928.7326,131312.426,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),5D*,4,,,L22,
91.73051,0.00020,91.730556,0.000008,380000,,,21928.7326,130943.661,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),5D*,2,,,L19804c170,
92.20188,0.00008,92.201869,0.000014,520000,,,21928.7326,130386.404,3d9.4s,3D,3,3d8.(1D).4s.4p.(3P*),3P*,2,,,L22,
92.24141,0.00016,92.241586,0.000003,350000,,,26264.5502,134675.522,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),3D*,2,,,L19804c170,
92.42381,0.00008,92.423840,0.000007,550000,,,22847.1176,131044.310,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),5D*,3,,,L22,
92.5119,0.0010,92.509896,0.000008,510000*,,,22847.1176,130943.661,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),5D*,2,,,L19804c170,
92.5119,0.0010,92.510963,0.000003,510000*,,,26264.5502,134359.847,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),3D*,1,,,L19804c170,
92.5119,0.0010,92.512612,0.000007,510000*,,,22847.1176,130940.488,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),5D*,1,,,L19804c170,
92.9702,0.0003,92.970175,0.000003,18000,,,26264.5502,133825.927,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),3P*,2,,,L19804c170,
92.98940,0.00020,92.989272,0.000014,18000,,,22847.1176,130386.404,3d9.4s,3D,2,3d8.(1D).4s.4p.(3P*),3P*,2,,,L19804c170,
93.29398,0.00008,93.293989,0.000010,590000,1.7e+08,C,21928.7326,129116.774,3d9.4s,3D,3,3d8.(1D).4s.4p.(3P*),3D*,3,,T7181,L22,
93.49761,0.00018,93.497102,0.000014,280000?,,,23998.3718,130953.558,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),5D*,0,,,L19804c170,
93.50564,0.00014,93.505755,0.000008,380000,,,23998.3718,130943.661,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),5D*,2,,,L19804c170,
,,93.508529,0.000007,m,,,23998.3718,130940.488,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),5D*,1,,,L14468,
93.52307,0.00022,93.523232,0.000007,450000,,,21928.7326,128854.036,3d9.4s,3D,3,3d8.(1D).4s.4p.(3P*),3D*,2,,,L19804c170,
93.53408,0.00018,93.534317,0.000005,360000,,,22847.1176,129759.750,3d9.4s,3D,2,3d8.(1D).4s.4p.(3P*),3P*,1,,,L19804c170,
93.5892,0.0003,93.589753,0.000015,620000,1.12e+08,C,21928.7326,128778.037,3d9.4s,3D,3,3d8.(1D).4s.4p.(3P*),3F*,4,,T7181,L19804c170,
93.7815,0.0006,93.781726,0.000007,48000,,,21928.7326,128559.314,3d9.4s,3D,3,3d8.(1D).4s.4p.(3P*),3F*,3,,,L14468c171,
93.95218,0.00015,93.952288,0.000006,190000,,,21928.7326,128365.736,3d9.4s,3D,3,3d8.(1D).4s.4p.(3P*),3F*,2,,,L19804c170,
94.33333,0.00018,94.333466,0.000007,580000,1.4e+08,C,22847.1176,128854.036,3d9.4s,3D,2,3d8.(1D).4s.4p.(3P*),3D*,2,,T7181,L19804c170,
94.55223,0.00017,94.552474,0.000006,510000,,,23998.3718,129759.750,3d9.4s,3D,1,3d8.(1D).4s.4p.(3P*),3P*,1,,,L19804c170,
94.58771,0.00021,94.587663,0.000007,400000,,,22847.1176,128569.150,3d9.4s,3D,2,3d8.(1D).4s.4p.(3P*),3D*,1,,,L19804c170,
94.59614,0.00021,94.596464,0.000007,460000,1.1e+08,C,22847.1176,128559.314,3d9.4s,3D,2,3d8.(1D).4s.4p.(3P*),3F*,3,,T7181,L19804c170,
94.76989,0.00017,94.770005,0.000006,14000,,,22847.1176,128365.736,3d9.4s,3D,2,3d8.(1D).4s.4p.(3P*),3F*,2,,,L19804c170,
95.14068,0.00015,95.140774,0.000008,24000,,,23998.3718,129105.778,3d9.4s,3D,1,3d8.(1D).4s.4p.(3P*),3P*,0,,,L19804c170,
95.43815,0.00015,95.438279,0.000007,270000,,,26264.5502,131044.310,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),5D*,3,,,L19804c170,
95.5306,0.0005,95.530043,0.000008,9900,,,26264.5502,130943.661,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),5D*,2,,,L19804c170,
95.5320,0.0005,95.532939,0.000007,9900,,,26264.5502,130940.488,3d9.4s,1D,2,3d8.(3P).4s.4p.(3P*),5D*,1,,,L19804c170,
95.62871,0.00017,95.629010,0.000007,300000,1.8e+08,C,23998.3718,128569.150,3d9.4s,3D,1,3d8.(1D).4s.4p.(3P*),3D*,1,,T7181,L19804c170,
95.81503,0.00017,95.815393,0.000006,380000,1.6e+08,C,23998.3718,128365.736,3d9.4s,3D,1,3d8.(1D).4s.4p.(3P*),3F*,2,,T7181,L19804c170,
96.04115,0.00017,96.041317,0.000015,270000,,,26264.5502,130386.404,3d9.4s,1D,2,3d8.(1D).4s.4p.(3P*),3P*,2,,,L19804c170,
96.62283,0.00021,96.622839,0.000006,11000,,,26264.5502,129759.750,3d9.4s,1D,2,3d8.(1D).4s.4p.(3P*),3P*,1,,,L19804c170,
96.78711,0.00021,96.787255,0.000007,4800,,,21928.7326,125248.121,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),5P*,2,,,L19804c170,
96.80392,0.00017,96.804176,0.000016,250000,,,21928.7326,125230.061,3d9.4s,3D,3,3d8.(3P).4s.4p.(3P*),5P*,3,,,L19804c170,
97.22703,0.00019,97.226872,0.000010,24000,,,26264.5502,129116.774,3d9.4s,1D,2,3d8.(1D).4s.4p.(3P*),3D*,3,,,L19804c170,
97.3509,0.0010,97.349928,0.000020,18000,,,22847.1176,125569.33,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),5P*,1,,,L14468c171,
97.47581,0.00015,97.475876,0.000008,200000,,,26264.5502,128854.036,3d9.4s,1D,2,3d8.(1D).4s.4p.(3P*),3D*,2,,,L19804c170,
97.65524,0.00015,97.655293,0.000007,110000,,,22847.1176,125248.121,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),5P*,2,,,L19804c170,
97.67238,0.00017,97.672519,0.000017,35000,,,22847.1176,125230.061,3d9.4s,3D,2,3d8.(3P).4s.4p.(3P*),5P*,3,,,L19804c170,
97.75662,0.00013,97.756714,0.000007,190000,,,26264.5502,128559.314,3d9.4s,1D,2,3d8.(1D).4s.4p.(3P*),3F*,3,,,L19804c170,
97.94200,0.00015,97.942055,0.000006,12000,,,26264.5502,128365.736,3d9.4s,1D,2,3d8.(1D).4s.4p.(3P*),3F*,2,,,L19804c170,
98.402,0.004,98.3979887,0.0000019,9100,,,21928.7326,123556.8261,3d9.4s,3D,3,3d9.(2D<3/2>).5p,2[3/2]*,2,,,L14468c171,
98.45331,0.00015,98.453339,0.000021,88000,,,23998.3718,125569.33,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),5P*,1,,,L19804c170,
98.76568,0.00012,98.765677,0.000008,61000,,,23998.3718,125248.121,3d9.4s,3D,1,3d8.(3P).4s.4p.(3P*),5P*,2,,,L19804c170,
98.92364,0.00012,98.9236270,0.0000017,30000,,,21928.7326,123016.8175,3d9.4s,3D,3,3d9.(2D<3/2>).5p,2[5/2]*,3,,,L19804c170,
99.29530,0.00013,99.2952929,0.0000016,210000,,,22847.1176,123556.8261,3d9.4s,3D,2,3d9.(2D<3/2>).5p,2[3/2]*,2,,,L19804c170,
99.83067,0.00014,99.8305876,0.0000014,40000,,,22847.1176,123016.8175,3d9.4s,3D,2,3d9.(2D<3/2>).5p,2[5/2]*,3,,,L19804c170,
99.9797,0.0003,99.9793812,0.0000015,7600,,,22847.1176,122867.7407,3d9.4s,3D,2,3d9.(2D<3/2>).5p,2[1/2]*,1,,,L19804c170,
100.10129,0.00019,100.1012710,0.0000014,22000,,,22847.1176,122745.9491,3d9.4s,3D,2,3d9.(2D<3/2>).5p,2[5/2]*,2,,,L19804c170,
100.40540,0.00017,100.4055195,0.0000018,330000,,,21928.7326,121524.8509,3d9.4s,3D,3,3d8.(3F).4s.4p.(3P*),1F*,3,,,L19804c170,
