obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
,266.6454,,2.1e+07,D,131756.12,169247.96,3s2.3p3.(4S*).4p,3P,1,3s2.3p3.(4S*).6s,3S*,1,,"T1619CA,LS",,
,266.7346,,3.4e+07,D,131768.66,169247.96,3s2.3p3.(4S*).4p,3P,2,3s2.3p3.(4S*).6s,3S*,1,,"T1619CA,LS",,
,266.7400,,6.9e+06,D,131769.41,169247.96,3s2.3p3.(4S*).4p,3P,0,3s2.3p3.(4S*).6s,3S*,1,,"T1619CA,LS",,
267.695,,750,,,,,,,,,,,,,L1617,
268.804,,1200,,,,,,,,,,,,,L1617,
,290.6217,,8.6e+07,D,145470.16,179869.07,3s2.3p3.(2D*).4p,1P,1,3s2.3p3.(2D*).4d,1P*,1,,T1619CA,,
291.205,,410,,,,,,,,,,,,,L1617,
299.665,,950,,,,,,,,,,,,,L1617,
300.606,,500,,,,,,,,,,,,,L1617,
,302.2913,,6.0e+07,D,145470.16,178541.20,3s2.3p3.(2D*).4p,1P,1,3s2.3p3.(2D*).4d,1D*,2,,T1619CA,,
305.796,,950,,,,,,,,,,,,,L1617,
307.132,,1300,,,,,,,,,,,,,L1617,
309.219,,1400,,,,,,,,,,,,,L1617,
312.372,,1200,,,,,,,,,,,,,L1617,
,317.4933,,5.1e+05,E,146331.76,177819.38,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).4d,3P*,2,,"T1619CA,LS",,
,317.5315,,7.6e+06,D,146335.55,177819.38,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).4d,3P*,2,,"T1619CA,LS",,
,318.1250,,1.3e+07,D,146331.76,177756.86,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).4d,3P*,1,,"T1619CA,LS",,
,318.1633,,3.9e+07,D,146335.55,177756.86,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).4d,3P*,1,,"T1619CA,LS",,
,318.7420,,5.2e+07,D,146331.76,177696.03,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).4d,3P*,0,,"T1619CA,LS",,
,318.8999,,1.9e+07,D,146470.64,177819.38,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).4d,3P*,2,,"T1619CA,LS",,
,323.1774,,1.2e+07,D,147607.37,178541.20,3s2.3p3.(2D*).4p,1F,3,3s2.3p3.(2D*).4d,1D*,2,,T1619CA,,
,330.6424,,5.8e+07,D,131756.12,161991.57,3s2.3p3.(4S*).4p,3P,1,3s2.3p3.(4S*).4d,3D*,1,,"T1619CA,LS",,
,330.7796,,3.9e+06,E,131768.66,161991.57,3s2.3p3.(4S*).4p,3P,2,3s2.3p3.(4S*).4d,3D*,1,,"T1619CA,LS",,
,330.7878,,7.8e+07,D,131769.41,161991.57,3s2.3p3.(4S*).4p,3P,0,3s2.3p3.(4S*).4d,3D*,1,,"T1619CA,LS",,
331.543,331.5434,1900,1.1e+08,D,131756.12,161909.41,3s2.3p3.(4S*).4p,3P,1,3s2.3p3.(4S*).4d,3D*,2,,"T1619CA,LS",L1617,
,331.6813,,3.6e+07,D,131768.66,161909.41,3s2.3p3.(4S*).4p,3P,2,3s2.3p3.(4S*).4d,3D*,2,,"T1619CA,LS",,
332.910,332.9099,1200,1.5e+08,D,131768.66,161798.18,3s2.3p3.(4S*).4p,3P,2,3s2.3p3.(4S*).4d,3D*,3,,"T1619CA,LS",L1617,
335.335,,2500,,,,,,,,,,,,,L1617,
,350.5408,,1.7e+07,D,146335.55,174854.74,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).4d,3D*,3,,"T1619CA,LS",,
,350.8891,,2.4e+07,D,146331.76,174822.64,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).4d,3D*,2,,"T1619CA,LS",,
,350.9358,,1.1e+08,D,146335.55,174822.64,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).4d,3D*,2,,"T1619CA,LS",,
,351.3157,,1.2e+08,D,146331.76,174788.05,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).4d,3D*,1,,"T1619CA,LS",,
,351.3625,,3.9e+07,D,146335.55,174788.05,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).4d,3D*,1,,"T1619CA,LS",,
,352.2092,,1.4e+08,D,146470.64,174854.74,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).4d,3D*,3,,"T1619CA,LS",,
,352.6080,,2.4e+07,D,146470.64,174822.64,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).4d,3D*,2,,"T1619CA,LS",,
,356.7955,,1.2e+08,D,149800.12,177819.38,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).4d,3P*,2,,"T1619CA,LS",,
,357.5934,,6.6e+07,D,149800.12,177756.86,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).4d,3P*,1,,"T1619CA,LS",,
,358.6032,,1.8e-02,D,0.00,27878.02,3s2.3p4,3P,2,3s2.3p4,1S,0,E2,T761,,
,358.7682,,3.9e+07,D,149954.18,177819.38,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).4d,3P*,2,,"T1619CA,LS",,
,359.5750,,3.9e+07,D,149954.18,177756.86,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).4d,3P*,1,,"T1619CA,LS",,
,359.6209,,4.0e+04,E,147055.61,174854.74,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).4d,3D*,3,,"T1619CA,LS",,
,360.0366,,2.0e+06,E,147055.61,174822.64,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).4d,3D*,2,,"T1619CA,LS",,
,360.3634,,1.6e+08,D,149954.18,177696.03,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).4d,3P*,0,,"T1619CA,LS",,
,360.4400,,5.2e+07,D,150020.90,177756.86,3s2.3p3.(2D*).4p,3P,0,3s2.3p3.(2D*).4d,3P*,1,,"T1619CA,LS",,
,360.4857,,1.8e+07,D,147055.61,174788.05,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).4d,3D*,1,,"T1619CA,LS",,
,360.5542,,1.4e+06,E,147127.57,174854.74,3s2.3p3.(2D*).4p,3F,3,3s2.3p3.(2D*).4d,3D*,3,,"T1619CA,LS",,
,360.9721,,1.6e+07,D,147127.57,174822.64,3s2.3p3.(2D*).4p,3F,3,3s2.3p3.(2D*).4d,3D*,2,,"T1619CA,LS",,
,361.5017,,1.6e+07,D,147200.24,174854.74,3s2.3p3.(2D*).4p,3F,4,3s2.3p3.(2D*).4d,3D*,3,,"T1619CA,LS",,
,361.8832,,1.2e+08,D,149800.12,177425.47,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).4d,3S*,1,,"T1619CA,LS",,
,363.9127,,7.2e+07,D,149954.18,177425.47,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).4d,3S*,1,,"T1619CA,LS",,
,364.7987,,2.4e+07,D,150020.90,177425.47,3s2.3p3.(2D*).4p,3P,0,3s2.3p3.(2D*).4d,3S*,1,,"T1619CA,LS",,
,367.7855,,1.34e+00,C,696.00,27878.02,3s2.3p4,3P,1,3s2.3p4,1S,0,M1,T761,,
374.996,,1200,,,,,,,,,,,,,L1617,
379.876,379.8757,1500,1.6e+08,D,146335.55,172652.48,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).4d,3F*,3,,"T1619CA,LS",L1617,
380.518,380.5174,1900,1.8e+08,D,146470.64,172743.19,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).4d,3F*,4,,"T1619CA,LS",L1617,
380.946,380.9459,1300,1.5e+08,D,146331.76,172574.76,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).4d,3F*,2,,"T1619CA,LS",L1617,
,381.0009,,2.8e+07,D,146335.55,172574.76,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).4d,3F*,2,,"T1619CA,LS",,
,381.8358,,2.0e+07,D,146470.64,172652.48,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).4d,3F*,3,,"T1619CA,LS",,
382.020,,1700,,,,,,,,,,,,,L1617,
382.759,,2800,,,,,,,,,,,,,L1617,
,382.9726,,8.0e+05,E,146470.64,172574.76,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).4d,3F*,2,,"T1619CA,LS",,
383.335,,4500,,,,,,,,,,,,,L1617,
384.537,384.5362,3100,9.4e+07,D,128622.99,154620.97,3s2.3p3.(4S*).4p,5P,1,3s2.3p3.(4S*).4d,5D*,2,,"T1619CA,LS",L1617,
384.565,384.5639,3900,2.0e+08,D,128622.99,154619.10,3s2.3p3.(4S*).4p,5P,1,3s2.3p3.(4S*).4d,5D*,1,,"T1619CA,LS",L1617,
384.580,384.5788,1500,2.7e+08,D,128622.99,154618.09,3s2.3p3.(4S*).4p,5P,1,3s2.3p3.(4S*).4d,5D*,0,,"T1619CA,LS",L1617,
385.099,385.0988,10000,1.8e+08,D,128663.57,154623.57,3s2.3p3.(4S*).4p,5P,2,3s2.3p3.(4S*).4d,5D*,3,,"T1619CA,LS",L1617,
385.137,385.1374,7900,1.6e+08,D,128663.57,154620.97,3s2.3p3.(4S*).4p,5P,2,3s2.3p3.(4S*).4d,5D*,2,,"T1619CA,LS",L1617,
385.165,385.1651,1200,6.7e+07,D,128663.57,154619.10,3s2.3p3.(4S*).4p,5P,2,3s2.3p3.(4S*).4d,5D*,1,,"T1619CA,LS",L1617,
,385.4736,,2.2e+08,D,158725.56,184660.32,3s2.3p3.(2P*).4p,3D,1,3s2.3p3.(2P*).4d,3F*,2,,"T1619CA,LS",,
386.083,386.0828,25000,2.7e+08,D,128730.82,154624.66,3s2.3p3.(4S*).4p,5P,3,3s2.3p3.(4S*).4d,5D*,4,,"T1619CA,LS",L1617,
386.099,386.0990,4400,8.9e+07,D,128730.82,154623.57,3s2.3p3.(4S*).4p,5P,3,3s2.3p3.(4S*).4d,5D*,3,,"T1619CA,LS",L1617,
386.137,386.1378,1000,1.8e+07,D,128730.82,154620.97,3s2.3p3.(4S*).4p,5P,3,3s2.3p3.(4S*).4d,5D*,2,,"T1619CA,LS",L1617,
,386.1439,,4.1e+07,D,158770.58,184660.32,3s2.3p3.(2P*).4p,3D,2,3s2.3p3.(2P*).4d,3F*,2,,"T1619CA,LS",,
,386.1879,,2.4e+08,D,158770.58,184657.37,3s2.3p3.(2P*).4p,3D,2,3s2.3p3.(2P*).4d,3F*,3,,"T1619CA,LS",,
,386.4076,,1.2e+06,E,158788.25,184660.32,3s2.3p3.(2P*).4p,3D,3,3s2.3p3.(2P*).4d,3F*,2,,"T1619CA,LS",,
,386.4517,,3.0e+07,D,158788.25,184657.37,3s2.3p3.(2P*).4p,3D,3,3s2.3p3.(2P*).4d,3F*,3,,"T1619CA,LS",,
,386.8570,,2.7e+08,D,158788.25,184630.27,3s2.3p3.(2P*).4p,3D,3,3s2.3p3.(2P*).4d,3F*,4,,"T1619CA,LS",,
,388.3786,,3.3e+07,D,145470.16,171210.94,3s2.3p3.(2D*).4p,1P,1,3s2.3p3.(2D*).5s,1D*,2,,T1619CA,,
,390.2762,,5.5e+06,E,147127.57,172743.19,3s2.3p3.(2D*).4p,3F,3,3s2.3p3.(2D*).4d,3F*,4,,"T1619CA,LS",,
,390.5621,,7.0e+06,E,147055.61,172652.48,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).4d,3F*,3,,"T1619CA,LS",,
391.387,391.3866,1500,8.2e+07,D,147200.24,172743.19,3s2.3p3.(2D*).4p,3F,4,3s2.3p3.(2D*).4d,3F*,4,,"T1619CA,LS",L1617,
391.663,391.6632,1100,7.4e+07,D,147127.57,172652.48,3s2.3p3.(2D*).4p,3F,3,3s2.3p3.(2D*).4d,3F*,3,,"T1619CA,LS",L1617,
,391.7516,,7.8e+07,D,147055.61,172574.76,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).4d,3F*,2,,"T1619CA,LS",,
,392.7815,,7.0e+07,E,147200.24,172652.48,3s2.3p3.(2D*).4p,3F,4,3s2.3p3.(2D*).4d,3F*,3,,"T1619CA,LS",,
,392.8595,,9.7e+06,E,147127.57,172574.76,3s2.3p3.(2D*).4p,3F,3,3s2.3p3.(2D*).4d,3F*,2,,"T1619CA,LS",,
,395.4172,,1.1e+08,D,153258.61,178541.20,3s2.3p3.(2D*).4p,1D,2,3s2.3p3.(2D*).4d,1D*,2,,T1619CA,,
,399.0151,,8.4e+07,D,149800.12,174854.74,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).4d,3D*,3,,"T1619CA,LS",,
,399.5270,,2.1e+07,D,149800.12,174822.64,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).4d,3D*,2,,"T1619CA,LS",,
,400.0801,,2.3e+06,E,149800.12,174788.05,3s2.3p3.(2D*).4p,3P,2,3s2.3p3.(2D*).4d,3D*,1,,"T1619CA,LS",,
,402.0022,,6.2e+07,D,149954.18,174822.64,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).4d,3D*,2,,"T1619CA,LS",,
,402.5621,,3.5e+07,D,149954.18,174788.05,3s2.3p3.(2D*).4p,3P,1,3s2.3p3.(2D*).4d,3D*,1,,"T1619CA,LS",,
,403.6466,,4.6e+07,D,150020.90,174788.05,3s2.3p3.(2D*).4p,3P,0,3s2.3p3.(2D*).4d,3D*,1,,"T1619CA,LS",,
,412.3938,,6.6e+06,D,146335.55,170577.38,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).5s,3D*,3,,"T1619CA,LS",,
,413.0158,,8.9e+06,D,146331.76,170537.08,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).5s,3D*,2,,"T1619CA,LS",,
,413.0805,,4.1e+07,D,146335.55,170537.08,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).5s,3D*,2,,"T1619CA,LS",,
413.250,413.2492,10000w,1.6e+08,D,129066.96,153258.61,3s2.3p3.(2D*).4s,1D*,2,3s2.3p3.(2D*).4p,1D,2,,T1619CA,L1617,
,413.3640,,4.5e+07,D,146331.76,170516.69,3s2.3p3.(2D*).4p,3D,1,3s2.3p3.(2D*).5s,3D*,1,,"T1619CA,LS",,
,413.4288,,1.5e+07,D,146335.55,170516.69,3s2.3p3.(2D*).4p,3D,2,3s2.3p3.(2D*).5s,3D*,1,,"T1619CA,LS",,
,414.7048,,5.3e+07,D,146470.64,170577.38,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).5s,3D*,3,,"T1619CA,LS",,
,415.3993,,9.2e+06,D,146470.64,170537.08,3s2.3p3.(2D*).4p,3D,3,3s2.3p3.(2D*).5s,3D*,2,,"T1619CA,LS",,
,418.5580,,5.0e+07,D,137771.77,161656.59,3s2.3p3.(2P*).4s,3P*,0,3s2.3p3.(4S*).5p,3P,1,,"T1619CA,LS",,
,418.8798,,1.5e+08,D,137806.15,161672.62,3s2.3p3.(2P*).4s,3P*,1,3s2.3p3.(4S*).5p,3P,0,,"T1619CA,LS",,
,419.1614,,3.7e+07,D,137806.15,161656.59,3s2.3p3.(2P*).4s,3P*,1,3s2.3p3.(4S*).5p,3P,1,,"T1619CA,LS",,
,419.5079,,3.7e+07,D,137806.15,161636.89,3s2.3p3.(2P*).4s,3P*,1,3s2.3p3.(4S*).5p,3P,2,,"T1619CA,LS",,
,420.4522,,6.2e+07,D,137879.37,161656.59,3s2.3p3.(2P*).4s,3P*,2,3s2.3p3.(4S*).5p,3P,1,,"T1619CA,LS",,
,420.8008,,1.1e+08,D,137879.37,161636.89,3s2.3p3.(2P*).4s,3P*,2,3s2.3p3.(4S*).5p,3P,2,,"T1619CA,LS",,
,421.3742,,9.8e+05,E,158725.56,182450.75,3s2.3p3.(2P*).4p,3D,1,3s2.3p3.(2P*).5s,3P*,2,,"T1619CA,LS",,
,422.1754,,1.5e+07,D,158770.58,182450.75,3s2.3p3.(2P*).4p,3D,2,3s2.3p3.(2P*).5s,3P*,2,,"T1619CA,LS",,
,422.4906,,8.2e+07,D,158788.25,182450.75,3s2.3p3.(2P*).4p,3D,3,3s2.3p3.(2P*).5s,3P*,2,,"T1619CA,LS",,
,422.7345,,2.5e+07,D,158725.56,182374.41,3s2.3p3.(2P*).4p,3D,1,3s2.3p3.(2P*).5s,3P*,1,,"T1619CA,LS",,
,423.3534,,9.9e+07,D,158725.56,182339.84,3s2.3p3.(2P*).4p,3D,1,3s2.3p3.(2P*).5s,3P*,0,,"T1619CA,LS",,
,423.3957,,3.6e+07,D,128622.99,152234.91,3s2.3p3.(4S*).4p,5P,1,3s2.3p3.(4S*).5s,5S*,2,,"T1619CA,LS",,
,423.5408,,7.4e+07,D,158770.58,182374.41,3s2.3p3.(2P*).4p,3D,2,3s2.3p3.(2P*).5s,3P*,1,,"T1619CA,LS",,
,423.5455,,8.0e+07,D,147607.37,171210.94,3s2.3p3.(2D*).4p,1F,3,3s2.3p3.(2D*).5s,1D*,2,,T1619CA,,
,424.1246,,6.0e+07,D,128663.57,152234.91,3s2.3p3.(4S*).4p,5P,2,3s2.3p3.(4S*).5s,5S*,2,,"T1619CA,LS",,
,425.0184,,1.9e+05,E,147055.61,170577.38,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).5s,3D*,3,,"T1619CA,LS",,
,425.3381,,8.4e+07,D,128730.82,152234.91,3s2.3p3.(4S*).4p,5P,3,3s2.3p3.(4S*).5s,5S*,2,,"T1619CA,LS",,
,425.7479,,9.2e+06,D,147055.61,170537.08,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).5s,3D*,2,,"T1619CA,LS",,
,426.1179,,8.3e+07,D,147055.61,170516.69,3s2.3p3.(2D*).4p,3F,2,3s2.3p3.(2D*).5s,3D*,1,,"T1619CA,LS",,
,426.3227,,6.6e+06,D,147127.57,170577.38,3s2.3p3.(2D*).4p,3F,3,3s2.3p3.(2D*).5s,3D*,3,,"T1619CA,LS",,
,427.0566,,7.4e+07,D,147127.57,170537.08,3s2.3p3.(2D*).4p,3F,3,3s2.3p3.(2D*).5s,3D*,2,,"T1619CA,LS",,
,427.6480,,7.6e+07,D,147200.24,170577.38,3s2.3p3.(2D*).4p,3F,4,3s2.3p3.(2D*).5s,3D*,3,,"T1619CA,LS",,
,429.1707,,1.0e+08,D,126726.70,150020.90,3s2.3p3.(2D*).4s,3D*,1,3s2.3p3.(2D*).4p,3P,0,,"T1277,T1619CA,LS",,
,430.4035,,2.5e+07,D,126726.70,149954.18,3s2.3p3.(2D*).4s,3D*,1,3s2.3p3.(2D*).4p,3P,1,,"T1277,T1619CA,LS",,
,430.7423,,7.6e+07,D,126744.97,149954.18,3s2.3p3.(2D*).4s,3D*,2,3s2.3p3.(2D*).4p,3P,1,,"T1277,T1619CA,LS",,
,433.2773,,1.0e+06,E,126726.70,149800.12,3s2.3p3.(2D*).4s,3D*,1,3s2.3p3.(2D*).4p,3P,2,,"T1277,T1619CA,LS",,
,433.6207,,1.5e+07,D,126744.97,149800.12,3s2.3p3.(2D*).4s,3D*,2,3s2.3p3.(2D*).4p,3P,2,,"T1277,T1619CA,LS",,
,434.3630,,8.4e+07,D,126784.37,149800.12,3s2.3p3.(2D*).4s,3D*,3,3s2.3p3.(2D*).4p,3P,2,,"T1277,T1619CA,LS",,
437.293,,5000,,,,,,,,,,,,,L1617,
,439.9137,,1.3e+08,D,138624.73,161350.08,3s2.3p3.(2P*).3d,1D*,2,3s2.3p3.(2P*).4p,1D,2,,T1619CA,,
448.991,,1500,,,,,,,,,,,,,L1617,
,456.9344,,5.5e+07,D,131756.12,153634.97,3s2.3p3.(4S*).4p,3P,1,3s2.3p3.(4S*).5s,3S*,1,,"T1619CA,LS",,
,457.1964,,9.2e+07,D,131768.66,153634.97,3s2.3p3.(4S*).4p,3P,2,3s2.3p3.(4S*).5s,3S*,1,,"T1619CA,LS",,
,457.2121,,1.8e+07,D,131769.41,153634.97,3s2.3p3.(4S*).4p,3P,0,3s2.3p3.(4S*).5s,3S*,1,,"T1619CA,LS",,
,473.9352,,4.5e+05,E,126033.54,147127.57,3s2.3p3.(2D*).3d,3F*,2,3s2.3p3.(2D*).4p,3F,3,,"T1619CA,LS",,
,475.5576,,5.0e+06,E,126033.54,147055.61,3s2.3p3.(2D*).3d,3F*,2,3s2.3p3.(2D*).4p,3F,2,,"T1619CA,LS",,
,476.5225,,3.5e+05,E,126220.74,147200.24,3s2.3p3.(2D*).3d,3F*,3,3s2.3p3.(2D*).4p,3F,4,,"T1619CA,LS",,
476.865,476.8651,4300,7.7e+07,D,137806.15,158770.58,3s2.3p3.(2P*).4s,3P*,1,3s2.3p3.(2P*).4p,3D,2,,"T1619CA,LS",L1617,
,477.1072,,5.7e+07,D,137771.77,158725.56,3s2.3p3.(2P*).4s,3P*,0,3s2.3p3.(2P*).4p,3D,1,,"T1619CA,LS",,
,477.1667,,1.0e+08,D,138624.73,159575.91,3s2.3p3.(2P*).3d,1D*,2,3s2.3p3.(2P*).4p,1P,1,,T1619CA,,
,477.8913,,4.3e+07,D,137806.15,158725.56,3s2.3p3.(2P*).4s,3P*,1,3s2.3p3.(2P*).4p,3D,1,,"T1619CA,LS",,
478.132,478.1320,13000,1.0e+08,D,137879.37,158788.25,3s2.3p3.(2P*).4s,3P*,2,3s2.3p3.(2P*).4p,3D,3,,"T1619CA,LS",L1617,
,478.1789,,4.7e+06,E,126220.74,147127.57,3s2.3p3.(2D*).3d,3F*,3,3s2.3p3.(2D*).4p,3F,3,,"T1619CA,LS",,
