Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
,8H*,3/2,4,,27492.95,,,-0.225,                                ,
,*,7/2,8,,27552.45,,,1.30,                                ,
4f5.5d.6s?,*,5/2,6,,27631.18,,,1.165,                                ,
4f6.(7F).6p?,*,11/2,12,,27638.83,,,1.315:,                                ,
,*,13/2,14,,27639.40,,,1.26:,                                ,
4f5.5d.6s?,*,13/2,14,,27695.96,,,1.36,                                ,
,*,9/2,10,,27824.78,,,1.105,                                ,
,*,3/2,4,,27829.77,,,1.185,                                ,
,*,9/2,10,,27849.30,,,1.505,                                ,
,*,5/2,6,,27923.96,,,0.760,                                ,
,*,3/2,4,,27942.33,,,2.18,                                ,
,*,11/2,12,,27987.24,,,1.35,                                ,
,*,7/2,8,,27997.25,,,1.170,                                ,
,*,3/2,4,,28011.88,,,0.155,                                ,
,*,9/2,10,,28022.50,,,1.10,                                ,
4f5.5d.6s?,*,7/2,8,,28072.33,,,1.375,                                ,
,*,1/2,2,,28142.79,,,-0.470,                                ,
,*,11/2,12,,28151.40,,,1.49,                                ,
,*,9/2,10,,28191.96,,,1.46,                                ,
,8H*,3/2,4,,28239.54,,,-0.025,                                ,
,*,7/2,8,,28256.32,,,1.085,                                ,
,*,9/2,10,,28314.18,,,1.30,                                ,
,*,5/2,6,,28394.04,,,0.865,                                ,
,*,5/2,6,,28429.38,,,1.775,                                ,
,*,7/2,8,,28445.43,,,1.225,                                ,
4f6.(7F).6p?,*,11/2,12,,28540.12,,,1.46,                                ,
,*,11/2,12,,28554.98,,,0.775,                                ,
,*,5/2,6,,28573.13,,,0.74,                                ,
,*,5/2,6,,28672.08,,,1.215,                                ,
,*,9/2,10,,28725.53,,,1.315,                                ,
,*,7/2,8,,28730.14,,,1.11,                                ,
,*,3/2,4,,28812.92,,,0.06,                                ,
,*,11/2,12,,28850.60,,,1.50,                                ,
,*,9/2,10,,28913.99,,,1.380,                                ,
,*,5/2,6,,28929.72,,,0.565,                                ,
,*,3/2,4,,28938.55,,,0.92,                                ,
,*,1/2,2,,28980.58,,,3.130,                                ,
,*,11/2,12,,28988.79,,,1.31,                                ,
4f5.5d.6s?,*,9/2,10,,28997.14,,,1.39,                                ,
,*,13/2,14,,29123.57,,,1.38,                                ,
,*,11/2,12,,29137.23,,,1.210,                                ,
,*,5/2,6,,29238.56,,,0.645,                                ,
,*,7/2,8,,29246.00,,,1.470,                                ,
,*,7/2,8,,29310.16,,,1.31,                                ,
,*,11/2,12,,29314.23,,,1.31,                                ,
,*,9/2,10,,29387.87,,,1.17,                                ,
,*,5/2,6,,29391.38,,,0.76,                                ,
,8G*,1/2,2,,29422.65,,,-1.185,                                ,
,*,11/2,12,,29493.71,,,1.400,                                ,
,*,7/2,8,,29509.60,,,1.23,                                ,
,*,3/2,4,,29533.82,,,1.710,                                ,
,*,9/2,10,,29591.12,,,1.37,                                ,
,*,7/2,8,,29619.89,,,1.00,                                ,
4f6.(7F).6p?,*,13/2,14,,29640.51,,,1.505,                                ,
,*,3/2,4,,29655.90,,,0.88,                                ,
,*,5/2,6,,29732.66,,,2.250,                                ,
,*,11/2,12,,29801.08,,,1.29,                                ,
,*,9/2,10,,29804.88,,,1.27,                                ,
,*,3/2,4,,29894.23,,,-0.135,                                ,
,*,13/2,14,,29913.42,,,1.51,                                ,
4f5.5d.6s?,*,11/2,12,,29934.80,,,1.435,                                ,
,*,5/2,6,,29986.54,,,1.15,                                ,
,*,9/2,10,,29998.15,,,1.17,                                ,
,*,5/2,6,,30031.47,,,1.125,                                ,
,*,3/2,4,,30082.93,,,0.150,                                ,
,*,9/2,10,,30104.78,,,1.145,                                ,
,*,7/2,8,,30112.78,,,1.06,                                ,
,*,13/2,14,,30123.89,,,1.36,                                ,
,8F*,1/2,2,,30252.90,,,3.86,                                ,
,*,15/2,16,,30278.46,,,1.38,                                ,
,*,5/2,6,,30302.73,,,1.015,                                ,
,*,9/2,10,,30345.63,,,1.605,                                ,
,*,7/2,8,,30348.66,,,1.82:,                                ,
,*,5/2,6,,30443.22,,,1.42:,                                ,
,*,13/2,14,,30445.87,,,1.33,                                ,
,*,9/2,10,,30449.12,,,0.74,                                ,
,*,7/2,8,,30511.73,,,1.28,                                ,
,*,11/2,12,,30513.43,,,1.255,                                ,
,*,9/2,10,,30514.16,,,1.36,                                ,
,*,3/2,4,,30539.73,,,1.965,                                ,
,*,13/2,14,,30546.75,,,1.27,                                ,
,8G*,1/2,2,,30599.86,,,-0.69,                                ,
,*,9/2,10,,30652.56,,,0.90,                                ,
,*,5/2,6,,30669.65,,,0.69,                                ,
,*,9/2,10,,30681.79,,,1.200,                                ,
,*,11/2,12,,30710.03,,,1.38,                                ,
,*,3/2,4,,30756.88,,,2.24,                                ,
,*,7/2,8,,30816.69,,,1.060,                                ,
4f5.5d.6s?,*,13/2,14,,30879.74,,,1.425,                                ,
,*,7/2,8,,30954.05,,,1.105,                                ,
,*,9/2,10,,30969.35,,,1.19,                                ,
,*,13/2,14,,30970.56,,,1.285,                                ,
,*,11/2,12,,30981.48,,,1.245,                                ,
,*,5/2,6,,31045.47,,,1.69,                                ,
,*,3/2,4,,31052.45,,,1.09,                                ,
,8F*,1/2,2,,31089.52,,,3.38,                                ,
,*,9/2,10,,31120.96,,,1.055,                                ,
,*,11/2,12,,31122.17,,,1.265,                                ,
,8D*,3/2,4,,31171.00,,,2.665,                                ,
,*,1/2,2,,31186.00,,,-0.08,                                ,
,*,9/2,10,,31189.83,,,1.29,                                ,
,*,5/2,6,,31194.15,,,0.720,                                ,
,*,7/2,8,,31215.08,,,1.145,                                ,
,*,11/2,12,,31255.90,,,1.42,                                ,
,*,3/2,4,,31309.40,,,1.900,                                ,
,*,9/2,10,,31320.00,,,0.93,                                ,
,*,5/2,6,,31332.65,,,1.76,                                ,
,*,9/2,10,,31352.93,,,1.69,                                ,
,*,15/2,16,,31383.62,,,1.43,                                ,
,*,15/2,16,,31441.34,,,1.230,                                ,
,*,11/2,12,,31521.61,,,1.485,                                ,
,*,7/2,8,,31566.40,,,1.525,                                ,
,*,11/2,12,,31575.55,,,1.135,                                ,
