Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Leading percentages,Reference
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""1""","=""""","=""137806.15""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""2""","=""""","=""137879.37""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2P*).3d""","=""1D*""","=""2""","=""""","=""138624.73""","=""""","=""""","=""  69         :    30  3s2.3p3.(2D*).3d 1D*  ""","="""""
"=""3s2.3p3.(2P*).4s""","=""1P*""","=""1""","=""""","=""140260.64""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).3d""","=""3D*""","=""1""","=""""","=""140741.80""","=""""","=""""","=""  53         :    20  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(2D*).3d""","=""3D*""","=""2""","=""""","=""141011.58""","=""""","=""""","=""  53         :    20  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(2D*).3d""","=""3D*""","=""3""","=""""","=""141351.14""","=""""","=""""","=""  53         :    22  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3F*""","=""4""","=""""","=""143998.08""","=""""","=""""","=""  86         :    13  3s2.3p3.(2D*).3d 3F*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3F*""","=""3""","=""""","=""144176.42""","=""""","=""""","=""  85         :    14  3s2.3p3.(2D*).3d 3F*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3F*""","=""2""","=""""","=""144345.56""","=""""","=""""","=""  85         :    15  3s2.3p3.(2D*).3d 3F*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""0""","=""""","=""145175.45""","=""""","=""""","=""  76         :    24  3s2.3p3.(2D*).3d 3P*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""1""","=""""","=""145421.24""","=""""","=""""","=""  76         :    22  3s2.3p3.(2D*).3d 3P*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""2""","=""""","=""146014.75""","=""""","=""""","=""  78         :    21  3s2.3p3.(2D*).3d 3P*  ""","="""""
"=""3s2.3p3.(2D*).4p""","=""1P""","=""1""","=""""","=""145470.16""","=""""","=""""","=""  83                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3D""","=""1""","=""""","=""146331.76""","=""""","=""""","=""  89                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3D""","=""2""","=""""","=""146335.55""","=""""","=""""","=""  95                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3D""","=""3""","=""""","=""146470.64""","=""""","=""""","=""  95                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3F""","=""2""","=""""","=""147055.61""","=""""","=""""","=""  98                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3F""","=""3""","=""""","=""147127.57""","=""""","=""""","=""  96                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3F""","=""4""","=""""","=""147200.24""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""1F""","=""3""","=""""","=""147607.37""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3P""","=""2""","=""""","=""149800.12""","=""""","=""""","=""  90                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3P""","=""1""","=""""","=""149954.18""","=""""","=""""","=""  91                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""3P""","=""0""","=""""","=""150020.90""","=""""","=""""","=""  92                                        ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""3""","=""""","=""150683.38""","=""""","=""""","=""  50         :    19  3s2.3p3.(2P*).3d 3F*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""2""","=""""","=""151020.06""","=""""","=""""","=""  76         :    20  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""1""","=""""","=""151135.31""","=""""","=""""","=""  74         :    20  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(2D*).3d""","=""3S*""","=""1""","=""""","=""150813.12""","=""""","=""""","=""  98                                        ""","="""""
"=""3s2.3p3.(2D*).3d""","=""1F*""","=""3""","=""""","=""151094.06""","=""""","=""""","=""  30         :    29  3s2.3p3.(2P*).3d 3D*  ""","="""""
"=""3s2.3p3.(4S*).5s""","=""5S*""","=""2""","=""""","=""152234.91""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).4p""","=""1D""","=""2""","=""""","=""153258.61""","=""""","=""""","=""  96                                        ""","="""""
"=""3s2.3p3.(4S*).5s""","=""3S*""","=""1""","=""""","=""153634.97""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).4d""","=""5D*""","=""0""","=""""","=""154618.09""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).4d""","=""5D*""","=""1""","=""""","=""154619.10""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).4d""","=""5D*""","=""2""","=""""","=""154620.97""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).4d""","=""5D*""","=""3""","=""""","=""154623.57""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).4d""","=""5D*""","=""4""","=""""","=""154624.66""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).3d""","=""3P*""","=""2""","=""""","=""157078.49""","=""""","=""""","=""  54         :    20  3s.3p5           3P*  ""","="""""
"=""3s2.3p3.(2D*).3d""","=""3P*""","=""1""","=""""","=""157664.84""","=""""","=""""","=""  53         :    21  3s.3p5           3P*  ""","="""""
"=""3s2.3p3.(2D*).3d""","=""3P*""","=""0""","=""""","=""157958.33""","=""""","=""""","=""  53         :    21  3s.3p5           3P*  ""","="""""
"=""3s2.3p3.(2P*).4p""","=""3S""","=""1""","=""""","=""158178.78""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).3d""","=""1D*""","=""2""","=""""","=""158270.07""","=""""","=""""","=""  59         :    28  3s2.3p3.(2P*).3d 1D*  ""","="""""
"=""3s2.3p3.(2P*).4p""","=""3D""","=""1""","=""""","=""158725.56""","=""""","=""""","=""  94                                        ""","="""""
"=""3s2.3p3.(2P*).4p""","=""3D""","=""2""","=""""","=""158770.58""","=""""","=""""","=""  97                                        ""","="""""
"=""3s2.3p3.(2P*).4p""","=""3D""","=""3""","=""""","=""158788.25""","=""""","=""""","=""  98                                        ""","="""""
"=""3s2.3p3.(4S*).5p""","=""5P""","=""1""","=""""","=""159451.70""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).5p""","=""5P""","=""2""","=""""","=""159466.66""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).5p""","=""5P""","=""3""","=""""","=""159490.82""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2P*).4p""","=""1P""","=""1""","=""""","=""159575.91""","=""""","=""""","=""  82                                        ""","="""""
"=""3s2.3p3.(2P*).4p""","=""3P""","=""0""","=""""","=""159842.33""","=""""","=""""","=""  57         :    38  3s2.3p3.(4S*).5p 3P   ""","="""""
"=""3s2.3p3.(2P*).4p""","=""3P""","=""1""","=""""","=""160001.42""","=""""","=""""","=""  50         :    38  3s2.3p3.(4S*).5p 3P   ""","="""""
"=""3s2.3p3.(2P*).4p""","=""3P""","=""2""","=""""","=""160145.28""","=""""","=""""","=""  50         :    40  3s2.3p3.(4S*).5p 3P   ""","="""""
"=""3s2.3p3.(2P*).3d""","=""1F*""","=""3""","=""""","=""160497.76""","=""""","=""""","=""  50         :    37  3s2.3p3.(2D*).3d 3F*  ""","="""""
"=""3s2.3p3.(2P*).4p""","=""1D""","=""2""","=""""","=""161350.08""","=""""","=""""","=""  97                                        ""","="""""
"=""3s2.3p3.(4S*).5p""","=""3P""","=""2""","=""""","=""161636.89""","=""""","=""""","=""  52         :    45  3s2.3p3.(2P*).4p 3P   ""","="""""
"=""3s2.3p3.(4S*).5p""","=""3P""","=""1""","=""""","=""161656.59""","=""""","=""""","=""  56         :    42  3s2.3p3.(2P*).4p 3P   ""","="""""
"=""3s2.3p3.(4S*).5p""","=""3P""","=""0""","=""""","=""161672.62""","=""""","=""""","=""  58         :    40  3s2.3p3.(2P*).4p 3P   ""","="""""
"=""3s2.3p3.(4S*).4d""","=""3D*""","=""3""","=""""","=""161798.18""","=""""","=""""","=""  66         :    13  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(4S*).4d""","=""3D*""","=""2""","=""""","=""161909.41""","=""""","=""""","=""  64         :    13  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(4S*).4d""","=""3D*""","=""1""","=""""","=""161991.57""","=""""","=""""","=""  62         :    13  3s2.3p3.(4S*).3d 3D*  ""","="""""
"=""3s2.3p3.(2D*).4d""","=""1P*""","=""1""","=""""","=""163212.19""","=""""","=""""","=""  35         :    31  3s2.3p3.(2D*).3d 1P*  ""","="""""
"=""3s2.3p3.(4S*).4f""","=""5F""","=""5""","=""""","=""164133.02""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).4f""","=""5F""","=""4""","=""""","=""164133.48""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).4f""","=""5F""","=""3""","=""""","=""164133.91""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).4f""","=""5F""","=""2""","=""""","=""164134.29""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).4f""","=""5F""","=""1""","=""""","=""164134.61""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).4f""","=""3F""","=""2""","=""""","=""164212.19""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).4f""","=""3F""","=""3""","=""""","=""164212.29""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).4f""","=""3F""","=""4""","=""""","=""164212.74""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2P*).4p""","=""1S""","=""0""","=""""","=""166700.00""","=""""","=""""","=""  96                                        ""","="""""
"=""3s2.3p3.(4S*).6s""","=""5S*""","=""2""","=""""","=""168674.98""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).6s""","=""3S*""","=""1""","=""""","=""169247.96""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).5d""","=""5D*""","=""0""","=""""","=""169800.00""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5d""","=""5D*""","=""1""","=""""","=""169800.20""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5d""","=""5D*""","=""2""","=""""","=""169800.47""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5d""","=""5D*""","=""3""","=""""","=""169800.98""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5d""","=""5D*""","=""4""","=""""","=""169801.79""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2P*).3d""","=""1P*""","=""1""","=""""","=""170212.05""","=""""","=""""","=""  66         :    22  3s2.3p3.(2P*).4d 1P*  ""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""1""","=""""","=""170516.69""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""2""","=""""","=""170537.08""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""3""","=""""","=""170577.38""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(4S*).5d""","=""3D*""","=""3""","=""""","=""170974.41""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5d""","=""3D*""","=""2""","=""""","=""171006.87""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5d""","=""3D*""","=""1""","=""""","=""171052.55""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).5s""","=""1D*""","=""2""","=""""","=""171210.94""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).6p""","=""5P""","=""1""","=""""","=""172045.05""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6p""","=""5P""","=""2""","=""""","=""172052.10""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6p""","=""5P""","=""3""","=""""","=""172063.64""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3F*""","=""2""","=""""","=""172574.76""","=""""","=""""","=""  97                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3F*""","=""3""","=""""","=""172652.48""","=""""","=""""","=""  95                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3F*""","=""4""","=""""","=""172743.19""","=""""","=""""","=""  93                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3G*""","=""3""","=""""","=""173224.81""","=""""","=""""","=""  97                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3G*""","=""4""","=""""","=""173246.30""","=""""","=""""","=""  94                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3G*""","=""5""","=""""","=""173279.70""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""1G*""","=""4""","=""""","=""173620.00""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(4S*).5f""","=""5F""","=""5""","=""""","=""174192.65""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5f""","=""5F""","=""4""","=""""","=""174193.07""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5f""","=""5F""","=""2""","=""""","=""174193.79""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5f""","=""5F""","=""1""","=""""","=""174194.02""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5f""","=""5F""","=""3""","=""""","=""174196.46""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5f""","=""3F""","=""2""","=""""","=""174257.83""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5f""","=""3F""","=""3""","=""""","=""174257.94""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5f""","=""3F""","=""4""","=""""","=""174258.36""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5g""","=""5G*""","=""3""","=""""","=""174460.80""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5g""","=""5G*""","=""6""","=""""","=""174460.82""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5g""","=""5G*""","=""5""","=""""","=""174460.84""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5g""","=""5G*""","=""4""","=""""","=""174460.85""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5g""","=""3G*""","=""3""","=""""","=""174460.99""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5g""","=""3G*""","=""4""","=""""","=""174460.99""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).5g""","=""3G*""","=""5""","=""""","=""174461.93""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3D*""","=""1""","=""""","=""174788.05""","=""""","=""""","=""  95                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3D*""","=""2""","=""""","=""174822.64""","=""""","=""""","=""  95                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3D*""","=""3""","=""""","=""174854.74""","=""""","=""""","=""  95                                        ""","="""""
"=""3s2.3p3.(4S*).7s""","=""5S*""","=""2""","=""""","=""176660.14""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7s""","=""3S*""","=""1""","=""""","=""176957.25""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6d""","=""5D*""","=""0""","=""""","=""177268.00""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6d""","=""5D*""","=""1""","=""""","=""177268.23""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6d""","=""5D*""","=""2""","=""""","=""177268.48""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6d""","=""5D*""","=""3""","=""""","=""177268.82""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6d""","=""5D*""","=""4""","=""""","=""177269.25""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3S*""","=""1""","=""""","=""177425.47""","=""""","=""""","=""  99                                        ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3D""","=""1""","=""""","=""177444.74""","=""""","=""""","=""  55         :    40  3s2.3p3.(2D*).5p 1P   ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3D""","=""2""","=""""","=""177479.12""","=""""","=""""","=""  90                                        ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3D""","=""3""","=""""","=""177548.75""","=""""","=""""","=""  84         :    14  3s2.3p3.(2D*).5p 3F   ""","="""""
"=""3s2.3p3.(2D*).5p""","=""1P""","=""1""","=""""","=""177571.97""","=""""","=""""","=""  54         :    43  3s2.3p3.(2D*).5p 3D   ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3F""","=""2""","=""""","=""177638.32""","=""""","=""""","=""  94                                        ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3F""","=""3""","=""""","=""177681.90""","=""""","=""""","=""  85         :    14  3s2.3p3.(2D*).5p 3D   ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3F""","=""4""","=""""","=""177730.59""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3P*""","=""0""","=""""","=""177696.03""","=""""","=""""","=""  87                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3P*""","=""1""","=""""","=""177756.86""","=""""","=""""","=""  88                                        ""","="""""
"=""3s2.3p3.(2D*).4d""","=""3P*""","=""2""","=""""","=""177819.38""","=""""","=""""","=""  89                                        ""","="""""
"=""3s2.3p3.(2D*).5p""","=""1F""","=""3""","=""""","=""177842.79""","=""""","=""""","="" 100                                        ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3P""","=""2""","=""""","=""178152.00""","=""""","=""""","=""  92                                        ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3P""","=""1""","=""""","=""178177.36""","=""""","=""""","=""  94                                        ""","="""""
"=""3s2.3p3.(2D*).5p""","=""3P""","=""0""","=""""","=""178187.89""","=""""","=""""","=""  96                                        ""","="""""
"=""3s2.3p3.(4S*).7p""","=""5P""","=""1""","=""""","=""178504.50""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7p""","=""5P""","=""2""","=""""","=""178508.59""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).7p""","=""5P""","=""3""","=""""","=""178514.22""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4d""","=""1D*""","=""2""","=""""","=""178541.20""","=""""","=""""","=""  84                                        ""","="""""
"=""3s2.3p3.(4S*).6d""","=""3D*""","=""1""","=""""","=""178722.1""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6d""","=""3D*""","=""2""","=""""","=""178760.88""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6d""","=""3D*""","=""3""","=""""","=""178793.09""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4d""","=""1F*""","=""3""","=""""","=""179366.02""","=""""","=""""","=""  81         :    15  3s2.3p3.(2D*).3d 1F*  ""","="""""
"=""3s2.3p3.(4S*).6f""","=""5F""","=""5""","=""""","=""179670.39""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6f""","=""5F""","=""4""","=""""","=""179670.72""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6f""","=""5F""","=""3""","=""""","=""179671.18""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6f""","=""5F""","=""2""","=""""","=""179671.54""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6f""","=""5F""","=""1""","=""""","=""179671.79""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6f""","=""3F""","=""2""","=""""","=""179717.39""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6f""","=""3F""","=""3""","=""""","=""179717.47""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6f""","=""3F""","=""4""","=""""","=""179717.80""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""5G*""","=""6""","=""""","=""179843.75""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""5G*""","=""3""","=""""","=""179843.86""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""5G*""","=""4""","=""""","=""179843.86""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""5G*""","=""2""","=""""","=""179843.86""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""5G*""","=""5""","=""""","=""179843.88""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""3G*""","=""4""","=""""","=""179843.91""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""3G*""","=""3""","=""""","=""179843.91""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(4S*).6g""","=""3G*""","=""5""","=""""","=""179844.71""","=""""","=""""","=""                                            ""","="""""
"=""3s2.3p3.(2D*).4d""","=""1P*""","=""1""","=""""","=""179869.07""","=""""","=""""","=""  54         :    24  3s.3p5           1P*  ""","="""""
"=""3s2.3p3.(2D*).5p""","=""1D""","=""2""","=""""","=""179873.42""","=""""","=""""","=""  97                                        ""","="""""
"=""3s2.3p3.(4S*).7d""","=""5D*""","=""4""","=""""","=""181515.18""","=""""","=""""","=""                                            ""","="""""
