Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""3d9.(2D<5/2>).4f""","=""2[9/2]*""","=""4""","=""""","=""136269.9996""","=""""","=""0.0014""","=""""","=""  75                                    :    14  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[1/2]""","=""1""","=""""","=""136336.8971""","=""""","=""0.0020""","=""""","=""  98                                    :     1  3d9.(2D<3/2>).5d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[1/2]""","=""0""","=""""","=""137614.140""","=""""","=""0.004""","=""""","=""  60                                    :    37  3d9.(2D<3/2>).5d     2[1/2]   ""","=""L19804"""
"=""3d8.(1G).4s.4p.(3P*)""","=""3H*""","=""4""","=""""","=""136693.948""","=""""","=""0.003""","=""""","=""  97                                                                           ""","=""L19804"""
"=""3d8.(1G).4s.4p.(3P*)""","=""3H*""","=""5""","=""""","=""137082.175""","=""""","=""0.005""","=""""","=""  96                                    :     2  3d9.4f               1H*      ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[9/2]""","=""5""","=""""","=""136725.85349""","=""""","=""0.0013""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[9/2]""","=""4""","=""""","=""136765.3514""","=""""","=""0.0018""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[3/2]""","=""2""","=""""","=""136754.1104""","=""""","=""0.0018""","=""""","=""  97                                    :     2  3d9.(2D<5/2>).5d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[3/2]""","=""1""","=""""","=""136773.1713""","=""""","=""0.0021""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[5/2]""","=""3""","=""""","=""136919.3511""","=""""","=""0.0014""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).5d     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[5/2]""","=""2""","=""""","=""137073.6465""","=""""","=""0.0019""","=""""","=""  97                                    :     2  3d9.(2D<5/2>).5d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[7/2]""","=""3""","=""""","=""137034.778""","=""""","=""0.003""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).5d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).5d""","=""2[7/2]""","=""4""","=""""","=""137044.4647""","=""""","=""0.0017""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""2""","=""""","=""137212.779""","=""""","=""0.004""","=""""","=""  36                                    :    36  3d8.(3F).4s.4p.(1P*) 3F*      ""","=""L19804"""
"=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""4""","=""""","=""137938.904""","=""""","=""0.007""","=""""","=""  49                                    :    39  3d9.6p               3F*      ""","=""L19804"""
"=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""3""","=""""","=""139331.149""","=""""","=""0.003""","=""""","=""  21                                    :    46  3d9.6p               1F*      ""","=""L19804"""
"=""3d8.(3P).4s.4p.(3P*)""","=""1P*""","=""1""","=""""","=""137242.914""","=""""","=""0.008""","=""""","=""  82                                    :     5  3d8.(3P).4s.4p.(3P*) 3P*      ""","=""L19804"""
"=""3d8.(3P).4s.4p.(3P*)""","=""1D*""","=""2""","=""""","=""137648.800""","=""""","=""0.004""","=""""","=""  50                                    :     9  3d8.(3P).4s.4p.(3P*) 3D*      ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[3/2]*""","=""2""","=""""","=""138002.8856""","=""""","=""0.0023""","=""""","=""  94                                    :     3  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[3/2]*""","=""1""","=""""","=""138028.384""","=""""","=""0.003""","=""""","=""  59                                    :    26  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""5""","=""""","=""138064.2971""","=""""","=""0.0021""","=""""","=""  99                                    :     1  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""4""","=""""","=""138073.5826""","=""""","=""0.0022""","=""""","=""  98                                    :     1  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[5/2]*""","=""3""","=""""","=""138130.5345""","=""""","=""0.0015""","=""""","=""  97                                    :     1  3d9.(2D<3/2>).4f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[5/2]*""","=""2""","=""""","=""138176.8797""","=""""","=""0.0018""","=""""","=""  89                                    :     7  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[7/2]*""","=""4""","=""""","=""138219.8605""","=""""","=""0.0015""","=""""","=""  98                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).4f""","=""2[7/2]*""","=""3""","=""""","=""138261.5822""","=""""","=""0.0017""","=""""","=""  93                                    :     1  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6p""","=""2[7/2]*""","=""3""","=""""","=""138401.956""","=""""","=""0.003""","=""""","=""  62                                    :    29  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6p""","=""2[7/2]*""","=""4""","=""""","=""139395.786""","=""""","=""0.004""","=""""","=""  59                                    :    37  3d8.4s.4p                     ""","=""L19804"""
"=""3d8.(3P).4s.4p.(3P*)""","=""3S*""","=""1""","=""""","=""138516.49""","=""""","=""0.03""","=""""","=""  97                                                                           ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[1/2]""","=""1""","=""""","=""138593.046""","=""""","=""0.003""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).5d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[1/2]""","=""0""","=""""","=""140589.344""","=""""","=""0.006""","=""""","=""  47                                    :    20  3d9.(2D<5/2>).6d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""""","=""138745.817""","=""""","=""0.005""","=""""","=""  91                                    :     4  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6p""","=""2[3/2]*""","=""1""","=""""","=""139241.130""","=""""","=""0.005""","=""""","=""  73                                    :     7  3d9.(2D<3/2>).6p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[7/2]""","=""3""","=""""","=""138819.0637""","=""""","=""0.0019""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).5d     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[7/2]""","=""4""","=""""","=""138882.8921""","=""""","=""0.0019""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[3/2]""","=""1""","=""""","=""138898.334""","=""""","=""0.003""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[3/2]""","=""2""","=""""","=""138981.246""","=""""","=""0.003""","=""""","=""  97                                    :     2  3d9.(2D<3/2>).5d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6p""","=""2[5/2]*""","=""2""","=""""","=""139028.705""","=""""","=""0.005""","=""""","=""  41                                    :    40  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6p""","=""2[5/2]*""","=""3""","=""""","=""139741.097""","=""""","=""0.003""","=""""","=""  59                                    :    31  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[5/2]""","=""3""","=""""","=""139119.4295""","=""""","=""0.0020""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5d""","=""2[5/2]""","=""2""","=""""","=""139142.049""","=""""","=""0.003""","=""""","=""  97                                    :     2  3d9.(2D<3/2>).5d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).6p""","=""2[1/2]*""","=""1""","=""""","=""140981.510""","=""""","=""0.005""","=""""","=""  94                                    :     3  3d9.(2D<5/2>).6p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6p""","=""2[5/2]*""","=""3""","=""""","=""141202.628""","=""""","=""0.006""","=""""","=""  89                                    :     8  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).6p""","=""2[5/2]*""","=""2""","=""""","=""141244.556""","=""""","=""0.006""","=""""","=""  62                                    :    22  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).6p""","=""2[3/2]*""","=""2""","=""""","=""141542.001""","=""""","=""0.005""","=""""","=""  73                                    :    13  3d9.(2D<3/2>).6p     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6p""","=""2[3/2]*""","=""1""","=""""","=""141734.175""","=""""","=""0.005""","=""""","=""  79                                    :    16  3d8.4s.4p                     ""","=""L19804"""
"=""3d8.(1G).4s.4p.(3P*)""","=""3G*""","=""3""","=""""","=""143423.319""","=""""","=""0.020""","=""""","=""  99                                                                           ""","=""L19804"""
"=""3d9.(2D<5/2>).7s""","=""2[5/2]""","=""3""","=""""","=""144814.9118""","=""""","=""0.0014""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7s""","=""2[5/2]""","=""2""","=""""","=""144882.9859""","=""""","=""0.0016""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[1/2]*""","=""0""","=""""","=""145889.334""","=""""","=""0.004""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[1/2]*""","=""1""","=""""","=""145900.904""","=""""","=""0.003""","=""""","=""  84                                    :    16  3d9.(2D<5/2>).5f     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[3/2]*""","=""2""","=""""","=""145927.231""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[3/2]*""","=""1""","=""""","=""145955.447""","=""""","=""0.004""","=""""","=""  84                                    :    16  3d9.(2D<5/2>).5f     2[1/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[11/2]*""","=""5""","=""""","=""145945.5969""","=""""","=""0.0019""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[11/2]*""","=""6""","=""""","=""145951.5299""","=""""","=""0.0014""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[5/2]*""","=""3""","=""""","=""145978.142""","=""""","=""0.003""","=""""","=""  98                                    :     2  3d9.(2D<5/2>).5f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[5/2]*""","=""2""","=""""","=""145985.199""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[7/2]*""","=""3""","=""""","=""146021.279""","=""""","=""0.003""","=""""","=""  98                                    :     2  3d9.(2D<5/2>).5f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[7/2]*""","=""4""","=""""","=""146023.862""","=""""","=""0.003""","=""""","=""  86                                    :    14  3d9.(2D<5/2>).5f     2[9/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[9/2]*""","=""4""","=""""","=""146029.350""","=""""","=""0.003""","=""""","=""  86                                    :    14  3d9.(2D<5/2>).5f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).5f""","=""2[9/2]*""","=""5""","=""""","=""146032.2635""","=""""","=""0.0021""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[3/2]""","=""1""","=""""","=""146051.118""","=""""","=""0.004""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[3/2]""","=""2""","=""""","=""146051.2431""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[13/2]""","=""6""","=""""","=""146068.85092""","=""""","=""0.0019""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[13/2]""","=""7""","=""""","=""146068.90547""","=""""","=""0.0012""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[5/2]""","=""3""","=""""","=""146072.7739""","=""""","=""0.0020""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[5/2]""","=""2""","=""""","=""146072.8134""","=""""","=""0.0018""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[7/2]""","=""3""","=""""","=""146093.9312""","=""""","=""0.0014""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[7/2]""","=""4""","=""""","=""146093.9535""","=""""","=""0.0012""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[11/2]""","=""5""","=""""","=""146103.2223""","=""""","=""0.0018""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[11/2]""","=""6""","=""""","=""146103.25704""","=""""","=""0.0011""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[9/2]""","=""4""","=""""","=""146107.1016""","=""""","=""0.0016""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5g""","=""2[9/2]""","=""5""","=""""","=""146107.1288""","=""""","=""0.0010""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[1/2]""","=""1""","=""""","=""146215.634""","=""""","=""0.004""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).6d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[1/2]""","=""0""","=""""","=""147097.835""","=""""","=""0.005""","=""""","=""  60                                    :    29  3d9.(2D<3/2>).6d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[9/2]""","=""5""","=""""","=""146402.715""","=""""","=""0.004""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[9/2]""","=""4""","=""""","=""146423.201""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[3/2]""","=""2""","=""""","=""146415.599""","=""""","=""0.004""","=""""","=""  97                                    :     2  3d9.(2D<5/2>).6d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[3/2]""","=""1""","=""""","=""146427.948""","=""""","=""0.003""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).6d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[5/2]""","=""3""","=""""","=""146496.100""","=""""","=""0.003""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).6d     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[5/2]""","=""2""","=""""","=""146575.101""","=""""","=""0.003""","=""""","=""  97                                    :     2  3d9.(2D<5/2>).6d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[7/2]""","=""3""","=""""","=""146556.381""","=""""","=""0.003""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).6d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).6d""","=""2[7/2]""","=""4""","=""""","=""146559.703""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7s""","=""2[3/2]""","=""1""","=""""","=""146886.1667""","=""""","=""0.0021""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7s""","=""2[3/2]""","=""2""","=""""","=""146936.3180""","=""""","=""0.0018""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7p""","=""2[3/2]*""","=""2""","=""""","=""147327.659""","=""""","=""0.007""","=""""","=""  94                                    :     4  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).7p""","=""2[3/2]*""","=""1""","=""""","=""147562.672""","=""""","=""0.006""","=""""","=""  94                                    :     3  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).7p""","=""2[7/2]*""","=""3""","=""""","=""147525.93""","=""""","=""0.06""","=""""","=""  98                                    :     1  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).7p""","=""2[7/2]*""","=""4""","=""""","=""147596.655""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7p""","=""2[5/2]*""","=""2""","=""""","=""147647.699""","=""""","=""0.009""","=""""","=""  94                                    :     3  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).7p""","=""2[5/2]*""","=""3""","=""""","=""147762.990""","=""""","=""0.005""","=""""","=""  98                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[3/2]*""","=""2""","=""""","=""147987.359""","=""""","=""0.004""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[3/2]*""","=""1""","=""""","=""148016.157""","=""""","=""0.004""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).7p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[9/2]*""","=""5""","=""""","=""148028.7360""","=""""","=""0.0023""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[9/2]*""","=""4""","=""""","=""148033.574""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[5/2]*""","=""3""","=""""","=""148061.467""","=""""","=""0.003""","=""""","=""  97                                    :     2  3d9.(2D<3/2>).5f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[5/2]*""","=""2""","=""""","=""148066.011""","=""""","=""0.003""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[7/2]*""","=""3""","=""""","=""148102.986""","=""""","=""0.003""","=""""","=""  97                                    :     3  3d9.(2D<3/2>).5f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).5f""","=""2[7/2]*""","=""4""","=""""","=""148105.366""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[5/2]""","=""3""","=""""","=""148133.777""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[5/2]""","=""2""","=""""","=""148133.832""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[11/2]""","=""5""","=""""","=""148145.7906""","=""""","=""0.0022""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[11/2]""","=""6""","=""""","=""148145.8203""","=""""","=""0.0021""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[7/2]""","=""3""","=""""","=""148167.557""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[7/2]""","=""4""","=""""","=""148167.5920""","=""""","=""0.0017""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[9/2]""","=""4""","=""""","=""148179.1541""","=""""","=""0.0019""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5g""","=""2[9/2]""","=""5""","=""""","=""148179.1829""","=""""","=""0.0016""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[1/2]""","=""1""","=""""","=""148361.542""","=""""","=""0.004""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[1/2]""","=""0""","=""""","=""149202.607""","=""""","=""0.007""","=""""","=""  51                                    :    28  3d9.(2D<5/2>).7d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[7/2]""","=""3""","=""""","=""148481.763""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[7/2]""","=""4""","=""""","=""148515.532""","=""""","=""0.004""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[3/2]""","=""1""","=""""","=""148521.575""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[3/2]""","=""2""","=""""","=""148559.958""","=""""","=""0.003""","=""""","=""  99                                    :     1  3d9.(2D<3/2>).6d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[5/2]""","=""3""","=""""","=""148631.096""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6d""","=""2[5/2]""","=""2""","=""""","=""148642.489""","=""""","=""0.003""","=""""","=""  99                                    :     1  3d9.(2D<3/2>).6d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7p""","=""2[1/2]*""","=""0""","=""""","=""149371.08""","=""""","=""0.08""","=""""","=""  94                                    :     5  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).7p""","=""2[1/2]*""","=""1""","=""""","=""149484.111""","=""""","=""0.008""","=""""","=""  95                                    :     4  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).7p""","=""2[5/2]*""","=""2""","=""""","=""149525.97""","=""""","=""0.05""","=""""","=""  64                                    :    26  3d9.(2D<3/2>).7p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).7p""","=""2[5/2]*""","=""3""","=""""","=""149624.47""","=""""","=""0.05""","=""""","=""  92                                    :     6  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).7p""","=""2[3/2]*""","=""2""","=""""","=""149726.69""","=""""","=""0.05""","=""""","=""  63                                    :    33  3d9.(2D<3/2>).7p     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).7p""","=""2[3/2]*""","=""1""","=""""","=""149765.88""","=""""","=""0.05""","=""""","=""  95                                    :     4  3d8.4s.4p                     ""","=""L19804"""
"=""3d8.(1D).4s.4p.(1P*)""","=""1D*""","=""2""","=""""","=""150249.887""","=""""","=""0.008""","=""""","=""  38                                    :    28  3d8.(3P).4s.4p.(1P*) 3P*      ""","=""L19804"""
"=""3d9.(2D<5/2>).8s""","=""2[5/2]""","=""3""","=""""","=""150742.896""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8s""","=""2[5/2]""","=""2""","=""""","=""150782.454""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[1/2]*""","=""1""","=""""","=""151161.379""","=""""","=""0.007""","=""""","=""  63                                    :    21  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[1/2]*""","=""0""","=""""","=""151327.262""","=""""","=""0.008""","=""""","=""  98                                    :     1  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[11/2]*""","=""5""","=""""","=""151372.330""","=""""","=""0.004""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[11/2]*""","=""6""","=""""","=""151377.688""","=""""","=""0.005""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[3/2]*""","=""1""","=""""","=""151373.840""","=""""","=""0.006""","=""""","=""  96                                    :     3  3d9.(2D<5/2>).6f     2[1/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[3/2]*""","=""2""","=""""","=""151375.318""","=""""","=""0.004""","=""""","=""  52                                    :    46  3d9.(2D<5/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[5/2]*""","=""3""","=""""","=""151402.621""","=""""","=""0.004""","=""""","=""  71                                    :    28  3d9.(2D<5/2>).6f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[5/2]*""","=""2""","=""""","=""151403.942""","=""""","=""0.004""","=""""","=""  53                                    :    44  3d9.(2D<5/2>).6f     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[7/2]*""","=""4""","=""""","=""151419.022""","=""""","=""0.004""","=""""","=""  90                                    :    10  3d9.(2D<5/2>).6f     2[9/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[7/2]*""","=""3""","=""""","=""151441.899""","=""""","=""0.006""","=""""","=""  70                                    :    27  3d9.(2D<5/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[9/2]*""","=""4""","=""""","=""151421.791""","=""""","=""0.004""","=""""","=""  90                                    :    10  3d9.(2D<5/2>).6f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[9/2]*""","=""5""","=""""","=""151423.056""","=""""","=""0.004""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8p""","=""2[3/2]*""","=""1""","=""""","=""151424.241""","=""""","=""0.004""","=""""","=""  33  3d9.(2D<5/2>).6f 2[1/2]*          :    36  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).8p""","=""2[3/2]*""","=""2""","=""""","=""152054.78""","=""""","=""0.03""","=""""","=""  53                                    :    21  3d9.(2D<5/2>).8p     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[3/2]""","=""1""","=""""","=""151440.091""","=""""","=""0.008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[3/2]""","=""2""","=""""","=""151440.178""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[13/2]""","=""6""","=""""","=""151450.414""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[13/2]""","=""7""","=""""","=""151450.488""","=""""","=""0.003""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[5/2]""","=""3""","=""""","=""151452.690""","=""""","=""0.007""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[5/2]""","=""2""","=""""","=""151452.701""","=""""","=""0.006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6h""","=""2[5/2]*""","=""2""","=""[""","=""151458""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[5/2]*""","=""3""","=""[""","=""151458""","=""]""","=""6""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
