Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f9.(6H*<15/2>).6p<3/2>,"(15/2,3/2)",8,17,,28014.875,,,1.29,                                        ,L8844
4f9.(6H*<15/2>).6p<3/2>,"(15/2,3/2)",7,15,,28209.430,,,1.35,                                        ,L8844
4f9.(6H*<15/2>).6p<3/2>,"(15/2,3/2)",6,13,,28339.285,,,1.32,                                        ,L8844
4f9.(6H*<15/2>).6p<3/2>,"(15/2,3/2)",9,19,,28488.810,,,1.326,                                        ,L8844
,,8,17,,28560.96,,,,                                        ,L3974
4f9.(6H*<13/2>).6p<1/2>,"(13/2,1/2)",7,15,,28649.095,,,1.26,                                        ,L8844
4f8.6s.6p?,*,7,15,,29100.78,,,1.58,                                        ,L3974
,,7,15,,29407.02,,,,                                        ,L3974
,,6,13,,29803.36,,,,                                        ,L3974
4f8.5d.6p?,*,6,13,,29912.930,,,,                                        ,L8844
,*,5,11,,29992.75,,,,                                        ,L8844
,,5,11,,29995.37,,,,                                        ,L3974
,,6,13,,30068.29,,,,                                        ,L3974
4f9.(6H*<11/2>).6p<1/2>,"(11/2,1/2)",5,11,,30148.67,,,1.27,                                        ,L3974
4f9.(6H*<11/2>).6p<1/2>,"(11/2,1/2)",6,13,,30639.48,,,1.20,                                        ,L3974
4f8.5d.6p?,*,7,15,,30225.865,,,,                                        ,L8844
,,7,15,,30364.74,,,,                                        ,L3974
,,7,15,,30476.12,,,1.34,                                        ,L3974
,,3,7,,30703.63,,,,                                        ,L3974
,*,6,13,,30764.04,,,,                                        ,L3974
4f8.5d.6p?,*,8,17,,30809.590,,,,                                        ,L8844
,,7,15,,30895.47,,,1.30,                                        ,L3974
4f9.(6H*<13/2>).6p<3/2>,"(13/2,3/2)",8,17,,31078.460,,,1.28,                                        ,L8844
4f9.(6H*<13/2>).6p<3/2>,"(13/2,3/2)",6,13,,31566.42,,,1.32,                                        ,L3974
,,7,15,,31365.86,,,,                                        ,L3974
4f8.5d.6p?,*,7,15,,31794.62,,,,                                        ,L3974
,,6,13,,31879.15,,,,                                        ,L3974
,,5,11,,32023.68,,,1.27,                                        ,L3974
,*,5,11,,32296.44,,,,                                        ,L3974
,,5 or 6,11,,32369.10,,,,                                        ,L3974
,*,6,13,,32646.47,,,,                                        ,L3974
,,6,13,,32687.20,,,,                                        ,L3974
,,6,13,,32853.61,,,1.31,                                        ,L3974
,,6,13,,33488.95,,,,                                        ,L3974
,*,9,19,,33495.130,,,,                                        ,L8844
,*,6,13,,33800.91,,,,                                        ,L3974
,*,6,13,,33841.71,,,,                                        ,L3974
4f8.5d.6p?,*,7,15,,33873.19,,,,                                        ,L3974
,*,6,13,,33906.62,,,,                                        ,L3974
4f8.5d.6p?,*,7,15,,34090.44,,,,                                        ,L3974
,*,5,11,,34265.59,,,,                                        ,L3974
4f8.5d.6p?,*,8,17,,34282.35,,,1.42,                                        ,L3974
,,5,11,,34318.93,,,1.14,                                        ,L3974
,*,5,11,,34465.42,,,1.555,                                        ,L3974
4f8.5d.6p?,*,8,17,,34480.63,,,1.44,                                        ,L3974
,,6,13,,34577.23,,,,                                        ,L3974
,*,6,13,,34658.50,,,,                                        ,L3974
,*,8,17,,34683.53,,,,                                        ,L3974
,*,6,13,,34788.42,,,,                                        ,L3974
,,7,15,,34804.92,,,,                                        ,L3974
,,6,13,,34875.62,,,1.64,                                        ,L3974
,,7,15,,35007.90,,,1.15,                                        ,L3974
,*,6,13,,35075.68,,,,                                        ,L3974
,,8,17,,35080.26,,,,                                        ,L3974
,,7,15,,35196.20,,,,                                        ,L3974
,,5,11,,35227.65,,,,                                        ,L3974
,*,5 or 6,11,,35232.47,,,,                                        ,L3974
,*,5,11,,35373.35,,,,                                        ,L3974
,*,6,13,,35451.55,,,,                                        ,L3974
,*,5 or 6,11,,35468.02,,,,                                        ,L3974
,*,7,15,,35486.83,,,,                                        ,L3974
,*,6,13,,35590.71,,,,                                        ,L3974
,*,7,15,,35798.38,,,,                                        ,L3974
,*,6,13,,36000.42,,,,                                        ,L3974
,*,5 or 6,11,,36055.04,,,,                                        ,L3974
,,4,9,,36074.16,,,,                                        ,L3974
,*,6,13,,36381.24,,,,                                        ,L3974
,,8,17,,36602.00,,,,                                        ,L3974
,*,7,15,,36685.66,,,,                                        ,L3974
,,4,9,,37109.47,,,1.17,                                        ,L3974
,*,7,15,,37182.22,,,,                                        ,L3974
,,8,17,,37193.86,,,,                                        ,L3974
,,7,15,,37210.37,,,,                                        ,L3974
,*,6,13,,37365.20,,,,                                        ,L3974
,*,5 or 6,11,,37423.07,,,,                                        ,L3974
,*,6,13,,37526.84,,,,                                        ,L3974
,*,6,13,,37565.23,,,,                                        ,L3974
,*,7,15,,37721.41,,,,                                        ,L3974
,*,7,15,,37754.98,,,,                                        ,L3974
,*,7,15,,37773.92,,,,                                        ,L3974
,*,8,17,,37926.24,,,,                                        ,L3974
,,6 or 7,13,,38030.16,,,,                                        ,L3974
,*,6,13,,38096.48,,,,                                        ,L3974
,*,6,13,,38260.92,,,,                                        ,L3974
,*,7,15,,38331.30,,,,                                        ,L3974
,*,6,13,,38592.88,,,,                                        ,L3974
,*,5,11,,39035.12,,,,                                        ,L3974
,*,6,13,,39335.01,,,,                                        ,L3974
,*,5 or 6,11,,39612.10,,,,                                        ,L3974
,*,6,13,,40328.21,,,,                                        ,L3974
,*,7,15,,43282.56,,,,                                        ,L3974
Tb III (4f9.5p6 6H*<15/2>),Limit,---,,[,92860,],160,,                                        ,L19870c180
