Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d7.(2H).4s,a 3H,4,9,,27902.161,,0.002,0.803,  95                        :     5  3d7.(2G).4s         1G       ,"L9429,L7185"
3d7.(2D2).4s,a 3D,3,7,,27484.373,,0.002,1.36,  77                        :    23  3d7.(2D2).4s        3D       ,"L9429,L7185"
3d7.(2D2).4s,a 3D,2,5,,28111.872,,0.002,1.18,  71                        :    20  3d7.(2D2).4s        3D       ,"L9429,L7185"
3d7.(2D2).4s,a 3D,1,3,,29268.777,,0.002,0.77,  41                        :    45  3d7.(2P).4s         1P       ,"L9429,L7185"
3d7.(2P).4s,a 1P,1,3,,27585.138,,0.001,0.83,  48                        :    34  3d7.(2D1).4s        3D       ,"L9429,L7185"
3d7.(2H).4s,a 1H,5,11,,30567.173,,0.001,1.027,  98                                                              ,"L9429,L7185"
3d7.(2D2).4s,b 1D,2,5,,31199.412,,0.002,1.02,  74                        :    21  3d7.(2D2).4s        1D       ,"L9429,L7185"
3d6.4s2,a 5D,4,9,,40695.028,,0.008,, 100                                                              ,L9429
3d6.4s2,a 5D,3,7,,41314.150,,0.010,, 100                                                              ,L9429
3d6.4s2,a 5D,2,5,,41738.15,,0.03,, 100                                                              ,L9429
3d6.4s2,a 5D,1,3,,42008.63,,0.07,,                                                                  ,L7185c115
3d6.4s2,a 5D,0,1,[,42134,],30,,                                                                  ,L18301
3d7.(2F).4s,c 3F,2,5,,40771.078,,0.013,, 100                                                              ,L9429c117
3d7.(2F).4s,c 3F,3,7,,40879.567,,0.006,,  99                                                              ,L9429c117
3d7.(2F).4s,c 3F,4,9,,41047.299,,0.018,, 100                                                              ,L9429c117
3d8,a 1S,0,1,[,43000,],500,,                                                                  ,L18301
3d7.(2F).4s,a 1F,3,7,,44090.77,,0.08,,                                                                  ,L7185c115
3d7.(4F).4p,z 5F*,5,11,,45197.711,,0.001,1.386,  96                        :     3  3d7.(4F).4p         5G*      ,"L9429,L7185"
3d7.(4F).4p,z 5F*,4,9,,45378.754,,0.001,1.42,  59                        :    36  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4F).4p,z 5F*,3,7,,45972.036,,0.001,1.30,  75                        :    21  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4F).4p,z 5F*,2,5,,46452.700,,0.002,1.062,  86                        :    11  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4F).4p,z 5F*,1,3,,46786.409,,0.002,0.00,  95                        :     4  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4F).4p,z 5D*,4,9,,46320.832,,0.001,1.447,  58                        :    35  3d7.(4F).4p         5F*      ,"L9429,L7185"
3d7.(4F).4p,z 5D*,3,7,,47039.105,,0.001,1.442,  73                        :    20  3d7.(4F).4p         5F*      ,"L9429,L7185"
3d7.(4F).4p,z 5D*,2,5,,47537.365,,0.002,1.468,  83                        :    11  3d7.(4F).4p         5F*      ,"L9429,L7185"
3d7.(4F).4p,z 5D*,1,3,,47848.781,,0.001,1.436,  90                        :     5  3d7.(4P).4p         5D*      ,"L9429,L7185"
3d7.(4F).4p,z 5D*,0,1,,47995.594,,0.002,,  94                        :     6  3d7.(4P).4p         5D*      ,L9429
3d7.(4F).4p,z 5G*,6,13,,47078.494,,0.002,1.33, 100                                                              ,"L9429,L7185"
3d7.(4F).4p,z 5G*,5,11,,47345.845,,0.001,1.260,  76                        :    20  3d7.(4F).4p         3G*      ,"L9429,L7185"
3d7.(4F).4p,z 5G*,4,9,,47807.493,,0.002,1.154,  85                        :    10  3d7.(4F).4p         3G*      ,"L9429,L7185"
3d7.(4F).4p,z 5G*,3,7,,48150.940,,0.001,0.927,  92                        :     4  3d7.(4F).4p         3G*      ,"L9429,L7185"
3d7.(4F).4p,z 5G*,2,5,,48388.442,,0.001,0.341,  97                        :     2  3d7.(4F).4p         5F*      ,"L9429,L7185"
3d7.(4F).4p,z 3G*,5,11,,48556.052,,0.001,1.194,  78                        :    21  3d7.(4F).4p         5G*      ,"L9429,L7185"
3d7.(4F).4p,z 3G*,4,9,,49348.304,,0.001,1.11,  65                        :    27  3d7.(4F).4p         3F*      ,"L9429,L7185"
3d7.(4F).4p,z 3G*,3,7,,50036.348,,0.001,0.80,  82                        :    14  3d7.(4F).4p         3F*      ,"L9429,L7185"
3d7.(4F).4p,z 3F*,4,9,,49697.683,,0.001,1.19,  68                        :    24  3d7.(4F).4p         3G*      ,"L9429,L7185"
3d7.(4F).4p,z 3F*,3,7,,50381.724,,0.001,1.055,  76                        :    14  3d7.(4F).4p         3G*      ,"L9429,L7185"
3d7.(4F).4p,z 3F*,2,5,,50914.325,,0.001,0.688,  93                        :     3  3d7.(2G).4p         3F*      ,"L9429,L7185"
3d7.(4F).4p,z 3D*,3,7,,51512.268,,0.001,1.32,  91                        :     5  3d7.(4F).4p         3F*      ,"L9429,L7185"
3d7.(4F).4p,z 3D*,2,5,,52229.725,,0.001,1.161,  93                        :     2  3d7.(4F).4p         3F*      ,"L9429,L7185"
3d7.(4F).4p,z 3D*,1,3,,52684.634,,0.001,0.50,  95                                                              ,"L9429,L7185"
3d7.(4P).4p,z 5S*,2,5,,56010.475,,0.002,2.01,  99                                                              ,"L9429,L7185"
3d7.(2D1).4s,3D,1,3,[,60366,],30,,                                                                  ,L18301
3d7.(2D1).4s,3D,2,5,[,60547,],30,,                                                                  ,L18301
3d7.(2D1).4s,3D,3,7,[,60870,],30,,                                                                  ,L18301
3d7.(4P).4p,y 5D*,3,7,,61240.746,,0.002,1.505,  88                        :     4  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4P).4p,y 5D*,2,5,,61260.319,,0.003,1.502,  86                        :     5  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4P).4p,y 5D*,1,3,,61350.268,,0.003,1.51,  86                        :     5  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4P).4p,y 5D*,4,9,,61388.250,,0.002,1.51,  95                        :     4  3d7.(4F).4p         5D*      ,"L9429,L7185"
3d7.(4P).4p,y 5D*,0,1,,61458.124,,0.004,,  91                        :     5  3d7.(4F).4p         5D*      ,L9429
3d7.(4P).4p,z 3S*,1,3,,62440.078,,0.001,2.06,  54                        :    19  3d7.(4P).4p         5P*      ,"L9429,L7185"
3d7.(2G).4p,z 3H*,5,11,,63306.686,,0.001,1.03,  72                        :    17  3d7.(2G).4p         1H*      ,"L9429,L7185"
3d7.(2G).4p,z 3H*,6,13,,63597.396,,0.002,1.16,  97                                                              ,"L9429,L7185"
3d7.(2G).4p,z 3H*,4,9,,63792.717,,0.001,0.86,  83                        :    10  3d7.(2G).4p         3F*      ,"L9429,L7185"
3d7.(4P).4p,z 5P*,3,7,,63344.333,,0.001,1.67,  93                        :     2  3d7.(2P).4p         3D*      ,"L9429,L7185"
3d7.(4P).4p,z 5P*,2,5,,63367.333,,0.002,1.697,  74                        :    15  3d7.(4P).4p         3D*      ,"L9429,L7185"
3d7.(4P).4p,z 5P*,1,3,,63665.192,,0.001,2.377,  74                        :    21  3d7.(4P).4p         3S*      ,"L9429,L7185"
3d7.(2G).4p,y 3F*,4,9,,63510.180,,0.001,1.152,  58                        :    13  3d7.(2G).4p         3G*      ,"L9429,L7185"
3d7.(2G).4p,y 3F*,3,7,,64360.050,,0.002,1.06,  81                        :    12  3d7.(2G).4p         3G*      ,"L9429,L7185"
3d7.(2G).4p,y 3F*,2,5,,65016.915,,0.002,0.78,  77                        :    10  3d7.(4P).4p         3P*      ,"L9429,L7185"
3d7.(4P).4p,y 3D*,3,7,,63586.987,,0.001,1.35,  88                        :     4  3d7.(4P).4p         5D*      ,"L9429,L7185"
3d7.(4P).4p,y 3D*,2,5,,63615.990,,0.001,1.32,  63                        :    19  3d7.(4P).4p         5P*      ,"L9429,L7185"
3d7.(4P).4p,y 3D*,1,3,,63865.170,,0.002,0.58,  80                        :     9  3d7.(2P).4p         3D*      ,"L9429,L7185"
3d7.(2D1).4s,1D,2,5,[,63902,],30,,                                                                  ,L18301
3d7.(2G).4p,z 1G*,4,9,,64401.359,,0.001,1.07,  51                        :    25  3d7.(2G).4p         3F*      ,"L9429,L7185"
3d7.(2G).4p,y 3G*,5,11,,64601.778,,0.001,1.16,  79                        :    17  3d7.(2G).4p         1H*      ,"L9429,L7185"
3d7.(2G).4p,y 3G*,4,9,,65154.041,,0.001,1.06,  73                        :    13  3d7.(2G).4p         1G*      ,"L9429,L7185"
3d7.(2G).4p,y 3G*,3,7,,65174.661,,0.001,0.78,  84                        :    12  3d7.(2G).4p         3F*      ,"L9429,L7185"
3d7.(2P).4p,z 3P*,0,1,,64605.527,,0.002,,  58                        :    15  3d7.(4P).4p         3P*      ,L9429
3d7.(2P).4p,z 3P*,1,3,,65028.512,,0.001,1.49,  64                        :    12  3d7.(2D1).4p        3P*      ,"L9429,L7185"
3d7.(2P).4p,z 3P*,2,5,,65408.365,,0.001,1.50,  31                        :    45  3d7.(4P).4p         3P*      ,"L9429,L7185"
3d7.(4P).4p,y 3P*,2,5,,64914.630,,0.001,1.430,  35                        :    33  3d7.(2P).4p         3P*      ,"L9429,L7185"
3d7.(4P).4p,y 3P*,0,1,,65511.991,,0.003,,  62                        :    22  3d7.(2P).4p         3P*      ,L9429
3d7.(4P).4p,y 3P*,1,3,,65657.249,,0.001,1.50,  88                        :     5  3d7.(2P).4p         3P*      ,"L9429,L7185"
3d7.(2G).4p,z 1H*,5,11,,64957.482,,0.001,1.05,  63                        :    25  3d7.(2G).4p         3H*      ,"L9429,L7185"
3d7.(2G).4p,z 1F*,3,7,,66017.647,,0.001,1.01,  75                        :    12  3d7.(2D1).4p        1F*      ,"L9429,L7185"
3d7.(2P).4p,z 1D*,2,5,,67209.258,,0.003,1.05,  47                        :    13  3d7.(2P).4p         3D*      ,"L9429,L7185"
3d7.(2P).4p,x 3D*,3,7,,67524.021,,0.002,1.33,  84                        :     5  3d7.(2D1).4p        3F*      ,"L9429,L7185"
3d7.(2P).4p,x 3D*,1,3,,67824.389,,0.002,0.56,  74                        :     9  3d7.(4P).4p         3D*      ,"L9429,L7185"
3d7.(2P).4p,x 3D*,2,5,,67939.370,,0.001,1.15,  65                        :    18  3d7.(2P).4p         1D*      ,"L9429,L7185"
3d7.(2P).4p,1S*,0,1,,67910.933,,0.002,,  79                        :    20  3d7.(4P).4p         3P*      ,L9429
3d7.(2H).4p,x 3G*,5,11,,68203.012,,0.001,1.18,  94                        :     3  3d7.(2F).4p         3G*      ,"L9429,L7185"
3d7.(2H).4p,x 3G*,4,9,,68843.428,,0.002,1.05,  92                        :     3  3d7.(2F).4p         3G*      ,"L9429,L7185"
3d7.(2H).4p,x 3G*,3,7,,69356.240,,0.002,0.78,  88                        :     3  3d7.(2F).4p         3G*      ,"L9429,L7185"
3d7.(2H).4p,z 3I*,6,13,,68311.113,,0.001,1.02,  66                        :    32  3d7.(2H).4p         1I*      ,"L9429,L7185"
3d7.(2H).4p,z 3I*,7,15,,68614.222,,0.002,1.14, 100                                                              ,"L9429,L7185"
3d7.(2H).4p,z 3I*,5,11,,68829.451,,0.002,0.81,  97                        :     2  3d7.(2G).4p         1H*      ,"L9429,L7185"
3d7.(2D2).4p,w 3D*,3,7,,69059.933,,0.003,1.31,  67                        :    20  3d7.(2D2).4p        3D*      ,"L9429,L7185"
3d7.(2D2).4p,w 3D*,1,3,,69317.077,,0.003,0.75,  34                        :    39  3d7.(2P).4p         1P*      ,"L9429,L7185"
3d7.(2D2).4p,w 3D*,2,5,,69637.023,,0.002,1.16,  58                        :    17  3d7.(2D2).4p        3D*      ,"L9429,L7185"
3d7.(2H).4p,z 1I*,6,13,,69617.495,,0.001,1.02,  66                        :    32  3d7.(2H).4p         3I*      ,"L9429,L7185"
3d7.(2D2).4p,x 3F*,4,9,,70185.955,,0.002,1.26,  77                        :    21  3d7.(2D2).4p        3F*      ,"L9429,L7185"
3d7.(2D2).4p,x 3F*,3,7,,70457.538,,0.004,1.09,  60                        :    15  3d7.(2D2).4p        3F*      ,"L9429,L7185"
3d7.(2D2).4p,x 3F*,2,5,,70774.869,,0.002,0.78,  64                        :    15  3d7.(2D2).4p        3F*      ,"L9429,L7185"
3d7.(2P).4p,y 3S*,1,3,,70265.915,,0.002,,  75                        :    13  3d7.(4P).4p         3S*      ,L9429
3d7.(2P).4p,z 1P*,1,3,,70857.053,,0.002,0.90,  43                        :    26  3d7.(2D1).4p        3D*      ,"L9429,L7185"
3d7.(2H).4p,y 3H*,6,13,,71403.644,,0.001,1.16,  98                                                              ,"L9429,L7185"
3d7.(2H).4p,y 3H*,5,11,,71702.960,,0.001,,  96                        :     2  3d7.(2H).4p         1H*      ,L9429
3d7.(2H).4p,y 3H*,4,9,,72008.912,,0.001,0.70,  95                        :     2  3d7.(2H).4p         1G*      ,"L9429,L7185"
3d7.(2D2).4p,x 3P*,2,5,,71846.441,,0.003,,  49                        :    14  3d7.(2D2).4p        3P*      ,L9429
3d7.(2D2).4p,x 3P*,1,3,,73144.338,,0.003,,  56                        :    14  3d7.(2D2).4p        3P*      ,L9429
3d7.(2D2).4p,x 3P*,0,1,,73472.531,,0.005,,  64                        :    17  3d7.(2P).4p         3P*      ,L9429
3d7.(2D2).4p,y 1F*,3,7,,72535.108,,0.002,1.04,  57                        :    16  3d7.(2D2).4p        1F*      ,"L9429,L7185"
3d7.(2D2).4p,y 1D*,2,5,,72654.127,,0.007,,  44                        :    16  3d7.(2P).4p         1D*      ,L9429
3d7.(2H).4p,y 1G*,4,9,,73147.041,,0.002,1.04,  75                        :    22  3d7.(2G3).4p        1G*      ,"L9429,L7185"
3d7.(2H).4p,y 1H*,5,11,,74376.792,,0.001,1.03,  97                        :     2  3d7.(2H).4p         3H*      ,"L9429,L7185"
3d7.(2D2).4p,y 1P*,1,3,,74522.916,,0.004,1.03,  72                        :    14  3d7.(2D2).4p        1P*      ,"L9429,L7185"
3d6.(5D).4s.4p,x 5D*,4,9,,80298.81,,0.17,,                                                                  ,L7185c115
3d6.(5D).4s.4p,x 5D*,3,7,,80543.04,,0.21,,                                                                  ,L7185c115
3d6.(5D).4s.4p,x 5D*,2,5,,80788.63,,0.15,,                                                                  ,L7185c115
3d6.(5D).4s.4p,x 5D*,1,3,,80971.3,,0.3,,                                                                  ,L7185c115
3d6.(5D).4s.4p,x 5D*,0,1,,81066.4,,0.3,,                                                                  ,L7185c115
3d6.(5D).4s.4p,y 5F*,5,11,,81970.25,,0.12,,                                                                  ,L7185c115
3d6.(5D).4s.4p,y 5F*,4,9,,82343.19,,0.10,,                                                                  ,L7185c115
3d6.(5D).4s.4p,y 5F*,3,7,,82627.31,,0.09,,                                                                  ,L7185c115
3d6.(5D).4s.4p,y 5F*,2,5,,82829.93,,0.15,,                                                                  ,L7185c115
3d6.(5D).4s.4p,y 5F*,1,3,,82960.0,,0.3,,                                                                  ,L7185c115
3d7.(2F).4p,w 3G*,3,7,,83110.627,,0.007,,  87                        :     7  3d7.(2F).4p         3F*      ,L9429c117
3d7.(2F).4p,w 3G*,4,9,,83398.664,,0.007,,  84                        :    10  3d7.(2F).4p         3F*      ,L9429c117
3d7.(2F).4p,w 3G*,5,11,,83877.828,,0.019,,  96                        :     3  3d7.(2H).4p         3G*      ,L9429c117
3d7.(2F).4p,w 3F*,3,7,,83862.81,,0.09,,  86                        :     7  3d7.(2F).4p         3G*      ,L9429c117
3d7.(2F).4p,w 3F*,4,9,,84140.618,,0.008,,  78                        :    11  3d7.(2F).4p         3G*      ,L9429c117
3d7.(4F).5s,e 5F,5,11,,84014.181,,0.002,, 100                                                              ,L9429
3d7.(4F).5s,e 5F,4,9,,84586.868,,0.002,1.32,  86                        :    14  3d7.(4F).5s         3F       ,"L9429,L7185"
3d7.(4F).5s,e 5F,3,7,,85167.645,,0.002,1.29,  93                        :     7  3d7.(4F).5s         3F       ,"L9429,L7185"
3d7.(4F).5s,e 5F,2,5,,85596.170,,0.002,1.00,  97                        :     2  3d7.(4F).5s         3F       ,"L9429,L7185"
3d7.(4F).5s,e 5F,1,3,,85876.271,,0.004,, 100                                                              ,L9429
3d7.(2F).4p,v 3D*,3,7,,84216.703,,0.015,,  89                        :     4  3d7.(2F).4p         3F*      ,L9429c117
3d7.(2F).4p,v 3D*,2,5,,84394.573,,0.009,,  89                        :     6  3d7.(2F).4p         1D*      ,L9429c117
3d7.(2F).4p,v 3D*,1,3,,84419.550,,0.015,,  95                        :     3  3d7.(2D2).4p        3D*      ,L9429c117
3d6.(5D).4s.4p,y 5P*,3,7,,85043.81,,0.14,,                                                                  ,L7185c115
3d6.(5D).4s.4p,y 5P*,2,5,,85712.30,,0.18,,                                                                  ,L7185c115
3d6.(5D).4s.4p,y 5P*,1,3,,86133.80,,0.18,,                                                                  ,L7185c115
3d7.(4F).5s,e 3F,4,9,,85481.689,,0.002,1.26,  86                        :    14  3d7.(4F).5s         5F       ,"L9429,L7185"
3d7.(4F).5s,e 3F,3,7,,86346.705,,0.002,1.09,  93                        :     7  3d7.(4F).5s         5F       ,"L9429,L7185"
3d7.(4F).5s,e 3F,2,5,,86940.150,,0.003,0.68,  97                        :     2  3d7.(4F).5s         5F       ,"L9429,L7185"
3d6.(5D).4s.4p,u 3D*,3,7,,86981.16,,0.17,,                                                                  ,L7185c115
3d6.(5D).4s.4p,u 3D*,2,5,,87490.05,,0.16,,                                                                  ,L7185c115
3d6.(5D).4s.4p,u 3D*,1,3,,87847.5,,0.3,,                                                                  ,L7185c115
3d6.(5D).4s.4p,v 3F*,4,9,,87112.43,,0.23,,                                                                  ,L7185c115
3d6.(5D).4s.4p,v 3F*,3,7,,87896.08,,0.23,,                                                                  ,L7185c115
3d6.(5D).4s.4p,v 3F*,2,5,,88417.6,,0.3,,                                                                  ,L7185c115
3d7.(2F).4p,x 1F*,3,7,,87632.93,?,0.08,1.00,                                                                  ,"L4687c116,L9429,L7185"
3d7.(4F).4d,f 5F,5,11,,89931.466,,0.002,,  86                        :    13  3d7.(4F).4d         5G       ,L9429
3d7.(4F).4d,f 5F,4,9,,90199.163,,0.001,,  69                        :    21  3d7.(4F).4d         5D       ,L9429
3d7.(4F).4d,f 5F,3,7,,90753.266,,0.002,,  45                        :    36  3d7.(4F).4d         5P       ,L9429
3d7.(4F).4d,f 5F,2,5,,90967.590,,0.003,,  57                        :    22  3d7.(4F).4d         5D       ,L9429
3d7.(4F).4d,f 5F,1,3,,91358.992,,0.004,,  85                        :    10  3d7.(4F).4d         5D       ,L9429
3d7.(4F).4d,e 5G,6,13,,90302.776,,0.001,,  93                        :     7  3d7.(4F).4d         5H       ,L9429
3d7.(4F).4d,e 5G,5,11,,90697.464,,0.001,,  49                        :    34  3d7.(4F).4d         3G       ,L9429
3d7.(4F).4d,e 5G,4,9,,91352.880,,0.001,,  27                        :    26  3d7.(4F).4d         5D       ,L9429
3d7.(4F).4d,e 5G,3,7,,91667.338,,0.002,,  50                        :    20  3d7.(4F).4d         3D       ,L9429
3d7.(4F).4d,e 5G,2,5,,91928.989,,0.003,,  72                        :    13  3d7.(4F).4d         3D       ,L9429
3d7.(4F).4d,e 5P,3,7,,90464.589,,0.003,,  50                        :    24  3d7.(4F).4d         5D       ,L9429
3d7.(4F).4d,e 5P,2,5,,91424.773,,0.002,,  62                        :    23  3d7.(4F).4d         5F       ,L9429
3d7.(4F).4d,e 5P,1,3,,91932.084,,0.004,,  59                        :    31  3d7.(4F).4d         5D       ,L9429
3d7.(4F).4d,e 5H,7,15,,90667.894,,0.002,, 100                                                              ,L9429
3d7.(4F).4d,e 5H,6,13,,90975.540,,0.001,,  50                        :    47  3d7.(4F).4d         3H       ,L9429
3d7.(4F).4d,e 5H,5,11,,91646.447,,0.002,,  74                        :    16  3d7.(4F).4d         3H       ,L9429
3d7.(4F).4d,e 5H,4,9,,92120.640,,0.002,,  83                        :     7  3d7.(4F).4d         3G       ,L9429
3d7.(4F).4d,e 5H,3,7,,92405.999,,0.002,,  70                        :    17  3d7.(4F).4d         3G       ,L9429
3d7.(4F).4d,e 5D,4,9,,91049.431,,0.001,,  52                        :    36  3d7.(4F).4d         5G       ,L9429
3d7.(4F).4d,e 5D,3,7,,91958.369,,0.002,,  57                        :    12  3d7.(4F).4d         5F       ,L9429
3d7.(4F).4d,e 5D,0,1,,92285.510,,0.004,,  99                                                              ,L9429
3d7.(4F).4d,e 5D,2,5,,92317.368,,0.002,,  57                        :    20  3d7.(4F).4d         3D       ,L9429
3d7.(4F).4d,e 5D,1,3,,92403.200,,0.004,,  50                        :    37  3d7.(4F).4d         5P       ,L9429
3d7.(4F).4d,e 3G,5,11,,91326.932,,0.001,,  56                        :    31  3d7.(4F).4d         5G       ,L9429
3d7.(4F).4d,e 3G,4,9,,91918.200,,0.001,,  63                        :    23  3d7.(4F).4d         5G       ,L9429
3d7.(4F).4d,e 3G,3,7,,92519.979,,0.002,,  72                        :    23  3d7.(4F).4d         5H       ,L9429
3d7.(4F).4d,e 3D,3,7,,91408.494,,0.001,,  56                        :    21  3d7.(4F).4d         5G       ,L9429
3d7.(4F).4d,e 3D,2,5,,92044.913,,0.002,,  52                        :    18  3d7.(4F).4d         5G       ,L9429
3d7.(4F).4d,e 3D,1,3,,92639.846,,0.003,,  87                        :     9  3d7.(4F).4d         5D       ,L9429
3d7.(4F).4d,e 3H,6,13,,91623.455,,0.001,,  52                        :    44  3d7.(4F).4d         5H       ,L9429
3d7.(4F).4d,e 3H,5,11,,92359.180,,0.002,,  74                        :    18  3d7.(4F).4d         5H       ,L9429
3d7.(4F).4d,e 3H,4,9,,92889.417,,0.002,,  88                        :     7  3d7.(4F).4d         5H       ,L9429
3d7.(4F).4d,e 3P,2,5,,93678.422,,0.002,,  87                        :     8  3d7.(4F).4d         4D       ,L9429
3d7.(4F).4d,e 3P,1,3,,94405.533,,0.003,,  93                        :     3  3d7.(4F).4d         3D       ,L9429
3d7.(4F).4d,e 3P,0,1,,94720.916,,0.007,,  96                        :     2  3d7.(4F).4d         3P       ,L9429
3d7.(4F).4d,f 3F,4,9,,93738.788,,0.001,,  89                        :     6  3d7.(4F).4d         3G       ,L9429
3d7.(4F).4d,f 3F,3,7,,94368.585,,0.002,,  89                        :     3  3d7.(4F).4d         3G       ,L9429
3d7.(4F).4d,f 3F,2,5,,94743.698,,0.003,,  92                        :     3  3d7.(4F).4d         3D       ,L9429
3d7.(4F).5p,5D*,4,9,,95036.155,,0.005,,  50                        :    21  3d6.(5D).4s.(4D).4p 5D*      ,L9429
3d7.(4F).5p,5D*,3,7,,95683.364,,0.008,,  44                        :    23  3d6.(5D).4s.(4D).4p 5D*      ,L9429
3d7.(4F).5p,5D*,2,5,,96205.841,,0.015,,  39                        :    26  3d6.(5D).4s.(4D).4p 5D*      ,L9429
3d7.(4F).5p,5F*,5,11,,95456.047,,0.002,,  91                        :     6  3d7.(4F).5p         5G*      ,L9429
3d7.(4F).5p,5F*,4,9,,95976.579,,0.003,,  75                        :     8  3d7.(4F).5p         3F*      ,L9429
3d7.(4F).5p,5F*,3,7,,96496.103,,0.005,,  78                        :     6  3d7.(4F).5p         5G*      ,L9429
3d7.(4F).5p,5F*,2,5,,96890.966,,0.015,,  86                        :     4  3d7.(4F).5p         5G*      ,L9429
3d7.(4F).5p,5F*,1,3,,97153.739,,0.020,,  95                        :     2  3d6.(5D).4s.(4D).4p 5F*      ,L9429
3d7.(4F).5p,5G*,6,13,,95998.735,,0.002,,  97                        :     2  3d6.(3H).4s.(4H).4p 5G*      ,L9429
3d7.(4F).5p,5G*,4,9,,96882.310,,0.002,,  55                        :    26  3d7.(4F).5p         3G*      ,L9429
3d7.(4F).5p,5G*,5,11,,96942.130,,0.002,,  50                        :    45  3d7.(4F).5p         3G*      ,L9429
3d7.(4F).5p,5G*,3,7,,97335.685,,0.003,,  78                        :     8  3d7.(4F).5p         3G*      ,L9429
3d7.(4F).5p,5G*,2,5,,97628.434,,0.010,,  91                        :     3  3d6.(3H).4s.(4H).4p 5G*      ,L9429
3d7.(4F).5p,3G*,5,11,,96236.594,,0.002,,  54                        :    41  3d7.(4F).5p         5G*      ,L9429
3d7.(4F).5p,3G*,4,9,,97705.056,,0.003,,  68                        :    20  3d7.(4F).5p         5G*      ,L9429
