Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
5s2.5p2.(3P).6p,4D*,5/2,6,,100112.10,,0.20,1.40,  79         :    15  5s2.5p2.(3P).6p  4P*  ,L3546
5s2.5p2.(3P).6p,4D*,7/2,8,,103105.86,,0.20,1.38,  82         :    17  5s2.5p2.(1D).6p  2F*  ,L3546
5s2.5p2.(1D).6s,2D,5/2,6,,94860.63,,0.20,1.27,  75         :    19  5s2.5p2.(3P).6s  4P   ,L3546
5s2.5p2.(1D).6s,2D,3/2,4,,95208.37,,0.20,0.98,  60         :    27  5s2.5p2.(3P).6s  2P   ,L3546
5s2.5p2.(3P).6p,2S*,1/2,2,,97780.09,,0.20,1.26,  52         :    40  5s2.5p2.(3P).6p  4D*  ,L3546
5s2.5p2.(3P).5d,4P,5/2,6,,99229.68,,0.20,1.51,  66         :    11  5s.(2S).5p4.(3P) 4P   ,L3546
5s2.5p2.(3P).5d,4P,3/2,4,,100740.75,,0.20,1.56,  58         :    13  5s.(2S).5p4.(3P) 4P   ,L3546
5s2.5p2.(3P).5d,4P,1/2,2,,102127.22,,0.20,2.26,  53         :    15  5s.(2S).5p4.(1S) 2S   ,L3546
5s2.5p2.(3P).6p,4S*,3/2,4,,99584.59,,0.20,1.26,  16         :    43  5s2.5p2.(3P).6p  4D*  ,L3546
5s2.5p2.(1D).5d,2G,7/2,8,,100835.8,,0.9,0.98,  74         :    22  5s2.5p2.(1D).5d  2F   ,L15043
5s2.5p2.(1D).5d,2S,1/2,2,,101065.37,,0.20,2.12,  42         :    16  5s2.5p2.(3P).5d  4P   ,L3546
5s2.5p2.(3P).6p,2D*,3/2,4,,101220.97,,0.20,1.31,  52         :    29  5s2.5p2.(3P).6p  4S*  ,L3546
5s2.5p2.(3P).6p,2D*,5/2,6,,105583.02,,0.20,1.29,  46         :    32  5s2.5p2.(3P).6p  4P*  ,L3546
5s2.5p2.(3P).6p,4P*,1/2,2,,101370.86,,0.20,2.33,  79         :    10  5s2.5p2.(3P).6p  2P*  ,L3546
5s2.5p2.(3P).6p,4P*,5/2,6,,102324.49,,0.20,1.31,  33         :    25  5s2.5p2.(3P).6p  2D*  ,L3546
5s2.5p2.(3P).6p,4P*,3/2,4,,103935.90,,0.20,1.74,  44         :    37  5s2.5p2.(3P).6p  4S*  ,L3546
5s2.5p2.(3P).5d,2D,3/2,4,,102244.60,,0.20,0.95,  63         :    10  5s2.5p2.(3P).5d  4P   ,L3546
5s2.5p2.(3P).5d,2D,5/2,6,,102703.5,,0.4,1.12,  49         :    20  5s2.5p2.(1D).5d  2F   ,L15043
5s2.5p2.(3P).6p,2P*,3/2,4,,105006.08,,0.20,1.21,  63         :    26  5s2.5p2.(1D).6p  2D*  ,L3546
5s2.5p2.(3P).6p,2P*,1/2,2,,106119.20,,0.20,0.87,  73         :    12  5s2.5p2.(3P).6p  2S*  ,L3546
5s2.5p2.(1D).5d,2P,1/2,2,,107521.8,,0.5,,  75         :    10  5s2.5p2.(1S).6s  2S   ,L15043
5s2.5p2.(1D).5d,2P,3/2,4,,110136.3,,0.4,,  70         :    10  5s.(2S).5p4.(3P) 2P   ,L15043
5s2.5p2.(1S).6s,2S,1/2,2,,109005.8,,0.6,,  67         :    10  5s.(2S).5p4.(1S) 2S   ,L15043
5s2.5p2.(1D).5d,2D,3/2,4,,111856.1,,0.5,,  45         :    21  5s.(2S).5p4.(1D) 2D   ,L15043
5s2.5p2.(1D).5d,2D,5/2,6,,113564.5,,0.6,,  57         :    22  5s.(2S).5p4.(1D) 2D   ,L15043
5s2.5p2.(1D).6p,2D*,5/2,6,,111946.69,,0.20,1.19,  62         :    18  5s2.5p2.(3P).6p  4P*  ,L3546
5s2.5p2.(1D).6p,2D*,3/2,4,,112272.43,,0.20,1.09,  49         :    23  5s2.5p2.(1D).6p  2P*  ,L3546
5s2.5p2.(1D).6p,2F*,5/2,6,,112548.84,,0.20,1.06,  58         :    22  5s2.5p2.(3P).6p  2D*  ,L3546
5s2.5p2.(1D).6p,2F*,7/2,8,,112788.49,,0.20,1.20,  82         :    17  5s2.5p2.(3P).6p  4D*  ,L3546
5s2.5p2.(3P).7s,4P,1/2,2,,112823.93,,0.20,2.16,  68         :    23  5s2.5p2.(3P).7s  2P   ,L3546
5s2.5p2.(3P).7s,4P,3/2,4,,117339.70,,0.20,1.60,  87         :    12  5s2.5p2.(3P).7s  2P   ,L3546
5s2.5p2.(3P).7s,4P,5/2,6,,120617.13,,0.20,1.51,  71         :    22  5s2.5p2.(1D).7s  2D   ,L3546
5s2.5p2.(1D).6p,2P*,1/2,2,,114068.52,,0.20,0.77,  89         :     5  5s2.5p2.(3P).6p  2S*  ,L3546
5s2.5p2.(1D).6p,2P*,3/2,4,,116101.71,,0.20,1.29,  54         :    20  5s2.5p2.(3P).6p  2P*  ,L3546
5s2.5p2.(3P).6d,2P,3/2,4,,115700.56,,0.20,0.91,  21         :    28  5s2.5p2.(3P).6d  4F   ,L3546
5s2.5p2.(3P).6d,2P,1/2,2,,128082.5,,0.9,,  35         :    25  5s.(2S).5p4.(3P) 2P   ,L15043
5s2.5p2.(3P).6d,4P,5/2,6,,116837.31,,0.20,1.20,  15         :    32  5s2.5p2.(3P).6d  4F   ,L3546
5s2.5p2.(3P).6d,4P,3/2,4,,125066.06,,0.20,1.52,  56         :    21  5s2.5p2.(3P).6d  4D   ,L3546
5s2.5p2.(3P).6d,4P,1/2,2,,125477.6,,0.9,,  74         :     6  5s.(2S).5p4.(1S) 2S   ,L15043
5s.(2S).5p4.(3P),2P,1/2,2,,117192.38,,0.20,,  27         :    22  5s2.5p2.(3P).6d  2P   ,L3546
5s.(2S).5p4.(3P),2P,3/2,4,,124082.07,,0.20,1.10,  19         :    28  5s2.5p2.(3P).6d  2P   ,L3546
5s2.5p2.(3P).6d,4F,3/2,4,,117264.02,,0.20,0.98,  33         :    24  5s.(2S).5p4.(3P) 2P   ,L3546
5s2.5p2.(3P).6d,4F,7/2,8,,120667.5,,1.3,,  61         :    31  5s2.5p2.(3P).6d  4D   ,L15043
5s2.5p2.(3P).6d,4F,5/2,6,,121063.80,,0.20,1.2,  51         :    24  5s2.5p2.(3P).6d  4P   ,L3546
5s2.5p2.(3P).6d,4F,9/2,10,,123649.92,,0.20,1.30,  80         :    20  5s2.5p2.(1D).6d  2G   ,L3546
5s2.5p2.(3P).4f,4G*,5/2,6,,117685.83,,0.20,0.85,  45         :    19  5s2.5p2.(3P).4f  2D*  ,L3546
5s2.5p2.(3P).4f,4G*,7/2,8,,117859.06,,0.20,1.13,  20         :    27  5s2.5p2.(3P).4f  4D*  ,L3546
5s2.5p2.(3P).4f,4G*,9/2,10,,122427.00,,0.20,1.25,  58         :    26  5s2.5p2.(3P).4f  4F*  ,L3546
5s2.5p2.(3P).4f,4G*,11/2,12,,125495.39,,0.25,1.31,  82         :    17  5s2.5p2.(1D).4f  2H*  ,L3546
5s2.5p2.(3P).7s,2P,1/2,2,,118009.02,,0.20,1.16,  59         :    21  5s2.5p2.(3P).7s  4P   ,L3546
5s2.5p2.(3P).7s,2P,3/2,4,,121173.94,,0.20,1.23,  55         :    22  5s2.5p2.(1D).7s  2D   ,L3546
5s2.5p2.(1S).5d,2D,3/2,4,,118325.5,,0.6,,  58         :    13  5s2.5p2.(3P).6d  2D   ,L15043
5s2.5p2.(1S).5d,2D,5/2,6,,118420.6,,0.8,,  73         :     6  5s.(2S).5p4.(1D) 2D   ,L15043
5s2.5p2.(3P).6d,4D,1/2,2,,121106.21,,0.20,0.52,  71         :     6  5s.(2S).5p4.(1S) 2S   ,L3546
5s2.5p2.(3P).6d,4D,3/2,4,,121518.93,,0.20,1.20,  45         :    21  5s2.5p2.(3P).6d  4P   ,L3546
5s2.5p2.(3P).6d,4D,7/2,8,,123654.56,,0.20,1.26,  36         :    28  5s2.5p2.(3P).6d  4F   ,L3546
5s2.5p2.(3P).6d,4D,5/2,6,,124646.39,,0.20,1.32,  47         :    20  5s2.5p2.(3P).6d  4P   ,L3546
5s2.5p2.(3P).4f,2D*,5/2,6,,122027.77,,0.20,0.95,  39         :    44  5s2.5p2.(3P).4f  4G*  ,L3546
5s2.5p2.(3P).4f,2D*,3/2,4,,125442.46,,0.20,1.21,  25         :    35  5s2.5p2.(3P).4f  4D*  ,L3546
5s2.5p2.(3P).4f,4D*,7/2,8,,122137.90,,0.20,1.18,  49         :    34  5s2.5p2.(3P).4f  4G*  ,L3546
5s2.5p2.(3P).4f,4D*,5/2,6,,122887.62,,0.20,1.16,  40         :    21  5s2.5p2.(3P).4f  2F*  ,L3546
5s2.5p2.(3P).4f,4D*,1/2,2,,125287.32,,0.20,0.86,  46         :    30  5s2.5p2.(1S).6p  2P*  ,L3546
5s2.5p2.(3P).4f,4D*,3/2,4,,126138.35,,0.20,0.91,  22         :    36  5s2.5p2.(3P).4f  4F*  ,L3546
5s2.5p2.(3P).6d,2F,5/2,6,,122196.84,,0.20,1.07,  61         :    20  5s2.5p2.(3P).6d  4P   ,L3546
5s2.5p2.(3P).6d,2F,7/2,8,,125967.10,,0.20,1.15,  56         :    18  5s2.5p2.(1D).6d  2G   ,L3546
5s2.5p2.(3P).4f,2G*,7/2,8,,122616.65,,0.20,0.98,  50         :    28  5s2.5p2.(3P).4f  4G*  ,L3546
5s2.5p2.(3P).4f,4F*,3/2,4,,122775.20,,0.20,0.71,  48         :    26  5s2.5p2.(3P).4f  4D*  ,L3546
5s2.5p2.(3P).4f,4F*,9/2,10,,125644.34,,0.20,1.19,  25         :    30  5s2.5p2.(3P).4f  4G*  ,L3546
5s2.5p2.(3P).4f,4F*,7/2,8,,125983.78,,0.20,1.20,  56         :    18  5s2.5p2.(1D).4f  2F*  ,L3546
5s2.5p2.(3P).4f,4F*,5/2,6,,126063.01,,0.20,1.11,  49         :    24  5s2.5p2.(3P).4f  4D*  ,L3546
5s.(2S).5p4.(1S),2S,1/2,2,,123657.46,,0.20,1.15,  23         :    17  5s2.5p2.(3P).6d  4D   ,L3546
5s2.5p2.(3P).7p,4D*,5/2,6,,123885.43,,0.20,1.38,  64         :    22  5s2.5p2.(3P).7p  4P*  ,L3546
5s2.5p2.(3P).6d,2D,5/2,6,,125906.03,,0.20,1.17,  45         :    21  5s2.5p2.(1D).6d  2F   ,L3546
5s2.5p2.(3P).6d,2D,3/2,4,,126516.86,,0.20,0.98,  36         :    15  5s2.5p2.(3P).6d  2P   ,L3546
5s2.5p2.(1S).6p,2P*,1/2,2,,126047.99,,0.20,0.29,  46         :    39  5s2.5p2.(3P).4f  4D*  ,L3546
5s2.5p2.(1S).6p,2P*,3/2,4,,126309.55,,0.20,1.02,  50         :    26  5s2.5p2.(3P).4f  2D*  ,L3546
5s2.5p2.(3P).4f,2F*,7/2,8,,126164.22,,0.20,1.12,  52         :    21  5s2.5p2.(1D).4f  2G*  ,L3546
5s2.5p2.(3P).4f,2F*,5/2,6,,126219.97,,0.20,0.97,  46         :    12  5s2.5p2.(3P).4f  2D*  ,L3546
5s2.5p2.(3P).8s,4P,1/2,2,,126212.00,,0.20,2.03,  62         :    27  5s2.5p2.(3P).8s  2P   ,L3546
5s2.5p2.(3P).7d,4F,5/2,6,,128348.0,,1.2,,  27         :    26  5s2.5p2.(3P).7d  4D   ,L15043
5s2.5p2.(1D).7s,2D,3/2,4,,129789.2,,0.9,,  70         :    22  5s2.5p2.(3P).7s  2P   ,L15043
5s2.5p2.(1D).7s,2D,5/2,6,,129897.22,,0.20,1.29,  74         :    24  5s2.5p2.(3P).7s  4P   ,L3546
5s2.5p2.(3P).5f?,130*,3/2,4,,130833.2,?,0.3,,                                            ,L3546
5s2.5p2.(1D).6d,2F,7/2,8,,133042.0,,2.3,,  49         :    17  5s2.5p2.(1D).6d  2G   ,L15043
5s2.5p2.(1D).6d,2F,5/2,6,,133904.7,,1.0,,  23         :    11  5s2.5p2.(1D).6d  2D   ,L15043
5s2.5p2.(1D).6d,2G,7/2,8,,133769.00,,0.20,1.04,  53         :    14  5s2.5p2.(3P).6d  2F   ,L3546
5s2.5p2.(1D).6d,2P,1/2,2,,134123.7,,1.7,,  74         :     8  5s2.5p2.(3P).6d  2P   ,L15043
5s2.5p2.(1D).6d,2P,3/2,4,,135582.2,,1.0,,  25         :    15  5s2.5p2.(1D).6d  2D   ,L15043
5s2.5p2.(1D).6d,2D,3/2,4,,134495.3,,1.2,,  34         :    28  5s2.5p2.(1D).6d  2P   ,L15043
5s2.5p2.(1D).6d,2D,5/2,6,,135093.1,,0.9,,  37         :     8  5s2.5p2.(3P).8s  4P   ,L15043
5s2.5p2.(1D).4f,2D*,5/2,6,,135403.3,,0.3,,  63         :     6  5s2.5p2.(3P).4f  4D*  ,L3546
5s2.5p2.(3P).7d,2D,5/2,6,,136881.7,,1.1,,  38         :    16  5s2.5p2.(1D).7d  2F   ,L15043
5s2.5p2.(3P).7d,2P,1/2,2,,136889.5,,1.4,,  47         :    20  5s2.5p2.(1D).6d  2S   ,L15043
5s2.5p2.(3P).6f?,137*,7/2,8,,137739.69,,0.20,,                                            ,L3546
5s2.5p2.(1S).7s,2S,1/2,2,,141894.6,,1.3,,  89         :     5  5s2.5p2.(3P).7s  4P   ,L15043
5s2.5p2.(1S).6d,2D,3/2,4,,147105.3,,1.8,,  86                                        ,L15043
5s2.5p2.(1S).6d,2D,5/2,6,,147870.1,,1.7,,  83                                        ,L15043
Te III (5s2.5p2 3P<0>),Limit,---,,,150000,,3000,,                                            ,L3546
