Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f.(2F*).5d2.(3P),4F*,7/2,8,,11340.598,,,1.123,  38                 :    12  4f.5d.(3G*).6s      2G*                      ,
4f.(2F*).5d2.(3P),4F*,9/2,10,,12762.641,,,1.275,  65                 :     9  4f.5d.(3G*).6s      2G*                      ,
4f.(2F*).5d2.(3P),4D*,7/2,8,,11387.731,,,,  60                 :    17                      (2F*)(3F) 4D*            ,
4f.5d.(3G*).6s,*,7/2,8,,11949.189,,,1.029,  22  2G*            :    19  4f.(2F*).5d2.(1D)   2G*                      ,
4f.(2F*).5d2.(3F),2D*,5/2,6,,12057.107,,,,  47                 :    17                      (2F*)(1G) 2F*            ,
4f.(2F*).5d2.(3F),2D*,3/2,4,,12466.430,,,,  59                 :    18                      (2F*)(3P) 2D*            ,
4f2.(3F).5d,,7/2,8,,12097.276,,,,  38  2F             :    32                      (3H) 2F                  ,
4f.(2F*).6s2,*,7/2,8,,12260.088,,,1.168,  42  2F*            :    35  4f.(2F*).5d2.(3P)   4F*                      ,
4f.(2F*).5d2.(1G),2K*,13/2,14,,12326.417,,,,  97                 :     2                      (2F*)(3F) 2I*            ,
4f.(2F*).5d2.(1G),2K*,15/2,16,,14404.40,,,,  99                 :     1  4f3                 2K*                      ,
4f.(2F*).5d2.(3F),2H*,9/2,10,,12365.806,,,0.921,  46                 :    23  4f.5d.(1H*).6s      2H*                      ,
4f2.(3F).5d,4H,7/2,8,,12456.746,,,0.691,  63                 :    28                      (3H) 4H                  ,
4f2.(3F).5d,4H,9/2,10,,13117.922,,,,  36                 :    21                      (1G) 2H                  ,
4f2.(3F).5d,4H,11/2,12,,14276.298,,,1.114,  59                 :    27                      (3H) 4H                  ,
4f2.(3F).5d,4H,13/2,14,,15281.602,,,1.204,  61                 :    27                      (3H) 4H                  ,
