Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
5s2.10s,2S,1/2,2,,108357.6,,0.4,, 100                                      ,L18891
5s2.7g,2G,7/2,8,,109002.3,,0.4,, 100                                      ,L18891
5s2.7g,2G,9/2,10,,109002.3,,0.4,, 100                                      ,L18891
5s2.9d,2D,3/2,4,,109006.1,,0.4,, 100                                      ,L18891
5s2.9d,2D,5/2,6,,109025.72,,0.15,, 100                                      ,L18891
5s2.10p,2P*,1/2,2,,109222.6,,0.3,,  81         :    16  5s.5p.(3P*).6s 4P*  ,L18891
5s.5p.(3P*).6s,4P*,1/2,2,,109453.6,,0.3,,  81         :    18  5s2.10p        2P*  ,L18891
5s.5p.(3P*).6s,4P*,3/2,4,,110777.28,,0.21,,  79         :    12  5s2.11p        2P*  ,L18891
5s.5p.(3P*).6s,4P*,5/2,6,,114245.75,,0.20,,  95         :     2  5s.5p.(3P*).5d 2D*  ,L18891
5s2.11s,2S,1/2,2,,110699,,4,, 100                                      ,L18891
5s2.8g,2G,7/2,8,,111120.8,,0.4,, 100                                      ,L18891
5s2.8g,2G,9/2,10,,111120.8,,0.4,, 100                                      ,L18891
5s2.10d,2D,3/2,4,,111122.6,,1.2,, 100                                      ,L18891
5s2.10d,2D,5/2,6,,111143.3,,1.1,, 100                                      ,L18891
5s2.9g,2G,9/2,10,,112574.0,,0.8,, 100                                      ,L18891
5s2.9g,2G,7/2,8,,112574.0,,0.8,, 100                                      ,L18891
5s2.11d,2D,3/2,4,,112574.1,,0.5,, 100                                      ,L18891
5s2.11d,2D,5/2,6,,112596.9,,1.1,, 100                                      ,L18891
5s2.10g,2G,9/2,10,,113610.5,,1.5,, 100                                      ,L18891
5s2.10g,2G,7/2,8,,113610.5,,1.5,, 100                                      ,L18891
5s.5p.(3P*).5d,2D*,5/2,6,,113818.65,,0.21,,  62         :    18  5p3            2D*  ,L18891
5s.5p.(3P*).6s,2P*,1/2,2,,113952.44,,0.23,,  30         :    50  5s2.14p        2P*  ,L18891
5s2.11g,2G,9/2,10,,114378.1,,2.2,, 100                                      ,L18891
5s2.11g,2G,7/2,8,,114378.1,,2.2,, 100                                      ,L18891
5s.5p.(3P*).5d,4F*,5/2,6,,115256.2,?,0.3,,  76         :     8  5s.5p.(3P*).5d 2D*  ,L18891
5s.5p.(3P*).5d,4F*,7/2,8,,116423.1,,0.3,,  50         :    41  5s2.19f        2F*  ,L18891
Sn III (5s2 1S<0>),Limit,---,,,118023.7,,0.7,,                                          ,L18891
5s.5p.(3P*).5d,4D*,1/2,2,,119981.1,?,0.6,,  93         :     4  5s.5p.(3P*).5d 4P*  ,L18891
5s.5p.(3P*).5d,4D*,3/2,4,,120064.3,?,0.5,,  76         :    16  5s.5p.(3P*).5d 4P*  ,L18891
5s.5p.(3P*).5d,4D*,5/2,6,,120253.6,,0.3,,  52         :    39  5s.5p.(3P*).5d 4P*  ,L18891
5s.5p.(3P*).5d,4D*,7/2,8,,122491.5,?,1.0,,  92         :     7  5s.5p.(3P*).5d 4F*  ,L18891
5p3,4S*,3/2,4,,123156.6,,0.4,,  88         :     5  5p3            2P*  ,L18891
5s.5p.(3P*).5d,4P*,5/2,6,,123688.2,,0.5,,  55         :    41  5s.5p.(3P*).5d 4D*  ,L18891
5s.5p.(3P*).5d,4P*,3/2,4,,124245.66,,0.20,,  80         :    18  5s.5p.(3P*).5d 4D*  ,L18891
5s.5p.(3P*).5d,4P*,1/2,2,,124524.6,?,0.8,,  94         :     5  5s.5p.(3P*).5d 4D*  ,L18891
5s.5p.(1P*).5d,2D*,3/2,4,,132168.83,,0.24,,  51         :    32  5p3            2D*  ,L18891
5s.5p.(1P*).5d,2D*,5/2,6,,132707.7,,0.3,,  54         :    32  5p3            2D*  ,L18891
