Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f9.(6H*).5d2.(3F),*,17/2,18,,27232.69,,,1.24,  36  6I*                                        ,L3974
4f9.(6H*).5d2.(3P),*,15/2,16,,27435.132,,,1.308,  16  8I*                                        ,L11757
,*,11/2,12,,27462.39,,,1.18,                                                 ,L3974
,*,9/2,10,,27476.88,,,1.18,                                                 ,L3974
4f10.(5I).5d,6G,5/2,6,,27494.66,,,0.75,  66             :    21                (5I) 6H  ,L3974
,*,13/2,14,,27502.93,,,1.20,                                                 ,L3974
4f10.(5I).5d,4L,15/2,16,,27519.67,,,1.00,  62             :    22  4f10.(5I).5d  6L       ,L3974
,*,13/2,14,,27792.48,,,1.18,                                                 ,L3974
4f9.(6H*).5d2.(3F),*,15/2,16,,27885.593,,,1.251,  21  6I*                                        ,L11757
,*,11/2,12,,27990.27,,,1.291,                                                 ,L3974
4f9.5d2,*,19/2,20,,28005.87,,,1.32,                                                 ,L3974
4f9.(6H*).5d2.(3F),*,13/2,14,,28019.70,,,1.25,  21  6G*                                        ,L3974
4f10.(5I).5d,6G,3/2,4,,28214.92,,,0.04,  90             :     4  4f10.(3H4).5d 4F       ,L3974
4f9.(6H*).5d2.(1G),*,17/2,18,,28252.357,,,1.235,  15  6I*                                        ,L11757
4f10.(5I).6p,6K*,19/2,20,,28306.843,,,1.26,  76                                             ,L11757
4f9.(6F*).5d (7H*).6s,*,13/2,14,,28456.12,,,1.25,  16  6H*                                        ,L3974
4f9.(6F*).5d (5H*).6s,*,13/2,14,,28550.72,,,1.25,  17  6H*                                        ,L3974
,*,7/2,8,,28648.88,,,0.965,                                                 ,L3974
,*,13/2,14,,28784.49,,,1.03,                                                 ,L3974
4f10.(5I).6p,*,15/2,16,,28885.393,,,1.254,  25  6K*                                        ,L11757
,*,11/2,12,,28908.29,,,1.23,                                                 ,L3974
4f9.(6H*).5d2.(3F),*,17/2,18,,29014.43,,,1.256,  15  8K*                                        ,L3974
4f9.(6H*).5d2.(3F),*,15/2,16,,29109.09,,,1.230,  16  8L*                                        ,L3974
4f10.(5I).6p,6I*,17/2,18,,29336.093,,,1.268,  52                                             ,L11757
4f9.5d2,*,21/2,22,,29376.94,,,1.26,                                                 ,L3974
4f10.(5I).6p,*,15/2,16,,29436.610,,,1.222,  42  4I*                                        ,L11757
4f9.(6H*).5d2.(3F),*,19/2,20,,29681.75,,,1.21,  42  4L*                                        ,L3974
,*,11/2,12,,29685.14,,,1.26,                                                 ,L3974
,*,17/2,18,,29765.74,,,1.19,                                                 ,L3974
4f9.(6H*).5d2.(3F),*,13/2,14,,29769.30,,,1.250,  16  6G*                                        ,L3974
4f9.(6H*).5d2.(3F),*,13/2,14,,29877.52,,,1.406,  32  8F*                                        ,L3974
4f9.(6H*).5d2.(1G),*,15/2,16,,30112.92,,,1.208,  30  6I*                                        ,L3974
4f10.(5I).6p,*,13/2,14,,30287.36,,,1.216,  18  6H*                                        ,L3974
4f10.(5I).6p,4H*,13/2,14,,30361.810,,,1.194,  53                                             ,L11757
4f9.(6H*).5d2.(3F),*,15/2,16,,30399.107,,,1.201,  23  6H*                                        ,L11757
,*,11/2,12,,30553.63,,,1.31,                                                 ,L3974
,*,17/2,18,,30580.57,,,1.33,                                                 ,L3974
,*,13/2,14,,30638.55,,,1.20,                                                 ,L3974
,*,11/2,12,,30718.22,,,1.300,                                                 ,L3974
4f9.(6F*).5d2.(3F),*,15/2,16,,30747.02,,,1.32,  13  8H*                                        ,L3974
,*,9/2,10,,30831.15,,,1.350,                                                 ,L3974
,*,19/2,20,,30894.44,,,1.32,                                                 ,L3974
4f9.(6H*).5d2.(3F),*,13/2,14,,30973.97,,,1.139,  35  8L*                                        ,L3974
4f9.(6H*).5d2.(1G),*,13/2,14,,31183.10,,,1.16,  18  6I*                                        ,L3974
4f9.(6H*).5d2.(3F),*,15/2,16,,31306.47,,,1.22,  30  4I*                                        ,L3974
,*,11/2,12,,31313.36,,,1.375,                                                 ,L3974
,*,11/2,12,,31529.11,,,1.04,                                                 ,L3974
4f9.(6H*).5d2.(1G),*,19/2,20,,31536.69,,,1.26,  38  6K*                                        ,L3974
,*,9/2,10,,31667.43,,,1.14,                                                 ,L3974
,*,11/2,12,,31701.66,,,1.075,                                                 ,L3974
,*,13/2,14,,31715.10,,,0.94,                                                 ,L3974
4f9.(6H*).5d2.(1D),*,15/2,16,,31826.35,,,1.33,  23  6H*                                        ,L3974
,*,9/2,10,,31866.89,,,1.28,                                                 ,L3974
4f10.(5I).6p,6K*,17/2,18,,31879.655,,,1.17,  46                                             ,L11757
4f9.(6H*).5d2.(3P),*,13/2,14,,31978.85,,,1.232,  30  6G*                                        ,L3974
4f10.(5I).6p,*,13/2,14,,32218.48,,,1.157,  40  6K*                                        ,L3974
,*,17/2,18,,32281.84,,,1.20,                                                 ,L3974
,*,11/2,12,,32386.50,,,1.22,                                                 ,L3974
,*,13/2,14,,32591.49,,,1.10,                                                 ,L3974
4f9.(6H*).5d2.(3F),*,17/2,18,,32613.423,,,1.19,  24  4L*                                        ,L11757
,*,9/2,10,,32679.28,,,1.13,                                                 ,L3974
4f10.(5I).6p,6I*,15/2,16,,32709.97,,,1.20,  48                                             ,L3974
,*,11/2,12,,32903.81,,,1.10,                                                 ,L3974
4f10.(5I).6p,*,13/2,14,,32914.90,,,1.210,  37  4I*                                        ,L3974
,*,9/2,10,,32919.48,,,1.180,                                                 ,L3974
,*,11/2,12,,33001.21,,,1.370,                                                 ,L3974
,*,19/2,20,,33035.57,,,1.232,                                                 ,L3974
,*,9/2,10,,33097.32,,,1.093,                                                 ,L3974
,*,11/2,12,,33306.71,,,1.29,                                                 ,L3974
,*,13/2,14,,33319.21,,,1.18,                                                 ,L3974
,*,15/2,16,,33465.39,,,1.273,                                                 ,L3974
,*,11/2,12,,33507.29,,,1.12,                                                 ,L3974
4f9.(6H*).5d2.(1G),*,17/2,18,,33529.34,,,1.30,  18  6I*                                        ,L3974
,*,15/2,16,,33576.32,,,1.25,                                                 ,L3974
,*,13/2,14,,33616.81,,,1.259,                                                 ,L3974
,*,11/2,12,,33677.88,,,1.137,                                                 ,L3974
,*,9/2,10,,33701.13,,,1.076,                                                 ,L3974
,*,13/2,14,,33817.65,,,1.24,                                                 ,L3974
,*,15/2,16,,33950.19,,,1.13,                                                 ,L3974
,*,13/2,14,,34110.17,,,1.309,                                                 ,L3974
,*,11/2,12,,34216.48,,,1.132,                                                 ,L3974
,*,13/2,14,,34255.72,,,1.272,                                                 ,L3974
,*,9/2,10,,34298.38,,,1.14,                                                 ,L3974
,*,19/2,20,,34307.62,,,1.233,                                                 ,L3974
4f9.(6H*).5d2.(1G),*,17/2,18,,34396.87,,,1.28,  24  6K*                                        ,L3974
,*,15/2,16,,34423.22,,,1.148,                                                 ,L3974
,*,17/2,18,,34519.09,,,1.22,                                                 ,L3974
,*,11/2,12,,34524.06,,,1.102,                                                 ,L3974
,*,11/2,12,,34691.55,,,1.151,                                                 ,L3974
,*,15/2,16,,34692.39,,,1.16,                                                 ,L3974
,*,9/2,10,,34712.23,,,1.077,                                                 ,L3974
,*,7/2,8,,34730.20,,,1.184,                                                 ,L3974
,*,13/2,14,,34759.15,,,1.28,                                                 ,L3974
,*,9/2,10,,34864.90,,,1.03,                                                 ,L3974
,*,11/2,12,,34884.43,,,1.272,                                                 ,L3974
,*,11/2,12,,35000.63,,,1.30,                                                 ,L3974
,*,15/2,16,,35207.83,,,1.132,                                                 ,L3974
,*,13/2,14,,35230.58,,,1.14,                                                 ,L3974
,*,17/2,18,,35266.61,,,1.266,                                                 ,L3974
,*,11/2,12,,35268.41,,,1.20,                                                 ,L3974
,*,9/2,10,,35294.74,,,0.976,                                                 ,L3974
,*,15/2,16,,35365.10,,,1.21,                                                 ,L3974
,*,7/2,8,,35387.84,,,0.794,                                                 ,L3974
,*,13/2,14,,35434.55,,,1.13,                                                 ,L3974
,*,17/2,18,,35495.93,,,1.23,                                                 ,L3974
