Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d3.(4F).4p,z 5F*,1,3,,36954.6872,,0.0012,0.24,  52         :    40  3d3.(4F).4p          3D*      ,"L20009,L8201"
3d3.(4F).4p,z 5F*,4,9,,37150.6143,,0.0008,,  98                                                ,L20009
3d3.(4F).4p,z 5F*,5,11,,37352.4639,,0.0012,1.40?,  98                                                ,"L20009,L8201"
3d3.(4F).4p,z 5D*,0,1,,37201.5378,,0.0015,,  98                                                ,L20009
3d3.(4F).4p,z 5D*,1,3,,37259.5288,,0.0010,1.39,  92         :     5  3d3.(4F).4p          3D*      ,"L20009,L8201"
3d3.(4F).4p,z 5D*,2,5,,37369.1542,,0.0009,1.39,  82         :    14  3d3.(4F).4p          3D*      ,"L20009,L8201"
3d3.(4F).4p,z 5D*,3,7,,37520.6639,,0.0007,1.47,  61         :    33  3d3.(4F).4p          3D*      ,"L20009,L8201"
3d3.(4F).4p,z 5D*,4,9,,37531.1324,,0.0011,1.44,  97                                                ,"L20009,L8201"
3d2.4s2,e 3F,2,5,,37937.703,,0.007,,  85         :    10  3d4                  3F1      ,L20009
3d2.4s2,e 3F,3,7,,38193.023,,0.004,,  86         :     9  3d4                  3F1      ,L20009
3d2.4s2,e 3F,4,9,,38517.085,,0.003,,  87         :     8  3d4                  3F1      ,L20009
3d3.(4F).4p,z 3G*,3,7,,39234.0877,,0.0010,0.84,  92         :     6  3d3.(2G).4p          3G*      ,"L20009,L8201"
3d3.(4F).4p,z 3G*,4,9,,39403.7873,,0.0010,1.03,  92         :     6  3d3.(2G).4p          3G*      ,"L20009,L8201"
3d3.(4F).4p,z 3G*,5,11,,39612.9643,,0.0009,1.19,  91         :     6  3d3.(2G).4p          3G*      ,"L20009,L8201"
3d3.(4F).4p,z 3F*,2,5,,40001.7556,,0.0010,0.65,  94                                                ,"L20009,L8201"
3d3.(4F).4p,z 3F*,3,7,,40195.5675,,0.0008,1.02,  94                                                ,"L20009,L8201"
3d3.(4F).4p,z 3F*,4,9,,40430.0878,,0.0011,1.22,  94                                                ,"L20009,L8201"
3d3.(2D1).4s,c 3D,3,7,,44098.469,,0.011,1.27?,  76         :    23  3d3.(2D2).4s         3D       ,"L20009,L8201"
3d3.(2D1).4s,c 3D,2,5,,44159.461,,0.006,1.14?,  75         :    23  3d3.(2D2).4s         3D       ,"L20009,L8201"
3d3.(2D1).4s,c 3D,1,3,,44201.678,,0.012,0.50?,  75         :    24  3d3.(2D2).4s         3D       ,"L20009,L8201"
3d2.4s2,c 1D,2,5,,44658.000,,0.016,,  61         :    21  3d4                  1D1      ,L20009
3d3.(4P).4p,y 5D*,0,1,,46586.481,,0.003,,  49         :    39  3d3.(4P).4p          3P*      ,L20009
3d3.(4P).4p,y 5D*,1,3,,46690.4958,,0.0020,1.44,  57         :    34  3d3.(4P).4p          3P*      ,"L20009,L8201"
3d3.(4P).4p,y 5D*,2,5,,47101.9320,,0.0016,1.47,  62         :    28  3d3.(4P).4p          3P*      ,"L20009,L8201"
3d3.(4P).4p,y 5D*,3,7,,47181.2361,,0.0022,1.48?,  96                                                ,"L20009,L8201"
3d3.(4P).4p,y 5D*,4,9,,47420.2319,,0.0018,2.28,  97                                                ,"L20009,L8201"
3d3.(4P).4p,z 3P*,2,5,,46740.0100,,0.0017,1.48,  47         :    35  3d3.(4P).4p          5D*      ,"L20009,L8201"
