Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d5.(2I).4p,z 1K*,7,15,,79147.22,,0.05,1.003,  88         :    11  3d5.(2I).4p   3I*  ,"L7185,L562"
3d5.(a 2D).4p,x 3F*,2,5,,79458.45,,0.03,0.734,  44         :    29  3d5.(a 2F).4p 3F*  ,"L7185,L562"
3d5.(a 2D).4p,x 3F*,3,7,,79512.76,,0.03,1.075,  60         :    34  3d5.(a 2F).4p 3F*  ,"L7185,L562"
3d5.(a 2D).4p,x 3F*,4,9,,79913.34,,0.03,1.24,  66         :    30  3d5.(a 2F).4p 3F*  ,"L7185,L562"
3d5.(6S).4d,e 7D,1,3,,79540.93,,0.09,,                                         ,"L7185,L562"
3d5.(6S).4d,e 7D,2,5,,79544.71,,0.05,,                                         ,"L7185,L562"
3d5.(6S).4d,e 7D,3,7,,79550.50,,0.04,,                                         ,"L7185,L562"
3d5.(6S).4d,e 7D,4,9,,79558.56,,0.05,,                                         ,"L7185,L562"
3d5.(6S).4d,e 7D,5,11,,79569.22,,0.06,,                                         ,"L7185,L562"
3d5.(2I).4p,y 3H*,6,13,,79592.42,,0.06,1.16,  94                                     ,"L7185,L562"
3d5.(2I).4p,y 3H*,5,11,,79739.95,,0.05,1.03,  90                                     ,"L7185,L562"
3d5.(2I).4p,y 3H*,4,9,,79800.61,,0.03,0.81,  92                                     ,"L7185,L562"
3d5.(a 2D).4p,x 3P*,2,5,,81147.76,,0.04,1.372,  77         :    12  3d5.(a 2D).4p 3D*  ,"L7185,L562"
3d5.(a 2D).4p,x 3P*,1,3,,81322.46,,0.06,,  74         :    12  3d5.(a 2D).4p 3D*  ,"L7185,L562"
3d5.(a 2D).4p,x 3P*,0,1,,81713.05,,0.07,,  92         :     4  3d5.(4F).4p   5D*  ,"L7185,L562"
3d5.(a 2D).4p,z 1F*,3,7,,81220.63,,0.03,0.92,  45         :    35  3d5.(a 2F).4p 3G*  ,"L7185,L562"
3d5.(a 2F).4p,z 1G*,4,9,,81279.77,,0.02,1.010,  53         :    24  3d5.(a 2F).4p 3G*  ,"L7185,L562"
3d5.(2D).4p,x 3D*,3,7,,81659.67,,0.06,1.32,                                         ,"L7185,L562"
3d5.(2D).4p,x 3D*,1,3,,81732.02,,0.05,0.44,                                         ,"L7185,L562"
3d5.(2D).4p,x 3D*,2,5,,81812.98,,0.05,0.90,                                         ,"L7185,L562"
3d5.(4F).4p,y 5G*,3,7,,81780.73,,0.05,0.92,                                         ,"L7185,L562"
3d5.(4F).4p,y 5G*,4,9,,81863.01,,0.05,1.20,                                         ,"L7185,L562"
3d5.(4F).4p,y 5G*,5,11,,82117.22,,0.04,1.28,                                         ,"L7185,L562"
3d5.(4F).4p,y 5G*,6,13,,82142.46,,0.09,1.36,                                         ,"L7185,L562"
3d5.(4F).4p,y 5G*,2,5,,82193.11,,0.05,,                                         ,"L7185,L562"
3d5.(2I).4p,z 1I*,6,13,,81803.31,,0.18,1.00,  94                                     ,"L7185,L562"
3d5.(4F).4p,x 5F*,5,11,,81886.37,,0.04,,                                         ,"L7185,L562"
3d5.(4F).4p,x 5F*,4,9,,81993.85,,0.03,1.25,                                         ,"L7185,L562"
3d5.(4F).4p,x 5F*,3,7,,82051.65,,0.04,1.24,                                         ,"L7185,L562"
3d5.(4F).4p,x 5F*,2,5,,82054.42,,0.06,1.18,                                         ,"L7185,L562"
3d5.(4F).4p,x 5F*,1,3,,82236.90,,0.04,,                                         ,"L7185,L562"
3d5.(2F).4p,y 3G*,4,9,,82099.99,,0.03,,                                         ,"L7185,L562"
