Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f12.5d.6s,,2,5,,32500.26,,,0.98,  90         :     6  4f13.6p              ,
4f12.(3H<5>).5d.6s.(1D<2>),"(5,2)",7,15,,32590.14,,,,  85                                       ,
4f12.5d2,,6,13,,32917.50,,,,  97         :     3  4f12.5d.6s           ,
4f12.5d2,,5,11,,33036.56,,,1.265,  95         :     4  4f12.5d.6s           ,
4f12.5d.6s,,2,5,,33096.78,,,0.73,  98         :     2  4f13.6p              ,
4f12.5d.6s,,6,13,,33150.48,,,,  99                                       ,
4f12.5d2,,7,15,,33182.00,,,,  97         :     3  4f12.5d.6s           ,
4f12.5d.6s,,4,9,,33391.55,,,1.03,  79         :     8  4f13.6p              ,
4f12.5d.6s,,3,7,,33398.70,,,1.07,  93         :     4  4f13.6p              ,
4f12.(3F<3>).5d.6s.(3D<1>),"(3,1)",3,7,,33565.12,,,0.88,  45                                       ,
4f12.5d.6s,,4,9,,33665.99,,,0.908,  87         :     9  4f12.6s2             ,
4f12.(3H<4>).5d.6s.(3D<2>),"(4,2)",5,11,,34157.64,,,1.06,  57                                       ,
4f12.5d.6s,,4,9,,34307.52,,,0.98,  97         :     1  4f13.6p              ,
4f12.5d.6s,,3,7,,34398.30,,,0.98,  82         :    17  4f13.6p              ,
4f12.(3F<2>).5d.6s.(3D<1>),"(2,1)",2,5,,34404.26,,,0.79,  50                                       ,
4f12.(3H<5>).5d.6s.(1D<2>),"(5,2)",5,11,,34580.75,,,1.055,  65                                       ,
4f12.5d2?,,7?,15,,34685.75,,,,  94         :     6  4f12.5d.6s           ,
4f12.5d2,,8,17,,34766.81,,,, 100                                       ,
4f12.5d.6s,,4,9,,34871.37,,,1.05,  96         :     3  4f13.6p              ,
4f12.5d2,,3,7,,34913.84,,,1.377,  98         :     2  4f12.5d.6s           ,
4f12.(3F<2>).5d.6s.(3D<2>),"(2,2)",1,3,,34984.88,,,0.887,  48                                       ,
4f12.5d.6s,,2,5,,35003.98,,,0.91,  76         :    22  4f13.6p              ,
4f12.5d2,,4,9,,35122.91,,,,  92         :     6  4f12.5d.6s           ,
4f12.(3H<4>).5d.6s.(3D<3>),"(4,3)",7,15,,35195.12,,,,  93                                       ,
4f12.5d2,,5,11,,35227.68,,,,  94         :     5  4f12.5d.6s           ,
4f12.5d.6s,,2,5,,35274.43,,,1.15,  64         :    33  4f13.6p              ,
4f12.5d.6s,,3,7,,35753.72,,,1.152,  93         :     7  4f13.6p              ,
4f12.5d.6s,,5,11,,35772.82,,,1.12,  97         :     2  4f13.6p              ,
4f12.5d.6s,,1,3,,35806.78,,,0.877,  97         :     3  4f13.6p              ,
4f12.5d.6s,,2,5,,35833.62,,,1.05,  73         :     2  4f13.6p              ,
4f12.5d.6s,,4,9,,35966.41,,,1.21,  97         :     1  4f13.6p              ,
4f12.5d2,,6,13,,35979.94,,,,  86         :    14  4f12.5d.6s           ,
4f12.5d.6s,,3,7,,36041.02,,,1.145,  92         :     4  4f13.6p              ,
4f12.5d.6s,,3,7,,36132.08,,,0.915,  57         :    42  4f13.6p              ,
4f12.(3H<4>).5d.6s.(3D<3>),"(4,3)",6,13,,36145.30,,,,  63                                       ,
4f12.5d.6s,,2,5,,36394.64,,,1.02,  67         :    30  4f13.6p              ,
4f12.5d.6s,,4,9,,36547.84,,,0.89,  98         :     1  4f13.6p              ,
4f12.5d2,,7,15,,36805.72,,,,  97         :     3  4f12.5d.6s           ,
4f12.5d.6s,,3,7,,36868.99,,,1.11,  89         :     7  4f13.6p              ,
4f12.5d2,,2,5,,37151.09,,,1.273,  68         :    30  4f12.5d.6s           ,
4f12.5d.6s,,2,5,,37482.67,,,1.11,  85         :    10  4f13.6p              ,
4f12.5d.6s,,4,9,,37581.47,,,1.06,  93         :     4  4f13.6p              ,
4f12.5d.6s,,4,9,,37775.23,,,,  63         :    32  4f12.5d2             ,
4f12.5d.6s,,2,5,,37841.25,,,1.387,  94         :     4  4f13.6p              ,
4f13.6p,,1,3,,37916.11,,,0.58,  65         :    34  4f12.5d.6s           ,
4f12.5d2,,3,7,,37957.72,,,0.915,  70         :    28  4f12.5d.6s           ,
4f12.5d2,,6,13,,37968.84,,,,  97         :     3  4f12.5d.6s           ,
4f12.5d.6s,,4,9,,38093.53,,,1.06,  77         :     4  4f13.6p              ,
4f12.5d.6s,,5,11,,38200.36,,,,  62                                       ,
4f12.(3H<6>).6s.6p.(3P*<0>),"(6,0)*",6,13,,38225.46,,,1.273,                                           ,
4f12.5d.6s,,3,7,,38261.05,,,,  77         :     3  4f13.6p              ,
4f12.5d.6s,,4,9,,38361.24,,,1.035,  34         :    20  4f13.6p              ,
4f12.(3F<2>).5d.6s.(3D<3>),"(2,3)",1,3,,38533.56,,,1.81,  74                                       ,
4f12.(3F<3>).5d.6s.(3D<3>),"(3,3)",6,13,,38537.96,,,,  52                                       ,
4f12.5d2,,3,7,,38582.95,,,1.00,  62         :    33  4f12.5d.6s           ,
4f12.5d2,,7,15,,38981.51,,,, 100                                       ,
4f12.5d.6s,,1,3,,38990.65,,,1.37,  86         :    13  4f13.6p              ,
4f12.5d.6s,,3,7,,38991.96,,,,  66         :     9  4f13.6p              ,
4f12.5d.6s,,2,5,,39000.76,,,1.16,  83         :     3  4f13.6p              ,
4f12.5d.6s,,4,9,,39025.63,,,,  62         :     2  4f13.6p              ,
4f12.5d2,,5,11,,39092.22,,,,  92         :     8  4f12.5d.6s           ,
4f12.5d2,,6,13,,39149.06,,,,  96         :     4  4f12.5d.6s           ,
4f12.5d.6s,,4,9,,39162.07,,,1.05,  53         :     3  4f13.6p              ,
4f12.5d2,,2,5,,39196.70,,,1.03,  82         :    13  4f12.5d.6s           ,
4f12.(3H<6>).6s.6p.(3P*<1>),"(6,1)*",6,13,,39477.60,,,1.12,                                           ,
4f12.(3H<6>).6s.6p.(3P*<1>),"(6,1)*",7,15,,39638.41,,,1.185,                                           ,
4f12.(3H<6>).6s.6p.(3P*<1>),"(6,1)*",5,11,,39863.81,,,1.189,                                           ,
4f12.6s2,,2,5,,39514.68,,,1.247,  41         :    27  4f13.6p              ,
4f12.5d.6s,,3,7,,39554.05,,,1.10,  55         :    17  4f13.6p              ,
4f12.5d.6s,,4,9,,39636.53,,,,  41         :    37  4f13.6p              ,
4f12.5d2,,6,13,,39713.04,,,,  95         :     5  4f12.5d.6s           ,
4f12.6s2,,2,5,,39828.63,,,,  40         :    27  4f12.5d.6s           ,
4f12.5d.6s,,4,9,,39843.24,,,1.11,  46         :    22  4f13.6p              ,
4f12.5d.6s,,3,7,,39893.87,,,1.006,  60         :    31  4f13.6p              ,
4f12.5d.6s,,5,11,,39968.72,,,,  96                                       ,
,,2,5,,40056.32,,,1.23,                                           ,
4f12.5d2,,1,3,,40063.47,,,1.37,  78         :    20  4f12.5d.6s           ,
4f12.5d.6s,,2,5,,40232.29,,,1.16,  65         :    14  4f13.6p              ,
4f12.5d2,,6,13,,40357.52,,,,  97         :     3  4f12.5d.6s           ,
4f12.5d.6s,,3,7,,40359.75,,,,  72         :    16  4f13.6p              ,
4f12.5d2,,7,15,,40423.03,,,, 100                                       ,
,,6,13,,40446.40,,,,                                           ,
,,2,5,,40505.88,,,1.135,                                           ,
,,3,7,,40545.25,,,1.010,                                           ,
,,4,9,,40959.37,,,,                                           ,
4f12.5d.6s,,1,3,,40988.49,,,0.66,  75         :     8  4f13.6p              ,
4f12.5d2,,4,9,,41166.36,,,,  89         :    11  4f12.5d.6s           ,
4f12.5d2,,5,11,,41511.64,,,,  72         :    28  4f12.5d.6s           ,
4f12.5d2,,5,11,,41541.81,,,,  87         :    13  4f12.5d.6s           ,
,,5,11,,41634.85,,,,                                           ,
,,2,5,,41682.46,,,,                                           ,
4f12.5d2,,3,7,,41846.63,,,,  99         :     1  4f12.5d.6s           ,
4f12.(1G<4>).5d.6s.(3D<2>),"(4,2)",6,13,,41918.58,,,,  88                                       ,
4f12.5d2,,5,11,,42187.96,,,,  97         :     3  4f12.5d.6s           ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",8,17,,42570.92,,,1.25,                                           ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",4,9,,43217.64,,,1.07,                                           ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",7,15,,43717.30,,,1.25,                                           ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",5,11,,43840.82,,,1.10,                                           ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",6,13,,43998.81,,,1.20,                                           ,
4f12.5d2,,6,13,,42921.77,,,,  96         :     4  4f12.5d.6s           ,
4f12.5d2,,4,9,,43295.21,,,,  90         :     9  4f12.5d.6s           ,
4f12.5d2,,5,11,,43896.02,,,,  96         :     4  4f12.5d.6s           ,
4f12.5d2,,5,11,,43899.14,,,,  98         :     2  4f12.5d.6s           ,
4f12.(1G<4>).5d.6s.(3D<3>),"(4,3)",7,15,,43928.00,,,,  98                                       ,
4f12.5d2,,8,17,,44129.13,,,, 100                                       ,
4f12.(3F<4>).6s.6p.(3P*<0>),"(4,0)*",4,9,,44237.17,,,1.265,                                           ,
4f12.5d.6p,*,4,9,,44838.25,,,1.365,  84         :    16  4f12.6s.6p           ,
4f12.(3F<4>).6s.6p.(3P*<1>),"(4,1)*",5,11,,45191.25,,,1.21,                                           ,
4f12.(3F<4>).6s.6p.(3P*<1>),"(4,1)*",3,7,,45338.24,,,1.05,                                           ,
4f12.(3F<4>).6s.6p.(3P*<1>),"(4,1)*",4,9,,45648.93,,,1.07,                                           ,
4f12.5d.6p,*,5,11,,45987.89,,,1.22,  68         :    32  4f12.6s.6p           ,
4f12.(3H<5>).6s.6p.(3P*<0>),"(5,0)*",5,11,,46807.32,,,1.08,                                           ,
4f12.6s.6p,*,7,15,,47299.68,,,,  50         :    50  4f12.5d.6p           ,
4f12.(3H<5>).6s.6p.(3P*<1>),"(5,1)*",5,11,,47614.14,,,1.04,                                           ,
4f12.(3H<5>).6s.6p.(3P*<1>),"(5,1)*",6,13,,47927.14,,,1.095,                                           ,
4f12.(3H<5>).6s.6p.(3P*<1>),"(5,1)*",4,9,,48048.19,,,1.00,                                           ,
4f12.(3H<6>).5d.6p.(3F*<2>),"(6,2)*",8,17,,47654.43,,,1.06,  73                                       ,
4f12.5d.6p,*,5,11,,47808.54,,,1.25,  68         :    32  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,48195.94,,,1.15,  68         :    32  4f12.6s.6p           ,
4f12.(3F<4>).6s.6p.(3P*<2>),"(4,2)*",5,11,,48807.26,,,1.185,                                           ,
4f12.(3F<4>).6s.6p.(3P*<2>),"(4,2)*",6,13,,48898.13,,,1.27,                                           ,
4f12.(3F<4>).6s.6p.(3P*<2>),"(4,2)*",2,5,,49140.88,,,,                                           ,
4f12.(3F<4>).6s.6p.(3P*<2>),"(4,2)*",4,9,,49147.65,,,1.19,                                           ,
4f12.(3F<4>).6s.6p.(3P*<2>),"(4,2)*",3,7,,49174.05,,,1.14,                                           ,
4f12.5d.6p,*,6,13,,49195.03,,,1.19,  69         :    31  4f12.6s.6p           ,
4f12.5d.6p,*,3,7,,49429.59,,,1.25,  87         :    13  4f12.6s.6p           ,
4f12.5d.6p,*,7,15,,49765.68,,,1.105,  89         :    11  4f12.6s.6p           ,
4f12.(3H<6>).5d.6p.(1D*<2>),"(6,2)*",4,9,,49792.42,,,1.265,                                           ,
4f12.(3H<6>).5d.6p.(3D*<1>),"(6,1)*",5,11,,50274.65,,,1.29,                                           ,
4f12.(3H<6>).5d.6p.(3D*<1>),"(6,1)*",7,15,,52331.33,,,,                                           ,
4f12.(3H<6>).5d.6p.(3D*<1>),"(6,1)*",6,13,,52791.11,,,1.125,                                           ,
4f12.5d.6p,*,6,13,,50617.56,,,1.25,  99         :     1  4f12.6s.6p           ,
4f12.(3H<6>).5d.6p.(3F*<3>),"(6,3)*",4,9,,50766.21,,,1.18,                                           ,
4f12.(3H<5>).6s.6p.(3P*<2>),"(5,2)*",3,7,,50926.27,,,0.87,                                           ,
4f12.(3H<5>).6s.6p.(3P*<2>),"(5,2)*",7,15,,51176.90,,,,                                           ,
4f12.(3H<5>).6s.6p.(3P*<2>),"(5,2)*",4,9,,51583.14,,,,                                           ,
4f12.(3H<5>).6s.6p.(3P*<2>),"(5,2)*",5,11,,52026.52,,,,                                           ,
4f12.(3H<5>).6s.6p.(3P*<2>),"(5,2)*",6,13,,52056.86,,,,                                           ,
4f12.5d.6p,*,5,11,,51081.49,,,1.25,  81         :    19  4f12.6s.6p           ,
4f12.5d.6p,*,8,17,,51116.29,,,1.175,  97         :     3  4f12.6s.6p           ,
4f12.(3H<4>).6s.6p.(3P*<0>),"(4,0)*",4,9,,51227.72,,,,                                           ,
4f12.6s.6p,*,3,7,,51885.80,,,,  54         :    46  4f12.5d.6p           ,
4f12.5d.6p,*,8,17,,52003.50,,,1.115, 100                                       ,
4f12.(3H<4>).6s.6p.(3P*<1>),"(4,1)*",4,9,,52255.94,,,,                                           ,
4f12.6s.6p,*,3,7,,52361.95,,,,  61         :    39  4f12.5d.6p           ,
4f12.(3H<4>).6s.6p.(3P*<1>),"(4,1)*",5,11,,52499.37,,,,                                           ,
4f12.5d.6p,*,7,15,,52661.66,,,1.204,  99         :     1  4f12.6s.6p           ,
4f12.5d.6p,*,5,11,,52907.86,,,1.135,  81         :    19  4f12.6s.6p           ,
4f12.5d.6p,*,4,9,,53002.40,,,,  82         :    18  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,53013.80,,,1.19,  95         :     5  4f12.6s.6p           ,
4f12.(3F<3>).6s.6p.(3P*<0>),"(3,0)*",3,7,,53150.82,,,,                                           ,
4f12.5d.6p,*,7,15,,53304.88,,,,  97         :     3  4f12.6s.6p           ,
4f12.5d.6p,*,5,11,,53336.89,,,,  77         :    23  4f12.6s.6p           ,
4f12.5d.6p,*,2,5,,53411.92,,,,  82         :    18  4f12.6s.6p           ,
4f12.5d.6p,*,3,7,,53494.12,,,,  71         :    29  4f12.6s.6p           ,
4f12.5d.6p,*,4,9,,53576.56,,,,  56         :    44  4f12.6s.6p           ,
4f13.(2F*<7/2>).7s<1/2>,"(7/2,1/2)*",4,9,,53673.03,,,1.24,                                           ,
4f13.(2F*<7/2>).7s<1/2>,"(7/2,1/2)*",3,7,,53733.50,,,1.03,                                           ,
4f12.(3H<6>).5d.6p.(3D*<2>),"(6,2)*",7,15,,53738.88,,,,                                           ,
4f12.6s.6p,*,2,5,,53888.54,,,,  66         :    34  4f12.5d.6p           ,
4f12.5d.6p,*,6,13,,53896.44,,,,  93         :     7  4f12.6s.6p           ,
4f12.6s.6p,*,4,9,,53955.64,,,,  65         :    35  4f12.5d.6p           ,
4f12.5d.6p,*,5,11,,54317.06,,,,  77         :    23  4f12.6s.6p           ,
4f12.(3F<3>).6s.6p.(3P*<1>),"(3,1)*",3,7,,54354.01,,,,                                           ,
4f12.5d.6p,*,4,9,,54419.68,,,,  79         :    21  4f12.6s.6p           ,
4f12.5d.6p,*,5,11,,54523.58,,,,  98         :     2  4f12.6s.6p           ,
4f12.6s.6p,*,3,7,,54536.94,,,,  71         :    29  4f12.5d.6p           ,
4f12.5d.6p,*,4,9,,54583.82,,,,  83         :    17  4f12.6s.6p           ,
4f12.5d.6p,*,8,17,,54636.26,,,,  99         :     1  4f12.6s.6p           ,
4f12.5d.6p,*,3,7,,54679.43,,,,  90         :    10  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,54710.56,,,,  94         :     6  4f12.6s.6p           ,
4f12.5d.6p,*,7,15,,54988.96,,,,  99         :     1  4f12.6s.6p           ,
4f12.5d.6p,*,3,7,,55138.18,,,,  76         :    24  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,55157.61,,,,  90         :    10  4f12.6s.6p           ,
4f12.5d.6p,*,5,11,,55167.69,,,,  95         :     5  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,55476.18,,,,  72         :    28  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,55753.84,,,,  53         :    47  4f12.6s.6p           ,
4f12.5d.6p,*,7,15,,55758.31,,,1.03, 100                                       ,
4f12.5d.6p,*,4,9,,55833.29,,,,  57         :    43  4f12.6s.6p           ,
4f12.6s.6p,*,6,13,,55972.37,,,,  54         :    46  4f12.5d.6p           ,
4f12.(3H<4>).6s.6p.(3P*<2>),"(4,2)*",3,7,,56042.07,,,,                                           ,
4f12.(3H<4>).6s.6p.(3P*<2>),"(4,2)*",5,11,,56066.86,,,,                                           ,
4f12.5d.6p,*,7,15,,56157.29,,,,  99         :     1  4f12.6s.6p           ,
4f12.6s.6p,*,4,9,,56351.99,,,,  59         :    41  4f12.5d.6p           ,
4f12.5d.6p,*,3,7,,56356.92,,,,  92         :     8  4f12.6s.6p           ,
4f12.5d.6p,*,5,11,,56506.46,,,,  94         :     6  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,56642.72,,,,  95         :     5  4f12.6s.6p           ,
4f12.5d.6p,*,4,9,,56714.21,,,,  92         :     8  4f12.6s.6p           ,
4f12.5d.6p,*,5,11,,56853.76,,,,  97         :     3  4f12.6s.6p           ,
4f12.6s.6p,*,5,11,,57050.32,,,,  52         :    48  4f12.5d.6p           ,
4f12.5d.6p,*,3,7,,57253.02,,,,  64         :    36  4f12.6s.6p           ,
4f12.6s.6p,*,3,7,,57465.55,,,,  62         :    38  4f12.5d.6p           ,
4f12.6s.6p,*,4,9,,57520.46,,,,  81         :    19  4f12.5d.6p           ,
4f12.5d.6p,*,6,13,,57526.40,,,,  97         :     3  4f12.6s.6p           ,
4f12.5d.6p,*,3,7,,57547.98,,,,  89         :    11  4f12.6s.6p           ,
4f12.5d.6p,*,7,15,,57573.34,,,,  98         :     2  4f12.6s.6p           ,
4f12.6s.6p,*,5,11,,57599.35,,,,  73         :    27  4f12.5d.6p           ,
4f12.5d.6p,*,4,9,,57741.72,,,,  91         :     9  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,57829.34,,,,  99         :     1  4f12.6s.6p           ,
4f12.5d.6p,*,4,9,,57859.31,,,,  84         :    16  4f12.6s.6p           ,
4f12.5d.6p,*,3,7,,57919.15,,,,  86         :    14  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,57961.53,,,,  95         :     5  4f12.6s.6p           ,
4f12.5d.6p,*,7,15,,58051.31,,,,  98         :     2  4f12.6s.6p           ,
4f12.5d.6p,*,5,11,,58107.79,,,,  88         :    12  4f12.6s.6p           ,
4f12.5d.6p,*,6,13,,58236.52,,,,  98         :     2  4f12.6s.6p           ,
