Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f13.(2F*<7/2>).5d2.(3F),3[3/2]*,1/2,2,,46902.71,,,1.30,  48                :    24                                 (2F*<7/2>)(3F) 3[1/2]*  ,
4f13.(2F*<5/2>).5d.6s.(1D),1[3/2]*,3/2,4,,47005.46,,,0.990,  77                :     8                                 (2F*<5/2>)(3D) 3[1/2]*  ,
4f13.(2F*<5/2>).5d.6s.(1D),1[1/2]*,1/2,2,,47228.96,,,0.74,  50                :    14                                 (2F*<7/2>)(3D) 3[3/2]*  ,
4f13.(2F*<5/2>).5d.6s.(1D),1[5/2]*,5/2,6,,47329.44,,,0.990,  58                :    12  (2F*<7/2>).5d2.(3F)            3[3/2]*                 ,
4f13.(2F*<7/2>).5d2.(3F),3[11/2]*,9/2,10,,47663.52,,,0.98,  62                :    19                                 (2F*<7/2>)(3F) 3[9/2]*  ,
4f13.(2F*<7/2>).5d2.(3F),3[11/2]*,11/2,12,,48503.82,,,1.10,  54                :    28                                 (2F*<7/2>)(3F) 3[9/2]*  ,
4f13.(2F*<7/2>).5d2.(3F),3[11/2]*,13/2,14,,49727.19,,,1.20,  84                :    15                                 (2F*<7/2>)(3F) 3[13/2]* ,
4f13.(2F*<7/2>).5d2.(3F),*,7/2,8,,47758.54,,,1.08,  41  3[9/2]*       :    38                                 (2F*<7/2>)(3F) 3[5/2]*  ,
4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,8,,47912.31,,,1.280,  85                :    10                                 (2F*<7/2>)(3P*<1>)      ,
4f13.(2F*<7/2>).5d2.(3F),3[1/2]*,3/2,4,,48024.70,,,1.38,  53                :    30                                 (2F*<7/2>)(3F) 3[5/2]*  ,
4f13.(2F*<7/2>).5d2.(3F),3[1/2]*,1/2,2,,49419.13,,,1.41,  67                :    22                                 (2F*<7/2>)(3D) 3[3/2]*  ,
4f13.(2F*<7/2>).5d2.(3F),*,5/2,6,,48272.77,,,1.14,  36  3[3/2]*       :    22  (2F*<5/2>).5d.6s.(1D)          1[5/2]*                 ,
4f13.(2F*<5/2>).5d.6s.(1D),1[7/2]*,7/2,8,,48556.57,,,0.941,  81                :    11  (2F*<5/2>).5d2.(1D)            1[7/2]*                 ,
4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,8,,48900.41,,,1.0,  82                :    11                                 (2F*<7/2>)(3P*<0>)      ,
4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,10,,49301.16,,,1.187,  89                :     5                                 (2F*<7/2>)(1P*<1>)      ,
4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,6,,49498.04,,,1.145,  83                :     6                                 (2F*<7/2>)(1P*<1>)      ,
4f13.(2F*<7/2>).5d2.(3F),3[9/2]*,7/2,8,,49008.93,,,1.03,  43                :    15                                 (2F*<7/2>)(3F) 3[5/2]*  ,
4f13.(2F*<7/2>).5d2.(3F),3[9/2]*,9/2,10,,49916.50,,,1.090,  52                :    31                                 (2F*<7/2>)(3F) 3[11/2]* ,
4f13.(2F*<7/2>).5d2.(3F),3[9/2]*,11/2,12,,50468.05,,,1.213,  49                :    28                                 (2F*<7/2>)(3F) 3[11/2]* ,
4f13.(2F*<7/2>).5d2.(3F),*,3/2,4,,50832.65,,,0.956,  35  3[5/2]*       :    30                                 (2F*<7/2>)(3F) 3[3/2]*  ,
4f13.(2F*<7/2>).5d2.(3F),*,5/2,6,,51248.86,,,1.034,  40  3[7/2]*       :    25                                 (2F*<7/2>)(3F) 3[5/2]*  ,
4f13.(2F*<7/2>).5d2.(1G),1[1/2]*,1/2,2,,52067.87,,,0.54,  67                :    20                                 (2F*<7/2>)(3F) 3[3/2]*  ,
4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,12,,52517.35,,,1.27,  95                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4,,52938.01,,,0.877,  95                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,6,,53404.96,,,1.033,  89                :     5  4f13.(2F*<7/2>).6s.6p.(3P*<1>)                         ,
4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,8,,53715.26,,,1.181,  93                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,10,,53720.71,,,1.26,  95                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<7/2>).5d2.(3P),3[7/2]*,9/2,10,,52880.75,,,1.26,  45                :    35                                 (2F*<7/2>)(3F) 3[7/2]*  ,
4f13.(2F*<7/2>).5d2.(3P),3[7/2]*,7/2,8,,52921.62,,,1.15,  51                :    36                                 (2F*<7/2>)(3F) 3[7/2]*  ,
4f13.(2F*<7/2>).5d2.(3P),3[7/2]*,5/2,6,,53120.58,,,0.944,  67                :    10                                 (2F*<7/2>)(3F) 3[7/2]*  ,
4f13.(2F*<7/2>).5d2.(1G),1[3/2]*,3/2,4,,52987.76,,,1.131,  61                :    12                                 (2F*<5/2>)(3F) 3[3/2]*  ,
4f13.(2F*<7/2>).5d2.(1G),1[15/2]*,15/2,16,,53322.89,,,1.04,  96                :     4                                 (2F*<7/2>)(3F) 3[13/2]* ,
4f13.(2F*<7/2>).5d2.(1D),1[7/2]*,7/2,8,,53644.89,,,1.18,  45                :    13                                 (2F*<5/2>)(3F) 3[5/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),*,5/2,6,,53716.38,,,1.183,  32  3[5/2]*       :    19                                 (2F*<7/2>)(1D) 1[5/2]*  ,
4f13.(2F*<7/2>).5d2.(1D),1[11/2]*,11/2,12,,54192.51,,,1.11,  70                :     8                                 (2F*<7/2>)(3F) 3[9/2]*  ,
4f14.7s,2S,1/2,2,,54304.30,,,2.001,                                                                                    ,
4f13.(2F*<7/2>).5d2.(1D),1[9/2]*,9/2,10,,54640.82,,,1.13,  60                :    10                                 (2F*<7/2>)(3P) 3[7/2]*  ,
4f13.(2F*<7/2>).5d2.(1D),1[3/2]*,3/2,4,,55221.46,,,1.11,  56                :    22                                 (2F*<7/2>)(3P) 3[5/2]*  ,
4f13.(2F*<7/2>).5d2.(3P),3[9/2]*,7/2,8,,55462.68,,,0.878,  62                :    22                                 (2F*<5/2>)(3F) 3[9/2]*  ,
4f13.(2F*<7/2>).5d2.(3P),3[9/2]*,9/2,10,,56088.39,,,1.11,  63                :    10                                 (2F*<7/2>)(1G) 1[9/2]*  ,
4f13.(2F*<7/2>).5d2.(3P),3[9/2]*,11/2,12,,56621.15,,,1.16,  64                :    14                                 (2F*<7/2>)(1G) 1[11/2]* ,
4f13.(2F*<7/2>).5d.6p.(3F*<2>),"(7/2,2)",3/2,4,,55702.07,,,1.693,  76                :     8                                 (2F*<7/2>)(3F*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<2>),"(7/2,2)",5/2,6,,58823.58,,,1.266,  36                :    20  (2F*<7/2>).6s.6p.(1P*<1>)                              ,
4f13.(2F*<7/2>).5d.6p.(3F*<2>),"(7/2,2)",11/2,12,,58961.37,,,0.974,  74                :    21                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<2>),"(7/2,2)",7/2,8,,61051.06,,,1.18,  64                :    18                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<2>),"(7/2,2)",9/2,10,,61214.66,,,1.07,  54                :    30                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d2.(3P),*,5/2,6,,56056.91,,,1.12,  32  3[5/2]*       :    32                                 (2F*<7/2>)(3F) 3[5/2]*  ,
4f13.(2F*<7/2>).5d.6p.(1P*<1>),,5/2,6,,56375.91,,,1.226,"  24  (7/2,1)       :    22  (2F*<7/2>).6s.6p.(1P*<1>)                              ",
4f13.(2F*<5/2>).5d2.(3F),3[11/2]*,9/2,10,,56480.77,,,0.76,  94                :     3                                 (2F*<7/2>)(3P) 3[9/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[11/2]*,11/2,12,,58051.51,,,0.95,  99                                                                                ,
4f13.(2F*<5/2>).5d2.(3F),3[11/2]*,13/2,14,,59632.21,?,,,  93                                                                                ,
4f13.(2F*<7/2>).5d2.(3P),3[5/2]*,7/2,8,,56500.64,,,1.352,  77                :     8                                 (2F*<7/2>)(3P) 3[7/2]*  ,
4f13.(2F*<7/2>).5d2.(3P),3[5/2]*,5/2,6,,57798.51,,,1.151,  50                :    22                                 (2F*<7/2>)(1D) 1[5/2]*  ,
4f13.(2F*<7/2>).5d2.(3P),3[5/2]*,3/2,4,,58162.75,,,0.94,  60                :    18                                 (2F*<7/2>)(1D) 1[3/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),*,3/2,4,,56840.04,,,0.90,  40  3[5/2]*       :    19                                 (2F*<5/2>)(3F) 3[3/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[1/2]*,1/2,2,,56977.71,,,2.19,  90                :     8                                 (2F*<5/2>)(3F) 3[3/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[1/2]*,3/2,4,,59777.07,,,1.63,  71                :    21                                 (2F*<5/2>)(3F) 3[3/2]*  ,
4f13.(2F*<7/2>).5d2.(1G),1[7/2]*,7/2,8,,57103.02,,,1.10,  82                :    11                                 (2F*<7/2>)(1D) 1[7/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[9/2]*,7/2,8,,57534.45,,,0.87,  54                :    16                                 (2F*<5/2>)(3F) 3[7/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[9/2]*,9/2,10,,59046.89,,,1.08,  57                :    24                                 (2F*<5/2>)(3F) 3[7/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[9/2]*,11/2,12,,61442.82,,,1.11,  91                :     4                                 (2F*<7/2>)(1G) 1[11/2]* ,
4f13.(2F*<7/2>).5d2.(1G),1[13/2]*,13/2,14,,57561.62,,,1.04,  94                :     5                                 (2F*<5/2>)(1G) 1[13/2]* ,
4f13.(2F*<7/2>).6s.6p.(1P*<1>),"(7/2,1)",9/2,10,,57765.32,,,1.12,  45                :    36  (2F*<7/2>).5d.6p.(1P*<1>)                              ,
4f13.(2F*<5/2>).6s.6p.(3P*<0>),"(5/2,0)",5/2,6,,58283.91,,,0.77,  87                :     5                                 (2F*<5/2>)(3P*<1>)      ,
4f13.(2F*<7/2>).5d2.(1G),1[9/2]*,9/2,10,,58484.54,,,1.02,  75                :    11                                 (2F*<5/2>)(3F) 3[9/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[7/2]*,5/2,6,,58661.13,,,0.86,  59                :    14                                 (2F*<5/2>)(3F) 3[5/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[7/2]*,7/2,8,,59624.66,,,,  60                :    19                                 (2F*<5/2>)(3F) 3[9/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[7/2]*,9/2,10,,60649.86,,,1.10,  57                :    20                                 (2F*<5/2>)(3F) 3[9/2]*  ,
4f13.(2F*<5/2>).5d2.(3F),3[3/2]*,1/2,2,,58672.53,,,0.538,  69                :    15                                 (2F*<7/2>)(1G) 1[1/2]*  ,
4f13.(2F*<7/2>).6s.6p.(1P*<1>),,7/2,8,,59090.13,,,1.122,"  36  (7/2,1)       :    25  (2F*<7/2>).5d.6p.(1P*<1>)                              ",
4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",5/2,6,,59259.24,,,1.105,  78                :     6                                 (2F*<5/2>)(3P*<0>)      ,
4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",7/2,8,,59618.90,,,1.00,  65                :    15                                 (2F*<7/2>)(3P*<1>)      ,
4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",3/2,4,,59710.65,,,0.82,  82                :     5                                 (2F*<5/2>)(1P*<1>)      ,
4f13.(2F*<5/2>).5d2.(3F),*,5/2,6,,59439.08,,,0.994,  33  3[3/2]*       :    29                                 (2F*<5/2>)(3F) 3[5/2]*  ,
4f13.(2F*<7/2>).5d2.(1G),1[11/2]*,11/2,12,,59753.84,,,1.11,  73                :    14                                 (2F*<7/2>)(1D) 1[11/2]* ,
4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",3/2,4,,60586.46,,,1.323,  45                :    33                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",1/2,2,,61120.49,,,1.661,  75                :     6                                 (2F*<5/2>)(3F*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",13/2,14,,61873.40,,,1.10,  91                :     6                                 (2F*<7/2>)(3D*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",5/2,6,,64055.82,,,1.108,  35                :    25                                 (2F*<7/2>)(3D*<1>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",9/2,10,,64923.11,,,1.10,  83                :     6                                 (2F*<7/2>)(3P*<1>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",7/2,8,,65093.14,,,0.973,  37                :    20                                 (2F*<7/2>)(3D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",11/2,12,,66082.25,,,1.141,  55                :    36                                 (2F*<7/2>)(3D*<2>)      ,
4f13.(2F*<5/2>).5d2.(3F),*,3/2,4,,60910.14,,,1.00,  36  3[3/2]*       :    20                                 (2F*<5/2>)(3F) 3[1/2]*  ,
4f13.(2F*<7/2>).5d.6p.(1D*<2>),,5/2,6,,61374.49,,,1.299,"  32  (7/2,2)       :    21                                 (2F*<7/2>)(3F*<2>)      ",
4f13.(2F*<7/2>).5d.6p.(3D*<2>),,7/2,8,,61822.58,,,1.327,"  23  (7/2,2)       :    13                                 (2F*<7/2>)(3D*<2>)      ",
4f13.(2F*<5/2>).5d2.(3F),3[5/2]*,7/2,8,,62046.07,,,1.14,  67                :    11                                 (2F*<5/2>)(1D) 1[7/2]*  ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",1/2,2,,62136.94,,,0.08,  90                :     4  (2F*<5/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",3/2,4,,63011.85,,,0.79,  77                :     5  (2F*<5/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",9/2,10,,63163.79,,,1.12,  91                :     4  (2F*<5/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",5/2,6,,63702.32,,,1.07,  84                :     4  (2F*<5/2>).5d.6p.(3F*<3>)                              ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",7/2,8,,63957.80,,,1.148,  90                :     4  (2F*<5/2>).5d.6p.(3P*<2>)                              ,
4f13.(2F*<5/2>).5d2.(3F),*,5/2,6,,62163.92,,,,  33  3[3/2]*       :    32                                 (2F*<5/2>)(3F) 3[5/2]*  ,
4f14.6d,2D,3/2,4,,62174.10,,,0.80,                                                                                    ,
4f14.6d,2D,5/2,6,,62559.02,,,1.22,                                                                                    ,
4f13.(2F*<7/2>).5d.6p.(1D*<2>),,11/2,12,,62861.27,,,1.140,"  44  (7/2,2)       :    18                                 (2F*<7/2>)(3P*<2>)      ",
4f13.(2F*<5/2>).5d2.(3P),3[5/2]*,3/2,4,,63028.26,,,0.51,  66                :    22                                 (2F*<5/2>)(3F) 3[5/2]*  ,
4f13.(2F*<5/2>).5d2.(3P),3[5/2]*,5/2,6,,63417.03,,,1.01,  75                :     4                                 (2F*<5/2>)(1G) 1[5/2]*  ,
4f13.(2F*<5/2>).5d2.(3P),3[5/2]*,7/2,8,,64169.39,,,,  51                :    17                                 (2F*<5/2>)(1D) 1[7/2]*  ,
4f13.(2F*<7/2>).5d.6p.(3D*<1>),"(7/2,1)",5/2,6,,63234.11,,,1.208,  31                :    24                                 (2F*<7/2>)(3F*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3D*<1>),"(7/2,1)",9/2,10,,63726.83,,,1.005,  68                :    14                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3D*<1>),"(7/2,1)",7/2,8,,64598.28,,,1.223,  44                :    19                                 (2F*<7/2>)(3F*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(1D*<2>),,3/2,4,,63647.73,,,1.149,"  29  (7/2,2)       :    15                                 (2F*<7/2>)(3F*<2>)      ",
4f14.7p,2P*,1/2,2,,63706.25,,,0.661,                                                                                    ,
4f14.7p,2P*,3/2,4,,65594.10,,,,                                                                                    ,
4f13.(2F*<7/2>).5d.6p.(3D*<2>),"(7/2,2)",11/2,12,,63944.18,,,1.115,  33                :    33                                 (2F*<7/2>)(3F*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(3D*<2>),"(7/2,2)",3/2,4,,64461.08,,,1.176,  51                :    10                                 (2F*<7/2>)(3F*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(3D*<2>),"(7/2,2)",9/2,10,,65950.95,,,1.09,  65                :    14                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3D*<2>),"(7/2,2)",5/2,6,,66351.21,,,1.125,  72                :     7                                 (2F*<7/2>)(3F*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(3D*<2>),"(7/2,2)",7/2,8,,66558.00,,,1.100,  30                :    24                                 (2F*<7/2>)(3D*<3>)      ,
4f13.(2F*<5/2>).5d2.(1G),1[3/2]*,3/2,4,,64191.97,,,1.193,  80                :     5                                 (2F*<5/2>)(3F) 3[5/2]*  ,
4f13.(2F*<5/2>).5d2.(1D),1[9/2]*,9/2,10,,64365.00,,,,  68                :    10                                 (2F*<5/2>)(1G) 1[9/2]*  ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",15/2,16,,64891.30,,,1.19, 100                                                                                ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",3/2,4,,65888.46,,,1.206,  45                :     9                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",5/2,6,,66395.72,,,1.235,  39                :    20                                 (2F*<7/2>)(1D*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",1/2,2,,66462.86,,,1.11,  68                :    12                                 (2F*<5/2>)(3F*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",11/2,12,,68148.88,,,1.20,  59                :    25                                 (2F*<7/2>)(3D*<3>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",7/2,8,,68450.11,,,1.08,  48                :    24                                 (2F*<7/2>)(3P*<1>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",9/2,10,,68549.23,,,1.157,  56                :    13                                 (2F*<5/2>)(3F*<2>)      ,
4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",13/2,14,,68720.44,,,1.157,  55                :    40                                 (2F*<7/2>)(1F*<3>)      ,
4f13.(2F*<5/2>).5d2.(1D),*,7/2,8,,64970.74,,,,  40  1[7/2]*       :    28                                 (2F*<5/2>)(3P) 3[5/2]*  ,
4f13.(2F*<5/2>).5d2.(1D),1[1/2]*,1/2,2,,65149.31,,,,  64                :    30                                 (2F*<5/2>)(3P) 3[3/2]*  ,
