Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
5p5.(2P*<3/2>).8f,2[7/2],4,9,,179233.4398,,0.0017,,  62                    ,L6838
5p5.(2P*<3/2>).10d,2[1/2]*,0,1,,179182.468,,0.012,, 100                    ,L6838
5p5.(2P*<3/2>).10d,2[1/2]*,1,3,,179201.55,,0.06,,  59                    ,L6838
5p5.(2P*<3/2>).10d,2[3/2]*,2,5,,179245.7349,,0.0021,,  88                    ,L6838
5p5.(2P*<3/2>).10d,2[3/2]*,1,3,,179465.520,,0.010,,  59                    ,L6838
5p5.(2P*<3/2>).10d,2[7/2]*,4,9,,179254.768,,0.004,, 100                    ,L6838
5p5.(2P*<3/2>).10d,2[7/2]*,3,7,,179263.951,,0.005,,  73                    ,L6838
5p5.(2P*<3/2>).10d,2[5/2]*,2,5,,179304.391,,0.009,,  88                    ,L6838
5p5.(2P*<3/2>).10d,2[5/2]*,3,7,,179346.5106,,0.0022,,  73                    ,L6838
5p5.(2P*<3/2>).8g,2[5/2]*,2,5,,179849.362,,0.010,,                        ,L6838
5p5.(2P*<3/2>).8g,2[5/2]*,3,7,,179855.722,,0.006,,                        ,L6838
5p5.(2P*<3/2>).8g,2[11/2]*,6,13,,179872.346,,0.003,,                        ,L6838
5p5.(2P*<3/2>).8g,2[11/2]*,5,11,,179872.565,,0.006,,                        ,L6838
5p5.(2P*<3/2>).8g,2[7/2]*,4,9,,179892.261,,0.009,,                        ,L6838
5p5.(2P*<3/2>).8g,2[7/2]*,3,7,,179892.492,,0.007,,                        ,L6838
5p5.(2P*<3/2>).8h,2[7/2],3,7,,179897.901,,0.016,,                        ,L6838
5p5.(2P*<3/2>).8h,2[7/2],4,9,,179897.993,,0.006,,                        ,L6838
5p5.(2P*<3/2>).8h,2[13/2],7,15,,179902.087,,0.003,,                        ,L6838
5p5.(2P*<3/2>).8h,2[13/2],6,13,,179902.090,,0.004,,                        ,L6838
5p5.(2P*<3/2>).8g,2[9/2]*,4,9,,179902.411,,0.006,,                        ,L6838
5p5.(2P*<3/2>).8g,2[9/2]*,5,11,,179902.454,,0.008,,                        ,L6838
5p5.(2P*<3/2>).8i,2[9/2]*,4,9,,179908.553,,0.005,,                        ,L6838
5p5.(2P*<3/2>).8i,2[9/2]*,5,11,,179908.570,,0.005,,                        ,L6838
5p5.(2P*<3/2>).8i,2[15/2]*,"7,8",15,,179911.020,,0.005,,                        ,L6838
5p5.(2P*<3/2>).8h,2[9/2],4,9,,179913.847,,0.003,,                        ,L6838
5p5.(2P*<3/2>).8h,2[9/2],5,11,,179913.854,,0.004,,                        ,L6838
5p5.(2P*<3/2>).8h,2[11/2],5,11,,179918.240,,0.004,,                        ,L6838
5p5.(2P*<3/2>).8h,2[11/2],6,13,,179918.251,,0.007,,                        ,L6838
5p5.(2P*<3/2>).8i,2[11/2]*,"5,6",11,,179918.481,,0.003,,                        ,L6838
5p5.(2P*<1/2>).7d,2[5/2]*,2,5,,179998.1882,,0.0014,,  96                    ,L6838
5p5.(2P*<1/2>).7d,2[5/2]*,3,7,,180211.9205,,0.0014,, 100                    ,L6838
5p5.(2P*<1/2>).7d,2[3/2]*,2,5,,180091.442,,0.003,,  96                    ,L6838
5p5.(2P*<1/2>).7d,2[3/2]*,1,3,,180611.5,,1.6,,                        ,L6802
5p5.(2P*<1/2>).5f,2[5/2],3,7,,180268.6819,,0.0019,,  99                    ,L6838
5p5.(2P*<1/2>).5f,2[5/2],2,5,,180797.145,,0.017,, 100                    ,L6838
5p5.(2P*<1/2>).5f,2[7/2],3,7,,180435.6602,,0.0018,, 100                    ,L6838
5p5.(2P*<1/2>).5f,2[7/2],4,9,,180562.513,,0.003,, 100                    ,L6838
5p5.(2P*<3/2>).9f,2[3/2],2,5,,180457.262,,0.008,,                        ,L6838
5p5.(2P*<3/2>).12s,2[3/2]*,2,5,,180638.664,,0.014,, 100                    ,L6838
5p5.(2P*<3/2>).12s,2[3/2]*,1,3,,180659.11,,0.03,, 100                    ,L6838
5p5.(2P*<3/2>).9f,2[9/2],5,11,,180641.725,,0.005,,                        ,L6838
5p5.(2P*<3/2>).11d,2[1/2]*,0,1,,180849.74,,0.03,, 100                    ,L6838
5p5.(2P*<3/2>).11d,2[1/2]*,1,3,,180898.63,,0.05,,  50                    ,L6838
5p5.(2P*<3/2>).11d,2[7/2]*,4,9,,180899.507,,0.005,, 100                    ,L6838
5p5.(2P*<3/2>).11d,2[7/2]*,3,7,,180918.280,,0.008,,  56                    ,L6838
5p5.(2P*<3/2>).11d,2[5/2]*,2,5,,180928.695,,0.024,,  65                    ,L6838
5p5.(2P*<3/2>).11d,2[5/2]*,3,7,,180963.258,,0.016,,  56                    ,L6838
5p5.(2P*<3/2>).9f,2[7/2],3,7,,180944.40,,0.04,,                        ,L6838
5p5.(2P*<3/2>).9f,2[7/2],4,9,,181035.005,,0.005,,                        ,L6838
5p5.(2P*<3/2>).9f,2[5/2],3,7,,181030.767,,0.008,,                        ,L6838
5p5.(2P*<3/2>).11d,2[3/2]*,1,3,,181290.0,,1.6,,                        ,L6802
5p5.(2P*<3/2>).9g,2[5/2]*,2,5,,181319.566,,0.007,,                        ,L6838
