Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
6s2.8p,2P*,3/2,4,,44978.6,,,,                                                 ,
6s2.8p,2P*,1/2,2,,44978.9,?,,,                                                 ,
La II (5s2.5p6.5d2 3F<2>),Limit,---,,,44981,,5,,                                                 ,"L3974,L16228"
6s2.9p,2P*,3/2,4,,47675,,,,                                                 ,
6s2.9p,2P*,,6,,47695,,,,                                                 ,
6s2.10p,2P*,,6,,49168.7,,,,                                                 ,
6s2.10p,2P*,3/2,4,,49176.5,,,,                                                 ,
6s2.11p,2P*,,6,,50026.2,,,,                                                 ,
6s2.11p,2P*,3/2,4,,50030.3,,,,                                                 ,
6s2.12p,2P*,3/2,4,,50591.4,,,,                                                 ,
6s2.12p,2P*,,6,,50593.5,,,,                                                 ,
6s2.13p,2P*,3/2,4,,50968.3,,,,                                                 ,
6s2.13p,2P*,,6,,50969.6,,,,                                                 ,
6s2.14p,2P*,,6,,51238.7,,,,                                                 ,
6s2.14p,2P*,3/2,4,,51242.2,,,,                                                 ,
6s2.15p,2P*,,6,,51432.2,,,,                                                 ,
6s2.15p,2P*,3/2,4,,51441.6,,,,                                                 ,
6s2.16p,2P*,"1/2,3/2",2,,51591.2,,,,                                                 ,
6s2.17p,2P*,3/2,4,,51708.5,,,,                                                 ,
6s2.17p,2P*,,6,,51710.2,,,,                                                 ,
6s2.18p,2P*,3/2,4,,51800.3,,,,                                                 ,
6s2.18p,2P*,,6,,51801.5,,,,                                                 ,
6s2.19p,2P*,"1/2,3/2",2,,51874.1,,,,                                                 ,
6s2.20p,2P*,"1/2,3/2",2,,51939.2,,,,                                                 ,
6s2.21p,2P*,"1/2,3/2",2,,51989.0,,,,                                                 ,
6s2.22p,2P*,"1/2,3/2",2,,52030.4,,,,                                                 ,
6s2.23p,2P*,,6,,52066.7,,,,                                                 ,
6s2.23p,2P*,3/2,4,,52069.8,,,,                                                 ,
La II (5s2.5p6.6s2 1S<0>),Limit,---,,,52376,,,,                                                 ,
