Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",4,9,,18816.623,,,1.050,                                                                           ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",7,15,,19125.253,,,1.235,             or  :    67                          (3H)(3P*) 5H*            ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",5,11,,19201.343,,,1.060,                                                                           ,
4f12.(3H<6>).6s.6p.(3P*<2>),"(6,2)*",6,13,,19326.598,,,1.180,             or  :                                (3H)(3P*) 3H*            ,
4f11.(4I*<11/2>).5d<3/2>.6s2,"(11/2,3/2)*",7,15,,18774.123,,,0.965,             or  :    47                          (4I*) 5L*                ,
4f11.(4I*<11/2>).5d<3/2>.6s2,"(11/2,3/2)*",4,9,,19047.815,,,1.010,             or  :    25                          (4I*) 3G*                ,
4f11.(4I*<11/2>).5d<3/2>.6s2,"(11/2,3/2)*",6,13,,19508.432,,,0.960,             or  :    36                          (4I*) 5K*                ,
4f11.(4I*<11/2>).5d<3/2>.6s2,"(11/2,3/2)*",5,11,,19563.116,,,0.990,             or  :    22                          (4I*) 5I*                ,
4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",3,7,,19269.640,,,,             or  :    47                          (4I*) 5G*                ,
4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",8,17,,20566.805,,,1.050,             or  :    42                          (4I*) 3L*                ,
4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",4,9,,20619.731,,,1.065,             or  :    26                          (4I*) 5H*                ,
4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",7,15,,21168.430,,,1.065,             or  :    33                          (4I*) 3K*                ,
4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",5,11,,21392.817,,,1.005,             or  :    17                          (4I*) 3I*                ,
4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",6,13,,21701.885,,,1.055,             or  :    26                          (4I*) 3I*                ,
4f11.(4I*<15/2>).6s2.6p<3/2>,"(15/2,3/2)",9,19,,19355.149,,,1.225,  97                                                                       ,
4f11.(4I*<15/2>).6s2.6p<3/2>,"(15/2,3/2)",8,17,,19723.271,,,1.210,  97                                                                       ,
4f11.(4I*<15/2>).6s2.6p<3/2>,"(15/2,3/2)",6,13,,19816.936,,,1.165,  96                                                                       ,
4f11.(4I*<15/2>).6s2.6p<3/2>,"(15/2,3/2)",7,15,,19915.789,,,1.185,  94                                                                       ,
4f12.(3H<6>).5d.6s.(3D),3[4],5,11,,19362.105,,,1.390,  92                                                                       ,
4f12.(3H<6>).5d.6s.(3D),3[4],4,9,,20497.641,,,1.280,  76             :    12                          (3H<6>)(1D) 1[4]         ,
4f12.(3H<6>).5d.6s.(3D),3[4],3,7,,22391.431,,,,  89                                                                       ,
4f11.(4I*).5d2.(3F) (6F*).6s,7F*,6,13,,20166.130,,,1.485,  85             :    13                          (4I*)(3F) (6G*) 7G*      ,
4f11.(4I*).5d.6s2,*,6,13,,20737.723,,,0.855,  50  5L*                                                                  ,
4f11.(4I*).5d.6s2,*,5,11,,20917.276,,,0.980,  23  5K*                                                                  ,
4f11.(4I*).5d.6s2,*,4,9,,20929.873,,,1.050,  29  3G*                                                                  ,
4f12.(3H<13/2>).5d.6s.(3D),3[5],6,13,,21035.201,,,1.325,  92                                                                       ,
4f12.(3H<13/2>).5d.6s.(3D),3[5],5,11,,22056.785,,,1.195,  72             :    12                          (3H<6>)(3D) 3[6]         ,
4f12.(3H<13/2>).5d.6s.(3D),3[5],4,9,,23300.042,,,1.125,  57             :    17                          (3H<6>)(1D) 1[4]         ,
4f12.(3H<6>).5d.6s.(3D),3[8],8,17,,21069.365,,,1.155,  93                                                                       ,
4f12.(3H<6>).5d.6s.(3D),3[8],7,15,,21101.510,,,1.025,  95                                                                       ,
4f12.(3H<6>).5d.6s.(3D),3[8],9,19,,21204.465,,,1.215,  99                                                                       ,
4f12.(3F).6s.6p.(3P*),*,4,9,,21551.919,,,1.245,  28  5D*                                                                  ,
4f11.(4I*).5d2.(3F) (6G*).6s,7G*,7,15,,21787.932,,,1.350,  48             :    31                          (4I*)(3F) (6H*) 7H*      ,
4f11.(4I*).5d2.(3F) (6I*).6s,*,8,17,,21979.181,,,1.295,  38  7I*        :    37                          (4I*)(3F) (6H*) 7H*      ,
4f11.(4I*).5d2.(3F) (6I*).6s,7I*,9,19,,22102.844,,,1.270,  51             :    36                          (4I*)(3F) (6K*) 7K*      ,
4f12.(3F).6s.6p.(3P*),*,5,11,,22124.268,,,1.285,  29  5F*                                                                  ,
,*,3,7,,22269.457,,,1.065,                                                                           ,
,*,4,9,,22361.651,,,1.045,                                                                           ,
4f11.(4I*).5d2.(3F) (6F*).6s,*,5,11,,22450.111,,,1.360,  40  7F*                                                                  ,
4f12.(3H<6>).5d.6s.(3D),3[6],7,15,,22521.790,,,1.215,  52             :    40                          (3H<6>)(3D) 3[7]         ,
4f12.(3H<6>).5d.6s.(3D),3[6],5,11,,23314.115,,,1.050,  81             :    12                          (3H<6>)(3D) 3[5]         ,
4f12.(3H<6>).5d.6s.(3D),3[6],6,13,,23432.428,,,1.100,  49             :    34                          (3H<6>)(3D) 3[7]         ,
4f11.(4F*).5d.6s2,*,6,13,,22583.504,,,1.130,  37  5G*                                                                  ,
4f11.(4I*).5d.6s2,*,4,9,,22649.973,,,0.985,  36  5I*                                                                  ,
4f11.(4I*).5d.6s2,*,5,11,,22672.766,,,1.040,  25  5K*                                                                  ,
4f11.(4I*).5d2.(3F) (6K*).6s,7K*,10,21,,22673.147,,,1.260,  73             :    18                          (4I*)(3F) (6L*) 7L*      ,
4f12.(3H<6>).5d.6s.(3D),3[7],6,13,,22691.855,,,1.095,  53             :    38                          (3H<6>)(3D) 3[6]         ,
4f12.(3H<6>).5d.6s.(3D),3[7],8,17,,22810.531,,,1.210,  92                                                                       ,
4f12.(3H<6>).5d.6s.(3D),3[7],7,15,,23336.111,,,1.185,  46             :    27                          (3H<6>)(3D) 3[6]         ,
4f11.(4I*).5d.6s.6p,,6,13,,22979.591,,,1.415,                                                                           ,
4f11.(4I*).5d.6s2,*,7,15,,23080.952,,,1.010,  41  3L*                                                                  ,
4f11.(4I*<13/2>).6s2.6p<1/2>,"(13/2,1/2)",6,13,,23144.252,,,1.150,  86             :    10  4f12.(3H<6>).5d.6s.(3D) 3[7]                     ,
4f11.(4I*<13/2>).6s2.6p<1/2>,"(13/2,1/2)",7,15,,23223.335,,,1.070,  77             :    12  4f12.(3H<6>).5d.6s.(3D) 3[6]                     ,
4f11.(4I*).5d2.(3F) (6H*).6s,*,6,13,,23311.577,,,1.250,  22  7H*                                                                  ,
4f11.(4I*).5d2.(3F) (6G*).6s,*,7,15,,23364.853,,,1.225,  26  7G*                                                                  ,
4f12.(3H).6s.6p,*,5,11,,23447.079,,,1.080,                                                                           ,
4f11.(4I*).5d2.(3F) (6M*).6s,7M*,11,23,,23472.602,,,1.215,  52             :    24                          (4I*)(3F) (4M*) 5M*      ,
4f11.(4I*).5d2.(3F) (6H*).6s,*,8,17,,23502.223,,,1.240,  31  7H*                                                                  ,
,*,9,19,,23619.088,,,1.090,                                                                           ,
4f11.(4I*).5d.6s.6p,,7,15,,23628.936,,,1.360,                                                                           ,
4f11.(4I*).5d2.(3F) (4M*).6s,*,10,21,,23696.036,,,1.150,  33  5M*        :    23                          (4I*)(3F) (6M*) 7M*      ,
4f11.(4I*).5d2.(3F) (6M*).6s,7M*,12,25,,23720.930,,,1.250,  99             :     1                          (4I*)(1G) (4N*) 5N*      ,
4f12.(3F).6s.6p.(3P*),*,6,13,,23831.359,,,1.250,  57  5G*                                                                  ,
4f12.(3F).6s.6p.(3P*),*,5,11,,23855.654,,,1.140,  30  5F*                                                                  ,
,*,4,9,,23883.631,,,1.160,                                                                           ,
4f12.(3H).6s.6p,*,5,11,,23885.406,,,1.100,                                                                           ,
4f12.(3H<6>).5d.6s.(1D),1[4],4,9,,24007.135,,,1.175,  56             :    26                          (3H<6>)(3D) 3[5]         ,
,*,3,7,,24068.358,,,1.065,                                                                           ,
4f12.(3H).6s.6p,*,5,11,,24083.166,,,1.128,                                                                           ,
4f12.(1G).6s.6p.(3P*),*,2,5,,24089.615,,,0.805,  31  3F*                                                                  ,
4f12.(3H<6>).5d.6s.(1D),1[8],8,17,,24105.439,,,1.130,  96                                                                       ,
,*,9,19,,24228.006,,,1.130,                                                                           ,
4f12.(3H).6s.6p.(3P*),*,6,13,,24246.146,,,1.085,  44  5I*                                                                  ,
4f12.(3H).6s.6p,*,4,9,,24348.910,,,1.045,                                                                           ,
4f11.(4I*).5d.6s2,*,6,13,,24457.139,,,1.050,  25  3K*                                                                  ,
4f11.(4I*).5d.6s2,*,3,7,,24712.734,,,0.970,  49  3G*                                                                  ,
4f11.(4I*).5d.6s.6p,,8,17,,24721.193,,,1.295,                                                                           ,
4f11.(4I*).5d2.(3F) (6L*).6s,7L*,11,23,,24754.413,,,1.235,  71             :    19                          (4I*)(3F) (4M*) 5M*      ,
,*,8,17,,24883.530,,,1.120,                                                                           ,
4f12.(3H).6s.6p,*,7,15,,24943.272,,,1.160,                                                                           ,
4f11.(4I*).5d.6s.6p,,5,11,,24991.084,,,1.295,                                                                           ,
4f11.(4I*).5d.6s2,*,4,9,,25000.729,,,1.060,  29  3H*                                                                  ,
4f11.(4I*).5d2.(3F) (6F*).6s,*,4,9,,25145.891,,,1.310,  27  7F*                                                                  ,
,*,7,15,,25159.143,,,1.170,                                                                           ,
4f11.(4I*).5d.6s2,*,5,11,,25162.553,,,1.010,  21  3I*                                                                  ,
4f12.(3H<6>).5d.6s.(1D),1[5],5,11,,25167.750,,,1.225,  79                                                                       ,
4f11.(4I*).5d.6s.6p,,9,19,,25220.194,,,1.110,                                                                           ,
4f11.(4I*).5d2.(3F) (6G*).6s,*,6,13,,25268.259,,,1.185,  20  7G*                                                                  ,
4f11.(4I*).5d2.(3F) (6L*).6s,*,10,21,,25318.549,,,1.190,  32  7L*        :    28                          (4I*)(3F) (4L*) 5L*      ,
,*,5,11,,25364.012,,,1.180,                                                                           ,
4f11.(4F*).5d.6s2,*,6,13,,25392.779,,,1.075,  24  5G*                                                                  ,
4f12.(3H).6s.6p,*,3,7,,25463.519,,,0.810,                                                                           ,
4f11.(4I*).5d.6s.6p,,6,13,,25479.243,,,1.255,                                                                           ,
4f12.(3H).6s.6p.(3P*),*,7,15,,25598.286,,,1.155,  52  5I*                                                                  ,
4f11.(4I*).5d.6s.6p,,10,21,,25619.339,,,1.165,                                                                           ,
4f11.(4F*).5d.6s2,*,5,11,,25681.933,,,1.175,  21  5F*                                                                  ,
4f12.(3H<6>).5d.6s.(1D),1[7],7,15,,25705.006,,,1.125,  96                                                                       ,
4f11.5d.6s2,*,4,9,,25753.933,,,0.955,                                                                           ,
4f11.(4I*).5d.6s.6p,,7,15,,25861.232,,,1.275,                                                                           ,
4f11.(4I*).5d2.(3P) (6I*).6s,7I*,9,19,,25863.453,,,,  91                                                                       ,
4f11.(4I*).5d2.(3F) (4L*).6s,*,9,19,,25871.936,,,,  23  5L*                                                                  ,
4f12.(3H).6s.6p,*,6,13,,25880.274,,,1.150,                                                                           ,
4f12.(3H<6>).5d.6s.(1D),1[6],6,13,,25894.942,,,1.160,  90                                                                       ,
4f11.(4I*<13/2>).6s2.6p<3/2>,"(13/2,3/2)",8,17,,25942.577,,,1.160,  99                                                                       ,
4f11.(4I*<13/2>).6s2.6p<3/2>,"(13/2,3/2)",5,11,,26038.897,,,1.075,  85                                                                       ,
4f11.(4I*<13/2>).6s2.6p<3/2>,"(13/2,3/2)",6,13,,26208.982,,,1.065,"  84             :    10                          (4I*<11/2>) (11/2,1/2)   ",
4f11.(4I*<13/2>).6s2.6p<3/2>,"(13/2,3/2)",7,15,,26271.240,,,1.145,  98                                                                       ,
4f12.(3H).6s.6p,*,4,9,,26017.209,,,0.920,                                                                           ,
4f11.(4I*).5d2.(3P) (6I*).6s,*,8,17,,26093.279,,,,  40  7I*        :    32                          (4I*)(3P) (6H*) 7H*      ,
4f11.(4I*).5d.6s.6p,,9,19,,26099.600,,,1.175,                                                                           ,
4f11.(4I*).5d.6s.6p,,7,15,,26136.777,,,1.305,                                                                           ,
4f12.(3F<4>).5d.6s.(3D),,3,7,,26154.466,,,,  32  3[3]       :    17                          (3F<4>)(3D) 3[2]         ,
4f12.(3F<4>).5d.6s.(3D),,4,9,,26164.487,,,,  36  3[4]       :    27                          (3H<5>)(1D) 1[4]         ,
4f12.(3H).6s.6p.(3P*),*,5,11,,26198.837,,,1.045,  48  5H*                                                                  ,
4f12.(3H).6s.6p.(3P*),*,6,13,,26237.004,,,1.160,  38  5H*                                                                  ,
4f11.(4I*).5d.6s.6p,,8,17,,26268.076,,,1.125,                                                                           ,
,*,8,17,,26478.964,,,,                                                                           ,
4f12.(3F<4>).5d.6s.(3D),,5,11,,26554.001,,,1.200,  33  3[5]       :    28                          (3F<4>)(3D) 3[4]         ,
4f11.(4S*).5d.6s2,*,3,7,,26584.827,,,1.360,  44  5D*                                                                  ,
4f11.(4I*).5d2.(3F) (6F*).6s,5F*,5,11,,26660.001,,,1.365,  62             :    17                          (4I*)(3F) (6F*) 7F*      ,
4f12.(3F<4>).5d.6s.(3D),3[5],6,13,,26721.260,,,1.235,  50             :    13                          (3F<4>)(3D) 3[6]         ,
4f12.(3F<4>).5d.6s.(3D),3[5],4,9,,26993.949,,,,  50             :    16                          (1G<4>)(3D) 3[5]         ,
4f12.(3F<4>).5d.6s.(3D),3[5],5,11,,27467.826,,,1.190,  35             :    25                          (3F<4>)(3D) 3[4]         ,
4f11.(4I*).5d.6s.6p,,11,23,,26786.589,,,1.210,                                                                           ,
4f11.(4I*<11/2>).6s2.6p<1/2>,"(11/2,1/2)",5,11,,26830.768,,,1.070,"  57             :    12                          (2H*<11/2> 2) (11/2,1/2) ",
4f11.(4I*<11/2>).6s2.6p<1/2>,"(11/2,1/2)",6,13,,26910.890,,,1.060,"  68             :    13                          (2H*<11/2> 2) (11/2,1/2) ",
4f12.(3F<4>).5d.6s.(3D),,3,7,,26857.624,,,,  27  3[2]       :    27                          (3H<4>)(1D) 1[3]         ,
,,6,13,,26993.004,,,1.240,                                                                           ,
4f12.(3F<4>).5d.6s.(3D),,5,11,,27022.594,,,1.000,  28  3[6]       :    17                          (3F<4>)(3D) 3[4]         ,
4f11.(4I*).5d.6s.6p,,8,17,,27178.899,,,1.270,                                                                           ,
4f11.(4I*).5d.6s.6p,,9,19,,27198.075,,,1.265,                                                                           ,
,*,7,15,,27230.646,,,1.135,                                                                           ,
4f11.(4I*).5d2.(3P) .6s,*,7,15,,27306.757,,,1.225,                                                                           ,
4f12.(3F<4>).5d.6s.(3D),,6,13,,27336.241,,,1.130,  34  3[6]       :    20                          (3F<4>)(3D) 3[5]         ,
4f11.(4I*).5d.6s.6p,,10,21,,27380.309,,,1.235,                                                                           ,
4f12.(3H<5>).5d.6s.(3D)?,,4,9,,27391.885,,,,  44  3[3]       :    12                          (3F<4>)(3D).? 3[4]       ,
4f11.(4I*).5d.6s.6p,,7,15,,27459.437,,,1.250,                                                                           ,
4f11.(4I*).5d.6s.6p,,8,17,,27578.745,,,1.280,                                                                           ,
,*,6,13,,27582.017,,,1.120,                                                                           ,
4f12.(3F<4>).5d.6s.(3D),3[6],7,15,,27625.541,,,1.225,  52             :    20                          (1G<4>)(3D) 3[6]         ,
,*,4,9,,27629.917,,,1.260,                                                                           ,
4f11.(4I*).5d2.6s,*,9,19,,27674.801,,,,                                                                           ,
,,5,11,,27747.206,,,1.240,                                                                           ,
4f12.(3H).6s.6p.(3P*),*,4,9,,27777.315,,,1.020,  18  5I*                                                                  ,
,*,3,7,,27809.090,,,0.970,                                                                           ,
4f12.(3H<5>).5d.6s.(3D),3[7],7,15,,,,,,                                                                           ,
4f12.(3H<5>).5d.6s.(3D),3[7],6,13,,27819.334,,,1.030,  91                                                                       ,
4f12.(3H<5>).5d.6s.(3D),3[7],8,17,,28579.006,,,1.120, 100                                                                       ,
4f11.(4I*).5d2.(3F) (6H*).6s,*,7,15,,27822.866,,,1.255,  30  5H*        :    21                          (4I*)(1D) (4H*) 5H*      ,
4f12.(3F<4>).5d.6s.(3D)?,,3,7,,27839.291,,,,  15  3[3]       :    14                          (3H<4>)(1D) 1[3]         ,
,*,5,11,,27856.436,,,1.095,                                                                           ,
,*,6,13,,27879.416,,,1.175,                                                                           ,
,,6,13,,27932.038,,,1.105,                                                                           ,
4f11.(4I*).5d.6s.6p,,10,21,,27977.129,,,1.205,                                                                           ,
4f11.5d.6s2,*,7,15,,28017.584,,,1.080,                                                                           ,
,*,5,11,,28026.045,,,1.120,                                                                           ,
4f11.(4I*).5d.6s.6p,,9,19,,28043.271,,,1.230,                                                                           ,
4f11.(4I*).5d2.(3F) (6G*).6s,*,6,13,,28053.943,,,1.240,  28  5G*                                                                  ,
4f12.(3H).6s.6p.(3P*),*,4,9,,28082.794,,,1.075,  21  5I*                                                                  ,
4f12.(3H<5>).5d.6s.(3D)?,3[3]?,3,7,,28109.637,,,,  53             :    13                          (3H<5>)(3D)? 3[4]        ,
,*,5,11,,28129.803,,,1.040,                                                                           ,
,*,3,7,,28226.856,,,1.085,                                                                           ,
4f11.(4I*).5d.6s.6p,,7,15,,28288.072,,,1.180,                                                                           ,
4f11.(4F*).5d.6s2,*,3,7,,28290.396,,,1.140,                                                                           ,
,*,4,9,,28357.384,,,1.250,                                                                           ,
4f11.(4I*).5d.6s.6p,,8,17,,28397.139,,,1.185,                                                                           ,
4f12.(3H<5>).5d.6s.(3D)?,,4,9,,28405.430,,,,  36  3[3]       :    16                          (3F<4>)(3D)? 3[4]        ,
4f11.(4I*).5d.6s.6p,,9,19,,28406.458,,,1.195,                                                                           ,
4f11.5d.6s.6p,,5,11,,28516.337,,,1.175,                                                                           ,
4f11.(4I*).5d.6s.6p,,10,21,,28598.169,,,1.235,                                                                           ,
,*,4,9,,28640.277,,,1.220,                                                                           ,
4f11.5d.6s.6p,,8,17,,28699.849,,,1.180,                                                                           ,
4f11.(4I*<9/2>).6s2.6p<1/2>?,"(9/2,1/2)?",4,9,,28754.019,,,,"  39             :    17                          (2H*<9/2> 2)? (9/2,1/2)  ",
4f11.(4I*<9/2>).6s2.6p<1/2>?,"(9/2,1/2)?",5,11,,28980.740,,,,"  44             :    19                          (2H*<9/2> 2)? (9/2,1/2)  ",
4f12.(3H).6s.6p.(3P*),*,2,5,,28789.099,,,0.630,  27  5G*                                                                  ,
4f11.5d.6s.6p,,9,19,,28839.974,,,1.160,                                                                           ,
,*,6,13,,28854.941,,,1.190,                                                                           ,
4f11.(4I*).5d2.(1D) (4I*).6s,*,8,17,,28876.246,,,1.210,  19  5I*        :    17                          (4I*)(3F) (6K*) 7K*      ,
4f11.5d.6s.6p,,7,15,,28918.439,,,1.140,                                                                           ,
4f12.(3F).6s.6p,*,3,7,,28996.512,,,1.080,                                                                           ,
4f11.(4I*).5d.6s.6p,,11,23,,29013.821,,,1.230,                                                                           ,
4f12.(3H<5>).5d.6s.(3D),3[4],5,11,,29069.482,,,1.195,  76                                                                       ,
4f12.(3H<5>).5d.6s.(3D),3[4],4,9,,29269.579,,,1.110,  64                                                                       ,
4f12.(3H<5>).5d.6s.(3D),3[4],3,7,,29422.769,,,,  53             :    10                          (3H<5>)(3D) 3[3]         ,
4f11.(4F*).5d.6s2,*,2,5,,29079.597,,,0.830,  32  5G*                                                                  ,
,,6,13,,29138.739,,,1.135,                                                                           ,
,*,6,13,,29152.796,,,1.175,                                                                           ,
,,9,19,,29201.811,,,1.150,                                                                           ,
4f11.(4F*).5d.6s2,*,5,11,,29272.207,,,1.115,  38  5H*                                                                  ,
4f11.(4I*).5d.6s.6p,,12,25,,29280.254,,,,                                                                           ,
4f12.(3H<5>).5d.6s.(3D),3[6],5,11,,29372.716,,,0.955,  54             :    31                          (3H<5>)(3D) 3[5]         ,
4f12.(3H<5>).5d.6s.(3D),3[6],6,13,,29445.385,,,1.130,  43             :    43                          (3H<5>)(3D) 3[5]         ,
4f12.(3H<5>).5d.6s.(3D),3[6],7,15,,30091.528,,,1.165,  92                                                                       ,
4f11.(4I*).5d2.(1D) (4G*).6s,*,6,13,,29422.053,,,1.105,  28  5G*                                                                  ,
,,8,17,,29451.894,,,1.270,                                                                           ,
4f11.(4F*).5d.6s2,*,3,7,,29460.864,,,1.050,  26  5G*                                                                  ,
4f11.(4F*).5d.6s2,*,1,3,,29469.818,,,0.535,  25  5F*                                                                  ,
,*,4,9,,29514.032,,,1.235,                                                                           ,
4f11.(4F*).5d.6s2,*,5,11,,29550.807,,,1.150,  37  5G*                                                                  ,
4f12.6s.6p,*,6,13,,29561.425,,,1.130,                                                                           ,
4f12.(3F).6s.6p.(3P*),*,4,9,,29594.740,,,1.170,  35  5G*                                                                  ,
4f12.(3F).6s.6p.(3P*),*,2,5,,29596.155,,,0.960,  37  5F*                                                                  ,
,*,3,7,,29600.881,,,0.965,                                                                           ,
4f11.(4I*).5d.6s.6p,,10,21,,29648.807,,,1.205,                                                                           ,
4f11.(4I*<11/2>).6s2.6p<3/2>,"(11/2,3/2)",7,15,,29681.661,,,1.070,"  83             :    15                          (2H*<11/2> 2) (11/2,3/2) ",
4f11.(4I*<11/2>).6s2.6p<3/2>,"(11/2,3/2)",4,9,,29682.975,,,,"  71             :    11                          (2H*<11/2> 2) (11/2,3/2) ",
4f11.(4I*<11/2>).6s2.6p<3/2>,"(11/2,3/2)",5,11,,29829.740,,,1.020,"  71             :    13                          (2H*<11/2> 2) (11/2,3/2) ",
4f11.(4I*<11/2>).6s2.6p<3/2>,"(11/2,3/2)",6,13,,29989.842,,,1.140,"  74             :    14                          (2H*<11/2> 2) (11/2,3/2) ",
,,8,17,,29760.553,,,1.115,                                                                           ,
,*,5,11,,29794.862,,,1.100,                                                                           ,
,,6,13,,29801.226,,,1.185,                                                                           ,
,*,4,9,,29804.517,,,1.100,                                                                           ,
4f11.(4I*).5d2.(3F) (6M*).6s,*,8,17,,29805.130,,,,  18  7M*        :    15                          (4I*)(3F) (4M*) 5M*      ,
,*,3,7,,29830.664,,,1.020,                                                                           ,
,*,5,11,,29894.203,,,1.195,                                                                           ,
4f12.(3F<4>).5d.6s.(1D),1[5],5,11,,29907.781,,,1.095,  66             :    18                          (1G<4>)(1D) 1[5]         ,
,,8,17,,29930.780,,,1.215,                                                                           ,
4f12.(3F).6s.6p.(3P*),*,1,3,,29939.501,,,0.270,  53  5F*                                                                  ,
,,7,15,,29967.871,,,1.235,                                                                           ,
,,4,9,,29973.606,,,,                                                                           ,
4f11.5d.6s2,*,6,13,,30007.369,,,1.090,                                                                           ,
,*,4,9,,30010.262,,,1.255,                                                                           ,
4f11.(4I*).5d2.(3F) (6K*).6s,*,6,13,,30088.200,,,1.120,  20  7K*                                                                  ,
4f11.(4F*).5d.6s2,*,4,9,,30105.496,,,1.095,  23  5H*                                                                  ,
,,10,21,,30108.818,,,1.250,                                                                           ,
