Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""""","=""*""","=""4""","=""""","=""24259.77463""","=""""","=""0.00008""","=""1.040""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""24274.71139""","=""""","=""0.00010""","=""""","=""                                                        ""","=""L18702,L1056"""
"=""""","=""*""","=""2""","=""""","=""24307.74711""","=""""","=""0.00006""","=""1.515""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""24381.33337""","=""""","=""0.00004""","=""1.255""","=""                                                        ""","=""L18702,L17451"""
"=""5f.6d.7s.7p""","=""5H""","=""3""","=""""","=""24399.11564""","=""""","=""0.00005""","=""0.825""","=""                                                        ""","=""L18702,L1056"""
"=""5f.6d.7s.7p""","=""5H""","=""4""","=""""","=""25405.16237""","=""""","=""0.00007""","=""0.925""","=""                                                        ""","=""L18702,L1056"""
"=""5f.6d.7s.7p""","=""5H""","=""5""","=""""","=""26380.54194""","=""""","=""0.00006""","=""1.025""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d.7s.7p""","=""5H""","=""3""","=""""","=""27343.74101""","=""""","=""0.00006""","=""0.695""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d.7s.7p""","=""5H""","=""4""","=""""","=""28845.56513""","=""""","=""0.00007""","=""0.980""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d.7s.7p""","=""5H""","=""6""","=""""","=""29552.51939""","=""""","=""0.00008""","=""1.185""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d.7s.7p""","=""5H""","=""5""","=""""","=""29684.20065""","=""""","=""0.00007""","=""1.175""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d.7s.7p""","=""5H""","=""6""","=""""","=""30930.44068""","=""""","=""0.00008""","=""1.200""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d.7s.7p""","=""5H""","=""7""","=""""","=""32294.49368""","=""""","=""0.00012""","=""1.235""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""24421.05861""","=""""","=""0.00009""","=""1.170""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""24561.65178""","=""""","=""0.00004""","=""1.190""","=""                                                        ""","=""L18702,L17451"""
"=""6d3.(2D1).7s""","=""3D""","=""1""","=""""","=""24627.87473""","=""""","=""0.00014""","=""0.505""","=""  58                         :    29  6d3.(2D2).7s 3D   ""","=""L18702,u39"""
"=""6d3.(2D1).7s""","=""3D""","=""2""","=""""","=""24671.89582""","=""""","=""0.00017""","=""1.110""","=""  57                         :    21  6d3.(2D2).7s 3D   ""","=""L18702,u39"""
"=""6d3.(2D1).7s""","=""3D""","=""3""","=""""","=""24915.01853""","=""""","=""0.00009""","=""1.185""","=""  67                         :     8  6d3.(2F).7s  1F   ""","=""L18702,u39"""
"=""""","=""*""","=""5""","=""""","=""24701.04375""","=""""","=""0.00009""","=""1.135""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""3""","=""""","=""24769.71573""","=""""","=""0.00005""","=""1.140""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""1""","=""""","=""24838.92167""","=""""","=""0.00009""","=""0.765""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""3I*""","=""6""","=""""","=""24850.30814""","=""""","=""0.00010""","=""""","=""                                                        ""","=""L18702,L1056"""
"=""""","=""*""","=""1""","=""""","=""24880.22058""","=""""","=""0.00018""","=""0.790""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""24981.11021""","=""""","=""0.00005""","=""1.080""","=""                                                        ""","=""L18702,L17451"""
"=""5f.6d2.7s""","=""*""","=""7""","=""""","=""25180.04445""","=""""","=""0.00010""","=""1.16 ""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""2""","=""""","=""25306.76154""","=""""","=""0.00015""","=""1.165""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""25321.91918""","=""""","=""0.00010""","=""1.390""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""6""","=""""","=""25336.49797""","=""""","=""0.00018""","=""1.085""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""4""","=""""","=""25355.57481""","=""""","=""0.00009""","=""1.07""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""25442.68552""","=""""","=""0.00005""","=""1.090""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""25526.31045""","=""""","=""0.00018""","=""1.065""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""25575.04516""","=""""","=""0.00010""","=""1.050""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""5""","=""""","=""25690.47345""","=""""","=""0.00006""","=""1.215""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""25703.40095""","=""""","=""0.00008""","=""1.160""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""25753.93805""","=""""","=""0.00005""","=""1.140""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1 or 2""","=""""","=""25806.5369""","=""""","=""0.0005""","=""""","=""                                                        ""","=""L18702"""
"=""""","=""*""","=""1""","=""""","=""25809.30337""","=""""","=""0.00018""","=""1.565""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""25877.50128""","=""""","=""0.00012""","=""1.040""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""25890.39529""","=""""","=""0.00007""","=""1.120""","=""                                                        ""","=""L18702,L16199"""
"=""6d4""","=""3H""","=""4""","=""""","=""25923.02352""","=""""","=""0.00007""","=""0.965""","=""  58                         :    11  6d4          5D   ""","=""L18702,u39"""
"=""6d4""","=""3H""","=""5""","=""""","=""27591.80212""","=""""","=""0.00009""","=""1.085""","=""  79                         :    19  6d4          3G   ""","=""L18702,u39"""
"=""6d4""","=""3H""","=""6""","=""""","=""27971.66875""","=""""","=""0.00016""","=""1.125""","=""  70                         :    29  6d4          1I   ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""26036.34930""","=""""","=""0.00014""","=""0.955""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""26048.54211""","=""""","=""0.00006""","=""1.120""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""26096.98491""","=""""","=""0.00007""","=""1.005""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""1""","=""""","=""26111.53886""","=""""","=""0.00011""","=""0.375""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""26113.26894""","=""""","=""0.00015""","=""0.980""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""4""","=""""","=""26255.58209""","=""""","=""0.00006""","=""1.035""","=""                                                        ""","=""L18702,L16199"""
"=""6d2.7s.7p""","=""3D*""","=""1""","=""""","=""26287.04940""","=""""","=""0.0003""","=""0.710""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""26363.10178""","=""""","=""0.00007""","=""1.040""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""26384.92556""","=""""","=""0.00012""","=""1.065""","=""                                                        ""","=""L18702,L17451"""
"=""6d4""","=""""","=""0""","=""""","=""26479.8580""","=""""","=""0.0004""","=""0.0""","=""  27  6d4 3P1                :    18  6d4          5D   ""","=""L18702,u39"""
"=""6d3.(2D1).7s""","=""1D""","=""2""","=""""","=""26504.25448""","=""""","=""0.0004""","=""1.015""","=""  61                         :    12  6d4          1D1  ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""26508.02820""","=""""","=""0.00009""","=""1.075""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""5""","=""""","=""26645.40609""","=""""","=""0.00023""","=""""","=""                                                        ""","=""L18702,L1056"""
"=""""","=""*""","=""2""","=""""","=""26651.82788""","=""""","=""0.00018""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""26790.42715""","=""""","=""0.00006""","=""1.135""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""3""","=""""","=""26796.07511""","=""""","=""0.00006""","=""0.815""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""0""","=""""","=""26882.5383""","=""""","=""0.0003""","=""0.0""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""5""","=""""","=""26953.26182""","=""""","=""0.00025""","=""1.120""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""4""","=""""","=""26971.46312""","=""""","=""0.00006""","=""1.030""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""26995.77389""","=""""","=""0.00016""","=""1.170""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""3""","=""""","=""27044.22163""","=""""","=""0.00007""","=""1.175""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""2""","=""""","=""27061.41472""","=""""","=""0.00024""","=""0.995""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""6""","=""""","=""27084.47278""","=""""","=""0.00018""","=""1.185""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""1""","=""""","=""27087.98061""","=""""","=""0.00024""","=""1.165""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""27260.16801""","=""""","=""0.00011""","=""1.125""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""27266.02670""","=""""","=""0.00006""","=""1.155""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""27297.5790""","=""""","=""0.0003""","=""0.615""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""27317.39056""","=""""","=""0.00022""","=""1.080""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""27447.74347""","=""""","=""0.0003""","=""1.070""","=""                                                        ""","=""L18702,L16199"""
"=""5f2.7s2""","=""3H""","=""4""","=""""","=""27495.58911""","=""""","=""0.00008""","=""1.005""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""4""","=""""","=""27521.52753""","=""""","=""0.00005""","=""0.925""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""27566.85363""","=""""","=""0.00010""","=""0.815""","=""                                                        ""","=""L18702,L16199"""
"=""6d4""","=""3G""","=""3""","=""""","=""27612.27129""","=""""","=""0.00010""","=""0.920""","=""  66                         :    12  6d4          3F1  ""","=""L18702,u39"""
"=""6d4""","=""3G""","=""4""","=""""","=""29104.00388""","=""""","=""0.00022""","=""0.995""","=""  64                         :    13  6d4          3H   ""","=""L18702,u39"""
"=""6d4""","=""3G""","=""5""","=""""","=""31030.59080""","=""""","=""0.00021""","=""1.155""","=""  79                         :    20  6d4          3H   ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""27670.96178""","=""""","=""0.00015""","=""1.210""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""27674.32522""","=""""","=""0.00021""","=""1.095""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""27784.36557""","=""""","=""0.00015""","=""0.870""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""5""","=""""","=""27852.74095""","=""""","=""0.00005""","=""1.270""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""27948.60753""","=""""","=""0.00008""","=""1.255""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""27980.68586""","=""""","=""0.00009""","=""1.035""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""28024.68756""","=""""","=""0.0004""","=""1.025""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""5""","=""""","=""28034.00813""","=""""","=""0.00006""","=""1.075""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""28140.86799""","=""""","=""0.00007""","=""1.220""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""6""","=""""","=""28188.34547""","=""""","=""0.0003""","=""""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""0""","=""""","=""28206.9782""","=""""","=""0.0006""","=""0.0""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""2""","=""""","=""28273.21842""","=""""","=""0.00009""","=""0.840""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""28321.00884""","=""""","=""0.00014""","=""1.110""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""1""","=""""","=""28346.81854""","=""""","=""0.00023""","=""""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""2""","=""""","=""28347.54723""","=""""","=""0.00018""","=""1.540""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""3""","=""""","=""28358.39555""","=""""","=""0.00009""","=""1.180""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""28372.71076""","=""""","=""0.00021""","=""1.805""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""1""","=""""","=""28450.51635""","=""""","=""0.00013""","=""1.195""","=""                                                        ""","=""L18702,L5951"""
"=""""","=""*""","=""4""","=""""","=""28480.16113""","=""""","=""0.0003""","=""1.020""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""2""","=""""","=""28513.29787""","=""""","=""0.00023""","=""1.100""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""7""","=""""","=""28518.30342""","=""""","=""0.00019""","=""""","=""                                                        ""","=""L18702,u39"""
"=""6d4""","=""""","=""2""","=""""","=""28531.05121""","=""""","=""0.00010""","=""0.910""","=""  44  6d4 3F2                :    33  6d4          3F1  ""","=""L18702,u39"""
"=""""","=""""","=""4""","=""""","=""28562.66485""","=""""","=""0.00009""","=""1.035""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""28589.30942""","=""""","=""0.00018""","=""1.170""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""1""","=""""","=""28649.14156""","=""""","=""0.0003""","=""1.085""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""28673.43441""","=""""","=""0.0003""","=""1.130""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""28676.24203""","=""""","=""0.00025""","=""1.080""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""28679.25957""","=""""","=""0.00013""","=""0.960""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""4""","=""""","=""28680.73627""","=""""","=""0.00007""","=""1.190""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""28882.45742""","=""""","=""0.00015""","=""0.860""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""28884.95681""","=""""","=""0.00012""","=""1.190""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""28917.95572""","=""""","=""0.00018""","=""0.950""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""28932.65158""","=""""","=""0.00013""","=""1.110""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""3""","=""""","=""28934.90819""","=""""","=""0.00010""","=""1.025""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""29050.73523""","=""""","=""0.00015""","=""1.120""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""1""","=""""","=""29097.59262""","=""""","=""0.00017""","=""0.975""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""6 or 5""","=""""","=""29123.8479""","=""""","=""0.0003""","=""""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""5""","=""""","=""29141.53019""","=""""","=""0.00007""","=""1.075""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""1""","=""""","=""29157.0908""","=""""","=""0.0003""","=""0.880""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""3""","=""""","=""29157.87692""","=""""","=""0.00019""","=""1.215""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""1""","=""""","=""29197.32496""","=""""","=""0.0003""","=""1.150""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""2""","=""""","=""29197.90600""","=""""","=""0.00022""","=""1.375""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""2""","=""""","=""29252.78674""","=""""","=""0.00023""","=""0.980""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""0""","=""""","=""29299.74563""","=""""","=""0.0003""","=""0.0""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""4""","=""""","=""29310.01688""","=""""","=""0.00019""","=""1.045""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""5 or 6 or 7""","=""""","=""29397.1521""","=""""","=""0.0003""","=""""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""2""","=""""","=""29418.39044""","=""""","=""0.00012""","=""1.040""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""29419.23183""","=""""","=""0.00014""","=""1.685""","=""                                                        ""","=""L18702,L3552"""
"=""6d4""","=""""","=""1""","=""""","=""29422.08479""","=""""","=""0.00025""","=""1.100""","=""  37  6d4 3P1                :    27  6d4          3P2  ""","=""L18702,u39"""
"=""""","=""*""","=""1""","=""""","=""29640.2566""","=""""","=""0.0003""","=""0.945""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""29650.95804""","=""""","=""0.00012""","=""0.835""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""29686.36795""","=""""","=""0.00021""","=""1.260""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""5""","=""""","=""29711.62048""","=""""","=""0.0003""","=""1.195""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""5""","=""""","=""29733.32304""","=""""","=""0.00015""","=""1.180""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""29744.51997""","=""""","=""0.00018""","=""1.135""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""29756.39860""","=""""","=""0.00008""","=""1.095""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""29835.04913""","=""""","=""0.00011""","=""1.065""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""29849.16255""","=""""","=""0.00010""","=""1.030""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""2""","=""""","=""29853.14415""","=""""","=""0.0003""","=""0.915""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""4""","=""""","=""29881.45655""","=""""","=""0.00007""","=""1.155""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""1""","=""""","=""29961.79723""","=""""","=""0.00025""","=""1.340""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""3""","=""""","=""30011.34827""","=""""","=""0.00010""","=""1.065""","=""                                                        ""","=""L18702,L16199"""
"=""6d4""","=""""","=""4""","=""""","=""30014.32907""","=""""","=""0.00018""","=""""","=""  26  6d4 3F2                :    19  6d4          1G2  ""","=""L18702,u39"""
"=""""","=""*""","=""3""","=""""","=""30017.09677""","=""""","=""0.0003""","=""1.120""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""2""","=""""","=""30132.64625""","=""""","=""0.00013""","=""0.735""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""30160.00425""","=""""","=""0.00024""","=""1.110""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""30208.5794""","=""""","=""0.0004""","=""1.095""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""30255.45106""","=""""","=""0.00024""","=""1.090""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""30281.0099""","=""""","=""0.0003""","=""1.470""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""1""","=""""","=""30286.90016""","=""""","=""0.00020""","=""0.620""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""6""","=""""","=""30372.71524""","=""""","=""0.00010""","=""1.155""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""30508.00424""","=""""","=""0.00008""","=""1.110""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""5""","=""""","=""30517.10597""","=""""","=""0.00010""","=""1.180""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""4""","=""""","=""30517.38856""","=""""","=""0.0003""","=""1.450""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""2""","=""""","=""30544.56459""","=""""","=""0.00020""","=""0.980""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""30552.50463""","=""""","=""0.00011""","=""1.205""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""30553.29269""","=""""","=""0.0003""","=""1.045""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""6""","=""""","=""30572.95496""","=""""","=""0.00018""","=""1.145""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""0""","=""""","=""30613.6337""","=""""","=""0.0013""","=""0.0""","=""                                                        ""","=""L18702,L3552"""
"=""6d4""","=""""","=""3""","=""""","=""30651.16019""","=""""","=""0.00019""","=""1.055""","=""  38  6d4 3F2                :    27  6d4          3G   ""","=""L18702,u39"""
"=""""","=""*""","=""1""","=""""","=""30723.8126""","=""""","=""0.0007""","=""1.060""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""2""","=""""","=""30758.01183""","=""""","=""0.00015""","=""0.990""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""30761.71803""","=""""","=""0.0003""","=""1.190""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""*""","=""5""","=""""","=""30788.17715""","=""""","=""0.00016""","=""1.190""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""30812.9877""","=""""","=""0.0003""","=""0.930""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""1""","=""""","=""30889.93430""","=""""","=""0.00022""","=""0.735""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""30928.7370""","=""""","=""0.0003""","=""0.980""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""3""","=""""","=""30964.65395""","=""""","=""0.00020""","=""1.150""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""30971.23650""","=""""","=""0.00012""","=""""","=""                                                        ""","=""L18702,L1056"""
"=""""","=""*""","=""3""","=""""","=""30990.51628""","=""""","=""0.00020""","=""1.100""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""31019.11347""","=""""","=""0.00023""","=""1.195""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""2""","=""""","=""31075.9083""","=""""","=""0.0006""","=""1.330""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""6""","=""""","=""31083.4857""","=""""","=""0.0003""","=""1.180""","=""                                                        ""","=""L18702,u39"""
"=""6d4""","=""3D""","=""2""","=""""","=""31095.8313""","=""""","=""0.0005""","=""1.330""","=""  53                         :    12  6d4          3P1  ""","=""L18702,u39"""
"=""6d4""","=""3D""","=""3""","=""""","=""31141.79438""","=""""","=""0.00016""","=""1.090""","=""  66                         :    17  6d4          3F2  ""","=""L18702,u39"""
"=""""","=""*""","=""5""","=""""","=""31141.25221""","=""""","=""0.00024""","=""0.950""","=""                                                        ""","=""L18702,L16199"""
"=""5f.6d3""","=""5I*""","=""4""","=""""","=""31194.70265""","=""""","=""0.0003""","=""0.735""","=""                                                        ""","=""L18702,u39"""
"=""5f.6d3""","=""5I*""","=""5""","=""""","=""32686.67668""","=""""","=""0.0003""","=""0.915""","=""                                                        ""","=""L18702,u39"""
"=""6d4""","=""1I""","=""6""","=""""","=""31210.27358""","=""""","=""0.00016""","=""""","=""  71                         :    29  6d4          3H   ""","=""L18702,u39"""
"=""""","=""""","=""2""","=""""","=""31245.88778""","=""""","=""0.0003""","=""1.340""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""3""","=""""","=""31265.63604""","=""""","=""0.0003""","=""1.080""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""31271.00174""","=""""","=""0.00014""","=""1.085""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""31283.11407""","=""""","=""0.00024""","=""1.110""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""4""","=""""","=""31326.97478""","=""""","=""0.00024""","=""1.150""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""0""","=""""","=""31354.0791""","=""""","=""0.0011""","=""0.0""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""1""","=""""","=""31429.25358""","=""""","=""0.0003""","=""1.295""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""31523.9340""","=""""","=""0.0003""","=""1.095""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""3""","=""""","=""31537.24226""","=""""","=""0.00017""","=""0.890""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""31599.2726""","=""""","=""0.0004""","=""1.220""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""5""","=""""","=""31626.82622""","=""""","=""0.00024""","=""1.120""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""*""","=""4""","=""""","=""31671.1510""","=""""","=""0.0004""","=""1.180""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""1""","=""""","=""31712.7273""","=""""","=""0.0005""","=""1.170""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""6""","=""""","=""31715.78811""","=""""","=""0.00010""","=""1.210""","=""                                                        ""","=""L18702,u39"""
"=""""","=""*""","=""5""","=""""","=""31716.59227""","=""""","=""0.00024""","=""1.125""","=""                                                        ""","=""L18702,L3552"""
"=""""","=""""","=""3""","=""""","=""31774.59439""","=""""","=""0.00016""","=""1.050""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""3""","=""""","=""31780.86008""","=""""","=""0.0004""","=""1.175""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""4""","=""""","=""31793.69851""","=""""","=""0.00014""","=""1.095""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""2""","=""""","=""31870.0925""","=""""","=""0.0003""","=""0.950""","=""                                                        ""","=""L18702,L17451"""
"=""""","=""""","=""1""","=""""","=""31914.3149""","=""""","=""0.0003""","=""0.980""","=""                                                        ""","=""L18702,u39"""
"=""""","=""""","=""3""","=""""","=""31929.50145""","=""""","=""0.00019""","=""1.145""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""*""","=""4""","=""""","=""31953.46618""","=""""","=""0.0003""","=""1.085""","=""                                                        ""","=""L18702,L16199"""
"=""""","=""""","=""4""","=""""","=""31995.65103""","=""""","=""0.00017""","=""0.935""","=""                                                        ""","=""L18702,L16199"""
