Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
5p3.(4S*).5d,3D*,1,3,,58746.074,,0.005,0.532(4),  88                         :     3  5p3.(2D*).6s      3D*  ,L3682
5p3.(4S*).5d,3D*,3,7,,58826.951,,0.005,1.310(10),  86                         :     4  5p3.(2D*).6s      3D*  ,L3682
5p3.(4S*).7s,5S*,2,5,,60629.789,,0.005,1.957(2),  92                         :     6  5p3.(2P*).7s      3P*  ,L3682
5p3.(4S*).7s,3S*,1,3,,61133.258,,0.005,1.920(1),  90                         :     4  5p3.(2P*).7s      1P*  ,L3682
5p3.(2D*).5d,3P*,2,5,,63296.823,,0.005,1.456(3),  38                         :    14  5s.5p5            3P*  ,L3682
5p3.(2D*).5d,3P*,1,3,,68611.963,,0.005,,  34                         :    13  5p3.(2D*).5d      1P*  ,"L3682,L5813,L5704"
5p3.(4S*).7p,a 5P,1,3,,63556.707,,0.005,1.704(4),  44  5p3.(4S*).7p 5P        :    25  5p3.(4S*).7p      3P   ,L3682
5p3.(4S*).7p,5P,2,5,,63610.819,,0.005,1.709(10),  80                         :    10  5p3.(4S*).7p      3P   ,L3682
5p3.(4S*).7p,5P,3,7,,63741.112,,0.005,1.63(2),  93                         :     6  5p3.(2P*).7p      3D   ,L3682
5p3.(4S*).7p,b 5P,1,3,,63669.944,,0.005,1.764(15),  46  5p3.(4S*).7p 5P        :    19  5p3.(2D*).6p      3D   ,L3682
5p3.(4S*).7p,3P,2,5,,63921.485,,0.005,1.47(3),  80                         :    11  5p3.(4S*).7p      5P   ,L3682
5p3.(4S*).7p,3P,0,1,,63982.463,,0.005,,  89                         :     4  5p3.(2P*).7p      1S   ,L3682
5p3.(4S*).7p,3P,1,3,,64088.997,,0.005,1.235(18),  53                         :    23  5p3.(2D*).6p      3D   ,L3682
5p3.(4S*).6d,5D*,0,1,,63965.112,,0.005,,  90                         :     5  5p3.(2P*).6d      3P*  ,L3682
5p3.(4S*).6d,5D*,1,3,,63993.546,,0.005,1.475(5),  88                         :     4  5p3.(2P*).6d      3P*  ,L3682
5p3.(4S*).6d,5D*,3,7,,64047.613,,0.005,1.475(10),  90                         :     4  5p3.(2P*).6d      3D*  ,L3682
5p3.(4S*).6d,5D*,2,5,,64058.790,,0.005,1.44(2),  90                         :     3  5p3.(4S*).5d      5D*  ,L3682
5p3.(4S*).6d,5D*,4,9,,64062.377,,0.005,1.48(1),  90                         :     5  5p3.(2P*).6d      3F*  ,L3682
5p3.(2D*).5d,1P*,1,3,,64308.139,,0.005,,  30                         :    13  5p3.(2D*).5d      3P*  ,L3682
5p3.(4S*).6d,3D*,2,5,,64437.650,,0.005,1.125(10),  51                         :    13  5p3.(2D*).5d      3F*  ,L3682
5p3.(4S*).6d,3D*,3,7,,64622.877,,0.005,1.30(1),  67                         :    12  5p3.(2D*).5d      3D*  ,L3682
5p3.(4S*).6d,3D*,1,3,,64826.491,,0.005,,  78                         :     4  5p3.(2P*).6d      1P*  ,L3682
5p3.(2D*).6p,3F,2,5,,64564.479,,0.005,0.815(5),  72                         :     7  5p3.(2D*).6p      3D   ,L3682
5p3.(2D*).6p,3F,3,7,,64921.211,,0.005,1.111(5),  50                         :    30  5p3.(2D*).6p      1F   ,L3682
5p3.(2D*).6p,3F,4,9,,66972.585,,0.005,1.25(1),  99                                                         ,L3682
5p3.(2D*).6p,3D,2,5,,64900.247,,0.005,1.206(7),  59                         :     9  5p3.(4S*).7p      3P   ,L3682
5p3.(2D*).6p,3D,3,7,,66548.089,,0.005,1.173(6),  57                         :    22  5p3.(2D*).6p      3F   ,L3682
5p3.(4S*).4f,5F,4,9,,65695.713,,0.005,1.14,  84                         :     8  5p3.(4S*).4f      3F   ,L3682
5p3.(4S*).4f,5F,3,7,,65696.534,,0.005,1.16(2),  51                         :    41  5p3.(4S*).4f      3F   ,L3682
5p3.(4S*).4f,5F,1,3,,65703.814,,0.005,0.38(2),  66                         :     9  5p3.(2D*).6p      1P   ,L3682
5p3.(4S*).4f,5F,5,11,,65708.569,,0.005,1.39(2),  93                         :     6  5p3.(4S*).4f      3G   ,L3682
5p3.(4S*).4f,5F,2,5,,65710.288,,0.005,0.945(10),  82                         :    10  5p3.(4S*).4f      3F   ,L3682
5p3.(4S*).4f,3F,3,7,,65714.473,,0.005,1.10(2),  51                         :    40  5p3.(4S*).4f      5F   ,L3682
5p3.(4S*).4f,3F,4,9,,65715.198,,0.005,1.24(2),  84                         :     8  5p3.(4S*).4f      5F   ,L3682
5p3.(4S*).4f,3F,2,5,,65719.741,,0.005,0.72(4),  82                         :    11  5p3.(4S*).4f      5F   ,L3682
5p3.(2D*).6p,1P,1,3,,65738.652,,0.005,0.84(5),  24                         :    26  5p3.(4S*).4f      5F   ,L3682
5p3.(4S*).8s,5S*,2,5,,65932.819,,0.005,,  85                         :     6  5p3.(2P*).8s      3P*  ,L3682
5p3.(2D*).6p,3P,0,1,,66003.855,,0.005,,  70                         :     9  5p3.(4S*).8p      3P   ,L3682
5p3.(2D*).6p,3P,1,3,,66958.335,,0.005,,  24                         :    36  5p3.(4S*).8p      3P   ,L3682
5p3.(2D*).6p,3P,2,5,,66999.975,,0.005,,  35                         :    42  5p3.(4S*).8p      3P   ,L3682
5p3.(4S*).8s,3S*,1,3,,66109.556,,0.005,,  90                         :     4  5p3.(2P*).8s      1P*  ,L3682
5p3.(2D*).6p,1F,3,7,,66938.121,,0.005,1.19(1),  41                         :    40  5p3.(2D*).6p      3D   ,L3682
5p3.(4S*).7d,5D*,4,9,,67420.1,,0.6,,  89                         :     7  5p3.(2P*).7d      3F*  ,L3315
5p3.(4S*).7d,5D*,3,7,,67428.3,,0.5,,  89                         :     4  5p3.(2P*).7d      3D*  ,"L5789,L5813,L3315"
5p3.(4S*).8p,3P,2,5,,67700.107,,0.005,,  46                         :    22  5p3.(2D*).6p      3P   ,L3682
5p3.(4S*).5f,5F,3,7,,68216.527,,0.005,,  91                         :     4  5p3.(2P*).5f      3F   ,L3682
5p3.(4S*).5f,5F,4,9,,68216.843,,0.005,,  91                         :     4  5p3.(2P*).5f      3F   ,L3682
5p3.(4S*).5f,5F,2,5,,68217.456,,0.005,,  83                         :     9  5p3.(2P*).5f      3F   ,L3682
5p3.(4S*).5f,5F,5,11,,68217.685,,0.005,,  93                         :     6  5p3.(2P*).5f      3G   ,L3682
5p3.(4S*).5f,3F,3,7,,68222.089,,0.005,,  91                         :     4  5p3.(2P*).5f      1F   ,L3682
5p3.(4S*).9s,5S*,2,5,,68362.604,,0.005,,  91                         :     7  5p3.(2P*).9s      3P*  ,L3682
5p3.(4S*).9s,3S*,1,3,,68407.675,,0.005,,  78                         :     8  5p3.(2D*).5d      3S*  ,L3682
5p3.(2D*).6p,1D,2,5,,68603.861,,0.005,1.13(20),  63                         :    18  5p3.(2D*).6p      3P   ,"L3682,L5813"
5p3.(4S*).8d,3D*,3,7,,68761.185,,0.010,,  51                         :    20  5p3.(2D*).5d      3D*  ,"L3682,L5789,L5704"
5p3.(4S*).8d,3D*,1,3,,68920.236,,0.005,,  60                         :     9  5p3.(2P*).6s      1P*  ,"L3682,L5813"
5p3.(4S*).8d,5D*,3,7,,69142.335,,0.007,,  89                         :     4  5p3.(2P*).8d      3D*  ,"L5789,L3315,L3685"
5p3.(4S*).8d,5D*,4,9,,69156.190,,0.010,,  90                         :     6  5p3.(2P*).8d      3F*  ,"L3315,L3682"
5p3.(4S*).10s,3S*,1,3,,69621.3,,0.6,,  60                         :     7  5p3.(4S*).9d      3D*  ,"L5789,L5704"
5p3.(4S*).10s,5S*,2,5,,69667.7,,0.2,,  90                         :     7  5p3.(2P*).10s     3P*  ,"L5789,L5813"
5p3.(4S*).9d,5D*,3,7,,70134.1,,0.5,,  88                         :     4  5p3.(2P*).9d      3D*  ,L3315
5p3.(4S*).9d,5D*,2,5,,70140.3,,0.3,,  45                         :    24  5p3.(2D*).5d      1D*  ,"L5789,L5813,L3315"
5p3.(4S*).9d,5D*,4,9,,70141.145,,0.020,,  91                         :     7  5p3.(2P*).9d      3F*  ,"L3315,L5789,L3682"
5p3.(4S*).11s,5S*,2,5,,70460.0,,0.2,,  67                         :    13  5p3.(4S*).9d      3D*  ,"L5789,L5813"
5p3.(4S*).11s,3S*,1,3,,70466.7,,0.5,,  66                         :    10  5p3.(4S*).9d      3D*  ,L5789
5p3.(4S*).10d,5D*,3,7,,70763.9,,0.3,,  86                         :     4  5p3.(2P*).10d     3D*  ,"L5789,L5813"
5p3.(4S*).10d,5D*,4,9,,70764.2,,0.6,,  91                         :     7  5p3.(2P*).10d     3F*  ,L3315
5p3.(4S*).12s,5S*,2,5,,70934.6,,0.9,,  91                         :     7  5p3.(2P*).12s     3P*  ,L5789
5p3.(4S*).12s,3S*,1,3,,70937.3,,0.9,,  59                         :    13  5p3.(2D*).7s      3D*  ,L5789
5p3.(4S*).11d,5D*,3,7,,71182.2,,0.3,,  74                         :    12  5p3.(2D*).5d      1F*  ,"L5789,5789,L5813"
5p3.(4S*).11d,5D*,4,9,,71183.6,,1.0,,  91                         :     7  5p3.(2P*).11d     3F*  ,L3315
5p3.(4S*).11d,3D*,1,3,,71294.4,,0.6,,  46                         :    21  5p3.(4S*).12d     3D*  ,"L5789,L5813"
5p3.(4S*).13s,3S*,1,3,,71322.4,,0.5,,  84                         :     4  5p3.(2P*).13s     1P*  ,L5789
5p3.(4S*).13s,5S*,2,5,,71336.0,,0.5,,  87                         :     6  5p3.(2P*).13s     3P*  ,L5789
5p3.(4S*).12d,5D*,3,7,,71479.3,,0.9,,  90                         :     4  5p3.(2P*).12d     3D*  ,L5789
5p3.(4S*).12d,3D*,3,7,,71549.8,,0.7,,  41                         :    31  5p3.(4S*).11d     3D*  ,L5789
5p3.(4S*).14s,3S*,1,3,,71581.8,,0.9,,  88                         :     4  5p3.(2P*).14s     1P*  ,L5789
5p3.(4S*).13d,5D*,3,7,,71691.1,,1.5,,  90                         :     4  5p3.(2P*).13d     3D*  ,L5789
5p3.(4S*).13d,3D*,3,7,,71743.0,,1.5,,  43                         :    33  5p3.(4S*).12d     3D*  ,L5789
5p3.(4S*).15s,3S*,1,3,,71770.9,,1.5,,  90                         :     4  5s2.5p3.(2P*).15s 1P*  ,L5789
5p3.(4S*).14d,5D*,3,7,,71852.3,,1.5,,  90                         :     4  5p3.(2P*).14d     3D*  ,L5789
5p3.(4S*).14d,3D*,3,7,,71890.1,,1.5,,  50                         :    29  5p3.(4S*).13d     3D*  ,L5789
5p3.(4S*).16s,3S*,1,3,,71913.3,,1.5,,                                                             ,L5789
5p3.(4S*).15d,5D*,3,7,,71976.5,,1.5,,  91                         :     4  5p3.(2P*).15d     3D*  ,L5789
5p3.(4S*).15d,3D*,3,7,,72004.7,,1.5,,  64                         :    20  5p3.(4S*).14d     3D*  ,L5789
5p3.(4S*).16d,5D*,3,7,,72074.4,,1.5,,                                                             ,L5789
5p3.(4S*).16d,3D*,3,7,,72096.0,,1.5,,                                                             ,L5789
5p3.(4S*).17d,5D*,3,7,,72153.2,,1.5,,                                                             ,L5789
5p3.(4S*).17d,3D*,3,7,,72170.0,,1.5,,                                                             ,L5789
5p3.(4S*).18d,3D*,3,7,,72230.7,,1.5,,                                                             ,L5789
5p3.(4S*).19d,3D*,3,7,,72282.7,,1.5,,                                                             ,L5789
5p3.(4S*).20d,3D*,3,7,,72323.8,,1.5,,                                                             ,L5789
5p3.(4S*).21d,3D*,3,7,,72359.4,,1.5,,                                                             ,L5789
5p3.(4S*).22d,3D*,3,7,,72390.3,,1.5,,                                                             ,L5789
5p3.(4S*).23d,3D*,3,7,,72414.6,,1.5,,                                                             ,L5789
5p3.(4S*).24d,3D*,3,7,,72437.6,,1.5,,                                                             ,L5789
5p3.(4S*).25d,3D*,3,7,,72455.0,,1.5,,                                                             ,L5789
Te II (5s2.5p3 4S*<3/2>),Limit,---,,,72669.006,,0.047,,                                                             ,L21109
