Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Reference
4d6.5s.(a 6D).5p,z 7F*,6,13,,29160.46,,,1.462,
4d6.5s.(a 6D).5p,z 7F*,5,11,,29468.04,,,1.474,
4d6.5s.(a 6D).5p,z 7F*,4,9,,29594.56,,,1.370,
4d6.5s.(a 6D).5p,z 7F*,3,7,,29891.90,,,,
4d6.5s.(a 6D).5p,z 7F*,2,5,,30018.34,,,1.497,
4d6.5s.(a 6D).5p,z 7F*,1,3,,30085.38,,,,
4d6.5s.(a 6D).5p,z 7F*,0,1,,30115.25,,,0,
4d6.5s2,b 3D,1,3,,,,,,
4d6.5s2,b 3D,2,5,,29352.41,,,,
4d6.5s2,b 3D,3,7,,29979.00,,,,
4d6.5s.(a 6D).5p,z 7P*,4,9,,30250.40,,,1.656,
4d6.5s.(a 6D).5p,z 7P*,3,7,,31384.64,,,1.895,
4d6.5s.(a 6D).5p,z 7P*,2,5,,32343.30,,,2.059,
4d7.(a 4F).5p,z 3F*,4,9,,30348.45,,,1.276,
4d7.(a 4F).5p,z 3F*,3,7,,32391.95,,,1.133,
4d7.(a 4F).5p,z 3F*,2,5,,33172.02,,,1.026,
4d7.(a 4F).5p,z 3D*,3,7,,31044.35,,,1.204,
4d7.(a 4F).5p,z 3D*,2,5,,32207.65,,,1.032,
4d7.(a 4F).5p,z 3D*,1,3,,33580.22,,,0.522,
4d7.(a 4P).5p,z 5S*,2,5,,31186.03,,,2.034,
4d6.5s.(a 6D).5p,y 5D*,3,7,,33430.65,,,1.496,
4d6.5s.(a 6D).5p,y 5D*,4,9,,33446.84,,,1.492,
4d6.5s.(a 6D).5p,y 5D*,2,5,,33728.66,,,1.477,
4d6.5s.(a 6D).5p,y 5D*,1,3,,34091.06,,,1.522,
4d6.5s.(a 6D).5p,y 5D*,0,1,,34379.64,,,0,
4d6.5s.(a 6D).5p,z 5P*,3,7,,34072.41,,,1.646,
4d6.5s.(a 6D).5p,z 5P*,2,5,,34881.92,,,1.808,
4d6.5s.(a 6D).5p,z 5P*,1,3,,35046.77,,,2.385,
4d6.5s.(a 6D).5p,y 5F*,5,11,,34772.55,,,1.402,
4d6.5s.(a 6D).5p,y 5F*,4,9,,35471.15,,,1.364,
4d6.5s.(a 6D).5p,y 5F*,3,7,,35806.62,,,1.276,
4d6.5s.(a 6D).5p,y 5F*,2,5,,35963.87,,,1.069,
4d6.5s.(a 6D).5p,y 5F*,1,3,,36238.77,,,0.145,
4d7.(a 4P).5p,x 5D*,4,9,,36542.62,,,1.481,
4d7.(a 4P).5p,x 5D*,3,7,,37367.02,,,1.379,
4d7.(a 4P).5p,x 5D*,2,5,,37667.86,,,1.442,
4d7.(a 4P).5p,x 5D*,0,1,,37802.23,,,0,
4d7.(a 4P).5p,x 5D*,1,3,,38200.40,,,1.569,
4d7.(a 4P).5p,y 3D*,3,7,,36760.34,,,1.426,
4d7.(a 4P).5p,y 3D*,2,5,,36965.28,,,1.173,
4d7.(a 4P).5p,y 3D*,1,3,,37619.52,,,0.756,
4d7.(a 4P).5p,z 3P*,2,5,,37118.90,,,1.469,
4d7.(a 4P).5p,z 3P*,1,3,,37346.74,,,1.311,
4d7.(a 4P).5p,z 3P*,0,1,,37472.88,,,0,
4d7.(a 2G).5p,y 3F*,4,9,,38243.38,,,1.107,
4d7.(a 2G).5p,y 3F*,3,7,,39433.70,,,0.968,
4d7.(a 2G).5p,y 3F*,2,5,,40433.23,,,0.889,
4d7.(a 2G).5p,z 3H*,5,11,,38297.09,,,1.048,
4d7.(a 2G).5p,z 3H*,6,13,,38897.50,,,1.174,
4d7.(a 2G).5p,z 3H*,4,9,,39273.28,,,0.895,
4d7.(a 4P).5p,z 3S*,1,3,,38587.14,,,1.566,
4d7.(a 4P).5p,y 5P*,3,7,,38706.36,,,1.631,
4d7.(a 4P).5p,y 5P*,2,5,,39008.62,,,1.713,
4d7.(a 4P).5p,y 5P*,1,3,,39773.49,,,2.315,
4d7.(a 2G).5p,z 1G*,4,9,,39037.18,,,1.115,
4d7.(a 2G).5p,y 3G*,5,11,,39450.66,,,1.142,
4d7.(a 2G).5p,y 3G*,3,7,,40235.39,,,0.890,
4d7.(a 2G).5p,y 3G*,4,9,,40276.61,,,1.035,
4d7.(a 2P).5p,y 3P*,2,5,,39742.03,,,1.299,
4d7.(a 2P).5p,y 3P*,0,1,,39894.50,,,0,
4d7.(a 2P).5p,y 3P*,1,3,,39916.54,,,1.606,
,1*(3F*),4,9,,40439.25,,,1.196,
4d7.(a 2G).5p,z 1H*,5,11,,40616.22,,,1.020,
4d7.(a 2P).5p,x 3D*,3,7,,40768.15,,,1.159,
4d7.(a 2P).5p,x 3D*,1,3,,41016.65,,,0.895,
4d7.(a 2P).5p,x 3D*,2,5,,42007.26,,,1.007,
4d7.(a 2G).5p,z 1F*,3,7,,40948.65,,,1.137,
4d7.(a 2D).5p,x 3F*,2,5,,41182.94,,,0.887,
4d7.(a 2D).5p,x 3F*,3,7,,41260.04,,,1.235,
4d7.(a 2D).5p,x 3F*,4,9,,42346.90,,,1.247,
4d7.(a 4F).6s,e 5F,5,11,,41256.40,,,,
4d7.(a 4F).6s,e 5F,4,9,,43018.57,,,,
4d7.(a 4F).6s,e 5F,2,5,,43892.09,,,,
4d7.(a 4F).6s,e 5F,3,7,,44176.23,,,,
4d7.(a 4F).6s,e 5F,1,3,,44343.91,,,,
4d7.(a 2D).5p,w 3D*,3,7,,41482.66,,,1.286,
4d7.(a 2D).5p,w 3D*,2,5,,42533.81,,,1.025,
4d7.(a 2D).5p,w 3D*,1,3,,42894.42,,,0.810,
4d7.(a 2H).5p,z 3I*,6,13,,41577.75,,,1.013,
4d7.(a 2H).5p,z 3I*,7,15,,42260.53,,,1.146,
4d7.(a 2H).5p,z 3I*,5,11,,42978.28,,,0.861,
4d7.(a 2H).5p,x 3G*,5,11,,41739.30,,,1.197,
4d7.(a 2H).5p,x 3G*,4,9,,42939.12,,,,
4d7.(a 2H).5p,x 3G*,3,7,,43975.79,,,0.934,
4d7.(a 2D).5p,z 1D*,2,5,,41756.15,,,1.182,
4d7.(a 4F).6s,e 3F,4,9,,41825.23,,,,
4d7.(a 4F).6s,e 3F,3,7,,43115.47,,,,
4d7.(a 4F).6s,e 3F,2,5,,44970.04,,,,
,v 3D*,1,3,,,,,,
,v 3D*,3,7,,41880.85,,,1.163,
,v 3D*,2,5,,42897.23,,,,
4d7.(a 2H).5p,z 1I*,6,13,,42404.14,?,,,
4d7.(a 2P).5p,z 1P*,1,3,,42415.81,,,0.965,
4d7.(a 2P).5p,z 1S*,0,1,,42620.80,,,0,
,A,4,9,,42895.39,,,,
4d7.(a 2D).5p,y 1F*,3,7,,42998.31,,,0.995,
4d7.(a 2P).5p,y 3S*,1,3,,43107.52,,,1.533,
,u 3D*,3,7,,,,,,
,u 3D*,2,5,,43509.17,,,1.158,
,u 3D*,1,3,,43841.53,,,0.800,
4d7.(a 2H).5p,y 3H*,6,13,,43548.67,,,1.162,
4d7.(a 2H).5p,y 3H*,5,11,,44109.41,,,1.033,
4d7.(a 2H).5p,y 3H*,4,9,,44662.01,,,0.925,
4d7.(a 2H).5p,y 1H*,5,11,,43596.58,,,1.03,
,w 3G*,3,7,,,,,,
,w 3G*,5,11,,43742.81,,,1.272,
,w 3G*,4,9,,43862.91,,,,
4d7.(a 2P).5p,y 1D*,2,5,,43903.41,,,1.026,
,2*(5G*),6,13,,43998.60,,,1.219,
4d7.(a 2D).5p,x 3P*,1,3,,,,,,
4d7.(a 2D).5p,x 3P*,0,1,,,,,,
4d7.(a 2D).5p,x 3P*,2,5,,44234.68,,,1.422,
4d6.5s.(a 4D).5p,w 5D*,4,9,,44243.49,,,1.473,
4d6.5s.(a 4D).5p,w 5D*,3,7,,45071.40,,,1.449,
4d6.5s.(a 4D).5p,w 5D*,2,5,,45790.41,,,1.484,
4d6.5s.(a 4D).5p,w 5D*,1,3,,46191.40,,,1.439,
4d6.5s.(a 4D).5p,w 5D*,0,1,,46466.35,,,,
,3*(3P*),1,3,,44301.14,,,1.350,
4d6.5s.(a 4D).5p,x 5F*,1,3,,,,,,
4d6.5s.(a 4D).5p,x 5F*,5,11,,44321.81,,,1.303,
4d6.5s.(a 4D).5p,x 5F*,4,9,,44607.61,,,,
4d6.5s.(a 4D).5p,x 5F*,3,7,,44800.81,,,,
4d6.5s.(a 4D).5p,x 5F*,2,5,,45592.33,,,,
,4*,3,7,,44441.59,,,0.76,
,5*(5G*),2,5,,44891.40,,,0.383,
4d6.5s.(b 4P).5p,y 5S*,2,5,,45197.37,,,2.224,
4d7.(a 2F).5p?,x 1F*,3,7,,45201.98,,,1.059,
4d7.(a 2H).5p,y 1G*,4,9,,45364.72,,,0.962,
,6*,3,7,,45475.77,,,1.547,
4d7.(a 2F).5p?,x 1G*,4,9,,45528.61,,,1.08,
,7*,3,7,,45549.51,,,,
4d7.(a 4F).6p?,w 3F*,4,9,,45755.55,,,,
4d7.(a 4F).6p?,w 3F*,3,7,,46946.58,,,1.022,
4d7.(a 4F).6p?,w 3F*,2,5,,47247.98,,,0.702,
,t 3D*,3,7,,,,,,
,t 3D*,2,5,,45923.36,,,1.089,
,t 3D*,1,3,,46499.70,,,0.72,
,8*,1,3,,45978.14,,,0.44,
,9*,1,3,,46056.23,,,1.115,
,10*,4,9,,46067.24,,,,
,11*,0,1,,46102.93,,,0,
,12*,4,9,,46273.20,,,,
,13*,4,9,,46400.58,,,,
4d6.5s.(b 2H).5p?,x 1H*,5,11,,46495.05,,,1.030,
4d7.(a 2D).5p?,y 1P*,1,3,,46528.26,,,1.05,
,14*,4,9,,46695.02,,,,
4d6.5s.(b 4P).5p,x 5P*,3,7,,46746.35,,,,
4d6.5s.(b 4P).5p,x 5P*,2,5,,46803.60,,,,
4d6.5s.(b 4P).5p,x 5P*,1,3,,47500.54,,,,
,15*,1,3,,46789.23,,,,
4d7.(a 4F).5d?,f 5F,2,5,,,,,,
4d7.(a 4F).5d?,f 5F,1,3,,,,,,
4d7.(a 4F).5d?,f 5F,5,11,,46906.32,,,,
4d7.(a 4F).5d?,f 5F,4,9,,48543.88,,,,
4d7.(a 4F).5d?,f 5F,3,7,,48809.28,,,,
4d7.(a 4F).5d?,e 5D,0,1,,,,,,
4d7.(a 4F).5d?,e 5D,4,9,,46972.42,,,1.36,
4d7.(a 4F).5d?,e 5D,3,7,,47188.32,,,,
4d7.(a 4F).5d?,e 5D,2,5,,48720.87,,,,
4d7.(a 4F).5d?,e 5D,1,3,,49513.33,?,,,
4d7.(a 4F).5d?,e 5G,4,9,,,,,,
4d7.(a 4F).5d?,e 5G,2,5,,,,,,
4d7.(a 4F).5d?,e 5G,6,13,,46991.15,,,,
4d7.(a 4F).5d?,e 5G,5,11,,48521.77,,,,
4d7.(a 4F).5d?,e 5G,3,7,,49553.73,,,,
,16*,3,7,,47046.54,,,1.058,
4d7.(a 4F).5d?,e 3G,5,11,,47084.80,,,1.19,
4d7.(a 4F).5d?,e 3G,4,9,,48727.68,,,,
4d7.(a 4F).5d?,e 3G,3,7,,49675.97,,,,
,17*,4,9,,47157.28,,,1.24,
,18*(5D*),0,1,,47176.90,,,,
,19*,4,9,,47261.52,,,1.12,
4d7.(a 4F).6p?,s 3D*,1,3,,,,,,
4d7.(a 4F).6p?,s 3D*,3,7,,47339.32,,,1.377,
4d7.(a 4F).6p?,s 3D*,2,5,,47547.33,,,1.057,
,20*(5D*),2,5,,47345.10,,,1.55,
,21*,5,11,,47425.17,,,,
,B(3F),4,9,,47486.96,,,,
,22*,3,7,,47526.09,,,1.134,
,23*,3,7,,47635.33,,,1.06,
,24*,5,11,,47642.87,,,,
,25*,3,7,,47788.72,,,,
,26*,1,3,,47809.11,,,,
,27*,4,9,,47817.84,,,,
,28*,3,7,,47868.35,,,1.309,
,29*,3,7,,48003.00,,,,
,30*,4,9,,48109.32,,,,
,31*,4,9,,48143.98,,,,
,32*,2,5,,48164.79,,,,
,33*,2,5,,48326.73,,,1.08,
4d6.5s.(a 6D).6s,e 7D,5,11,,48386.33,,,1.602,
4d6.5s.(a 6D).6s,e 7D,4,9,,49235.15,,,1.649,
4d6.5s.(a 6D).6s,e 7D,3,7,,50016.70,,,,
4d6.5s.(a 6D).6s,e 7D,2,5,,50539.81,,,,
4d6.5s.(a 6D).6s,e 7D,1,3,,50618.88,,,,
,34*,3,7,,48405.09,,,1.14,
4d7.(a 4F).5d?,e 3D,1,3,,,,,,
4d7.(a 4F).5d?,e 3D,3,7,,48489.66,,,1.28,
4d7.(a 4F).5d?,e 3D,2,5,,49757.88,,,,
,35*,3,7,,48493.01,,,,
,36*,5,11,,48503.30,,,,
,37*,3?,7,,48570.85,,,,
,38*,4,9,,48597.45,,,1.208,
,39*,1,3,,48604.34,,,2.06,
,40*,3,7,,48765.88,,,,
,41*,2,5,,48779.15,,,,
,42*,4,9,,48853.69,,,1.23,
,43*,3,7,,48933.93,,,,
,44*,2,5,,49037.35,,,,
,45*,1,3,,49047.61,,,,
,46*,3,7,,49141.42,,,,
,47*,4,9,,49165.05,,,,
4d7.(a 4P).5d,e 5P,1,3,,,,,,
4d7.(a 4P).5d,e 5P,3,7,,49291.06,,,,
4d7.(a 4P).5d,e 5P,2,5,,50172.84,,,,
,48*,3,7,,49303.88,?,,,
,49*,1,3,,49408.97,,,,
,50*,2,5,,49417.50,,,,
,51*,4?,9,,49447.53,,,,
4d6.5s.(a 6D).5d,e 5S,2,5,,49489.56,,,,
,C(7F),5,11,,49592.90,,,,
4d6.5s.(a 6D).5d?,f 7D,5,11,,,,,,
4d6.5s.(a 6D).5d?,f 7D,3,7,,,,,,
4d6.5s.(a 6D).5d?,f 7D,4,9,,49624.26,,,,
4d6.5s.(a 6D).5d?,f 7D,2,5,,51058.64,,,,
4d6.5s.(a 6D).5d?,f 7D,1,3,,52729.80,,,,
,52*,4,9,,49722.18,,,,
,53*,1,3,,49761.61,,,,
,54*,3?,7,,49918.28,?,,,
,v 3G*,3,7,,,,,,
,v 3G*,4,9,,49949.25,,,,
,v 3G*,5,11,,50122.41,,,1.16,
,55*,2,5,,49970.65,,,,
,56*,2,5,,50027.96,,,,
,57*,1,3,,50192.07,,,,
,58*,1,3,,50338.99,,,,
4d6.5s.(a 6D).6s,f 5D,1,3,,,,,,
4d6.5s.(a 6D).6s,f 5D,0,1,,,,,,
4d6.5s.(a 6D).6s,f 5D,4,9,,50350.52,,,,
4d6.5s.(a 6D).6s,f 5D,3,7,,51364.82,,,,
4d6.5s.(a 6D).6s,f 5D,2,5,,52001.35,,,,
,59*,3,7,,50351.93,,,,
,60*,1,3,,50772.05,,,,
,61*,4,9,,51360.21,,,1.094,
,D,3,7,,52455.23,,,,
,62*,4,9,,53717.63,,,,
,E,4,9,,54043.38,,,,
Ru II (4d7 4F<9/2>),Limit,---,,,59366.4,,0.4,,L10032
