Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
5s2.5p.7d,b 3D*,1,3,,55073.194,,0.004,,  20         :    20  5s2.5p.9s  3P*  ,"L3149,L6407"
5s2.5p.9s,3P*,0,1,,55131.530,,0.005,,  96                                  ,"L3149,L6407"
5s2.5p.9s,3P*,1,3,,55156.731,,0.004,,  43         :    19  5s2.5p.9s  1P*  ,"L3149,L6407"
5s2.5p.9s,3P*,2,5,,59374.2,,2.5,,  98                                  ,"L3149,L6407"
5s2.5p.6d,3P*,2,5,,55296.252,,0.004,,  44         :    24  5s2.5p.6d  1D*  ,"L3149,L6407"
5s2.5p.6d,3P*,0,1,,55621.90,,0.07,,  87         :     7  5s.5p3     3P*  ,"L3149,L6407"
5s2.5p.6d,3P*,1,3,,55688.377,,0.005,,  57         :    15  5s2.5p.6d  3D*  ,"L3149,L6407"
5s2.5p.7p,3S,1,3,,55373.835,,0.004,1.812(4),                                      ,L3149
5s2.5p.7p,1D,2,5,,55500.973,,0.004,1.1944(19),                                      ,L3149
5s2.5p.8d,a 3F*,3,7,,55741.165,,0.006,,  25         :    21  5s2.5p.8d  1F*  ,"L3149,L6407"
5s2.5p.9p,3D,1,3,,55751.947,,0.006,,                                      ,L3149
5s2.5p.9p,3D,2,5,,55888.347,,0.005,,                                      ,L3149
5s2.5p.8d,3P*,2,5,,55805.362,,0.005,,  28         :    22  5s2.5p.6d  3D*  ,"L3149,L6407"
5s2.5p.8d,3P*,0,1,,60013,,10,,  74         :    10  5s.5p3     3P*  ,"L3936,L6407"
5s2.5p.8d,3P*,1,3,,60051.4,,2.5,,  62         :    16  5s2.5p.8d  3D*  ,"L3149,L6407"
5s2.5p.8d,3F*,2,5,,55854.623,,0.005,,  70         :    20  5s2.5p.8d  1D*  ,"L3149,L6407"
5s2.5p.9p,3P,1,3,,55856.737,,0.007,,                                      ,L3149
5s2.5p.7p,1S,0,1,,56104.407,,0.006,,                                      ,L3149
5s2.5p.6f,1F,3,7,,56132.848,,0.007,,                                      ,L3149
5s2.5p.6f,3F,3,7,,56134.851,,0.007,,                                      ,L3149
5s2.5p.6f,3F,2,5,,56135.589,,0.010,,                                      ,L3149
5s2.5p.6f,3F,4,9,,56136.159,,0.008,,                                      ,L3149
5s2.5p.8d,3D*,1,3,,56242.378,,0.005,,  31         :    21  5s2.5p.8d  1P*  ,"L3149,L6407"
5s2.5p.8d,3D*,3,7,,60452.1,,2.5,,  64         :    15  5s2.5p.8d  1F*  ,"L3149,L6407"
5s2.5p.6d,1F*,3,7,,56298.005,,0.006,,  38         :    17  5s2.5p.8d  3F*  ,"L3149,L6407"
5s2.5p.10s,3P*,0,1,,56358.901,,0.009,,  99                                  ,"L3149,L6407"
5s2.5p.10s,3P*,1,3,,56390.113,,0.008,,  66         :    33  5s2.5p.10s 1P*  ,"L3149,L6407"
5s2.5p.10s,3P*,2,5,,60598.8,,2.5,,  97                                  ,"L3149,L6407"
5s2.5p.4f,1F,3,7,,56395.886,,0.003,,  50         :    23             3G   ,"L3149,L14156"
5s2.5p.4f,3D,3,7,,56486.365,,0.003,,  39         :    42             3F   ,"L3149,L14156"
5s2.5p.4f,3D,1,3,,56630.744,,0.006,,  88                                  ,"L3149,L14156"
5s2.5p.4f,3D,2,5,,56632.797,,0.004,,  65         :    23             1D   ,"L3149,L14156"
5s2.5p.9d,a 3P*,2,5,,56546.137,,0.007,,  15         :    13  5s2.5p.9d  3D*  ,"L3149,L6407"
5s2.5p.6d,1P*,1,3,,56659.180,,0.005,,  25         :    17  5s2.5p.9d  3D*  ,"L3149,L6407"
5s2.5p.9d,3F*,2,5,,56780.004,,0.011,,  64         :    27  5s2.5p.9d  1D*  ,"L3149,L6407"
5s2.5p.9d,a 3F*,3,7,,56838.68,,0.05,,  26         :    18  5s2.5p.9d  1F*  ,"L3149,L6407"
5s2.5p.7f,1F,3,7,,56963.668,,0.011,,                                      ,L3149
5s2.5p.7f,3F,4,9,,56965.911,,0.006,,                                      ,L3149
5s2.5p.7f,3F,3,7,,56969.725,,0.010,,                                      ,L3149
5s2.5p.7f,3F,2,5,,56970.512,,0.020,,                                      ,L3149
5s2.5p.9d,3D*,1,3,,57094.33,,0.05,,  17         :    16  5s2.5p.9d  1P*  ,"L3936,L6407"
5s2.5p.9d,3D*,3,7,,61247.5,,2.5,,  64         :    19  5s2.5p.9d  1F*  ,"L3149,L6407"
5s2.5p.11s,3P*,0,1,,57103.95,,0.05,, 100                                  ,"L3936,L6407"
5s2.5p.11s,3P*,1,3,,57106.96,,0.05,,  60         :    29  5s2.5p.11s 1P*  ,"L3936,L6407"
5s2.5p.11s,3P*,2,5,,61351.0,,2.5,,  97                                  ,"L3149,L6407"
5s2.5p.9d,b 3P*,2,5,,57104.73,,0.05,,  22         :    19  5s2.5p.9d  3D*  ,"L3149,L6407"
5s2.5p.8s,1P*,1,3,,57283.653,,0.005,,  54         :    24  5s2.5p.8s  3P*  ,"L3149,L6407"
5s2.5p.10d,3F*,2,5,,57374.553,,0.021,,  63         :    28  5s2.5p.10d 1D*  ,"L3149,L6407"
5s2.5p.8f,3F,4,9,,57498.77,,0.03,,                                      ,L3149
5s2.5p.8f,3F,3,7,,57499.57,,0.04,,                                      ,L3149
5s2.5p.8f,3F,2,5,,57500.35,,0.06,,                                      ,L3149
5s2.5p.10d,a 3F*,3,7,,57517.82,,0.04,,  35         :    25  5s2.5p.10d 1F*  ,"L3149,L6407"
5s2.5p.10d,a 3P*,2,5,,57533.30,,0.05,,  29         :    25  5s2.5p.10d 3D*  ,"L3149,L6407"
5s2.5p.10d,3D*,1,3,,57562.44,,0.05,,  34         :    25  5s2.5p.10d 1P*  ,"L3936,L6407"
5s2.5p.10d,3D*,2,5,,61600.0,,2.5,,  42         :    34  5s2.5p.10d 1D*  ,"L3936,L6407"
5s2.5p.10d,3D*,3,7,,61769.3,,2.5,,  46         :    45  5s2.5p.10d 1F*  ,"L3149,L6407"
5s2.5p.11d,3F*,2,5,,57775.44,,0.05,,  61         :    28  5s2.5p.11d 1D*  ,"L3149,L6407"
5s2.5p.11d,3F*,3,7,,57847.17,,0.05,,  42         :    30  5s2.5p.11d 1F*  ,"L3149,L6407"
5s2.5p.11d,3F*,3,7,,62080,,10,,  53         :    25  5s2.5p.11d 1F*  ,"L3936,L6407"
5s2.5p.11d,a 3P*,2,5,,57856.75,,0.05,,  33         :    30  5s2.5p.11d 3D*  ,"L3149,L6407"
5s2.5p.11d,3D*,1,3,,57898.20,,0.05,,  40         :    28  5s2.5p.11d 1P*  ,"L3936,L6407"
5s2.5p.11d,3D*,2,5,,62008.6,,2.5,,  40         :    37  5s2.5p.11d 1D*  ,"L3936,L6407"
5s2.5p.11d,3D*,3,7,,62125.3,,2.5,,  49         :    41  5s2.5p.11d 1F*  ,"L3149,L6407"
,57935*,1,3,,57935.30,,0.05,,                                      ,"L3149,L3936"
5s2.5p.12d,3F*,2,5,,58057.94,,0.05,,  61         :    28  5s2.5p.12d 1D*  ,"L3149,L6407"
5s2.5p.12d,a 3P*,2,5,,58100.69,,0.05,,  35         :    33  5s2.5p.12d 3D*  ,"L3149,L6407"
5s2.5p.12d,a 3F*,3,7,,58100.89,,0.05,,  44         :    31  5s2.5p.12d 1F*  ,"L3149,L6407"
5s2.5p.12d,3D*,1,3,,58143.31,,0.05,,  43         :    29  5s2.5p.12d 1P*  ,"L3936,L6407"
5s2.5p.12d,3D*,3,7,,62382.98,,0.05,,  52         :    42  5s2.5p.12d 1F*  ,"L3149,L6407"
,58324*,1,3,,58324.00,,0.05,,                                      ,"L3149,L3936"
5s2.5p.7d,1D*,2,5,,58390.58,,0.05,,  42         :    39  5s2.5p.7d  3P*  ,"L3149,L6407"
5s2.5p.7d,3P*,0,1,,58465.59,,0.05,,  83         :    11  5s.5p3     3P*  ,"L3936,L6407"
5s2.5p.7d,3P*,1,3,,58523.55,,0.05,,  65         :    16  5s2.5p.7d  3D*  ,"L3936,L6407"
,58594*,1,3,,58594.44,,0.05,,                                      ,"L3149,L3936"
5s2.5p.17s,3P*,1,3,,58607.88,,0.05,,                                      ,"L3149,L3936"
,58679*,1,3,,58679.11,,0.05,,                                      ,"L3149,L3936"
5s2.5p.18s,3P*,1,3,,58690.05,,0.05,,                                      ,"L3149,L3936"
,58748*,1,3,,58748.85,,0.05,,                                      ,"L3149,L3936"
5s2.5p.19s,3P*,1,3,,58758.38,,0.05,,                                      ,"L3149,L3936"
5s2.5p.7d,1F*,3,7,,58862.17,?,0.05,,  50         :    40  5s2.5p.7d  3F*  ,"L3936,L6407"
,58963*,1,3,,58963.49,,0.05,,                                      ,"L3149,L3936"
,58983*,1,3,,58982.85,,0.05,,                                      ,L3936
5s2.5p.5f,3G,5,11,,59039.80,,0.13,,                                      ,L3149
5s2.5p.5f,1D,2,5,,59091.20,,0.11,,                                      ,L3149
5s2.5p.7d,1P*,1,3,,59157.01,,0.05,,  48         :    22  5s2.5p.7d  3D*  ,"L3936,L6407"
,59189*,3,7,,59189.49,,0.05,,                                      ,"L3149,L3936"
5s2.5p.7d,3D*,3,7,,59230,,10,,  56         :    15  5s2.5p.7d  1F*  ,"L3936,L6407"
Sn II (5s2.5p 2P*<1/2>),Limit,---,,,59232.69,,0.10,,                                      ,L3936
5s2.5p.9s,1P*,1,3,,59427,,5,,  60         :    28  5s2.5p.9s  3P*  ,"L3936,L6407"
5s2.5p.8d,b 3F*,3,7,,60290,,10,,  48         :    46  5s2.5p.8d  1F*  ,"L3936,L6407"
5s2.5p.8d,1P*,1,3,,60397.1,,2.5,,  55         :    27  5s2.5p.8d  3D*  ,"L3149,L6407"
5s2.5p.6f,3G,5,11,,60399.93,,0.18,,                                      ,L3149
5s2.5p.10s,1P*,1,3,,60646.1,,2.5,,  66         :    32  5s2.5p.10s 3P*  ,"L3149,L6407"
5s2.5p.9d,3P*,0,1,,60946,,10,,  69         :    15  5s2.5p.8d  3P*  ,"L3936,L6407"
5s2.5p.9d,3P*,1,3,,60968,,10,,  60         :    15  5s2.5p.9d  3D*  ,"L3936,L6407"
5s2.5p.9d,1P*,1,3,,61215.2,,2.5,,  55         :    29  5s2.5p.9d  3D*  ,"L3149,L6407"
5s2.5p.11s,1P*,1,3,,61365,,5,,  64         :    31  5s2.5p.11s 3P*  ,"L3936,L6407"
5s2.5p.10d,b 3P*,2,5,,61534.2,,2.5,,  41         :    29  5s2.5p.10d 1D*  ,"L3149,L6407"
5s2.5p.10d,3P*,0,1,,61550,,10,,  73         :    16  5s2.5p.9d  3P*  ,"L3936,L6407"
5s2.5p.10d,3P*,1,3,,61562,,5,,  59         :    19  5s2.5p.10d 3D*  ,"L3149,L6407"
5s2.5p.10d,b 3F*,3,7,,61696,,10,,  51         :    23  5s2.5p.10d 3D*  ,"L3936,L6407"
5s2.5p.10d,1P*,1,3,,61747.4,,2.5,,  65         :    26  5s2.5p.10d 3D*  ,"L3149,L6407"
5s2.5p.12s,1P*,1,3,,61859.5,,2.5,,                                      ,"L3466,L3149"
5s2.5p.11d,b 3P*,2,5,,61963.0,,2.5,,  43         :    27  5s2.5p.11d 1D*  ,"L3149,L6407"
5s2.5p.11d,3P*,0,1,,61964.6,,2.5,,  74         :    12  5s2.5p.10d 3P*  ,"L3936,L6407"
5s2.5p.11d,3P*,1,3,,61973.2,,2.5,,  60         :    20  5s2.5p.11d 3D*  ,"L3149,L6407"
5s2.5p.11d,1P*,1,3,,62112.7,,2.5,,  66         :    25  5s2.5p.11d 3D*  ,"L3149,L6407"
5s2.5p.13s,1P*,1,3,,62186,,5,,                                      ,"L3936,L3149"
5s2.5p.12d,3P*,0,1,,62260.5,,2.5,,  82         :    12  5s2.5p.11d 3P*  ,"L3936,L6407"
5s2.5p.12d,3P*,1,3,,62267.3,,2.5,,  46         :    23  5s2.5p.12d 3D*  ,"L3149,L6407"
5s2.5p.12d,b 3P*,2,5,,62263.9,,2.5,,  46         :    29  5s2.5p.12d 3D*  ,"L3149,L6407"
5s2.5p.12d,1D*,2,5,,62297.7,,2.5,,  48         :    29  5s2.5p.12d 3D*  ,"L3936,L6407"
5s2.5p.12d,b 3F*,3,7,,62350,,10,,  53         :    26  5s2.5p.12d 1F*  ,"L3936,L6407"
5s2.5p.12d,1P*,1,3,,62374.4,,2.5,,  66         :    24  5s2.5p.12d 3D*  ,"L3149,L6407"
5s2.5p.14s,1P*,1,3,,62431.0,,2.5,,                                      ,"L3149,L3936"
5s2.5p.13d,b 3P*,2,5,,62483.1,,2.5,,                                      ,L3149
5s2.5p.13d,3P*,1,3,,62484.0,,2.5,,                                      ,"L3149,L3936"
5s2.5p.13d,1P*,1,3,,62567.6,,2.5,,                                      ,"L3149,L3936"
5s2.5p.15s,1P*,1,3,,62609.4,,2.5,,                                      ,"L3149,L3936"
5s2.5p.14d,b 3P*,2,5,,62647.8,,2.5,,                                      ,L3149
5s2.5p.14d,3P*,1,3,,62651.8,,2.5,,                                      ,"L3149,L3936"
5s2.5p.14d,1P*,1,3,,62714.7,,2.5,,                                      ,"L3149,L3936"
5s2.5p.16s,1P*,1,3,,62745.9,,2.5,,                                      ,"L3149,L3936"
5s2.5p.15d,b 3P*,2,5,,62774.6,,2.5,,                                      ,L3149
5s2.5p.15d,3P*,1,3,,62776.2,,2.5,,                                      ,"L3149,L3936"
5s2.5p.15d,1P*,1,3,,62828.9,,2.5,,                                      ,"L3149,L3936"
5s2.5p.17s,1P*,1,3,,62852.6,,2.5,,                                      ,"L3149,L3936"
5s2.5p.16d,b 3P*,2,5,,62871.2,,2.5,,                                      ,L3149
5s2.5p.16d,3P*,1,3,,62878.1,,2.5,,                                      ,"L3149,L3936"
5s2.5p.16d,1P*,1,3,,62919.42,,0.10,,                                      ,"L3149,L3936"
5s2.5p.17d,b 3P*,2,5,,62954.2,,2.5,,                                      ,L3149
5s2.5p.17d,3P*,1,3,,62956.4,,2.5,,                                      ,"L3149,L3936"
5s2.5p.17d,1P*,1,3,,62992.46,,0.10,,                                      ,"L3149,L3936"
5s2.5p.18d,b 3P*,2,5,,63018.1,,2.5,,                                      ,L3149
5s2.5p.18d,3P*,1,3,,63022.7,,2.5,,                                      ,"L3149,L3936"
5s2.5p.18d,1P*,1,3,,63052.26,,0.10,,                                      ,"L3149,L3936"
5s2.5p.19d,b 3P*,2,5,,63072.6,,2.5,,                                      ,L3149
5s2.5p.19d,3P*,1,3,,63076.9,,2.5,,                                      ,"L3149,L3936"
5s2.5p.19d,1P*,1,3,,63101.70,,0.10,,                                      ,"L3149,L3936"
5s2.5p.20d,3P*,1,3,,63122.2,,2.5,,                                      ,"L3149,L3936"
5s2.5p.21d,3P*,1,3,,63160.3,,2.5,,                                      ,"L3149,L3936"
5s2.5p.22d,3P*,1,3,,63192.7,,2.5,,                                      ,"L3149,L3936"
5s2.5p.23d,3P*,1,3,,63220.5,,2.5,,                                      ,"L3149,L3936"
5s2.5p.24d,3P*,1,3,,63244.5,,2.5,,                                      ,"L3149,L3936"
5s2.5p.25d,3P*,1,3,,63265.4,,2.5,,                                      ,"L3149,L3936"
5s2.5p.26d,3P*,1,3,,63284.0,,2.5,,                                      ,"L3149,L3936"
5s2.5p.27d,3P*,1,3,,63299.7,,2.5,,                                      ,"L3149,L3936"
Sn II (5s2.5p 2P*<3/2>),Limit,---,,,63484.18,,0.10,,                                      ,L3936
5s.5p3,3P*,0,1,,63870,?,80,,  49         :    12  5s2.5p.12d 3P*  ,"L6413,L6407"
5s.5p3,3P*,2,5,,64790,?,80,,  52         :    12             3D*  ,"L10512,L6413"
5s.5p3,3S*,1,3,,75907.2,,2.5,,  78         :    18             1P*  ,"L3149,L10512"
5s.5p3,1P*,1,3,,82840,?,80,,  78         :    18             3S*  ,"L10512,L6413"
