Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3p6.3d7.(4F).4s.4p.(3P*),z 4D*,5/2,6,,29948.76,,,1.359,  57             :    36  3d8.(3F).4p            4D*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 4D*,3/2,4,,30443.63,,,1.192,  62             :    33  3d8.(3F).4p            4D*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 4D*,1/2,2,,30742.65,,,-0.006,  65             :    31  3d8.(3F).4p            4D*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 2G*,9/2,10,,31699.69,,,1.126,  47             :    29  3d8.(3F).4p            4G*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 2G*,7/2,8,,32733.07,,,0.899,  41             :    29  3d8.(3F).4p            4F*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 2F*,7/2,8,,31871.15,,,1.777,  66             :    28  3d8.(3F).4p            2F*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 2F*,5/2,6,,32781.71,,,0.870,  71             :    26  3d8.(3F).4p            2F*  ,
3p6.3d8.(3F).4p,y 4D*,7/2,8,,32027.50,,,1.395,  46             :    45  3d7.(4F).4s.4p.(3P*)   4D*  ,
3p6.3d8.(3F).4p,y 4D*,5/2,6,,32654.50,,,1.366,  51             :    41  3d7.(4F).4s.4p.(3P*)   4D*  ,
3p6.3d8.(3F).4p,y 4D*,3/2,4,,33150.68,,,1.195,  56             :    37  3d7.(4F).4s.4p.(3P*)   4D*  ,
3p6.3d8.(3F).4p,y 4D*,1/2,2,,33449.18,,,0.012,  59             :    36  3d7.(4F).4s.4p.(3P*)   4D*  ,
3p6.3d8.(3F).4p,y 4G*,11/2,12,,32430.59,,,1.287,  94                                                  ,
3p6.3d8.(3F).4p,y 4G*,9/2,10,,32464.73,,,1.154,  53             :    28  3d8.(3F).4p            2G*  ,
3p6.3d8.(3F).4p,y 4G*,5/2,6,,33674.38,,,0.704,  52             :    30  3d8.(3F).4p            4F*  ,
3p6.3d8.(3F).4p,y 4F*,9/2,10,,32841.99,,,1.313,  51             :    22  3d7.(4F).4s.4p.(1P*)   4F*  ,
3p6.3d8.(3F).4p,y 4F*,3/2,4,,34196.21,,,0.430,  67             :    24  3d7.(4F).4s.4p.(1P*)   4F*  ,
3p6.3d8.(3F).4p,*,7/2,8,,33173.36,,,1.039,  34  4G*        :    31  3d8.(3F).4p            2G*  ,
3p6.3d8.(3F).4p,y 2G*,9/2,10,,33439.72,,,1.165,  56             :    27  3d7.(4F).4s.4p.(3P*)   2G*  ,
3p6.3d8.(3F).4p,y 2G*,7/2,8,,34133.59,,,0.917,  50             :    21  3d7.(4F).4s.4p.(3P*)   2G*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 2D*,5/2,6,,33462.83,,,1.186,  53             :    42  3d8.(3F).4p            2D*  ,
3p6.3d7.(4F).4s.4p.(3P*),z 2D*,3/2,4,,34352.42,,,0.787,  53             :    37  3d8.(3F).4p            2D*  ,
3p6.3d8.(3F).4p,*,7/2,8,,33466.87,,,1.155,  33  4G*        :    25  3d8.(3F).4p            4F*  ,
3p6.3d8.(3F).4p,*,5/2,6,,33945.90,,,0.900,  42  4G*        :    38  3d8.(3F).4p            4F*  ,
3p6.3d8.(3F).4p,y 2F*,7/2,8,,35450.56,,,1.145,  61             :    25  3d7.(4F).4s.4p.(3P*)   2F*  ,
3p6.3d8.(3F).4p,y 2F*,5/2,6,,36329.86,,,0.892,  53             :    18  3d8.(3F).4p            2D*  ,
3p6.3d8.(3F).4p,y 2D*,5/2,6,,36092.44,,,1.186,  35             :    36  3d7.(4F).4s.4p.(3P*)   2D*  ,
3p6.3d8.(3F).4p,y 2D*,3/2,4,,36875.13,,,0.794,  53             :    40  3d7.(4F).4s.4p.(3P*)   2D*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4D*,7/2,8,,39649.16,,,1.428,  65             :    18  3d8.(3P).4p            4D*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4D*,5/2,6,,40345.95,,,1.370,  63             :    21  3d8.(3P).4p            4D*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4D*,3/2,4,,40827.77,,,1.240,  62             :    23  3d8.(3P).4p            4D*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4D*,1/2,2,,41101.80,,,0.026,  62             :    24  3d8.(3P).4p            4D*  ,
3p6.3d7.(4P).4s.4p.(3P*),z 4S*,3/2,4,,40621.62,,,2.017,  74             :    10  3d8.(3P).4p            4S*  ,
3p6.3d7.(4P).4s.4p.(3P*),6P*,7/2,8,,41041.43,,,1.40,  97                                                  ,
3p6.3d7.(4P).4s.4p.(3P*),6P*,5/2,6,,41104.96,,,1.863,  93                                                  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4F*,9/2,10,,41225.76,,,1.319,  66             :    19  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4F*,7/2,8,,41918.41,,,1.248,  63             :    23  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4F*,5/2,6,,42434.23,,,1.024,  59             :    24  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4F*,3/2,4,,42796.67,,,0.406,  61             :    27  3d7.(2G).4s.4p.(3P*)   4F*  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4G*,11/2,12,,41528.53,,,1.291,  95                                                  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4G*,9/2,10,,42269.32,,,1.169,  93                                                  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4G*,7/2,8,,42811.44,,,1.004,  92                                                  ,
3p6.3d7.(4F).4s.4p.(1P*),x 4G*,5/2,6,,43199.65,,,0.649,  93                                                  ,
3p6.3d8.(3P).4p,z 4P*,5/2,6,,41968.89,,,1.627,  65             :    12  3d7.(4P).4s.4p.(3P*)   4P*  ,
3p6.3d8.(3P).4p,z 4P*,1/2,2,,41969.90,,,2.51,  66             :    14  3d7.(2P).4s.4p.(3P*)   4P*  ,
3p6.3d8.(3P).4p,z 4P*,3/2,4,,41982.66,,,1.732,  64             :    12  3d7.(4P).4s.4p.(3P*)   4P*  ,
3p6.3d7.(2G).4s.4p.(3P*),4H*,7/2,8,,42988.12,,,,  95                                                  ,
3p6.3d8.(1D).4p,z 2P*,1/2,2,,43130.24,,,0.727,  42             :    25  3d8.(3P).4p            2P*  ,
3p6.3d7.(4P).4s.4p.(3P*),w 4D*,5/2,6,,43242.95,,,1.101,  46             :    28  3d8.(1D).4p            2F*  ,
3p6.3d7.(4P).4s.4p.(3P*),w 4D*,3/2,4,,43263.57,,,1.191,  58             :     9  3d8.(1D).4p            2D*  ,
3p6.3d7.(4P).4s.4p.(3P*),w 4D*,7/2,8,,43398.62,,,1.334,  88             :     3  3d8.(1D).4p            2F*  ,
3p6.3d7.(4P).4s.4p.(3P*),w 4D*,1/2,2,,43435.58,,,0.169,  75             :     9  3d7.(2P).4s.4p.(3P*)   4D*  ,
3p6.3d7.(2G).4s.4p.(3P*),w 4F*,9/2,10,,43295.32,,,1.295,  71             :    15  3d7.(4F).4s.4p.(1P*)   4F*  ,
3p6.3d7.(2G).4s.4p.(3P*),w 4F*,3/2,4,,44555.71,,,0.415,  68             :    18  3d7.(4F).4s.4p.(1P*)   4F*  ,
3p6.3d8.(1D).4p,*,5/2,6,,43425.71,,,1.119,  37  2F*        :    36  3d7.(4P).4s.4p.(3P*)   4D*  ,
3p6.3d8.(1D).4p,*,3/2,4,,43537.71,,,1.120,  31  2P*        :    23  3d8.(1D).4p            2D*  ,
