Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f12.(3H<5>).5d<3/2>.6s2,"(5,3/2)",13/2,14,,23374.681,,,0.98,"  87                 :     4                                 (3H<6>) (6,5/2)         ",
4f12.(3H<5>).5d<3/2>.6s2,"(5,3/2)",9/2,10,,24348.692,,,1.12,  44                 :    28  4f13.(2F*<7/2>).6s.6p.(1P*<1>)                         ,
4f12.(3H<5>).5d<3/2>.6s2,"(5,3/2)",11/2,12,,25488.545,,,,"  91                 :     2                                 (3F<4>) (4,3/2)         ",
4f12.(3H<5>).5d<5/2>.6s2,,5/2,6,,22929.717,,,1.152,"  27  (5,5/2)        :    20                                 (3F<4>) (4,5/2)         ",
4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",11/2,12,,23309.979,,,1.11,"  56                 :    25                                 (1G<4>) (4,5/2)         ",
4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",9/2,10,,23781.698,,,1.1499,"  49                 :    21                                 (1G<4>) (4,5/2)         ",
4f13.(2F*<7/2>).5d.6s.(3D),3[5/2]*,7/2,8,,23335.111,,,1.362,  79                 :    20                                 (2F*<7/2>)(3D) 3[7/2]*  ,
4f13.(2F*<7/2>).5d.6s.(3D),3[5/2]*,5/2,6,,23431.844,,,1.22,  82                 :    16                                 (2F*<7/2>)(3D) 3[7/2]*  ,
4f13.(2F*<7/2>).5d.6s.(3D),3[5/2]*,3/2,4,,23574.415,,,0.83,  94                 :     5                                 (2F*<7/2>)(3D) 3[3/2]*  ,
4f12.(3F<4>).5d<5/2>.6s2,,7/2,8,,23873.207,,,1.135,"  37  (4,5/2)        :    22  4f13.(2F*<7/2>).6s.6p.(1P*<1>)                         ",
4f12.(3F<4>).5d<5/2>.6s2,,3/2,4,,23882.41,,,,"  37  (4,5/2)        :    34                                 (1G<4>) (4,5/2)         ",
4f13.(2F*<7/2>).5d.6s.(3D),3[7/2]*,9/2,10,,23941.071,,,1.29,  82                 :    16                                 (2F*<7/2>)(3D) 3[9/2]*  ,
4f13.(2F*<7/2>).5d.6s.(3D),3[7/2]*,5/2,6,,24611.303,,,0.92,  77                 :    16                                 (2F*<7/2>)(3D) 3[5/2]*  ,
4f13.(2F*<7/2>).5d.6s.(3D),3[7/2]*,7/2,8,,24708.041,,,1.08,  49                 :    42                                 (2F*<7/2>)(3D) 3[9/2]*  ,
4f12.(3F<4>).5d<5/2>.6s2,,13/2,14,,24137.196,,,1.128,"  43  (4,5/2)        :    28                                 (1G<4>) (4,5/2)         ",
4f13.(2F*<7/2>).5d.6s.(3D),3[9/2]*,7/2,8,,24246.425,,,1.02,  55                 :    31                                 (2F*<7/2>)(3D) 3[7/2]*  ,
4f13.(2F*<7/2>).5d.6s.(3D),3[9/2]*,9/2,10,,24701.058,,,1.145,  75                 :    17                                 (2F*<7/2>)(3D) 3[7/2]*  ,
4f13.(2F*<7/2>).5d.6s.(3D),3[9/2]*,11/2,12,,24957.469,,,1.235,  75                 :    19                                 (2F*<7/2>)(1D) 1[11/2]* ,
4f13.(2F*<7/2>).6s.6p.(1P*<1>),"(7/2,1)",5/2,6,,24418.018,,,1.06,  50                 :    32  4f12.(3H<5>).5d<5/2>.6s2                               ,
4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",15/2,16,,25130.453,,,1.10,  99                                                                                 ,
4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",7/2,8,,25717.197,,,1.02,  70                 :    12  4f13.(2F*<7/2>).6s.6p.(1P*<1>)                         ,
4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",9/2,10,,26889.125,,,1.11,  52                 :    31  4f13.(2F*<7/2>).6s.6p.(1P*<1>)                         ,
4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",13/2,14,,27377.13,,,1.12,"  92                 :     5                                 (3H<5>) (5,3/2)         ",
4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",11/2,12,,27491.31,,,,"  88                 :     9                                 (3F<3>) (3,5/2)         ",
4f13.(2F*<7/2>).5d.6s.(1D),1[3/2]*,3/2,4,,25207.732,,,1.365,  72                 :    16                                 (2F*<7/2>)(3D) 3[3/2]*  ,
4f13.(2F*<7/2>).5d.6s.(1D),1[11/2]*,11/2,12,,25520.987,,,1.10,  78                 :    18                                 (2F*<7/2>)(3D) 3[9/2]*  ,
4f12.(3H<6>).6s2.6p<3/2>,"(6,3/2)*",15/2,16,,25536.116,,,1.20,"  99                 :     1                                 (1I<6>) (6,3/2)*        ",
4f12.(3H<6>).6s2.6p<3/2>,"(6,3/2)*",9/2,10,,25699.714,,,1.12,  88                 :     5  4f13.(2F*<7/2>).5d.6s.(3D)     3[9/2]*                 ,
4f12.(3H<6>).6s2.6p<3/2>,"(6,3/2)*",13/2,14,,26357.736,,,1.188,"  98                 :     1                                 (1I<6>) (6,3/2)*        ",
4f12.(3H<6>).6s2.6p<3/2>,"(6,3/2)*",11/2,12,,26368.412,,,1.125,"  91                 :     3                                 (3H<6>) (6,1/2)*        ",
4f13.(2F*<5/2>).6s.6p.(3P*<0>),"(5/2,0)",5/2,6,,25656.019,,,0.724,  86                 :     6                                 (2F*<5/2>)(3P*<1>)      ,
4f13.(2F*<7/2>).6s.6p.(1P*<1>),,5/2,6,,25745.117,,,1.09,"  28  (7/2,1)        :    11  4f12.(3F<4>).5d<3/2>.6s2                               ",
4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",5/2,6,,26126.907,,,1.10,"  87                 :     7  4f13.(2F*<5/2>).6s.6p.(3P*<0>) (3,5/2)                 ",
4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",7/2,8,,26439.491,,,1.000,"  92                 :     4  4f13.(2F*<5/2>).6s.6p.(3P*<2>) (3,5/2)                 ",
4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",3/2,4,,26488.70,,,0.85,"  86                 :    11  4f13.(2F*<5/2>).6s.6p.(3P*<2>) (3,5/2)                 ",
4f13.(2F*<7/2>).5d.6s.(1D),1[5/2]*,5/2,6,,26448.274,,,1.14,  93                 :     6                                 (2F*<7/2>)(3D) 3[7/2]*  ,
4f12.(3H<5>).5d<3/2>.6s2,,9/2,10,,26646.214,,,0.961,"  34  (5,3/2)        :    25                                 (3H<5>) (5,5/2)         ",
4f13.(2F*<7/2>).6s.6p.(1P*<1>),,7/2,8,,26701.325,,,1.076,"  39  (7/2,1)        :    13  4f12.(3H<4>).5d<3/2>.6s2                               ",
4f13.(2F*<7/2>).5d.6s.(1D),1[7/2]*,7/2,8,,27037.468,,,1.11,  97                 :     1                                 (2F*<7/2>)(3D) 3[5/2]*  ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",1/2,2,,27314.56,,,-0.015, 100                                                                                 ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",9/2,10,,28024.01,,,1.15,  99                                                                                 ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",3/2,4,,28143.67,,,0.66,  60                 :    10  4f12.(3H<4>).5d<5/2>.6s2                               ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",5/2,6,,28448.585,,,1.000,  71                 :     7  4f12.(3H<4>).5d<3/2>.6s2                               ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",7/2,8,,28555.799,,,1.157,  96                 :     4                                 (2F*<5/2>)(3P*<1>)      ,
4f13.(2F*<7/2>).5d.6s.(1D),1[9/2]*,9/2,10,,27440.858,,,,  95                 :     2                                 (2F*<7/2>)(3D) 3[9/2]*  ,
4f13.(2F*<5/2>).6s.6p.(3P*<2>),,5/2,6,,28051.37,,,0.96,"  25  (5/2,2)        :    18  4f12.(3H<4>).5d<3/2>.6s2                               ",
4f12.(3F<4>).6s2.6p<1/2>,"(4,1/2)*",7/2,8,,28340.29,,,,"  62                 :    29                                 (1G<4>) (4,1/2)*        ",
4f12.(3F<4>).6s2.6p<1/2>,"(4,1/2)*",9/2,10,,28514.423,,,1.085,"  60                 :    28                                 (1G<4>) (4,1/2)*        ",
4f12.(3F<3>).5d<3/2>.6s2,,7/2,8,,29260.59,,,0.928,"  46  (3,3/2)        :    11                                 (3H<4>) (4,3/2)         ",
4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",9/2,10,,29308.69,,,1.49,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",11/2,12,,31080.846,,,1.37,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",15/2,16,,32112.98,,,0.98,  80                                                                                 ,
4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",13/2,14,,32950.10,,,1.31,                                                                                     ,
4f12.(3H<4>).5d<3/2>.6s2,"(4,3/2)",9/2,10,,29316.690,,,0.978,"  50                 :    21                                 (3F<4>) (4,3/2)         ",
4f12.(3F<2>).5d<3/2>.6s2,,5/2,6,,30082.18,,,0.81,"  29  (2,3/2)        :    20                                 (3H<4>) (4,5/2)         ",
4f12.(3H<4>).5d<5/2>.6s2,,7/2,8,,30124.02,,,0.955,"  24  (4,5/2)        :    15                                 (3F<4>) (4,5/2)         ",
4f12.(3H<4>).5d<5/2>.6s2,"(4,5/2)",13/2,14,,30125.61,,,,"  58                 :    32                                 (3F<4>) (4,5/2)         ",
4f12.(3H<4>).5d<5/2>.6s2,"(4,5/2)",11/2,12,,30972.46,,,,"  46                 :    19                                 (3F<4>) (4,5/2)         ",
4f12.(3H<4>).5d<5/2>.6s2,,5/2,6,,30302.42,,,0.91,"  22  (4,5/2)        :    18                                 (3F<2>) (2,3/2)         ",
4f12.(3F<3>).5d<3/2>.6s2,,3/2,4,,30585.65,,,1.085,"  32  (3,3/2)        :    31                                 (3F<2>) (2,3/2)         ",
4f12.(3F<3>).5d<3/2>.6s2,,9/2,10,,30915.02,,,0.99,"  28  (3,3/2)        :    27                                 (3H<4>) (4,5/2)         ",
4f13.(2F*<5/2>).5d.6s.(3D),3[9/2]*,7/2,8,,30921.58,,,0.69,  98                 :     1                                 (2F*<7/2>)(3D) 3[9/2]*  ,
4f13.(2F*<5/2>).5d.6s.(3D),3[9/2]*,9/2,10,,31388.303,,,0.98,  88                 :     3                                 (2F*<5/2>)(1D) 1[9/2]*  ,
4f13.(2F*<5/2>).5d.6s.(3D),3[9/2]*,11/2,12,,32107.268,,,1.115,  99                                                                                 ,
4f12.(3H<5>).6s2.6p<1/2>,"(5,1/2)*",9/2,10,,30947.175,,,,  88                 :     4  4f13.(2F*<5/2>).5d.6s.(3D)     3[9/2]*                 ,
4f12.(3H<5>).6s2.6p<1/2>,"(5,1/2)*",11/2,12,,31007.60,,,1.00,"  96                 :     1                                 (3F<4>) (4,3/2)*        ",
4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",7/2,8,,31367.728,,,1.33,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",9/2,10,,32441.714,,,1.25,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",17/2,18,,32761.54,,,1.11,  80                                                                                 ,
4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",11/2,12,,33793.154,,,1.24,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",15/2,16,,34046.54,,,1.18,  46                                                                                 ,
4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,14,,34449.774,,,1.18,                                                                                     ,
4f12.(3F<3>).5d<3/2>.6s2,,5/2,6,,31431.88,,,1.07,"  42  (3,3/2)        :    16                                 (3F<2>) (2,5/2)         ",
4f12.(3F<3>).5d<3/2>.6s2,,9/2,10,,31440.54,,,1.13,"  37  (3,3/2)        :    30                                 (3F<3>) (3,5/2)         ",
4f12.(3F<4>).6s2.6p<3/2>,"(4,3/2)*",9/2,10,,31454.298,,,,"  58                 :    26                                 (1G<4>) (4,3/2)*        ",
4f12.(3F<4>).6s2.6p<3/2>,"(4,3/2)*",11/2,12,,31519.495,,,,"  60                 :    29                                 (1G<4>) (4,3/2)*        ",
4f12.(3F<4>).6s2.6p<3/2>,"(4,3/2)*",5/2,6,,31593.70,,,,"  58                 :    31                                 (1G<4>) (4,3/2)*        ",
4f12.(3F<4>).6s2.6p<3/2>,"(4,3/2)*",7/2,8,,31694.749,,,1.17,"  62                 :    28                                 (1G<4>) (4,3/2)*        ",
4f13.(2F*<5/2>).5d.6s.(3D),*,3/2,4,,31499.06,,,1.33,  46  3[3/2]*        :    44                                 (2F*<5/2>)(3D) 3[1/2]*  ,
4f12.(3F<3>).5d<5/2>.6s2,,7/2,8,,31510.24,,,1.11,"  22  (3,5/2)        :    17                                 (3F<2>) (2,5/2)         ",
4f12.(3F<3>).5d<3/2>.6s2,,3/2,4,,31520.98,,,0.79,"  40  (3,3/2)        :    20                                 (3H<4>) (4,5/2)         ",
4f13.(2F*<5/2>).5d.6s.(3D),3[3/2]*,1/2,2,,,,,,  92                 :     8                                 (2F*<5/2>)(1D) 1[1/2]*  ,
4f13.(2F*<5/2>).5d.6s.(3D),3[3/2]*,5/2,6,,31773.78,,,1.23,  85                 :    13                                 (2F*<5/2>)(3D) 3[5/2]*  ,
4f13.(2F*<5/2>).5d.6s.(3D),3[3/2]*,3/2,4,,32780.04,,,1.05,  48                 :    24                                 (2F*<5/2>)(3D) 3[1/2]*  ,
4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",11/2,12,,,,,,"  79                 :     7                                 (3H<5>) (5,5/2)         ",
4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",1/2,2,,,,,,"  63                 :    17                                 (3F<2>) (2,3/2)         ",
4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",5/2,6,,32174.49,,,1.16,"  72                 :     6                                 (3F<3>) (3,3/2)         ",
4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",9/2,10,,32407.78,,,,"  58                 :    18                                 (3F<3>) (3,3/2)         ",
4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",7/2,8,,32811.02,,,1.04,"  69                 :     8                                 (3H<4>) (4,3/2)         ",
4f12.(3F<3>).5d<5/2>.6s2,"(3,5/2)",3/2,4,,32928.76,,,0.935,  48                 :    40  4f13.(2F*<5/2>).6s.6p.(1P*<1>)                         ,
4f13.(2F*<5/2>).5d.6s.(3D),3[5/2]*,3/2,4,,32181.49,,,0.725,  71                 :    17                                 (2F*<5/2>)(3D) 3[1/2]*  ,
4f13.(2F*<5/2>).5d.6s.(3D),3[5/2]*,5/2,6,,32856.613,,,1.051,  83                 :    13                                 (2F*<5/2>)(3D) 3[3/2]*  ,
4f13.(2F*<5/2>).5d.6s.(3D),3[5/2]*,7/2,8,,33240.362,,,1.17,  73                 :    23                                 (2F*<5/2>)(3D) 3[7/2]*  ,
4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,10,,32217.195,,,1.333,                                                                                     ,
4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,8,,32359.372,,,1.195,                                                                                     ,
4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,6,,32479.326,,,0.89,                                                                                     ,
4f12.(3F<2>).5d<3/2>.6s2,,7/2,8,,32446.26,,,0.89,"  41  (2,3/2)        :    10                                 (3H<4>) (4,5/2)         ",
4f13.(2F*<5/2>).5d.6s.(3D),3[7/2]*,5/2,6,,33292.78,,,0.624,  97                 :     2                                 (2F*<5/2>)(3D) 3[5/2]*  ,
4f13.(2F*<5/2>).5d.6s.(3D),3[7/2]*,7/2,8,,33395.984,,,,  49                 :    24  4f12.(3H<5>).6s2.6p<3/2>                               ,
4f13.(2F*<5/2>).5d.6s.(3D),3[7/2]*,9/2,10,,33726.70,,,1.14,  86                 :     8                                 (2F*<5/2>).(1D) 1[9/2]* ,
4f12.(3F<2>).5d<5/2>.6s2,"(5/2,2)",3/2,4,,33489.36,,,1.468,"  45                 :    18                                 (3F<3>) (3,5/2)         ",
4f12.(3F<2>).5d<5/2>.6s2,,7/2,8,,33623.78,,,0.92,"  39  (2,5/2)        :    11                                 (3F<3>) (3,3/2)         ",
4f12.5d.6s.6p,*,11/2,12,,33638.74,,,1.42,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4F*<7/2>),"(6,7/2)*",19/2,20,,33644.74,,,1.18,                                                                                     ,
4f12.(3H<5>).6s2.6p<3/2>,"(5,3/2)*",7/2,8,,33778.36,,,,  68                 :    25  4f13.(2F*<5/2>).5d.6s.(3D)     3[7/2]*                 ,
4f12.(3H<5>).6s2.6p<3/2>,"(5,3/2)*",13/2,14,,33943.282,,,1.13, 100                                                                                 ,
4f12.(3H<5>).6s2.6p<3/2>,"(5,3/2)*",9/2,10,,34310.330,,,0.995,  50                 :    46  4f13.(2F*<5/2>).5d.6s.(1D)     1[9/2]*                 ,
4f12.(3H<5>).6s2.6p<3/2>,"(5,3/2)*",11/2,12,,34532.898,,,1.126,"  99                 :     1                                 (3H<5>) (5,1/2)*        ",
4f12.5d.6s.6p,*,13/2,14,,33812.149,,,1.15,                                                                                     ,
4f13.(2F*<7/2>).6s.7s.(1S<0>),"(7/2,0)*",7/2,8,,33961.044,,,1.15,                                                                                     ,
4f13.(2F*<5/2>).5d.6s.(1D),1[1/2]*,1/2,2,,34069.26,,,0.666,  83                 :     7                                 (2F*<5/2>)(3D) 3[3/2]*  ,
4f13.(2F*<5/2>).6s.6p.(1P*<1>),"(5/2,1)",5/2,6,,34085.20,,,0.95,  45                 :    20  4f12.(3F<2>).5d<5/2>.6s2                               ,
4f13.(2F*<5/2>).6s.6p.(1P*<1>),"(5/2,1)",7/2,8,,34297.17,,,0.915,  74                 :     4  4f12.(1G<4>).5d<3/2>.6s2                               ,
4f12.5d.6s.6p,*,5/2,6,,34194.09,,,1.24,                                                                                     ,
4f12.5d.6s.6p,*,7/2,8,,34365.624,,,1.205,                                                                                     ,
4f12.(3F<2>).5d<5/2>.6s2,"(2,5/2)",9/2,10,,34446.22,,,,"  58                 :    14                                 (1D<2>) (2,5/2)         ",
4f12.5d.6s.6p,*,9/2,10,,34457.853,,,1.185,                                                                                     ,
4f12.(3H<5>).6s2.6p<3/2>,*,9/2,10,,34587.982,,,1.00,"  43  (5,3/2)*       :    42  4f13.(2F*<5/2>).5d.6s.(1D)     1[9/2]*                 ",
4f12.5d.6s.6p,*,11/2,12,,34691.802,,,1.16,                                                                                     ,
4f13.(2F*<5/2>).5d.6s.(1D),1[3/2]*,3/2,4,,34999.008,,,0.897,  96                 :     2                                 (2F*<5/2>)(3D) 3[5/2]*  ,
4f13.(2F*<5/2>).6s.6p.(1P*<1>),,5/2,6,,35026.22,,,1.022,"  26  (5/2,1)        :    23  4f12.(3F<2>).5d<5/2>.6s2                               ",
4f12.5d.6s.6p,*,9/2,10,,35054.681,,,1.28,                                                                                     ,
4f13.(2F*<5/2>).6s.6p.(1P*<1>),,3/2,4,,35089.67,,,0.85,"  33  (5/2,1)        :    21  4f12.(3F<3>).5d<5/2>.6s2                               ",
,,5/2,6,,35261.762,,,1.346,                                                                                     ,
4f12.(3H<4>).6s2.6p<1/2>,"(4,1/2)*",9/2,10,,35363.77,,,0.91,"  58                 :    26                                 (3F<4>) (4,1/2)*        ",
4f12.(3H<4>).6s2.6p<1/2>,"(4,1/2)*",7/2,8,,35389.94,,,0.965,"  56                 :    26                                 (3F<4>) (4,1/2)*        ",
4f12.(3H<6>).5d.6s.6p.(4D*<3/2>),*,15/2,16,,35557.70,,,1.255,"  35  (6,3/2)*                                                                       ",
4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<5/2>),"(6,5/2)*",17/2,18,,35633.01,,,1.18,                                                                                     ,
4f13.(2F*<5/2>).5d.6s.(1D),1[5/2]*,5/2,6,,35673.62,,,,  97                 :     2                                 (2F*<5/2>)(3D) 3[5/2]*  ,
4f12.5d.6s.6p,*,7/2,8,,35682.251,,,1.222,                                                                                     ,
4f12.5d.6s.6p,*,13/2,14,,35958.880,,,1.134,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4D*<5/2>),"(6,5/2)*",15/2,16,,36179.60,,,1.155,  47                                                                                 ,
4f12.5d.6s.6p,*,13/2,14,,36223.628,,,1.12,                                                                                     ,
4f12.(3H<6>).5d.6s.6p.(4F*<7/2>),*,15/2,16,,36273.94,,,1.13,"  29  (6,7/2)*                                                                       ",
4f12.5d.6s.6p,*,11/2,12,,36329.786,,,1.035,                                                                                     ,
4f12.5d.6s.6p,*,9/2,10,,36377.733,,,1.21,                                                                                     ,
4f13.(2F*<5/2>).5d.6s.(1D),1[7/2]*,7/2,8,,36435.78,,,,                                                                                     ,
4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<3/2>),"(6,3/2)*",15/2,16,,36653.924,,,1.13,                                                                                     ,
4f12.5d.6s.6p,*,11/2,12,,36656.724,,,1.16,                                                                                     ,
4f12.5d.6s.6p,*,7/2,8,,36934.216,,,1.285,                                                                                     ,
4f12.5d.6s.6p,*,9/2,10,,37010.534,,,1.11,                                                                                     ,
,,5/2,6,,37064.18,,,1.42,                                                                                     ,
,,3/2,4,,37138.57,,,1.56,                                                                                     ,
4f12.5d.6s.6p,*,15/2,16,,37159.51,,,1.225,                                                                                     ,
4f12.(3F<3>).6s2.6p<1/2>,"(3,1/2)*",5/2,6,,,,,,"  82                 :     6                                 (3F<2>) (2,1/2)*        ",
4f12.(3F<3>).6s2.6p<1/2>,"(3,1/2)*",7/2,8,,37221.455,,,,"  96                 :     3                                 (3H<5>) (5,3/2)*        ",
4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),*,17/2,18,,37252.03,,,1.20,"  27  (6,7/2)*                                                                       ",
4f12.5d.6s.6p,*,11/2,12,,37276.778,,,1.25,                                                                                     ,
4f12.5d.6s.6p,*,13/2,14,,37365.13,,,1.20,                                                                                     ,
