Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f6.(7F).6s.6p.(3P*),9D*,5,11,,16859.31,,,1.705,  81             :    10                       (7F)(3P*) 7D* ,
4f6.(7F).6s.6p.(3P*),9D*,6,13,,17654.54,,,1.650,  88             :     6                       (7F)(3P*) 7F* ,
4f6.(7F).6s.6p.(3P*),5D*,0,1,,15586.30,,,,  74             :    22                       (7F)(3P*) 7F* ,
4f6.(7F).5d (8G).6s,7G,4,9,,,,,,  48             :    16                       (7F)(8F) 7F   ,
4f6.(7F).5d (8G).6s,7G,6,13,,,,,,  44             :    28                       (7F)(6H) 5H   ,
4f6.(7F).5d (8G).6s,7G,3,7,,,,,,  54             :    15                       (7F)(8F) 7F   ,
4f6.(7F).5d (8G).6s,7G,5,11,,,,,,  44             :    17                       (7F)(6H) 5H   ,
4f6.(7F).5d (8G).6s,7G,7,15,,,,,,  40             :    37                       (7F)(6H) 5H   ,
4f6.(7F).5d (8G).6s,7G,1,3,,15639.80,,,0.18,  58             :    22                       (7F)(8F) 7F   ,
4f6.(7F).5d (8G).6s,7G,2,5,,15955.24,,,1.085,  52             :    16                       (7F)(8F) 7F   ,
4f6.(7F).6s.6p.(3P*),7G*,1,3,,15650.55,,,-0.13,  79             :    10                       (7F)(3P*) 5F* ,
4f6.(7F).6s.6p.(3P*),7G*,2,5,,16116.42,,,0.960,  80             :     9                       (7F)(3P*) 5F* ,
4f6.(7F).6s.6p.(3P*),7G*,3,7,,16748.30,,,1.27,  78             :    11                       (7F)(3P*) 9F* ,
4f6.(7F).6s.6p.(3P*),7G*,4,9,,17504.63,,,1.395,  75             :    18                       (7F)(3P*) 9F* ,
4f6.(7F).6s.6p.(3P*),7G*,5,11,,18350.40,,,1.44,  71             :    26                       (7F)(3P*) 9F* ,
4f6.(7F).6s.6p.(3P*),7G*,6,13,,19254.29,,,1.47,  65             :    34                       (7F)(3P*) 9F* ,
4f6.(7F).6s.6p.(3P*),7G*,7,15,,20211.95,,,1.475,  60             :    39                       (7F)(3P*) 9F* ,
4f6.(7F).5d (8F).6s,7F,0,1,,15793.68,,,,  74             :    12                       (7F)(8F) 5D   ,
4f6.(7F).5d (6P).6s,,3,7,,15834.60,,,1.815,  27  7P         :    21                       (7F)(8P) 9P   ,
4f6.6s2,5D3,0,1,,,,,,                                                             ,
4f6.6s2,5D3,4,9,,,,,,                                                             ,
4f6.6s2,5D3,1,3,,15914.55,,,,                                                             ,
4f6.6s2,5D3,2,5,,17864.29,,,,                                                             ,
4f6.6s2,5D3,3,7,,20195.76,,,,                                                             ,
4f6.(7F).6s.6p.(3P*),5D*,1,3,,16112.33,,,1.50,  59             :    16                       (7F)(3P*) 7F* ,
4f6.(7F).6s.6p.(3P*),*,2,5,,16681.74,,,1.77:,  42  5D*        :    22                       (7F)(3P*) 9F* ,
4f6.(7F).6s.6p.(3P*),7D*,1,3,,16690.76,,,2.83:,  53             :    30                       (7F)(3P*) 9F* ,
4f6.(7F).6s.6p.(3P*),7D*,5,11,,19264.63,,,1.485,  64             :    23                       (7F)(3P*) 5G* ,
4f6.(7F).6s.6p.(3P*),7F*,2,5,,17190.20,,,1.425,  46             :    25                       (7F)(3P*) 7D* ,
4f6.(7F).6s.6p.(3P*),7F*,0,1,,17810.85,,,,  65             :    20                       (7F)(3P*) 5D* ,
4f6.(7F).6s.6p.(3P*),7F*,3,7,,17830.80,,,1.215,  41             :    37                       (7F)(3P*) 5G* ,
4f6.(7F).6s.6p.(3P*),7F*,4,9,,19191.64,,,1.27:,  60             :    20                       (7F)(3P*) 5G* ,
4f6.(7F).6s.6p.(3P*),7F*,5,11,,20153.47,,,1.44,  68             :    19                       (7F)(3P*) 5G* ,
4f6.(7F).6s.6p.(3P*),7F*,6,13,,21055.76,,,1.455,  65             :    26                       (7F)(3P*) 5G* ,
4f6.(7F).6s.6p.(3P*),*,3,7,,17243.55,,,1.62,  35  7D*        :    21                       (7F)(3P*) 5D* ,
4f6.(7F).6s.6p.(3P*),5G*,2,5,,17462.37,,,0.755,  74             :     8                       (7F)(3P*) 5F* ,
4f6.(7F).6s.6p.(3P*),5G*,3,7,,18209.04,,,1.39,  36             :    27                       (7F)(3P*) 7F* ,
4f6.(7F).6s.6p.(3P*),5G*,4,9,,18503.49,,,1.365,  41             :    27                       (7F)(3P*) 7D* ,
4f6.(7F).6s.6p.(3P*),5G*,5,11,,18811.11,,,1.45,  47             :    17                       (7F)(3P*) 7F* ,
4f6.(7F).6s.6p.(3P*),5G*,6,13,,19712.41,,,1.38,  70             :    23                       (7F)(3P*) 7F* ,
4f6.(7F).6s.6p.(3P*),*,1,3,,17769.71,,,0.80:,  26  7F*        :    17                       (7F)(3P*) 5F* ,
4f6.(7F).6s.6p.(3P*),*,4,9,,17959.27,,,1.52,  30  7D*        :    21                       (7F)(3P*) 5G* ,
4f5.(6H*).5d.6s2,7H*,8,17,,,,,,  74             :    14                       (6F*) 7H*     ,
4f5.(6H*).5d.6s2,7H*,2,5,,18075.67,,,0.41,  56             :    11  4f6.(7F).6s.6p.(3P*) 7F*           ,
4f5.(6H*).5d.6s2,7H*,3,7,,18948.78,,,0.94,  45             :    11  4f6.(7F).6s.6p.(3P*) 5D*           ,
4f5.(6H*).5d.6s2,7H*,4,9,,19990.25,,,1.115,  53             :    10                       (6H*) 7I*     ,
4f5.(6H*).5d.6s2,7H*,5,11,,21062.82,,,1.21,  59             :    12                       (6H*) 7G*     ,
4f5.(6H*).5d.6s2,7H*,6,13,,22160.84,,,1.305,  52             :    15                       (6H*) 7G*     ,
4f5.(6H*).5d.6s2,7H*,7,15,,23337.40,,,1.36,  53             :    13                       (6H*) 7G*     ,
4f6.(7F).5d (6H).6s,7H,2,5,,18176.17,,,0.02,  87             :    10                       (7F)(8H) 7H   ,
4f6.(7F).6s.6p.(3P*),*,1,3,,18225.13,,,0.695,  31  7F*        :    21  4f5.(6H*).5d.6s2     7G*           ,
4f5.(6H*).5d.6s2,7F*,0,1,,18309.02,,,,  74             :    13  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6H*).5d.6s2,7F*,1,3,,18475.28,,,0.96,  65             :    13  4f6.(7F).6s.6p.(3P*) 5F*           ,
4f5.(6H*).5d.6s2,7F*,2,5,,18788.08,,,1.280,  31             :    14  4f6.(7F).6s.6p.(3P*) 7F*           ,
4f5.(6H*).5d.6s2,7F*,3,7,,19501.27,,,1.365,  49             :     8  4f6.(7F).6s.6p.(3P*) 5D*           ,
4f5.(6H*).5d.6s2,7F*,4,9,,20163.00,,,1.390,  30             :    14  4f6.(7F).6s.6p.(3P*) 5F*           ,
4f5.(6H*).5d.6s2,7F*,5,11,,21458.89,,,1.425,  42             :    18                       (6H*) 7G*     ,
4f5.(6H*).5d.6s2,7F*,6,13,,22944.38,,,1.475,  61             :    23  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6H*).5d.6s2,7I*,9,19,,,,,,  89             :    11                       (6H*) 7K*     ,
4f5.(6H*).5d.6s2,7I*,8,17,,,,,,  83             :     8                       (6H*) 7H*     ,
4f5.(6H*).5d.6s2,7I*,3,7,,18328.64,,,0.33,  88             :     7                       (6H*) 7H*     ,
4f5.(6H*).5d.6s2,7I*,4,9,,19174.84,,,0.96:,  86             :     9                       (6H*) 7H*     ,
4f5.(6H*).5d.6s2,7I*,5,11,,20183.35,,,1.03,  84             :    11                       (6H*) 7H*     ,
4f5.(6H*).5d.6s2,7I*,6,13,,21296.45,,,1.12,  82             :    12                       (6H*) 7H*     ,
4f5.(6H*).5d.6s2,7I*,7,15,,22468.87,,,1.235,  82             :    12                       (6H*) 7H*     ,
4f5.(6H*).5d.6s2,*,2,5,,18416.62,,,1.08,  15  7H*        :    13                       (6H*) 7F*     ,
4f6.(7F).6s.6p.(3P*),5F*,1,3,,18985.70,,,0.18,  58             :    16  4f5.(6H*).5d.6s2     7G*           ,
4f6.(7F).6s.6p.(3P*),5F*,2,5,,19677.46,,,1.08,  59             :    14                       (7F)(3P*) 5D* ,
4f6.(7F).6s.6p.(3P*),5F*,3,7,,20459.30,,,1.295,  55             :    26                       (7F)(3P*) 5D* ,
4f6.(7F).6s.6p.(3P*),5F*,5,11,,21809.74,,,1.41,  56             :    14  4f5.(6H*).5d.6s2     7F*           ,
4f5.(6H*).5d.6s2,*,2,5,,19009.52,,,0.945,  37  7G*        :    28                       (6H*) 7F*     ,
4f5.(6H*).5d.6s2,*,3,7,,19210.09,,,1.27,  22  7H*        :    16                       (6H*) 7F*     ,
4f5.(6H*).5d.6s2,7G*,3,7,,19776.97,,,1.15,  52             :    22  4f6.(7F).6s.6p.(1P*) 7G*           ,
4f5.(6H*).5d.6s2,5F*,5,11,,,,,,  28             :    20                       (6H*) 5I*     ,
4f5.(6H*).5d.6s2,5F*,1,3,,20091.03,,,0.09,  55             :    12                       (6H*) 7G*     ,
4f5.(6H*).5d.6s2,5F*,2,5,,20762.82,,,0.99,  53             :    11  4f6.(7F).6s.6p.(1P*) 7G*           ,
4f5.(6H*).5d.6s2,5F*,3,7,,21700.89,,,1.235,  46             :    15                       (6H*) 7G*     ,
4f5.(6H*).5d.6s2,5F*,4,9,,22893.05,,,1.345,  32             :    20                       (6H*) 5G*     ,
4f5.(6H*).5d.6s2,*,4,9,,20396.67,,,1.405,  24  7F*        :    14  4f6.(7F).6s.6p.(3P*) 5F*           ,
,*,6,13,,20593.06,,,1.23,                                                             ,
4f5.(6H*).5d.6s2,*,4,9,,20712.83,,,1.29,  37  7G*        :    22  4f6.(7F).6s.6p.(1P*) 7G*           ,
4f6.(7F).6s.6p.(1P*),7D*,1,3,,21193.68,,,2.93,  87             :     8  4f5.(6F*).5d.6s2     7D*           ,
4f6.(7F).6s.6p.(1P*),7D*,2,5,,21813.22,,,1.94,  85             :     8  4f5.(6F*).5d.6s2     7D*           ,
4f6.(7F).6s.6p.(1P*),7D*,3,7,,22632.30,,,1.69,  81             :     8  4f5.(6F*).5d.6s2     7D*           ,
4f6.(7F).6s.6p.(1P*),7D*,4,9,,23594.84,,,1.60,  67             :    10  4f5.(6H*).5d.6s2     5G*           ,
4f6.(7F).6s.6p.(1P*),7D*,5,11,,24323.51,,,1.46,  35             :    20                       (7F)(1P*) 7F* ,
4f6.(7F).6s.6p.(3P*),*,4,9,,21243.30,,,1.385,  45  5D*        :    44                       (7F)(3P*) 5F* ,
4f6.(7F).6s.6p.(3P*),*,5,11,,21599.84,,,1.37,  23  5F*        :    18  4f5.(6H*).5d.6s2     7G*           ,
4f6.(7F).6s.6p.(1P*),7F*,0,1,,22041.02,,,,  58             :    32  4f5.(6H*).5d.6s2     7F*           ,
4f6.(7F).6s.6p.(1P*),7F*,1,3,,22313.63,,,1.480,  53             :    31  4f5.(6H*).5d.6s2     7F*           ,
4f5.(6H*).5d.6s2,5G*,2,5,,22491.94,,,0.52,  65             :    16  4f6.(7F).6s.6p.(1P*) 7G*           ,
4f5.(6H*).5d.6s2,*,6,13,,22643.12,,,1.355,  32  7G*        :    19                       (6H*) 7H*     ,
4f5.(6H*).5d2.6s?,9I*?,2,5,,22844.00,,,0.49:,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,3,7,,23230.75,,,0.83,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,4,9,,23802.10,,,0.975,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,5,11,,24467.84,,,1.15,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,6,13,,25259.80,,,1.25,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,7,15,,26171.20,,,1.275,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,8,17,,27196.73,,,1.35,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,9,19,,28305.00,,,1.38,                                                             ,
4f5.(6H*).5d2.6s?,9I*?,10,21,,29467.69,,,1.395,                                                             ,
4f6.(7F).6s.6p.(1P*),*,2,5,,22893.37,,,0.59:,  44  7F*        :    29  4f5.(6H*).5d.6s2     7F*           ,
4f6.(7F).6s.6p.(1P*),7G*,1,3,,22914.07,,,-0.480,  57             :    21  4f5.(6F*).5d.6s2     7G*           ,
4f5.(6F*).5d.6s2,7G*,1,3,,23243.84,,,-0.475,  67             :    22                       (6H*) 7G*     ,
4f5.(6H*).5d.6s2,*,3,7,,23316.63,,,1.01,  37  5G*        :    30  4f6.(7F).6s.6p.(1P*) 7G*           ,
4f5.(6F*).5d.6s2,7G*,2,5,,23380.75,,,0.72,  52             :    28  4f6.(7F).6s.6p.(1P*) 7G*           ,
4f5.(6F*).5d.6s2,*,2,5,,23546.54,,,0.795,  30  7H*        :    25                       (6H*) 7G*     ,
,9H*?,1,3,,23629.98,,,-0.80,                                                             ,
4f6.(7F).6s.6p.(1P*),*,3,7,,23709.98,,,1.260,  32  7F*        :    26  4f5.(6F*).5d.6s2     7F*           ,
4f6.(7F).6s.6p.(1P*),*,7,15,,23734.36,,,1.37,  38  7G*        :    31  4f5.(6H*).5d.6s2     7G*           ,
,9H*?,2,5,,23847.25,,,0.60,                                                             ,
4f5.(6F*).5d.6s2,7G*,3,7,,23852.43,,,0.95,  52             :    22                       (6F*) 7H*     ,
4f5.(6F*).5d.6s2,7H*,8,17,,,,,,  80             :    12                       (6F*) 7H*     ,
4f5.(6F*).5d.6s2,7H*,2,5,,23986.48,,,0.32,  52             :    16                       (6F*) 7G*     ,
4f5.(6F*).5d.6s2,7H*,3,7,,24150.80,,,1.105,  37             :    15                       (6H*) 7G*     ,
4f5.(6F*).5d.6s2,7H*,4,9,,25065.37,,,1.21,  52             :    24                       (6F*) 7G*     ,
4f5.(6F*).5d.6s2,7H*,5,11,,26065.85,,,1.245,  43             :    17                       (6F*) 7G*     ,
4f5.(6F*).5d.6s2,7H*,6,13,,27129.49,,,1.33,  50             :    18                       (6F*) 7G*     ,
4f5.(6F*).5d.6s2,7H*,7,15,,27718.35,,,1.345,  45             :    33                       (6F*) 7G*     ,
4f6.(7F).6s.6p.(1P*),*,4,9,,23996.55,,,1.045,  35  7G*        :    14  4f5.(6H*).5d.6s2     5G*           ,
,7D*?,1,3,,24184.05,,,2.21,                                                             ,
,9H*?,3,7,,24244.80,,,1.08,                                                             ,
,*,4,9,,24312.02,,,1.09,                                                             ,
,*,1,3,,24375.60,,,2.49,                                                             ,
4f5.(6F*).5d.6s2,*,3,7,,24467.27,,,0.965,  26  7H*        :    22                       (6F*) 7G*     ,
,7D*?,2,5,,24498.96,,,1.73,                                                             ,
,*,4,9,,24570.03,,,1.04,                                                             ,
4f5.(6F*).5d.6s2,*,4,9,,24633.75,,,1.325,  20  7F*        :    19                       (6F*) 7G*     ,
4f6.(7F).6s.6p.(1P*),*,5,11,,24668.79,,,1.53,  32  7D*        :    17                       (7F)(1P*) 7G* ,
4f5.(6F*).5d.6s2,*,4,9,,24772.74,,,1.25,  27  7G*        :    23                       (6F*) 7H*     ,
,*,2,5,,24913.28,,,1.770,                                                             ,
,7D*?,3,7,,24967.14,,,1.56,                                                             ,
,*,5,11,,24977.83,,,1.20,                                                             ,
4f5.(6H*).5d.6s2,*,4,9,,25387.17,,,1.055,  26  5I*        :    18                       (6H*) 5G*     ,
4f5.(6F*).5d.6s2,*,5,11,,25390.91,,,1.29,  25  7H*        :    24                       (6F*) 7G*     ,
,*,5,11,,25453.11,,,1.32,                                                             ,
,7D*?,4,9,,25572.10,,,1.40,                                                             ,
,*,3,7,,25604.76,,,1.645,                                                             ,
4f5.(6H*).5d.6s2,*,5,11,,25615.55,,,1.39,  15  7G*        :    14                       (6H*) 5F*     ,
,*,4,9,,25663.60,,,0.705,                                                             ,
4f5.(6H*).5d.6s2,*,5,11,,25675.50,,,1.12,  38  5I*        :    25                       (6F*) 7G*     ,
4f6.(7F).5d.6p.(3F*)?,9I*?,2,5,,25808.90,,,-0.22,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,3,7,,26214.75,,,0.55,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,4,9,,26752.26,,,0.94,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,5,11,,27852.78,,,1.16,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,6,13,,28864.89,,,1.25,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,7,15,,29948.38,,,1.325,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,8,17,,31129.79,,,1.360,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,9,19,,32129.89,,,1.43,                                                             ,
4f6.(7F).5d.6p.(3F*)?,9I*?,10,21,,33808.29,,,1.42,                                                             ,
4f6.(7F).6s.6p.(1P*),*,6,13,,25840.31,,,1.48,  40  7G*        :    17  4f5.(6H*).5d.6s2     7G*           ,
4f5.(6F*).5d.6s2,7P*,2,5,,25979.30,,,2.535,  95             :     2                       (6F*) 5P*     ,
,*,2,5,,26054.05,,,2.34,                                                             ,
,*,1,3,,26146.01,,,,                                                             ,
,*,6,13,,26180.92,,,1.29,                                                             ,
,7H*?,2,5,,26220.86,,,0.09,                                                             ,
,7I*?,3,7,,26267.14,,,0.39,                                                             ,
4f5.(6F*).5d.6s2,7F*,0,1,,,,,,  59             :    25  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6F*).5d.6s2,7F*,1,3,,26281.09,,,1.50,  58             :    25  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6F*).5d.6s2,7F*,2,5,,26786.80,,,1.34:,  58             :    25  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6F*).5d.6s2,7F*,3,7,,27425.50,,,1.49,  59             :    24  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6F*).5d.6s2,7F*,4,9,,28180.95,,,1.50,  58             :    24  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6F*).5d.6s2,7F*,5,11,,29023.96,,,1.405,  54             :    23  4f6.(7F).6s.6p.(1P*) 7F*           ,
4f5.(6F*).5d.6s2,7F*,6,13,,30092.53,,,1.455,  49             :    20  4f6.(7F).6s.6p.(1P*) 7F*           ,
,7D*?,5,11,,26311.45,,,1.50,                                                             ,
,*,4,9,,26382.25,,,1.57,                                                             ,
,9H*?,1,3,,26438.25,,,-0.81,                                                             ,
4f5.(6F*).5d.6s2,*,6,13,,26471.33,,,1.355,  28  7H*        :    25                       (6F*) 7G*     ,
,*,5,11,,26507.31,,,0.935,                                                             ,
,*,3,7,,26619.16,,,1.935,                                                             ,
,*,4,9,,26657.10,,,0.91,                                                             ,
,*,3,7,,26703.85,,,1.900,                                                             ,
,7H*?,3,7,,26714.40,,,0.725,                                                             ,
,9H*?,2,5,,26721.35,,,0.785,                                                             ,
,*,5,11,,26776.98,,,1.190,                                                             ,
,*,1,3,,26803.70,,,1.17:,                                                             ,
,*,0,1,,26822.13,,,,                                                             ,
,*,4,9,,26962.12,,,0.85,                                                             ,
4f5.(6F*).5d.6s2,7D*,1,3,,26962.12,,,2.565,  82             :     8  4f6.(7F).6s.6p.(1P*) 7D*           ,
4f5.(6F*).5d.6s2,7D*,2,5,,27671.35,,,1.955,  84             :     8  4f6.(7F).6s.6p.(1P*) 7D*           ,
4f5.(6F*).5d.6s2,7D*,3,7,,28356.22,,,1.59,  74             :     8  4f6.(7F).6s.6p.(1P*) 7D*           ,
4f5.(6F*).5d.6s2,7D*,4,9,,29365.03,,,1.60,  51             :    14                       (6F*) 7P*     ,
4f5.(6F*).5d.6s2,7D*,5,11,,30233.64,,,1.55,  68             :     8                       (6F*) 5F*     ,
,9H*?,3,7,,27166.50,,,1.02,                                                             ,
,*,5,11,,27255.97,,,1.55,                                                             ,
