Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d9.4s.(3D).5s,4D,1/2,2,,64472.35,,0.03,0.00, 100                                                ,L10559c152
3d9.4s.(3D).5s,2D,5/2,6,,64657.62,,0.06,,  87             :    13  3d9.4s.(3D).5s       4D   ,L10559c152
3d9.4s.(3D).5s,2D,3/2,4,,65259.93,,0.11,,  55             :    26  3d9.4s.(3D).5s       4D   ,L10559c152
3d9.4s.(1D).5s,2D,5/2,6,,67142.68,,0.11,0.69,  95             :     5  3d9.4s.(3D).5s       4D   ,L10559c152
3d9.4s.(1D).5s,2D,3/2,4,,67972.02,,0.05,,  69             :    30  3d9.4s.(3D).5s       2D   ,L10559c152
3d9.4s.(3D).5p,4P*,3/2,4,,70281.2,,0.5,,                                                    ,L10559c152
3d9.4s.(3D).5p,4P*,1/2,2,,71002.2,,0.9,,                                                    ,L10559c152
3d9.4s.(3D).5p,4F*,7/2,8,,70336.99,,0.07,,                                                    ,L10559c152
3d9.4s.(3D).5p,4F*,5/2,6,,70414.54,,0.07,,                                                    ,L10559c152
3d9.4s.(3D).5p,4D*,7/2,8,,70441.62,,0.07,1.43,                                                    ,L10559c152
3d9.4s.(3D).5p,4D*,5/2,6,,70561.3,,0.7,,                                                    ,L10559c152
3d9.4s.(3D).5p,4D*,3/2,4,,71029.81,,0.05,,                                                    ,L10559c152
3d9.4s.(3D).5p,4D*,1/2,2,,72601.6,,1.1,,                                                    ,L10559
3d9.4s.(3D).4d,2P,3/2,4,,70853.37,,0.04,,                                                    ,L10559c152
3d9.4s.(3D).4d,2P,1/2,2,,72151.49,,0.11,,                                                    ,L10559
3d9.4s.(3D).4d,2S,1/2,2,,70853.71,,0.23,,                                                    ,L10559c152
3d9.4s.(3D).4d,2G,9/2,10,,70859.50,,0.06,,                                                    ,L10559c152
3d9.4s.(3D).4d,2G,7/2,8,,72016.82,,0.05,,                                                    ,L10559c152
3d9.4s.(3D).5p,2F*,5/2,6,,70959.84,,0.05,,                                                    ,L10559c152
3d9.4s.(3D).5p,2F*,7/2,8,,71613.97,,0.08,,                                                    ,L10559c152
3d9.4s.(3D).4d,4S,3/2,4,,70998.12,,0.04,,                                                    ,L10559
3d9.4s.(3D).4d,2D,5/2,6,,71098.20,,0.04,,                                                    ,L10559c152
3d9.4s.(3D).4d,2D,3/2,4,,72104.99,,0.10,,                                                    ,L10559c152
3d9.4s.(3D).4d,2F,7/2,8,,71127.82,,0.04,,                                                    ,L10559c152
3d9.4s.(3D).4d,2F,5/2,6,,72151.19,,0.05,1.10,                                                    ,L10559c152
3d9.4s.(3D).4d,4G,11/2,12,,71130.68,,0.20,,                                                    ,L10559c152
3d9.4s.(3D).4d,4G,9/2,10,,71978.69,,0.10,,                                                    ,L10559c152
3d9.4s.(3D).4d,4G,7/2,8,,73102.74,,0.06,,                                                    ,L10559
3d9.4s.(3D).4d,4G,5/2,6,,73198.77,,0.05,,                                                    ,L10559c152
3d9.4s.(3D).4d,4P,5/2,6,,71178.18,,0.03,,                                                    ,L10559c152
3d9.4s.(3D).4d,4P,1/2,2,,71882.92,,0.10,,                                                    ,L10559c152
3d9.4s.(3D).4d,4P,3/2,4,,71927.28,,0.04,,                                                    ,L10559c152
3d9.4s.(3D).4d,4D,7/2,8,,71268.23,,0.04,1.48,                                                    ,L10559c152
3d9.4s.(3D).4d,4D,5/2,6,,72066.98,,0.04,1.43,                                                    ,L10559c152
3d9.4s.(3D).4d,4D,3/2,4,,73104.90,,0.06,,                                                    ,L10559c152
3d9.4s.(3D).4d,4F,9/2,10,,71290.57,,0.05,,                                                    ,L10559c152
3d9.4s.(3D).4d,4F,7/2,8,,72093.09,,0.04,,                                                    ,L10559c152
3d9.4s.(3D).4d,4F,5/2,6,,73304.66,,0.04,,                                                    ,L10559c152
3d9.4s.(3D).4d,4F,3/2,4,,73316.49,,0.04,,                                                    ,L10559c152
3d9.4s.(3D).5p,2D*,5/2,6,,71745.57,,0.07,,                                                    ,L10559c152
3d9.4s.(3D).5p,2D*,3/2,4,,72024.34,,0.07,,                                                    ,L10559c152
3d9.4s.(3D).5p,2P*,3/2,4,,71918.0,,0.8,,                                                    ,L10559c152
3d9.4s.(3D).5p,2P*,1/2,2,,72737.9,,1.1,,                                                    ,L10559c152
3d9.4s.(3D).5p,*,3/2,4,,71948.7,,1.0,,                                                    ,L1923
3d9.4s.(3D).6s,4D,7/2,8,,73995.05,,0.10,,                                                    ,L10559c152
3d9.4s.(3D).6s,4D,5/2,6,,74313.10,,0.09,,                                                    ,L10559c152
3d9.4s.(3D).6s,4D,3/2,4,,75043.63,,0.15,,                                                    ,L10559c152
3d9.4s.(3D).6s,4D,1/2,2,,76064.42,,0.08,,                                                    ,L10559c152
3d9.4s.(1D).5p,2P*,3/2,4,,74259.3,,0.3,,                                                    ,L10559c152
3d9.4s.(1D).5p,2P*,1/2,2,,75091.27,,0.08,,                                                    ,L10559c152
3d9.4s.(1D).5p,2F*,7/2,8,,74342.02,,0.08,,                                                    ,L10559c152
3d9.4s.(1D).5p,2F*,5/2,6,,74924.49,,0.08,,                                                    ,L10559c152
3d9.4s.(1D).5p,2D*,"3/2,5/2",10,,74507.81,,0.06,,                                                    ,L10559c152
3d9.4s.(1D).4d,2P,1/2,2,,75109.47,,0.07,,                                                    ,L10559c152
3d9.4s.(1D).4d,2P,3/2,4,,75263.50,,0.06,,                                                    ,L10559c152
3d9.4s.(3D).6s,2D,5/2,6,,75170.23,,0.05,,                                                    ,L10559c152
3d9.4s.(3D).6s,2D,3/2,4,,76332.32,,0.13,,                                                    ,L10559c152
3d9.4s.(1D).4d,2G,7/2,8,,75206.3,,0.3,,                                                    ,L10559c152
3d9.4s.(1D).4d,2G,9/2,10,,75345.94,,0.24,,                                                    ,L10559c152
3d9.4s.(1D).4d,2S,1/2,2,,75386.2,,0.3,,                                                    ,L10559c152
3d9.4s.(1D).4d,2D,3/2,4,,75440.18,,0.15,,                                                    ,L10559c152
3d9.4s.(1D).4d,2D,5/2,6,,75446.67,,0.10,,                                                    ,L10559c152
3d9.4s.(1D).4d,2F,5/2,6,,75536.19,,0.09,,                                                    ,L10559c152
3d9.4s.(1D).4d,2F,7/2,8,,75572.84,,0.05,,                                                    ,L10559c152
3d9.4s.(3D).5d,2G,9/2,10,,76824.52,,0.23,,                                                    ,L10559c152
3d9.4s.(3D).5d,2G,7/2,8,,77899.09,,0.22,,                                                    ,L10559c152
3d9.4s.(3D).5d,2P,3/2,4,,76831.32,,0.21,,                                                    ,L10559c152
3d9.4s.(3D).6p,4P*,3/2,4,,76913.0,,1.2,,                                                    ,L10559c155
3d9.4s.(3D).6p,4P*,1/2,2,,77683.2,,1.2,,                                                    ,L10559
3d9.4s.(3D).5d,2D,5/2,6,,76949.44,,0.15,,                                                    ,L10559c152
3d9.4s.(3D).5d,2D,3/2,4,,77933.5,,0.4,,                                                    ,L10559c152
3d9.4s.(3D).5d,4S,3/2,4,,76959.0,,0.3,,                                                    ,L10559
3d9.4s.(3D).5d,2F,7/2,8,,76960.23,,0.13,,                                                    ,L10559c152
3d9.4s.(3D).5d,2F,5/2,6,,77959.34,,0.12,,                                                    ,L10559c152
3d9.4s.(3D).5d,4G,11/2,12,,77014.2,,0.3,,                                                    ,L10559c152
3d9.4s.(3D).5d,4G,9/2,10,,77853.94,,0.10,,                                                    ,L10559c152
3d9.4s.(3D).5d,4G,7/2,8,,78988.2,,0.3,,                                                    ,L10559c152
3d9.4s.(3D).5d,4G,5/2,6,,79053.38,,0.12,,                                                    ,L10559c152
3d9.4s.(3D).5d,4P,5/2,6,,77030.29,,0.12,,                                                    ,L10559c152
3d9.4s.(3D).5d,4P,1/2,2,,77814.7,,0.3,,                                                    ,L10559c152
3d9.4s.(3D).5d,4P,3/2,4,,77841.10,,0.16,,                                                    ,L10559c152
3d9.4s.(3D).5d,4D,7/2,8,,77068.13,,0.13,,                                                    ,L10559c152
3d9.4s.(3D).5d,4D,5/2,6,,77905.37,,0.10,,                                                    ,L10559c152
3d9.4s.(3D).5d,4D,3/2,4,,79003.46,,0.14,,                                                    ,L10559c152
3d9.4s.(3D).5d,4F,9/2,10,,77080.49,,0.15,,                                                    ,L10559c152
3d9.4s.(3D).5d,4F,7/2,8,,77919.35,,0.10,,                                                    ,L10559c152
3d9.4s.(3D).5d,4F,5/2,6,,79116.79,,0.14,,                                                    ,L10559c152
3d9.4s.(3D).5d,4F,3/2,4,,79119.17,,0.17,,                                                    ,L10559c152
