Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f7.(8S*).5d (7D*).6s,a 6D*,9/2,10,,19273.24,,,,  66                                                                   ,
4f7.(8S*).5d (7D*).6s,a 6D*,7/2,8,,19364.50,,,,  65                                                                   ,
4f7.(8S*).5d (7D*).6s,a 6D*,5/2,6,,19462.05,,,,  70                                                                   ,
4f7.(8S*).5d (7D*).6s,a 6D*,3/2,4,,19543.69,,,,  80                                                                   ,
4f7.(8S*).5d (7D*).6s,a 6D*,1/2,2,,19599.16,,,,  94                                                                   ,
4f7.(8S*).5d (7D*).6s,b 8D*,11/2,12,,19447.19,,,,  86                                                                   ,
4f7.(8S*).5d (7D*).6s,b 8D*,9/2,10,,19631.26,,,,  59                                                                   ,
4f7.(8S*).5d (7D*).6s,b 8D*,7/2,8,,19712.15,,,,  58                                                                   ,
4f7.(8S*).5d (7D*).6s,b 8D*,5/2,6,,19763.78,,,,  63                                                                   ,
4f7.(8S*).5d (7D*).6s,b 8D*,3/2,4,,19794.21,,,,  73                                                                   ,
4f7.(8S*).6s.6p.(1P*),y 8P,5/2,6,,21444.58,,,2.272,  98     or  :    99  4f7.(8S*<7/2>).6s.6p.(1P*<1>)                    ,
4f7.(8S*).6s.6p.(1P*),y 8P,7/2,8,,21605.17,,,1.929,  97     or  :    98  4f7.(8S*<7/2>).6s.6p.(1P*<1>)                    ,
4f7.(8S*).6s.6p.(1P*),y 8P,9/2,10,,21761.26,,,1.772,  96     or  :    98  4f7.(8S*<7/2>).6s.6p.(1P*<1>)                    ,
4f6.(7F).5d.6s2,8D,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8D,5/2,6,,27852.90,,,2.009,  68         :    15                                (7F) 6P            ,
4f6.(7F).5d.6s2,8D,7/2,8,,28827.83,,,1.811,  75         :    13                                (7F) 8F            ,
4f6.(7F).5d.6s2,8D,9/2,10,,29838.59,,,1.676,  76         :    15                                (7F) 8F            ,
4f6.(7F).5d.6s2,8D,11/2,12,,30819.44,,,,  77         :    17                                (7F) 8F            ,
4f7.(8S*).5d (9D*).6p,z 10F,3/2,4,,28519.97,,,,  94     or  :    94  4f7.(8S*)5d.6p.(3F*)          10F                ,
4f7.(8S*).5d (9D*).6p,z 10F,5/2,6,,28667.39,,,2.194,  93     or  :    93  4f7.(8S*)5d.6p.(3F*)          10F                ,
4f7.(8S*).5d (9D*).6p,z 10F,7/2,8,,28918.17,,,1.841,  92     or  :    92  4f7.(8S*)5d.6p.(3F*)          10F                ,
4f7.(8S*).5d (9D*).6p,z 10F,9/2,10,,29186.32,,,1.70,  92     or  :    92  4f7.(8S*)5d.6p.(3F*)          10F                ,
4f7.(8S*).5d (9D*).6p,z 10F,11/2,12,,29612.69,,,,  93     or  :    93  4f7.(8S*)5d.6p.(3F*)          10F                ,
4f7.(8S*).5d (9D*).6p,z 10F,13/2,14,,30211.09,,,,  97     or  :    97  4f7.(8S*)5d.6p.(3F*)          10F                ,
4f7.(8S*).5d (9D*).6p,z 10F,15/2,16,,30923.71,,,, 100     or  :   100  4f7.(8S*)5d.6p.(3F*)          10F                ,
4f7.(8S*).6s (9S*).7s,e 10S*,9/2,10,,28763.82,,,,                                                                       ,
,102,9/2,10,,29045.75,?,,,                                                                       ,
4f6.(7F).5d.6s2,8G,1/2,2,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8G,11/2,12,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8G,15/2,16,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8G,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8G,5/2,6,,29124.78,,,1.440,  44         :    20                                (7F) 8F            ,
4f6.(7F).5d.6s2,8G,7/2,8,,29809.23,,,1.465,  56         :    21                                (7F) 8F            ,
4f6.(7F).5d.6s2,8G,9/2,10,,30642.61,,,1.470,  63         :    19                                (7F) 8F            ,
4f6.(7F).5d.6s2,8G,13/2,14,,32598.00,,,,  66         :    25                                (7F) 8F            ,
4f7.(8S*).6s (9S*).7s,e 8S*,7/2,8,,29517.86,,,,                                                                       ,
4f6.(7F).5d.6s2,8P,5/2,6,,29982.50,,,2.06,  51         :    25                                (7F) 6P            ,
4f6.(7F).5d.6s2,8P,7/2,8,,31116.38,,,1.928,  52         :    18                                (7F) 8G            ,
4f6.(7F).5d.6s2,8P,9/2,10,,32130.25,,,1.747,  83         :     9                                (7F) 8D            ,
4f6.(7F).5d.6s2,8F,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8F,13/2,14,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8F,1/2,2,,,,,,                                                                       ,
4f6.(7F).5d.6s2,8F,5/2,6,,30091.34,,,1.618,  61         :    29                                (7F) 8G            ,
4f6.(7F).5d.6s2,8F,7/2,8,,30783.64,,,1.551,  50         :    16                                (7F) 8G            ,
4f6.(7F).5d.6s2,8F,9/2,10,,31553.76,,,1.522,  58         :    28                                (7F) 8G            ,
4f6.(7F).5d.6s2,8F,11/2,12,,32326.73,,,,  67         :    23                                (7F) 8G            ,
4f7.(8S*).6s (7S*).7s,e 6S*,5/2,6,,30619.49,,,,                                                                       ,
4f7.(8S*).5d (9D*).6p,z 8D,5/2,6,,30798.06,,,2.14,  86     or  :    68  4f7.(8S*)5d.6p.(1D*)          8D                 ,
4f7.(8S*).5d (9D*).6p,z 8D,3/2,4,,30800.71,,,2.80,  89     or  :    69  4f7.(8S*)5d.6p.(1D*)          8D                 ,
4f7.(8S*).5d (9D*).6p,z 8D,7/2,8,,30841.99,,,1.824,  84     or  :    67  4f7.(8S*)5d.6p.(1D*)          8D                 ,
4f7.(8S*).5d (9D*).6p,z 8D,9/2,10,,30901.84,,,1.706,  81     or  :    67  4f7.(8S*)5d.6p.(1D*)          8D                 ,
4f7.(8S*).5d (9D*).6p,z 8D,11/2,12,,31014.48,,,,  79     or  :    70  4f7.(8S*)5d.6p.(1D*)          8D                 ,
,110,9/2 or 11/2,10,,30819.14,?,,,                                                                       ,
4f7.(8S*).5d (9D*).6p,z 10D,5/2,6,,30945.07,,,2.49,  95     or  :    95  4f7.(8S*)5d.6p.(3D*)          10D                ,
4f7.(8S*).5d (9D*).6p,z 10D,7/2,8,,31138.11,,,2.006,  94     or  :    94  4f7.(8S*)5d.6p.(3D*)          10D                ,
4f7.(8S*).5d (9D*).6p,z 10D,9/2,10,,31382.61,,,1.860,  92     or  :    92  4f7.(8S*)5d.6p.(3D*)          10D                ,
4f7.(8S*).5d (9D*).6p,z 10D,11/2,12,,31725.93,,,,  84     or  :    84  4f7.(8S*)5d.6p.(3D*)          10D                ,
4f7.(8S*).5d (9D*).6p,z 10D,13/2,14,,32117.10,,,,  63     or  :    62  4f7.(8S*)5d.6p.(3D*)          10D                ,
4f6.(7F).5d.6s2,6P,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d.6s2,6P,5/2,6,,31107.28,,,1.954,  42         :    31                                (7F) 8P            ,
4f6.(7F).5d.6s2,6P,7/2,8,,32681.13,,,1.729,  56         :    22                                (7F) 8P            ,
4f6.(7F).5d2.(3F) (9I).6s,10I,21/2,22,,,,,,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,15/2,16,,,,,,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,19/2,20,,,,,,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,13/2,14,,,,,,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,17/2,18,,,,,,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,11/2,12,,,,,,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,5/2,6,,31203.49,,,0.540,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,7/2,8,,31653.48,,,0.97,                                                                       ,
4f6.(7F).5d2.(3F) (9I).6s,10I,9/2,10,,32224.19,,,1.172,                                                                       ,
4f7.(8S*).6s (7S*).7s,f 8S*,7/2,8,,31217.30,,,,                                                                       ,
4f7.(8S*).5d (9D*).6p,z 8F,1/2,2,,31735.76,,,,  81     or  :    85  4f7.(8S*)5d.6p.(3F*)          8F                 ,
4f7.(8S*).5d (9D*).6p,z 8F,3/2,4,,31787.71,,,,  79     or  :    83  4f7.(8S*)5d.6p.(3F*)          8F                 ,
4f7.(8S*).5d (9D*).6p,z 8F,5/2,6,,31876.09,,,1.719,  77     or  :    81  4f7.(8S*)5d.6p.(3F*)          8F                 ,
4f7.(8S*).5d (9D*).6p,z 8F,7/2,8,,32003.24,,,1.628,  73     or  :    77  4f7.(8S*)5d.6p.(3F*)          8F                 ,
4f7.(8S*).5d (9D*).6p,z 8F,9/2,10,,32184.65,,,1.615,  68     or  :    72  4f7.(8S*)5d.6p.(3F*)          8F                 ,
4f7.(8S*).5d (9D*).6p,z 8F,11/2,12,,32418.38,,,,  61     or  :    66  4f7.(8S*)5d.6p.(3F*)          8F                 ,
4f7.(8S*).5d (9D*).6p,z 8F,13/2,14,,32761.74,,,,  48     or  :    54  4f7.(8S*)5d.6p.(3F*)          8F                 ,
4f7.(8S*).5d2.(3P),e 10P*,7/2,8,,31848.81,,,,                                                                       ,
4f7.(8S*).5d2.(3P),e 10P*,9/2,10,,32209.88,,,,                                                                       ,
4f7.(8S*).5d2.(3P),e 10P*,11/2,12,,32480.95,,,,                                                                       ,
4f7.(8S*).5d (9D*).6p,y 10P,7/2,8,,32398.25,,,2.195,  95     or  :    95  4f7.(8S*)5d.6p.(3P*)          10P                ,
4f7.(8S*).5d (9D*).6p,y 10P,9/2,10,,32596.31,,,1.93,  91     or  :    91  4f7.(8S*)5d.6p.(3P*)          10P                ,
4f7.(8S*).5d (9D*).6p,y 10P,11/2,12,,32948.41,,,,  89     or  :    89  4f7.(8S*)5d.6p.(3P*)          10P                ,
4f6.(7F).5d.6s2?,6H?,7/2,8,,32961.85,,,0.857,                                                                       ,
4f6.(7F).5d2.6s?,,7/2,8,,33245.85,,,1.483,                                                                       ,
4f6.(7F).5d.6s2?,6D?,1/2,2,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6D?,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6D?,5/2,6,,33614.42,,,1.479,                                                                       ,
4f6.(7F).5d.6s2?,6D?,7/2,8,,34138.16,,,1.495,                                                                       ,
4f6.(7F).5d.6s2?,6D?,9/2,10,,34738.80,,,1.542,                                                                       ,
4f6.(7F).5d2.6s?,,9/2,10,,33779.50,,,1.48,                                                                       ,
4f7.(8S*).5d (9D*).6p,x 8P,5/2,6,,33786.55,,,2.276,  93     or  :    55  4f7.(8S*)5d.6p.(3P*)          8P                 ,
4f7.(8S*).5d (9D*).6p,x 8P,7/2,8,,34101.78,,,,  92     or  :    56  4f7.(8S*)5d.6p.(3P*)          8P                 ,
4f7.(8S*).5d (9D*).6p,x 8P,9/2,10,,34725.81,,,1.719,  94     or  :    59  4f7.(8S*)5d.6p.(3P*)          8P                 ,
4f7.(8S*).6s.7p.(3P*)?,10P?,11/2,12,,,,,,                                                                       ,
4f7.(8S*).6s.7p.(3P*)?,10P?,9/2?,10,,33879.16,,,1.97,                                                                       ,
4f7.(8S*).6s.7p.(3P*)?,10P?,7/2,8,,33908.77,,,2.180,                                                                       ,
,121,5/2,6,,33964.87,?,,,                                                                       ,
,1*,5/2,6,,34065.73,,,,                                                                       ,
,2*,3/2 or 5/2,4,,34081.16,,,,                                                                       ,
,3*,7/2 or 9/2,8,,34126.42,,,,                                                                       ,
,4*,7/2 or 9/2 or 11/2,8,,34306.36,,,,                                                                       ,
,,11/2,12,,34316.97,,,,                                                                       ,
4f6.(7F).5d.6s2?,6F?,1/2,2,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6F?,11/2,12,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6F?,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6F?,5/2,6,,34343.85,,,1.32,                                                                       ,
4f6.(7F).5d.6s2?,6F?,7/2,8,,35050.64,,,1.394,                                                                       ,
4f6.(7F).5d.6s2?,6F?,9/2,10,,36071.71,,,1.447,                                                                       ,
4f7.(8S*).6s.7p.(3P*)?,8P?,9/2,10,,34366.13,,,1.803,                                                                       ,
4f7.(8S*).6s.7p.(3P*)?,8P?,5/2,6,,34555.82,,,2.27,                                                                       ,
4f7.(8S*).6s.7p.(3P*)?,8P?,7/2,8,,34561.87,,,1.91,                                                                       ,
4f7.(8S*).6s (9S*).6d,e 10D*,5/2,6,,34422.94,,,,                                                                       ,
4f7.(8S*).6s (9S*).6d,e 10D*,7/2,8,,34440.50,,,,                                                                       ,
4f7.(8S*).6s (9S*).6d,e 10D*,9/2,10,,34466.80,,,,                                                                       ,
4f7.(8S*).6s (9S*).6d,e 10D*,11/2,12,,34505.55,,,,                                                                       ,
4f7.(8S*).6s (9S*).6d,e 10D*,13/2,14,,34544.59,,,,                                                                       ,
4f6.(7F).5d2.6s?,10P?,11/2,12,,,,,,                                                                       ,
4f6.(7F).5d2.6s?,10P?,9/2,10,,34546.06,,,1.96,                                                                       ,
4f6.(7F).5d2.6s?,10P?,7/2,8,,36005.73,,,2.150,                                                                       ,
,8D*?,3/2,4,,34913.59,?,,,                                                                       ,
,8D*?,5/2,6,,34967.69,,,,                                                                       ,
,8D*?,7/2,8,,35033.98,,,,                                                                       ,
4f7.(8S*).5d2?,8P*?,7/2,8,,35053.23,,,,                                                                       ,
,8D*?,9/2,10,,35106.94,,,,                                                                       ,
4f7.(8S*).5d2?,8P*?,5/2,6,,35174.20,,,,                                                                       ,
,8D*?,11/2,12,,35204.58,,,,                                                                       ,
4f7.(8S*).5d2?,8P*?,9/2,10,,35280.43,,,,                                                                       ,
,8D*?,3/2,4,,35282.22,,,,                                                                       ,
,8D*?,7/2,8,,35377.94,,,,                                                                       ,
,8D*?,5/2,6,,35398.16,,,,                                                                       ,
4f7.(8S*).5d (7D*).6p,z 6F,1/2,2,,,,,, 100     or  :   100  4f7.(8S*)5d.6p.(3F*)          6F                 ,
4f7.(8S*).5d (7D*).6p,z 6F,11/2,12,,35453.23,,,,  91     or  :    91  4f7.(8S*)5d.6p.(3F*)          6F                 ,
4f7.(8S*).5d (7D*).6p,z 6F,9/2,10,,35731.62,,,1.458,  90     or  :    90  4f7.(8S*)5d.6p.(3F*)          6F                 ,
4f7.(8S*).5d (7D*).6p,z 6F,7/2,8,,36081.01,,,1.462,  90     or  :    90  4f7.(8S*)5d.6p.(3F*)          6F                 ,
4f7.(8S*).5d (7D*).6p,z 6F,5/2,6,,36284.82,,,1.420,  93     or  :    93  4f7.(8S*)5d.6p.(3F*)          6F                 ,
4f7.(8S*).5d (7D*).6p,z 6F,3/2,4,,36501.65,,,,  97     or  :    97  4f7.(8S*)5d.6p.(3F*)          6F                 ,
,8D*?,11/2,12,,35460.74,,,,                                                                       ,
4f7.(8S*).6s.7p.(3P*),6P,3/2,4,,,,,,                                                                       ,
4f7.(8S*).6s.7p.(3P*),6P,7/2,8,,35612.47,,,1.716,                                                                       ,
4f7.(8S*).6s.7p.(3P*),6P,5/2,6,,35703.65,,,1.89,                                                                       ,
,125,3/2,4,,35762.12,,,,                                                                       ,
,126,3/2,4,,35799.09,,,,                                                                       ,
,8D*?,9/2,10,,35813.47,,,,                                                                       ,
,127,3/2 or 5/2,4,,35941.51,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,g 8D*,3/2,4,,36045.39,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,g 8D*,5/2,6,,36072.62,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,g 8D*,7/2,8,,36097.64,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,g 8D*,9/2,10,,36219.00,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,g 8D*,11/2,12,,36242.34,,,,                                                                       ,
,128,5/2,6,,36052.65,,,2.202,                                                                       ,
,130,5/2 or 7/2,6,,36107.85,?,,,                                                                       ,
,131,3/2,4,,36334.52,,,,                                                                       ,
,,7/2,8,,36381.51,,,1.841,                                                                       ,
,,5/2,6,,36410.96,,,,                                                                       ,
4f7.(8S*).6s.7p.(1P*)?,8P?,5/2,6,,36441.77,,,2.224,                                                                       ,
,,9/2,10,,36504.56,,,1.793,                                                                       ,
,,9/2,10,,36548.83,,,1.810,                                                                       ,
4f7.(8S*).6s (7S*).6d,e 6D*,9/2,10,,36566.64,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,e 6D*,7/2,8,,36589.28,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,e 6D*,5/2,6,,36608.42,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,e 6D*,3/2,4,,36622.00,,,,                                                                       ,
4f7.(8S*).6s (7S*).6d,e 6D*,1/2,2,,36630.46,,,,                                                                       ,
4f7.(8S*).5d (7D*).6p,y 8D,5/2,6,,36584.31,,,1.971,  85     or  :    67  4f7.(8S*)5d.6p.(3D*)          8D                 ,
4f7.(8S*).5d (7D*).6p,y 8D,3/2,4,,36586.35,,,2.43,  90     or  :    71  4f7.(8S*)5d.6p.(3D*)          8D                 ,
4f7.(8S*).5d (7D*).6p,y 8D,7/2,8,,36700.39,,,1.83,  80     or  :    64  4f7.(8S*)5d.6p.(3D*)          8D                 ,
4f7.(8S*).5d (7D*).6p,y 8D,11/2,12,,36867.04,,,1.662,  87     or  :    73  4f7.(8S*)5d.6p.(3D*)          8D                 ,
4f7.(8S*).5d (7D*).6p,y 8D,9/2,10,,36889.62,,,1.729,  76     or  :    61  4f7.(8S*)5d.6p.(3D*)          8D                 ,
,,7/2,8,,36600.83,,,1.91,                                                                       ,
4f7.(8S*).6s (9S*).8s,g 8S*,7/2,8,,36659.31,,,,                                                                       ,
4f6.(7F).5d.6s2?,6G?,3/2,4,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6G?,13/2,14,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6G?,11/2,12,,,,,,                                                                       ,
4f6.(7F).5d.6s2?,6G?,5/2,6,,36736.26,,,1.103,                                                                       ,
4f6.(7F).5d.6s2?,6G?,7/2,8,,37152.55,,,1.245,                                                                       ,
4f6.(7F).5d.6s2?,6G?,9/2,10,,37908.83,,,1.375,                                                                       ,
,,5/2,6,,37001.69,,,1.297,                                                                       ,
,132,11/2,12,,37034.83,,,,                                                                       ,
,133,5/2,6,,37093.81,,,1.99,                                                                       ,
,134,9/2,10,,37126.08,,,1.795,                                                                       ,
4f7.(8S*).6s (9S*).8s,f 10S*,9/2,10,,37195.76,,,,                                                                       ,
,135,5/2,6,,37266.36,,,2.380,                                                                       ,
,,7/2,8,,37301.64,,,1.311,                                                                       ,
,136,11/2 or 13/2,12,,37392.64,,,,                                                                       ,
,137,5/2 or 7/2,6,,37502.49,,,,                                                                       ,
,138,7/2,8,,37504.76,,,,                                                                       ,
,139,5/2 or 7/2,6,,37574.26,?,,,                                                                       ,
4f7.(8S*).5d2.(3P),e 6P*,7/2,8,,37584.98,,,,                                                                       ,
4f7.(8S*).5d2.(3P),e 6P*,5/2,6,,38037.34,,,,                                                                       ,
4f7.(8S*).5d2.(3P),e 6P*,3/2,4,,38245.66,,,,                                                                       ,
,140,7/2,8,,37589.41,,,1.61,                                                                       ,
,141,9/2,10,,37591.21,,,1.58,                                                                       ,
,142,11/2,12,,37800.42,,,,                                                                       ,
,143,7/2,8,,37812.80,,,,                                                                       ,
,144,7/2,8,,37851.77,,,1.65,                                                                       ,
,,9/2,10,,37988.09,,,1.389,                                                                       ,
4f7.(8S*).5d2.(1S),h 8S*,7/2,8,,37993.98,,,,                                                                       ,
,146,7/2,8,,38072.67,,,1.87,                                                                       ,
,,5/2,6,,38080.28,,,1.820,                                                                       ,
4f7.(8S*).5d (7D*).6p,z 6D,9/2,10,,38167.16,,,1.491,  77     or  :    77  4f7.(8S*)5d.6p.(3D*)          6D                 ,
4f7.(8S*).5d (7D*).6p,z 6D,7/2,8,,38411.83,,,1.598,  80     or  :    80  4f7.(8S*)5d.6p.(3D*)          6D                 ,
4f7.(8S*).5d (7D*).6p,z 6D,5/2,6,,38457.26,,,,  77     or  :    77  4f7.(8S*)5d.6p.(3D*)          6D                 ,
4f7.(8S*).5d (7D*).6p,z 6D,3/2,4,,38530.92,,,,  71     or  :    71  4f7.(8S*)5d.6p.(3D*)          6D                 ,
4f7.(8S*).5d (7D*).6p,z 6D,1/2,2,,38563.98,,,,  67     or  :    67  4f7.(8S*)5d.6p.(3D*)          6D                 ,
,147,9/2,10,,38262.89,,,1.699,                                                                       ,
,148,7/2?,8,,38290.93,,,,                                                                       ,
,149,11/2 or 13/2,12,,38292.17,,,,                                                                       ,
,150,7/2,8,,38305.27,,,1.432,                                                                       ,
,151,9/2,10,,38360.67,,,1.804,                                                                       ,
,152,11/2 or 13/2,12,,38534.17,,,,                                                                       ,
4f7.(8S*).6s (9S*).5f?,y 10F?,3/2,4,,38565.73,,,,                                                                       ,
4f7.(8S*).6s (9S*).5f?,y 10F?,7/2,8,,38569.48,,,,                                                                       ,
4f7.(8S*).6s (9S*).5f?,y 10F?,5/2,6,,38572.63,,,,                                                                       ,
4f7.(8S*).6s (9S*).5f?,y 10F?,9/2,10,,38580.53,,,1.54,                                                                       ,
4f7.(8S*).6s (9S*).5f?,y 10F?,11/2,12,,38581.80,,,,                                                                       ,
4f7.(8S*).6s (9S*).5f?,y 10F?,15/2,16,,38585.65,,,,                                                                       ,
4f7.(8S*).6s (9S*).5f?,y 10F?,13/2,14,,38585.73,,,,                                                                       ,
,153,9/2,10,,38661.42,,,,                                                                       ,
,154,7/2,8,,38676.85,,,1.76,                                                                       ,
,155,5/2?,6,,38738.78,,,2.03,                                                                       ,
,156,11/2,12,,38852.45,,,,                                                                       ,
4f7.(8S*).5d (7D*).6p,y 6P,7/2,8,,38917.74,,,1.796,  84     or  :    84  4f7.(8S*)5d.6p.(3P*)          6P                 ,
4f7.(8S*).5d (7D*).6p,y 6P,5/2,6,,39022.47,,,2.07,  90     or  :    90  4f7.(8S*)5d.6p.(3P*)          6P                 ,
4f7.(8S*).5d (7D*).6p,y 6P,3/2,4,,39151.69,o,,,  97     or  :    97  4f7.(8S*)5d.6p.(3P*)          6P                 ,
4f7.(8S*).6s (7S*).8s,f 6S*,5/2,6,,38933.74,,,,                                                                       ,
4f7.(8S*).6s (9S*).8p?,8P,7/2,8,,,,,,                                                                       ,
4f7.(8S*).6s (9S*).8p?,8P,9/2,10,,38975.14,,,1.754,                                                                       ,
4f7.(8S*).6s (9S*).8p?,8P,5/2,6,,39179.37,,,2.07,                                                                       ,
,,9/2,10,,39015.09,,,1.42,                                                                       ,
4f7.(8S*).5d (7D*).6p,y 8F,11/2,12,,39040.31,,,,  79     or  :    83  4f7.(8S*)5d.6p.(1F*)          8F                 ,
4f7.(8S*).5d (7D*).6p,y 8F,9/2,10,,39051.76,,,,  75     or  :    78  4f7.(8S*)5d.6p.(1F*)          8F                 ,
4f7.(8S*).5d (7D*).6p,y 8F,7/2,8,,39059.70,,,,  70     or  :    73  4f7.(8S*)5d.6p.(1F*)          8F                 ,
4f7.(8S*).5d (7D*).6p,y 8F,13/2,14,,39063.29,,,,  80     or  :    85  4f7.(8S*)5d.6p.(1F*)          8F                 ,
4f7.(8S*).5d (7D*).6p,y 8F,5/2,6,,39085.78,o,,,  63     or  :    66  4f7.(8S*)5d.6p.(1F*)          8F                 ,
4f7.(8S*).5d (7D*).6p,y 8F,3/2,4,,39129.32,o,,,  57     or  :    61  4f7.(8S*)5d.6p.(1F*)          8F                 ,
4f7.(8S*).5d (7D*).6p,y 8F,1/2,2,,39132.10,,,,  54     or  :    57  4f7.(8S*)5d.6p.(1F*)          8F                 ,
,,7/2,8,,39126.90,,,,                                                                       ,
,,5/2?,6,,39136.89,,,,                                                                       ,
,,9/2,10,,39192.10,,,1.70,                                                                       ,
4f7.(8S*).6s (9S*).8p,10P,11/2,12,,,,,,                                                                       ,
4f7.(8S*).6s (9S*).8p,10P,7/2,8,,39203.83,,,2.16,                                                                       ,
4f7.(8S*).6s (9S*).8p,10P,9/2,10,,39256.45,,,1.95,                                                                       ,
4f7.(8S*).6s (7S*).8s,i 8S*,7/2,8,,39242.56,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,f 10D*,5/2,6,,39267.62,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,f 10D*,7/2,8,,39284.73,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,f 10D*,9/2,10,,39306.13,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,f 10D*,11/2,12,,39332.68,,,,                                                                       ,
4f7.(8S*).6s (9S*).7d,f 10D*,13/2,14,,39369.19,,,,                                                                       ,
,,3/2,4,,39278.83,,,,                                                                       ,
,158,11/2 or 13/2,12,,39291.36,,,,                                                                       ,
,,7/2,8,,39328.30,,,1.80,                                                                       ,
4f7.(8S*).6s (9S*).7d,h 8D*,3/2,4,,,,,,                                                                       ,
