Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
2s2.2p.(2P*<3/2>).4f,2[5/2],2,5,,84013.4311,,0.0003,,  82         :    18  2s2.2p.(2P*<1/2>).4f  2[5/2]  ,L20057
2s2.2p.(2P*<3/2>).4f,2[9/2],5,11,,84015.87795,,0.00018,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).4f,2[9/2],4,9,,84016.2748,,0.0005,, 100                                                ,L20057
2s2.2p.4d,1P*,1,3,,84032.1471,,0.0007,,  67         :    30  2s2.2p.5s             1P*     ,L20057
2s2.2p.(2P*<3/2>).4f,2[3/2],1,3,,84036.3320,,0.0006,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).4f,2[3/2],2,5,,84036.4454,,0.0005,, 100                                                ,L20057
2s2.2p.4d,3P*,2,5,,84103.1238,,0.0004,,  87         :     9  2s2.2p.5s             3P*     ,L20057
2s2.2p.4d,3P*,1,3,,84116.1152,,0.0005,,  89         :     6  2s2.2p.5s             3P*     ,L20057
2s2.2p.4d,3P*,0,1,,84121.2260,,0.0018,,  91         :     6  2s2.2p.5s             3P*     ,L20057
2s2.2p.5p,1P,1,3,,84851.4691,,0.0016,,  90         :     6  2s2.2p.5p             3D      ,L20057
2s2.2p.5p,3D,1,3,,84935.362,,0.020,,  91         :     6  2s2.2p.5p             1P      ,L20057
2s2.2p.5p,3D,2,5,,84950.41,,0.03,,  97                                                ,L20057
2s2.2p.5p,3D,3,7,,84985.0033,,0.0020,,  98                                                ,L20057
2s2.2p.5p,3P,0,1,,85169.66,,0.03,,  98                                                ,L20057
2s2.2p.5p,3P,1,3,,85188.9670,,0.0004,,  68         :    30  2s2.2p.5p             3S      ,L20057
2s2.2p.5p,3P,2,5,,85203.6756,,0.0003,,  97                                                ,L20057
2s2.2p.5p,1D,2,5,,85399.833,,0.011,,  90         :     5  2s2.2p.6p             1D      ,L20057
2s2.2p.5p,1S,0,1,,85625.190,,0.004,,  72         :    17  2s2.2p.6p             1S      ,L20057
2s2.2p.5d,1D*,2,5,,86185.2332,,0.0007,,  94         :     4  2s2.2p.5d             3F*     ,L20057
