Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f7.(8S*).5d (9D*).6s.6p.(3P*),11D,3,7,,16061.273,,,2.42,  86                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),11D,4,9,,16195.999,,,1.97,  56                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),11D,5,11,,16885.739,,,1.88,  83                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),11D,6,13,,17318.942,,,1.77,  87                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),11D,7,15,,18014.403,,,1.70,  88                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),,4,9,,16824.589,,,1.90,  34  11D        :    33  4f7.(8S*).6s2.6p               7P                    ,
4f7.(8S*).6s2.6p,7P,3,7,,16920.400,,,1.994:,  61             :    10  4f7.(8S*)5d (9D*).6s.6p.(3P*)  7P                    ,
4f7.(8S*).6s2.6p,7P,2,5,,16923.378,,,2.354:,  60             :    15  4f7.(8S*)5d (9D*).6s.6p.(3P*)  7P                    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9F,1,3,,17227.969,,,3.33,  67                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9F,2,5,,17380.827,,,2.105,  63                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9F,3,7,,17617.767,,,1.79,  60                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9F,4,9,,17973.611,,,1.69,  38             :    24                                 (8S*)(9D*)(3P*) 9D    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9F,5,11,,18509.198,,,1.61,  53             :    17                                 (8S*)(9D*)(3P*) 7D    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9F,6,13,,19480.008,,,1.59,  72                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9F,7,15,,20434.115,,,1.57,  81                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,9D*,2,5,,17332.222,,,2.64:,  89                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,9D*,3,7,,17362.198,,,2.07:,  78                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,9D*,4,9,,17439.747,,,1.83,  69                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,9D*,5,11,,17600.818,,,1.71,  67                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,9D*,6,13,,17906.737,,,1.63,  75                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9D,2,5,,17749.978,,,2.606,  73                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9D,3,7,,17795.267,,,2.076,  83                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9D,4,9,,17930.516,,,1.83,  50             :    18                                 (8S*)(9D*)(3P*) 9F    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9D,6,13,,18070.257,,,1.71:,  46             :    32                                 (8S*)(9D*)(3P*) 11P   ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9D,5,11,,18083.642,,,1.75:,  56             :    21                                 (8S*)(9D*)(3P*) 11P   ,
4f7.(8S*).5d2.(1D) (8D*).6s,7D*,3,7,,18993.172,,,1.73,  72                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,7D*,2,5,,19014.075,,,2.00,  80                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,7D*,4,9,,19022.740,,,1.63,  65                                                                           ,
4f7.(8S*).5d2.(1D) (8D*).6s,7D*,1,3,,19062.222,,,2.96,  89                                                                           ,
