Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4s2.4p4.(3P<2>).6s,2[2],3/2,4,,82661.57,,,,         or  :        4s2.4p4.(3P).6s  4P   ,L351
4s2.4p4.(3P<1>).4d,2[1],1/2,2,,83101.09,,,,         or  :        4s2.4p4.(3P).4d  2P   ,L351
4s2.4p4.(3P<1>).4d,2[1],3/2,4,,83578.50,,,,         or  :        4s2.4p4.(3P).4d  2P   ,L351
4s2.4p4.(3P<1>).4d,2[3],7/2,8,,83358.84,,,,         or  :        4s2.4p4.(3P).4d  2F   ,L351
4s2.4p4.(3P<1>).4d,2[3],5/2,6,,83723.08,,,,         or  :        4s2.4p4.(3P).4d  2F   ,L351
4s2.4p4.(3P<1>).4d,2[2],3/2,4,,84077.52,,,,         or  :        4s2.4p4.(3P).4d  4P   ,L351
4s2.4p4.(3P<1>).4d,2[2],5/2,6,,84305.76,,,,         or  :        4s2.4p4.(3P).4d  4P   ,L351
4s.4p6,2S,1/2,2,,84825.60,,,,                                            ,L351
4s2.4p4.(3P<0>).4d,2[2],5/2,6,,84945.16,,,,         or  :        4s2.4p4.(3P).4d  2D   ,L351
4s2.4p4.(3P<0>).4d,2[2],3/2,4,,85191.59,,,,         or  :        4s2.4p4.(3P).4d  2D   ,L351
4s2.4p4.(3P<1>).6s,2[1],3/2,4,,85435.33,,,,         or  :        4s2.4p4.(3P).6s  2P   ,L351
4s2.4p4.(3P<1>).6s,2[1],1/2,2,,85576.93,,,,         or  :        4s2.4p4.(3P).6s  4P   ,L351
4s2.4p4.(3P<2>).6p,2[2]*,5/2,6,,85526.82,,,1.46(4),         or  :        4s2.4p4.(3P).6p  4P*  ,"L351,L7301"
4s2.4p4.(3P<2>).6p,2[2]*,3/2,4,,85586.30,,,1.54(2),         or  :        4s2.4p4.(3P).6p  4P*  ,"L351,L7301"
4s2.4p4.(3P<2>).6p,2[3]*,7/2,8,,85762.98,,,1.43(2),         or  :        4s2.4p4.(3P).6p  4D*  ,"L351,L7301"
4s2.4p4.(3P<2>).6p,2[3]*,5/2,6,,85820.53,,,1.23(1),         or  :        4s2.4p4.(3P).6p  4D*  ,"L351,L7301"
4s2.4p4.(3P<2>).6p,2[1]*,1/2,2,,85799.19,,,,         or  :        4s2.4p4.(3P).6p  4P*  ,L351
4s2.4p4.(3P<2>).6p,2[1]*,3/2,4,,85943.86,,,1.62(4),         or  :        4s2.4p4.(3P).6p  4D*  ,"L351,L7301"
4s2.4p4.(3P<0>).6s,2[0],1/2,2,,86279.41,,,,         or  :        4s2.4p4.(3P).6s  2P   ,L351
4s2.4p4.(3P<2>).5d,2[3],7/2,8,,86768.28,,,,         or  :        4s2.4p4.(3P).5d  4D   ,L351
4s2.4p4.(3P<2>).5d,2[3],5/2,6,,86933.28,,,,         or  :        4s2.4p4.(3P).5d  4D   ,L351
4s2.4p4.(1D<2>).5p,2[3]*,5/2,6,,87061.23,,,,         or  :        4s2.4p4.(1D).5p  2F*  ,L351
4s2.4p4.(1D<2>).5p,2[3]*,7/2,8,,87225.16,,,,         or  :        4s2.4p4.(1D).5p  2F*  ,L351
4s2.4p4.(3P<2>).5d,2[1],3/2,4,,87131.65,,,,         or  :        4s2.4p4.(3P).5d  4D   ,L351
4s2.4p4.(3P<2>).5d,2[1],1/2,2,,87271.73,,,,         or  :        4s2.4p4.(3P).5d  4D   ,L351
4s2.4p4.(3P<2>).5d,2[4],9/2,10,,87191.97,,,,         or  :        4s2.4p4.(3P).5d  4F   ,L351
4s2.4p4.(3P<2>).5d,2[4],7/2,8,,87440.02,,,,         or  :        4s2.4p4.(3P).5d  4F   ,L351
4s2.4p4.(1D<2>).5p,2[1]*,3/2,4,,87259.29,,,,         or  :        4s2.4p4.(1D).5p  2P*  ,L351
4s2.4p4.(1D<2>).5p,2[1]*,1/2,2,,87499.03,,,,         or  :        4s2.4p4.(1D).5p  2P*  ,L351
4s2.4p4.(3P<2>).5d,2[0],1/2,2,,87754.17,,,,         or  :        4s2.4p4.(3P).5d  4P   ,L351
4s2.4p4.(3P<2>).5d,2[2],5/2,6,,87754.92,,,,         or  :        4s2.4p4.(3P).5d  4F   ,L351
4s2.4p4.(3P<2>).5d,2[2],3/2,4,,87769.96,,,,         or  :        4s2.4p4.(3P).5d  4F   ,L351
4s2.4p4.(3P<2>).7s,2[2],5/2,6,,88135.07,,,,         or  :        4s2.4p4.(3P).7s  4P   ,L351
4s2.4p4.(3P<2>).7s,2[2],3/2,4,,88275.49,,,,         or  :        4s2.4p4.(3P).7s  4P   ,L351
4s2.4p4.(3P<2>).4f,2[4]*,9/2,10,,88339.16,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[4]*,7/2,8,,88340.71,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[3]*,5/2,6,,88350.78,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[3]*,7/2,8,,88351.10,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[2]*,3/2,4,,88363.97,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[2]*,5/2,6,,88371.32,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[5]*,9/2,10,,88392.18,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[5]*,11/2,12,,88392.18,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[1]*,1/2,2,,88424.88,,,,                                            ,L351
4s2.4p4.(3P<2>).4f,2[1]*,3/2,4,,88425.48,,,,                                            ,L351
4s2.4p4.(1D<2>).5p,2[2]*,3/2,4,,88438.78,,,,         or  :        4s2.4p4.(1D).5p  2D*  ,L351
4s2.4p4.(1D<2>).5p,2[2]*,5/2,6,,88483.42,,,,         or  :        4s2.4p4.(1D).5p  2D*  ,L351
4s2.4p4.(3P<1>).6p,2[0]*,1/2,2,,88712.98,,,0.47(4),         or  :        4s2.4p4.(3P).6p  2S*  ,"L351,L7301"
4s2.4p4.(3P<1>).6p,2[2]*,5/2,6,,88848.01,,,1.40(1),         or  :        4s2.4p4.(3P).6p  2D*  ,"L351,L7301"
4s2.4p4.(3P<1>).6p,2[2]*,3/2,4,,88953.76,,,1.34(2),         or  :        4s2.4p4.(3P).6p  2D*  ,"L351,L7301"
4s2.4p4.(3P<1>).6p,2[1]*,3/2,4,,89031.84,,,1.36(2),         or  :        4s2.4p4.(3P).6p  4S*  ,"L351,L7301"
4s2.4p4.(3P<1>).6p,2[1]*,1/2,2,,89147.30,,,2.26(4),         or  :        4s2.4p4.(3P).6p  4D*  ,"L351,L7301"
4s2.4p4.(3P<2>).7p,2[2]*,3/2,4,,89540.42,,,1.56,         or  :        4s2.4p4.(3P).7p  4P*  ,"L351,L7301"
4s2.4p4.(3P<2>).7p,2[2]*,5/2,6,,89548.83,,,1.40,         or  :        4s2.4p4.(3P).7p  4P*  ,"L351,L7301"
4s2.4p4.(3P<2>).7p,2[3]*,7/2,8,,89636.84,,,,         or  :        4s2.4p4.(3P).7p  4D*  ,L351
4s2.4p4.(3P<2>).7p,2[3]*,5/2,6,,89669.07,,,,         or  :        4s2.4p4.(3P).7p  4D*  ,L351
4s2.4p4.(3P<2>).6d,2[1],1/2,2,,89729.40,,,,         or  :        4s2.4p4.(3P).6d  4D   ,L351
4s2.4p4.(3P<2>).6d,2[1],3/2,4,,89867.69,,,,         or  :        4s2.4p4.(3P).6d  4D   ,L351
4s2.4p4.(3P<2>).7p,2[1]*,1/2,2,,89764.81,,,,         or  :        4s2.4p4.(3P).7p  4P*  ,L351
4s2.4p4.(3P<2>).7p,2[1]*,3/2,4,,89786.18,,,,         or  :        4s2.4p4.(3P).7p  4D*  ,L351
4s2.4p4.(3P<2>).6d,2[3],7/2,8,,89860.70,,,,         or  :        4s2.4p4.(3P).6d  4D   ,L351
4s2.4p4.(3P<2>).6d,2[3],5/2,6,,89947.97,,,,         or  :        4s2.4p4.(3P).6d  4D   ,L351
4s2.4p4.(3P<0>).6p,2[1]*,1/2,2,,89905.88,,,1.06(4),         or  :        4s2.4p4.(3P).6p  2P*  ,"L351,L7301"
4s2.4p4.(3P<0>).6p,2[1]*,3/2,4,,89947.93,,,1.29(1),         or  :        4s2.4p4.(3P).6p  2P*  ,"L351,L7301"
4s2.4p4.(3P<2>).6d,2[4],9/2,10,,90244.89,,,,         or  :        4s2.4p4.(3P).6d  4F   ,L351
4s2.4p4.(3P<2>).6d,2[4],7/2,8,,90267.85,,,,         or  :        4s2.4p4.(3P).6d  4F   ,L351
4s2.4p4.(3P<1>).5d,2[1],1/2,2,,90292.34,,,,         or  :        4s2.4p4.(3P).5d  2P   ,L351
4s2.4p4.(3P<1>).5d,2[1],3/2,4,,90459.75,,,,         or  :        4s2.4p4.(3P).5d  2P   ,L351
4s2.4p4.(3P<2>).6d,2[2],5/2,6,,90354.93,,,,         or  :        4s2.4p4.(3P).6d  4F   ,L351
4s2.4p4.(3P<2>).6d,2[2],3/2,4,,90416.44,,,,         or  :        4s2.4p4.(3P).6d  4F   ,L351
4s2.4p4.(3P<1>).5d,2[3],7/2,8,,90427.64,,,,         or  :        4s2.4p4.(3P).5d  2F   ,L351
4s2.4p4.(3P<1>).5d,2[3],5/2,6,,90565.85,,,,         or  :        4s2.4p4.(3P).5d  2F   ,L351
4s2.4p4.(3P<2>).6d,2[0],1/2,2,,90428.50,,,,         or  :        4s2.4p4.(3P).6d  4P   ,L351
4s2.4p4.(3P<1>).5d,2[2],3/2,4,,90537.52,,,,         or  :        4s2.4p4.(3P).5d  4P   ,L351
4s2.4p4.(3P<1>).5d,2[2],5/2,6,,90585.26,,,,         or  :        4s2.4p4.(3P).5d  4P   ,L351
4s2.4p4.(3P<2>).8s,2[2],5/2,6,,90788.90,,,,         or  :        4s2.4p4.(3P).8s  4P   ,L351
4s2.4p4.(3P<2>).8s,2[2],3/2,4,,90797.55,,,,         or  :        4s2.4p4.(3P).8s  4P   ,L351
4s2.4p4.(3P<2>).5f,2[4]*,9/2,10,,90845.55,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[4]*,7/2,8,,90846.78,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[3]*,7/2,8,,90851.30,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[3]*,5/2,6,,90851.30,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[2]*,3/2,4,,90868.76,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[2]*,5/2,6,,90869.64,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[5]*,11/2,12,,90873.70,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[5]*,9/2,10,,90873.78,,,,                                            ,L351
4s2.4p4.(3P<2>).5g,2[5],9/2,10,,90881.85,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[5],11/2,12,,90881.86,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[4],7/2,8,,90882.33,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[4],9/2,10,,90882.34,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[3],5/2,6,,90889.91,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[3],7/2,8,,90889.94,,,,                                            ,L821
4s2.4p4.(3P<2>).5f,2[1]*,1/2,2,,90890.88,,,,                                            ,L351
4s2.4p4.(3P<2>).5f,2[1]*,3/2,4,,90891.56,,,,                                            ,L351
4s2.4p4.(3P<2>).5g,2[6],11/2,12,,90893.73,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[6],13/2,14,,90893.73,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[2],3/2,4,,90899.06,,,,                                            ,L821
4s2.4p4.(3P<2>).5g,2[2],5/2,6,,90899.19,,,,                                            ,L821
4s2.4p4.(3P<0>).5d,2[2],3/2,4,,91001.35,,,,         or  :        4s2.4p4.(3P).5d  2D   ,L351
4s2.4p4.(3P<0>).5d,2[2],5/2,6,,91175.18,,,,         or  :        4s2.4p4.(3P).5d  2D   ,L351
4s2.4p4.(3P<1>).7s,2[1],3/2,4,,91284.03,,,,         or  :        4s2.4p4.(3P).7s  2P   ,L351
4s2.4p4.(3P<1>).7s,2[1],1/2,2,,91347.68,,,,         or  :        4s2.4p4.(3P).7s  4P   ,L351
4s2.4p4.(3P<1>).4f,2[2]*,3/2,4,,91482.30,,,,                                            ,L351
4s2.4p4.(3P<1>).4f,2[2]*,5/2,6,,91483.01,,,,                                            ,L351
4s2.4p4.(3P<2>).8p,2[2]*,5/2,6,,91489.10,,,,         or  :        4s2.4p4.(3P).8p  4P*  ,L351
4s2.4p4.(3P<2>).8p,2[2]*,3/2,4,,91529.22,,,,         or  :        4s2.4p4.(3P).8p  4P*  ,L351
4s2.4p4.(3P<1>).4f,2[4]*,9/2,10,,91496.23,,,,                                            ,L351
4s2.4p4.(3P<1>).4f,2[4]*,7/2,8,,91497.14,,,,                                            ,L351
4s2.4p4.(3P<2>).8p,2[3]*,7/2,8,,91538.33,,,,         or  :        4s2.4p4.(3P).8p  4D*  ,L351
4s2.4p4.(3P<2>).8p,2[3]*,5/2,6,,91557.11,,,,         or  :        4s2.4p4.(3P).8p  4D*  ,L351
4s2.4p4.(3P<1>).4f,2[3]*,5/2,6,,91542.44,,,,                                            ,L351
4s2.4p4.(3P<1>).4f,2[3]*,7/2,8,,91545.72,,,,                                            ,L351
4s2.4p4.(3P<2>).8p,2[1]*,1/2,2,,91598.86,,,,         or  :        4s2.4p4.(3P).8p  4P*  ,L351
4s2.4p4.(3P<2>).8p,2[1]*,3/2,4,,91667.59,,,,         or  :        4s2.4p4.(3P).8p  4D*  ,L351
4s2.4p4.(3P<2>).7d,2[1],1/2,2,,91690.94,,,,         or  :        4s2.4p4.(3P).7d  4D   ,L351
4s2.4p4.(3P<2>).7d,2[1],3/2,4,,91800.15,,,,         or  :        4s2.4p4.(3P).7d  4D   ,L351
4s2.4p4.(3P<2>).7d,2[3],7/2,8,,91755.54,,,,         or  :        4s2.4p4.(3P).7d  4D   ,L351
4s2.4p4.(3P<2>).7d,2[3],5/2,6,,91810.29,,,,         or  :        4s2.4p4.(3P).7d  4D   ,L351
4s2.4p4.(3P<2>).7d,2[0],1/2,2,,91823.95,,,,         or  :        4s2.4p4.(3P).7d  4P   ,L351
4s2.4p4.(3P<2>).7d,2[4],9/2,10,,91851.14,,,,         or  :        4s2.4p4.(3P).7d  4F   ,L351
4s2.4p4.(3P<2>).7d,2[4],7/2,8,,91880.64,,,,         or  :        4s2.4p4.(3P).7d  4F   ,L351
4s2.4p4.(1D<2>).4d,2[4],9/2,10,,91921.86,,,,         or  :        4s2.4p4.(1D).4d  2G   ,L351
4s2.4p4.(1D<2>).4d,2[4],7/2,8,,91998.55,,,,         or  :        4s2.4p4.(1D).4d  2G   ,L351
4s2.4p4.(3P<2>).7d,2[2],3/2,4,,91926.88,,,,         or  :        4s2.4p4.(3P).7d  4F   ,L351
4s2.4p4.(3P<2>).7d,2[2],5/2,6,,91956.55,,,,         or  :        4s2.4p4.(3P).7d  4F   ,L351
4s2.4p4.(1S<0>).5s,2[0],1/2,2,,91937.95,,,,         or  :        4s2.4p4.(1S).5s  2S   ,L351
4s2.4p4.(3P<0>).7s,2[0],1/2,2,,92089.61,,,,         or  :        4s2.4p4.(3P).7s  2P   ,L351
4s2.4p4.(3P<2>).9s,2[2],5/2,6,,92161.45,,,,         or  :        4s2.4p4.(3P).9s  4P   ,L351
4s2.4p4.(3P<2>).9s,2[2],3/2,4,,92182.30,,,,         or  :        4s2.4p4.(3P).9s  4P   ,L351
4s2.4p4.(3P<2>).6f,2[3]*,7/2,8,,92187.93,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[3]*,5/2,6,,92187.93,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[4]*,9/2,10,,92207.32,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[4]*,7/2,8,,92208.27,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[2]*,3/2,4,,92221.57,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[2]*,5/2,6,,92222.01,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[5]*,11/2,12,,92222.74,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[5]*,9/2,10,,92222.80,,,,                                            ,L351
4s2.4p4.(3P<0>).4f,2[3]*,7/2,8,,92228.30,,,,                                            ,L351
4s2.4p4.(3P<0>).4f,2[3]*,5/2,6,,92228.60,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[1]*,1/2,2,,92232.69,,,,                                            ,L351
4s2.4p4.(3P<2>).6f,2[1]*,3/2,4,,92233.08,,,,                                            ,L351
4s2.4p4.(1D<2>).4d,2[1],3/2,4,,92516.91,,,,         or  :        4s2.4p4.(1D).4d  2D   ,L351
4s2.4p4.(3P<2>).9p,2[2]*,5/2,6,,92584.19,,,,         or  :        4s2.4p4.(3P).9p  4P*  ,L351
4s2.4p4.(3P<2>).9p,2[2]*,3/2,4,,92594.47,,,,         or  :        4s2.4p4.(3P).9p  4P*  ,L351
4s2.4p4.(3P<2>).9p,2[1]*,1/2,2,,92608.84,,,,         or  :        4s2.4p4.(3P).9p  4P*  ,L351
4s2.4p4.(3P<2>).9p,2[1]*,3/2,4,,92677.31,,,,         or  :        4s2.4p4.(3P).9p  4D*  ,L351
4s2.4p4.(3P<2>).9p,2[3]*,7/2,8,,92620.21,,,,         or  :        4s2.4p4.(3P).9p  4D*  ,L351
4s2.4p4.(3P<2>).9p,2[3]*,5/2,6,,92626.84,,,,         or  :        4s2.4p4.(3P).9p  4D*  ,L351
4s2.4p4.(3P<2>).8d,2[1],1/2,2,,92650.45,,,,         or  :        4s2.4p4.(3P).8d  4D   ,L351
4s2.4p4.(3P<2>).8d,2[1],3/2,4,,92774.91,,,,         or  :        4s2.4p4.(3P).8d  4D   ,L351
4s2.4p4.(3P<1>).7p,2[0]*,1/2,2,,92728.53,,,,         or  :        4s2.4p4.(3P).7p  2S*  ,L351
4s2.4p4.(3P<2>).8d,2[3],7/2,8,,92729.66,,,,         or  :        4s2.4p4.(3P).8d  4D   ,L351
4s2.4p4.(3P<2>).8d,2[3],5/2,6,,92753.69,,,,         or  :        4s2.4p4.(3P).8d  4D   ,L351
4s2.4p4.(3P<2>).8d,2[2],5/2,6,,92743.16,,,,         or  :        4s2.4p4.(3P).8d  4F   ,L351
4s2.4p4.(3P<2>).8d,2[2],3/2,4,,92853.62,,,,         or  :        4s2.4p4.(3P).8d  4F   ,L351
4s2.4p4.(3P<1>).7p,2[2]*,5/2,6,,92755.81,,,,         or  :        4s2.4p4.(3P).7p  2D*  ,L351
4s2.4p4.(3P<1>).7p,2[2]*,3/2,4,,92818.85,,,,         or  :        4s2.4p4.(3P).7p  2D*  ,L351
4s2.4p4.(3P<2>).8d,2[4],9/2,10,,92807.81,,,,         or  :        4s2.4p4.(3P).8d  4F   ,L351
4s2.4p4.(3P<2>).8d,2[4],7/2,8,,92843.81,,,,         or  :        4s2.4p4.(3P).8d  4F   ,L351
4s2.4p4.(3P<2>).8d,2[0],1/2,2,,92824.33,,,,         or  :        4s2.4p4.(3P).8d  4P   ,L351
4s2.4p4.(3P<1>).7p,2[1]*,3/2,4,,92839.36,,,,         or  :        4s2.4p4.(3P).7p  4S*  ,L351
4s2.4p4.(3P<1>).7p,2[1]*,1/2,2,,92890.80,,,,         or  :        4s2.4p4.(3P).7p  4D*  ,L351
4s2.4p4.(3P<1>).6d,2[1],1/2,2,,92992.67,,,,         or  :        4s2.4p4.(3P).6d  2P   ,L351
4s2.4p4.(3P<1>).6d,2[1],3/2,4,,93117.18,,,,         or  :        4s2.4p4.(3P).6d  2P   ,L351
4s2.4p4.(3P<2>).10s,2[2],5/2,6,,92995.81,,,,         or  :        4s2.4p4.(3P).10s 4P   ,L351
4s2.4p4.(3P<2>).10s,2[2],3/2,4,,93039.29,,,,         or  :        4s2.4p4.(3P).10s 4P   ,L351
4s2.4p4.(3P<2>).7f,2[4]*,9/2,10,,93026.10,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[4]*,7/2,8,,93026.67,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[3]*,7/2,8,,93028.44,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[3]*,5/2,6,,93028.44,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[2]*,3/2,4,,93034.99,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[2]*,5/2,6,,93035.35,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[5]*,11/2,12,,93036.08,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[5]*,9/2,10,,93036.13,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[1]*,1/2,2,,93042.39,,,,                                            ,L351
4s2.4p4.(3P<2>).7f,2[1]*,3/2,4,,93042.65,,,,                                            ,L351
4s2.4p4.(1D<2>).4d,2[2],5/2,6,,93088.62,,,,         or  :        4s2.4p4.(1D).4d  2D   ,L351
4s2.4p4.(1D<2>).4d,2[2],3/2,4,,93609.89,,,,         or  :        4s2.4p4.(1D).4d  2P   ,L351
4s2.4p4.(3P<1>).6d,2[3],7/2,8,,93244.35,,,,         or  :        4s2.4p4.(3P).6d  2F   ,L351
4s2.4p4.(3P<1>).6d,2[3],5/2,6,,93342.44,,,,         or  :        4s2.4p4.(3P).6d  2F   ,L351
4s2.4p4.(3P<2>).9d,2[1],1/2,2,,93282.58,,,,         or  :        4s2.4p4.(3P).9d  4D   ,L351
4s2.4p4.(3P<2>).9d,2[1],3/2,4,,93335.31,,,,         or  :        4s2.4p4.(3P).9d  4D   ,L351
4s2.4p4.(3P<2>).10p,2[3]*,7/2,8,,93291.38,,,,         or  :        4s2.4p4.(3P).10p 4D*  ,L351
4s2.4p4.(3P<2>).10p,2[1]*,3/2,4,,93339.31,,,,         or  :        4s2.4p4.(3P).10p 4D*  ,L351
4s2.4p4.(3P<2>).9d,2[3],7/2,8,,93403.86,,,,         or  :        4s2.4p4.(3P).9d  4D   ,L351
4s2.4p4.(3P<2>).9d,2[3],5/2,6,,93405.91,,,,         or  :        4s2.4p4.(3P).9d  4D   ,L351
4s2.4p4.(3P<2>).9d,2[4],9/2,10,,93411.48,,,,         or  :        4s2.4p4.(3P).9d  4F   ,L351
4s2.4p4.(3P<2>).9d,2[4],7/2,8,,93431.26,,,,         or  :        4s2.4p4.(3P).9d  4F   ,L351
4s2.4p4.(3P<2>).9d,2[0],1/2,2,,93451.49,,,,         or  :        4s2.4p4.(3P).9d  4P   ,L351
4s2.4p4.(3P<1>).6d,2[2],3/2,4,,93452.77,,,,         or  :        4s2.4p4.(3P).6d  4P   ,L351
4s2.4p4.(3P<1>).6d,2[2],5/2,6,,93473.77,,,,         or  :        4s2.4p4.(3P).6d  4P   ,L351
4s2.4p4.(3P<0>).7p,2[1]*,1/2,2,,93491.41,,,,         or  :        4s2.4p4.(3P).7p  2P*  ,L351
4s2.4p4.(3P<0>).7p,2[1]*,3/2,4,,93500.15,,,1.32(4),         or  :        4s2.4p4.(3P).7p  2P*  ,"L351,L7301"
4s2.4p4.(3P<2>).11s,2[2],5/2,6,,93544.55,,,,         or  :        4s2.4p4.(3P).11s 4P   ,L351
4s2.4p4.(3P<2>).11s,2[2],3/2,4,,93557.98,,,,         or  :        4s2.4p4.(3P).11s 4P   ,L351
