Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4d3.(4P).5s,b 3P,1,3,,15932.10,,,1.504,  69  3P                            :    11  4d3.(2P).5s         3P   ,
4d3.(4P).5s,b 3P,2,5,,16522.23,,,,  79  3P                            :     9  4d4                 3P2  ,
4d2.5s.5p,z 3F*,2,5,,16296.51,,,0.67,  20  4d2.(1D).5s.5p.(3P) 3F*       :    19  4d.5s2.5p           3F*  ,
4d2.5s.5p,z 3F*,3,7,,16843.93,,,1.08,  24  4d2.(1D).5s.5p.(3P) 3F*       :    22  4d.5s2.5p           3F*  ,
4d2.5s.5p,z 5F*,1,3,,16786.93,,,0.30,  70  4d2.(3F).5s.5p.(3P) 5F*       :     9  4d.5(3F)5s2.5p.(3P) 3D*  ,
4d2.5s.5p,z 5F*,2,5,,17059.61,,,0.95,  73  4d2.(3F).5s.5p.(3P) 5F*       :     6  4d.5(3F)5s2.5p.(3P) 3D*  ,
4d2.5s.5p,z 5F*,3,7,,17422.17,,,1.25,  89  4d2.(3F).5s.5p.(3P) 5F*                                         ,
4d2.5s.5p,z 5F*,4,9,,17832.73,,,1.35,  88  4d2.(3F).5s.5p.(3P) 5F*                                         ,
4d3.(2P).5s,c 3P,1,3,,17059.82,,,,  50  3P                            :    26  4d3.(2P).5s         1P   ,
4d3.(2P).5s,c 3P,2,5,,17142.72,,,,  61  3P                            :    19  4d2.5s2             3P   ,
4d3.(2P).5s,c 3P,0,1,,17321.52,,,,  57  3P                            :    25  4d3.(4P).5s         3P   ,
4d3.(b 2D).5s,b 1D,2,5,,17228.42,,,,  63  1D                            :    11  4d3.(2D1).5s        1D   ,
4d2.5s.5p,z 3D*,1,3,,17429.86,,,0.42,  22  4d2.(3F).5s.5p.(3P) 3D*       :    21  4d.5(3F)5s2.5p.(3P) 5F*  ,
4d2.5s.5p,z 3D*,2,5,,17813.64,,,1.09,  20  4d2.(3F).5s.5p.(3P) 3D*       :    11  4d.5s2.5p           1D*  ,
4d2.5s.5p,z 3D*,3,7,,18243.56,,,1.32,  27  4d2.(3F).5s.5p.(3P) 3D*       :    21  4d.5s2.5p           3D*  ,
4d.5s2.5p,z 1D*,2,5,,17511.78,,,0.96,  47  4d.5s2.5p 1D*                 :    18  4d.5(1D)5s2.5p.(1P) 1D*  ,
4d2.5s.(a 4F).5p,z 3F*,4,9,,17556.26,,,1.23,  28  4d2.(1D).5s.5p.(3P) 3F*       :    24  4d2.(3F).5s.5p.(3P) 3F*  ,
4d3.(2G).5s,b 1G,4,9,,17752.73,,,1.00,  80  1G                            :    16  4d2.5s2             1G   ,
4d2.5s.(a 4F).5p,z 5F*,5,11,,18276.92,,,1.40,  93  4d2.(3F).5s.5p.(3P) 5F*                                         ,
4d3.(2H).5s,a 1H,5,11,,18738.94,,,1.02, 100  1H                                                              ,
4d2.5s.5p,z 5D*,0,1,,18976.36,,,0.00,  75  4d2.(3F).5s.5p.(3P) 5D*       :    10  4d2.(3P).5s.5p.(3P) 5D*  ,
4d2.5s.5p,z 5D*,1,3,,19096.53,,,1.54,  81  4d2.(3F).5s.5p.(3P) 5D*       :     5  4d.5(3P)5s2.5p.(3P) 5D*  ,
4d2.5s.5p,z 5D*,2,5,,19323.84,,,1.46,  71  4d2.(3F).5s.5p.(3P) 5D*       :     9  4d.5(1D)5s2.5p.(3P) 3P*  ,
4d2.5s.(a 4F).5p,z 5D*,3,7,,19625.58,,,1.50,  73  4d2.(3F).5s.5p.(3P) 5D*                                         ,
4d2.5s.(a 4F).5p,z 5D*,4,9,,19833.78,,,1.49,  89  4d2.(3F).5s.5p.(3P) 5D*                                         ,
4d2.5s.5p,z 3P*,0,1,,20233.97,,,0.00,  37  4d2.(1D).5s.5p.(3P) 3P*       :    24  4d.5s2.5p           3P*  ,
4d2.5s.5p,z 3P*,2,5,,20466.83,,,1.47,  51  4d2.(1D).5s.5p.(3P) 3P*       :    19  4d.5s2.5p           3P*  ,
4d2.5s.5p,z 3P*,1,3,,20519.20,,,1.51,  50  4d2.(1D).5s.5p.(3P) 3P*       :    21  4d.5s2.5p           3P*  ,
4d2.5s.5p,1S*,0,1,[,21600,],,,  48  4d2.(3P).5s.5p.(3P) 1S*       :    37  4d.5(2P).5p         1S*  ,
4d4,a 5D,0,1,,21726.28,,,,  99  5D                                                              ,
4d4,a 5D,1,3,,21801.21,,,1.57, 100  5D                                                              ,
4d4,a 5D,2,5,,21943.74,,,,  99  5D                                                              ,
4d4,a 5D,3,7,,22145.31,,,1.50,                                                                      ,
4d4,a 5D,4,9,,22398.00,,,1.49, 100  5D                                                              ,
4d2.5s.5p,z 3G*,3,7,,21849.33,,,0.75,  62  4d2.(3F).5s.5p.(3P) 3G*       :    22  4d.5(1G)5s2.5p.(3P) 3G*  ,
4d2.5s.5p,z 3G*,4,9,,22144.08,,,1.03,  61  4d2.(3F).5s.5p.(3P) 3G*       :    24  4d2.(1G).5s.5p.(3P) 3G*  ,
4d2.5s.5p,z 3G*,5,11,,22563.89,,,1.21,  53  4d2.(3F).5s.5p.(3P) 3G*       :    30  4d2.(1G).5s.5p.(3P) 3G*  ,
4d2.5s.5p,z 3S*,1,3,,21974.18,,,2.01,  66  4d2.(3P).5s.5p.(3P) 3S*       :    17  4d.5(2P).5p         3S*  ,
4d2.5s.5p,y 1D*,2,5,,22750.53,,,1.09,  39  4d2.(3F).5s.5p.(3P) 1D*       :    25  4d.5(3P)5s2.5p.(3P) 1D*  ,
4d2.5s.5p,y 3D*,1,3,,23018.92,,,0.52,  27  4d2.(3P).5s.5p.(3P) 3D*       :    18  4d.5s2.5p           3D*  ,
4d2.5s.5p,y 3D*,2,5,,23319.86,,,1.14,  18  4d2.(3P).5s.5p.(3P) 3D*       :    15  4d.5(3P)5s2.5p.(3P) 3F*  ,
4d2.5s.5p,y 3D*,3,7,,23660.97,,,1.28,  19  4d2.(3P).5s.5p.(3P) 3D*       :    17  4d.5s2.5p           3D*  ,
4d2.5s.5p,z 5S*,2,5,,23085.06,,,1.99,  88  4d2.(3P).5s.5p.(3P) 5S*                                         ,
4d2.5s.5p,y 5D*,0,1,,23122.29,,,,  81  4d2.(3P).5s.5p.(3P) 5D*       :    14  4d.5(3P)5s2.5p.(3P) 5D*  ,
4d2.5s.5p,y 5D*,1,3,,23246.33,,,,  79  4d2.(3P).5s.5p.(3P) 5D*       :    11  4d.5(3F)5s2.5p.(3P) 5D*  ,
4d2.5s.5p,y 5D*,2,5,,23489.43,,,,  68  4d2.(3P).5s.5p.(3P) 5D*       :     9  4d.5(3P)5s2.5p.(3P) 5D*  ,
4d2.5s.5p,y 5D*,3,7,,23889.03,,,,  57  4d2.(3P).5s.5p.(3P) 5D*       :     9  4d2.(3F).5s.5p.(3P) 1F*  ,
4d2.5s.5p,y 5D*,4,9,,24376.37,,,1.45,  84  4d2.(3P).5s.5p.(3P) 5D*       :     5  4d2.(3F).5s.5p.(3P) 5D*  ,
4d2.5s.5p,y 3F*,3,7,,23567.12,,,1.08,  51  4d2.(3F).5s.5p.(3P) 3F*       :    11  4d.5s2.5p           3F*  ,
4d2.5s.5p,y 3F*,2,5,,23597.47,,,,  21  4d2.(3F).5s.5p.(3P) 3F*       :    21  4d.5(3P)5s2.5p.(3P) 5D*  ,
4d2.5s.5p,y 3F*,4,9,,24006.30,,,,  58  4d2.(3F).5s.5p.(3P) 3F*       :     9  4d2.(1D).5s.5p.(3P) 3F*  ,
4d2.5s.5p,y 1F*,3,7,,24387.52,,,1.01,  38  4d2.(3F).5s.5p.(3P) 1F*       :    12  4d2.(3P).5s.5p.(3P) 3D*  ,
4d2.5s.5p,z 5P*,1,3,,25489.87,,,,  93  4d2.(3P).5s.5p.(3P) 5P*                                         ,
4d2.5s.5p,z 5P*,2,5,,25645.97,,,,  72  4d2.(3P).5s.5p.(3P) 5P*       :    16  4d.5(4F).5p         5G*  ,
4d2.5s.5p,z 5P*,3,7,,25898.16,,,1.65,  82  4d2.(3P).5s.5p.(3P) 5P*                                         ,
4d3.5p,y 5G*,2,5,,25630.48,,,0.34,  76  4d3.(4F).5p 5G*               :    17  4d.5(3P)5s2.5p.(3P) 5P*  ,
4d3.5p,y 5G*,3,7,,25971.71,,,0.93,  66  4d3.(4F).5p 5G*               :     9  4d2.(3F).5s.5p.(3P) 3G*  ,
4d3.5p,y 5G*,4,9,,26342.53,,,1.13,  81  4d3.(4F).5p 5G*               :     6  4d2.(1G).5s.5p.(3P) 3G*  ,
4d2.5s.5p,y 3G*,3,7,,25729.96,,,0.82,  22  4d2.(1G).5s.5p.(3P) 3G*       :    17  4d3.(4F).5p         5G*  ,
4d2.5s.5p,y 3G*,4,9,,26011.55,,,1.05,  25  4d2.(1G).5s.5p.(3P) 3G*       :    24  4d2.(3F).5s.5p.(3P) 3G*  ,
4d2.5s.5p,y 3G*,5,11,,26433.72,,,1.15,  31  4d2.(1G).5s.5p.(3P) 3G*       :    27  4d2.(3F).5s.5p.(3P) 3G*  ,
4d2.5s.(a 2D).5p,x 3F*,2,5,,26061.70,,,0.67,  35  4d2.(1D).5s.5p.(3P) 3F*       :    24  4d.5(3F)5s2.5p.(1P) 3F*  ,
4d2.5s.(a 2D).5p,x 3F*,3,7,,26443.88,,,1.06,  25  4d2.(1D).5s.5p.(3P) 3F*       :    22  4d2.(3F).5s.5p.(1P) 3F*  ,
4d2.5s.(a 2D).5p,x 3F*,4,9,,26938.42,,,1.13,  24  4d2.(1D).5s.5p.(3P) 3F*       :    21  4d2.(3F).5s.5p.(1P) 3F*  ,
4d2.5s.5p,x 3D*,1,3,,26154.13,,,0.49,  53  4d2.(1D).5s.5p.(3P) 3D*       :    13  4d.5(3F)5s2.5p.(3P) 3D*  ,
4d2.5s.5p,x 3D*,2,5,,26557.21,,,1.15,  50  4d2.(1D).5s.5p.(3P) 3D*       :    12  4d.5(3P)5s2.5p.(3P) 3D*  ,
4d2.5s.5p,x 3D*,3,7,,27111.16,,,1.33,  50  4d2.(1D).5s.5p.(3P) 3D*       :    14  4d2.(3P).5s.5p.(3P) 5P*  ,
4d.5s2.5p,x 1F*,3,7,,26226.97,,,1.00,  30  4d.5s2.5p 1F*                 :    17  4d2.(1G).5s.5p.(1P) 1F*  ,
4d3.(4F).5p,y 5G*,5,11,,26765.66,,,1.24,  85  4d3.(4F).5p 5G*               :     5  4d2.(1G).5s.5p.(3P) 3G*  ,
4d3.(4F).5p,y 5G*,6,13,,27214.89,,,1.32,  96  4d3.(4F).5p 5G*                                                 ,
4d3.5p,w 3D*,1,3,,26902.45,,,0.50,  28  4d3.(4F).5p 3D*               :    22  4d.5(3F)5s2.5p.(3P) 3D*  ,
4d3.5p,w 3D*,2,5,,27121.96,,,1.14,  32  4d3.(4F).5p 3D*               :    17  4d.5(3F)5s2.5p.(3P) 3D*  ,
4d3.5p,w 3D*,3,7,,27482.26,,,1.31,  36  4d3.(4F).5p 3D*               :    18  4d2.(3F).5s.5p.(1P) 3D*  ,
4d2.5s.(a 2F).5p,z 5G*,4,9,,26931.35,,,1.13,  62  4d2.(3F).5s.5p.(3P) 1G*       :     7  4d2.(3F).5s.5p.(1P) 3F*  ,
4d2.5s.5p,y 3P*,1,3,,27572.52,,,1.47,  39  4d2.(3P).5s.5p.(3P) 3P*       :    37  4d.5(2P).5p         3P*  ,
4d2.5s.5p,y 3P*,0,1,,27600.24,,,0.00,  42  4d2.(3P).5s.5p.(3P) 3P*       :    38  4d.5(2P).5p         3P*  ,
4d2.5s.5p,y 3P*,2,5,,27673.35,,,1.45,  38  4d2.(3P).5s.5p.(3P) 3P*       :    21  4d.5(2P).5p         3P*  ,
4d.5s2.5p,w 3F*,2,5,,27876.16,,,0.70,  32  4d.5s2.5p 3F*                 :    24  4d.5(1G)5s2.5p.(3P) 3F*  ,
4d.5s2.5p,w 3F*,3,7,,28157.42,,,1.03,  24  4d.5s2.5p 3F*                 :    19  4d2.(1G).5s.5p.(3P) 3F*  ,
4d2.5s.5p,z 3H*,4,9,,27908.28,,,0.78,  62  4d2.(1G).5s.5p.(3P) 3H*       :    26  4d3.(2G).5p         3H*  ,
4d2.5s.5p,z 3H*,5,11,,28211.82,,,1.00,  66  4d2.(1G).5s.5p.(3P) 3H*       :    26  4d3.(2G).5p         3H*  ,
4d2.5s.5p,z 3H*,6,13,,28608.62,,,1.18,  66  4d2.(1G).5s.5p.(3P) 3H*       :    24  4d3.(2G).5p         3H*  ,
4d2.5s.(a 2F).5p,x 3G*,3,7,,28404.26,,,0.79,  37  4d2.(3F).5s.5p.(1P) 3G*       :    16  4d2.(1G).5s.5p.(3P) 3G*  ,
4d2.5s.(a 2F).5p,x 3G*,4,9,,28749.80,,,1.15,  40  4d2.(3F).5s.5p.(1P) 3G*       :    14  4d2.(1G).5s.5p.(3P) 3G*  ,
4d2.5s.(a 2F).5p,x 3G*,5,11,,29001.65,,,1.21,  43  4d2.(3F).5s.5p.(1P) 3G*       :    17  4d3.(4F).5p         3G*  ,
4d3.5p,y 5F*,1,3,,28446.92,,,0.00,  94  4d3.(4F).5p 5F*                                                 ,
4d3.5p,y 5F*,2,5,,28595.03,,,1.03,  94  4d3.(4F).5p 5F*                                                 ,
4d3.5p,y 5F*,3,7,,28818.02,,,1.22,  96  4d3.(4F).5p 5F*                                                 ,
4d2.5s.(a 2F).5p,w 3F*,4,9,,28528.36,,,1.15,  24  4d.5s2.5p 3F*                 :    22  4d2.(1G).5s.5p.(3P) 3F*  ,
4d2.5s.5p,x 3P*,0,1,,28632.75,,,0.00,  30  4d2.(3P).5s.5p.(1P) 3P*       :    18  4d.5s2.5p           3P*  ,
4d2.5s.5p,x 3P*,1,3,,28709.88,,,1.45,  28  4d2.(3P).5s.5p.(1P) 3P*       :    16  4d.5s2.5p           3P*  ,
4d2.5s.5p,x 3P*,2,5,,28909.57,,,1.50,  30  4d2.(3P).5s.5p.(1P) 3P*       :    26  4d.5(2P).5p         3P*  ,
4d2.5s.5p,v 3D*,1,3,,28800.51,,,0.75,  18  4d2.(3F).5s.5p.(1P) 3D*       :    16  4d.5(3P)5s2.5p.(3P) 3D*  ,
4d2.5s.5p,v 3D*,2,5,,29057.84,,,1.16,  23  4d2.(3F).5s.5p.(1P) 3D*       :    20  4d.5(3P)5s2.5p.(3P) 3D*  ,
4d2.5s.5p,v 3D*,3,7,,29274.82,,,1.31,  23  4d2.(3F).5s.5p.(1P) 3D*       :    23  4d2.(3P).5s.5p.(3P) 3D*  ,
4d2.5s.5p,z 1P*,1,3,,28999.46,,,0.75,  32  4d2.(3P).5s.5p.(3P) 1P*       :    31  4d.5s2.5p           1P*  ,
4d3.(4F).5p,y 5F*,4,9,,29122.71,,,1.33,  96  4d3.(4F).5p 5F*                                                 ,
4d3.(4F).5p,y 5F*,5,11,,29535.48,,,1.37,  90  4d3.(4F).5p 5F*               :     5  4d2.(3F).5s.5p.(1P) 3G*  ,
4d3.5p,x 5D*,0,1,,29588.07,,,0.00,  90  4d3.(4F).5p 5D*                                                 ,
4d3.5p,x 5D*,1,3,,29677.14,,,1.48,  88  4d3.(4F).5p 5D*                                                 ,
4d3.5p,x 5D*,2,5,,29847.49,,,1.57,  87  4d3.(4F).5p 5D*                                                 ,
4d3.(4F).5p,x 5D*,3,7,,30087.33,,,1.50,  86  4d3.(4F).5p 5D*                                                 ,
4d3.(4F).5p,x 5D*,4,9,,30384.50,,,1.49,  89  4d3.(4F).5p 5D*                                                 ,
4d3.5p,w 3G*,3,7,,31326.81,,,0.75,  69  4d3.(4F).5p 3G*               :    11  4d2.(3F).5s.5p.(1P) 3G*  ,
4d3.5p,w 3G*,4,9,,31694.52,,,1.04,  67  4d3.(4F).5p 3G*               :    13  4d2.(3F).5s.5p.(1P) 3G*  ,
4d3.5p,w 3G*,5,11,,32152.16,,,1.20,  62  4d3.(4F).5p 3G*               :    12  4d2.(3F).5s.5p.(1P) 3G*  ,
4d.5s2.5p,y 1P*,1,3,,32722.80,,,,  33  4d.5s2.5p 1P*                 :    32  4d2.(2D).5s.5p.(1P) 1P*  ,
4d2.5s.5p,1D*,2,5,,32972.30,,,,  36  4d2.(3F).5s.5p.(3P) 1D*       :    28  4d.5(3P)5s2.5p.(3P) 1D*  ,
4d2.5s.5p,x 3S*,1,3,,33113.80,,,1.93,  51  4d2.(3P).5s.5p.(1P) 3S*       :    21  4d.5(4P).5p         3S*  ,
4d3.5p,u 3F*,2,5,,33163.98,,,0.70,  34  4d3.(4F).5p 3F*               :    26  4d.5(2G).5p         3F*  ,
4d3.5p,u 3F*,3,7,,33420.47,,,1.06,  22  4d3.(4F).5p 3F*               :    16  4d3.(2G).5p         3F*  ,
4d3.5p,u 3F*,4,9,,33559.34,,,1.24,  33  4d3.(4F).5p 3F*               :    27  4d3.(2G).5p         3F*  ,
4d2.5s.5p,1F*,3,7,,33191.86,,,1.08,  28  4d2.(1D).5s.5p.(1P) 1F*       :    23  4d3.(2G).5p         1F*  ,
4d3.5p,w 5D*,0,1,,33349.56,,,0.00,  91  4d3.(4P).5p 5D*                                                 ,
4d3.5p,w 5D*,1,3,,33444.87,,,1.52,  86  4d3.(4P).5p 5D*                                                 ,
4d3.5p,w 5D*,2,5,,33632.48,,,1.51,  91  4d3.(4P).5p 5D*                                                 ,
4d3.5p,w 5D*,3,7,,33912.09,,,1.49,  90  4d3.(4P).5p 5D*                                                 ,
4d3.5p,w 5D*,4,9,,34287.49,,,1.51,  93  4d3.(4P).5p 5D*                                                 ,
4d3.5p,u 3D*,1,3,,33486.82,,,0.62,  29  4d3.(4P).5p 3D*               :    19  4d.5(3F)5s2.5p.(1P) 3D*  ,
4d3.5p,u 3D*,2,5,,33764.12,,,1.10,  31  4d3.(4P).5p 3D*               :    18  4d.5(3F)5s2.5p.(1P) 3D*  ,
4d3.5p,u 3D*,3,7,,34239.82,,,1.35,  35  4d3.(4P).5p 3D*               :    14  4d2.(3F).5s.5p.(1P) 3D*  ,
4d2.5s.5p,1G*,4,9,,33688.23,?,,1.08,  51  4d2.(1G).5s.5p.(1P) 1G*       :    35  4d3.(2H).5p         1G*  ,
4d3.5p,z 1H*,5,11,,33839.20,?,,1.03,  47  4d3.(2G).5p 1H*               :    21  4d2.(1G).5s.5p.(1P) 1H*  ,
4d3.5p,y 3H*,4,9,,34450.60,,,0.80,  55  4d3.(2G).5p 3H*               :    22  4d2.(1G).5s.5p.(3P) 3H*  ,
4d3.5p,y 3H*,5,11,,34705.90,,,1.02,  53  4d3.(2G).5p 3H*               :    28  4d2.(1G).5s.5p.(3P) 3H*  ,
4d3.5p,y 3H*,6,13,,35135.07,,,1.16,  53  4d3.(2G).5p 3H*               :    27  4d2.(1G).5s.5p.(3P) 3H*  ,
4d3.5p,y 5P*,1,3,,34617.00,,,2.46,  95  4d3.(4P).5p 5P*                                                 ,
4d3.5p,y 5P*,2,5,,34761.52,,,1.42,  92  4d3.(4P).5p 5P*                                                 ,
4d3.5p,y 5P*,3,7,,35090.90,,,1.66,  92  4d3.(4P).5p 5P*                                                 ,
4d3.5p,w 1D*,2,5,,34850.96,?,,1.42,  22  4d3.(2D2).5p 1D*              :    19  4d.5s2.5p           1D*  ,
4d3.5p,w 3P*,0,1,[,34995,],,,  68  4d3.(4P).5p 3P*               :    14  4d.5(2D2).5p        3P*  ,
4d3.5p,w 3P*,1,3,,35205.52,,,,  65  4d3.(4P).5p 3P*               :    14  4d.5(2D2).5p        3P*  ,
4d3.5p,w 3P*,2,5,,35456.25,,,1.45,  53  4d3.(4P).5p 3P*               :    12  4d.5(2D2).5p        3P*  ,
4d2.5s.(4F).6s,e 5F,1,3,,35046.95,,,,                                                                      ,
4d2.5s.(4F).6s,e 5F,2,5,,35210.30,,,1.26,                                                                      ,
4d2.5s.(4F).6s,e 5F,3,7,,35476.07,,,1.23,                                                                      ,
4d2.5s.(4F).6s,e 5F,4,9,,35860.83,,,1.35,                                                                      ,
4d2.5s.(4F).6s,e 5F,5,11,,36360.20,,,1.40,                                                                      ,
4d2.5s.5p,t 3F*,2,5,,35514.53,,,0.69,  23  4d2.(1G).5s.5p.(3P) 3F*       :    12  4d.5(3F)5s2.5p.(1P) 3F*  ,
4d2.5s.5p,t 3F*,3,7,,35805.63,,,1.00,  26  4d2.(1G).5s.5p.(3P) 3F*       :    14  4d2.(3F).5s.6p.(1P) 3F*  ,
4d2.5s.5p,t 3F*,4,9,,36001.35,,,1.22,  23  4d2.(1G).5s.5p.(3P) 3F*       :    17  4d2.(3F).5s.6p.(1P) 3F*  ,
4d3.5p,z 3I*,5,11,,35781.67,,,0.82,  92  4d3.(2H).5p 3I*               :     6  4d3.(2G).5p         3H*  ,
4d3.5p,z 3I*,7,15,,36152.85,,,1.13, 100                                                                  ,
4d3.5p,z 3I*,6,13,,36173.03,,,1.02,  88  4d3.(2H).5p 3I*               :     9  4d3.(2G).5p         3H*  ,
4d3.5p,y 5S*,2,5,,35990.21,,,2.01,  90  4d3.(4P).5p 5S*               :     5  4d.5(3P)5s2.5p.(3P) 5S*  ,
4d2.5s.5p,t 3D*,1,3,,36125.16,,,0.45,  26  4d2.(3P).5s.5p.(1P) 3D*       :    13  4d.5(3P)5s2.5p.(3P) 3D*  ,
4d2.5s.5p,t 3D*,3,7,,36220.45,,,1.28,  15  4d2.(3P).5s.5p.(1P) 3D*       :    10  4d2.(3P).5s.5p.(3P) 3D*  ,
4d2.5s.5p,t 3D*,2,5,,36294.87,,,1.16,  24  4d2.(3P).5s.5p.(1P) 3D*       :    12  4d.5(3P)5s2.5p.(3P) 3D*  ,
4d3.5p,x 1G*,4,9,,36336.48,,,1.15,  49  4d3.(2G).5p 1G*               :    15  4d3.(2H).5p         3H*  ,
4d3.5p,x 3H*,5,11,,36597.48,,,1.04,  80  4d3.(2H).5p 3H*               :    14  4d3.(2G).5p         3H*  ,
4d3.5p,x 3H*,4,9,,36608.41,,,0.82,  37  4d3.(2H).5p 3H*               :    35  4d3.(2G).5p         1G*  ,
4d3.5p,x 3H*,6,13,,36840.59,,,1.13,  83  4d3.(2H).5p 3H*               :    10  4d3.(2G).5p         3H*  ,
4d3.5p,w 1F*,3,7,,36759.90,,,0.87,  17  4d3.(2G).5p 1F*               :    14  4d3.(2G).5p         3G*  ,
4d3.5p,v 3G*,3,7,,36941.65,,,0.87,  36  4d3.(2G).5p 3G*               :    11  4d3.(2G).5p         1F*  ,
4d3.5p,v 3G*,4,9,,37229.54,,,1.02,  56  4d3.(2G).5p 3G*               :    10  4d2.(1G).5s.5p.(3P) 3G*  ,
4d3.5p,v 3G*,5,11,,37422.36,,,1.18,  67  4d3.(2G).5p 3G*               :    13  4d2.(1G).5s.5p.(3P) 3G*  ,
4d3.5p,1P*,1,3,,36970.65,,,,  30  4d3.(2D2).5p 1P*              :    16  4d.5(3P)5s2.5p.(3P) 1P*  ,
4d3.5p,s 3F*,2,5,,37123.42,,,0.71,  36  4d3.(2G).5p 3F*               :    13  4d.5(2D2).5p        3F*  ,
4d3.5p,s 3F*,3,7,,37468.87,,,1.11,  30  4d3.(2D2).5p 3F*              :    11  4d3.(4F).5p         3F*  ,
4d3.5p,s 3F*,4,9,,37920.96,,,1.26,  37  4d3.(2D2).5p 3F*              :    20  4d3.(2G).5p         3F*  ,
4d3.5p,3P*,2,5,,37450.23,?,,,  18  4d3.(2D2).5p 3P*              :    18  4d.5(3P)5s2.5p.(3P) 3P*  ,
4d3.5p,3P*,1,3,[,38140,],,,  19  4d3.(2D2).5p 3P*              :    15  4d.5(3P)5s2.5p.(3P) 3P*  ,
4d2.5s.(4F).6s,e 3F,2,5,,37459.60,,,,                                                                      ,
4d2.5s.(4F).6s,e 3F,3,7,,37701.08,,,1.02,                                                                      ,
4d2.5s.(4F).6s,e 3F,4,9,,38101.09,,,1.25,                                                                      ,
4d3.5p,s 3D*,1,3,,38270.81,,,,  46  4d3.(2D2).5p 3D*              :    23  4d.5(4P).5p         3D*  ,
4d3.5p,s 3D*,2,5,,38326.72,,,1.41,  43  4d3.(2D2).5p 3D*              :    23  4d.5(4P).5p         3D*  ,
4d3.5p,s 3D*,3,7,,38435.88,,,1.00,  45  4d3.(2D2).5p 3D*              :    21  4d3.(4P).5p         3D*  ,
