Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
5d2.(a 3F).6s.(a 4F).6p,z 5D*,1,3,,25194.5090,,0.0008,1.447,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,z 5D*,2,5,,25634.2234,,0.0009,1.418,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,z 5D*,3,7,,26305.8081,,0.0008,1.396,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,z 5D*,4,9,,27516.4201,,0.0012,1.474,                        ,"L21976,L16323"
5d3.(b 2P).6s,c 3P,0,1,,25444.379,,0.012,,  65                    ,"L16323,L4389"
5d3.(b 2P).6s,c 3P,1,3,,26918.146,,0.008,,  67                    ,"L16323,L4389"
5d3.(b 2P).6s,c 3P,2,5,,28200.544,,0.007,1.393,  53                    ,"L16323,L4389"
5d3.(2H).6s,a 3H,4,9,,25678.643,,0.006,,  67                    ,"L16323,L4389"
5d3.(2H).6s,a 3H,6,13,,26943.983,,0.010,,  99                    ,"L16323,L4389"
5d3.(2H).6s,a 3H,5,11,,27018.812,,0.008,,  73                    ,"L16323,L4389"
5d.6s2.(a 2D).6p,z 1P*,1,3,,26463.9649,,0.0007,0.996,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,y 3F*,2,5,,27149.6642,,0.0008,0.993,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,y 3F*,3,7,,27654.3580,,0.0009,1.157,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,y 3F*,4,9,,30733.2723,,0.0008,1.277,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,y 5D*,0,1,,27231.770,,0.011,,                        ,L16323
5d2.(a 3P).6s.(a 4P).6p,y 5D*,1,3,,27533.7873,,0.0008,1.264,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,y 5D*,2,5,,29752.8870,,0.0013,1.498,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,y 5D*,3,7,,31342.5275,,0.0008,1.387,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,y 5D*,4,9,,31943.3435,,0.0010,1.401,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,z 3S*,1,3,,28047.9411,,0.0010,1.930,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,y 3D*,2,5,,28267.4366,,0.0008,1.139,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,y 3D*,1,3,,28790.2720,,0.0009,0.966,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,y 3D*,3,7,,29996.8513,,0.0008,1.232,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,y 3P*,0,1,,28526.2274,,0.0014,0.000,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,y 3P*,2,5,,29401.4784,,0.0008,1.748,                        ,"L21976,L16323"
5d3.(b 4P).6s,b 3P,1,3,,28527.998,,0.009,1.222,  51                    ,"L16323,L4389"
5d3.(b 4P).6s,b 3P,2,5,,30146.412,,0.009,1.371,  63                    ,"L16323,L4389"
5d3.(b 4P).6s,b 3P,0,1,,30298.763,,0.021,,  73                    ,L4389
5d2.(a 3F).6s.(a 4F).6p,z 3G*,3,7,,28583.7248,,0.0009,0.940,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,z 3G*,4,9,,29246.6760,,0.0013,1.071,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 4F).6p,z 3G*,5,11,,30977.0338,,0.0012,1.213,                        ,"L21976,L16323"
5d3.(b 2G).6s,a 1G,4,9,,30501.127,,0.011,,  45                    ,L4389
5d3.(b 2F).6s,c 3F,3,7,,31054.653,,0.007,1.085,  89                    ,"L16323,L4389"
5d3.(b 2F).6s,c 3F,4,9,,31575.687,,0.009,1.150,  68                    ,"L16323,L4389"
5d3.(b 2F).6s,c 3F,2,5,,31619.988,,0.010,1.007,  60                    ,"L16323,L4389"
5d3.(c 2D).6s,b 1D,2,5,,31119.208,,0.007,0.889,  31                    ,"L16323,L4389"
5d2.(a 3F).6s.(a 2F).6p,y 1D*,2,5,,31610.8213,,0.0008,1.004,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,z 5S*,2,5,,31943.8516,,0.0011,1.594,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,z 5P*,1,3,,31952.2928,,0.0011,2.080,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,z 5P*,2,5,,33121.5094,,0.0024,1.342,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,z 5P*,3,7,,33139.1776,,0.0015,1.441,                        ,"L21976,L16323"
5d3.(b 2P).6s,a 1P,1,3,,32091.617,,0.010,1.167,  56                    ,"L16323,L4389"
5d2.(a 3F).6s.(a 2F).6p,y 3G*,3,7,,32533.3746,,0.0013,0.951,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 2F).6p,y 3G*,4,9,,33994.7455,,0.0010,1.031,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 2F).6p,y 3G*,5,11,,35993.7702,,0.0017,1.130,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,x 3D*,1,3,,33137.904,,0.008,0.772,                        ,L16323
5d2.(a 3P).6s.(a 4P).6p,x 3D*,2,5,,34947.9749,,0.0020,1.164,                        ,"L21976,L16323"
5d2.(a 3P).6s.(a 4P).6p,x 3D*,3,7,,36609.883,,0.007,1.256,                        ,L16323
5d2.(a 3F).6s.(a 2F).6p,x 3F*,2,5,,33538.1620,,0.0016,0.821,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 2F).6p,x 3F*,3,7,,33949.313,,0.004,1.088,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 2F).6p,x 3F*,4,9,,36075.0722,,0.0013,1.063,                        ,"L21976,L16323"
5d2.(a 1G).6s.(a 2G).6p,w 3F*,2,5,,33994.8879,,0.0019,0.934,                        ,"L21976,L16323"
5d2.(a 1G).6s.(a 2G).6p,w 3F*,3,7,,35453.8381,,0.0023,1.002,                        ,"L21976,L16323"
5d2.(a 1G).6s.(a 2G).6p,w 3F*,4,9,,37269.8860,,0.0021,1.165,                        ,"L21976,L16323"
5d3.(b 2F).6s,a 1F,3,7,,34274.227,,0.016,1.065,  77                    ,L4389
5d2.(a 3F).6s.(a 2F).6p,w 3D*,1,3,,34596.5038,,0.0024,0.970,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 2F).6p,w 3D*,2,5,,36772.8864,,0.0025,1.153,                        ,"L21976,L16323"
5d2.(a 3F).6s.(a 2F).6p,w 3D*,3,7,,38407.849,,0.003,1.296,                        ,"L21976,L16323"
5d2.(a 1G).6s.(a 2G).6p,z 3H*,4,9,,34805.9335,,0.0011,0.992,                        ,"L21976,L16323"
5d2.(a 1G).6s.(a 2G).6p,z 3H*,5,11,,36419.298,,0.010,1.118,                        ,L16323
5d2.(a 1G).6s.(a 2G).6p,z 3H*,6,13,,37301.637,,0.011,1.15:,                        ,L16323
5d2.(a 3F).6s.(a 2F).6p,y 1F*,3,7,,34877.0813,,0.0020,0.955,                        ,"L21976,L16323"
,3499,1,3,,34991.659,,0.010,0.505,                        ,L16323
,3512,2,5,,35115.306,,0.008,1.110,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,y 1P*,1,3,,35284.327,,0.008,1.061,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,x 1F*,3,7,,36237.353,,0.008,1.047,                        ,L16323
5d3.(2D).6s,b 3D,3,7,,36523.852,,0.011,1.265,  63                    ,"L16323,L4389"
5d3.(2D).6s,b 3D,2,5,,37038.868,,0.008,1.084,  65                    ,"L16323,L4389"
5d3.(2D).6s,b 3D,1,3,,37336.222,,0.012,0.487,  63                    ,"L16323,L4389"
5d2.(a 1G).6s.(a 2G).6p,x 3G*,4,9,,36850.091,,0.003,1.062,                        ,"L21976,L16323"
5d2.(a 1G).6s.(a 2G).6p,x 3G*,5,11,,38845.497,,0.009,1.208,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,v 3D*,1,3,,36949.271,,0.010,0.531,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,v 3D*,2,5,,38325.477,,0.011,1.153,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,v 3D*,3,7,,39193.9390,,0.0016,1.283,                        ,"L21976,L16323"
5d2.(b 1D).6s.(b 2D).6p,x 3P*,0,1,,37843.707,,0.028,0.000,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,x 3P*,1,3,,38151.761,,0.020,1.433,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,x 3P*,2,5,,39435.2034,,0.0025,1.355,                        ,"L21976,L16323"
5d3.(2D).6s,c 1D,2,5,,38289.406,,0.009,1.085,  69                    ,"L16323,L4389"
6s2.6p2?,3P,0,1,,38366.693,,0.016,0,                        ,L4389
5d2.(a 3F).6s.(a 2F).6p,z 1G*,4,9,,38987.9197,,0.0015,1.142,                        ,"L21976,L16323"
6p2.(3P).5d.(2D).6s,c 3D,3,7,,39127.652,,0.008,1.316,                        ,L16323
5d2.(3F).6s.(a 4F).7s,b 5F,1,3,,39286.213,,0.010,0.216,                        ,L16323
5d2.(3F).6s.(a 4F).7s,b 5F,2,5,,39788.926,,0.008,1.009,                        ,L16323
5d2.(3F).6s.(a 4F).7s,b 5F,3,7,,40882.107,,0.009,1.230,                        ,L16323
5d2.(3F).6s.(a 4F).7s,b 5F,4,9,,42283.573,,0.009,1.353,                        ,L16323
5d2.(3F).6s.(a 4F).7s,b 5F,5,11,,44132.048,,0.012,1.400,                        ,L16323
5d.6s2.(a 2D).7s,d 3D,1,3,,39546.371,,0.010,0.815,                        ,L16323
5d.6s2.(a 2D).7s,d 3D,2,5,,40513.560,,0.008,1.091,                        ,L16323
5d.6s2.(a 2D).7s,d 3D,3,7,,42061.620,,0.010,0.832:,                        ,L16323
5d2.(a 3P).6s.(a 2P).6p,u 3D*,1,3,,39704.402,,0.014,0.618,                        ,L16323
5d2.(a 3P).6s.(a 2P).6p,u 3D*,2,5,,40267.341,,0.009,1.082,                        ,L16323
5d2.(a 3P).6s.(a 2P).6p,u 3D*,3,7,,40767.466,,0.016,1.215,                        ,L16323
6p2.(3P).5d.(4F).6s,c 5F,1,3,,39790.707,,0.011,0.591,                        ,L16323
6p2.(3P).5d.(4F).6s,c 5F,2,5,,40636.304,,0.008,1.065,                        ,L16323
6p2.(3P).5d.(4F).6s,c 5F,3,7,,41475.864,,0.008,1.277,                        ,L16323
6p2.(3P).5d.(4F).6s,c 5F,4,9,,42670.846,,0.010,1.237,                        ,L16323
5d4,a 5D,0,1,,39843.886,,0.015,,  82                    ,"L16323,L4389"
5d4,a 5D,1,3,,40618.647,,0.009,1.511,  92                    ,"L16323,L4389"
5d4,a 5D,2,5,,41211.057,,0.009,1.444,  96                    ,"L16323,L4389"
5d4,a 5D,3,7,,41739.415,,0.009,1.338,  96                    ,"L16323,L4389"
5d4,a 5D,4,9,,42175.652,,0.010,1.281,  89                    ,"L16323,L4389"
6p2.(3P).5d.(2D).6s,d 1D,2,5,,40130.254,,0.007,1.211,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,v 3F*,2,5,,40194.4590,,0.0026,0.511,                        ,"L21976,L16323"
5d2.(b 1D).6s.(b 2D).6p,v 3F*,3,7,,43104.728,,0.011,1.078,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,v 3F*,4,9,,45321.503,,0.018,,                        ,L16323
5d2.(a 3P).6s.(a 2P).6p,x 1P*,1,3,,40704.203,,0.025,1.153,                        ,L16323
5d3.(b 4F).6p,y 5G*,2,5,,40957.550,,0.013,0.78:,                        ,L16323
5d3.(b 4F).6p,y 5G*,3,7,,41422.491,,0.013,0.934,                        ,L16323
5d3.(b 4F).6p,y 5G*,4,9,,42871.036,,0.016,1.144,                        ,L16323
5d3.(b 4F).6p,y 5G*,5,11,,44537.517,,0.017,1.247,                        ,L16323
5d2.(a 3P).6s.(a 2P).6p,w 3P*,0,1,,41133.82,,0.03,0.000,                        ,L16323
5d2.(a 3P).6s.(a 2P).6p,w 3P*,1,3,,41193.944,,0.013,1.319,                        ,L16323
5d2.(a 3P).6s.(a 2P).6p,w 3P*,2,5,,42075.820,,0.014,1.232,                        ,L16323
5d3.(b 2G).6p,u 3F*,4,9,,41175.411,,0.012,1.203,                        ,L16323
5d3.(b 2G).6p,u 3F*,3,7,,41824.611,,0.009,1.131:,                        ,L16323
5d3.(b 2G).6p,u 3F*,2,5,,42302.129,,0.010,0.861,                        ,L16323
5d2.(3F).6s.(a 4F).7s,d 3F,2,5,,41298.383,,0.007,0.826,                        ,L16323
5d2.(3F).6s.(a 4F).7s,d 3F,3,7,,43489.327,,0.008,1.196:,                        ,L16323
5d2.(3F).6s.(a 4F).7s,d 3F,4,9,,44777.562,,0.008,1.248,                        ,L16323
5d2.(b 1D).6s.(b 2D).6p,x 1D*,2,5,,41768.700,,0.011,0.926,                        ,L16323
5d3.(b 4P).6p,v 3P*,1,3,,42036.433,,0.013,1.229,                        ,L16323
6p2.(3P).5d.(4D).6s,e 3D,1,3,,42111.736,,0.010,0.756,                        ,L16323
6p2.(3P).5d.(4D).6s,e 3D,3,7,,42360.915,,0.009,1.143,                        ,L16323
6p2.(3P).5d.(4D).6s,e 3D,2,5,,42719.599,,0.009,1.182,                        ,L16323
5d2.(a 1G).6s.(a 2G).6p,z 1H*,5,11,,42166.64,?,0.05,,                        ,L16323
5d2.(a 1G).6s.(a 2G).6p,w 1F*,3,7,,42395.693,,0.011,1.062,                        ,L16323
5d2.(a 1G).6s.(a 2G).6p,y 1G*,4,9,,42453.760,,0.015,1.034,                        ,L16323
5d3.(b 4P).6p,t 3D*,1,3,,42485.481,,0.013,0.859,                        ,L16323
5d3.(b 4P).6p,t 3D*,3,7,,44463.504,,0.015,1.292,                        ,L16323
6p2.(3P).5d.(4D).6s,b 5D,1,3,,42782.551,,0.012,1.530,                        ,L16323
6p2.(3P).5d.(4D).6s,b 5D,3,7,,43013.02,?,0.07,,                        ,L16323
6p2.(3P).5d.(4D).6s,b 5D,2,5,,43016.488,,0.008,,                        ,L16323
6p2.(3P).5d.(4D).6s,b 5D,4,9,,43838.365,,0.010,1.295,                        ,L16323
5d.6s.6p2,5D,0,1,,43131.468,,0.018,0,                        ,L4389
5d2.(a 3P).6s.(a 2P).6p,w 1D*,2,5,,43517.838,,0.011,0.997,                        ,L16323
6p2.(3P).5d.(2P).6s,d 3P,1,3,,43561.796,,0.012,1.467,                        ,L16323
6p2.(3P).5d.(2P).6s,d 3P,2,5,,44375.472,,0.008,1.335,                        ,L16323
5d3.(b 4F).6p,y 5F*,1,3,,43786.623,,0.018,0.170,                        ,L16323
5d3.(b 4F).6p,y 5F*,2,5,,44503.737,,0.020,1.014,                        ,L16323
5d3.(b 4F).6p,y 5F*,3,7,,45112.263,,0.012,,                        ,L16323
5d3.(b 4F).6p,y 5F*,4,9,,46289.706,,0.013,1.269,                        ,L16323
5d3.(b 4F).6p,y 5F*,5,11,,47366.899,,0.017,1.310,                        ,L16323
5d3.(b 2G).6p,x 1G*,4,9,,43794.647,,0.014,1.038,                        ,L16323
,4384*,1,3,,43844.653,,0.012,1.363,                        ,L16323
5d3.(b 2G).6p,v 1F*,3,7,,44049.269,,0.016,1.024:,                        ,L16323
,4426*,1,3,,44257.617,,0.012,1.216:,                        ,L16323
5d2.(3P).6s.(a 4P).7s,e 3P,0,1,,44940.013,?,0.035,,                        ,L16323
5d2.(3P).6s.(a 4P).7s,e 3P,1,3,,45270.151,,0.011,1.376,                        ,L16323
5d2.(3P).6s.(a 4P).7s,e 3P,2,5,,45728.640,,0.011,,                        ,L16323
6p2.(3P).5d.(2F).6s,b 1F,3,7,,45083.320,,0.008,,                        ,L16323
,4514*,2,5,,45138.894,,0.015,,                        ,L16323
6p2.(3P).5d.(4P).6s,b 5P,2,5,,45254.947,,0.011,1.038:,                        ,L16323
6p2.(3P).5d.(4P).6s,b 5P,3,7,,45364.860,,0.011,,                        ,L16323
6p2.(3P).5d.(4P).6s,b 5P,1,3,,46100.815,,0.016,2.117,                        ,L16323
6p2.(3P).5d.(4F).6s,e 3F,4,9,,45387.560,,0.016,1.021:,                        ,L16323
6p2.(3P).5d.(4F).6s,e 3F,2,5,,45666.181,,0.015,,                        ,L16323
6p2.(3P).5d.(4F).6s,e 3F,3,7,,45994.631,,0.011,0.631:,                        ,L16323
5d.6s2.6d,3G,5,11,,45448.119,,0.013,1.19,                        ,L4389
,4546*,3,7,,45455.164,,0.015,,                        ,L16323
6p2.(3P).5d.(4P).6s,f 3P,1,3,,45474.645,,0.011,1.420,                        ,L16323
6p2.(3P).5d.(4P).6s,f 3P,2,5,,46437.767,,0.009,,                        ,L16323
,4552*,3,7,,45522.369,,0.020,,                        ,L16323
5d3.(b 4F).6p,x 5D*,0,1,,45533.42,,0.06,,                        ,L16323
5d3.(b 4F).6p,x 5D*,1,3,,45799.531,,0.021,1.426,                        ,L16323
5d3.(b 4F).6p,x 5D*,2,5,,46170.176,,0.029,,                        ,L16323
5d3.(b 4F).6p,x 5D*,3,7,,47070.716,,0.020,,                        ,L16323
5d3.(b 4F).6p,x 5D*,4,9,,48047.920,,0.016,,                        ,L16323
6p2.(3P).5d.(2F).6s,f 3F,3,7,,45649.372,,0.009,1.178,                        ,L16323
6p2.(3P).5d.(2F).6s,f 3F,2,5,,46056.211,,0.012,0.696,                        ,L16323
6p2.(3P).5d.(2F).6s,f 3F,4,9,,46282.397,,0.008,1.235,                        ,L16323
,4585*,2,5,,45848.407,,0.016,,                        ,L16323
,4618,3,7,,46181.433,,0.015,,                        ,L16323
5d.6s2.(a 2D).7s,e 1D,2,5,,46183.110,,0.008,0.942,                        ,L16323
,4622*,3,7,,46218.213,,0.020,,                        ,L16323
,4625,0,1,,46248.316,,0.015,,                        ,L4389
6p2.(1D).5d.(2F).6s,g 3F,3,7,,46280.325,,0.009,,                        ,L16323
6p2.(1D).5d.(2F).6s,g 3F,4,9,,46678.167,,0.014,,                        ,L16323
6p2.(1D).5d.(2F).6s,g 3F,2,5,,46961.989,,0.009,,                        ,L16323
,4646*,1,3,,46460.747,,0.016,,                        ,L16323
5d3.6p,5G*,6,13,,46487.71,,0.03,,                        ,L4389
5d3.(b 4F).6p,w 3G*,3,7,,46775.978,,0.024,,                        ,L16323
5d3.(b 4F).6p,w 3G*,4,9,,48236.200,,0.016,,                        ,L16323
5d3.(b 4F).6p,w 3G*,5,11,,49389.483,,0.017,,                        ,L16323
6p2.(3P).5d.(2P).6s,b 1P,1,3,,46782.803,,0.014,,                        ,L16323
5d2.(3P).6s.(a 4P).7s,c 5P,2,5,,46860.761,,0.013,,                        ,L16323
5d2.(3P).6s.(a 4P).7s,c 5P,1,3,,46937.955,,0.013,1.285:,                        ,L16323
5d2.(3P).6s.(a 4P).7s,c 5P,3,7,,47938.463,,0.009,1.33:,                        ,L16323
6p2.(1D).5d.(2F).6s,c 1F,3,7,,46966.632,,0.009,,                        ,L16323
,4698*,2,5,,46981.209,,0.026,,                        ,L16323
6p2.(1D).5d.(2G).6s,b 3G,4,9,,46992.423,,0.008,,                        ,L16323
6p2.(1D).5d.(2G).6s,b 3G,3,7,,47345.946,,0.009,,                        ,L16323
6p2.(1D).5d.(2G).6s,b 3G,5,11,,47768.679,,0.014,1.142,                        ,L16323
,4709*,1,3,,47092.024,,0.016,,                        ,L16323
6p2.(1D).5d.(2D).6s,f 3D,3,7,,47112.405,,0.012,1.478,                        ,L16323
6p2.(1D).5d.(2D).6s,f 3D,2,5,,47305.024,,0.007,,                        ,L16323
6p2.(1D).5d.(2D).6s,f 3D,1,3,,47874.451,,0.011,,                        ,L16323
6p2.(1D).5d.(2P).6s,g 3P,1,3,,47309.327,,0.011,1.529,                        ,L16323
6p2.(1D).5d.(2P).6s,g 3P,0,1,,47751.233,,0.014,,                        ,L16323
6p2.(1D).5d.(2P).6s,g 3P,2,5,,47867.670,,0.023,,                        ,L16323
,4735*,2,5,,47345.139,,0.018,,                        ,L16323
,4759*,3,7,,47590.144,,0.019,1.346,                        ,L16323
6p2.(1D).5d.(2G).6s,b 1G,4,9,,47606.258,,0.009,0.97:,                        ,L16323
,4764*,1,3,,47640.273,,0.017,,                        ,L16323
6p2.(1D).5d.(2D).6s,f 1D,2,5,,47702.436,,0.015,,                        ,L16323
5d3.(b 4P).6p,y 5P*,1,3,,47876.636,,0.016,,                        ,L16323
5d3.(b 4P).6p,y 5P*,3,7,,48647.541,,0.023,,                        ,L16323
5d3.(b 4P).6p,y 5P*,2,5,,48952.008,,0.014,,                        ,L16323
,4788*,3,7,,47884.746,,0.016,,                        ,L16323
6p2.(1S).5d.(2D).6s,g 3D,3,7,,47896.924,,0.011,,                        ,L16323
6p2.(1S).5d.(2D).6s,g 3D,2,5,,47955.206,,0.009,,                        ,L16323
6p2.(1S).5d.(2D).6s,g 3D,1,3,,48309.906,,0.017,,                        ,L16323
5d3.(b 2G).6p,v 3G*,3,7,,47931.884,,0.006,0.828,                        ,L16323
,4794*,2,5,,47937.928,,0.028,,                        ,L16323
5d4,b 3H,4,9,,48022.230,,0.009,,                        ,L16323
5d4,b 3H,5,11,,49180.692,,0.011,,                        ,L16323
5d4,b 3H,6,13,,50888.787,?,0.022,,                        ,L16323
5d2.(3F).6s.(a 2F).7s,d 1F,3,7,,48049.468,,0.010,,                        ,L16323
,4808*,3,7,,48081.510,,0.012,,                        ,L16323
6p2.(1D).5d.(2P).6s,c 1P,1,3,,48129.626,,0.013,,                        ,L16323
,4818,2,5,,48179.148,,0.010,,                        ,L16323
5d4,h 3F,4,9,,48220.762,,0.010,,                        ,L16323
5d4,h 3F,3,7,,48869.483,,0.008,,                        ,L16323
5d4,h 3F,2,5,,48991.455,,0.008,,                        ,L16323
5d3.(b 4P).6p,w 5D*,1,3,,48259.189,,0.019,,                        ,L16323
5d3.(b 4P).6p,w 5D*,0,1,,48985.407,,0.022,,                        ,L16323
5d3.(b 4P).6p,w 5D*,2,5,,50364.656,,0.021,,                        ,L16323
5d3.(b 4P).6p,w 5D*,3,7,,50857.946,,0.022,,                        ,L16323
