Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d4.(3G).4p,t 4F*,5/2,6,,41429.042,,0.003,0.89,  41         :    14  3d3.4s.(5F).5p        4F*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 4F*,7/2,8,,41492.385,o,0.002,1.15,  32         :    10  3d3.4s.(5F).5p        4F*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 4F*,9/2,10,,41599.436,,0.002,1.23,  37         :    12  3d3.4s.(5F).5p        4F*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 2G*,7/2,8,,41436.610,o,0.004,0.90,  30         :    31  3d4.(3F2).4p          2G*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 2G*,9/2,10,,41539.185,,0.004,1.04,  24         :    26  3d4.(3F2).4p          2G*  ,"L15916,L20010,L14162"
3d4.(3G).4p,v 2H*,9/2,10,,41501.449,,0.004,0.87,  62         :     8  3d4.(1I).4p           2H*  ,"L15916,L20010,L14162"
3d4.(3G).4p,v 2H*,11/2,12,,41659.672,,0.004,1.05,  69         :     7  3d4.(1I).4p           2H*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 4G*,5/2,6,,41654.726,,0.0012,0.58,  53         :    18  3d3.4s.(5F).5p        4G*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 4G*,7/2,8,,41758.357,,0.002,1.03,  52         :    17  3d3.4s.(5F).5p        4G*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 4G*,9/2,10,,41860.647,,0.002,1.20,  49         :    16  3d3.4s.(5F).5p        4G*  ,"L15916,L20010,L14162"
3d4.(3G).4p,t 4G*,11/2,12,,41918.255,,0.003,1.20,  52         :    18  3d3.4s.(5F).5p        4G*  ,"L15916,L20010,L14162"
3d3.(4P).4s.4p.(1P*),v 4P*,1/2,2,,41751.931,,0.008,2.56,  22         :    34  3d4.(5D).5p           4P*  ,"L15916,L20010,L14162"
3d3.(4P).4s.4p.(1P*),v 4P*,3/2,4,,41848.708,,0.002,1.62,  22         :    31  3d4.(5D).5p           4P*  ,"L15916,L20010,L14162"
3d3.(4P).4s.4p.(1P*),v 4P*,5/2,6,,42009.912,,0.002,1.48,  21         :    28  3d4.(5D).5p           4P*  ,"L15916,L20010,L14162"
3d3.(4P).4s.4p.(1P*),r 4D*,1/2,2,,41928.473,,0.002,0.04,  11         :    30  3d4.(5D).5p           4D*  ,"L15916,L20010,L14162"
3d3.(4P).4s.4p.(1P*),r 4D*,3/2,4,,41999.261,,0.002,1.20,  12         :    29  3d4.(5D).5p           4D*  ,"L15916,L20010,L14162"
3d3.(4P).4s.4p.(1P*),r 4D*,5/2,6,,42138.062,,0.002,1.33,  13         :    35  3d4.(5D).5p           4D*  ,"L15916,L20010,L14162"
3d3.(4P).4s.4p.(1P*),r 4D*,7/2,8,,42245.489,o,0.0010,1.36,  12         :    29  3d4.(5D).5p           4D*  ,"L15916,L20010,L14162"
3d4.(3D).4p,u 2F*,5/2,6,,41950.393,,0.003,0.84,  41         :     9  3d3.(2D2).4s.4p.(1P*) 2F*  ,"L15916,L20010,L14162"
