Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
6p2.(3P<1>).8s,2[0],3/2,4,,60817,,,,         or  :        6p2.8s   4P   ,L3466
6p2.(3P<1>).8s,2[1]?,1/2,2,,61133,?,,,         or  :        6p2.8s   2P?  ,L3466
6p2.(3P<2>).6d,6149,1/2?,2,,61495,?,,,                                    ,L3466
6p2.(3P<2>).6d,6181,3/2,4,,61812,,,,                                    ,L3466
6p2.(3P<2>).6d,6274,3/2,4,,62744,,,,                                    ,L3466
6p2.(3P<1>).8p,6287*,1/2?,2,,62870.9,?,,,                                    ,L3466
6p2.(3P<1>).8p,6320*,3/2?,4,,63200.6,,,,                                    ,L3466
6p2.(3P<1>).8p,6373*,1/2?,2,,63733.8,?,,,                                    ,L3466
6p2.(3P<2>).8s,2[2],5/2,6,,63858,,,,         or  :        6p2.8s   4P   ,L3466
6p2.(3P<2>).8s,2[2]?,3/2,4,,64023,,,,         or  :        6p2.8s   2P?  ,L3466
6p2.(3P<1>).7d?,6412,5/2,6,,64122,,,,                                    ,L3466
6p2.(3P<1>).7d,6423,1/2,2,,64238,,,,                                    ,L3466
6p2.(3P<1>).7d,6427,3/2,4,,64275,,,,                                    ,L3466
6p2.(3P<1>).7d,6457,5/2,6,,64575,?,,,                                    ,L3466
6p2.(3P<1>).9s,2[1],3/2,4,,65483,,,,         or  :        6p2.9s   4P   ,L3466
6p2.(3P<1>).9s,2[1]?,1/2,2,,65612,,,,         or  :        6p2.8s   2P?  ,L3466
6p2.(3P<1>).9p,6652*,1/2?,2,,66524.9,?,,,                                    ,L3466
6p2.(3P<1>).9p,6699*,1/2?,2,,66992.1,?,,,                                    ,L3466
6p2.(1D<2>).7s,2[2],3/2?,4,,67117,,,,         or  :        6p2.7s   2D   ,L3466
6p2.(1D<2>).7s,2[2],5/2?,6,,68086,,,,         or  :        6p2.7s   2D   ,L3466
6p2.(3P<1>).8d,6721,1/2,2,,67216,?,,,                                    ,L3466
6p2.(3P<1>).8d?,6732,3/2?,4,,67328,,,,                                    ,L3466
6p2.(3P<1>).10s?,2[1]?,3/2,4,,67832,,,,         or  :        6p2.10s? 4P?  ,L3466
6p2.(3P<2>).7d,6804,1/2?,2,,68049,?,,,                                    ,L3466
6p2.(3P<1>).10p,6836*,1/2?,2,,68365.5,?,,,                                    ,L3466
6p2.(3P<1>).9d,6876,1/2,2,,68764,,,,                                    ,L3466
6p2.(3P<2>).9s,2[2],5/2,6,,68967,?,,,         or  :        6p2.9s   4P   ,L3466
6p2.(3P<2>).9s,2[2],3/2,4,,69120,?,,,         or  :        6p2.9s   2P   ,L3466
6p2.(3P<2>).8d,7093,1/2?,2,,70931,?,,,                                    ,L3466
6p2.(3P<2>).10s,2[2],3/2,4,,71499,?,,,         or  :        6p2.10s  2P   ,L3466
Bi II (6p2 3P<1>),Limit,---,,,72087.4,,0.3,,                                    ,L10664
6p2.(3P<2>).9d,7246,1/2?,2,,72463,?,,,                                    ,L3466
6p2.(3P<2>).10d,7337,1/2?,2,,73376,?,,,                                    ,L3466
Bi II (6p2 3P<2>),Limit,---,,,75793.8,,0.4,,                                    ,L10664
Bi II (6p2 1D<2>),Limit,---,,,92720,,,,                                    ,L3466
