Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
,*,0,1,,43053.88,,0.10,,                                                        ,L12177
,*,1,3,,43217.33,,0.10,1.3,                                                        ,L12177
,*,2,5,,43227.66,,0.10,1.3,                                                        ,L12177
,*,4,9,,43251.00,,0.10,1.14,                                                        ,L12177
,*,7,15,,43411.50,,0.10,1.20,                                                        ,L12177
5d4.6s.(6D).7s,7D,1,3,,43451.98,,0.10,2.83,  87                                                    ,L12177
5d4.6s.(6D).7s,7D,2,5,,44919.84,,0.10,1.9,  90                                                    ,L12177
5d4.6s.(6D).7s,7D,3,7,,46496.62,,0.10,1.74,  89                                                    ,L12177
5d4.6s.(6D).7s,7D,4,9,,47975.54,,0.10,1.68,  90                                                    ,L12177
5d4.6s.(6D).7s,7D,5,11,,49354.68,,0.10,1.7,  88                                                    ,L12177
,*,3,7,,43478.58,,0.10,1.3,                                                        ,L12177
,*,2,5,,43514.68,,0.10,0.9,                                                        ,L12177
,*,4,9,,43720.87,,0.10,,                                                        ,L12177
,*,5,11,,43741.37,,0.10,1.09,                                                        ,L12177
,*,3,7,,43850.84,,0.10,1.17,                                                        ,L12177
,*,1,3,,43892.62,,0.10,1.05,                                                        ,L12177
,*,5,11,,43924.25,,0.10,1.2,                                                        ,L12177
,*,2,5,,43975.22,,0.10,1.15,                                                        ,L12177
,*,4,9,,43985.41,,0.10,1.24,                                                        ,L12177
,*,3,7,,44021.00,,0.10,1.2,                                                        ,L12177
,*,1,3,,44353.46,,0.10,1.02,                                                        ,L12177
,*,2,5,,44367.50,,0.10,1.1,                                                        ,L12177
,*,6,13,,44390.42,,0.10,1.28,                                                        ,L12177
,*,3,7,,44447.02,,0.10,1.38,                                                        ,L12177
,*,5,11,,44546.76,,0.10,1.3,                                                        ,L12177
,*,2,5,,44596.28,,0.10,1.11,                                                        ,L12177
,*,1,3,,44737.21,,0.10,1.1,                                                        ,L12177
,*,6,13,,44923.90,,0.10,1.23,                                                        ,L12177
,*,4,9,,44940.57,,0.10,1.20,                                                        ,L12177
,*,7,15,,44970.82,,0.10,1.20,                                                        ,L12177
,*,3,7,,45014.54,,0.10,1.3,                                                        ,L12177
,*,2,5,,45019.02,,0.10,,                                                        ,L12177
,*,4,9,,45116.77,,0.10,1.2,                                                        ,L12177
5d4.6s.(6D).7s,5D,0,1,,45225.22,,0.10,,  86                                                    ,L12177
5d4.6s.(6D).7s,5D,1,3,,46458.30,,0.10,,  82                                                    ,L12177
5d4.6s.(6D).7s,5D,2,5,,48078.32,,0.10,1.55,  71                                                    ,L12177
5d4.6s.(6D).7s,5D,3,7,,49656.04,,0.10,1.66,  74                                                    ,L12177
5d4.6s.(6D).7s,5D,4,9,,51123.14,,0.10,1.4,  71                                                    ,L12177
,*,4,9,,45262.55,,0.10,1.1,                                                        ,L12177
,*,0,1,,45306.89,,0.10,,                                                        ,L12177
,*,1,3,,45374.00,,0.10,,                                                        ,L12177
,*,2,5,,45422.26,,0.10,0.63,                                                        ,L12177
,*,5,11,,45451.65,,0.10,1.16,                                                        ,L12177
,*,3,7,,45551.32,,0.10,1.30,                                                        ,L12177
,*,3,7,,45677.69,,0.10,1.24,                                                        ,L12177
,*,1,3,,45760.80,,0.10,,                                                        ,L12177
,*,5,11,,45789.14,,0.10,1.19,                                                        ,L12177
,*,4,9,,45869.10,,0.10,1.36,                                                        ,L12177
,*,2,5,,45902.48,,0.10,0.5,                                                        ,L12177
,*,3,7,,46068.02,,0.10,1.46,                                                        ,L12177
,*,1,3,,46104.62,,0.10,,                                                        ,L12177
,*,6,13,,46106.20,,0.10,,                                                        ,L12177
,*,1,3,,46291.63,,0.10,,                                                        ,L12177
,*,2,5,,46327.75,,0.10,0.8,                                                        ,L12177
,*,3,7,,46385.46,,0.10,1.4,                                                        ,L12177
,*,5,11,,46506.37,,0.10,1.38,                                                        ,L12177
,*,0,1,,46613.70,,0.10,,                                                        ,L12177
,*,4,9,,46625.05,,0.10,1.14,                                                        ,L12177
,*,6,13,,46672.22,,0.10,1.18,                                                        ,L12177
,*,2,5,,46806.45,,0.10,1.1,                                                        ,L12177
,*,5,11,,46854.80,,0.10,1.21,                                                        ,L12177
,*,4,9,,46931.84,,0.10,1.0,                                                        ,L12177
,*,2,5,,47079.40,,0.10,1.3,                                                        ,L12177
,*,1,3,,47255.55,,0.10,,                                                        ,L12177
,*,2,5,,47337.79,,0.10,0.9,                                                        ,L12177
,*,4,9,,47360.19,,0.10,,                                                        ,L12177
,*,3,7,,47361.74,,0.10,1.3,                                                        ,L12177
,*,2,5,,47442.53,,0.10,,                                                        ,L12177
,*,3,7,,47483.68,,0.10,1.29,                                                        ,L12177
,*,6,13,,47541.56,,0.10,1.23,                                                        ,L12177
,*,3,7,,47593.44,,0.10,1.2,                                                        ,L12177
,*,4,9,,47689.33,,0.10,1.4,                                                        ,L12177
,*,1,3,,47819.94,,0.10,,                                                        ,L12177
,*,5,11,,47850.84,,0.10,,                                                        ,L12177
,*,4,9,,47968.62,,0.10,1.23,                                                        ,L12177
,*,5,11,,48138.38,,0.10,1.2,                                                        ,L12177
,*,3,7,,48170.55,,0.10,,                                                        ,L12177
,*,2,5,,48244.29,,0.10,1.4,                                                        ,L12177
,*,7,15,,48250.70,,0.10,,                                                        ,L12177
,*,0,1,,48264.62,,0.10,,                                                        ,L12177
,*,2,5,,48318.84,,0.10,1.4,                                                        ,L12177
,*,3,7,,48326.41,,0.10,,                                                        ,L12177
,*,1,3,,48389.96,,0.10,,                                                        ,L12177
,*,0,1,,48603.44,,0.10,,                                                        ,L12177
,*,4,9,,48676.08,,0.10,1.20,                                                        ,L12177
,*,6,13,,48684.68,,0.10,,                                                        ,L12177
,*,1,3,,48788.06,,0.10,,                                                        ,L12177
,*,3,7,,49072.14,,0.10,1.26,                                                        ,L12177
,*,5,11,,49073.88,,0.10,,                                                        ,L12177
,*,4,9,,49147.95,,0.10,,                                                        ,L12177
,*,2,5,,49151.94,,0.10,,                                                        ,L12177
,*,5,11,,49187.92,,0.10,1.25,                                                        ,L12177
,*,2,5,,49270.16,,0.10,,                                                        ,L12177
,*,3,7,,49417.90,,0.10,,                                                        ,L12177
,*,1,3,,49443.70,,0.10,,                                                        ,L12177
,*,3,7,,49514.34,,0.10,1.3,                                                        ,L12177
,*,2,5,,49517.26,,0.10,,                                                        ,L12177
,*,4,9,,49636.52,,0.10,,                                                        ,L12177
,*,2,5,,49699.56,,0.10,1.9,                                                        ,L12177
,*,4,9,,49788.58,,0.10,,                                                        ,L12177
,*,0,1,,49798.48,,0.10,,                                                        ,L12177
,*,3,7,,49966.03,,0.10,,                                                        ,L12177
,*,5,11,,50137.55,,0.10,1.11,                                                        ,L12177
,*,3,7,,50185.70,,0.10,,                                                        ,L12177
,*,4,9,,50284.64,,0.10,1.03,                                                        ,L12177
,*,3,7,,50303.78,,0.10,,                                                        ,L12177
,*,6,13,,50429.18,,0.10,,                                                        ,L12177
,*,2,5,,50494.54,,0.10,,                                                        ,L12177
,,2,5,,50525.35,,0.10,,                                                        ,L12177
,*,1,3,,50533.55,,0.10,,                                                        ,L12177
,*,2,5,,50718.90,,0.10,,                                                        ,L12177
,*,3,7,,50800.44,,0.10,1.0,                                                        ,L12177
,*,5,11,,50806.07,,0.10,,                                                        ,L12177
,*,3,7,,50894.12,,0.10,,                                                        ,L12177
,,1,3,,50906.20,,0.10,,                                                        ,L12177
