Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f14.6s.(2S<1/2>).17p<3/2>,"(1/2,3/2)*",1,3,,49799.20,,,,                                                                      ,
4f14.6s.(2S<1/2>).18p<3/2>,"(1/2,3/2)*",1,3,,49867.13,?,,,                                                                      ,
,*,1,3,,49920.15,,,,                                                                      ,
4f14.6s.(2S<1/2>).19p<3/2>,"(1/2,3/2)*",1,3,,49969.10,,,,                                                                      ,
4f14.6s.(2S<1/2>).20p<1/2>,"(1/2,1/2)*",1,3,,50016.08,,,,                                                                      ,
4f14.6s.(2S<1/2>).20p<3/2>,"(1/2,3/2)*",1,3,,50021.23,,,,                                                                      ,
4f14.6s.(2S<1/2>).21p<1/2>,"(1/2,1/2)*",1,3,,50064.05,,,,                                                                      ,
4f14.6s.(2S<1/2>).21p<3/2>,"(1/2,3/2)*",1,3,,50067.64,,,,                                                                      ,
4f14.6s.(2S<1/2>).22p<1/2>,"(1/2,1/2)*",1,3,,50104.49,,,,                                                                      ,
4f14.6s.(2S<1/2>).22p<3/2>,"(1/2,3/2)*",1,3,,50107.50,,,,                                                                      ,
4f14.6s.(2S<1/2>).23p<1/2>,"(1/2,1/2)*",1,3,,50138.83,,,,                                                                      ,
4f14.6s.(2S<1/2>).23p<3/2>,"(1/2,3/2)*",1,3,,50141.52,,,,                                                                      ,
4f14.6s.(2S<1/2>).24p<1/2>,"(1/2,1/2)*",1,3,,50168.24,,,,                                                                      ,
4f14.6s.(2S<1/2>).24p<3/2>,"(1/2,3/2)*",1,3,,50170.60,,,,                                                                      ,
4f14.6s.(2S<1/2>).25p<1/2>,"(1/2,1/2)*",1,3,,50193.50,,,,                                                                      ,
4f14.6s.(2S<1/2>).25p<3/2>,"(1/2,3/2)*",1,3,,50195.76,,,,                                                                      ,
4f14.6s.(2S<1/2>).26p<3/2>,"(1/2,3/2)*",1,3,,50217.49,,,,                                                                      ,
4f14.6s.(2S<1/2>).27p<3/2>,"(1/2,3/2)*",1,3,,50236.51,,,,                                                                      ,
4f14.6s.(2S<1/2>).28p<3/2>,"(1/2,3/2)*",1,3,,50253.22,,,,                                                                      ,
4f14.6s.(2S<1/2>).29p<3/2>,"(1/2,3/2)*",1,3,,50268.05,,,,                                                                      ,
4f14.6s.(2S<1/2>).30p<3/2>,"(1/2,3/2)*",1,3,,50280.84,,,,                                                                      ,
4f14.6s.(2S<1/2>).31p<3/2>,"(1/2,3/2)*",1,3,,50292.45,,,,                                                                      ,
4f14.6s.(2S<1/2>).32p<3/2>,"(1/2,3/2)*",1,3,,50303.00,,,,                                                                      ,
4f14.6s.(2S<1/2>).33p<3/2>,"(1/2,3/2)*",1,3,,50312.19,,,,                                                                      ,
4f14.6s.(2S<1/2>).34p<3/2>,"(1/2,3/2)*",1,3,,50320.44,,,,                                                                      ,
4f14.6s.(2S<1/2>).35p<3/2>,"(1/2,3/2)*",1,3,,50328.27,,,,                                                                      ,
4f14.6s.(2S<1/2>).36p<3/2>,"(1/2,3/2)*",1,3,,50335.15,,,,                                                                      ,
4f14.6s.(2S<1/2>).37p<3/2>,"(1/2,3/2)*",1,3,,50341.36,,,,                                                                      ,
4f14.6s.(2S<1/2>).38p<3/2>,"(1/2,3/2)*",1,3,,50347.15,,,,                                                                      ,
4f14.6s.(2S<1/2>).39p<3/2>,"(1/2,3/2)*",1,3,,50352.42,,,,                                                                      ,
4f14.6s.(2S<1/2>).40p<3/2>,"(1/2,3/2)*",1,3,,50357.21,,,,                                                                      ,
4f14.6s.(2S<1/2>).41p<3/2>,"(1/2,3/2)*",1,3,,50361.74,,,,                                                                      ,
4f14.6s.(2S<1/2>).42p<3/2>,"(1/2,3/2)*",1,3,,50365.83,,,,                                                                      ,
4f14.6s.(2S<1/2>).43p<3/2>,"(1/2,3/2)*",1,3,,50369.62,,,,                                                                      ,
4f14.6s.(2S<1/2>).44p<3/2>,"(1/2,3/2)*",1,3,,50373.20,,,,                                                                      ,
4f14.6s.(2S<1/2>).45p<3/2>,"(1/2,3/2)*",1,3,,50376.41,,,,                                                                      ,
4f14.6s.(2S<1/2>).46p<3/2>,"(1/2,3/2)*",1,3,,50379.40,,,,                                                                      ,
4f14.6s.(2S<1/2>).47p<3/2>,"(1/2,3/2)*",1,3,,50382.20,,,,                                                                      ,
4f14.6s.(2S<1/2>).48p<3/2>,"(1/2,3/2)*",1,3,,50384.86,,,,                                                                      ,
Yb II (6s 2S<1/2>),Limit,---,,,50443.2,,0.1,,                                                                      ,L4980
4f14.5d.6p?,3D*?,1,3,,51797,a,,,                                                                      ,
,*,4,9,,52540.35,,,,                                                                      ,
4f13.(2F*<7/2>) .5d.(2D).6s.6p.(3P*) (4P*<5/2>),"(7/2,5/2)",6,13,,52874.79,,,1.13,"  45                  :    21   (2F*<7/2>)(4F*<9/2>) (7/2,9/2)        ",
4f14.5d.6p?,3P*?,1,3,,53276,a,,,                                                                      ,
,*,1,3,,54042,a,,,                                                                      ,
,*,1,3,,54407,a,,,                                                                      ,
,*,1,3,,54700,+a?,,,                                                                      ,
4f13.(2F*<7/2>) .5d.(2D).6s.6p.(3P*) (2P*<3/2>),,5,11,,54718.25,,,,"  37  (7/2,3/2)       :    15   (2F*<7/2>)(2F*<7/2>) (7/2,7/2)        ",
4f14.5d.6p?,1P*?,1,3,,55400,a,,,                                                                      ,
4f13.(2F*<5/2>) .5d.(2D).6s.6p.(3P*) (2D*<5/2>),,5,11,,57429.68,,,1.11,"  16  (5/2,5/2)       :    15   (2F*<7/2>)(1P*)(2D*<5/2>) (7/2,5/2)   ",
,,6,13,,57432.05,,,1.16,                                                                      ,
,,5,11,,57480.54,,,1.13,                                                                      ,
4f13.(2F*<7/2>) .5d.(2D).6s.6p.(1P*) (2F*<7/2>),,4,9,,58732.06,,,1.14,"  31  (7/2,7/2)       :     9   (2F*<7/2>)(3P*)(2F*<5/2>) (7/2,5/2)   ",
,,5,11,,58911.39,,,1.09,                                                                      ,
