Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f2.(3F).5d.6s2,4H,9/2,10,,10920.40,,,0.97,                                      ,
,,13/2,14,,10266.51,,,1.13:,                                      ,
,,9/2,10,,10356.71,,,,                                      ,
4f3.(4I*).5d.6s.(3D),4L*,19/2,20,,,,,,                                      ,
4f3.(4I*).5d.6s.(3D),4L*,13/2,14,,10410.80,,,0.805,  43         :    40   (4I*)(1D) 4L*  ,
4f3.(4I*).5d.6s.(3D),4L*,15/2,16,,11814.70,,,0.97,  48         :    37   (4I*)(1D) 4L*  ,
4f3.(4I*).5d.6s.(3D),4L*,17/2,18,,13280.47,,,1.08,  54         :    36   (4I*)(1D) 4L*  ,
,,13/2,14,,10423.68,,,,                                      ,
4f3.(4I*).5d.6s.(3D),4K*,11/2,12,,10431.75,,,0.800,  38         :    33   (4I*)(1D) 4K*  ,
4f3.(4I*).5d.6s.(3D),4K*,13/2,14,,11746.36,,,0.97,  50         :    30   (4I*)(1D) 4K*  ,
4f3.(4I*).5d.6s.(3D),4K*,15/2,16,,13002.05,,,,                                      ,
4f3.(4I*).5d.6s.(3D),4K*,17/2,18,,14340.21,,,,                                      ,
,,11/2,12,,10904.07,,,,                                      ,
4f3.(4I*).5d.6s.(3D),6I*,7/2,8,,,,,,                                      ,
4f3.(4I*).5d.6s.(3D),6I*,17/2,18,,,,,,                                      ,
4f3.(4I*).5d.6s.(3D),6I*,15/2,16,,,,,,                                      ,
4f3.(4I*).5d.6s.(3D),6I*,9/2,10,,10936.67,,,0.80,                                      ,
4f3.(4I*).5d.6s.(3D),6I*,11/2,12,,11322.46,,,,  40         :    34   (4I*)(3D) 4I*  ,
4f3.(4I*).5d.6s.(3D),6I*,13/2,14,,12222.10,,,,                                      ,
,,5/2,6,,11107.69,,,0.85,                                      ,
,,9/2,10,,11184.41,,,,                                      ,
,,11/2,12,,11282.89,,,1.080,                                      ,
,,13/2,14,,11562.79,,,,                                      ,
,,9/2,10,,11713.25,,,0.980,                                      ,
,,11/2,12,,11944.19,,,1.085,                                      ,
,,13/2,14,,12041.67,,,,                                      ,
,,11/2,12,,12180.13,,,1.095,                                      ,
,,11/2,12,,12234.62,,,,                                      ,
,,9/2,10,,12746.10,,,1.140,                                      ,
,,11/2,12,,13035.75,,,,                                      ,
,,13/2,14,,13146.60,,,,                                      ,
,,13/2,14,,13250.71,,,,                                      ,
,,9/2,10,,13272.65,,,1.075,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6K?,9/2,10,,13432.52,,,0.79,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6K?,11/2,12,,14178.40,,,0.910,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6K?,13/2,14,,15156.11,,,1.0,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6K?,15/2,16,,16451.35,,,1.095,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6K?,17/2,18,,17855.50,,,1.20,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6K?,19/2,20,,19171.69,,,,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6I?,7/2,8,,13454.27,,,0.75,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6I?,9/2,10,,13974.75,,,0.91,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6I?,11/2,12,,14981.54,,,1.05,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6I?,13/2,14,,16069.91,,,1.1,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6I?,15/2,16,,17262.21,,,,                                      ,
4f3.(4I*).6s.6p.(3P*)?,6I?,17/2,18,,18557.11,,,,                                      ,
,,9/2,10,,13605.71,,,1.030,                                      ,
,,11/2,12,,13727.51,,,,                                      ,
,,7/2,8,,13781.39,,,0.93,                                      ,
,,9/2,10,,13822.51,,,1.170,                                      ,
,,7/2,8,,13867.20,,,0.71,                                      ,
,,11/2,12,,13872.32,,,1.075,                                      ,
,,13/2,14,,14087.60,,,1.065,                                      ,
,,9/2,10,,14139.33,,,1.020,                                      ,
,,9/2,10,,14186.39,,,1.00,                                      ,
,,9/2,10,,14261.56,,,1.11,                                      ,
,,9/2,10,,14272.91,,,1.01,                                      ,
,,9/2,10,,14468.33,,,1.00,                                      ,
,,13/2,14,,14470.09,,,,                                      ,
,,11/2,12,,14505.11,,,0.97,                                      ,
,,11/2,12,,14660.64,,,0.985,                                      ,
,,11/2,12,,14760.32,,,,                                      ,
,,9/2,10,,14764.32,,,0.880,                                      ,
,,15/2,16,,14800.71,,,,                                      ,
,,11/2,12,,15111.50,,,,                                      ,
,,11/2,12,,15238.16,,,,                                      ,
,,13/2,14,,15372.31,,,1.055,                                      ,
4f2.5d.6s2?,2I?,11/2,12,,15469.58,,,1.045,                                      ,
,,9/2,10,,15531.58,,,,                                      ,
,,11/2,12,,15567.30,,,1.13,                                      ,
4f3.(4I*).6s.6p.(3P*)?,4K?,13/2,14,,15677.69,,,0.95,                                      ,
,,13/2,14,,15772.58,,,,                                      ,
,,13/2,14,,15850.49,,,,                                      ,
,,11/2,12,,15882.93,,,,                                      ,
,,11/2,12,,15904.93,,,1.00,                                      ,
,,15/2,16,,15994.81,,,,                                      ,
,,11/2,12,,16121.23,,,,                                      ,
,,13/2,14,,16250.92,,,,                                      ,
,,15/2,16,,16294.40,,,,                                      ,
,,11/2,12,,16316.49,,,,                                      ,
,,11/2,12,,16377.47,,,,                                      ,
,,13/2,14,,16626.91,,,,                                      ,
4f3.6s.6p?,,15/2,16,,16650.65,,,,                                      ,
,,11/2,12,,16778.49,,,,                                      ,
,,13/2,14,,16823.81,,,,                                      ,
,,11/2,12,,16935.88,,,,                                      ,
,,13/2,14,,16979.04,,,1.10,                                      ,
,,11/2,12,,17405.54,,,1.05,                                      ,
,4K?,15/2,16,,17429.98,,,,                                      ,
,,11/2,12,,17470.75,,,1.150,                                      ,
,,17/2,18,,17494.45,,,,                                      ,
,,13/2,14,,17504.18,,,1.040,                                      ,
4f3.6s.6p?,4K?,11/2,12,,17577.91,,,0.76,                                      ,
,,17/2,18,,17695.16,,,,                                      ,
4f2.5d.6s.6p,6K*,9/2,10,,18125.55,,,0.615,                                      ,
,,11/2,12,,18144.32,,,0.945,                                      ,
,,9/2,10,,18189.22,,,,                                      ,
4f2.(3H).5d (4K).6s.6p.(3P*),6L*,11/2,12,,18204.08,,,0.720,                                      ,
,,11/2,12,,18237.29,,,0.990,                                      ,
,,15/2,16,,18277.91,,,,                                      ,
,,11/2,12,,18309.12,,,0.905,                                      ,
,,17/2,18,,18380.34,,,,                                      ,
,,15/2,16,,18466.97,,,1.30,                                      ,
,,15/2,16,,18548.53,,,1.14?,                                      ,
,,9/2 or 11/2,10,,18578.24,,,,                                      ,
,,9/2,10,,18636.18,,,1.145,                                      ,
,*,11/2,12,,18808.05,,,0.985,                                      ,
4f2.(3H).5d (4K).6s.6p.(3P*),6L*,13/2,14,,18829.41,,,0.97,                                      ,
,*,9/2,10,,18886.11,,,0.80,                                      ,
4f2.5d.6s.6p,6K*,11/2,12,,18934.89,,,0.885,                                      ,
4f2.5d.6s.6p,6I*,7/2,8,,18987.10,,,0.64,                                      ,
,,11/2,12,,19122.57,,,1.025,                                      ,
,,13/2,14,,19212.72,,,1.145,                                      ,
4f2.5d.6s.6p,6I*,9/2,10,,19303.53,,,0.840,                                      ,
4f2.5d.6s.6p,*,13/2,14,,19315.96,,,,                                      ,
4f2.(3H).6s2.6p?,4I*,9/2,10,,19339.86,,,0.77,                                      ,
,,11/2,12,,19343.25,,,1.06,                                      ,
,,15/2,16,,19364.58,,,,                                      ,
,,13/2,14,,19390.42,,,1.13,                                      ,
4f3.6s.6p?,4I?,11/2,12,,19474.75,,,0.94,                                      ,
,,15/2,16,,19566.82,,,1.08?,                                      ,
,,9/2 or 11/2,10,,19620.04,,,,                                      ,
,,7/2,8,,19654.58,,,0.95,                                      ,
,,7/2,8,,19749.10,,,1.075,                                      ,
,,11/2,12,,19820.69,,,0.995,                                      ,
,,11/2,12,,19861.89,,,0.89,                                      ,
,,9/2,10,,19871.16,,,1.12,                                      ,
,*,11/2,12,,19910.13,,,0.85,                                      ,
,,11/2,12,,19920.36,,,1.040,                                      ,
,,9/2,10,,19963.96,,,1.010,                                      ,
,,11/2,12,,20089.26,,,1.035,                                      ,
,,9/2,10,,20154.60,,,1.225,                                      ,
,,11/2,12,,20171.75,,,1.09,                                      ,
4f3.(4I*).6s.6p.(1P*)?,4I?,9/2,10,,20190.85,,,0.81,                                      ,
,,11/2,12,,20243.72,,,1.095,                                      ,
,*,11/2,12,,20249.54,,,1.035,                                      ,
,,7/2,8,,20269.46,,,1.035,                                      ,
,,11/2,12,,20271.23,,,,                                      ,
,,13/2,14,,20290.58,,,1.15:,                                      ,
,*,11/2,12,,20315.28,,,1.07,                                      ,
4f2.5d.6s.6p?,6K*?,13/2,14,,20339.47,,,1.05,                                      ,
,,9/2,10,,20344.28,,,1.005,                                      ,
,*,9/2,10,,20396.31,,,0.83,                                      ,
4f2.5d.6s.6p?,4L*,13/2,14,,20439.49,,,0.915,                                      ,
,,7/2,8,,20467.38,,,0.88,                                      ,
,,9/2,10,,20476.66,,,1.08,                                      ,
,*,7/2,8,,20542.98,,,0.76,                                      ,
,*,11/2,12,,20583.92,,,1.06,                                      ,
,,9/2,10,,20620.80,,,1.235,                                      ,
,*,5/2,6,,20621.72,,,0.79,                                      ,
,,13/2,14,,20622.75,,,1.03,                                      ,
,*,15/2,16,,20652.01,,,1.135,                                      ,
,,7/2,8,,20653.36,,,1.185,                                      ,
,,11/2,12,,20731.90,,,1.17?,                                      ,
,,7/2,8,,20792.13,,,0.975,                                      ,
,,13/2,14,,20798.25,,,1.05,                                      ,
,,13/2,14,,20827.15,,,1.005,                                      ,
,*,7/2,8,,20873.94,,,0.84:,                                      ,
,,9/2,10,,20878.48,,,1.04,                                      ,
,,9/2,10,,20938.62,,,1.07,                                      ,
,,11/2,12,,20943.42,,,1.180,                                      ,
,,11/2,12,,20982.95,,,1.135,                                      ,
,*,11/2,12,,21013.27,,,0.84,                                      ,
,,7/2,8,,21072.64,,,0.950,                                      ,
,,7/2,8,,21105.88,,,0.865,                                      ,
,,11/2,12,,21120.69,,,1.135,                                      ,
,,13/2,14,,21159.76,,,1.120,                                      ,
,,7/2,8,,21211.48,,,1.045,                                      ,
,*,13/2,14,,21231.04,,,,                                      ,
4f3.(4I*).6s.6p?,4K?,13/2,14,,21263.71,,,,                                      ,
,*,11/2,12,,21301.02,,,0.96:,                                      ,
,*,5/2,6,,21369.79,,,0.63,                                      ,
,,15/2,16,,21398.47,,,1.20:,                                      ,
,*,7/2,8,,21424.11,,,0.93,                                      ,
,*,13/2,14,,21466.44,,,1.05,                                      ,
,,13/2,14,,21470.05,,,,                                      ,
,*,11/2,12,,21470.50,,,1.00,                                      ,
,,11/2,12,,21471.81,,,1.010,                                      ,
,,7/2,8,,21513.28,,,1.18,                                      ,
,,7/2,8,,21565.83,,,0.96,                                      ,
,,11/2,12,,21612.66,,,1.07,                                      ,
4f2.5d2.6s?,4L?,13/2,14,,21618.49,,,0.850,                                      ,
,,15/2,16,,21629.20,,,1.06:,                                      ,
,,7/2,8,,21649.64,,,0.88,                                      ,
,*,15/2,16,,21655.15,,,1.14,                                      ,
,,11/2,12,,21677.15,,,1.00,                                      ,
,*,13/2,14,,21709.83,,,1.065,                                      ,
,,7/2,8,,21720.97,,,0.970,                                      ,
,,13/2,14,,21746.01,,,1.115,                                      ,
,,11/2,12,,21765.16,,,1.02,                                      ,
,,13/2,14,,21766.96,,,1.12,                                      ,
,,7/2,8,,21789.99,,,1.150,                                      ,
,,9/2,10,,21795.17,,,1.06,                                      ,
,*,11/2,12,,21813.11,,,1.05,                                      ,
,,7/2,8,,21961.01,,,1.025,                                      ,
4f2.5d2.6p?,6L*,11/2,12,,21969.49,,,0.64,                                      ,
4f2.(3H).5d2.(3F) (5L).6p?,6M*,13/2,14,,21999.38,,,0.915,                                      ,
,,7/2,8,,22014.11,,,1.165,                                      ,
,,7/2,8,,22057.52,,,1.140,                                      ,
,,15/2,16,,22088.82,,,1.09:,                                      ,
,,13/2,14,,22156.21,,,1.157,                                      ,
,,7/2,8,,22159.67,,,0.885,                                      ,
,,7/2,8,,22272.48,,,1.165,                                      ,
,,13/2,14,,22416.15,,,1.11,                                      ,
,,7/2,8,,22453.16,,,1.11,                                      ,
,,11/2,12,,22463.47,,,1.14:,                                      ,
,,15/2,16,,22498.81,,,1.02,                                      ,
,,9/2,10,,22509.40,,,1.105,                                      ,
,,7/2,8,,22566.39,,,1.030,                                      ,
,*,11/2,12,,22577.25,,,1.085,                                      ,
,*,13/2,14,,22670.12,,,0.92,                                      ,
,,9/2,10,,22694.60,,,1.03,                                      ,
,,17/2,18,,22700.89,,,1.175,                                      ,
,,13/2,14,,22725.88,,,1.14,                                      ,
,,11/2,12,,22742.62,,,,                                      ,
,,9/2,10,,22761.90,,,1.110,                                      ,
4f3.6s.6p?,4K?,15/2,16,,22762.55,,,1.03,                                      ,
4f3.(4I*).5d (5L*).6p?,6M?,21/2,22,,,,,,                                      ,
4f3.(4I*).5d (5L*).6p?,6M?,13/2,14,,22785.33,,,0.71,                                      ,
4f3.(4I*).5d (5L*).6p?,6M?,15/2,16,,23842.67,,,0.87,                                      ,
4f3.(4I*).5d (5L*).6p?,6M?,17/2,18,,25025.55,,,1.075,                                      ,
4f3.(4I*).5d (5L*).6p?,6M?,19/2?,20,,26313.78,,,,                                      ,
4f3.(4I*).5d (5L*).6p?,6M?,13/2?,14,,29011.25,,,,                                      ,
4f2.5d2.6p?,6L*,13/2,14,,22786.54,,,0.95,                                      ,
,*,11/2,12,,22811.26,,,1.02,                                      ,
,*,13/2,14,,22831.71,,,1.105,                                      ,
,*,11/2,12,,22850.99,,,1.025,                                      ,
,*,11/2,12,,22881.44,,,0.98,                                      ,
,,9/2,10,,22921.34,,,1.08,                                      ,
,,9/2,10,,22924.39,,,1.115,                                      ,
,*,11/2,12,,22949.56,,,0.85,                                      ,
,*,13/2,14,,22974.55,,,1.080,                                      ,
4f3.(4I*).5d (5L*).6p?,6L?,11/2,12,,23067.34,,,0.76,                                      ,
4f3.(4I*).5d (5L*).6p?,6L?,13/2,14,,24073.41,,,0.99,                                      ,
4f3.(4I*).5d (5L*).6p?,6L?,15/2,16,,25168.99,,,1.12,                                      ,
4f3.(4I*).5d (5L*).6p?,6L?,17/2?,18,,26252.14,,,,                                      ,
4f3.(4I*).5d (5L*).6p?,6L?,19/2?,20,,28613.84,,,,                                      ,
4f3.(4I*).5d (5L*).6p?,6L?,21/2?,22,,28809.03,,,,                                      ,
4f3.6s.6p?,4I?,13/2,14,,23085.08,,,1.11,                                      ,
,*,9/2,10,,23087.27,,,0.950,                                      ,
,*,11/2,12,,23207.53,,,1.050,                                      ,
4f3.6s.6p?,4G?,9/2,10,,23242.13,,,1.185,                                      ,
,*,9/2,10,,23280.09,,,1.060,                                      ,
,*,11/2,12,,23309.48,,,1.005,                                      ,
,*,9/2,10,,23430.39,,,,                                      ,
,*,11/2,12,,23475.11,,,0.965,                                      ,
,*,15/2,16,,23488.64,,,1.02,                                      ,
,*,11/2,12,,23611.65,,,1.17,                                      ,
,*,11/2,12,,23767.22,,,0.925,                                      ,
4f3.6s.6p?,4K?,17/2,18,,23793.67,,,1.09,                                      ,
,,9/2,10,,23818.60,,,0.90,                                      ,
,,13/2,14,,23891.25,,,0.995,                                      ,
,*,11/2,12,,23923.09,,,1.04,                                      ,
4f3.5d.6p?,6K?,9/2,10,,23976.05,,,0.845,                                      ,
,*,7/2,8,,23984.06,,,0.88,                                      ,
,,13/2,14,,23997.59,,,1.090,                                      ,
,*,13/2,14,,24116.09,,,1.00?,                                      ,
4f3.5d.6p?,4M?,15/2,16,,24125.97,,,0.93,                                      ,
,,11/2,12,,24136.57,,,1.105,                                      ,
,*,15/2,16,,24156.54,,,1.09,                                      ,
4f3.6s.6p?,4K?,17/2,18,,24195.13,,,1.16,                                      ,
4f3.5d.6p?,4L?,13/2,14,,24235.31,,,0.87,                                      ,
,,11/2,12,,24251.54,,,1.12,                                      ,
,,13/2,14,,24267.84,,,1.10,                                      ,
,,11/2,12,,24307.52,,,0.97,                                      ,
,,11/2,12,,24312.05,,,0.86,                                      ,
,,11/2,12,,24333.76,,,1.10,                                      ,
,*,13/2,14,,24390.15,,,1.020,                                      ,
,*,11/2,12,,24406.45,,,0.86,                                      ,
,,9/2,10,,24441.81,,,0.995,                                      ,
,,15/2,16,,24472.97,,,1.11,                                      ,
,*,15/2,16,,24528.91,,,1.105,                                      ,
,*,11/2,12,,24534.39,,,1.00,                                      ,
,,13/2,14,,24555.04,,,1.035,                                      ,
,,11/2,12,,24584.76,,,0.93,                                      ,
4f3.5d.6p?,6L?,11/2,12,,24590.84,,,0.680,                                      ,
,,15/2,16,,24634.79,,,1.075,                                      ,
4f3.5d.6p?,,11/2,12,,24720.82,,,1.035,                                      ,
,,15/2,16,,24754.55,,,1.075,                                      ,
4f3.5d.6p?,6K?,11/2,12,,24821.53,,,0.96,                                      ,
,,11/2,12,,24906.70,,,1.07,                                      ,
4f3.5d.6p?,,11/2,12,,25006.96,,,1.030,                                      ,
,*,7/2,8,,25013.78,,,0.960,                                      ,
4f3.5d.6p?,,11/2,12,,25097.82,,,1.01,                                      ,
,*,9/2,10,,25209.16,,,1.05,                                      ,
,*,13/2,14,,25236.52,,,1.005,                                      ,
,*,11/2,12,,25250.67,,,0.980,                                      ,
,,11/2,12,,25279.18,,,1.10,                                      ,
,*,11/2,12,,25280.40,,,1.11,                                      ,
,*,13/2,14,,25312.15,,,0.99,                                      ,
4f3.5d.6p?,4L?,15/2,16,,25321.60,,,1.03,                                      ,
4f3.5d.6p?,,11/2,12,,25333.72,,,0.91,                                      ,
,,13/2,14,,25357.39,,,1.01,                                      ,
,*,11/2,12,,25366.96,,,1.07,                                      ,
,*,13/2,14,,25382.49,,,1.145,                                      ,
,,13/2,14,,25454.41,,,1.040,                                      ,
,*,11/2,12,,25461.73,,,1.07,                                      ,
,,9/2,10,,25473.75,,,0.915,                                      ,
4f3.5d.6p?,6L?,13/2,14,,25498.90,,,0.975,                                      ,
,*,11/2,12,,25551.27,,,1.02,                                      ,
,,13/2,14,,25587.92,,,1.15,                                      ,
4f3.5d.6p?,,13/2,14,,25608.77,,,1.050,                                      ,
,*,13/2,14,,25614.30,,,1.11,                                      ,
,*,9/2,10,,25657.85,,,0.98,                                      ,
,,17/2,18,,25664.75,,,,                                      ,
,*,9/2,10,,25704.78,,,1.020,                                      ,
,*,9/2,10,,25729.03,,,1.025,                                      ,
,*,7/2,8,,25745.61,,,0.930,                                      ,
4f3.5d.6p?,4M?,15/2,16,,25781.55,,,0.97,                                      ,
,*,9/2,10,,25814.85,,,1.020,                                      ,
4f3.5d.6p?,6K?,13/2,14,,25840.18,,,1.04,                                      ,
,*,13/2,14,,25843.56,,,1.055,                                      ,
,,15/2,16,,25861.92,,,0.98,                                      ,
,*,13/2,14,,25902.38,,,1.165,                                      ,
,,13/2,14,,25962.72,,,1.15,                                      ,
,*,9/2,10,,26006.18,,,1.055,                                      ,
,*,9/2,10,,26083.73,,,0.98,                                      ,
,,13/2,14,,26107.27,,,1.040,                                      ,
,,13/2,14,,26123.37,,,1.10,                                      ,
,*,5/2,6,,26197.80,,,,                                      ,
,,13/2,14,,26258.65,,,1.08,                                      ,
,,13/2,14,,26297.91,,,,                                      ,
,*,11/2,12,,26310.93,,,1.04,                                      ,
,,13/2,14,,26352.84,,,0.99,                                      ,
,,11/2,12,,26357.24,,,1.04,                                      ,
,,9/2,10,,26392.39,,,1.035,                                      ,
4f3.5d.6p?,6L?,15/2,16,,26410.25,,,1.12,                                      ,
,*,13/2,14,,26448.18,,,,                                      ,
4f3.5d.6p?,6K?,13/2,14,,26455.31,,,1.04,                                      ,
,,9/2,10,,26528.81,,,0.83,                                      ,
,,17/2,18,,26565.32,,,1.13:,                                      ,
,,15/2,16,,26654.48,,,1.02,                                      ,
4f3.5d.6p?,,15/2,16,,26710.33,,,,                                      ,
4f3.5d.6p?,4K?,13/2,14,,26715.43,,,0.97,                                      ,
,*,11/2,12,,26757.35,,,0.99,                                      ,
,*,11/2,12,,26766.20,,,1.26,                                      ,
,,11/2,12,,26784.33,,,0.89,                                      ,
,*,11/2,12,,26824.75,,,0.825,                                      ,
,*,9/2,10,,26828.82,,,1.02,                                      ,
,,11/2,12,,26844.01,,,,                                      ,
,*,9/2,10,,26908.65,,,0.945,                                      ,
,,15/2,16,,26932.88,,,,                                      ,
,,15/2,16,,26998.57,,,1.07:,                                      ,
,*,9/2,10,,27026.50,,,0.83,                                      ,
,,11/2,12,,27153.94,,,0.96,                                      ,
4f3.5d.6p,,17/2,18,,27201.91,,,,                                      ,
4f3.5d.6p,,13/2,14,,27213.98,,,,                                      ,
,*,11/2,12,,27309.98,,,1.030,                                      ,
,*,9/2,10,,27331.71,,,1.00,                                      ,
4f3.5d.6p?,,19/2?,20,,27404.55,,,,                                      ,
,*,11/2,12,,27449.24,,,1.070,                                      ,
4f3.5d.6p?,,17/2?,18,,27523.18,,,,                                      ,
,*,11/2,12,,27571.91,,,1.065,                                      ,
,*,11/2,12,,27602.42,,,0.99,                                      ,
,,15/2,16,,27620.01,,,1.02,                                      ,
,,11/2,12,,27634.52,,,0.94,                                      ,
4f3.5d.6p?,,21/2?,22,,27634.53,,,,                                      ,
,,13/2,14,,27721.26,,,0.96,                                      ,
4f3.5d.6p?,,17/2,18,,27784.56,,,1.11,                                      ,
,,11/2,12,,27869.73,,,1.27,                                      ,
,*,13/2,14,,27991.76,,,1.050,                                      ,
,,11/2,12,,28054.35,,,1.060,                                      ,
,,11/2,12,,28149.78,,,0.98,                                      ,
,*,11/2,12,,28168.72,,,1.20,                                      ,
,,15/2,16,,28378.49,,,1.12,                                      ,
,*,9/2,10,,28501.82,,,1.120,                                      ,
,,11/2,12,,28560.68,,,0.97,                                      ,
,*,9/2,10,,28675.30,,,1.050,                                      ,
,,15/2,16,,28906.27,,,,                                      ,
,,13/2,14,,28917.29,,,1.10,                                      ,
4f3.5d.6p?,,21/2?,22,,28964.07,,,,                                      ,
4f3.5d.6p?,,21/2?,22,,29805.84,,,,                                      ,
,,17/2,18,,30010.53,,,,                                      ,
4f3.5d.6p?,,19/2?,20,,31172.71,,,,                                      ,
,*,11/2,12,,31728.49,,,1.040,                                      ,
,*,11/2,12,,31787.07,,,1.01,                                      ,
,*,9/2,10,,32704.29,,,,                                      ,
"Pr II (4f3.(4I*).6s (9/2,1/2)*<4>)",Limit,---,,[,44120,],3,,                                      ,L19006
