Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d9.(2D<5/2>).4d,2[3/2],1,3,,49171.151,,,1.00,  99                                                   ,
3d8.(3P).4s.4p.(3P*),1D*,2,5,,49185.138,,,,  71             :    11  3d9.(2D).5p          1D*     ,
3d9.(2D<5/2>).4d,2[5/2],3,7,,49271.540,,,1.32,  99                                                   ,
3d9.(2D<5/2>).4d,2[5/2],2,5,,49327.811,,,,  98                                                   ,
3d9.(2D<5/2>).4d,2[7/2],3,7,,49313.814,,,,  98                                                   ,
3d9.(2D<5/2>).4d,2[7/2],4,9,,49332.593,,,,  93                                                   ,
3d9.(2D).5p,3D*,3,7,,49328.140,,,,  77             :     8  3d9.(2D).5p          1F*     ,
3d9.(2D).5p,3D*,2,5,,50689.489,,,,  64             :    24  3d9.(2D).5p          1D*     ,
3d9.(2D).5p,3D*,1,3,,50851.199,,,,  86             :     5  3d9.(2D).5p          1P*     ,
3d8.(3P).4s.4p.(3P*),3S*,1,3,,49403.386,,,,  95                                                   ,
3d9.(2D).5p,*,3,7,,50142.8,,,,                                                       ,
3d8.(1S).4s2,1S,0,1,,50276.321,,,,  90                                                   ,
3d9.(2D).5p,1P*,1,3,,50458.192,,,,  47             :    43  3d9.(2D).5p          3P*     ,
3d8.4s.(4F).5s,3F,4,9,,50466.131,,,,  85             :    12  3d8.4s.(4F).5s       5F      ,
3d8.4s.(4F).5s,3F,3,7,,51306.038,,,,  80             :    10  3d8.4s.(4F).5s       5F      ,
3d8.4s.(4F).5s,3F,2,5,,52040.523,,,,  88             :     7  3d8.4s.(2F).5s       3F      ,
3d9.(2D<3/2>).4d,2[1/2],1,3,,50536.703,,,1.54,  99                                                   ,
3d9.(2D<3/2>).4d,2[1/2],0,1,,51457.250,,,,  67             :    19  3d9.(2D<5/2>).4d     2[1/2]  ,
3d9.(2D<3/2>).4d,2[7/2],3,7,,50677.555,,,1.02,  99                                                   ,
3d9.(2D<3/2>).4d,2[7/2],4,9,,50706.273,,,,  98                                                   ,
