Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""4s2.4p4.(3P<1>).5p""","=""2[0]*""","=""1/2""","=""""","=""78076.00""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5p  2S*  ""","=""L351"""
"=""4s2.4p4.(3P<1>).5p""","=""2[2]*""","=""5/2""","=""""","=""78511.60""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5p  2D*  ""","=""L351"""
"=""4s2.4p4.(3P<1>).5p""","=""2[2]*""","=""3/2""","=""""","=""78676.65""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5p  2D*  ""","=""L351"""
"=""4s2.4p4.(3P<1>).5p""","=""2[1]*""","=""1/2""","=""""","=""78865.72""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5p  4D*  ""","=""L351"""
"=""4s2.4p4.(3P<1>).5p""","=""2[1]*""","=""3/2""","=""""","=""79178.33""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5p  4S*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[3]""","=""7/2""","=""""","=""79044.50""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[3]""","=""5/2""","=""""","=""79260.91""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[1]""","=""3/2""","=""""","=""79630.67""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[1]""","=""1/2""","=""""","=""80026.40""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<0>).5p""","=""2[1]*""","=""3/2""","=""""","=""79695.89""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5p  2P*  ""","=""L351"""
"=""4s2.4p4.(3P<0>).5p""","=""2[1]*""","=""1/2""","=""""","=""79868.03""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5p  2P*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[4]""","=""9/2""","=""""","=""80587.61""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[4]""","=""7/2""","=""""","=""81081.10""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[0]""","=""1/2""","=""""","=""81429.97""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[2]""","=""5/2""","=""""","=""81672.28""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4d""","=""2[2]""","=""3/2""","=""""","=""81842.02""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""""","=""82236.17""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""""","=""82661.57""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).4d""","=""2[1]""","=""1/2""","=""""","=""83101.09""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  2P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).4d""","=""2[1]""","=""3/2""","=""""","=""83578.50""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  2P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).4d""","=""2[3]""","=""7/2""","=""""","=""83358.84""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  2F   ""","=""L351"""
"=""4s2.4p4.(3P<1>).4d""","=""2[3]""","=""5/2""","=""""","=""83723.08""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  2F   ""","=""L351"""
"=""4s2.4p4.(3P<1>).4d""","=""2[2]""","=""3/2""","=""""","=""84077.52""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).4d""","=""2[2]""","=""5/2""","=""""","=""84305.76""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  4P   ""","=""L351"""
"=""4s.4p6""","=""2S""","=""1/2""","=""""","=""84825.60""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<0>).4d""","=""2[2]""","=""5/2""","=""""","=""84945.16""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  2D   ""","=""L351"""
"=""4s2.4p4.(3P<0>).4d""","=""2[2]""","=""3/2""","=""""","=""85191.59""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).4d  2D   ""","=""L351"""
"=""4s2.4p4.(3P<1>).6s""","=""2[1]""","=""3/2""","=""""","=""85435.33""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6s  2P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""""","=""85576.93""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""""","=""85526.82""","=""""","=""""","=""1.46(4)""","=""         or  :        4s2.4p4.(3P).6p  4P*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""""","=""85586.30""","=""""","=""""","=""1.54(2)""","=""         or  :        4s2.4p4.(3P).6p  4P*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).6p""","=""2[3]*""","=""7/2""","=""""","=""85762.98""","=""""","=""""","=""1.43(2)""","=""         or  :        4s2.4p4.(3P).6p  4D*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""""","=""85820.53""","=""""","=""""","=""1.23(1)""","=""         or  :        4s2.4p4.(3P).6p  4D*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).6p""","=""2[1]*""","=""1/2""","=""""","=""85799.19""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6p  4P*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""""","=""85943.86""","=""""","=""""","=""1.62(4)""","=""         or  :        4s2.4p4.(3P).6p  4D*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<0>).6s""","=""2[0]""","=""1/2""","=""""","=""86279.41""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6s  2P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""""","=""86768.28""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""""","=""86933.28""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4D   ""","=""L351"""
"=""4s2.4p4.(1D<2>).5p""","=""2[3]*""","=""5/2""","=""""","=""87061.23""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(1D).5p  2F*  ""","=""L351"""
"=""4s2.4p4.(1D<2>).5p""","=""2[3]*""","=""7/2""","=""""","=""87225.16""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(1D).5p  2F*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""""","=""87131.65""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[1]""","=""1/2""","=""""","=""87271.73""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[4]""","=""9/2""","=""""","=""87191.97""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""""","=""87440.02""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4F   ""","=""L351"""
"=""4s2.4p4.(1D<2>).5p""","=""2[1]*""","=""3/2""","=""""","=""87259.29""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(1D).5p  2P*  ""","=""L351"""
"=""4s2.4p4.(1D<2>).5p""","=""2[1]*""","=""1/2""","=""""","=""87499.03""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(1D).5p  2P*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[0]""","=""1/2""","=""""","=""87754.17""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""""","=""87754.92""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""""","=""87769.96""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).7s""","=""2[2]""","=""5/2""","=""""","=""88135.07""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).7s""","=""2[2]""","=""3/2""","=""""","=""88275.49""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""""","=""88339.16""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""""","=""88340.71""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""""","=""88350.78""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""""","=""88351.10""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""""","=""88363.97""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""""","=""88371.32""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""""","=""88392.18""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""""","=""88392.18""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[1]*""","=""1/2""","=""""","=""88424.88""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""""","=""88425.48""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(1D<2>).5p""","=""2[2]*""","=""3/2""","=""""","=""88438.78""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(1D).5p  2D*  ""","=""L351"""
"=""4s2.4p4.(1D<2>).5p""","=""2[2]*""","=""5/2""","=""""","=""88483.42""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(1D).5p  2D*  ""","=""L351"""
"=""4s2.4p4.(3P<1>).6p""","=""2[0]*""","=""1/2""","=""""","=""88712.98""","=""""","=""""","=""0.47(4)""","=""         or  :        4s2.4p4.(3P).6p  2S*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""""","=""88848.01""","=""""","=""""","=""1.40(1)""","=""         or  :        4s2.4p4.(3P).6p  2D*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<1>).6p""","=""2[2]*""","=""3/2""","=""""","=""88953.76""","=""""","=""""","=""1.34(2)""","=""         or  :        4s2.4p4.(3P).6p  2D*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""""","=""89031.84""","=""""","=""""","=""1.36(2)""","=""         or  :        4s2.4p4.(3P).6p  4S*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<1>).6p""","=""2[1]*""","=""1/2""","=""""","=""89147.30""","=""""","=""""","=""2.26(4)""","=""         or  :        4s2.4p4.(3P).6p  4D*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""""","=""89540.42""","=""""","=""""","=""1.56""","=""         or  :        4s2.4p4.(3P).7p  4P*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""""","=""89548.83""","=""""","=""""","=""1.40""","=""         or  :        4s2.4p4.(3P).7p  4P*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).7p""","=""2[3]*""","=""7/2""","=""""","=""89636.84""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7p  4D*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).7p""","=""2[3]*""","=""5/2""","=""""","=""89669.07""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7p  4D*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[1]""","=""1/2""","=""""","=""89729.40""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[1]""","=""3/2""","=""""","=""89867.69""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).7p""","=""2[1]*""","=""1/2""","=""""","=""89764.81""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7p  4P*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).7p""","=""2[1]*""","=""3/2""","=""""","=""89786.18""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7p  4D*  ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[3]""","=""7/2""","=""""","=""89860.70""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[3]""","=""5/2""","=""""","=""89947.97""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4D   ""","=""L351"""
"=""4s2.4p4.(3P<0>).6p""","=""2[1]*""","=""1/2""","=""""","=""89905.88""","=""""","=""""","=""1.06(4)""","=""         or  :        4s2.4p4.(3P).6p  2P*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""""","=""89947.93""","=""""","=""""","=""1.29(1)""","=""         or  :        4s2.4p4.(3P).6p  2P*  ""","=""L351,L7301"""
"=""4s2.4p4.(3P<2>).6d""","=""2[4]""","=""9/2""","=""""","=""90244.89""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[4]""","=""7/2""","=""""","=""90267.85""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<1>).5d""","=""2[1]""","=""1/2""","=""""","=""90292.34""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  2P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).5d""","=""2[1]""","=""3/2""","=""""","=""90459.75""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  2P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[2]""","=""5/2""","=""""","=""90354.93""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[2]""","=""3/2""","=""""","=""90416.44""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4F   ""","=""L351"""
"=""4s2.4p4.(3P<1>).5d""","=""2[3]""","=""7/2""","=""""","=""90427.64""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  2F   ""","=""L351"""
"=""4s2.4p4.(3P<1>).5d""","=""2[3]""","=""5/2""","=""""","=""90565.85""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  2F   ""","=""L351"""
"=""4s2.4p4.(3P<2>).6d""","=""2[0]""","=""1/2""","=""""","=""90428.50""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).6d  4P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).5d""","=""2[2]""","=""3/2""","=""""","=""90537.52""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).5d""","=""2[2]""","=""5/2""","=""""","=""90585.26""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).8s""","=""2[2]""","=""5/2""","=""""","=""90788.90""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).8s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).8s""","=""2[2]""","=""3/2""","=""""","=""90797.55""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).8s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[4]*""","=""9/2""","=""""","=""90845.55""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[4]*""","=""7/2""","=""""","=""90846.78""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[3]*""","=""7/2""","=""""","=""90851.30""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[3]*""","=""5/2""","=""""","=""90851.30""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[2]*""","=""3/2""","=""""","=""90868.76""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[2]*""","=""5/2""","=""""","=""90869.64""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[5]*""","=""11/2""","=""""","=""90873.70""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[5]*""","=""9/2""","=""""","=""90873.78""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5g""","=""2[5]""","=""9/2""","=""""","=""90881.85""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[5]""","=""11/2""","=""""","=""90881.86""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[4]""","=""7/2""","=""""","=""90882.33""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[4]""","=""9/2""","=""""","=""90882.34""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[3]""","=""5/2""","=""""","=""90889.91""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[3]""","=""7/2""","=""""","=""90889.94""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5f""","=""2[1]*""","=""1/2""","=""""","=""90890.88""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5f""","=""2[1]*""","=""3/2""","=""""","=""90891.56""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<2>).5g""","=""2[6]""","=""13/2""","=""""","=""90893.73""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[6]""","=""11/2""","=""""","=""90893.73""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[2]""","=""3/2""","=""""","=""90899.06""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<2>).5g""","=""2[2]""","=""5/2""","=""""","=""90899.19""","=""""","=""""","=""""","=""                                            ""","=""L821"""
"=""4s2.4p4.(3P<0>).5d""","=""2[2]""","=""3/2""","=""""","=""91001.35""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  2D   ""","=""L351"""
"=""4s2.4p4.(3P<0>).5d""","=""2[2]""","=""5/2""","=""""","=""91175.18""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).5d  2D   ""","=""L351"""
"=""4s2.4p4.(3P<1>).7s""","=""2[1]""","=""3/2""","=""""","=""91284.03""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7s  2P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).7s""","=""2[1]""","=""1/2""","=""""","=""91347.68""","=""""","=""""","=""""","=""         or  :        4s2.4p4.(3P).7s  4P   ""","=""L351"""
"=""4s2.4p4.(3P<1>).4f""","=""2[2]*""","=""3/2""","=""""","=""91482.30""","=""""","=""""","=""""","=""                                            ""","=""L351"""
"=""4s2.4p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""""","=""91483.01""","=""""","=""""","=""""","=""                                            ""","=""L351"""
