Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""3d9.4s.(3D).4d""","=""2D""","=""5/2""","=""""","=""71098.20""","=""""","=""0.04""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""2D""","=""3/2""","=""""","=""72104.99""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""2F""","=""7/2""","=""""","=""71127.82""","=""""","=""0.04""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""2F""","=""5/2""","=""""","=""72151.19""","=""""","=""0.05""","=""1.10""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4G""","=""11/2""","=""""","=""71130.68""","=""""","=""0.20""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4G""","=""9/2""","=""""","=""71978.69""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4G""","=""7/2""","=""""","=""73102.74""","=""""","=""0.06""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).4d""","=""4G""","=""5/2""","=""""","=""73198.77""","=""""","=""0.05""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4P""","=""5/2""","=""""","=""71178.18""","=""""","=""0.03""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4P""","=""1/2""","=""""","=""71882.92""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4P""","=""3/2""","=""""","=""71927.28""","=""""","=""0.04""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4D""","=""7/2""","=""""","=""71268.23""","=""""","=""0.04""","=""1.48""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4D""","=""5/2""","=""""","=""72066.98""","=""""","=""0.04""","=""1.43""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4D""","=""3/2""","=""""","=""73104.90""","=""""","=""0.06""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4F""","=""9/2""","=""""","=""71290.57""","=""""","=""0.05""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4F""","=""7/2""","=""""","=""72093.09""","=""""","=""0.04""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4F""","=""5/2""","=""""","=""73304.66""","=""""","=""0.04""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).4d""","=""4F""","=""3/2""","=""""","=""73316.49""","=""""","=""0.04""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5p""","=""2D*""","=""5/2""","=""""","=""71745.57""","=""""","=""0.07""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5p""","=""2D*""","=""3/2""","=""""","=""72024.34""","=""""","=""0.07""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5p""","=""2P*""","=""3/2""","=""""","=""71918.0""","=""""","=""0.8""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5p""","=""2P*""","=""1/2""","=""""","=""72737.9""","=""""","=""1.1""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5p""","=""*""","=""3/2""","=""""","=""71948.7""","=""""","=""1.0""","=""""","=""                                                    ""","=""L1923"""
"=""3d9.4s.(3D).6s""","=""4D""","=""7/2""","=""""","=""73995.05""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6s""","=""4D""","=""5/2""","=""""","=""74313.10""","=""""","=""0.09""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6s""","=""4D""","=""3/2""","=""""","=""75043.63""","=""""","=""0.15""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6s""","=""4D""","=""1/2""","=""""","=""76064.42""","=""""","=""0.08""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5p""","=""2P*""","=""3/2""","=""""","=""74259.3""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5p""","=""2P*""","=""1/2""","=""""","=""75091.27""","=""""","=""0.08""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5p""","=""2F*""","=""7/2""","=""""","=""74342.02""","=""""","=""0.08""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5p""","=""2F*""","=""5/2""","=""""","=""74924.49""","=""""","=""0.08""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5p""","=""2D*""","=""3/2,5/2""","=""""","=""74507.81""","=""""","=""0.06""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2P""","=""1/2""","=""""","=""75109.47""","=""""","=""0.07""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2P""","=""3/2""","=""""","=""75263.50""","=""""","=""0.06""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6s""","=""2D""","=""5/2""","=""""","=""75170.23""","=""""","=""0.05""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6s""","=""2D""","=""3/2""","=""""","=""76332.32""","=""""","=""0.13""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2G""","=""7/2""","=""""","=""75206.3""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2G""","=""9/2""","=""""","=""75345.94""","=""""","=""0.24""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2S""","=""1/2""","=""""","=""75386.2""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2D""","=""3/2""","=""""","=""75440.18""","=""""","=""0.15""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2D""","=""5/2""","=""""","=""75446.67""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2F""","=""5/2""","=""""","=""75536.19""","=""""","=""0.09""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).4d""","=""2F""","=""7/2""","=""""","=""75572.84""","=""""","=""0.05""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""2G""","=""9/2""","=""""","=""76824.52""","=""""","=""0.23""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""2G""","=""7/2""","=""""","=""77899.09""","=""""","=""0.22""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""2P""","=""3/2""","=""""","=""76831.32""","=""""","=""0.21""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6p""","=""4P*""","=""3/2""","=""""","=""76913.0""","=""""","=""1.2""","=""""","=""                                                    ""","=""L10559c155"""
"=""3d9.4s.(3D).6p""","=""4P*""","=""1/2""","=""""","=""77683.2""","=""""","=""1.2""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).5d""","=""2D""","=""5/2""","=""""","=""76949.44""","=""""","=""0.15""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""2D""","=""3/2""","=""""","=""77933.5""","=""""","=""0.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4S""","=""3/2""","=""""","=""76959.0""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).5d""","=""2F""","=""7/2""","=""""","=""76960.23""","=""""","=""0.13""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""2F""","=""5/2""","=""""","=""77959.34""","=""""","=""0.12""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4G""","=""11/2""","=""""","=""77014.2""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4G""","=""9/2""","=""""","=""77853.94""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4G""","=""7/2""","=""""","=""78988.2""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4G""","=""5/2""","=""""","=""79053.38""","=""""","=""0.12""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4P""","=""5/2""","=""""","=""77030.29""","=""""","=""0.12""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4P""","=""1/2""","=""""","=""77814.7""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4P""","=""3/2""","=""""","=""77841.10""","=""""","=""0.16""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4D""","=""7/2""","=""""","=""77068.13""","=""""","=""0.13""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4D""","=""5/2""","=""""","=""77905.37""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4D""","=""3/2""","=""""","=""79003.46""","=""""","=""0.14""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4F""","=""9/2""","=""""","=""77080.49""","=""""","=""0.15""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4F""","=""7/2""","=""""","=""77919.35""","=""""","=""0.10""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4F""","=""5/2""","=""""","=""79116.79""","=""""","=""0.14""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).5d""","=""4F""","=""3/2""","=""""","=""79119.17""","=""""","=""0.17""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<3>).4f""","=""*""","=""1/2,3/2""","=""""","=""77286.9""","=""""","=""1.2""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).4f""","=""*""","=""1/2,3/2""","=""""","=""77297.1""","=""""","=""1.2""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).4f""","=""*""","=""1/2,3/2""","=""""","=""77622.9""","=""""","=""1.2""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).7s""","=""4D""","=""7/2""","=""""","=""78261.18""","=""""","=""0.11""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).7s""","=""4D""","=""5/2""","=""""","=""78486.49""","=""""","=""0.16""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).7s""","=""4D""","=""3/2""","=""""","=""79257.95""","=""""","=""0.17""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).7s""","=""4D""","=""1/2""","=""""","=""80330.87""","=""""","=""0.20""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).6s""","=""2D""","=""5/2""","=""""","=""78349.76""","=""""","=""0.19""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).6s""","=""2D""","=""3/2""","=""""","=""78577.89""","=""""","=""0.18""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6p""","=""4D*""","=""1/2""","=""""","=""78892.4""","=""""","=""1.2""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6p""","=""2P*""","=""1/2""","=""""","=""78920.4""","=""""","=""1.2""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).7s""","=""2D""","=""5/2""","=""""","=""79267.93""","=""""","=""0.14""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).7s""","=""2D""","=""3/2""","=""""","=""80456.4""","=""""","=""0.8""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).4f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""79357.5""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).6d""","=""4S""","=""3/2""","=""""","=""79640.9""","=""""","=""0.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).7p""","=""4P*""","=""3/2""","=""""","=""79647.6""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).7p""","=""4P*""","=""1/2""","=""""","=""80478.4""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""4G""","=""11/2""","=""""","=""79667.9""","=""""","=""0.9""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).6d""","=""4G""","=""9/2""","=""""","=""80505.6""","=""""","=""0.7""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""4P""","=""5/2""","=""""","=""79675.4""","=""""","=""0.7""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""4D""","=""7/2""","=""""","=""79694.4""","=""""","=""0.7""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""4D""","=""5/2""","=""""","=""80542.3""","=""""","=""0.6""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""4F""","=""9/2""","=""""","=""79699.6""","=""""","=""0.6""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""4F""","=""7/2""","=""""","=""80559.7""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<3>).5f""","=""*""","=""1/2,3/2""","=""""","=""79798.9""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).8s""","=""4D""","=""7/2""","=""""","=""80318.2""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<2>).5f""","=""*""","=""1/2,3/2""","=""""","=""80424.6""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).6d""","=""2G""","=""7/2""","=""""","=""80553.6""","=""""","=""0.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""2F""","=""5/2""","=""""","=""80574.1""","=""""","=""1.0""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).6d""","=""2D""","=""3/2""","=""""","=""80586.5""","=""""","=""0.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).6p?""","=""2P*""","=""3/2""","=""""","=""80944.1""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).6p?""","=""2P*""","=""1/2""","=""""","=""81613.3""","=""""","=""1.9""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).8p""","=""4P*""","=""3/2""","=""""","=""81084.6""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).8p""","=""4P*""","=""1/2""","=""""","=""81986.0""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).6f""","=""*""","=""1/2,3/2""","=""""","=""81162.9""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5d""","=""2D""","=""5/2""","=""""","=""81292.53""","=""""","=""0.21""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5d""","=""2D""","=""3/2""","=""""","=""81313.82""","=""""","=""0.14""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5d""","=""2F""","=""5/2""","=""""","=""81362.3""","=""""","=""0.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).5d""","=""2F""","=""7/2""","=""""","=""81376.21""","=""""","=""0.18""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D).7p?""","=""4D*""","=""1/2""","=""""","=""81613.3""","=""""","=""1.9""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).7p""","=""2P*""","=""1/2""","=""""","=""81642.7""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<1>).5f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""81873.9""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).5f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""81880.6""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).9p""","=""4P*""","=""3/2""","=""""","=""81970.6""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).9p""","=""4P*""","=""1/2""","=""""","=""82813.7""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).7f""","=""*""","=""1/2,3/2""","=""""","=""82084.3""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<2>).6f""","=""*""","=""1/2,3/2""","=""""","=""82124.7""","=""""","=""1.3""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).10p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""82482.4""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).8f""","=""*""","=""1/2,3/2""","=""""","=""82515.7""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).11p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""82865.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<3>).9f""","=""*""","=""1/2,3/2""","=""""","=""82878.9""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).7f""","=""*""","=""1/2,3/2""","=""""","=""82902.9""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<3>).12p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83110.3""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).10f""","=""*""","=""1/2,3/2""","=""""","=""83142.6""","=""""","=""0.4""","=""""","=""                                                    ""","=""L9299"""
"=""3d9.4s.(3D<1>).6f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""83236.2""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).13p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83316.7""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).11f""","=""*""","=""1/2,3/2""","=""""","=""83333.3""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).10p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""83382.0""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).8f""","=""*""","=""1/2,3/2""","=""""","=""83434.9""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<3>).14p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83470.4""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).12f""","=""*""","=""1/2,3/2""","=""""","=""83478.0""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).15p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83584.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).13f""","=""*""","=""1/2,3/2""","=""""","=""83590.4""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).16p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83674.3""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).14f""","=""*""","=""1/2,3/2""","=""""","=""83680.6""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).17p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83719.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).11p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""83756.3""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).18p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83800.5""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).9f""","=""*""","=""1/2,3/2""","=""""","=""83817.4""","=""""","=""2.0""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(1D).7p?""","=""2P*""","=""3/2""","=""""","=""83817.4""","=""""","=""2.0""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(1D).7p?""","=""2P*""","=""1/2""","=""""","=""84131.2""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).19p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83861.0""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<3>).20p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83901.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<3>).21p<3/2>""","=""(3,3/2)*""","=""3/2""","=""""","=""83937.7""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D).9p""","=""2P*""","=""1/2""","=""""","=""83975.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<2>).12p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84025.1""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).7f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""84038.6""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<2>).10f""","=""*""","=""1/2,3/2""","=""""","=""84054.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<2>).13p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84228.3""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""Cu II (3d9.4s 3D<3>)""","=""Limit""","=""---""","=""""","=""84246.19""","=""""","=""""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).11f""","=""*""","=""1/2,3/2""","=""""","=""84249.6""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<2>).14p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84376.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).12f""","=""*""","=""1/2,3/2""","=""""","=""84394.6""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).15p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84495.9""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<2>).13f""","=""*""","=""1/2,3/2""","=""""","=""84509.4""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).10p""","=""*""","=""1/2""","=""""","=""84533.0""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).8f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""84587.3""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).16p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84604.5""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).17p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84666.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).18p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84727.8""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).19p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84774.5""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).20p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84817.6""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<2>).21p<3/2>""","=""(2,3/2)*""","=""1/2""","=""""","=""84854.4""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<1>).11p""","=""*""","=""1/2""","=""""","=""84911.3""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).9f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""84950.2""","=""""","=""1.4""","=""""","=""                                                    ""","=""L10559"""
"=""Cu II (3d9.4s 3D<2>)""","=""Limit""","=""---""","=""""","=""85164.57""","=""""","=""""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).12p""","=""*""","=""1/2""","=""""","=""85179.6""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).10f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""85209.4""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(1D).8p?""","=""2P*""","=""3/2""","=""""","=""85319.1""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(1D).8p?""","=""2P*""","=""1/2""","=""""","=""85496.4""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).13p""","=""*""","=""1/2""","=""""","=""85386.9""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).11f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""85400.7""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).14p""","=""*""","=""1/2""","=""""","=""85535.2""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<1>).12f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""85546.9""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<1>).15p""","=""*""","=""1/2""","=""""","=""85650.9""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).13f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""85661.2""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
