obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""215.39336""","=""215.39337+""","=""74""","=""3.4e+07""",C,"=""20261.561""","=""66673.651""","=""6p""","=""2P*""","=""1/2""","=""8d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""220.08853""","=""220.08852+""","=""30""","=""1.1e+07""",C+,"=""20261.561""","=""65683.646""","=""6p""","=""2P*""","=""1/2""","=""9s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L9224""",
"=""221.47634""","=""221.47634+""","=""45""","=""1.6e+06""",D,"=""4873.852""","=""50011.340""","=""5d""","=""2D""","=""3/2""","=""7p""","=""2P*""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""223.27858""","=""223.27858+""","=""170""","=""3.7e+07""",C,"=""21952.404""","=""66725.591""","=""6p""","=""2P*""","=""3/2""","=""8d""","=""2D""","=""5/2""",,"=""T3225,T7387""","=""L9224""",
"=""223.53795""","=""223.53793+""","=""17""","=""6.1e+06""",C,"=""21952.404""","=""66673.651""","=""6p""","=""2P*""","=""3/2""","=""8d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""224.56883""","=""224.56883+""","=""173""","=""1.6e+07""",D,"=""4873.852""","=""49389.822""","=""5d""","=""2D""","=""3/2""","=""7p""","=""2P*""","=""1/2""",,"=""T3225,T7387""","=""L9224""",
"=""225.47779""","=""225.47778+""","=""415""","=""1.4e+07""",D,"=""5674.807""","=""50011.340""","=""5d""","=""2D""","=""5/2""","=""7p""","=""2P*""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""228.59894""","=""228.59895+""","=""68""","=""2.0e+07""",C+,"=""21952.404""","=""65683.646""","=""6p""","=""2P*""","=""3/2""","=""9s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L9224""",
"=""230.42473""","=""230.42473+""","=""3370""","=""""",,"=""4873.852""","=""48258.617""","=""5d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",,"=""""","=""L9224""",
"=""233.52672""","=""233.52672+""","=""4310""","=""""",,"=""5674.807""","=""48483.332""","=""5d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",,"=""""","=""L9224""",
"=""234.75915""","=""234.75915+""","=""510""","=""""",,"=""5674.807""","=""48258.617""","=""5d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",,"=""""","=""L9224""",
"=""252.84078""","=""252.84078+""","=""249""","=""6.9e+07""",C,"=""20261.561""","=""59800.254""","=""6p""","=""2P*""","=""1/2""","=""7d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""263.47799""","=""263.47799+""","=""381""","=""7.3e+07""",C,"=""21952.404""","=""59894.928""","=""6p""","=""2P*""","=""3/2""","=""7d""","=""2D""","=""5/2""",,"=""T3225,T7387""","=""L9224""",
"=""264.13710""","=""264.13711+""","=""41""","=""1.2e+07""",C,"=""21952.404""","=""59800.254""","=""6p""","=""2P*""","=""3/2""","=""7d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""264.72608""","=""264.72608+""","=""64""","=""2.26e+07""",B,"=""20261.561""","=""58025.211""","=""6p""","=""2P*""","=""1/2""","=""8s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L9224""",
"=""277.13528""","=""277.13530+""","=""77""","=""3.95e+07""",B,"=""21952.404""","=""58025.211""","=""6p""","=""2P*""","=""3/2""","=""8s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L9224""",
"=""355.245""","=""355.2446+""","=""""","=""3.9e+05""",C,"=""45949.472""","=""74091.05""","=""6d""","=""2D""","=""3/2""","=""9f""","=""2F*""","=""5/2""",,"=""T3225,T7387""","=""L6094""",
"=""356.773""","=""356.7725+""","=""""","=""""",,"=""48258.617""","=""76279.68u""","=""4f""","=""2F*""","=""5/2""","=""10g""","=""2G""","=""7/2""",,"=""""","=""L6094""",
"=""357.628""","=""357.6275+""","=""""","=""4.1e+05""",C,"=""46154.847""","=""74108.92""","=""6d""","=""2D""","=""5/2""","=""9f""","=""2F*""","=""7/2""",,"=""T3225,T7387""","=""L6094""",
"=""359.657""","=""359.6569+""","=""*""","=""""",,"=""48483.332""","=""76279.68u""","=""4f""","=""2F*""","=""7/2""","=""10g""","=""2G""","=""7/2""",,"=""""","=""L6094""",
"=""359.657""","=""359.6569+""","=""*""","=""""",,"=""48483.332""","=""76279.68u""","=""4f""","=""2F*""","=""7/2""","=""10g""","=""2G""","=""9/2""",,"=""""","=""L6094""",
"=""373.575""","=""373.5747+""","=""*""","=""""",,"=""48483.332""","=""75244.13u""","=""4f""","=""2F*""","=""7/2""","=""9g""","=""2G""","=""9/2""",,"=""""","=""L6094""",
"=""373.575""","=""373.5747+""","=""*""","=""""",,"=""48483.332""","=""75244.13u""","=""4f""","=""2F*""","=""7/2""","=""9g""","=""2G""","=""7/2""",,"=""""","=""L6094""",
"=""381.669""","=""381.6687+""","=""""","=""2.3e+05""",E,"=""45949.472""","=""72142.77""","=""6d""","=""2D""","=""3/2""","=""8f""","=""2F*""","=""5/2""",,"=""T4515""","=""L6094""",
"=""384.280""","=""384.2796+""","=""""","=""2.2e+05""",E,"=""46154.847""","=""72170.19""","=""6d""","=""2D""","=""5/2""","=""8f""","=""2F*""","=""7/2""",,"=""T4515""","=""L6094""",
"=""385.476""","=""385.4755+""","=""""","=""""",,"=""50011.340""","=""75945.97""","=""7p""","=""2P*""","=""3/2""","=""12d""","=""2D""","=""5/2""",,"=""""","=""L6094""",
"=""389.17790""","=""389.17790+""","=""500""","=""2.17e+08""",B,"=""20261.561""","=""45949.472""","=""6p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""391.473""","=""391.4739+""","=""""","=""""",,"=""48258.617""","=""73795.87u""","=""4f""","=""2F*""","=""5/2""","=""8g""","=""2G""","=""7/2""",,"=""""","=""L6094""",
"=""393.967""","=""393.9666+""","=""""","=""""",,"=""49389.822""","=""74765.50""","=""7p""","=""2P*""","=""1/2""","=""11d""","=""2D""","=""3/2""",,"=""""","=""L6094""",
"=""394.951""","=""394.9494+""","=""*""","=""""",,"=""48483.332""","=""73795.87u""","=""4f""","=""2F*""","=""7/2""","=""8g""","=""2G""","=""7/2""",,"=""""","=""L6094""",
"=""394.951""","=""394.9494+""","=""*""","=""""",,"=""48483.332""","=""73795.87u""","=""4f""","=""2F*""","=""7/2""","=""8g""","=""2G""","=""9/2""",,"=""""","=""L6094""",
"=""403.626""","=""403.6256+""","=""""","=""""",,"=""50011.340""","=""74779.78""","=""7p""","=""2P*""","=""3/2""","=""11d""","=""2D""","=""5/2""",,"=""""","=""L6094""",
"=""408.377""","=""408.3766+""","=""""","=""""",,"=""50011.340""","=""74491.63""","=""7p""","=""2P*""","=""3/2""","=""12s""","=""2S""","=""1/2""",,"=""""","=""L6094""",
"=""413.06491""","=""413.06491+""","=""910""","=""2.18e+08""",B,"=""21952.404""","=""46154.847""","=""6p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,"=""T3225,T7387""","=""L9224""",
"=""416.60014""","=""416.60013+""","=""103""","=""3.54e+07""",B,"=""21952.404""","=""45949.472""","=""6p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L9224""",
"=""421.604""","=""421.6129+""","=""""","=""5.09e+06""",B,"=""49389.822""","=""73101.58""","=""7p""","=""2P*""","=""1/2""","=""10d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L6094""",
"=""426.79199""","=""426.7923+""","=""8""","=""3.1e+07""",D,"=""48258.617""","=""71682.623u""","=""4f""","=""2F*""","=""5/2""","=""7g""","=""2G""","=""7/2""",,"=""T3225,T7387""","=""L9224""",
"=""428.780""","=""428.7794+""","=""""","=""2.4e+06""",E,"=""49389.822""","=""72705.28""","=""7p""","=""2P*""","=""1/2""","=""11s""","=""2S""","=""1/2""",,"=""T4515""","=""L6094""",
"=""429.760""","=""429.7596+""","=""""","=""""",,"=""45949.472""","=""69211.75""","=""6d""","=""2D""","=""3/2""","=""7f""","=""2F*""","=""5/2""",,"=""""","=""L6094""",
"=""430.92662""","=""430.9265+""","=""4*""","=""3.1e+07""",D,"=""48483.332""","=""71682.623u""","=""4f""","=""2F*""","=""7/2""","=""7g""","=""2G""","=""9/2""",,"=""T3225,T7387""","=""L9224""",
"=""430.92662""","=""430.9265+""","=""4*""","=""1.1e+07""",D,"=""48483.332""","=""71682.623u""","=""4f""","=""2F*""","=""7/2""","=""7g""","=""2G""","=""7/2""",,"=""T3225,T7387""","=""L9224""",
"=""432.573""","=""432.5726+""","=""""","=""5.65e+06""",B,"=""50011.340""","=""73122.35""","=""7p""","=""2P*""","=""3/2""","=""10d""","=""2D""","=""5/2""",,"=""T3225,T7387""","=""L6094""",
"=""432.674""","=""432.6736+""","=""""","=""""",,"=""46154.847""","=""69260.46""","=""6d""","=""2D""","=""5/2""","=""7f""","=""2F*""","=""7/2""",,"=""""","=""L6094""",
"=""432.962""","=""432.9617+""","=""""","=""9.39e+05""",B,"=""50011.340""","=""73101.58""","=""7p""","=""2P*""","=""3/2""","=""10d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L6094""",
"=""440.523""","=""440.5225+""","=""""","=""3.9e+06""",E,"=""50011.340""","=""72705.28""","=""7p""","=""2P*""","=""3/2""","=""11s""","=""2S""","=""1/2""",,"=""T4515""","=""L6094""",
"=""450.963""","=""450.9625+""","=""""","=""1.2e+06""",E,"=""48483.332""","=""70651.905""","=""4f""","=""2F*""","=""7/2""","=""9d""","=""2D""","=""5/2""",,"=""T4515""","=""L6094""",
"=""452.4926""","=""452.4926+""","=""188""","=""6.63e+07""",B,"=""20261.561""","=""42355.175""","=""6p""","=""2P*""","=""1/2""","=""7s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L9224""",
"=""455.4033""","=""455.4033+""","=""9300""","=""1.11e+08""",B,"=""0.000""","=""21952.404""","=""6s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,"=""T5855""","=""L9224""",
"=""470.894""","=""470.8904+""","=""""","=""8.47e+06""",B,"=""49389.822""","=""70620.247""","=""7p""","=""2P*""","=""1/2""","=""9d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L6094""",
"=""484.346""","=""484.3475+""","=""""","=""9.34e+06""",B,"=""50011.340""","=""70651.905""","=""7p""","=""2P*""","=""3/2""","=""9d""","=""2D""","=""5/2""",,"=""T3225,T7387""","=""L6094""",
"=""484.714""","=""484.7187+""","=""""","=""3.5e+06""",C+,"=""49389.822""","=""70014.584""","=""7p""","=""2P*""","=""1/2""","=""10s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L6094""",
"=""485.084""","=""485.0916+""","=""""","=""1.55e+06""",B,"=""50011.340""","=""70620.247""","=""7p""","=""2P*""","=""3/2""","=""9d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L6094""",
"=""489.9927""","=""489.9927+""","=""273""","=""1.04e+08""",B,"=""21952.404""","=""42355.175""","=""6p""","=""2P*""","=""3/2""","=""7s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L9224""",
"=""493.4077""","=""493.4077+""","=""6900""","=""9.53e+07""",B,"=""0.000""","=""20261.561""","=""6s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,"=""T5855""","=""L9224""",
"=""495.7092""","=""495.7095+""","=""10""","=""5.1e+07""",C,"=""48258.617""","=""68426.095u""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",,"=""T3225,T7387""","=""L9224""",
"=""499.781""","=""499.7795+""","=""""","=""6.4e+06""",C+,"=""50011.340""","=""70014.584""","=""7p""","=""2P*""","=""3/2""","=""10s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L6094""",
"=""501.2954""","=""501.2952+""","=""5*""","=""5.2e+07""",C,"=""48483.332""","=""68426.095u""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",,"=""T3225,T7387""","=""L9224""",
"=""501.2954""","=""501.2952+""","=""5*""","=""1.9e+06""",C,"=""48483.332""","=""68426.095u""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",,"=""T3225,T7387""","=""L9224""",
"=""536.135""","=""536.134+""","=""""","=""4.0e+06""",C+,"=""45949.472""","=""64596.33""","=""6d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",,"=""T3225,T7387""","=""L6094""",
"=""539.160""","=""539.159+""","=""""","=""4.2e+06""",C+,"=""46154.847""","=""64697.08""","=""6d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",,"=""T3225,T7387""","=""L6094""",
"=""542.105""","=""542.105+""","=""""","=""2.8e+05""",C+,"=""46154.847""","=""64596.33""","=""6d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",,"=""T3225,T7387""","=""L6094""",
"=""542.879""","=""542.8837+""","=""""","=""1.9e+05""",C,"=""48258.617""","=""66673.651""","=""4f""","=""2F*""","=""5/2""","=""8d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L6094""",
"=""548.030""","=""548.0254+""","=""""","=""1.8e+05""",C,"=""48483.332""","=""66725.591""","=""4f""","=""2F*""","=""7/2""","=""8d""","=""2D""","=""5/2""",,"=""T3225,T7387""","=""L6094""",
"=""578.418""","=""578.4151+""","=""""","=""1.59e+07""",B,"=""49389.822""","=""66673.651""","=""7p""","=""2P*""","=""1/2""","=""8d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L6094""",
"=""585.3675""","=""585.3675+""","=""331""","=""6.00e+06""",B,"=""4873.852""","=""21952.404""","=""5d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,"=""T5855""","=""L9224""",
"=""598.125""","=""598.1262+""","=""""","=""1.73e+07""",B,"=""50011.340""","=""66725.591""","=""7p""","=""2P*""","=""3/2""","=""8d""","=""2D""","=""5/2""",,"=""T3225,T7387""","=""L6094""",
"=""599.985""","=""599.9907+""","=""""","=""2.86e+06""",B,"=""50011.340""","=""66673.651""","=""7p""","=""2P*""","=""3/2""","=""8d""","=""2D""","=""3/2""",,"=""T3225,T7387""","=""L6094""",
"=""613.583""","=""613.5597+""","=""""","=""6.64e+06""",B,"=""49389.822""","=""65683.646""","=""7p""","=""2P*""","=""1/2""","=""9s""","=""2S""","=""1/2""",,"=""T3225,T7387""","=""L6094""",
"=""614.1713""","=""614.1713+""","=""1510""","=""4.12e+07""",B,"=""5674.807""","=""21952.404""","=""5d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,"=""T5855""","=""L9224""",
