obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
228.549,,43754.2,360,,,,,,,,,,,1,1,,,L3475,
233.048,,42909.5,120,,,,,,,,,,,1,1,,,L3475,
234.164,,42705.2,70,,,,,,,,,,,1,1,,,L3475,
236.463,,42289.9,120,,,,,,,,,,,1,1,,,L3475,
236.668,,42253.2,45,,,,,,,,,,,1,1,,,L3475,
236.783,,42232.7,160,,,,,,,,,,,1,1,,,L3475,
238.441,,41939.1,150,,,,,,,,,,,1,1,,,L3475,
238.968,,41846.6,110,,,,,,,,,,,1,1,,,L3475,
240.975,,41498.0,450,,,,,,,,,,,1,1,,,L3475,
241.317,,41439.2,110,,,,,,,,,,,1,1,,,L3475,
242.239,,41281.6,120,,,,,,,,,,,1,1,,,L3475,
242.691,,41204.7,450,,,,,,,,,,,1,1,,,L3475,
244.621,,40879.5,140,,,,,,,,,,,1,1,,,L3475,
248.088,,40308.3,770,,,,,,,,,,,1,1,,,L3475,
248.190,,40291.7,150,,,,,,,,,,,1,1,,,L3475,
248.827,,40188.6,130,,,,,,,,,,,1,1,,,L3475,
249.235,,40122.7,250,,,,,,,,,,,1,1,,,L3475,
250.029,,39995.3,100,,,,,,,,,,,1,1,,,L3475,
250.791,,39873.9,130,,,,,,,,,,,1,1,,,L3475,
250.984,,39843.2,1300,,,,,,,,,,,1,1,,,L3475,
252.163,,39656.9,200,,,,,,,,,,,1,1,,,L3475,
252.293,,39636.5,250,,,,,,,,,,,1,1,,,L3475,
252.487,,39606.0,180,,,,,,,,,,,1,1,,,L3475,
252.818,,39554.1,110,,,,,,,,,,,1,1,,,L3475,
254.342,,39317.1,120,,,,,,,,,,,1,1,,,L3475,
256.242,,39025.6,540,,,,,,,,,,,1,1,,,L3475,
256.463,,38992.0,150,,,,,,,,,,,1,1,,,L3475,
